Date,AXP
2010-05-10,34.66897201538086
2010-05-11,34.862064361572266
2010-05-12,35.48158264160156
2010-05-13,34.443695068359375
2010-05-14,32.69776153564453
2010-05-17,33.164405822753906
2010-05-18,32.054107666015625
2010-05-19,32.31961441040039
2010-05-20,31.072526931762695
2010-05-21,32.03801345825195
2010-05-24,31.41046142578125
2010-05-25,31.378271102905273
2010-05-26,30.710477828979492
2010-05-27,32.44834899902344
2010-05-28,32.07823181152344
2010-06-01,31.531139373779297
2010-06-02,32.963287353515625
2010-06-03,32.61730194091797
2010-06-04,30.9035701751709
2010-06-07,30.340377807617188
2010-06-08,30.919662475585938
2010-06-09,30.662195205688477
2010-06-10,32.20698928833008
2010-06-11,32.28742980957031
2010-06-14,32.094337463378906
2010-06-15,33.46210861206055
2010-06-16,34.06553649902344
2010-06-17,33.840240478515625
2010-06-18,33.81611251831055
2010-06-21,34.27473449707031
2010-06-22,33.743690490722656
2010-06-23,33.92876052856445
2010-06-24,33.035675048828125
2010-06-25,34.33103561401367
2010-06-28,33.880489349365234
2010-06-29,32.25526428222656
2010-06-30,32.08552932739258
2010-07-01,31.9077205657959
2010-07-02,31.859228134155273
2010-07-06,31.68950080871582
2010-07-07,33.25741958618164
2010-07-08,34.0413703918457
2010-07-09,34.41315841674805
2010-07-12,34.615177154541016
2010-07-13,35.69818115234375
2010-07-14,35.318328857421875
2010-07-15,35.10012435913086
2010-07-16,33.44330596923828
2010-07-19,33.60496139526367
2010-07-20,33.992881774902344
2010-07-21,33.25741958618164
2010-07-22,34.90614700317383
2010-07-23,36.19926452636719
2010-07-26,36.71651077270508
2010-07-27,36.005306243896484
2010-07-28,36.0295524597168
2010-07-29,36.01337432861328
2010-07-30,36.07805633544922
2010-08-02,36.36091995239258
2010-08-03,36.04570388793945
2010-08-04,35.64967727661133
2010-08-05,34.930389404296875
2010-08-06,35.156681060791016
2010-08-09,35.35873794555664
2010-08-10,35.6335334777832
2010-08-11,34.72026062011719
2010-08-12,34.06562042236328
2010-08-13,33.72618865966797
2010-08-16,33.572608947753906
2010-08-17,33.734249114990234
2010-08-18,33.69383239746094
2010-08-19,33.10385513305664
2010-08-20,32.94221496582031
2010-08-23,32.48964309692383
2010-08-24,31.9804630279541
2010-08-25,32.166351318359375
2010-08-26,32.10978317260742
2010-08-27,33.06344985961914
2010-08-30,32.23907470703125
2010-08-31,32.2229118347168
2010-09-01,33.19276809692383
2010-09-02,33.03920364379883
2010-09-03,33.782745361328125
2010-09-07,32.400726318359375
2010-09-08,32.38456344604492
2010-09-09,32.88564682006836
2010-09-10,32.48155975341797
2010-09-13,33.313995361328125
2010-09-14,32.635093688964844
2010-09-15,33.014957427978516
2010-09-16,33.10385513305664
2010-09-17,33.43522644042969
2010-09-20,34.849571228027344
2010-09-21,34.57478332519531
2010-09-22,34.582881927490234
2010-09-23,34.23534393310547
2010-09-24,34.8576545715332
2010-09-27,35.108192443847656
2010-09-28,35.31024932861328
2010-09-29,34.76068878173828
2010-09-30,33.96863555908203
2010-10-01,33.7665901184082
2010-10-04,31.56020164489746
2010-10-05,30.93788719177246
2010-10-06,30.87293243408203
2010-10-07,30.71051788330078
2010-10-08,30.84855842590332
2010-10-11,30.807954788208008
2010-10-12,31.295188903808594
2010-10-13,31.87983512878418
2010-10-14,32.02598190307617
2010-10-15,31.741785049438477
2010-10-18,32.115318298339844
2010-10-19,31.920427322387695
2010-10-20,32.2614631652832
2010-10-21,32.69995880126953
2010-10-22,31.69305992126465
2010-10-25,31.912309646606445
2010-10-26,32.561912536621094
2010-10-27,33.03288269042969
2010-10-28,33.47138214111328
2010-10-29,33.6662712097168
2010-11-01,33.74747085571289
2010-11-02,34.421443939208984
2010-11-03,34.16159439086914
2010-11-04,35.5095329284668
2010-11-05,35.78562927246094
2010-11-08,35.647586822509766
2010-11-09,35.209110260009766
2010-11-10,35.37149429321289
2010-11-11,35.20098876953125
2010-11-12,34.673179626464844
2010-11-15,34.673179626464844
2010-11-16,34.04791259765625
2010-11-17,33.62566375732422
2010-11-18,34.307762145996094
2010-11-19,34.713768005371094
2010-11-22,34.283409118652344
2010-11-23,34.06415939331055
2010-11-24,34.91679000854492
2010-11-26,34.324005126953125
2010-11-29,35.18475341796875
2010-11-30,35.095436096191406
2010-12-01,35.97239685058594
2010-12-02,36.52457809448242
2010-12-03,36.4433708190918
2010-12-06,36.54080581665039
2010-12-07,36.36216354370117
2010-12-08,37.052391052246094
2010-12-09,37.19853973388672
2010-12-10,37.563961029052734
2010-12-13,37.653289794921875
2010-12-14,37.51523208618164
2010-12-15,37.45026397705078
2010-12-16,36.191650390625
2010-12-17,35.73690414428711
2010-12-20,34.51076889038086
2010-12-21,35.10353469848633
2010-12-22,34.76248550415039
2010-12-23,34.730018615722656
2010-12-27,34.95737075805664
2010-12-28,34.74624252319336
2010-12-29,34.80309295654297
2010-12-30,34.518890380859375
2010-12-31,34.85182571411133
2011-01-03,35.2415771484375
2011-01-04,35.68819046020508
2011-01-05,36.72370529174805
2011-01-06,36.47092056274414
2011-01-07,36.169281005859375
2011-01-10,36.25078582763672
2011-01-11,36.72370529174805
2011-01-12,36.69107437133789
2011-01-13,36.739990234375
2011-01-14,37.71028518676758
2011-01-18,37.80813217163086
2011-01-19,36.886775970458984
2011-01-20,36.911224365234375
2011-01-21,37.50642395019531
2011-01-24,37.33522415161133
2011-01-25,36.528011322021484
2011-01-26,36.25078582763672
2011-01-27,36.31602096557617
2011-01-28,35.76156997680664
2011-01-31,35.37021255493164
2011-02-01,35.54957962036133
2011-02-02,35.647422790527344
2011-02-03,35.492496490478516
2011-02-04,35.72895812988281
2011-02-07,36.544315338134766
2011-02-08,37.408592224121094
2011-02-09,37.27814483642578
2011-02-10,37.9711799621582
2011-02-11,38.117958068847656
2011-02-14,37.9304313659668
2011-02-15,37.66135025024414
2011-02-16,38.207645416259766
2011-02-17,37.327056884765625
2011-02-18,37.12322235107422
2011-02-22,36.112186431884766
2011-02-23,35.41912841796875
2011-02-24,35.516963958740234
2011-02-25,35.492496490478516
2011-02-28,35.525115966796875
2011-03-01,35.18266677856445
2011-03-02,35.076663970947266
2011-03-03,36.12033462524414
2011-03-04,35.647422790527344
2011-03-07,35.639251708984375
2011-03-08,36.886775970458984
2011-03-09,36.731834411621094
2011-03-10,35.89202117919922
2011-03-11,36.10401916503906
2011-03-14,35.802330017089844
2011-03-15,35.582191467285156
2011-03-16,34.538543701171875
2011-03-17,35.40280532836914
2011-03-18,36.01433181762695
2011-03-21,36.136627197265625
2011-03-22,36.48723602294922
2011-03-23,36.707393646240234
2011-03-24,37.172149658203125
2011-03-25,37.172149658203125
2011-03-28,37.27814483642578
2011-03-29,37.221065521240234
2011-03-30,37.43305969238281
2011-03-31,36.85414123535156
2011-04-01,36.9846076965332
2011-04-04,37.03353500366211
2011-04-05,37.03353500366211
2011-04-06,37.884857177734375
2011-04-07,37.78663635253906
2011-04-08,37.884857177734375
2011-04-11,37.966732025146484
2011-04-12,37.672035217285156
2011-04-13,37.73752212524414
2011-04-14,37.55744171142578
2011-04-15,37.86031723022461
2011-04-18,37.704795837402344
2011-04-19,38.179569244384766
2011-04-20,38.47425842285156
2011-04-21,38.564327239990234
2011-04-25,38.51521301269531
2011-04-26,38.55612564086914
2011-04-27,38.9818000793457
2011-04-28,39.71854019165039
2011-04-29,40.176971435546875
2011-05-02,40.64356231689453
2011-05-03,40.84822082519531
2011-05-04,40.684486389160156
2011-05-05,40.53713607788086
2011-05-06,41.093807220458984
2011-05-09,41.08561325073242
2011-05-10,41.069236755371094
2011-05-11,40.7909049987793
2011-05-12,40.55351257324219
2011-05-13,40.5125846862793
2011-05-16,40.987369537353516
2011-05-17,41.552215576171875
2011-05-18,41.797794342041016
2011-05-19,42.41992950439453
2011-05-20,41.904205322265625
2011-05-23,41.84690856933594
2011-05-24,41.38850021362305
2011-05-25,41.26569747924805
2011-05-26,41.486724853515625
2011-05-27,41.85508346557617
2011-05-31,42.239837646484375
2011-06-01,40.85639953613281
2011-06-02,41.00374221801758
2011-06-03,40.34067916870117
2011-06-06,39.93138122558594
2011-06-07,40.02142333984375
2011-06-08,39.374725341796875
2011-06-09,39.56300735473633
2011-06-10,39.08004379272461
2011-06-13,39.48933792114258
2011-06-14,39.41565704345703
2011-06-15,38.70347595214844
2011-06-16,39.628509521484375
2011-06-17,39.70217514038086
2011-06-20,40.013248443603516
2011-06-21,40.561702728271484
2011-06-22,40.80727767944336
2011-06-23,40.28338623046875
2011-06-24,39.571189880371094
2011-06-27,40.55351257324219
2011-06-28,40.78273010253906
2011-06-29,41.83433532714844
2011-06-30,42.47515106201172
2011-07-01,43.0009765625
2011-07-05,42.992740631103516
2011-07-06,43.346012115478516
2011-07-07,44.02791976928711
2011-07-08,43.600711822509766
2011-07-11,42.94345474243164
2011-07-12,43.05026626586914
2011-07-13,42.68054962158203
2011-07-14,42.212257385253906
2011-07-15,42.56553268432617
2011-07-18,42.171173095703125
2011-07-19,42.56553268432617
2011-07-20,42.79558181762695
2011-07-21,43.19813919067383
2011-07-22,42.91880798339844
2011-07-25,42.56553268432617
2011-07-26,42.36835861206055
2011-07-27,41.47285079956055
2011-07-28,41.530357360839844
2011-07-29,41.11135482788086
2011-08-01,41.094932556152344
2011-08-02,39.8625602722168
2011-08-03,40.141902923583984
2011-08-04,38.48232650756836
2011-08-05,38.78630828857422
2011-08-08,35.36035919189453
2011-08-09,37.874366760253906
2011-08-10,35.16318130493164
2011-08-11,37.02816390991211
2011-08-12,36.880271911621094
2011-08-15,37.64434051513672
2011-08-16,36.880271911621094
2011-08-17,37.67717742919922
2011-08-18,36.37909698486328
2011-08-19,36.53520202636719
2011-08-22,36.64202117919922
2011-08-23,38.13726806640625
2011-08-24,39.5010871887207
2011-08-25,39.509281158447266
2011-08-26,39.82969284057617
2011-08-29,39.8872184753418
2011-08-30,39.97758865356445
2011-08-31,40.84022521972656
2011-09-01,40.66770935058594
2011-09-02,39.854347229003906
2011-09-06,39.484649658203125
2011-09-07,41.062068939208984
2011-09-08,40.69235610961914
2011-09-09,38.843814849853516
2011-09-12,38.9917106628418
2011-09-13,39.35320281982422
2011-09-14,40.24870681762695
2011-09-15,40.55268478393555
2011-09-16,41.177085876464844
2011-09-19,39.994014739990234
2011-09-20,40.47874450683594
2011-09-21,39.62431716918945
2011-09-22,38.30978775024414
2011-09-23,38.16191101074219
2011-09-26,39.0738639831543
2011-09-27,38.67951583862305
2011-09-28,38.1783447265625
2011-09-29,38.383731842041016
2011-09-30,36.88848114013672
2011-10-03,35.72185516357422
2011-10-04,35.680782318115234
2011-10-05,35.81275939941406
2011-10-06,36.654266357421875
2011-10-07,35.82927322387695
2011-10-10,37.495765686035156
2011-10-11,37.75148391723633
2011-10-12,38.799251556396484
2011-10-13,38.22173309326172
2011-10-14,38.031982421875
2011-10-17,37.223506927490234
2011-10-18,38.5104866027832
2011-10-19,38.056758880615234
2011-10-20,38.10625457763672
2011-10-21,39.97895431518555
2011-10-24,41.18345642089844
2011-10-25,40.77095413208008
2011-10-26,41.62071228027344
2011-10-27,42.948936462402344
2011-10-28,42.981937408447266
2011-10-31,41.760948181152344
2011-11-01,40.41622543334961
2011-11-02,41.51344680786133
2011-11-03,42.63543701171875
2011-11-04,42.22294235229492
2011-11-07,42.28068923950195
2011-11-08,42.35493469238281
2011-11-09,40.59770965576172
2011-11-10,40.498722076416016
2011-11-11,41.55470275878906
2011-11-14,40.795711517333984
2011-11-15,41.20820617675781
2011-11-16,39.69847869873047
2011-11-17,38.526981353759766
2011-11-18,38.67549133300781
2011-11-21,37.99899673461914
2011-11-22,37.949493408203125
2011-11-23,37.207000732421875
2011-11-25,37.12451171875
2011-11-28,37.95774459838867
2011-11-29,37.5782470703125
2011-11-30,39.632476806640625
2011-12-01,39.426231384277344
2011-12-02,39.789215087890625
2011-12-05,40.24296951293945
2011-12-06,40.061466217041016
2011-12-07,40.55646896362305
2011-12-08,39.44272232055664
2011-12-09,40.25946807861328
2011-12-12,39.50873947143555
2011-12-13,39.096229553222656
2011-12-14,38.84046936035156
2011-12-15,38.29597473144531
2011-12-16,38.67549133300781
2011-12-19,37.98250198364258
2011-12-20,39.533477783203125
2011-12-21,39.17873001098633
2011-12-22,39.29423141479492
2011-12-23,39.558231353759766
2011-12-27,39.31898498535156
2011-12-28,38.749732971191406
2011-12-29,39.2034797668457
2011-12-30,38.91472625732422
2012-01-03,39.921207427978516
2012-01-04,39.94606018066406
2012-01-05,40.409786224365234
2012-01-06,39.97090148925781
2012-01-09,40.07027053833008
2012-01-10,40.302127838134766
2012-01-11,40.53399658203125
2012-01-12,41.11363983154297
2012-01-13,41.2047233581543
2012-01-17,41.585636138916016
2012-01-18,41.86717987060547
2012-01-19,42.19013214111328
2012-01-20,41.436580657958984
2012-01-23,40.939754486083984
2012-01-24,40.765846252441406
2012-01-25,41.54423904418945
2012-01-26,41.38690185546875
2012-01-27,41.27926254272461
2012-01-30,40.67475891113281
2012-01-31,41.519405364990234
2012-02-01,41.9168701171875
2012-02-02,42.3640251159668
2012-02-03,43.266624450683594
2012-02-06,42.90226364135742
2012-02-07,43.16727066040039
2012-02-08,42.76150131225586
2012-02-09,43.31630325317383
2012-02-10,42.90226364135742
2012-02-13,43.1175651550293
2012-02-14,43.0264778137207
2012-02-15,42.66213607788086
2012-02-16,43.78001022338867
2012-02-17,43.77174758911133
2012-02-21,43.763465881347656
2012-02-22,43.71377944946289
2012-02-23,43.61439895629883
2012-02-24,44.160945892333984
2012-02-27,44.86480712890625
2012-02-28,44.51701354980469
2012-02-29,43.79658508300781
2012-03-01,44.35966873168945
2012-03-02,43.8794059753418
2012-03-05,43.862831115722656
2012-03-06,42.844322204589844
2012-03-07,43.2831916809082
2012-03-08,43.84626770019531
2012-03-09,44.05329513549805
2012-03-12,43.697227478027344
2012-03-13,44.9227409362793
2012-03-14,46.4960823059082
2012-03-15,46.96809005737305
2012-03-16,46.82732009887695
2012-03-19,47.42353057861328
2012-03-20,47.12544631958008
2012-03-21,47.241355895996094
2012-03-22,47.44007873535156
2012-03-23,47.4069709777832
2012-03-26,48.574554443359375
2012-03-27,48.21019744873047
2012-03-28,48.9057731628418
2012-03-29,47.93693542480469
2012-03-30,47.912078857421875
2012-04-02,48.03630447387695
2012-04-03,48.518245697021484
2012-04-04,47.670684814453125
2012-04-05,48.27726745605469
2012-04-09,47.496192932128906
2012-04-10,46.68186569213867
2012-04-11,47.32170486450195
2012-04-12,48.2274169921875
2012-04-13,47.59590148925781
2012-04-16,48.05290985107422
2012-04-17,48.343727111816406
2012-04-18,48.2274169921875
2012-04-19,47.83687973022461
2012-04-20,47.737178802490234
2012-04-23,47.629146575927734
2012-04-24,47.88672637939453
2012-04-25,48.95033264160156
2012-04-26,49.5153694152832
2012-04-27,49.997314453125
2012-04-30,50.030540466308594
2012-05-01,50.662052154541016
2012-05-02,50.7285270690918
2012-05-03,50.57063674926758
2012-05-04,49.93913269042969
2012-05-07,49.93913269042969
2012-05-08,49.764644622802734
2012-05-09,49.4073371887207
2012-05-10,49.374107360839844
2012-05-11,49.55690002441406
2012-05-14,48.54317855834961
2012-05-15,48.144317626953125
2012-05-16,47.68730163574219
2012-05-17,46.241477966308594
2012-05-18,46.03375244140625
2012-05-21,46.80651092529297
2012-05-22,46.82313919067383
2012-05-23,46.507389068603516
2012-05-24,46.8148307800293
2012-05-25,46.374427795410156
2012-05-29,46.99763488769531
2012-05-30,46.08359909057617
2012-05-31,46.391056060791016
2012-06-01,44.39680480957031
2012-06-04,44.463279724121094
2012-06-05,44.853824615478516
2012-06-06,46.01713562011719
2012-06-07,45.90079879760742
2012-06-08,46.41596603393555
2012-06-11,45.78447341918945
2012-06-12,46.9311637878418
2012-06-13,45.78447341918945
2012-06-14,45.742923736572266
2012-06-15,46.76496887207031
2012-06-18,46.40766906738281
2012-06-19,47.31337356567383
2012-06-20,47.728851318359375
2012-06-21,46.798213958740234
2012-06-22,47.18873977661133
2012-06-25,46.573856353759766
2012-06-26,46.62370681762695
2012-06-27,47.26354217529297
2012-06-28,47.10565185546875
2012-06-29,48.3686637878418
2012-07-02,49.06665802001953
2012-07-03,49.53356170654297
2012-07-05,49.400177001953125
2012-07-06,48.88323211669922
2012-07-09,48.69981384277344
2012-07-10,48.683135986328125
2012-07-11,48.42466735839844
2012-07-12,47.465843200683594
2012-07-13,48.299598693847656
2012-07-16,48.891571044921875
2012-07-17,48.924922943115234
2012-07-18,48.599761962890625
2012-07-19,46.882205963134766
2012-07-20,46.53203201293945
2012-07-23,46.46534729003906
2012-07-24,46.3819694519043
2012-07-25,46.73213577270508
2012-07-26,48.157867431640625
2012-07-27,48.79985809326172
2012-07-30,48.599761962890625
2012-07-31,48.116180419921875
2012-08-01,47.357460021972656
2012-08-02,47.09898376464844
2012-08-03,48.03280258178711
2012-08-06,47.60759353637695
2012-08-07,48.05781555175781
2012-08-08,48.28291320800781
2012-08-09,47.08232116699219
2012-08-10,46.56538391113281
2012-08-13,46.79884719848633
2012-08-14,46.75715637207031
2012-08-15,47.24072265625
2012-08-16,47.83269119262695
2012-08-17,48.016109466552734
2012-08-20,47.44083023071289
2012-08-21,47.190696716308594
2012-08-22,47.37412643432617
2012-08-23,47.04062271118164
2012-08-24,47.9327507019043
2012-08-27,47.8743782043457
2012-08-28,47.99110794067383
2012-08-29,47.8743782043457
2012-08-30,47.66594314575195
2012-08-31,48.608089447021484
2012-09-04,48.86655044555664
2012-09-05,47.68260955810547
2012-09-06,47.866050720214844
2012-09-07,48.132843017578125
2012-09-10,47.957759857177734
2012-09-11,47.715972900390625
2012-09-12,47.74932098388672
2012-09-13,49.2334098815918
2012-09-14,49.416839599609375
2012-09-17,49.341796875
2012-09-18,48.91657638549805
2012-09-19,48.91657638549805
2012-09-20,48.64144515991211
2012-09-21,48.24125289916992
2012-09-24,48.082828521728516
2012-09-25,47.632606506347656
2012-09-26,46.80717849731445
2012-09-27,47.165687561035156
2012-09-28,47.407474517822266
2012-10-01,48.132843017578125
2012-10-02,47.67428207397461
2012-10-03,48.02567672729492
2012-10-04,48.83727264404297
2012-10-05,48.996238708496094
2012-10-08,49.213768005371094
2012-10-09,48.728519439697266
2012-10-10,48.50260925292969
2012-10-11,48.92094802856445
2012-10-12,48.4356803894043
2012-10-15,48.18465805053711
2012-10-16,49.0548210144043
2012-10-17,49.6739616394043
2012-10-18,48.20139694213867
2012-10-19,47.57387924194336
2012-10-22,47.47349166870117
2012-10-23,46.33559799194336
2012-10-24,46.21009826660156
2012-10-25,46.38578796386719
2012-10-26,46.64515686035156
2012-10-31,46.8292350769043
2012-11-01,47.56550216674805
2012-11-02,47.44837188720703
2012-11-05,47.15552520751953
2012-11-06,47.849971771240234
2012-11-07,46.49455642700195
2012-11-08,46.486202239990234
2012-11-09,46.71209716796875
2012-11-12,46.452735900878906
2012-11-13,45.800113677978516
2012-11-14,44.888126373291016
2012-11-15,44.87975311279297
2012-11-16,45.431976318359375
2012-11-19,46.21009826660156
2012-11-20,46.737186431884766
2012-11-21,46.83760070800781
2012-11-23,47.28104782104492
2012-11-26,46.594947814941406
2012-11-27,45.549102783203125
2012-11-28,46.44434356689453
2012-11-29,46.78739929199219
2012-11-30,46.77067184448242
2012-12-03,46.845970153808594
2012-12-04,46.720458984375
2012-12-05,47.18900680541992
2012-12-06,46.95473098754883
2012-12-07,47.36470413208008
2012-12-10,47.48185348510742
2012-12-11,47.74121856689453
2012-12-12,48.251590728759766
2012-12-13,48.29343032836914
2012-12-14,47.39817810058594
2012-12-17,47.91692352294922
2012-12-18,48.377098083496094
2012-12-19,47.51530075073242
2012-12-20,48.02567672729492
2012-12-21,48.234867095947266
2012-12-24,48.13444900512695
2012-12-26,47.79978561401367
2012-12-27,47.43164825439453
2012-12-28,47.414913177490234
2012-12-31,48.09263610839844
2013-01-02,49.32684326171875
2013-01-03,49.53675842285156
2013-01-04,50.04890823364258
2013-01-07,50.25880432128906
2013-01-08,50.54429244995117
2013-01-09,50.59464645385742
2013-01-10,51.03965759277344
2013-01-11,51.41747283935547
2013-01-14,51.392276763916016
2013-01-15,51.014461517333984
2013-01-16,50.89691162109375
2013-01-17,50.99766540527344
2013-01-18,50.191654205322266
2013-01-22,49.87260437011719
2013-01-23,49.47796630859375
2013-01-24,49.78862380981445
2013-01-25,49.95654296875
2013-01-28,49.595523834228516
2013-01-29,49.9145622253418
2013-01-30,49.81380081176758
2013-01-31,49.37722396850586
2013-02-01,50.300785064697266
2013-02-04,49.8809814453125
2013-02-05,50.93049240112305
2013-02-06,50.846527099609375
2013-02-07,52.1731071472168
2013-02-08,51.88763427734375
2013-02-11,52.03877258300781
2013-02-12,52.22347640991211
2013-02-13,52.139522552490234
2013-02-14,52.34102249145508
2013-02-15,51.7952766418457
2013-02-19,52.2906494140625
2013-02-20,51.980003356933594
2013-02-21,51.669342041015625
2013-02-22,52.534141540527344
2013-02-25,52.07235336303711
2013-02-26,51.98839569091797
2013-02-27,52.475379943847656
2013-02-28,52.18150329589844
2013-03-01,52.36622619628906
2013-03-04,52.802818298339844
2013-03-05,53.83552551269531
2013-03-06,54.280521392822266
2013-03-07,54.204959869384766
2013-03-08,54.32249450683594
2013-03-11,54.99419021606445
2013-03-12,54.8178596496582
2013-03-13,54.826263427734375
2013-03-14,54.893436431884766
2013-03-15,55.489559173583984
2013-03-18,55.22927474975586
2013-03-19,54.683536529541016
2013-03-20,55.41399002075195
2013-03-21,54.918617248535156
2013-03-22,55.59871292114258
2013-03-25,55.497947692871094
2013-03-26,56.39632797241211
2013-03-27,56.37953186035156
2013-03-28,56.63982391357422
2013-04-01,56.471900939941406
2013-04-02,56.790924072265625
2013-04-03,55.78883361816406
2013-04-04,56.193050384521484
2013-04-05,54.988861083984375
2013-04-08,55.241477966308594
2013-04-09,54.9214973449707
2013-04-10,55.07307815551758
2013-04-11,55.3593864440918
2013-04-12,55.30885314941406
2013-04-15,53.978336334228516
2013-04-16,54.3909797668457
2013-04-17,54.00360107421875
2013-04-18,54.76991271972656
2013-04-19,56.622520446777344
2013-04-22,56.13411331176758
2013-04-23,56.79936981201172
2013-04-24,56.774105072021484
2013-04-25,57.37199020385742
2013-04-26,57.0520133972168
2013-04-29,56.950931549072266
2013-04-30,57.60778045654297
2013-05-01,57.498291015625
2013-05-02,58.42462158203125
2013-05-03,59.140384674072266
2013-05-06,58.99721145629883
2013-05-07,59.14881134033203
2013-05-08,59.20774459838867
2013-05-09,59.123558044433594
2013-05-10,59.01408386230469
2013-05-13,58.76985168457031
2013-05-14,60.21828079223633
2013-05-15,61.28773498535156
2013-05-16,60.824588775634766
2013-05-17,61.74245834350586
2013-05-20,62.65195083618164
2013-05-21,63.24983215332031
2013-05-22,62.68559646606445
2013-05-23,62.8961296081543
2013-05-24,63.38456726074219
2013-05-28,64.13404846191406
2013-05-29,63.85615158081055
2013-05-30,64.1171646118164
2013-05-31,63.75506591796875
2013-06-03,64.39505004882812
2013-06-04,64.0498046875
2013-06-05,62.95507049560547
2013-06-06,64.20137023925781
2013-06-07,65.71714782714844
2013-06-10,65.91925048828125
2013-06-11,64.43714904785156
2013-06-12,62.921382904052734
2013-06-13,63.33403396606445
2013-06-14,61.44772720336914
2013-06-17,62.18035888671875
2013-06-18,63.14032745361328
2013-06-19,62.50878143310547
2013-06-20,61.40562438964844
2013-06-21,61.73405456542969
2013-06-24,60.639339447021484
2013-06-25,61.66667556762695
2013-06-26,62.23088836669922
2013-06-27,63.25824737548828
2013-06-28,62.95507049560547
2013-07-01,63.696109771728516
2013-07-02,63.028839111328125
2013-07-03,62.99504852294922
2013-07-05,64.45631408691406
2013-07-08,65.07295989990234
2013-07-09,65.55438995361328
2013-07-10,64.47322845458984
2013-07-11,64.98846435546875
2013-07-12,66.16252136230469
2013-07-15,65.757080078125
2013-07-16,66.11186981201172
2013-07-17,64.8702392578125
2013-07-18,62.51359939575195
2013-07-19,62.55580520629883
2013-07-22,63.113304138183594
2013-07-23,62.85145950317383
2013-07-24,63.65387725830078
2013-07-25,64.00021362304688
2013-07-26,63.636985778808594
2013-07-29,63.400489807128906
2013-07-30,63.51029968261719
2013-07-31,62.310848236083984
2013-08-01,63.8819694519043
2013-08-02,63.932647705078125
2013-08-05,64.13534545898438
2013-08-06,64.03398132324219
2013-08-07,63.468109130859375
2013-08-08,64.35498809814453
2013-08-09,63.77214431762695
2013-08-12,63.763729095458984
2013-08-13,64.38874053955078
2013-08-14,64.0931396484375
2013-08-15,63.248470306396484
2013-08-16,63.493412017822266
2013-08-19,62.792335510253906
2013-08-20,62.73322296142578
2013-08-21,62.032135009765625
2013-08-22,62.386905670166016
2013-08-23,62.20951843261719
2013-08-26,62.17572021484375
2013-08-27,60.73981475830078
2013-08-28,60.82429504394531
2013-08-29,61.001644134521484
2013-08-30,60.73981475830078
2013-09-03,61.179012298583984
2013-09-04,61.77872848510742
2013-09-05,62.336204528808594
2013-09-06,61.95610809326172
2013-09-09,62.21797561645508
2013-09-10,63.011932373046875
2013-09-11,63.50184631347656
2013-09-12,63.59477615356445
2013-09-13,63.60320281982422
2013-09-16,63.85660171508789
2013-09-17,64.9715805053711
