Date,EVGO
2021-10-01,8.279999732971191
2021-10-04,7.949999809265137
2021-10-05,8.079999923706055
2021-10-06,7.849999904632568
2021-10-07,7.739999771118164
2021-10-08,7.650000095367432
2021-10-11,7.820000171661377
2021-10-12,8.039999961853027
2021-10-13,8.100000381469727
2021-10-14,7.929999828338623
2021-10-15,7.800000190734863
2021-10-18,7.889999866485596
2021-10-19,8.130000114440918
2021-10-20,7.940000057220459
2021-10-21,8.170000076293945
2021-10-22,7.849999904632568
2021-10-25,8.600000381469727
2021-10-26,8.289999961853027
2021-10-27,8.34000015258789
2021-10-28,9.25
2021-10-29,9.319999694824219
2021-11-01,10.380000114440918
2021-11-02,10.300000190734863
2021-11-03,10.180000305175781
2021-11-04,9.960000038146973
2021-11-05,9.979999542236328
2021-11-08,13.430000305175781
2021-11-09,14.800000190734863
2021-11-10,15.40999984741211
2021-11-11,19.229999542236328
2021-11-12,18.899999618530273
2021-11-15,16.190000534057617
2021-11-16,15.289999961853027
2021-11-17,15.699999809265137
2021-11-18,14.579999923706055
2021-11-19,14.720000267028809
2021-11-22,13.729999542236328
2021-11-23,13.670000076293945
2021-11-24,13.569999694824219
2021-11-26,13.6899995803833
2021-11-29,12.949999809265137
2021-11-30,12.529999732971191
2021-12-01,11.770000457763672
2021-12-02,11.789999961853027
2021-12-03,11.180000305175781
2021-12-06,11.25
2021-12-07,11.619999885559082
2021-12-08,12.170000076293945
2021-12-09,12.84000015258789
2021-12-10,12.3100004196167
2021-12-13,12.0600004196167
2021-12-14,11.0600004196167
2021-12-15,11.15999984741211
2021-12-16,10.569999694824219
2021-12-17,10.529999732971191
2021-12-20,9.979999542236328
2021-12-21,10.300000190734863
2021-12-22,9.979999542236328
2021-12-23,10.470000267028809
2021-12-27,10.050000190734863
2021-12-28,9.75
2021-12-29,9.359999656677246
2021-12-30,10.210000038146973
2021-12-31,9.9399995803833
2022-01-03,10.619999885559082
2022-01-04,10.149999618530273
2022-01-05,9.5600004196167
2022-01-06,9.579999923706055
2022-01-07,9.520000457763672
2022-01-10,9.170000076293945
2022-01-11,9.600000381469727
2022-01-12,9.300000190734863
2022-01-13,8.8100004196167
2022-01-14,8.59000015258789
2022-01-18,8.239999771118164
2022-01-19,8.34000015258789
2022-01-20,8.199999809265137
2022-01-21,7.989999771118164
2022-01-24,8.319999694824219
2022-01-25,7.920000076293945
2022-01-26,7.510000228881836
2022-01-27,7.369999885559082
2022-01-28,7.460000038146973
2022-01-31,8.25
2022-02-01,8.510000228881836
2022-02-02,8.180000305175781
2022-02-03,7.670000076293945
2022-02-04,7.900000095367432
2022-02-07,8.140000343322754
2022-02-08,9.050000190734863
2022-02-09,9.619999885559082
2022-02-10,9.760000228881836
2022-02-11,9.399999618530273
2022-02-14,9.739999771118164
2022-02-15,10.319999694824219
2022-02-16,10.4399995803833
2022-02-17,10.479999542236328
2022-02-18,10.0
2022-02-22,9.09000015258789
2022-02-23,9.140000343322754
2022-02-24,9.84000015258789
2022-02-25,9.619999885559082
2022-02-28,10.369999885559082
2022-03-01,10.039999961853027
2022-03-02,10.390000343322754
2022-03-03,10.539999961853027
2022-03-04,10.600000381469727
2022-03-07,10.819999694824219
2022-03-08,11.739999771118164
2022-03-09,12.020000457763672
2022-03-10,12.239999771118164
2022-03-11,11.859999656677246
2022-03-14,11.09000015258789
2022-03-15,11.569999694824219
2022-03-16,12.010000228881836
2022-03-17,12.739999771118164
2022-03-18,12.420000076293945
2022-03-21,11.520000457763672
2022-03-22,11.40999984741211
2022-03-23,11.989999771118164
2022-03-24,13.069999694824219
2022-03-25,12.1899995803833
2022-03-28,12.029999732971191
2022-03-29,12.970000267028809
2022-03-30,12.3100004196167
2022-03-31,12.859999656677246
2022-04-01,12.75
2022-04-04,13.75
2022-04-05,13.460000038146973
2022-04-06,12.180000305175781
2022-04-07,12.789999961853027
2022-04-08,12.479999542236328
2022-04-11,12.75
2022-04-12,12.40999984741211
2022-04-13,13.020000457763672
2022-04-14,12.380000114440918
2022-04-18,10.970000267028809
2022-04-19,11.0
2022-04-20,10.529999732971191
2022-04-21,10.0
2022-04-22,9.970000267028809
2022-04-25,10.300000190734863
2022-04-26,9.770000457763672
2022-04-27,9.5600004196167
2022-04-28,9.600000381469727
2022-04-29,9.0600004196167
2022-05-02,9.180000305175781
2022-05-03,9.140000343322754
2022-05-04,9.420000076293945
2022-05-05,9.020000457763672
2022-05-06,8.829999923706055
2022-05-09,7.960000038146973
2022-05-10,7.679999828338623
2022-05-11,7.170000076293945
2022-05-12,8.579999923706055
2022-05-13,8.779999732971191
2022-05-16,8.569999694824219
2022-05-17,9.350000381469727
2022-05-18,9.0
2022-05-19,9.390000343322754
2022-05-20,9.149999618530273
2022-05-23,9.050000190734863
2022-05-24,8.6899995803833
2022-05-25,9.15999984741211
2022-05-26,9.470000267028809
2022-05-27,9.779999732971191
2022-05-31,9.579999923706055
2022-06-01,9.180000305175781
2022-06-02,10.0
2022-06-03,9.59000015258789
2022-06-06,9.319999694824219
2022-06-07,9.260000228881836
2022-06-08,9.510000228881836
2022-06-09,9.020000457763672
2022-06-10,8.75
2022-06-13,8.020000457763672
2022-06-14,8.130000114440918
2022-06-15,8.539999961853027
2022-06-16,8.029999732971191
2022-06-17,8.180000305175781
2022-06-21,8.220000267028809
2022-06-22,7.760000228881836
2022-06-23,8.130000114440918
2022-06-24,7.679999828338623
2022-06-27,7.46999979019165
2022-06-28,7.210000038146973
2022-06-29,6.110000133514404
2022-06-30,6.010000228881836
2022-07-01,5.630000114440918
2022-07-05,5.739999771118164
2022-07-06,5.599999904632568
2022-07-07,6.400000095367432
2022-07-08,6.639999866485596
2022-07-11,6.179999828338623
2022-07-12,6.309999942779541
2022-07-13,6.369999885559082
2022-07-14,7.110000133514404
2022-07-15,7.25
2022-07-18,7.699999809265137
2022-07-19,8.479999542236328
2022-07-20,8.789999961853027
2022-07-21,9.1899995803833
2022-07-22,8.204999923706055
2022-07-25,7.829999923706055
2022-07-26,7.170000076293945
2022-07-27,7.550000190734863
2022-07-28,8.529999732971191
2022-07-29,8.970000267028809
2022-08-01,8.399999618530273
2022-08-02,8.430000305175781
2022-08-03,8.90999984741211
2022-08-04,9.430000305175781
2022-08-05,9.350000381469727
2022-08-08,9.720000267028809
2022-08-09,9.260000228881836
2022-08-10,10.609999656677246
2022-08-11,10.260000228881836
2022-08-12,11.720000267028809
2022-08-15,11.90999984741211
2022-08-16,12.020000457763672
2022-08-17,10.739999771118164
2022-08-18,10.489999771118164
2022-08-19,9.489999771118164
2022-08-22,9.010000228881836
2022-08-23,9.170000076293945
2022-08-24,9.6899995803833
2022-08-25,9.989999771118164
2022-08-26,9.210000038146973
2022-08-29,9.270000457763672
2022-08-30,9.430000305175781
2022-08-31,9.489999771118164
2022-09-01,9.109999656677246
2022-09-02,8.880000114440918
2022-09-06,8.84000015258789
2022-09-07,9.180000305175781
2022-09-08,9.149999618530273
2022-09-09,9.470000267028809
2022-09-12,9.350000381469727
2022-09-13,9.100000381469727
2022-09-14,9.289999961853027
2022-09-15,10.140000343322754
2022-09-16,9.050000190734863
2022-09-19,9.1899995803833
2022-09-20,8.699999809265137
2022-09-21,8.770000457763672
2022-09-22,8.359999656677246
2022-09-23,8.140000343322754
2022-09-26,8.25
2022-09-27,8.359999656677246
2022-09-28,8.670000076293945
2022-09-29,7.96999979019165
2022-09-30,7.909999847412109
2022-10-03,8.130000114440918
2022-10-04,8.710000038146973
2022-10-05,8.359999656677246
2022-10-06,8.170000076293945
2022-10-07,7.940000057220459
2022-10-10,7.650000095367432
2022-10-11,7.349999904632568
2022-10-12,7.099999904632568
2022-10-13,7.429999828338623
2022-10-14,7.039999961853027
2022-10-17,7.340000152587891
2022-10-18,7.590000152587891
2022-10-19,7.360000133514404
2022-10-20,7.329999923706055
2022-10-21,7.440000057220459
2022-10-24,7.050000190734863
2022-10-25,7.480000019073486
2022-10-26,7.5
2022-10-27,7.25
2022-10-28,7.510000228881836
2022-10-31,7.409999847412109
2022-11-01,7.349999904632568
2022-11-02,6.869999885559082
2022-11-03,7.119999885559082
2022-11-04,7.210000038146973
2022-11-07,7.059999942779541
2022-11-08,6.829999923706055
2022-11-09,6.46999979019165
2022-11-10,7.210000038146973
2022-11-11,7.46999979019165
2022-11-14,7.230000019073486
2022-11-15,7.28000020980835
2022-11-16,6.889999866485596
2022-11-17,6.800000190734863
2022-11-18,6.590000152587891
2022-11-21,6.440000057220459
2022-11-22,6.289999961853027
2022-11-23,6.320000171661377
2022-11-25,6.21999979019165
2022-11-28,6.019999980926514
2022-11-29,6.079999923706055
2022-11-30,6.400000095367432
2022-12-01,6.079999923706055
2022-12-02,6.090000152587891
2022-12-05,5.949999809265137
2022-12-06,5.860000133514404
2022-12-07,5.739999771118164
2022-12-08,5.78000020980835
2022-12-09,5.570000171661377
2022-12-12,5.449999809265137
2022-12-13,5.429999828338623
2022-12-14,5.539999961853027
2022-12-15,5.400000095367432
2022-12-16,5.179999828338623
2022-12-19,4.900000095367432
2022-12-20,4.440000057220459
2022-12-21,4.380000114440918
2022-12-22,4.130000114440918
2022-12-23,4.090000152587891
2022-12-27,3.7699999809265137
2022-12-28,3.6700000762939453
2022-12-29,4.010000228881836
2022-12-30,4.46999979019165
2023-01-03,4.110000133514404
2023-01-04,3.9800000190734863
2023-01-05,3.7899999618530273
2023-01-06,3.890000104904175
2023-01-09,3.869999885559082
2023-01-10,4.75
2023-01-11,5.239999771118164
2023-01-12,5.75
2023-01-13,5.860000133514404
2023-01-17,5.610000133514404
2023-01-18,5.769999980926514
2023-01-19,5.179999828338623
2023-01-20,5.320000171661377
2023-01-23,6.239999771118164
2023-01-24,6.130000114440918
2023-01-25,5.96999979019165
2023-01-26,5.949999809265137
2023-01-27,6.269999980926514
2023-01-30,6.21999979019165
2023-01-31,6.889999866485596
2023-02-01,6.929999828338623
2023-02-02,6.909999847412109
2023-02-03,6.699999809265137
2023-02-06,6.230000019073486
2023-02-07,6.53000020980835
2023-02-08,6.519999980926514
2023-02-09,6.519999980926514
2023-02-10,6.320000171661377
2023-02-13,6.210000038146973
2023-02-14,6.300000190734863
2023-02-15,6.840000152587891
2023-02-16,6.46999979019165
2023-02-17,6.519999980926514
2023-02-21,6.099999904632568
2023-02-22,6.289999961853027
2023-02-23,6.260000228881836
2023-02-24,5.829999923706055
2023-02-27,5.96999979019165
2023-02-28,5.929999828338623
2023-03-01,5.840000152587891
2023-03-02,5.980000019073486
2023-03-03,6.369999885559082
2023-03-06,6.320000171661377
2023-03-07,6.289999961853027
2023-03-08,6.179999828338623
2023-03-09,5.869999885559082
2023-03-10,5.949999809265137
2023-03-13,5.800000190734863
2023-03-14,5.829999923706055
2023-03-15,5.300000190734863
2023-03-16,5.670000076293945
2023-03-17,5.5
2023-03-20,5.239999771118164
2023-03-21,5.650000095367432
2023-03-22,5.710000038146973
2023-03-23,5.590000152587891
2023-03-24,5.5
2023-03-27,5.670000076293945
2023-03-28,5.570000171661377
2023-03-29,5.75
2023-03-30,7.019999980926514
2023-03-31,7.789999961853027
2023-04-03,7.199999809265137
2023-04-04,7.164999961853027
2023-04-05,6.489999771118164
2023-04-06,6.514999866485596
2023-04-10,6.570000171661377
2023-04-11,6.590000152587891
2023-04-12,6.260000228881836
2023-04-13,6.239999771118164
2023-04-14,6.159999847412109
2023-04-17,6.239999771118164
2023-04-18,6.21999979019165
2023-04-19,6.28000020980835
2023-04-20,6.070000171661377
2023-04-21,6.210000038146973
2023-04-24,6.059999942779541
2023-04-25,5.769999980926514
2023-04-26,5.920000076293945
2023-04-27,6.090000152587891
2023-04-28,5.989999771118164
2023-05-01,5.679999828338623
2023-05-02,5.46999979019165
2023-05-03,5.900000095367432
2023-05-04,5.949999809265137
2023-05-05,6.179999828338623
2023-05-08,6.440000057220459
2023-05-09,6.070000171661377
2023-05-10,5.96999979019165
2023-05-11,5.949999809265137
2023-05-12,5.71999979019165
2023-05-15,5.800000190734863
2023-05-16,5.730000019073486
2023-05-17,4.659999847412109
2023-05-18,4.159999847412109
2023-05-19,3.9600000381469727
2023-05-22,3.9200000762939453
2023-05-23,3.890000104904175
2023-05-24,3.880000114440918
2023-05-25,3.859999895095825
2023-05-26,3.700000047683716
2023-05-30,3.990000009536743
2023-05-31,3.9600000381469727
2023-06-01,4.010000228881836
2023-06-02,4.03000020980835
2023-06-05,3.9600000381469727
2023-06-06,4.170000076293945
2023-06-07,4.360000133514404
2023-06-08,4.349999904632568
2023-06-09,3.8399999141693115
2023-06-12,3.819999933242798
2023-06-13,4.320000171661377
2023-06-14,4.139999866485596
2023-06-15,4.400000095367432
2023-06-16,4.389999866485596
2023-06-20,4.28000020980835
2023-06-21,4.039999961853027
2023-06-22,3.8499999046325684
2023-06-23,3.680000066757202
2023-06-26,3.930000066757202
2023-06-27,3.859999895095825
2023-06-28,3.950000047683716
2023-06-29,4.130000114440918
2023-06-30,4.0
2023-07-03,4.25
2023-07-05,4.190000057220459
2023-07-06,4.170000076293945
2023-07-07,4.230000019073486
2023-07-10,4.449999809265137
2023-07-11,4.409999847412109
2023-07-12,4.289999961853027
2023-07-13,4.340000152587891
2023-07-14,4.03000020980835
2023-07-17,4.369999885559082
2023-07-18,4.460000038146973
2023-07-19,4.389999866485596
2023-07-20,4.230000019073486
2023-07-21,4.199999809265137
2023-07-24,4.150000095367432
2023-07-25,4.019999980926514
2023-07-26,4.159999847412109
2023-07-27,4.070000171661377
2023-07-28,4.21999979019165
2023-07-31,4.369999885559082
2023-08-01,4.360000133514404
2023-08-02,4.239999771118164
2023-08-03,5.159999847412109
2023-08-04,5.239999771118164
2023-08-07,4.800000190734863
2023-08-08,4.940000057220459
2023-08-09,4.75
2023-08-10,4.730000019073486
2023-08-11,4.489999771118164
2023-08-14,4.400000095367432
2023-08-15,4.269999980926514
2023-08-16,4.150000095367432
2023-08-17,4.179999828338623
2023-08-18,4.179999828338623
2023-08-21,4.159999847412109
2023-08-22,4.099999904632568
2023-08-23,3.9700000286102295
2023-08-24,3.759999990463257
2023-08-25,3.859999895095825
2023-08-28,3.9800000190734863
2023-08-29,4.150000095367432
2023-08-30,4.03000020980835
2023-08-31,4.019999980926514
2023-09-01,4.070000171661377
2023-09-05,4.159999847412109
2023-09-06,3.869999885559082
2023-09-07,3.744999885559082
2023-09-08,3.619999885559082
2023-09-11,3.75
2023-09-12,3.9600000381469727
2023-09-13,3.8499999046325684
2023-09-14,4.039999961853027
2023-09-15,3.940000057220459
2023-09-18,3.7300000190734863
2023-09-19,3.859999895095825
2023-09-20,3.799999952316284
2023-09-21,3.6500000953674316
2023-09-22,3.5899999141693115
2023-09-25,3.5199999809265137
2023-09-26,3.319999933242798
2023-09-27,3.25
2023-09-28,3.309999942779541
2023-09-29,3.380000114440918
2023-10-02,3.200000047683716
2023-10-03,3.130000114440918
2023-10-04,3.1500000953674316
2023-10-05,3.059999942779541
2023-10-06,3.130000114440918
2023-10-09,2.940000057220459
2023-10-10,3.180000066757202
2023-10-11,3.049999952316284
2023-10-12,2.9200000762939453
2023-10-13,2.869999885559082
2023-10-16,2.930000066757202
2023-10-17,3.119999885559082
2023-10-18,2.825000047683716
2023-10-19,2.744999885559082
2023-10-20,2.509999990463257
2023-10-23,2.319999933242798
2023-10-24,2.3399999141693115
2023-10-25,2.240000009536743
2023-10-26,2.2200000286102295
2023-10-27,2.190000057220459
2023-10-30,2.0899999141693115
2023-10-31,2.065000057220459
2023-11-01,2.119999885559082
2023-11-02,2.3499999046325684
2023-11-03,2.490000009536743
2023-11-06,2.2899999618530273
2023-11-07,2.299999952316284
2023-11-08,2.7100000381469727
2023-11-09,2.680000066757202
2023-11-10,2.5199999809265137
2023-11-13,2.759999990463257
2023-11-14,3.130000114440918
2023-11-15,3.309999942779541
2023-11-16,3.009999990463257
2023-11-17,2.950000047683716
2023-11-20,3.125
2023-11-21,2.950000047683716
2023-11-22,3.0
2023-11-24,3.180000066757202
2023-11-27,3.0299999713897705
2023-11-28,2.9100000858306885
2023-11-29,3.1500000953674316
2023-11-30,3.119999885559082
2023-12-01,3.369999885559082
2023-12-04,3.3399999141693115
2023-12-05,3.0199999809265137
2023-12-06,3.0450000762939453
2023-12-07,3.0199999809265137
2023-12-08,3.0399999618530273
2023-12-11,3.0299999713897705
2023-12-12,2.9600000381469727
2023-12-13,3.2200000286102295
2023-12-14,3.5899999141693115
2023-12-15,3.490000009536743
2023-12-18,3.5
2023-12-19,3.630000114440918
2023-12-20,3.4700000286102295
2023-12-21,3.4200000762939453
2023-12-22,3.5199999809265137
2023-12-26,3.680000066757202
2023-12-27,3.7100000381469727
2023-12-28,3.619999885559082
2023-12-29,3.5799999237060547
2024-01-02,3.299999952316284
2024-01-03,3.140000104904175
2024-01-04,3.130000114440918
2024-01-05,3.0899999141693115
2024-01-08,3.190000057220459
2024-01-09,3.0299999713897705
2024-01-10,2.930000066757202
2024-01-11,2.869999885559082
2024-01-12,2.7100000381469727
2024-01-16,2.549999952316284
2024-01-17,2.559999942779541
2024-01-18,2.640000104904175
2024-01-19,2.6600000858306885
2024-01-22,2.7200000286102295
2024-01-23,2.75
2024-01-24,2.5199999809265137
2024-01-25,2.5999999046325684
2024-01-26,2.5199999809265137
2024-01-29,2.569999933242798
2024-01-30,2.4100000858306885
2024-01-31,2.2899999618530273
2024-02-01,2.259999990463257
2024-02-02,2.119999885559082
2024-02-05,1.9600000381469727
2024-02-06,2.1600000858306885
2024-02-07,2.069999933242798
2024-02-08,2.200000047683716
2024-02-09,2.309999942779541
2024-02-12,2.5299999713897705
2024-02-13,2.2750000953674316
2024-02-14,2.630000114440918
2024-02-15,2.6600000858306885
2024-02-16,2.5899999141693115
2024-02-20,2.509999990463257
2024-02-21,2.4100000858306885
2024-02-22,2.369999885559082
2024-02-23,2.390000104904175
2024-02-26,2.5399999618530273
2024-02-27,2.680000066757202
2024-02-28,2.7300000190734863
2024-02-29,2.9600000381469727
2024-03-01,2.859999895095825
2024-03-04,2.859999895095825
2024-03-05,2.7799999713897705
2024-03-06,3.0199999809265137
2024-03-07,2.7799999713897705
2024-03-08,2.9000000953674316
2024-03-11,2.740000009536743
2024-03-12,2.680000066757202
2024-03-13,2.6600000858306885
2024-03-14,2.4700000286102295
2024-03-15,2.5
2024-03-18,2.4100000858306885
2024-03-19,2.3499999046325684
2024-03-20,2.4600000381469727
2024-03-21,2.430000066757202
2024-03-22,2.2799999713897705
2024-03-25,2.309999942779541
2024-03-26,2.259999990463257
2024-03-27,2.4700000286102295
2024-03-28,2.509999990463257
2024-04-01,2.4100000858306885
2024-04-02,2.2100000381469727
2024-04-03,2.2100000381469727
2024-04-04,2.190000057220459
2024-04-05,2.140000104904175
2024-04-08,2.109999895095825
2024-04-09,2.180000066757202
2024-04-10,2.0799999237060547
2024-04-11,2.059999942779541
2024-04-12,1.9500000476837158
2024-04-15,1.8899999856948853
2024-04-16,1.8799999952316284
2024-04-17,1.7999999523162842
2024-04-18,1.7599999904632568
2024-04-19,1.7300000190734863
2024-04-22,1.7400000095367432
2024-04-23,1.75
2024-04-24,1.7200000286102295
2024-04-25,1.7100000381469727
2024-04-26,1.809999942779541
2024-04-29,1.8300000429153442
2024-04-30,1.809999942779541
2024-05-01,1.899999976158142
2024-05-02,1.899999976158142
2024-05-03,1.9900000095367432
2024-05-06,1.9900000095367432
2024-05-07,1.7899999618530273
2024-05-08,1.75
2024-05-09,1.9900000095367432
2024-05-10,1.8600000143051147
2024-05-13,1.9500000476837158
2024-05-14,2.2699999809265137
2024-05-15,2.359999895095825
2024-05-16,2.359999895095825
2024-05-17,2.2799999713897705
2024-05-20,2.0799999237060547
2024-05-21,2.1700000762939453
2024-05-22,2.2300000190734863
2024-05-23,2.0999999046325684
2024-05-24,2.140000104904175
2024-05-28,2.0799999237060547
2024-05-29,2.049999952316284
2024-05-30,2.0799999237060547
2024-05-31,2.0299999713897705
2024-06-03,1.9500000476837158
2024-06-04,1.940000057220459
2024-06-05,2.1500000953674316
2024-06-06,2.130000114440918
2024-06-07,2.0399999618530273
2024-06-10,2.109999895095825
2024-06-11,2.140000104904175
2024-06-12,2.1500000953674316
2024-06-13,2.049999952316284
2024-06-14,2.0399999618530273
2024-06-17,2.0999999046325684
2024-06-18,2.0399999618530273
2024-06-20,1.9600000381469727
2024-06-21,2.0299999713897705
2024-06-24,2.309999942779541
2024-06-25,2.305000066757202
2024-06-26,2.3399999141693115
2024-06-27,2.5399999618530273
2024-06-28,2.450000047683716
2024-07-01,2.4000000953674316
2024-07-02,2.3499999046325684
2024-07-03,2.5299999713897705
2024-07-05,2.7899999618530273
2024-07-08,2.819999933242798
2024-07-09,2.859999895095825
2024-07-10,3.200000047683716
2024-07-11,3.369999885559082
2024-07-12,4.0
2024-07-15,4.010000228881836
2024-07-16,4.090000152587891
2024-07-17,3.7200000286102295
2024-07-18,3.630000114440918
2024-07-19,3.5399999618530273
2024-07-22,3.5199999809265137
2024-07-23,3.700000047683716
2024-07-24,3.75
2024-07-25,3.619999885559082
2024-07-26,3.890000104904175
2024-07-29,3.7899999618530273
2024-07-30,3.7100000381469727
2024-07-31,3.8399999141693115
2024-08-01,3.619999885559082
2024-08-02,3.7699999809265137
2024-08-05,3.740000009536743
2024-08-06,3.6500000953674316
2024-08-07,3.630000114440918
2024-08-08,3.799999952316284
2024-08-09,3.6500000953674316
2024-08-12,3.5
2024-08-13,3.680000066757202
