Date,BCML
2010-01-04,7.21233606338501
2010-01-05,7.21233606338501
2010-01-06,7.21233606338501
2010-01-07,7.119274139404297
2010-01-08,7.119274139404297
2010-01-11,7.119274139404297
2010-01-12,7.119274139404297
2010-01-13,7.119274139404297
2010-01-14,7.119274139404297
2010-01-15,7.119274139404297
2010-01-19,7.119274139404297
2010-01-20,7.119274139404297
2010-01-21,7.258868217468262
2010-01-22,7.258868217468262
2010-01-25,7.258868217468262
2010-01-26,7.258868217468262
2010-01-27,7.258868217468262
2010-01-28,7.258868217468262
2010-01-29,7.258868217468262
2010-02-01,7.258868217468262
2010-02-02,7.258868217468262
2010-02-03,7.538054466247559
2010-02-04,7.910304546356201
2010-02-05,7.910304546356201
2010-02-08,8.375615119934082
2010-02-09,7.910304546356201
2010-02-10,7.910304546356201
2010-02-11,7.910304546356201
2010-02-12,7.910304546356201
2010-02-16,7.910304546356201
2010-02-17,7.910304546356201
2010-02-18,7.910304546356201
2010-02-19,7.910304546356201
2010-02-22,7.910304546356201
2010-02-23,8.933992385864258
2010-02-24,7.724178314208984
2010-02-25,7.724178314208984
2010-02-26,7.724178314208984
2010-03-01,7.724178314208984
2010-03-02,7.724178314208984
2010-03-03,7.724178314208984
2010-03-04,7.724178314208984
2010-03-05,7.910304546356201
2010-03-08,7.910304546356201
2010-03-09,7.631117820739746
2010-03-10,7.631117820739746
2010-03-11,7.910304546356201
2010-03-12,7.910304546356201
2010-03-15,7.910304546356201
2010-03-16,7.910304546356201
2010-03-17,7.910304546356201
2010-03-18,8.329085350036621
2010-03-19,8.329085350036621
2010-03-22,8.375615119934082
2010-03-23,8.375615119934082
2010-03-24,8.375615119934082
2010-03-25,8.375615119934082
2010-03-26,8.375615119934082
2010-03-29,8.375615119934082
2010-03-30,8.375615119934082
2010-03-31,8.375615119934082
2010-04-01,8.375615119934082
2010-04-05,8.375615119934082
2010-04-06,8.56174087524414
2010-04-07,8.468677520751953
2010-04-08,8.468677520751953
2010-04-09,8.375615119934082
2010-04-12,8.375615119934082
2010-04-13,8.375615119934082
2010-04-14,8.375615119934082
2010-04-15,8.375615119934082
2010-04-16,8.375615119934082
2010-04-19,8.375615119934082
2010-04-20,8.375615119934082
2010-04-21,8.375615119934082
2010-04-22,8.375615119934082
2010-04-23,8.375615119934082
2010-04-26,8.282550811767578
2010-04-27,8.282550811767578
2010-04-28,8.980522155761719
2010-04-29,8.980522155761719
2010-04-30,8.980522155761719
2010-05-03,8.980522155761719
2010-05-04,9.259709358215332
2010-05-05,9.259709358215332
2010-05-06,8.980522155761719
2010-05-07,8.980522155761719
2010-05-10,9.073585510253906
2010-05-11,9.073585510253906
2010-05-12,9.073585510253906
2010-05-13,9.073585510253906
2010-05-14,9.073585510253906
2010-05-17,9.073585510253906
2010-05-18,9.073585510253906
2010-05-19,9.073585510253906
2010-05-20,9.073585510253906
2010-05-21,9.073585510253906
2010-05-24,9.073585510253906
2010-05-25,9.073585510253906
2010-05-26,9.073585510253906
2010-05-27,9.073585510253906
2010-05-28,9.073585510253906
2010-06-01,9.073585510253906
2010-06-02,9.073585510253906
2010-06-03,9.073585510253906
2010-06-04,9.073585510253906
2010-06-07,9.073585510253906
2010-06-08,9.073585510253906
2010-06-09,9.073585510253906
2010-06-10,9.073585510253906
2010-06-11,9.073585510253906
2010-06-14,9.073585510253906
2010-06-15,9.073585510253906
2010-06-16,9.073585510253906
2010-06-17,9.073585510253906
2010-06-18,9.073585510253906
2010-06-21,8.933992385864258
2010-06-22,8.933992385864258
2010-06-23,8.933992385864258
2010-06-24,8.933992385864258
2010-06-25,8.933992385864258
2010-06-28,8.933992385864258
2010-06-29,8.887460708618164
2010-06-30,9.054970741271973
2010-07-01,9.054970741271973
2010-07-02,9.054970741271973
2010-07-06,9.054970741271973
2010-07-07,9.054970741271973
2010-07-08,9.054970741271973
2010-07-09,8.56174087524414
2010-07-12,8.422147750854492
2010-07-13,8.422147750854492
2010-07-14,8.189491271972656
2010-07-15,8.189491271972656
2010-07-16,8.189491271972656
2010-07-19,8.189491271972656
2010-07-20,8.189491271972656
2010-07-21,8.189491271972656
2010-07-22,8.189491271972656
2010-07-23,8.142961502075195
2010-07-26,8.142961502075195
2010-07-27,8.142961502075195
2010-07-28,8.142961502075195
2010-07-29,8.142961502075195
2010-07-30,8.142961502075195
2010-08-02,8.142961502075195
2010-08-03,8.142961502075195
2010-08-04,8.142961502075195
2010-08-05,8.142961502075195
2010-08-06,8.375615119934082
2010-08-09,8.375615119934082
2010-08-10,8.375615119934082
2010-08-11,8.375615119934082
2010-08-12,8.375615119934082
2010-08-13,8.375615119934082
2010-08-16,8.189491271972656
2010-08-17,8.189491271972656
2010-08-18,8.142961502075195
2010-08-19,8.142961502075195
2010-08-20,8.142961502075195
2010-08-23,8.142961502075195
2010-08-24,8.142961502075195
2010-08-25,8.142961502075195
2010-08-26,8.142961502075195
2010-08-27,8.142961502075195
2010-08-30,8.142961502075195
2010-08-31,8.142961502075195
2010-09-01,8.142961502075195
2010-09-02,8.142961502075195
2010-09-03,8.142961502075195
2010-09-07,8.142961502075195
2010-09-08,8.142961502075195
2010-09-09,8.142961502075195
2010-09-10,8.142961502075195
2010-09-13,8.142961502075195
2010-09-14,8.142961502075195
2010-09-15,8.142961502075195
2010-09-16,8.142961502075195
2010-09-17,8.142961502075195
2010-09-20,8.142961502075195
2010-09-21,7.444992542266846
2010-09-22,7.444992542266846
2010-09-23,7.677648067474365
2010-09-24,7.677648067474365
2010-09-27,7.677648067474365
2010-09-28,7.677648067474365
2010-09-29,7.677648067474365
2010-09-30,7.677648067474365
2010-10-01,7.677648067474365
2010-10-04,7.677648067474365
2010-10-05,7.677648067474365
2010-10-06,7.677648067474365
2010-10-07,7.677648067474365
2010-10-08,7.677648067474365
2010-10-11,7.677648067474365
2010-10-12,7.677648067474365
2010-10-13,7.677648067474365
2010-10-14,7.677648067474365
2010-10-15,7.444992542266846
2010-10-18,7.444992542266846
2010-10-19,7.444992542266846
2010-10-20,7.444992542266846
2010-10-21,7.538054466247559
2010-10-22,7.538054466247559
2010-10-25,7.444992542266846
2010-10-26,7.444992542266846
2010-10-27,7.444992542266846
2010-10-28,7.258868217468262
2010-10-29,7.258868217468262
2010-11-01,7.258868217468262
2010-11-02,7.258868217468262
2010-11-03,7.258868217468262
2010-11-04,7.258868217468262
2010-11-05,7.165805339813232
2010-11-08,7.165805339813232
2010-11-09,7.165805339813232
2010-11-10,7.165805339813232
2010-11-11,7.305399417877197
2010-11-12,7.305399417877197
2010-11-15,7.305399417877197
2010-11-16,7.305399417877197
2010-11-17,7.21233606338501
2010-11-18,7.21233606338501
2010-11-19,7.21233606338501
2010-11-22,7.21233606338501
2010-11-23,7.21233606338501
2010-11-24,7.21233606338501
2010-11-26,7.21233606338501
2010-11-29,6.80286169052124
2010-11-30,7.165805339813232
2010-12-01,6.93314790725708
2010-12-02,6.93314790725708
2010-12-03,6.80286169052124
2010-12-06,6.849392890930176
2010-12-07,6.97968053817749
2010-12-08,6.97968053817749
2010-12-09,6.886617660522461
2010-12-10,6.886617660522461
2010-12-13,6.700492858886719
2010-12-14,6.514367580413818
2010-12-15,6.514367580413818
2010-12-16,6.514367580413818
2010-12-17,6.514367580413818
2010-12-20,6.514367580413818
2010-12-21,6.514367580413818
2010-12-22,6.514367580413818
2010-12-23,6.3747735023498535
2010-12-27,6.3747735023498535
2010-12-28,6.3747735023498535
2010-12-29,6.281713008880615
2010-12-30,6.281713008880615
2010-12-31,6.505061626434326
2011-01-03,6.505061626434326
2011-01-04,6.505061626434326
2011-01-05,6.514367580413818
2011-01-06,6.514367580413818
2011-01-07,6.514367580413818
2011-01-10,6.514367580413818
2011-01-11,6.514367580413818
2011-01-12,6.514367580413818
2011-01-13,6.514367580413818
2011-01-14,6.514367580413818
2011-01-18,6.514367580413818
2011-01-19,6.514367580413818
2011-01-20,6.79355525970459
2011-01-21,6.79355525970459
2011-01-24,6.79355525970459
2011-01-25,6.79355525970459
2011-01-26,6.79355525970459
2011-01-27,6.79355525970459
2011-01-28,6.79355525970459
2011-01-31,6.747023582458496
2011-02-01,6.653961181640625
2011-02-02,6.653961181640625
2011-02-03,6.653961181640625
2011-02-04,6.653961181640625
2011-02-07,6.653961181640625
2011-02-08,6.747023582458496
2011-02-09,6.93314790725708
2011-02-10,6.886617660522461
2011-02-11,6.886617660522461
2011-02-14,6.886617660522461
2011-02-15,6.886617660522461
2011-02-16,6.886617660522461
2011-02-17,6.840086460113525
2011-02-18,6.840086460113525
2011-02-22,6.988985538482666
2011-02-23,6.988985538482666
2011-02-24,6.988985538482666
2011-02-25,7.026211261749268
2011-02-28,7.035517692565918
2011-03-01,7.035517692565918
2011-03-02,7.016905784606934
2011-03-03,7.016905784606934
2011-03-04,7.016905784606934
2011-03-07,7.016905784606934
2011-03-08,7.016905784606934
2011-03-09,7.063436985015869
2011-03-10,7.026211261749268
2011-03-11,7.026211261749268
2011-03-14,7.026211261749268
2011-03-15,7.026211261749268
2011-03-16,7.054129123687744
2011-03-17,7.054129123687744
2011-03-18,7.054129123687744
2011-03-21,7.072742938995361
2011-03-22,7.119274139404297
2011-03-23,7.119274139404297
2011-03-24,7.119274139404297
2011-03-25,7.119274139404297
2011-03-28,7.119274139404297
2011-03-29,7.119274139404297
2011-03-30,7.351929664611816
2011-03-31,7.072742938995361
2011-04-01,7.072742938995361
2011-04-04,7.072742938995361
2011-04-05,7.072742938995361
2011-04-06,7.072742938995361
2011-04-07,7.072742938995361
2011-04-08,7.072742938995361
2011-04-11,6.97968053817749
2011-04-12,7.119274139404297
2011-04-13,7.119274139404297
2011-04-14,7.119274139404297
2011-04-15,6.747023582458496
2011-04-18,6.747023582458496
2011-04-19,6.747023582458496
2011-04-20,6.747023582458496
2011-04-21,6.756330966949463
2011-04-25,6.840086460113525
2011-04-26,6.79355525970459
2011-04-27,6.79355525970459
2011-04-28,6.79355525970459
2011-04-29,6.97968053817749
2011-05-02,6.97968053817749
2011-05-03,6.97968053817749
2011-05-04,6.886617660522461
2011-05-05,6.886617660522461
2011-05-06,6.886617660522461
2011-05-09,6.607430458068848
2011-05-10,6.514367580413818
2011-05-11,6.514367580413818
2011-05-12,6.514367580413818
2011-05-13,6.514367580413818
2011-05-16,6.514367580413818
2011-05-17,6.514367580413818
2011-05-18,6.514367580413818
2011-05-19,6.514367580413818
2011-05-20,6.514367580413818
2011-05-23,6.514367580413818
2011-05-24,6.560898780822754
2011-05-25,6.560898780822754
2011-05-26,6.560898780822754
2011-05-27,6.560898780822754
2011-05-31,6.747023582458496
2011-06-01,6.747023582458496
2011-06-02,6.747023582458496
2011-06-03,6.747023582458496
2011-06-06,6.747023582458496
2011-06-07,6.747023582458496
2011-06-08,6.747023582458496
2011-06-09,6.79355525970459
2011-06-10,6.79355525970459
2011-06-13,6.79355525970459
2011-06-14,6.607430458068848
2011-06-15,6.607430458068848
2011-06-16,6.607430458068848
2011-06-17,6.607430458068848
2011-06-20,6.79355525970459
2011-06-21,6.79355525970459
2011-06-22,6.79355525970459
2011-06-23,6.79355525970459
2011-06-24,6.281713008880615
2011-06-27,6.281713008880615
2011-06-28,6.281713008880615
2011-06-29,6.281713008880615
2011-06-30,6.281713008880615
2011-07-01,6.281713008880615
2011-07-05,6.281713008880615
2011-07-06,6.281713008880615
2011-07-07,6.281713008880615
2011-07-08,6.514367580413818
2011-07-11,6.514367580413818
2011-07-12,6.747023582458496
2011-07-13,6.747023582458496
2011-07-14,6.747023582458496
2011-07-15,6.747023582458496
2011-07-18,6.514367580413818
2011-07-19,6.514367580413818
2011-07-20,6.514367580413818
2011-07-21,6.514367580413818
2011-07-22,6.514367580413818
2011-07-25,6.514367580413818
2011-07-26,6.514367580413818
2011-07-27,6.514367580413818
2011-07-28,6.560898780822754
2011-07-29,6.560898780822754
2011-08-01,6.560898780822754
2011-08-02,6.607430458068848
2011-08-03,6.514367580413818
2011-08-04,6.514367580413818
2011-08-05,6.281713008880615
2011-08-08,6.281713008880615
2011-08-09,6.281713008880615
2011-08-10,6.188650131225586
2011-08-11,6.188650131225586
2011-08-12,6.188650131225586
2011-08-15,6.188650131225586
2011-08-16,6.188650131225586
2011-08-17,6.188650131225586
2011-08-18,6.188650131225586
2011-08-19,6.188650131225586
2011-08-22,6.170037746429443
2011-08-23,6.170037746429443
2011-08-24,6.170037746429443
2011-08-25,6.607430458068848
2011-08-26,6.607430458068848
2011-08-29,6.607430458068848
2011-08-30,6.170037746429443
2011-08-31,6.170037746429443
2011-09-01,6.14211893081665
2011-09-02,6.607430458068848
2011-09-06,6.607430458068848
2011-09-07,6.607430458068848
2011-09-08,6.151424407958984
2011-09-09,6.151424407958984
2011-09-12,6.151424407958984
2011-09-13,6.151424407958984
2011-09-14,6.151424407958984
2011-09-15,6.151424407958984
2011-09-16,6.151424407958984
2011-09-19,6.272406101226807
2011-09-20,6.272406101226807
2011-09-21,6.151424407958984
2011-09-22,6.151424407958984
2011-09-23,6.002524375915527
2011-09-26,6.002524375915527
2011-09-27,6.002524375915527
2011-09-28,6.002524375915527
2011-09-29,6.002524375915527
2011-09-30,6.002524375915527
2011-10-03,6.002524375915527
2011-10-04,5.583744525909424
2011-10-05,5.583744525909424
2011-10-06,5.583744525909424
2011-10-07,5.583744525909424
2011-10-10,5.583744525909424
2011-10-11,5.583744525909424
2011-10-12,5.583744525909424
2011-10-13,5.583744525909424
2011-10-14,5.583744525909424
2011-10-17,5.583744525909424
2011-10-18,5.583744525909424
2011-10-19,5.583744525909424
2011-10-20,6.3747735023498535
2011-10-21,6.281713008880615
2011-10-24,6.281713008880615
2011-10-25,6.281713008880615
2011-10-26,6.281713008880615
2011-10-27,6.281713008880615
2011-10-28,6.281713008880615
2011-10-31,6.281713008880615
2011-11-01,6.281713008880615
2011-11-02,6.281713008880615
2011-11-03,6.281713008880615
2011-11-04,6.281713008880615
2011-11-07,6.281713008880615
2011-11-08,6.3747735023498535
2011-11-09,6.3747735023498535
2011-11-10,6.281713008880615
2011-11-11,6.281713008880615
2011-11-14,6.281713008880615
2011-11-15,6.281713008880615
2011-11-16,6.281713008880615
2011-11-17,6.281713008880615
2011-11-18,6.281713008880615
2011-11-21,6.281713008880615
2011-11-22,6.281713008880615
2011-11-23,6.281713008880615
2011-11-25,6.281713008880615
2011-11-28,6.281713008880615
2011-11-29,6.281713008880615
2011-11-30,6.281713008880615
2011-12-01,6.281713008880615
2011-12-02,6.281713008880615
2011-12-05,6.281713008880615
2011-12-06,6.281713008880615
2011-12-07,6.514367580413818
2011-12-08,6.514367580413818
2011-12-09,6.3747735023498535
2011-12-12,6.3747735023498535
2011-12-13,6.3747735023498535
2011-12-14,6.3747735023498535
2011-12-15,6.514367580413818
2011-12-16,6.514367580413818
2011-12-19,6.514367580413818
2011-12-20,6.514367580413818
2011-12-21,6.421306133270264
2011-12-22,6.421306133270264
2011-12-23,6.421306133270264
2011-12-27,6.421306133270264
2011-12-28,6.421306133270264
2011-12-29,6.421306133270264
2011-12-30,6.3747735023498535
2012-01-03,6.3747735023498535
2012-01-04,6.3747735023498535
2012-01-05,6.3747735023498535
2012-01-06,6.3747735023498535
2012-01-09,6.3747735023498535
2012-01-10,6.3747735023498535
2012-01-11,6.3747735023498535
2012-01-12,6.514367580413818
2012-01-13,6.514367580413818
2012-01-17,6.514367580413818
2012-01-18,6.467837333679199
2012-01-19,6.467837333679199
2012-01-20,6.467837333679199
2012-01-23,6.467837333679199
2012-01-24,6.2444868087768555
2012-01-25,6.2444868087768555
2012-01-26,6.2444868087768555
2012-01-27,6.2444868087768555
2012-01-30,6.2444868087768555
2012-01-31,6.253793716430664
