Date,CACC
2010-09-10,59.810001373291016
2010-09-13,59.72999954223633
2010-09-14,60.4900016784668
2010-09-15,63.38999938964844
2010-09-16,61.13999938964844
2010-09-17,61.470001220703125
2010-09-20,62.2400016784668
2010-09-21,60.189998626708984
2010-09-22,60.88999938964844
2010-09-23,60.36000061035156
2010-09-24,61.97999954223633
2010-09-27,60.43000030517578
2010-09-28,61.470001220703125
2010-09-29,61.54999923706055
2010-09-30,60.560001373291016
2010-10-01,57.58000183105469
2010-10-04,56.91999816894531
2010-10-05,57.619998931884766
2010-10-06,57.09000015258789
2010-10-07,58.470001220703125
2010-10-08,58.41999816894531
2010-10-11,58.79999923706055
2010-10-12,58.22999954223633
2010-10-13,58.56999969482422
2010-10-14,58.5099983215332
2010-10-15,58.5099983215332
2010-10-18,58.63999938964844
2010-10-19,57.880001068115234
2010-10-20,58.439998626708984
2010-10-21,57.779998779296875
2010-10-22,58.150001525878906
2010-10-25,57.75
2010-10-26,58.66999816894531
2010-10-27,58.33000183105469
2010-10-28,58.52000045776367
2010-10-29,58.810001373291016
2010-11-01,58.22999954223633
2010-11-02,58.0099983215332
2010-11-03,59.86000061035156
2010-11-04,62.0
2010-11-05,61.81999969482422
2010-11-08,60.54999923706055
2010-11-09,60.0099983215332
2010-11-10,60.0
2010-11-11,59.56999969482422
2010-11-12,59.040000915527344
2010-11-15,57.38999938964844
2010-11-16,55.38999938964844
2010-11-17,56.18000030517578
2010-11-18,58.33000183105469
2010-11-19,58.779998779296875
2010-11-22,59.790000915527344
2010-11-23,59.849998474121094
2010-11-24,61.29999923706055
2010-11-26,61.150001525878906
2010-11-29,63.06999969482422
2010-11-30,62.06999969482422
2010-12-01,61.88999938964844
2010-12-02,62.0
2010-12-03,61.91999816894531
2010-12-06,62.0
2010-12-07,61.790000915527344
2010-12-08,61.52000045776367
2010-12-09,61.91999816894531
2010-12-10,61.529998779296875
2010-12-13,61.310001373291016
2010-12-14,61.650001525878906
2010-12-15,61.52000045776367
2010-12-16,61.75
2010-12-17,61.810001373291016
2010-12-20,61.34000015258789
2010-12-21,61.54999923706055
2010-12-22,61.470001220703125
2010-12-23,61.97999954223633
2010-12-27,62.88999938964844
2010-12-28,62.290000915527344
2010-12-29,61.779998779296875
2010-12-30,61.59000015258789
2010-12-31,62.77000045776367
2011-01-03,63.75
2011-01-04,61.650001525878906
2011-01-05,63.11000061035156
2011-01-06,63.02000045776367
2011-01-07,59.849998474121094
2011-01-10,59.27000045776367
2011-01-11,59.84000015258789
2011-01-12,59.0
2011-01-13,59.06999969482422
2011-01-14,58.369998931884766
2011-01-18,56.66999816894531
2011-01-19,54.84000015258789
2011-01-20,54.2400016784668
2011-01-21,54.04999923706055
2011-01-24,54.310001373291016
2011-01-25,55.970001220703125
2011-01-26,59.0
2011-01-27,59.09000015258789
2011-01-28,57.209999084472656
2011-01-31,56.54999923706055
2011-02-01,58.5
2011-02-02,58.0
2011-02-03,60.29999923706055
2011-02-04,62.130001068115234
2011-02-07,62.20000076293945
2011-02-08,62.81999969482422
2011-02-09,64.9000015258789
2011-02-10,65.01000213623047
2011-02-11,65.31999969482422
2011-02-14,65.30000305175781
2011-02-15,65.1500015258789
2011-02-16,66.5999984741211
2011-02-17,67.68000030517578
2011-02-18,70.4000015258789
2011-02-22,70.33999633789062
2011-02-23,70.30000305175781
2011-02-24,70.16999816894531
2011-02-25,70.37000274658203
2011-02-28,70.5999984741211
2011-03-01,71.02999877929688
2011-03-02,70.61000061035156
2011-03-03,71.91999816894531
2011-03-04,70.87999725341797
2011-03-07,70.79000091552734
2011-03-08,70.8499984741211
2011-03-09,72.5
2011-03-10,69.80000305175781
2011-03-11,68.76000213623047
2011-03-14,68.0999984741211
2011-03-15,68.12000274658203
2011-03-16,68.16999816894531
2011-03-17,68.1500015258789
2011-03-18,68.56999969482422
2011-03-21,69.80999755859375
2011-03-22,69.91000366210938
2011-03-23,69.9000015258789
2011-03-24,69.66000366210938
2011-03-25,70.02999877929688
2011-03-28,69.69999694824219
2011-03-29,69.5
2011-03-30,69.77999877929688
2011-03-31,70.95999908447266
2011-04-01,74.41000366210938
2011-04-04,74.68000030517578
2011-04-05,75.33999633789062
2011-04-06,76.86000061035156
2011-04-07,76.5199966430664
2011-04-08,76.69000244140625
2011-04-11,76.18000030517578
2011-04-12,75.38999938964844
2011-04-13,75.11000061035156
2011-04-14,74.37000274658203
2011-04-15,77.37999725341797
2011-04-18,77.29000091552734
2011-04-19,76.33000183105469
2011-04-20,76.26000213623047
2011-04-21,76.55000305175781
2011-04-25,77.38999938964844
2011-04-26,77.80000305175781
2011-04-27,78.16000366210938
2011-04-28,78.19000244140625
2011-04-29,80.9000015258789
2011-05-02,80.05000305175781
2011-05-03,79.88999938964844
2011-05-04,78.61000061035156
2011-05-05,77.19000244140625
2011-05-06,76.4000015258789
2011-05-09,77.47000122070312
2011-05-10,78.02999877929688
2011-05-11,78.16000366210938
2011-05-12,79.7300033569336
2011-05-13,77.75
2011-05-16,76.1500015258789
2011-05-17,75.56999969482422
2011-05-18,75.97000122070312
2011-05-19,76.26000213623047
2011-05-20,75.5
2011-05-23,77.44999694824219
2011-05-24,76.31999969482422
2011-05-25,76.6500015258789
2011-05-26,76.86000061035156
2011-05-27,78.16000366210938
2011-05-31,80.0
2011-06-01,75.9800033569336
2011-06-02,76.18000030517578
2011-06-03,75.55999755859375
2011-06-06,76.5199966430664
2011-06-07,76.80999755859375
2011-06-08,76.30999755859375
2011-06-09,77.29000091552734
2011-06-10,75.80999755859375
2011-06-13,75.75
2011-06-14,78.0199966430664
2011-06-15,78.0199966430664
2011-06-16,78.69000244140625
2011-06-17,76.70999908447266
2011-06-20,79.3499984741211
2011-06-21,80.51000213623047
2011-06-22,80.20999908447266
2011-06-23,80.06999969482422
2011-06-24,77.9800033569336
2011-06-27,79.52999877929688
2011-06-28,80.70999908447266
2011-06-29,80.95999908447266
2011-06-30,84.47000122070312
2011-07-01,86.05999755859375
2011-07-05,85.25
2011-07-06,85.2300033569336
2011-07-07,85.27999877929688
2011-07-08,84.93000030517578
2011-07-11,83.01000213623047
2011-07-12,82.62999725341797
2011-07-13,83.52999877929688
2011-07-14,82.87999725341797
2011-07-15,82.97000122070312
2011-07-18,81.7300033569336
2011-07-19,82.0
2011-07-20,82.5999984741211
2011-07-21,84.04000091552734
2011-07-22,82.91000366210938
2011-07-25,82.51000213623047
2011-07-26,80.81999969482422
2011-07-27,78.12000274658203
2011-07-28,79.62000274658203
2011-07-29,79.30999755859375
2011-08-01,80.5199966430664
2011-08-02,78.76000213623047
2011-08-03,75.66999816894531
2011-08-04,75.0
2011-08-05,74.0
2011-08-08,71.51000213623047
2011-08-09,73.58000183105469
2011-08-10,68.68000030517578
2011-08-11,71.51000213623047
2011-08-12,71.7699966430664
2011-08-15,72.3499984741211
2011-08-16,71.33999633789062
2011-08-17,72.5199966430664
2011-08-18,67.61000061035156
2011-08-19,66.69000244140625
2011-08-22,65.5199966430664
2011-08-23,66.05000305175781
2011-08-24,67.30999755859375
2011-08-25,65.19000244140625
2011-08-26,65.87000274658203
2011-08-29,67.97000122070312
2011-08-30,68.25
2011-08-31,69.13999938964844
2011-09-01,68.4800033569336
2011-09-02,65.22000122070312
2011-09-06,65.55999755859375
2011-09-07,66.58000183105469
2011-09-08,65.16000366210938
2011-09-09,64.55999755859375
2011-09-12,65.06999969482422
2011-09-13,65.52999877929688
2011-09-14,66.94000244140625
2011-09-15,65.51000213623047
2011-09-16,64.69999694824219
2011-09-19,63.40999984741211
2011-09-20,61.630001068115234
2011-09-21,60.029998779296875
2011-09-22,57.630001068115234
2011-09-23,63.4900016784668
2011-09-26,64.38999938964844
2011-09-27,64.7699966430664
2011-09-28,62.470001220703125
2011-09-29,64.43000030517578
2011-09-30,64.36000061035156
2011-10-03,60.75
2011-10-04,65.0999984741211
2011-10-05,66.52999877929688
2011-10-06,67.5999984741211
2011-10-07,66.75
2011-10-10,68.58000183105469
2011-10-11,69.30000305175781
2011-10-12,67.4000015258789
2011-10-13,65.55999755859375
2011-10-14,65.0
2011-10-17,62.470001220703125
2011-10-18,64.38999938964844
2011-10-19,62.2400016784668
2011-10-20,62.7400016784668
2011-10-21,64.62000274658203
2011-10-24,67.58999633789062
2011-10-25,64.98999786376953
2011-10-26,66.91999816894531
2011-10-27,72.95999908447266
2011-10-28,72.08999633789062
2011-10-31,68.91999816894531
2011-11-01,67.77999877929688
2011-11-02,72.76000213623047
2011-11-03,76.93000030517578
2011-11-04,75.83999633789062
2011-11-07,76.62000274658203
2011-11-08,78.81999969482422
2011-11-09,76.01000213623047
2011-11-10,77.66999816894531
2011-11-11,79.16000366210938
2011-11-14,80.75
2011-11-15,82.55999755859375
2011-11-16,79.2699966430664
2011-11-17,77.27999877929688
2011-11-18,79.16000366210938
2011-11-21,76.80999755859375
2011-11-22,76.05000305175781
2011-11-23,73.98999786376953
2011-11-25,73.79000091552734
2011-11-28,75.94999694824219
2011-11-29,76.6500015258789
2011-11-30,82.01000213623047
2011-12-01,82.16000366210938
2011-12-02,84.55999755859375
2011-12-05,86.12000274658203
2011-12-06,87.0
2011-12-07,87.75
2011-12-08,85.56999969482422
2011-12-09,91.18000030517578
2011-12-12,92.13999938964844
2011-12-13,91.02999877929688
2011-12-14,84.55999755859375
2011-12-15,85.12999725341797
2011-12-16,85.8499984741211
2011-12-19,83.30999755859375
2011-12-20,85.06999969482422
2011-12-21,83.9000015258789
2011-12-22,84.0999984741211
2011-12-23,83.36000061035156
2011-12-27,84.0199966430664
2011-12-28,82.0199966430664
2011-12-29,82.44000244140625
2011-12-30,82.27999877929688
2012-01-03,81.45999908447266
2012-01-04,78.47000122070312
2012-01-05,78.94000244140625
2012-01-06,78.5
2012-01-09,78.91000366210938
2012-01-10,81.0199966430664
2012-01-11,80.20999908447266
2012-01-12,80.7699966430664
2012-01-13,80.4000015258789
2012-01-17,80.30999755859375
2012-01-18,81.5999984741211
2012-01-19,82.5
2012-01-20,83.19000244140625
2012-01-23,82.11000061035156
2012-01-24,81.62000274658203
2012-01-25,81.79000091552734
2012-01-26,81.81999969482422
2012-01-27,83.12000274658203
2012-01-30,82.94000244140625
2012-01-31,84.41999816894531
2012-02-01,87.30999755859375
2012-02-02,85.27999877929688
2012-02-03,92.58000183105469
2012-02-06,91.41999816894531
2012-02-07,93.05000305175781
2012-02-08,94.26000213623047
2012-02-09,94.37000274658203
2012-02-10,92.66999816894531
2012-02-13,94.88999938964844
2012-02-14,94.48999786376953
2012-02-15,92.98999786376953
2012-02-16,96.4000015258789
2012-02-17,95.30000305175781
2012-02-21,95.80000305175781
2012-02-22,97.44999694824219
2012-02-23,98.62000274658203
2012-02-24,98.69000244140625
2012-02-27,98.6500015258789
2012-02-28,97.16999816894531
2012-02-29,96.26000213623047
2012-03-01,95.37000274658203
2012-03-02,91.80999755859375
2012-03-05,95.08999633789062
2012-03-06,92.41000366210938
2012-03-07,93.56999969482422
2012-03-08,95.44999694824219
2012-03-09,98.16000366210938
2012-03-12,97.94999694824219
2012-03-13,99.87000274658203
2012-03-14,97.72000122070312
2012-03-15,99.70999908447266
2012-03-16,99.5
2012-03-19,101.5
2012-03-20,101.5199966430664
2012-03-21,102.7300033569336
2012-03-22,102.22000122070312
2012-03-23,104.68000030517578
2012-03-26,106.5
2012-03-27,102.51000213623047
2012-03-28,101.77999877929688
2012-03-29,100.62999725341797
2012-03-30,101.01000213623047
2012-04-02,100.54000091552734
2012-04-03,98.77999877929688
2012-04-04,97.76000213623047
2012-04-05,99.06999969482422
2012-04-09,95.63999938964844
2012-04-10,93.91000366210938
2012-04-11,95.47000122070312
2012-04-12,94.22000122070312
2012-04-13,92.01000213623047
2012-04-16,95.11000061035156
2012-04-17,94.29000091552734
2012-04-18,93.72000122070312
2012-04-19,91.98999786376953
2012-04-20,93.9800033569336
2012-04-23,92.2300033569336
2012-04-24,93.83000183105469
2012-04-25,94.70999908447266
2012-04-26,95.62000274658203
2012-04-27,95.94999694824219
2012-04-30,94.02999877929688
2012-05-01,94.75
2012-05-02,93.5199966430664
2012-05-03,87.86000061035156
2012-05-04,84.7699966430664
2012-05-07,86.79000091552734
2012-05-08,88.36000061035156
2012-05-09,87.69999694824219
2012-05-10,85.61000061035156
2012-05-11,87.98999786376953
2012-05-14,84.86000061035156
2012-05-15,86.13999938964844
2012-05-16,86.76000213623047
2012-05-17,84.68000030517578
2012-05-18,86.08999633789062
2012-05-21,86.72000122070312
2012-05-22,86.30000305175781
2012-05-23,88.05000305175781
2012-05-24,89.05999755859375
2012-05-25,87.77999877929688
2012-05-29,86.33999633789062
2012-05-30,84.44999694824219
2012-05-31,84.73999786376953
2012-06-01,81.05000305175781
2012-06-04,80.12000274658203
2012-06-05,81.91999816894531
2012-06-06,84.62000274658203
2012-06-07,85.0199966430664
2012-06-08,84.8499984741211
2012-06-11,83.69000244140625
2012-06-12,85.81999969482422
2012-06-13,85.69999694824219
2012-06-14,86.04000091552734
2012-06-15,86.16000366210938
2012-06-18,84.69999694824219
2012-06-19,86.0
2012-06-20,84.88999938964844
2012-06-21,83.61000061035156
2012-06-22,84.0199966430664
2012-06-25,83.44000244140625
2012-06-26,83.31999969482422
2012-06-27,82.91000366210938
2012-06-28,82.98999786376953
2012-06-29,84.43000030517578
2012-07-02,92.69000244140625
2012-07-03,93.41000366210938
2012-07-05,94.0
2012-07-06,91.94999694824219
2012-07-09,93.0999984741211
2012-07-10,92.33000183105469
2012-07-11,92.05000305175781
2012-07-12,92.16000366210938
2012-07-13,94.98999786376953
2012-07-16,94.19999694824219
2012-07-17,97.4800033569336
2012-07-18,98.45999908447266
2012-07-19,98.2699966430664
2012-07-20,97.37000274658203
2012-07-23,94.95999908447266
2012-07-24,94.69000244140625
2012-07-25,94.38999938964844
2012-07-26,94.55999755859375
2012-07-27,96.86000061035156
2012-07-30,97.1500015258789
2012-07-31,95.86000061035156
2012-08-01,96.93000030517578
2012-08-02,97.5999984741211
2012-08-03,100.9800033569336
2012-08-06,101.4000015258789
2012-08-07,101.25
2012-08-08,102.23999786376953
2012-08-09,100.69000244140625
2012-08-10,102.33000183105469
2012-08-13,100.69999694824219
2012-08-14,99.72000122070312
2012-08-15,99.55999755859375
2012-08-16,100.77999877929688
2012-08-17,100.29000091552734
2012-08-20,99.4800033569336
2012-08-21,97.3499984741211
2012-08-22,97.23999786376953
2012-08-23,96.29000091552734
2012-08-24,96.69999694824219
2012-08-27,97.56999969482422
2012-08-28,98.05999755859375
2012-08-29,99.0
2012-08-30,98.05000305175781
2012-08-31,98.45999908447266
2012-09-04,101.33000183105469
2012-09-05,99.4800033569336
2012-09-06,91.08999633789062
2012-09-07,90.0
2012-09-10,91.0999984741211
2012-09-11,90.61000061035156
2012-09-12,90.55999755859375
2012-09-13,90.61000061035156
2012-09-14,90.44999694824219
2012-09-17,90.26000213623047
2012-09-18,90.05000305175781
2012-09-19,89.47000122070312
2012-09-20,89.29000091552734
2012-09-21,89.98999786376953
2012-09-24,89.08000183105469
2012-09-25,87.56999969482422
2012-09-26,86.72000122070312
2012-09-27,87.0
2012-09-28,85.51000213623047
2012-10-01,85.93000030517578
2012-10-02,85.33000183105469
2012-10-03,85.58000183105469
2012-10-04,86.31999969482422
2012-10-05,85.51000213623047
2012-10-08,85.23999786376953
2012-10-09,84.7699966430664
2012-10-10,84.19999694824219
2012-10-11,84.0999984741211
2012-10-12,86.69000244140625
2012-10-15,87.77999877929688
2012-10-16,87.12000274658203
2012-10-17,87.05000305175781
2012-10-18,85.62000274658203
2012-10-19,84.41999816894531
2012-10-22,84.5
2012-10-23,83.94999694824219
2012-10-24,82.47000122070312
2012-10-25,83.02999877929688
2012-10-26,82.69000244140625
2012-10-31,81.6500015258789
2012-11-01,83.27999877929688
2012-11-02,81.58000183105469
2012-11-05,82.30000305175781
2012-11-06,86.30000305175781
2012-11-07,82.72000122070312
2012-11-08,85.05000305175781
2012-11-09,85.04000091552734
2012-11-12,85.11000061035156
2012-11-13,85.4800033569336
2012-11-14,84.13999938964844
2012-11-15,84.4000015258789
2012-11-16,86.0
2012-11-19,85.5199966430664
2012-11-20,85.44999694824219
2012-11-21,85.80000305175781
2012-11-23,89.08000183105469
2012-11-26,89.80999755859375
2012-11-27,89.44999694824219
2012-11-28,91.08999633789062
2012-11-29,92.95999908447266
2012-11-30,92.26000213623047
2012-12-03,89.77999877929688
2012-12-04,91.54000091552734
2012-12-05,91.76000213623047
2012-12-06,91.01000213623047
2012-12-07,91.25
2012-12-10,92.36000061035156
2012-12-11,92.80000305175781
2012-12-12,93.11000061035156
2012-12-13,93.25
2012-12-14,94.66999816894531
2012-12-17,95.30999755859375
2012-12-18,94.58000183105469
2012-12-19,96.62999725341797
2012-12-20,97.56999969482422
2012-12-21,98.58999633789062
2012-12-24,99.2300033569336
2012-12-26,99.01000213623047
2012-12-27,98.58000183105469
2012-12-28,99.63999938964844
2012-12-31,101.68000030517578
2013-01-02,103.3499984741211
2013-01-03,103.0
2013-01-04,104.23999786376953
2013-01-07,105.06999969482422
2013-01-08,105.08999633789062
2013-01-09,106.26000213623047
2013-01-10,105.51000213623047
2013-01-11,104.5
2013-01-14,102.4000015258789
2013-01-15,102.93000030517578
2013-01-16,102.19000244140625
2013-01-17,101.41000366210938
2013-01-18,98.91999816894531
2013-01-22,99.25
2013-01-23,99.52999877929688
2013-01-24,98.6500015258789
2013-01-25,97.41000366210938
2013-01-28,96.95999908447266
2013-01-29,97.29000091552734
2013-01-30,97.19999694824219
2013-01-31,99.56999969482422
2013-02-01,100.55999755859375
2013-02-04,105.77999877929688
2013-02-05,106.9800033569336
2013-02-06,107.0199966430664
2013-02-07,106.48999786376953
2013-02-08,107.43000030517578
2013-02-11,107.58999633789062
2013-02-12,110.52999877929688
2013-02-13,110.77999877929688
2013-02-14,112.23999786376953
2013-02-15,113.55999755859375
2013-02-19,116.01000213623047
2013-02-20,116.3499984741211
2013-02-21,107.2699966430664
2013-02-22,106.63999938964844
2013-02-25,105.76000213623047
2013-02-26,105.69000244140625
2013-02-27,107.41000366210938
2013-02-28,110.52999877929688
2013-03-01,113.05999755859375
2013-03-04,116.66000366210938
2013-03-05,119.98999786376953
2013-03-06,119.63999938964844
2013-03-07,122.80999755859375
2013-03-08,125.56999969482422
2013-03-11,125.0
2013-03-12,124.26000213623047
2013-03-13,125.55999755859375
2013-03-14,126.05000305175781
2013-03-15,126.23999786376953
2013-03-18,126.9800033569336
2013-03-19,125.66000366210938
2013-03-20,127.37999725341797
2013-03-21,126.91999816894531
2013-03-22,126.87999725341797
2013-03-25,123.38999938964844
2013-03-26,122.91999816894531
2013-03-27,122.75
2013-03-28,122.13999938964844
2013-04-01,120.70999908447266
2013-04-02,120.0
2013-04-03,117.0199966430664
2013-04-04,119.30000305175781
2013-04-05,117.25
2013-04-08,115.5
2013-04-09,111.5
2013-04-10,112.0
2013-04-11,108.72000122070312
2013-04-12,102.5199966430664
2013-04-15,101.0
2013-04-16,102.29000091552734
2013-04-17,101.66999816894531
2013-04-18,97.9000015258789
2013-04-19,96.75
2013-04-22,99.08000183105469
2013-04-23,98.97000122070312
2013-04-24,99.98999786376953
2013-04-25,101.31999969482422
2013-04-26,100.12999725341797
2013-04-29,100.12000274658203
2013-04-30,100.33000183105469
2013-05-01,97.9000015258789
2013-05-02,98.88999938964844
2013-05-03,99.18000030517578
2013-05-06,102.26000213623047
2013-05-07,103.66999816894531
2013-05-08,103.98999786376953
2013-05-09,104.61000061035156
2013-05-10,105.7300033569336
2013-05-13,104.56999969482422
2013-05-14,106.04000091552734
2013-05-15,107.87000274658203
2013-05-16,106.1500015258789
2013-05-17,108.75
2013-05-20,108.69000244140625
2013-05-21,108.16000366210938
2013-05-22,105.37999725341797
2013-05-23,108.20999908447266
2013-05-24,111.01000213623047
2013-05-28,113.95999908447266
2013-05-29,111.98999786376953
2013-05-30,114.12000274658203
2013-05-31,113.86000061035156
2013-06-03,115.05999755859375
2013-06-04,115.0999984741211
2013-06-05,111.73999786376953
2013-06-06,113.72000122070312
2013-06-07,113.13999938964844
2013-06-10,112.6500015258789
2013-06-11,111.47000122070312
2013-06-12,110.33000183105469
2013-06-13,113.52999877929688
2013-06-14,111.36000061035156
2013-06-17,109.5
2013-06-18,109.95999908447266
2013-06-19,110.13999938964844
2013-06-20,108.94999694824219
2013-06-21,105.97000122070312
2013-06-24,107.41999816894531
2013-06-25,106.4800033569336
2013-06-26,106.76000213623047
2013-06-27,108.55000305175781
2013-06-28,105.05000305175781
2013-07-01,105.62999725341797
2013-07-02,104.05000305175781
2013-07-03,104.91999816894531
2013-07-05,108.5
2013-07-08,108.31999969482422
2013-07-09,109.12000274658203
2013-07-10,110.27999877929688
2013-07-11,109.11000061035156
2013-07-12,110.19000244140625
2013-07-15,109.72000122070312
2013-07-16,110.70999908447266
2013-07-17,110.66000366210938
2013-07-18,110.97000122070312
2013-07-19,111.12999725341797
2013-07-22,111.83999633789062
2013-07-23,113.16999816894531
2013-07-24,112.97000122070312
2013-07-25,115.30000305175781
2013-07-26,113.0
2013-07-29,112.05000305175781
2013-07-30,111.7699966430664
2013-07-31,112.48999786376953
2013-08-01,113.86000061035156
2013-08-02,114.58999633789062
2013-08-05,114.45999908447266
2013-08-06,113.66999816894531
2013-08-07,112.91999816894531
2013-08-08,114.5199966430664
2013-08-09,113.16000366210938
2013-08-12,113.55000305175781
2013-08-13,113.91999816894531
2013-08-14,114.20999908447266
2013-08-15,111.83999633789062
2013-08-16,112.4800033569336
2013-08-19,111.05999755859375
2013-08-20,112.33000183105469
2013-08-21,111.01000213623047
2013-08-22,111.88999938964844
2013-08-23,113.05000305175781
2013-08-26,112.45999908447266
2013-08-27,108.37999725341797
2013-08-28,107.7300033569336
2013-08-29,107.83999633789062
2013-08-30,107.55000305175781
2013-09-03,109.05000305175781
2013-09-04,109.0
2013-09-05,108.77999877929688
2013-09-06,107.5999984741211
2013-09-09,108.69999694824219
2013-09-10,110.83999633789062
2013-09-11,110.08999633789062
2013-09-12,108.58000183105469
2013-09-13,109.29000091552734
2013-09-16,110.0999984741211
2013-09-17,110.11000061035156
2013-09-18,109.98999786376953
2013-09-19,110.18000030517578
2013-09-20,110.19999694824219
2013-09-23,110.19999694824219
2013-09-24,109.72000122070312
2013-09-25,110.81999969482422
2013-09-26,111.19999694824219
2013-09-27,110.7300033569336
2013-09-30,110.80999755859375
2013-10-01,111.0
2013-10-02,110.91000366210938
2013-10-03,109.43000030517578
2013-10-04,110.41000366210938
2013-10-07,108.43000030517578
2013-10-08,108.1500015258789
2013-10-09,107.72000122070312
2013-10-10,109.94000244140625
2013-10-11,111.0
2013-10-14,112.62999725341797
2013-10-15,112.1500015258789
2013-10-16,112.20999908447266
