Date,CTRE
2015-03-13,7.513540267944336
2015-03-16,7.612557888031006
2015-03-17,7.443647384643555
2015-03-18,7.513540267944336
2015-03-19,7.694100856781006
2015-03-20,7.927076816558838
2015-03-23,8.363911628723145
2015-03-24,8.323138236999512
2015-03-25,8.206648826599121
2015-03-26,8.119280815124512
2015-03-27,8.060362815856934
2015-03-30,8.131068229675293
2015-03-31,7.989658355712891
2015-04-01,8.24891185760498
2015-04-02,8.396210670471191
2015-04-06,8.313721656799316
2015-04-07,8.054471015930176
2015-04-08,8.225341796875
2015-04-09,7.9307355880737305
2015-04-10,7.936626434326172
2015-04-13,7.842355728149414
2015-04-14,7.913060665130615
2015-04-15,7.824678897857666
2015-04-16,7.86592435836792
2015-04-17,7.895383834838867
2015-04-20,7.995549201965332
2015-04-21,8.030900955200195
2015-04-22,7.889493465423584
2015-04-23,7.936626434326172
2015-04-24,7.9543046951293945
2015-04-27,7.901275157928467
2015-04-28,7.924843788146973
2015-04-29,7.689162731170654
2015-04-30,7.359202861785889
2015-05-01,7.382772922515869
2015-05-04,7.500614643096924
2015-05-05,7.394558429718018
2015-05-06,7.323853015899658
2015-05-07,7.30617618560791
2015-05-08,7.129414081573486
2015-05-11,7.099953651428223
2015-05-12,7.312071323394775
2015-05-13,7.636135101318359
2015-05-14,8.107498168945312
2015-05-15,8.048579216003418
2015-05-18,7.671485424041748
2015-05-19,7.594888687133789
2015-05-20,7.65380859375
2015-05-21,7.6007795333862305
2015-05-22,7.594888687133789
2015-05-26,7.512399196624756
2015-05-27,7.695056438446045
2015-05-28,7.789328575134277
2015-05-29,7.683269023895264
2015-06-01,7.6302409172058105
2015-06-02,7.6302409172058105
2015-06-03,7.771650791168213
2015-06-04,7.64202356338501
2015-06-05,7.259040355682373
2015-06-08,7.270825386047363
2015-06-09,7.270825386047363
2015-06-10,7.282608509063721
2015-06-11,7.223687171936035
2015-06-12,7.571320533752441
2015-06-15,7.6066718101501465
2015-06-16,7.73629903793335
2015-06-17,7.695056438446045
2015-06-18,7.918949127197266
2015-06-19,8.036796569824219
2015-06-22,8.078039169311523
2015-06-23,7.818789482116699
2015-06-24,7.6007795333862305
2015-06-25,7.724514007568359
2015-06-26,7.778197288513184
2015-06-29,7.611180305480957
2015-06-30,7.557495594024658
2015-07-01,7.849777698516846
2015-07-02,7.44416618347168
2015-07-06,7.473988056182861
2015-07-07,7.58732271194458
2015-07-08,7.611180305480957
2015-07-09,7.975038528442383
2015-07-10,8.112231254577637
2015-07-13,7.986969947814941
2015-07-14,8.17187786102295
2015-07-15,8.022759437561035
2015-07-16,8.183808326721191
2015-07-17,8.225564956665039
2015-07-20,8.153985023498535
2015-07-21,8.04661750793457
2015-07-22,7.975038528442383
2015-07-23,7.724513053894043
2015-07-24,7.623110771179199
2015-07-27,7.855743885040283
2015-07-28,7.646971225738525
2015-07-29,7.539603233337402
2015-07-30,7.432237148284912
2015-07-31,7.7424092292785645
2015-08-03,7.575390815734863
2015-08-04,7.527674198150635
2015-08-05,7.426270008087158
2015-08-06,7.2234649658203125
2015-08-07,7.342762470245361
2015-08-10,6.943116188049316
2015-08-11,6.728379726409912
2015-08-12,6.591188907623291
2015-08-13,6.430138111114502
2015-08-14,6.686627388000488
2015-08-17,6.847677707672119
2015-08-18,7.008728981018066
2015-08-19,7.163815498352051
2015-08-20,7.205570220947266
2015-08-21,7.175745010375977
2015-08-24,6.92521858215332
2015-08-25,6.943116188049316
2015-08-26,6.871536731719971
2015-08-27,6.8417134284973145
2015-08-28,6.7522406578063965
2015-08-31,6.686627388000488
2015-09-01,6.483821868896484
2015-09-02,6.609080791473389
2015-09-03,6.668729305267334
2015-09-04,6.525574684143066
2015-09-08,6.567330837249756
2015-09-09,6.495748996734619
2015-09-10,6.710484504699707
2015-09-11,6.5852227210998535
2015-09-14,6.823818206787109
2015-09-15,6.811888694763184
2015-09-16,6.91925573348999
2015-09-17,7.074342250823975
2015-09-18,7.175745010375977
2015-09-21,7.110132694244385
2015-09-22,6.9371514320373535
2015-09-23,6.972940921783447
2015-09-24,7.092236042022705
2015-09-25,7.1518874168396
2015-09-28,6.831472396850586
2015-09-29,6.795197010040283
2015-09-30,6.86169958114624
2015-10-01,6.653129577636719
2015-10-02,6.668241024017334
2015-10-05,6.734744548797607
2015-10-06,6.777063846588135
2015-10-07,6.8919267654418945
2015-10-08,6.922154903411865
2015-10-09,6.91006326675415
2015-10-12,7.012839317321777
2015-10-13,6.704516410827637
2015-10-14,6.668241024017334
2015-10-15,6.885880947113037
2015-10-16,6.952381134033203
2015-10-19,7.139794826507568
2015-10-20,7.157930850982666
2015-10-21,7.157930850982666
2015-10-22,7.224431991577148
2015-10-23,7.055158615112305
2015-10-26,6.904018402099609
2015-10-27,6.952381134033203
2015-10-28,7.043065071105957
2015-10-29,6.93424654006958
2015-10-30,6.843563079833984
2015-11-02,6.964473724365234
2015-11-03,6.873790740966797
2015-11-04,6.922154903411865
2015-11-05,6.916110515594482
2015-11-06,6.547330856323242
2015-11-09,6.420375347137451
2015-11-10,6.480830192565918
2015-11-11,6.408283233642578
2015-11-12,6.505014896392822
2015-11-13,6.2752790451049805
2015-11-16,6.214825630187988
2015-11-17,6.281326770782471
2015-11-18,6.281326770782471
2015-11-19,6.305509090423584
2015-11-20,6.426418781280518
2015-11-23,6.517105579376221
2015-11-24,6.517105579376221
2015-11-25,6.553378582000732
2015-11-27,6.674287796020508
2015-11-30,6.746833324432373
2015-12-01,6.764971733093262
2015-12-02,6.492921352386475
2015-12-03,6.3417816162109375
2015-12-04,6.372010231018066
2015-12-07,6.3417816162109375
2015-12-08,6.347827434539795
2015-12-09,6.408283233642578
2015-12-10,6.372010231018066
2015-12-11,6.505014896392822
2015-12-14,6.378058433532715
2015-12-15,6.710562229156494
2015-12-16,6.873790740966797
2015-12-17,6.8677449226379395
2015-12-18,6.571514129638672
2015-12-21,6.583603382110596
2015-12-22,6.541284084320068
2015-12-23,6.595695972442627
2015-12-24,6.589648723602295
2015-12-28,6.722651958465576
2015-12-29,6.875999450683594
2015-12-30,6.8698625564575195
2015-12-31,6.716518878936768
2016-01-04,6.563173294067383
2016-01-05,6.67971658706665
2016-01-06,6.698117733001709
2016-01-07,6.618377685546875
2016-01-08,6.538637638092041
2016-01-11,6.403695106506348
2016-01-12,6.26875114440918
2016-01-13,6.26875114440918
2016-01-14,6.465033531188965
2016-01-15,6.520235061645508
2016-01-19,6.452764987945557
2016-01-20,6.26875114440918
2016-01-21,6.274883270263672
2016-01-22,6.360758304595947
2016-01-25,6.311686992645264
2016-01-26,6.440496444702148
2016-01-27,6.238081455230713
2016-01-28,6.139941215515137
2016-01-29,6.293288230895996
2016-02-01,6.452764987945557
2016-02-02,6.428228378295898
2016-02-03,6.587708473205566
2016-02-04,6.673582553863525
2016-02-05,6.526371955871582
2016-02-08,6.311686992645264
2016-02-09,6.1890106201171875
2016-02-10,5.949792861938477
2016-02-11,6.041799545288086
2016-02-12,6.090869426727295
2016-02-16,6.354624271392822
2016-02-17,6.434362888336182
2016-02-18,6.550905227661133
2016-02-19,6.759456634521484
2016-02-22,6.783990383148193
2016-02-23,6.8146586418151855
2016-02-24,6.8698625564575195
2016-02-25,7.035477638244629
2016-02-26,6.992537975311279
2016-02-29,6.986405849456787
2016-03-01,7.250158309936523
2016-03-02,7.274693965911865
2016-03-03,7.286962985992432
2016-03-04,7.1949543952941895
2016-03-07,7.360568523406982
2016-03-08,7.237892150878906
2016-03-09,7.280828475952148
2016-03-10,7.219493389129639
2016-03-11,7.323764801025391
2016-03-14,7.323764801025391
2016-03-15,7.2317585945129395
2016-03-16,7.323764801025391
2016-03-17,7.366703510284424
2016-03-18,7.336034297943115
2016-03-21,7.2317585945129395
2016-03-22,7.176553249359131
2016-03-23,7.30536413192749
2016-03-24,7.329899787902832
2016-03-28,7.618186950683594
2016-03-29,7.835849761962891
2016-03-30,7.848289489746094
2016-03-31,7.898039817810059
2016-04-01,7.873164653778076
2016-04-04,7.904260158538818
2016-04-05,7.804756164550781
2016-04-06,7.81719446182251
2016-04-07,7.8793840408325195
2016-04-08,7.916696548461914
2016-04-11,7.866945266723633
2016-04-12,7.9104743003845215
2016-04-13,8.065950393676758
2016-04-14,8.016200065612793
2016-04-15,8.072171211242676
2016-04-18,8.084606170654297
2016-04-19,8.034854888916016
2016-04-20,8.003761291503906
2016-04-21,7.9104743003845215
2016-04-22,7.997542858123779
2016-04-25,8.059733390808105
2016-04-26,8.134358406066895
2016-04-27,8.171672821044922
2016-04-28,8.115701675415039
2016-04-29,7.9104743003845215
2016-05-02,8.202766418457031
2016-05-03,8.208986282348633
2016-05-04,8.389335632324219
2016-05-05,8.252521514892578
2016-05-06,8.3271484375
2016-05-09,8.457744598388672
2016-05-10,8.389335632324219
2016-05-11,8.177889823913574
2016-05-12,8.3271484375
2016-05-13,8.277393341064453
2016-05-16,8.258736610412598
2016-05-17,8.14057731628418
2016-05-18,8.034854888916016
2016-05-19,7.81719446182251
2016-05-20,8.0970458984375
2016-05-23,8.034854888916016
2016-05-24,8.264958381652832
2016-05-25,8.165454864501953
2016-05-26,8.19654655456543
2016-05-27,8.23386287689209
2016-05-31,8.3271484375
2016-06-01,8.376897811889648
2016-06-02,8.308491706848145
2016-06-03,8.495058059692383
2016-06-06,8.41421127319336
2016-06-07,8.457744598388672
2016-06-08,8.638092041015625
2016-06-09,8.600780487060547
2016-06-10,8.644311904907227
2016-06-13,8.507494926452637
2016-06-14,8.46396255493164
2016-06-15,8.482620239257812
2016-06-16,8.501276969909668
2016-06-17,8.451526641845703
2016-06-20,8.445305824279785
2016-06-21,8.401774406433105
2016-06-22,8.32092571258545
2016-06-23,8.302271842956543
2016-06-24,8.333365440368652
2016-06-27,8.19654655456543
2016-06-28,8.442256927490234
2016-06-29,8.5304594039917
2016-06-30,8.681662559509277
2016-07-01,8.81396770477295
2016-07-05,9.009273529052734
2016-07-06,9.110075950622559
2016-07-07,8.946269035339355
2016-07-08,9.059673309326172
2016-07-11,9.223480224609375
2016-07-12,9.160476684570312
2016-07-13,9.191978454589844
2016-07-14,9.065972328186035
2016-07-15,9.072274208068848
2016-07-18,9.08487606048584
2016-07-19,9.072274208068848
2016-07-20,9.166780471801758
2016-07-21,9.08487606048584
2016-07-22,9.229779243469238
2016-07-25,9.185678482055664
2016-07-26,9.08487606048584
2016-07-27,9.009273529052734
2016-07-28,9.078574180603027
2016-07-29,9.103775024414062
2016-08-01,9.091175079345703
2016-08-02,8.864372253417969
2016-08-03,8.889571189880371
2016-08-04,8.876968383789062
2016-08-05,8.977771759033203
2016-08-08,9.122674942016602
2016-08-09,9.368382453918457
2016-08-10,9.343181610107422
2016-08-11,9.349483489990234
2016-08-12,9.506986618041992
2016-08-15,9.525890350341797
2016-08-16,9.223480224609375
2016-08-17,9.261281967163086
2016-08-18,9.248682022094727
2016-08-19,9.135276794433594
2016-08-22,9.191978454589844
2016-08-23,9.336883544921875
2016-08-24,9.406184196472168
2016-08-25,9.538490295410156
2016-08-26,9.4376859664917
2016-08-29,9.494389533996582
2016-08-30,9.488088607788086
2016-08-31,9.362085342407227
2016-09-01,9.317981719970703
2016-09-02,9.607789993286133
2016-09-06,9.784197807312012
2016-09-07,9.98580265045166
2016-09-08,9.758996963500977
2016-09-09,9.336883544921875
2016-09-12,9.425087928771973
2016-09-13,9.015573501586914
2016-09-14,9.015573501586914
2016-09-15,8.958873748779297
2016-09-16,9.160476684570312
2016-09-19,9.147878646850586
2016-09-20,9.135276794433594
2016-09-21,9.267579078674316
2016-09-22,9.450288772583008
2016-09-23,9.525890350341797
2016-09-26,9.525890350341797
2016-09-27,9.425087928771973
2016-09-28,9.597146034240723
2016-09-29,9.38685131072998
2016-09-30,9.41871452331543
2016-10-03,9.361359596252441
2016-10-04,9.208416938781738
2016-10-05,8.87066650390625
2016-10-06,8.80057144165039
2016-10-07,8.70498275756836
2016-10-10,8.845181465148926
2016-10-11,8.622137069702148
2016-10-12,8.921648025512695
2016-10-13,8.953512191772461
2016-10-14,8.94714069366455
2016-10-17,9.004491806030273
2016-10-18,9.125575065612793
2016-10-19,9.208416938781738
2016-10-20,9.16380786895752
2016-10-21,9.093711853027344
2016-10-24,9.074591636657715
2016-10-25,9.042729377746582
2016-10-26,8.998119354248047
2016-10-27,8.838807106018066
2016-10-28,8.794198989868164
2016-10-31,8.972630500793457
2016-11-01,8.711356163024902
2016-11-02,8.571151733398438
2016-11-03,8.399094581604004
2016-11-04,8.532920837402344
2016-11-07,8.762332916259766
2016-11-08,8.501059532165527
2016-11-09,8.55203914642334
2016-11-10,8.526548385620117
2016-11-11,8.634881973266602
2016-11-14,8.915277481079102
2016-11-15,8.641255378723145
2016-11-16,8.679491996765137
2016-11-17,8.679491996765137
2016-11-18,8.768709182739258
2016-11-21,8.838807106018066
2016-11-22,9.119202613830566
2016-11-23,9.055475234985352
2016-11-25,9.125575065612793
2016-11-28,9.068218231201172
2016-11-29,9.208416938781738
2016-11-30,9.01723861694336
2016-12-01,8.985377311706543
2016-12-02,9.291259765625
2016-12-05,9.342243194580078
2016-12-06,9.431459426879883
2016-12-07,9.603520393371582
2016-12-08,9.737342834472656
2016-12-09,9.667242050170898
2016-12-12,9.648128509521484
2016-12-13,9.654497146606445
2016-12-14,9.354987144470215
2016-12-15,9.488812446594238
2016-12-16,9.705479621887207
2016-12-19,9.883913040161133
2016-12-20,9.820185661315918
2016-12-21,9.635381698608398
2016-12-22,9.603520393371582
2016-12-23,9.654497146606445
2016-12-27,9.673616409301758
2016-12-28,9.680062294006348
2016-12-29,9.821847915649414
2016-12-30,9.873403549194336
2017-01-03,9.847623825073242
2017-01-04,10.07963752746582
2017-01-05,10.034523963928223
2017-01-06,10.028079986572266
2017-01-09,9.918519020080566
2017-01-10,9.96363353729248
2017-01-11,9.995856285095215
2017-01-12,9.957184791564941
2017-01-13,9.953964233398438
2017-01-17,10.040970802307129
2017-01-18,9.976522445678711
2017-01-19,9.94429874420166
2017-01-20,9.950743675231934
2017-01-23,9.970078468322754
2017-01-24,10.060303688049316
2017-01-25,9.957184791564941
2017-01-26,9.91207218170166
2017-01-27,9.924962043762207
2017-01-30,9.776731491088867
2017-01-31,9.770289421081543
2017-02-01,9.660731315612793
2017-02-02,9.641393661499023
2017-02-03,9.802512168884277
2017-02-06,9.731619834899902
2017-02-07,9.91207218170166
2017-02-08,9.950743675231934
2017-02-09,9.873403549194336
2017-02-10,9.924962043762207
2017-02-13,9.937851905822754
2017-02-14,9.886296272277832
2017-02-15,9.886296272277832
2017-02-16,9.94429874420166
2017-02-17,9.886296272277832
2017-02-21,10.07319164276123
2017-02-22,10.163419723510742
2017-02-23,10.169866561889648
2017-02-24,10.144086837768555
2017-02-27,10.176312446594238
2017-02-28,10.169866561889648
2017-03-01,10.144086837768555
2017-03-02,10.131196022033691
2017-03-03,10.07963752746582
2017-03-06,10.008745193481445
2017-03-07,9.924962043762207
2017-03-08,9.641393661499023
2017-03-09,9.589834213256836
2017-03-10,9.576945304870605
2017-03-13,9.615612983703613
2017-03-14,9.628501892089844
2017-03-15,9.989411354064941
2017-03-16,10.131196022033691
2017-03-17,10.234313011169434
2017-03-20,10.137640953063965
2017-03-21,10.092529296875
2017-03-22,10.227871894836426
2017-03-23,10.214980125427246
2017-03-24,10.298758506774902
2017-03-27,10.266536712646484
2017-03-28,10.36320686340332
2017-03-29,10.646821975708008
2017-03-30,10.848931312561035
2017-03-31,10.966289520263672
2017-04-03,10.946731567382812
2017-04-04,11.005407333374023
2017-04-05,11.103205680847168
2017-04-06,11.240119934082031
2017-04-07,11.416155815124512
2017-04-10,11.416155815124512
2017-04-11,11.481350898742676
2017-04-12,11.39659595489502
2017-04-13,11.298799514770508
2017-04-17,11.383554458618164
2017-04-18,11.455273628234863
2017-04-19,11.468313217163086
2017-04-20,11.585673332214355
2017-04-21,11.624786376953125
2017-04-24,11.52047061920166
2017-04-25,11.585673332214355
2017-04-26,11.611747741699219
2017-04-27,11.657387733459473
2017-04-28,11.096687316894531
2017-05-01,11.155363082885742
2017-05-02,10.979328155517578
2017-05-03,10.816335678100586
2017-05-04,10.809813499450684
2017-05-05,11.070606231689453
2017-05-08,11.17492389678955
2017-05-09,11.148845672607422
2017-05-10,11.337916374206543
2017-05-11,11.540031433105469
2017-05-12,11.618270874023438
2017-05-15,11.650864601135254
2017-05-16,11.76822566986084
2017-05-17,11.898622512817383
2017-05-18,12.035534858703613
2017-05-19,12.022496223449707
2017-05-22,12.009456634521484
2017-05-23,12.04205322265625
2017-05-24,12.035534858703613
2017-05-25,11.97033977508545
2017-05-26,11.96381664276123
2017-05-30,11.800820350646973
2017-05-31,11.898622512817383
2017-06-01,12.048574447631836
2017-06-02,12.231132507324219
2017-06-05,12.087693214416504
2017-06-06,11.859496116638184
2017-06-07,11.885580062866211
2017-06-08,11.885580062866211
2017-06-09,12.087693214416504
2017-06-12,12.335444450378418
2017-06-13,12.348483085632324
2017-06-14,12.400644302368164
2017-06-15,12.394124984741211
2017-06-16,12.60275650024414
2017-06-19,12.667952537536621
2017-06-20,12.570158004760742
2017-06-21,12.576679229736328
2017-06-22,12.687512397766113
2017-06-23,12.778789520263672
2017-06-26,12.720112800598145
2017-06-27,12.381077766418457
2017-06-28,12.686954498291016
2017-06-29,12.281341552734375
2017-06-30,12.327886581420898
2017-07-03,12.534021377563477
2017-07-05,12.3345365524292
2017-07-06,12.061914443969727
2017-07-07,12.128409385681152
2017-07-10,11.922279357910156
2017-07-11,11.988770484924316
2017-07-12,12.121760368347168
2017-07-13,12.055266380310059
2017-07-14,12.141704559326172
2017-07-17,12.121760368347168
2017-07-18,12.095158576965332
2017-07-19,12.095158576965332
2017-07-20,12.168305397033691
2017-07-21,12.188250541687012
2017-07-24,12.155008316040039
2017-07-25,12.161656379699707
2017-07-26,12.194903373718262
2017-07-27,12.048615455627441
2017-07-28,12.00871753692627
2017-07-31,12.128409385681152
2017-08-01,12.13506031036377
2017-08-02,12.01537036895752
2017-08-03,12.201553344726562
2017-08-04,12.095158576965332
2017-08-07,12.048615455627441
2017-08-08,12.095158576965332
2017-08-09,12.075212478637695
2017-08-10,11.928930282592773
2017-08-11,11.968823432922363
2017-08-14,12.287992477416992
2017-08-15,12.294646263122559
2017-08-16,12.587213516235352
2017-08-17,12.547316551208496
2017-08-18,12.540664672851562
2017-08-21,12.87313461303711
2017-08-22,12.753449440002441
2017-08-23,12.826591491699219
2017-08-24,12.853189468383789
2017-08-25,12.766745567321777
2017-08-28,12.587213516235352
2017-08-29,12.667007446289062
2017-08-30,12.73349666595459
2017-08-31,12.826591491699219
2017-09-01,12.899734497070312
2017-09-05,12.839890480041504
2017-09-06,12.826591491699219
2017-09-07,12.819938659667969
2017-09-08,12.939629554748535
2017-09-11,13.085914611816406
2017-09-12,12.846539497375488
2017-09-13,12.813291549682617
2017-09-14,12.972875595092773
2017-09-15,13.026070594787598
2017-09-18,12.972875595092773
2017-09-19,12.799992561340332
2017-09-20,12.667007446289062
2017-09-21,12.653704643249512
2017-09-22,12.527374267578125
2017-09-25,12.587213516235352
2017-09-26,12.510746002197266
2017-09-27,12.560614585876465
2017-09-28,12.725138664245605
2017-09-29,12.78557300567627
2017-10-02,12.960163116455078
2017-10-03,13.094466209411621
2017-10-04,12.879586219787598
2017-10-05,12.738568305969238
2017-10-06,12.57740306854248
2017-10-09,12.684843063354492
2017-10-10,12.671414375305176
2017-10-11,12.604265213012695
2017-10-12,12.718420028686523
2017-10-13,12.78557300567627
2017-10-16,12.788933753967285
2017-10-17,12.866154670715332
2017-10-18,13.067605972290039
2017-10-19,12.913158416748047
2017-10-20,12.953451156616211
2017-10-23,12.832578659057617
2017-10-24,12.617694854736328
2017-10-25,12.684843063354492
2017-10-26,12.725138664245605
2017-10-27,12.96688175201416
2017-10-30,12.825862884521484
2017-10-31,12.691559791564941
2017-11-01,12.832578659057617
2017-11-02,12.899726867675781
2017-11-03,13.000456809997559
2017-11-06,13.128039360046387
2017-11-07,13.181764602661133
2017-11-08,13.101181983947754
2017-11-09,12.604265213012695
2017-11-10,12.523685455322266
2017-11-13,12.557258605957031
2017-11-14,12.543828010559082
2017-11-15,12.409524917602539
2017-11-16,12.543828010559082
2017-11-17,12.5169677734375
2017-11-20,12.456528663635254
2017-11-21,12.671414375305176
2017-11-22,12.597551345825195
2017-11-24,12.557258605957031
2017-11-27,12.5169677734375
2017-11-28,12.5303955078125
2017-11-29,12.375947952270508
2017-11-30,12.234931945800781
2017-12-01,12.120777130126953
2017-12-04,11.973042488098145
2017-12-05,11.919321060180664
2017-12-06,11.879032135009766
2017-12-07,11.905892372131348
2017-12-08,11.885748863220215
2017-12-11,11.838737487792969
2017-12-12,11.825311660766602
2017-12-13,11.926036834716797
2017-12-14,11.8521728515625
2017-12-15,11.905892372131348
2017-12-18,12.013334274291992
2017-12-19,11.879032135009766
2017-12-20,11.637288093566895
2017-12-21,11.39554214477539
2017-12-22,11.408973693847656
2017-12-26,11.408973693847656
2017-12-27,11.27467155456543
2017-12-28,11.41386604309082
2017-12-29,11.379916191101074
2018-01-02,11.495345115661621
2018-01-03,11.250908851623535
2018-01-04,10.999679565429688
2018-01-05,11.033629417419434
2018-01-08,11.047210693359375
2018-01-09,10.9249906539917
2018-01-10,10.775611877441406
2018-01-11,10.653393745422363
2018-01-12,10.47685432434082
2018-01-16,10.47006607055664
2018-01-17,10.592284202575684
2018-01-18,10.422533988952637
2018-01-19,10.544754981994629
2018-01-22,10.537964820861816
2018-01-23,10.666973114013672
2018-01-24,10.639813423156738
2018-01-25,10.714503288269043
2018-01-26,10.694131851196289
2018-01-29,10.605863571166992
2018-01-30,10.456485748291016
2018-01-31,10.789193153381348
2018-02-01,10.422533988952637
