Date,R
2010-12-17,33.662071228027344
2010-12-20,33.88151550292969
2010-12-21,34.14086151123047
2010-12-22,34.074371337890625
2010-12-23,33.87485885620117
2010-12-27,34.054405212402344
2010-12-28,34.174110412597656
2010-12-29,34.187416076660156
2010-12-30,34.41350555419922
2010-12-31,35.00534439086914
2011-01-03,34.958805084228516
2011-01-04,34.54650115966797
2011-01-05,34.56645965576172
2011-01-06,34.67950439453125
2011-01-07,34.51991271972656
2011-01-10,34.87900924682617
2011-01-11,34.28049850463867
2011-01-12,34.43346405029297
2011-01-13,34.253902435302734
2011-01-14,34.200714111328125
2011-01-18,33.908111572265625
2011-01-19,33.60221481323242
2011-01-20,33.07686996459961
2011-01-21,32.910614013671875
2011-01-24,33.003719329833984
2011-01-25,32.53155517578125
2011-01-26,32.89066696166992
2011-01-27,32.86406707763672
2011-01-28,31.740217208862305
2011-01-31,31.972986221313477
2011-02-01,32.910614013671875
2011-02-02,32.41189193725586
2011-02-03,33.74187088012695
2011-02-04,33.50911331176758
2011-02-07,33.276371002197266
2011-02-08,33.116783142089844
2011-02-09,32.80421829223633
2011-02-10,33.123416900634766
2011-02-11,32.79092788696289
2011-02-14,32.564815521240234
2011-02-15,32.19906234741211
2011-02-16,32.751014709472656
2011-02-17,33.08534240722656
2011-02-18,33.038543701171875
2011-02-22,31.99543571472168
2011-02-23,31.340139389038086
2011-02-24,31.326765060424805
2011-02-25,31.741344451904297
2011-02-28,31.98206901550293
2011-03-01,31.092741012573242
2011-03-02,31.333454132080078
2011-03-03,32.5504150390625
2011-03-04,32.1358528137207
2011-03-07,31.4471378326416
2011-03-08,32.40331268310547
2011-03-09,32.336448669433594
2011-03-10,31.748037338256836
2011-03-11,31.99543571472168
2011-03-14,31.560794830322266
2011-03-15,31.98206901550293
2011-03-16,31.540739059448242
2011-03-17,31.567487716674805
2011-03-18,31.968679428100586
2011-03-21,33.031864166259766
2011-03-22,32.577178955078125
2011-03-23,32.650718688964844
2011-03-24,32.87807083129883
2011-03-25,33.19902420043945
2011-03-28,32.99842071533203
2011-03-29,33.33275604248047
2011-03-30,33.55341720581055
2011-03-31,33.834251403808594
2011-04-01,33.874359130859375
2011-04-04,33.71390151977539
2011-04-05,34.18195343017578
2011-04-06,34.29562759399414
2011-04-07,34.028167724609375
2011-04-08,33.24583053588867
2011-04-11,33.41300582885742
2011-04-12,33.834251403808594
2011-04-13,33.56011199951172
2011-04-14,33.52666473388672
2011-04-15,34.074974060058594
2011-04-18,33.15890121459961
2011-04-19,33.3595085144043
2011-04-20,33.82756423950195
2011-04-21,34.188636779785156
2011-04-25,33.74062728881836
2011-04-26,35.41228103637695
2011-04-27,35.84022521972656
2011-04-28,36.141136169433594
2011-04-29,35.77336502075195
2011-05-02,35.85361099243164
2011-05-03,35.69981384277344
2011-05-04,35.111385345458984
2011-05-05,35.158199310302734
2011-05-06,35.12477111816406
2011-05-09,35.405601501464844
2011-05-10,35.860286712646484
2011-05-11,35.673072814941406
2011-05-12,35.766685485839844
2011-05-13,36.80979537963867
2011-05-16,36.508888244628906
2011-05-17,36.3484001159668
2011-05-18,36.93684005737305
2011-05-19,37.111534118652344
2011-05-20,36.721824645996094
2011-05-23,36.392555236816406
2011-05-24,35.9625129699707
2011-05-25,36.412715911865234
2011-05-26,36.822608947753906
2011-05-27,36.58742904663086
2011-05-31,36.95701599121094
2011-06-01,35.519039154052734
2011-06-02,35.78781509399414
2011-06-03,35.001644134521484
2011-06-06,34.41702651977539
2011-06-07,34.067626953125
2011-06-08,33.89965057373047
2011-06-09,34.457359313964844
2011-06-10,33.89965057373047
2011-06-13,34.20201110839844
2011-06-14,34.685813903808594
2011-06-15,34.14826583862305
2011-06-16,34.2356071472168
2011-06-17,34.605194091796875
2011-06-20,35.351043701171875
2011-06-21,36.25145721435547
2011-06-22,35.935638427734375
2011-06-23,36.17081832885742
2011-06-24,35.44511795043945
2011-06-27,35.747501373291016
2011-06-28,36.60758590698242
2011-06-29,36.95701599121094
2011-06-30,38.20009231567383
2011-07-01,39.37599182128906
2011-07-05,38.771263122558594
2011-07-06,38.939247131347656
2011-07-07,39.87996292114258
2011-07-08,39.026588439941406
2011-07-11,38.66373825073242
2011-07-12,38.01194763183594
2011-07-13,38.179931640625
2011-07-14,38.03882598876953
2011-07-15,38.31432342529297
2011-07-18,38.052276611328125
2011-07-19,38.67717361450195
2011-07-20,39.00642395019531
2011-07-21,39.476783752441406
2011-07-22,39.396175384521484
2011-07-25,39.36256408691406
2011-07-26,38.737648010253906
2011-07-27,38.8922004699707
2011-07-28,38.394962310791016
2011-07-29,37.843963623046875
2011-08-01,37.54157257080078
2011-08-02,35.45855712890625
2011-08-03,35.04194259643555
2011-08-04,32.88499450683594
2011-08-05,32.56247329711914
2011-08-08,28.65846824645996
2011-08-09,30.271133422851562
2011-08-10,29.263219833374023
2011-08-11,30.640710830688477
2011-08-12,31.050594329833984
2011-08-15,31.53440284729004
2011-08-16,30.741506576538086
2011-08-17,30.862455368041992
2011-08-18,28.630949020385742
2011-08-19,27.63014030456543
2011-08-22,27.461091995239258
2011-08-23,28.44159507751465
2011-08-24,29.07048797607422
2011-08-25,28.637704849243164
2011-08-26,30.01041603088379
2011-08-29,30.73398208618164
2011-08-30,31.558956146240234
2011-08-31,31.83619499206543
2011-09-01,31.18702507019043
2011-09-02,29.990127563476562
2011-09-06,29.09078025817871
2011-09-07,30.463478088378906
2011-09-08,29.956315994262695
2011-09-09,28.90819549560547
2011-09-12,28.766191482543945
2011-09-13,29.74669075012207
2011-09-14,30.449960708618164
2011-09-15,30.936838150024414
2011-09-16,30.652822494506836
2011-09-19,30.213279724121094
2011-09-20,29.273344039916992
2011-09-21,27.53546714782715
2011-09-22,26.365625381469727
2011-09-23,26.3115291595459
2011-09-26,26.622583389282227
2011-09-27,27.420520782470703
2011-09-28,26.2100887298584
2011-09-29,26.676677703857422
2011-09-30,25.36482810974121
2011-10-03,23.97181510925293
2011-10-04,25.3377742767334
2011-10-05,26.068092346191406
2011-10-06,26.764596939086914
2011-10-07,26.358858108520508
2011-10-10,27.697771072387695
2011-10-11,27.96148681640625
2011-10-12,29.259824752807617
2011-10-13,29.435646057128906
2011-10-14,30.409391403198242
2011-10-17,29.17192268371582
2011-10-18,30.78131103515625
2011-10-19,30.632543563842773
2011-10-20,31.173505783081055
2011-10-21,31.84295654296875
2011-10-24,32.59355926513672
2011-10-25,31.68067169189453
2011-10-26,33.066917419433594
2011-10-27,34.70335006713867
2011-10-28,35.02792739868164
2011-10-31,34.44639587402344
2011-11-01,33.222442626953125
2011-11-02,33.87161636352539
2011-11-03,34.831817626953125
2011-11-04,34.838592529296875
2011-11-07,34.52754211425781
2011-11-08,34.94679641723633
2011-11-09,33.560550689697266
2011-11-10,33.92570495605469
2011-11-11,35.91379165649414
2011-11-14,35.832637786865234
2011-11-15,36.20455551147461
2011-11-16,35.44717788696289
2011-11-17,34.76041793823242
2011-11-18,34.77400207519531
2011-11-21,34.07364273071289
2011-11-22,33.420860290527344
2011-11-23,32.31249237060547
2011-11-25,31.78212547302246
2011-11-28,32.76808547973633
2011-11-29,33.27125930786133
2011-11-30,35.5491943359375
2011-12-01,35.39279556274414
2011-12-02,35.93678283691406
2011-12-05,36.46036148071289
2011-12-06,36.01156997680664
2011-12-07,36.07278060913086
2011-12-08,35.2024040222168
2011-12-09,36.0523681640625
2011-12-12,35.76678466796875
2011-12-13,35.0391960144043
2011-12-14,34.039634704589844
2011-12-15,34.196041107177734
2011-12-16,34.515625
2011-12-19,33.808441162109375
2011-12-20,35.32478713989258
2011-12-21,35.89598083496094
2011-12-22,36.31756591796875
2011-12-23,36.50796127319336
2011-12-27,36.66435241699219
2011-12-28,35.83477783203125
2011-12-29,36.35837173461914
2011-12-30,36.13397216796875
2012-01-03,36.97713851928711
2012-01-04,36.956729888916016
2012-01-05,37.34432601928711
2012-01-06,37.16073989868164
2012-01-09,37.16752243041992
2012-01-10,38.18749237060547
2012-01-11,38.044708251953125
2012-01-12,37.83391189575195
2012-01-13,37.43272399902344
2012-01-17,37.43272399902344
2012-01-18,38.12630081176758
2012-01-19,38.473087310791016
2012-01-20,37.73192596435547
2012-01-23,37.42593002319336
2012-01-24,37.085933685302734
2012-01-25,38.085506439208984
2012-01-26,38.41868591308594
2012-01-27,38.88108444213867
2012-01-30,38.70428466796875
2012-01-31,38.26910400390625
2012-02-01,38.717872619628906
2012-02-02,36.0523681640625
2012-02-03,35.78036880493164
2012-02-06,35.69877624511719
2012-02-07,36.0795783996582
2012-02-08,36.43315887451172
2012-02-09,36.820743560791016
2012-02-10,36.582733154296875
2012-02-13,37.29673385620117
2012-02-14,36.80034255981445
2012-02-15,36.37876510620117
2012-02-16,36.86418151855469
2012-02-17,36.71377182006836
2012-02-21,36.11894226074219
2012-02-22,35.53783416748047
2012-02-23,36.21467208862305
2012-02-24,35.7702751159668
2012-02-27,35.48996353149414
2012-02-28,35.83864974975586
2012-02-29,36.39243698120117
2012-03-01,37.05561447143555
2012-03-02,36.590694427490234
2012-03-05,36.064273834228516
2012-03-06,35.455787658691406
2012-03-07,35.65406036376953
2012-03-08,36.194183349609375
2012-03-09,36.5770378112793
2012-03-12,36.6180419921875
2012-03-13,37.5410270690918
2012-03-14,37.02825927734375
2012-03-15,37.95122528076172
2012-03-16,37.85551834106445
2012-03-19,37.978580474853516
2012-03-20,37.34959411621094
2012-03-21,37.42479705810547
2012-03-22,36.77529525756836
2012-03-23,37.06245040893555
2012-03-26,36.76845169067383
2012-03-27,36.27621078491211
2012-03-28,36.105281829833984
2012-03-29,36.04375457763672
2012-03-30,36.09846115112305
2012-04-02,36.85049057006836
2012-04-03,36.46080017089844
2012-04-04,36.5223388671875
2012-04-05,36.5086669921875
2012-04-09,35.48996353149414
2012-04-10,34.27301025390625
2012-04-11,34.45762252807617
2012-04-12,34.867820739746094
2012-04-13,34.00638198852539
2012-04-16,34.143104553222656
2012-04-17,34.368736267089844
2012-04-18,33.92433166503906
2012-04-19,33.52094650268555
2012-04-20,33.63718795776367
2012-04-23,33.07655715942383
2012-04-24,33.09708786010742
2012-04-25,33.48677062988281
2012-04-26,33.52094650268555
2012-04-27,33.650875091552734
2012-04-30,33.30902862548828
2012-05-01,33.72606658935547
2012-05-02,34.12260437011719
2012-05-03,33.35004425048828
2012-05-04,32.31084442138672
2012-05-07,31.86646270751953
2012-05-08,32.0510368347168
2012-05-09,31.538278579711914
2012-05-10,31.093896865844727
2012-05-11,30.9161376953125
2012-05-14,30.36918830871582
2012-05-15,30.25295639038086
2012-05-16,29.78805923461914
2012-05-17,28.97589874267578
2012-05-18,28.287633895874023
2012-05-21,29.230567932128906
2012-05-22,29.18927574157715
2012-05-23,29.863767623901367
2012-05-24,30.338666915893555
2012-05-25,30.00140953063965
2012-05-29,30.48319435119629
2012-05-30,29.554044723510742
2012-05-31,29.73988151550293
2012-06-01,28.693710327148438
2012-06-04,28.576717376708984
2012-06-05,28.673080444335938
2012-06-06,29.485231399536133
2012-06-07,29.416393280029297
2012-06-08,29.526519775390625
2012-06-11,28.872665405273438
2012-06-12,29.030960083007812
2012-06-13,28.377120971679688
2012-06-14,28.315181732177734
2012-06-15,29.003433227539062
2012-06-18,29.113561630249023
2012-06-19,29.28563117980957
2012-06-20,29.18927574157715
2012-06-21,28.04676055908203
2012-06-22,24.392065048217773
2012-06-25,23.634981155395508
2012-06-26,23.80704689025879
2012-06-27,23.924041748046875
2012-06-28,24.075468063354492
2012-06-29,24.78437614440918
2012-07-02,24.302597045898438
2012-07-03,24.268173217773438
2012-07-05,24.144296646118164
2012-07-06,23.628093719482422
2012-07-09,23.662513732910156
2012-07-10,23.125661849975586
2012-07-11,23.00865936279297
2012-07-12,22.98801040649414
2012-07-13,23.875869750976562
2012-07-16,23.683151245117188
2012-07-17,23.97911262512207
2012-07-18,24.316360473632812
2012-07-19,24.632970809936523
2012-07-20,24.18558692932129
2012-07-23,23.855220794677734
2012-07-24,25.27305030822754
2012-07-25,25.809885025024414
2012-07-26,26.21597671508789
2012-07-27,27.11071014404297
2012-07-30,27.035003662109375
2012-07-31,27.145126342773438
2012-08-01,26.656463623046875
2012-08-02,26.484392166137695
2012-08-03,27.103822708129883
2012-08-06,27.282779693603516
2012-08-07,27.509902954101562
2012-08-08,27.757671356201172
2012-08-09,27.91597557067871
2012-08-10,28.101808547973633
2012-08-13,28.260116577148438
2012-08-14,28.143104553222656
2012-08-15,28.404647827148438
2012-08-16,28.848466873168945
2012-08-17,29.535001754760742
2012-08-20,29.091176986694336
2012-08-21,29.098121643066406
2012-08-22,28.564144134521484
2012-08-23,28.168867111206055
2012-08-24,28.078716278076172
2012-08-27,28.168867111206055
2012-08-28,28.04403305053711
2012-08-29,27.849868774414062
2012-08-30,27.607147216796875
2012-08-31,27.745847702026367
2012-09-04,27.745847702026367
2012-09-05,27.607147216796875
2012-09-06,28.44624900817871
2012-09-07,28.897005081176758
2012-09-10,29.389371871948242
2012-09-11,29.65289878845215
2012-09-12,29.590476989746094
2012-09-13,29.833200454711914
2012-09-14,29.81239891052246
2012-09-17,28.910877227783203
2012-09-18,28.619625091552734
2012-09-19,28.95941925048828
2012-09-20,28.099519729614258
2012-09-21,27.745847702026367
2012-09-24,27.89842414855957
2012-09-25,27.08704376220703
2012-09-26,26.8373966217041
2012-09-27,27.09398078918457
2012-09-28,27.08704376220703
2012-10-01,27.246553421020508
2012-10-02,26.98302459716797
2012-10-03,27.191078186035156
2012-10-04,28.820735931396484
2012-10-05,29.139728546142578
2012-10-08,29.20906639099121
2012-10-09,29.174415588378906
2012-10-10,29.098121643066406
2012-10-11,29.403249740600586
2012-10-12,29.326969146728516
2012-10-15,29.736120223999023
2012-10-16,30.568279266357422
2012-10-17,30.838735580444336
2012-10-18,30.748592376708984
2012-10-19,30.179935455322266
2012-10-22,30.117536544799805
2012-10-23,31.774917602539062
2012-10-24,30.921960830688477
2012-10-25,30.838735580444336
2012-10-26,31.067577362060547
2012-10-31,31.28949737548828
2012-11-01,32.170204162597656
2012-11-02,31.719440460205078
2012-11-05,31.4212589263916
2012-11-06,32.94689178466797
2012-11-07,32.01763916015625
2012-11-08,31.5599422454834
2012-11-09,31.324180603027344
2012-11-12,31.622350692749023
2012-11-13,31.546077728271484
2012-11-14,30.519731521606445
2012-11-15,30.56862449645996
2012-11-16,30.882915496826172
2012-11-19,31.686052322387695
2012-11-20,31.72795867919922
2012-11-21,31.8466739654541
2012-11-23,32.140018463134766
2012-11-26,32.20984649658203
2012-11-27,32.35650634765625
2012-11-28,32.545082092285156
2012-11-29,33.20854568481445
2012-11-30,32.87331008911133
2012-12-03,33.103797912597656
2012-12-04,33.30632400512695
2012-12-05,33.56472396850586
2012-12-06,33.82313537597656
2012-12-07,33.93487548828125
2012-12-10,34.458683013916016
2012-12-11,34.30502700805664
2012-12-12,34.395809173583984
2012-12-13,34.40978240966797
2012-12-14,34.640262603759766
2012-12-17,34.09550857543945
2012-12-18,35.57609176635742
2012-12-19,35.49928283691406
2012-12-20,35.471336364746094
2012-12-21,35.212913513183594
2012-12-24,35.233890533447266
2012-12-26,34.72406005859375
2012-12-27,34.30502700805664
2012-12-28,34.00470733642578
2012-12-31,34.870723724365234
2013-01-02,35.68086624145508
2013-01-03,36.288455963134766
2013-01-04,36.26750946044922
2013-01-07,36.07195281982422
2013-01-08,35.890377044677734
2013-01-09,36.33036422729492
2013-01-10,37.161441802978516
2013-01-11,37.098594665527344
2013-01-14,37.2033576965332
2013-01-15,37.9366569519043
2013-01-16,37.97157669067383
2013-01-17,38.271888732910156
2013-01-18,38.41157531738281
2013-01-22,38.66299057006836
2013-01-23,38.54426574707031
2013-01-24,39.326454162597656
2013-01-25,39.09598922729492
2013-01-28,38.77473068237305
2013-01-29,38.73981857299805
2013-01-30,37.89476776123047
2013-01-31,39.65471649169922
2013-02-01,40.43689727783203
2013-02-04,39.619773864746094
2013-02-05,41.10037612915039
2013-02-06,41.14228820800781
2013-02-07,40.73720169067383
2013-02-08,40.65340805053711
2013-02-11,40.05976486206055
2013-02-12,40.388023376464844
2013-02-13,40.28327560424805
2013-02-14,40.76073455810547
2013-02-15,40.31835174560547
2013-02-19,40.4377326965332
2013-02-20,39.6583366394043
2013-02-21,39.033416748046875
2013-02-22,39.34938049316406
2013-02-25,38.20485305786133
2013-02-26,38.001220703125
2013-02-27,39.145748138427734
2013-02-28,39.46171951293945
2013-03-01,38.92107009887695
2013-03-04,39.02638626098633
2013-03-05,39.81281280517578
2013-03-06,40.690521240234375
2013-03-07,40.908180236816406
2013-03-08,41.322471618652344
2013-03-11,41.652496337890625
2013-03-12,41.15394973754883
2013-03-13,42.38274383544922
2013-03-14,43.127037048339844
2013-03-15,42.832130432128906
2013-03-18,42.691673278808594
2013-03-19,42.02463150024414
2013-03-20,41.842063903808594
2013-03-21,40.87308883666992
2013-03-22,42.18612289428711
2013-03-25,42.20719909667969
2013-03-26,42.26337432861328
2013-03-27,41.708656311035156
2013-03-28,41.954429626464844
2013-04-01,41.19607925415039
2013-04-02,40.936275482177734
2013-04-03,40.66242980957031
2013-04-04,40.374549865722656
2013-04-05,40.60626983642578
2013-04-08,41.56120300292969
2013-04-09,41.322471618652344
2013-04-10,43.162132263183594
2013-04-11,42.516143798828125
2013-04-12,43.0919303894043
2013-04-15,39.904090881347656
2013-04-16,41.17502212524414
2013-04-17,39.74961853027344
2013-04-18,39.37747573852539
2013-04-19,40.12879180908203
2013-04-22,40.213043212890625
2013-04-23,37.43246841430664
2013-04-24,39.9813232421875
2013-04-25,40.10771179199219
2013-04-26,39.93218994140625
2013-04-29,40.374549865722656
2013-04-30,40.7747688293457
2013-05-01,39.79875946044922
2013-05-02,39.86195755004883
2013-05-03,41.04861068725586
2013-05-06,41.954429626464844
2013-05-07,42.754886627197266
2013-05-08,42.832130432128906
2013-05-09,42.691673278808594
2013-05-10,42.97254943847656
2013-05-13,42.326560974121094
2013-05-14,43.21128845214844
2013-05-15,43.737911224365234
2013-05-16,43.138092041015625
2013-05-17,44.118988037109375
2013-05-20,44.98696517944336
2013-05-21,45.17750930786133
2013-05-22,44.32362747192383
2013-05-23,44.52122116088867
2013-05-24,44.16838836669922
2013-05-28,44.8528938293457
2013-05-29,44.563560485839844
2013-05-30,44.7047004699707
2013-05-31,44.485939025878906
2013-06-03,44.118988037109375
2013-06-04,43.58266830444336
2013-06-05,42.49592590332031
2013-06-06,43.15925979614258
2013-06-07,44.30246353149414
2013-06-10,44.2248420715332
2013-06-11,43.420372009277344
2013-06-12,43.2933464050293
2013-06-13,43.9637336730957
2013-06-14,43.81553268432617
2013-06-17,43.6320686340332
2013-06-18,43.85083770751953
2013-06-19,43.413307189941406
2013-06-20,42.411251068115234
2013-06-21,42.686458587646484
2013-06-24,41.529151916503906
2013-06-25,42.594722747802734
2013-06-26,42.86286544799805
2013-06-27,43.39213943481445
2013-06-28,42.89817428588867
2013-07-01,42.72174072265625
2013-07-02,42.3759651184082
2013-07-03,42.206600189208984
2013-07-05,42.51003646850586
2013-07-08,42.42535400390625
2013-07-09,42.82758331298828
2013-07-10,42.51003646850586
2013-07-11,42.98284149169922
2013-07-12,42.919334411621094
2013-07-15,43.307456970214844
2013-07-16,42.61589813232422
2013-07-17,42.99695587158203
2013-07-18,43.857887268066406
2013-07-19,44.2248420715332
2013-07-22,44.478878021240234
2013-07-23,44.189552307128906
2013-07-24,43.5120964050293
2013-07-25,43.505035400390625
2013-07-26,43.49799728393555
2013-07-29,42.72174072265625
2013-07-30,42.975791931152344
2013-07-31,43.63911819458008
2013-08-01,45.636173248291016
2013-08-02,45.72087478637695
2013-08-05,45.15633010864258
2013-08-06,43.87905502319336
2013-08-07,43.0322380065918
2013-08-08,43.011070251464844
2013-08-09,42.79230499267578
2013-08-12,42.76408767700195
2013-08-13,42.23481750488281
2013-08-14,42.23481750488281
2013-08-15,41.858673095703125
2013-08-16,41.794803619384766
2013-08-19,41.156070709228516
2013-08-20,41.702552795410156
2013-08-21,41.26962661743164
2013-08-22,42.241920471191406
2013-08-23,42.085792541503906
2013-08-26,41.8515739440918
2013-08-27,40.5173225402832
2013-08-28,39.94246292114258
2013-08-29,40.24763488769531
2013-08-30,39.46695327758789
2013-09-03,39.3604850769043
2013-09-04,39.91407012939453
2013-09-05,40.098609924316406
2013-09-06,40.43926239013672
2013-09-09,40.971553802490234
2013-09-10,41.73802185058594
2013-09-11,42.7600212097168
2013-09-12,42.284515380859375
2013-09-13,42.19933319091797
2013-09-16,42.87356948852539
2013-09-17,42.660640716552734
