Date,PFBC
2011-01-11,7.346023082733154
2011-01-12,7.612459659576416
2011-01-13,7.612459659576416
2011-01-14,7.612459659576416
2011-01-18,7.574394702911377
2011-01-19,7.422149181365967
2011-01-20,7.307964324951172
2011-01-21,7.269899368286133
2011-01-24,7.38408899307251
2011-01-25,6.927337646484375
2011-01-26,7.0034637451171875
2011-01-27,7.346023082733154
2011-01-28,7.079588413238525
2011-01-31,7.041525840759277
2011-02-01,6.089967250823975
2011-02-02,5.785469055175781
2011-02-03,5.709343910217285
2011-02-04,5.671281814575195
2011-02-07,5.861593723297119
2011-02-08,6.280279159545898
2011-02-09,6.280279159545898
2011-02-10,6.166092872619629
2011-02-11,6.2041544914245605
2011-02-14,6.2041544914245605
2011-02-15,6.2041544914245605
2011-02-16,6.2041544914245605
2011-02-17,6.166092872619629
2011-02-18,6.280279159545898
2011-02-22,6.394465446472168
2011-02-23,6.242216110229492
2011-02-24,6.166092872619629
2011-02-25,6.128030776977539
2011-02-28,5.747408390045166
2011-03-01,5.747408390045166
2011-03-02,5.709343910217285
2011-03-03,5.747408390045166
2011-03-04,5.9757795333862305
2011-03-07,6.089967250823975
2011-03-08,5.9757795333862305
2011-03-09,5.785469055175781
2011-03-10,5.747408390045166
2011-03-11,5.671281814575195
2011-03-14,5.899654865264893
2011-03-15,5.785469055175781
2011-03-16,5.861593723297119
2011-03-17,5.785469055175781
2011-03-18,5.519032955169678
2011-03-21,5.633219242095947
2011-03-22,5.671281814575195
2011-03-23,5.557096481323242
2011-03-24,5.557096481323242
2011-03-25,5.595157623291016
2011-03-28,5.671281814575195
2011-03-29,5.557096481323242
2011-03-30,5.595157623291016
2011-03-31,5.595157623291016
2011-04-01,6.051905155181885
2011-04-04,6.394465446472168
2011-04-05,6.318339824676514
2011-04-06,6.2041544914245605
2011-04-07,6.013843536376953
2011-04-08,5.899654865264893
2011-04-11,5.709343910217285
2011-04-12,5.519032955169678
2011-04-13,5.633219242095947
2011-04-14,5.709343910217285
2011-04-15,5.785469055175781
2011-04-18,5.595157623291016
2011-04-19,5.671281814575195
2011-04-20,5.557096481323242
2011-04-21,5.8235297203063965
2011-04-25,6.051905155181885
2011-04-26,6.013843536376953
2011-04-27,6.128030776977539
2011-04-28,6.2041544914245605
2011-04-29,6.2041544914245605
2011-05-02,6.128030776977539
2011-05-03,6.166092872619629
2011-05-04,6.280279159545898
2011-05-05,6.280279159545898
2011-05-06,6.166092872619629
2011-05-09,6.128030776977539
2011-05-10,6.470592021942139
2011-05-11,6.508653163909912
2011-05-12,6.394465446472168
2011-05-13,6.128030776977539
2011-05-16,6.128030776977539
2011-05-17,6.013843536376953
2011-05-18,6.166092872619629
2011-05-19,6.013843536376953
2011-05-20,5.937716960906982
2011-05-23,5.785469055175781
2011-05-24,5.861593723297119
2011-05-25,6.013843536376953
2011-05-26,5.633219242095947
2011-05-27,5.709343910217285
2011-05-31,5.747408390045166
2011-06-01,5.899654865264893
2011-06-02,5.747408390045166
2011-06-03,5.709343910217285
2011-06-06,5.671281814575195
2011-06-07,5.747408390045166
2011-06-08,5.747408390045166
2011-06-09,5.709343910217285
2011-06-10,5.709343910217285
2011-06-13,5.671281814575195
2011-06-14,5.709343910217285
2011-06-15,5.709343910217285
2011-06-16,5.671281814575195
2011-06-17,5.519032955169678
2011-06-20,5.694118499755859
2011-06-21,5.716957092285156
2011-06-22,5.678894996643066
2011-06-23,5.716957092285156
2011-06-24,5.519032955169678
2011-06-27,5.686507225036621
2011-06-28,5.686507225036621
2011-06-29,5.686507225036621
2011-06-30,5.480971813201904
2011-07-01,5.480971813201904
2011-07-05,5.47335958480835
2011-07-06,5.442909240722656
2011-07-07,5.5342583656311035
2011-07-08,5.557096481323242
2011-07-11,5.633219242095947
2011-07-12,5.709343910217285
2011-07-13,5.785469055175781
2011-07-14,5.907268524169922
2011-07-15,5.937716960906982
2011-07-18,5.724569797515869
2011-07-19,5.724569797515869
2011-07-20,5.671281814575195
2011-07-21,5.937716960906982
2011-07-22,5.952942848205566
2011-07-25,6.211766719818115
2011-07-26,6.2041544914245605
2011-07-27,6.295504570007324
2011-07-28,7.0034637451171875
2011-07-29,6.767477035522461
2011-08-01,6.950176239013672
2011-08-02,6.835987567901611
2011-08-03,6.539101600646973
2011-08-04,6.242216110229492
2011-08-05,5.831143856048584
2011-08-08,5.694118499755859
2011-08-09,5.6560564041137695
2011-08-10,6.508653163909912
2011-08-11,6.051905155181885
2011-08-12,5.732182025909424
2011-08-15,5.876816272735596
2011-08-16,5.785469055175781
2011-08-17,5.5875444412231445
2011-08-18,5.595157623291016
2011-08-19,5.572319984436035
2011-08-22,5.595157623291016
2011-08-23,5.724569797515869
2011-08-24,5.8235297203063965
2011-08-25,5.937716960906982
2011-08-26,5.937716960906982
2011-08-29,5.9757795333862305
2011-08-30,6.059519290924072
2011-08-31,6.082353591918945
2011-09-01,6.265052795410156
2011-09-02,6.097579479217529
2011-09-06,6.318339824676514
2011-09-07,6.2726664543151855
2011-09-08,6.287892818450928
2011-09-09,6.097579479217529
2011-09-12,6.211766719818115
2011-09-13,6.211766719818115
2011-09-14,6.188929557800293
2011-09-15,6.188929557800293
2011-09-16,5.861593723297119
2011-09-19,5.9757795333862305
2011-09-20,5.75501823425293
2011-09-21,5.640834331512451
2011-09-22,5.633219242095947
2011-09-23,5.617995738983154
2011-09-26,5.480971813201904
2011-09-27,5.526644706726074
2011-09-28,5.998617172241211
2011-09-29,5.922492027282715
2011-09-30,6.044293403625488
2011-10-03,5.922492027282715
2011-10-04,5.648444175720215
2011-10-05,5.610383033752441
2011-10-06,5.724569797515869
2011-10-07,5.6027703285217285
2011-10-10,5.899654865264893
2011-10-11,5.716957092285156
2011-10-12,5.633219242095947
2011-10-13,5.937716960906982
2011-10-14,5.930106163024902
2011-10-17,5.922492027282715
2011-10-18,5.930106163024902
2011-10-19,5.930106163024902
2011-10-20,5.930106163024902
2011-10-21,5.930106163024902
2011-10-24,5.8235297203063965
2011-10-25,5.800694942474365
2011-10-26,5.922492027282715
2011-10-27,5.930106163024902
2011-10-28,6.150867462158203
2011-10-31,6.089967250823975
2011-11-01,6.166092872619629
2011-11-02,6.280279159545898
2011-11-03,6.143253803253174
2011-11-04,6.135642051696777
2011-11-07,6.242216110229492
2011-11-08,6.226991653442383
2011-11-09,6.150867462158203
2011-11-10,6.089967250823975
2011-11-11,5.892043590545654
2011-11-14,5.785469055175781
2011-11-15,5.930106163024902
2011-11-16,5.853982448577881
2011-11-17,5.747408390045166
2011-11-18,5.617995738983154
2011-11-21,5.617995738983154
2011-11-22,5.633219242095947
2011-11-23,5.701733112335205
2011-11-25,5.648444175720215
2011-11-28,5.633219242095947
2011-11-29,5.739794731140137
2011-11-30,5.747408390045166
2011-12-01,5.998617172241211
2011-12-02,5.869205951690674
2011-12-05,5.861593723297119
2011-12-06,5.861593723297119
2011-12-07,5.861593723297119
2011-12-08,5.831143856048584
2011-12-09,5.75501823425293
2011-12-12,5.701733112335205
2011-12-13,5.633219242095947
2011-12-14,5.678894996643066
2011-12-15,5.716957092285156
2011-12-16,5.610383033752441
2011-12-19,5.8235297203063965
2011-12-20,5.709343910217285
2011-12-21,5.709343910217285
2011-12-22,5.770242691040039
2011-12-23,5.701733112335205
2011-12-27,5.716957092285156
2011-12-28,5.633219242095947
2011-12-29,5.640834331512451
2011-12-30,5.671281814575195
2012-01-03,5.815918445587158
2012-01-04,5.640834331512451
2012-01-05,5.709343910217285
2012-01-06,5.747408390045166
2012-01-09,5.694118499755859
2012-01-10,5.640834331512451
2012-01-11,5.709343910217285
2012-01-12,5.709343910217285
2012-01-13,5.633219242095947
2012-01-17,5.709343910217285
2012-01-18,5.732182025909424
2012-01-19,5.785469055175781
2012-01-20,5.8387556076049805
2012-01-23,5.80830717086792
2012-01-24,5.861593723297119
2012-01-25,5.793081760406494
2012-01-26,6.089967250823975
2012-01-27,6.280279159545898
2012-01-30,6.211766719818115
2012-01-31,6.478201389312744
2012-02-01,6.8131513595581055
2012-02-02,6.8131513595581055
2012-02-03,7.026298999786377
2012-02-06,6.973012924194336
2012-02-07,7.041525840759277
2012-02-08,6.980624198913574
2012-02-09,7.361248970031738
2012-02-10,7.30034875869751
2012-02-13,7.110037803649902
2012-02-14,7.437373638153076
2012-02-15,7.490658760070801
2012-02-16,7.444986820220947
2012-02-17,7.7266435623168945
2012-02-21,7.437373638153076
2012-02-22,7.505886077880859
2012-02-23,7.574394702911377
2012-02-24,7.6505208015441895
2012-02-27,7.7266435623168945
2012-02-28,7.589620113372803
2012-02-29,7.6885809898376465
2012-03-01,7.772320747375488
2012-03-02,7.7266435623168945
2012-03-05,7.764710426330566
2012-03-06,7.703807353973389
2012-03-07,7.7266435623168945
2012-03-08,7.802772521972656
2012-03-09,7.993083953857422
2012-03-12,8.122493743896484
2012-03-13,8.130105018615723
2012-03-14,8.092042922973633
2012-03-15,8.038755416870117
2012-03-16,8.069207191467285
2012-03-19,8.251906394958496
2012-03-20,8.602079391479492
2012-03-21,9.134952545166016
2012-03-22,8.898964881896973
2012-03-23,8.906577110290527
2012-03-26,9.173012733459473
2012-03-27,9.104500770568848
2012-03-28,9.127339363098145
2012-03-29,8.967475891113281
2012-03-30,8.967475891113281
2012-04-02,8.982702255249023
2012-04-03,8.982702255249023
2012-04-04,8.93702507019043
2012-04-05,8.967475891113281
2012-04-09,8.93702507019043
2012-04-10,8.815229415893555
2012-04-11,8.898964881896973
2012-04-12,8.952255249023438
2012-04-13,9.127339363098145
2012-04-16,9.074052810668945
2012-04-17,9.096885681152344
2012-04-18,8.990313529968262
2012-04-19,9.058828353881836
2012-04-20,9.028375625610352
2012-04-23,9.058828353881836
2012-04-24,9.058828353881836
2012-04-25,9.058828353881836
2012-04-26,9.523184776306152
2012-04-27,9.698272705078125
2012-04-30,9.454675674438477
2012-05-01,9.568862915039062
2012-05-02,9.629759788513184
2012-05-03,9.637370109558105
2012-05-04,9.759172439575195
2012-05-07,9.6830472946167
2012-05-08,9.6830472946167
2012-05-09,9.538410186767578
2012-05-10,9.804848670959473
2012-05-11,9.92664623260498
2012-05-14,9.812458992004395
2012-05-15,9.743947982788086
2012-05-16,9.561250686645508
2012-05-17,9.576476097106934
2012-05-18,9.515572547912598
2012-05-21,9.485125541687012
2012-05-22,9.043601036071777
2012-05-23,8.967475891113281
2012-05-24,9.089275360107422
2012-05-25,9.165399551391602
2012-05-29,9.37855339050293
2012-05-30,9.325263977050781
2012-05-31,9.340489387512207
2012-06-01,9.530799865722656
2012-06-04,9.492734909057617
2012-06-05,9.614535331726074
2012-06-06,9.637370109558105
2012-06-07,9.622148513793945
2012-06-08,9.599309921264648
2012-06-11,9.165399551391602
2012-06-12,9.287199020385742
2012-06-13,9.363323211669922
2012-06-14,9.492734909057617
2012-06-15,9.31765079498291
2012-06-18,9.629759788513184
2012-06-19,9.835296630859375
2012-06-20,9.888583183288574
2012-06-21,9.92664623260498
2012-06-22,9.896197319030762
2012-06-25,9.865748405456543
2012-06-26,10.124567985534668
2012-06-27,10.086508750915527
2012-06-28,10.040833473205566
2012-06-29,10.170248031616211
2012-07-02,10.573704719543457
2012-07-03,10.710731506347656
2012-07-05,10.725954055786133
2012-07-06,8.883740425109863
2012-07-09,8.876127243041992
2012-07-10,8.860905647277832
2012-07-11,8.830456733703613
2012-07-12,8.678204536437988
2012-07-13,9.081665992736816
2012-07-16,8.906577110290527
2012-07-17,8.830456733703613
2012-07-18,8.739103317260742
2012-07-19,8.67059326171875
2012-07-20,8.564016342163086
2012-07-23,8.251906394958496
2012-07-24,8.084429740905762
2012-07-25,8.320419311523438
2012-07-26,8.465054512023926
2012-07-27,8.442218780517578
2012-07-30,8.335643768310547
2012-07-31,8.206230163574219
2012-08-01,8.008307456970215
2012-08-02,8.244290351867676
2012-08-03,8.373705863952637
2012-08-06,8.442218780517578
2012-08-07,8.480278968811035
2012-08-08,8.739103317260742
2012-08-09,9.028375625610352
2012-08-10,9.150177001953125
2012-08-13,9.119725227355957
2012-08-14,9.089275360107422
2012-08-15,9.096885681152344
2012-08-16,9.37855339050293
2012-08-17,9.538410186767578
2012-08-20,9.576476097106934
2012-08-21,9.31765079498291
2012-08-22,9.066441535949707
2012-08-23,9.34809684753418
2012-08-24,9.584085464477539
2012-08-27,9.55363655090332
2012-08-28,9.812458992004395
2012-08-29,9.37093734741211
2012-08-30,9.629759788513184
2012-08-31,9.812458992004395
2012-09-04,9.888583183288574
2012-09-05,9.896197319030762
2012-09-06,10.253982543945312
2012-09-07,10.451906204223633
2012-09-10,10.238757133483887
2012-09-11,10.094120979309082
2012-09-12,10.238757133483887
2012-09-13,10.619378089904785
2012-09-14,10.330107688903809
2012-09-17,10.34533405303955
2012-09-18,10.5889310836792
2012-09-19,10.604154586791992
2012-09-20,10.421454429626465
2012-09-21,10.809693336486816
2012-09-24,10.809693336486816
2012-09-25,10.824917793273926
2012-09-26,10.916266441345215
2012-09-27,10.992391586303711
2012-09-28,10.79447078704834
2012-10-01,10.786855697631836
2012-10-02,10.5889310836792
2012-10-03,10.573704719543457
2012-10-04,10.733569145202637
2012-10-05,10.764018058776855
2012-10-08,10.626992225646973
2012-10-09,10.581317901611328
2012-10-10,10.626992225646973
2012-10-11,10.543252944946289
2012-10-12,10.292046546936035
2012-10-15,10.34533405303955
2012-10-16,10.41384506225586
2012-10-17,10.611770629882812
2012-10-18,10.642217636108398
2012-10-19,10.596541404724121
2012-10-22,10.558479309082031
2012-10-23,10.550868034362793
2012-10-24,10.558479309082031
2012-10-25,10.634607315063477
2012-10-26,10.74879264831543
2012-10-31,10.817302703857422
2012-11-01,10.802079200744629
2012-11-02,10.718340873718262
2012-11-05,10.79447078704834
2012-11-06,10.83253002166748
2012-11-07,10.505195617675781
2012-11-08,10.330107688903809
2012-11-09,10.383393287658691
2012-11-12,10.451906204223633
2012-11-13,10.535640716552734
2012-11-14,10.314879417419434
2012-11-15,9.911421775817871
2012-11-16,9.987545013427734
2012-11-19,10.193082809448242
2012-11-20,10.269211769104004
2012-11-21,10.109347343444824
2012-11-23,10.41384506225586
2012-11-26,10.193082809448242
2012-11-27,10.391009330749512
2012-11-28,10.299657821655273
2012-11-29,10.467133522033691
2012-11-30,10.314879417419434
2012-12-03,10.596541404724121
2012-12-04,10.543252944946289
2012-12-05,10.535640716552734
2012-12-06,10.528032302856445
2012-12-07,10.421454429626465
2012-12-10,10.604154586791992
2012-12-11,10.824917793273926
2012-12-12,10.642217636108398
2012-12-13,10.444295883178711
2012-12-14,10.421454429626465
2012-12-17,10.672667503356934
2012-12-18,10.733569145202637
2012-12-19,10.642217636108398
2012-12-20,10.657443046569824
2012-12-21,10.79447078704834
2012-12-24,10.703118324279785
2012-12-26,10.764018058776855
2012-12-27,10.756403923034668
2012-12-28,10.718340873718262
2012-12-31,10.809693336486816
2013-01-02,11.426302909851074
2013-01-03,11.395851135253906
2013-01-04,11.433914184570312
2013-01-07,11.319727897644043
2013-01-08,11.41868782043457
2013-01-09,11.41868782043457
2013-01-10,11.449139595031738
2013-01-11,11.220766067504883
2013-01-14,11.220766067504883
2013-01-15,11.182706832885742
2013-01-16,11.190315246582031
2013-01-17,11.197928428649902
2013-01-18,11.098968505859375
2013-01-22,11.015229225158691
2013-01-23,11.076126098632812
2013-01-24,11.334952354431152
2013-01-25,11.41868782043457
2013-01-28,11.487199783325195
2013-01-29,11.487199783325195
2013-01-30,11.373014450073242
2013-01-31,11.441524505615234
2013-02-01,12.16470718383789
2013-02-04,12.058134078979492
2013-02-05,12.050522804260254
2013-02-06,11.982011795043945
2013-02-07,12.020072937011719
2013-02-08,12.00484848022461
2013-02-11,11.982011795043945
2013-02-12,12.24083423614502
2013-02-13,12.126651763916016
2013-02-14,12.00484848022461
2013-02-15,11.936333656311035
2013-02-19,12.172324180603027
2013-02-20,12.210386276245117
2013-02-21,12.17993450164795
2013-02-22,12.545332908630371
2013-02-25,12.020072937011719
2013-02-26,12.210386276245117
2013-02-27,12.514883995056152
2013-02-28,12.271284103393555
2013-03-01,12.324573516845703
2013-03-04,12.484432220458984
2013-03-05,12.667132377624512
2013-03-06,12.659521102905273
2013-03-07,12.560558319091797
2013-03-08,12.606234550476074
2013-03-11,12.537721633911133
2013-03-12,12.507271766662598
2013-03-13,12.552946090698242
2013-03-14,12.568175315856934
2013-03-15,12.492043495178223
2013-03-18,12.400696754455566
2013-03-19,12.339797019958496
2013-03-20,12.385473251342773
2013-03-21,12.210386276245117
2013-03-22,12.256061553955078
2013-03-25,12.271284103393555
2013-03-26,12.10381031036377
2013-03-27,12.088586807250977
2013-03-28,12.012460708618164
2013-04-01,11.525263786315918
2013-04-02,11.563323974609375
2013-04-03,11.365401268005371
2013-04-04,11.464364051818848
2013-04-05,11.243603706359863
2013-04-08,11.197928428649902
2013-04-09,11.350173950195312
2013-04-10,11.837374687194824
2013-04-11,11.84498405456543
2013-04-12,11.943949699401855
2013-04-15,11.791701316833496
2013-04-16,12.09620189666748
2013-04-17,11.822148323059082
2013-04-18,11.829763412475586
2013-04-19,12.080973625183105
2013-04-22,12.157100677490234
2013-04-23,12.16470718383789
2013-04-24,12.157100677490234
2013-04-25,12.050522804260254
2013-04-26,11.997234344482422
2013-04-29,12.3169584274292
2013-04-30,12.560558319091797
2013-05-01,12.636679649353027
2013-05-02,12.918342590332031
2013-05-03,12.834606170654297
2013-05-06,12.910730361938477
2013-05-07,12.941184043884277
2013-05-08,12.682353973388672
2013-05-09,12.461597442626953
2013-05-10,12.568175315856934
2013-05-13,12.598618507385254
2013-05-14,12.545332908630371
2013-05-15,12.636679649353027
2013-05-16,12.629070281982422
2013-05-17,12.606234550476074
2013-05-20,12.750868797302246
2013-05-21,12.682353973388672
2013-05-22,12.453983306884766
2013-05-23,12.393084526062012
2013-05-24,12.484432220458984
2013-05-28,12.476821899414062
2013-05-29,12.347407341003418
2013-05-30,12.438755989074707
2013-05-31,12.309347152709961
2013-06-03,12.339797019958496
2013-06-04,12.294121742248535
2013-06-05,12.195158958435059
2013-06-06,12.263673782348633
2013-06-07,12.355019569396973
2013-06-10,12.347407341003418
2013-06-11,12.126651763916016
2013-06-12,12.14186954498291
2013-06-13,12.370243072509766
2013-06-14,12.271284103393555
2013-06-17,12.14186954498291
2013-06-18,12.370243072509766
2013-06-19,12.271284103393555
2013-06-20,12.0429105758667
2013-06-21,12.362634658813477
2013-06-24,12.16470718383789
2013-06-25,12.355019569396973
2013-06-26,12.309347152709961
2013-06-27,12.347407341003418
2013-06-28,12.545332908630371
2013-07-01,12.659521102905273
2013-07-02,12.476821899414062
2013-07-03,12.507271766662598
2013-07-05,12.644291877746582
2013-07-08,12.651909828186035
2013-07-09,12.720416069030762
2013-07-10,12.552946090698242
2013-07-11,12.705194473266602
2013-07-12,12.606234550476074
2013-07-15,12.750868797302246
2013-07-16,12.667132377624512
2013-07-17,12.697586059570312
2013-07-18,12.750868797302246
2013-07-19,12.804155349731445
2013-07-22,12.941184043884277
2013-07-23,12.933568000793457
2013-07-24,12.933568000793457
2013-07-25,13.047754287719727
2013-07-26,13.192391395568848
2013-07-29,12.872669219970703
2013-07-30,13.017306327819824
2013-07-31,12.933568000793457
2013-08-01,13.024922370910645
2013-08-02,13.375088691711426
2013-08-05,13.451217651367188
2013-08-06,13.367481231689453
2013-08-07,13.527339935302734
2013-08-08,13.45882511138916
2013-08-09,13.337032318115234
2013-08-12,13.306578636169434
2013-08-13,13.123881340026855
2013-08-14,13.024922370910645
2013-08-15,12.842222213745117
2013-08-16,12.865056037902832
2013-08-19,12.865056037902832
2013-08-20,13.344642639160156
2013-08-21,12.941184043884277
2013-08-22,13.154329299926758
2013-08-23,13.062976837158203
2013-08-26,12.796542167663574
2013-08-27,12.400696754455566
2013-08-28,12.674744606018066
2013-08-29,12.636679649353027
2013-08-30,12.24083423614502
2013-09-03,12.42353343963623
2013-09-04,12.347407341003418
2013-09-05,12.484432220458984
2013-09-06,12.332185745239258
2013-09-09,12.400696754455566
2013-09-10,12.453983306884766
