Date,LYB
2011-03-01,15.562480926513672
2011-03-02,15.986605644226074
2011-03-03,16.6122989654541
2011-03-04,16.64588737487793
2011-03-07,16.72567367553711
2011-03-08,17.10360336303711
2011-03-09,17.174999237060547
2011-03-10,16.666885375976562
2011-03-11,16.444324493408203
2011-03-14,16.456920623779297
2011-03-15,16.074783325195312
2011-03-16,15.995001792907715
2011-03-17,16.372934341430664
2011-03-18,16.125185012817383
2011-03-21,16.65848731994629
2011-03-22,16.398134231567383
2011-03-23,16.742475509643555
2011-03-24,16.960838317871094
2011-03-25,16.948238372802734
2011-03-28,16.8852481842041
2011-03-29,16.855850219726562
2011-03-30,16.662687301635742
2011-03-31,16.608095169067383
2011-04-01,16.910442352294922
2011-04-04,17.070011138916016
2011-04-05,17.359766006469727
2011-04-06,17.473148345947266
2011-04-07,17.426959991455078
2011-04-08,17.880474090576172
2011-04-11,17.842679977416992
2011-04-12,17.019617080688477
2011-04-13,17.061620712280273
2011-04-14,16.97342872619629
2011-04-15,17.221193313598633
2011-04-18,16.8222599029541
2011-04-19,17.124610900878906
2011-04-20,17.636913299560547
2011-04-21,17.94346046447754
2011-04-25,18.16602325439453
2011-04-26,18.38858413696289
2011-04-27,18.350793838500977
2011-04-28,18.661529541015625
2011-04-29,18.686735153198242
2011-05-02,19.15704917907715
2011-05-03,18.757244110107422
2011-05-04,18.02496910095215
2011-05-05,17.528366088867188
2011-05-06,17.288475036621094
2011-05-09,17.465240478515625
2011-05-10,17.776670455932617
2011-05-11,17.768253326416016
2011-05-12,17.393695831298828
2011-05-13,16.69929313659668
2011-05-16,16.03435516357422
2011-05-17,16.392074584960938
2011-05-18,17.254810333251953
2011-05-19,17.254810333251953
2011-05-20,16.833961486816406
2011-05-23,16.371034622192383
2011-05-24,16.72875213623047
2011-05-25,17.503116607666016
2011-05-26,17.574655532836914
2011-05-27,17.987091064453125
2011-05-31,18.437400817871094
2011-06-01,17.793493270874023
2011-06-02,17.549409866333008
2011-06-03,16.787670135498047
2011-06-06,16.093271255493164
2011-06-07,16.362611770629883
2011-06-08,16.50570297241211
2011-06-09,16.833961486816406
2011-06-10,16.53937339782715
2011-06-13,16.118518829345703
2011-06-14,16.78345489501953
2011-06-15,16.143770217895508
2011-06-16,15.57562255859375
2011-06-17,15.520912170410156
2011-06-20,15.386240005493164
2011-06-21,16.24898338317871
2011-06-22,16.286861419677734
2011-06-23,16.017518997192383
2011-06-24,15.815509796142578
2011-06-27,15.680835723876953
2011-06-28,15.773426055908203
2011-06-29,16.11431121826172
2011-06-30,16.211109161376953
2011-07-01,16.379444122314453
2011-07-05,16.787670135498047
2011-07-06,16.602495193481445
2011-07-07,17.351606369018555
2011-07-08,17.204313278198242
2011-07-11,16.19427490234375
2011-07-12,16.160608291625977
2011-07-13,16.1900634765625
2011-07-14,15.958596229553223
2011-07-15,16.03013801574707
2011-07-18,15.50407600402832
2011-07-19,15.605082511901855
2011-07-20,15.823931694030762
2011-07-21,16.450990676879883
2011-07-22,16.640378952026367
2011-07-25,16.122718811035156
2011-07-26,16.387859344482422
2011-07-27,15.992262840270996
2011-07-28,15.802887916564941
2011-07-29,16.60670280456543
2011-08-01,16.972850799560547
2011-08-02,15.735543251037598
2011-08-03,15.693463325500488
2011-08-04,14.10265064239502
2011-08-05,13.934310913085938
2011-08-08,11.981575012207031
2011-08-09,13.399836540222168
2011-08-10,13.101029396057129
2011-08-11,14.317282676696777
2011-08-12,14.266782760620117
2011-08-15,14.368390083312988
2011-08-16,13.80956745147705
2011-08-17,13.508991241455078
2011-08-18,12.298219680786133
2011-08-19,11.84524154663086
2011-08-22,12.171218872070312
2011-08-23,12.6368989944458
2011-08-24,13.034846305847168
2011-08-25,12.878205299377441
2011-08-26,13.483593940734863
2011-08-29,14.685900688171387
2011-08-30,14.419187545776367
2011-08-31,14.668962478637695
2011-09-01,14.359920501708984
2011-09-02,13.59366226196289
2011-09-06,13.589431762695312
2011-09-07,14.368390083312988
2011-09-08,14.118610382080078
2011-09-09,13.204181671142578
2011-09-12,13.301555633544922
2011-09-13,13.7630033493042
2011-09-14,14.093212127685547
2011-09-15,14.26254940032959
2011-09-16,14.393787384033203
2011-09-19,13.936573028564453
2011-09-20,13.445493698120117
2011-09-21,12.230484962463379
2011-09-22,11.773274421691895
2011-09-23,12.052682876586914
2011-09-26,12.277050018310547
2011-09-27,12.52682876586914
2011-09-28,11.756340980529785
2011-09-29,11.282191276550293
2011-09-30,10.342360496520996
2011-10-03,10.202653884887695
2011-10-04,10.956212043762207
2011-10-05,11.045111656188965
2011-10-06,11.595463752746582
2011-10-07,11.227156639099121
2011-10-10,11.536197662353516
2011-10-11,11.874870300292969
2011-10-12,12.150049209594727
2011-10-13,11.879108428955078
2011-10-14,12.361723899841309
2011-10-17,11.955307960510254
2011-10-18,11.976480484008789
2011-10-19,11.400729179382324
2011-10-20,11.595463752746582
2011-10-21,13.132217407226562
2011-10-24,13.686800003051758
2011-10-25,13.00944709777832
2011-10-26,13.437020301818848
2011-10-27,14.220211029052734
2011-10-28,14.605462074279785
2011-10-31,13.911170959472656
2011-11-01,13.59366226196289
2011-11-02,14.059348106384277
2011-11-03,14.588529586791992
2011-11-04,14.821368217468262
2011-11-07,14.728233337402344
2011-11-08,14.79173469543457
2011-11-09,14.419187545776367
2011-11-10,14.846766471862793
2011-11-11,15.2743501663208
2011-11-14,15.041508674621582
2011-11-15,14.783268928527832
2011-11-16,14.825601577758789
2011-11-17,14.89756965637207
2011-11-18,14.618162155151367
2011-11-21,14.609694480895996
2011-11-22,14.614603042602539
2011-11-23,13.907685279846191
2011-11-25,14.064775466918945
2011-11-28,14.683340072631836
2011-11-29,14.904242515563965
2011-11-30,16.03826332092285
2011-12-01,15.910629272460938
2011-12-02,16.102087020874023
2011-12-05,16.55373191833496
2011-12-06,16.54390525817871
2011-12-07,16.170806884765625
2011-12-08,16.013710021972656
2011-12-09,16.288631439208984
2011-12-12,15.84680461883545
2011-12-13,15.655348777770996
2011-12-14,15.071157455444336
2011-12-15,15.120246887207031
2011-12-16,15.733894348144531
2011-12-19,15.316614151000977
2011-12-20,16.160995483398438
2011-12-21,16.180625915527344
2011-12-22,16.146263122558594
2011-12-23,16.195356369018555
2011-12-27,16.185537338256836
2011-12-28,15.832077980041504
2011-12-29,16.106990814208984
2011-12-30,15.949895858764648
2012-01-03,16.430992126464844
2012-01-04,17.054468154907227
2012-01-05,16.809001922607422
2012-01-06,16.91209602355957
2012-01-09,16.84827423095703
2012-01-10,18.139389038085938
2012-01-11,18.360309600830078
2012-01-12,19.09177017211914
2012-01-13,19.101593017578125
2012-01-17,19.23904800415039
2012-01-18,19.945964813232422
2012-01-19,19.63668441772461
2012-01-20,19.587594985961914
2012-01-23,19.312681198120117
2012-01-24,19.62196159362793
2012-01-25,19.74468994140625
2012-01-26,19.779056549072266
2012-01-27,20.240510940551758
2012-01-30,20.8247013092041
2012-01-31,21.158525466918945
2012-02-01,21.40398406982422
2012-02-02,21.25670623779297
2012-02-03,21.993085861206055
2012-02-06,21.968549728393555
2012-02-07,22.02745246887207
2012-02-08,21.944000244140625
2012-02-09,21.885087966918945
2012-02-10,21.968549728393555
2012-02-13,22.58709716796875
2012-02-14,21.899812698364258
2012-02-15,21.384353637695312
2012-02-16,21.59544563293457
2012-02-17,21.59054183959961
2012-02-21,21.05543327331543
2012-02-22,21.25670623779297
2012-02-23,21.20270347595215
2012-02-24,21.673995971679688
2012-02-27,21.718175888061523
2012-02-28,21.60035514831543
2012-02-29,21.197803497314453
2012-03-01,21.38926124572754
2012-03-02,21.457990646362305
2012-03-05,20.520334243774414
2012-03-06,19.283226013183594
2012-03-07,19.931241989135742
2012-03-08,21.101919174194336
2012-03-09,20.815420150756836
2012-03-12,20.054719924926758
2012-03-13,20.874698638916016
2012-03-14,20.72650718688965
2012-03-15,21.096975326538086
2012-03-16,21.190834045410156
2012-03-19,21.01300621032715
2012-03-20,21.18094825744629
2012-03-21,21.56130027770996
2012-03-22,20.553627014160156
2012-03-23,21.003116607666016
2012-03-26,21.669967651367188
2012-03-27,21.383472442626953
2012-03-28,21.06239891052246
2012-03-29,21.304439544677734
2012-03-30,21.56130027770996
2012-04-02,22.01573944091797
2012-04-03,21.65021514892578
2012-04-04,21.778644561767578
2012-04-05,21.442752838134766
2012-04-09,20.978429794311523
2012-04-10,20.22761344909668
2012-04-11,20.360979080200195
2012-04-12,21.156261444091797
2012-04-13,21.768766403198242
2012-04-16,21.87248992919922
2012-04-17,21.798398971557617
2012-04-18,21.669967651367188
2012-04-19,21.778644561767578
2012-04-20,21.81321907043457
2012-04-23,21.610700607299805
2012-04-24,21.778644561767578
2012-04-25,22.317060470581055
2012-04-26,22.48993492126465
2012-04-27,22.5887393951416
2012-04-30,20.63759422302246
2012-05-01,21.171066284179688
2012-05-02,21.30938720703125
2012-05-03,20.37580108642578
2012-05-04,19.50149154663086
2012-05-07,19.37800407409668
2012-05-08,19.19029426574707
2012-05-09,19.807748794555664
2012-05-10,19.985576629638672
2012-05-11,19.797868728637695
2012-05-14,19.422456741333008
2012-05-15,19.62992286682129
2012-05-16,19.373062133789062
2012-05-17,18.4448299407959
2012-05-18,18.484756469726562
2012-05-21,19.462892532348633
2012-05-22,19.5926456451416
2012-05-23,19.44293212890625
2012-05-24,19.447919845581055
2012-05-25,19.7623233795166
2012-05-29,20.406095504760742
2012-05-30,19.637554168701172
2012-05-31,19.69245147705078
2012-06-01,18.594541549682617
2012-06-04,18.34502410888672
2012-06-05,18.724300384521484
2012-06-06,19.183422088623047
2012-06-07,18.963848114013672
2012-06-08,19.078628540039062
2012-06-11,18.494739532470703
2012-06-12,18.879013061523438
2012-06-13,18.84906005859375
2012-06-14,18.764223098754883
2012-06-15,19.432950973510742
2012-06-18,20.2264347076416
2012-06-19,20.700531005859375
2012-06-20,20.670597076416016
2012-06-21,19.5926456451416
2012-06-22,19.772308349609375
2012-06-25,19.52277374267578
2012-06-26,19.727380752563477
2012-06-27,19.41299057006836
2012-06-28,19.273244857788086
2012-06-29,20.0966854095459
2012-07-02,20.386131286621094
2012-07-03,20.930091857910156
2012-07-05,21.114744186401367
2012-07-06,20.535850524902344
2012-07-09,20.366168975830078
2012-07-10,20.19649314880371
2012-07-11,19.802244186401367
2012-07-12,19.772308349609375
2012-07-13,20.351194381713867
2012-07-16,20.5657901763916
2012-07-17,20.945064544677734
2012-07-18,21.079803466796875
2012-07-19,20.94007110595703
2012-07-20,20.760414123535156
2012-07-23,20.4759578704834
2012-07-24,20.176528930664062
2012-07-25,20.171539306640625
2012-07-26,20.411087036132812
2012-07-27,22.212648391723633
2012-07-30,22.24758529663086
2012-07-31,22.222631454467773
2012-08-01,22.07291030883789
2012-08-02,22.162742614746094
2012-08-03,22.64183235168457
2012-08-06,22.936269760131836
2012-08-07,23.31055450439453
2012-08-08,23.56008529663086
2012-08-09,23.62995147705078
2012-08-10,23.595022201538086
2012-08-13,23.63493537902832
2012-08-14,23.729759216308594
2012-08-15,23.839557647705078
2012-08-16,24.213834762573242
2012-08-17,24.573148727416992
2012-08-20,24.88255500793457
2012-08-21,24.483318328857422
2012-08-22,24.2437686920166
2012-08-23,23.819578170776367
2012-08-24,23.904430389404297
2012-08-27,23.520153045654297
2012-08-28,23.694820404052734
2012-08-29,23.600006103515625
2012-08-30,24.49588966369629
2012-08-31,24.581451416015625
2012-09-04,23.66039276123047
2012-09-05,23.640274047851562
2012-09-06,24.390201568603516
2012-09-07,24.89349365234375
2012-09-10,24.82807731628418
2012-09-11,24.86329460144043
2012-09-12,24.968997955322266
2012-09-13,26.131629943847656
2012-09-14,26.886592864990234
2012-09-17,26.161834716796875
2012-09-18,26.14169692993164
2012-09-19,26.42354965209961
2012-09-20,26.43362045288086
2012-09-21,26.358110427856445
2012-09-24,26.19202423095703
2012-09-25,25.567928314208984
2012-09-26,25.648452758789062
2012-09-27,26.11150360107422
2012-09-28,26.000770568847656
2012-10-01,26.27255630493164
2012-10-02,26.629899978637695
2012-10-03,26.343013763427734
2012-10-04,26.171892166137695
2012-10-05,26.51414680480957
2012-10-08,26.36315155029297
2012-10-09,25.77931785583496
2012-10-10,25.51759910583496
2012-10-11,25.84474754333496
2012-10-12,25.598129272460938
2012-10-15,25.879981994628906
2012-10-16,27.359691619873047
2012-10-17,28.05426025390625
2012-10-18,27.797569274902344
2012-10-19,27.344594955444336
2012-10-22,27.918365478515625
2012-10-23,26.690305709838867
2012-10-24,27.09295082092285
2012-10-25,26.876527786254883
2012-10-26,27.05268096923828
2012-10-31,26.87148666381836
2012-11-01,27.706979751586914
2012-11-02,26.705406188964844
2012-11-05,26.881559371948242
2012-11-06,27.087915420532227
2012-11-07,26.564464569091797
2012-11-08,26.131629943847656
2012-11-09,25.593097686767578
2012-11-12,25.4924259185791
2012-11-13,25.19548225402832
2012-11-14,24.767667770385742
2012-11-15,24.418149948120117
2012-11-16,25.2032413482666
2012-11-19,25.81085777282715
2012-11-20,25.56888198852539
2012-11-21,25.805484771728516
2012-11-23,26.14424705505371
2012-11-26,25.81085777282715
2012-11-27,25.56888198852539
2012-11-28,25.84849739074707
2012-11-29,26.208776473999023
2012-11-30,26.741119384765625
2012-12-03,26.284061431884766
2012-12-04,26.757261276245117
2012-12-05,27.88111114501953
2012-12-06,27.90799331665039
2012-12-07,28.935054779052734
2012-12-10,29.236181259155273
2012-12-11,29.064109802246094
2012-12-12,29.04798698425293
2012-12-13,28.488740921020508
2012-12-14,28.924299240112305
2012-12-17,29.440513610839844
2012-12-18,29.521181106567383
2012-12-19,29.494287490844727
2012-12-20,29.876070022583008
2012-12-21,29.650226593017578
2012-12-24,30.037385940551758
2012-12-26,30.37615203857422
2012-12-27,30.322378158569336
2012-12-28,29.849185943603516
2012-12-31,30.69879913330078
2013-01-02,31.817270278930664
2013-01-03,30.994548797607422
2013-01-04,31.408592224121094
2013-01-07,31.80113983154297
2013-01-08,32.12377166748047
2013-01-09,32.04848861694336
2013-01-10,32.59158706665039
2013-01-11,32.7529182434082
2013-01-14,32.90884017944336
2013-01-15,32.98413848876953
2013-01-16,32.543209075927734
2013-01-17,33.408939361572266
2013-01-18,33.65628433227539
2013-01-22,33.05403137207031
2013-01-23,33.3981819152832
2013-01-24,33.61864471435547
2013-01-25,33.74232864379883
2013-01-28,32.930355072021484
2013-01-29,34.01656723022461
2013-01-30,33.88751220703125
2013-01-31,34.10260772705078
2013-02-01,33.00025939941406
2013-02-04,32.84970474243164
2013-02-05,32.93573760986328
2013-02-06,32.83357238769531
2013-02-07,33.027156829833984
2013-02-08,33.3981819152832
2013-02-11,32.553951263427734
2013-02-12,32.53781509399414
2013-02-13,33.50035095214844
2013-02-14,32.89270782470703
2013-02-15,32.47867202758789
2013-02-19,32.89809799194336
2013-02-20,32.403385162353516
2013-02-21,31.223310470581055
2013-02-22,32.11107635498047
2013-02-25,30.844390869140625
2013-02-26,30.76860237121582
2013-02-27,31.504798889160156
2013-02-28,31.732145309448242
2013-03-01,32.311370849609375
2013-03-04,32.71736526489258
2013-03-05,32.895992279052734
2013-03-06,33.84329605102539
2013-03-07,33.63218688964844
2013-03-08,34.427921295166016
2013-03-11,34.498294830322266
2013-03-12,34.68776321411133
2013-03-13,34.26552200317383
2013-03-14,35.0612678527832
2013-03-15,34.64985275268555
2013-03-18,34.50912857055664
2013-03-19,34.64985275268555
2013-03-20,35.413124084472656
2013-03-21,34.866397857666016
2013-03-22,34.91510772705078
2013-03-25,34.29258346557617
2013-03-26,34.34672546386719
2013-03-27,34.30341339111328
2013-03-28,34.26010513305664
2013-04-01,33.42647933959961
2013-04-02,32.39257049560547
2013-04-03,31.748394012451172
2013-04-04,31.81875991821289
2013-04-05,31.927032470703125
2013-04-08,31.829586029052734
2013-04-09,32.59825897216797
2013-04-10,32.895992279052734
2013-04-11,33.226192474365234
2013-04-12,32.18687438964844
2013-04-15,30.04865074157715
2013-04-16,31.03384017944336
2013-04-17,30.368022918701172
2013-04-18,30.211040496826172
2013-04-19,31.32073974609375
2013-04-22,31.742979049682617
2013-04-23,32.12190246582031
2013-04-24,32.657806396484375
2013-04-25,32.97718811035156
2013-04-26,32.554954528808594
2013-04-29,33.269493103027344
2013-04-30,32.858089447021484
2013-05-01,31.147525787353516
2013-05-02,31.88372039794922
2013-05-03,32.99342346191406
2013-05-06,33.91367721557617
2013-05-07,34.254695892333984
2013-05-08,34.01652908325195
2013-05-09,33.27490997314453
2013-05-10,33.318214416503906
2013-05-13,33.724205017089844
2013-05-14,34.99089431762695
2013-05-15,35.01255416870117
2013-05-16,35.786624908447266
2013-05-17,36.44163513183594
2013-05-20,36.2413444519043
2013-05-21,35.64589309692383
2013-05-22,35.223663330078125
2013-05-23,35.635074615478516
2013-05-24,35.575523376464844
2013-05-28,36.365840911865234
2013-05-29,35.87865447998047
2013-05-30,36.42955017089844
2013-05-31,36.353187561035156
2013-06-03,36.71317672729492
2013-06-04,36.91498565673828
2013-06-05,35.82411193847656
2013-06-06,36.216827392578125
2013-06-07,35.38231658935547
2013-06-10,35.453224182128906
2013-06-11,35.01142120361328
2013-06-12,34.973243713378906
2013-06-13,36.32045364379883
2013-06-14,36.77316665649414
2013-06-17,37.16588592529297
2013-06-18,37.53131866455078
2013-06-19,37.422237396240234
2013-06-20,36.54408645629883
2013-06-21,36.40773010253906
2013-06-24,35.469581604003906
2013-06-25,36.24954605102539
2013-06-26,36.53319549560547
2013-06-27,36.816802978515625
2013-06-28,36.140464782714844
2013-07-01,36.15137481689453
2013-07-02,35.676856994628906
2013-07-03,36.27136993408203
2013-07-05,36.91498565673828
2013-07-08,37.25315475463867
2013-07-09,37.61858367919922
2013-07-10,38.076751708984375
2013-07-11,37.8476676940918
2013-07-12,38.180397033691406
2013-07-15,38.66581726074219
2013-07-16,37.776771545410156
2013-07-17,37.05680465698242
2013-07-18,36.838623046875
2013-07-19,37.31313705444336
2013-07-22,37.340431213378906
2013-07-23,37.03497314453125
2013-07-24,36.77316665649414
2013-07-25,37.11679458618164
2013-07-26,36.76226806640625
2013-07-29,36.936798095703125
2013-07-30,37.5913200378418
2013-07-31,37.476783752441406
2013-08-01,37.084068298339844
2013-08-02,37.60769271850586
2013-08-05,37.89130783081055
2013-08-06,37.40587615966797
2013-08-07,37.084068298339844
2013-08-08,37.411319732666016
2013-08-09,37.4713134765625
2013-08-12,37.25315475463867
2013-08-13,38.224021911621094
2013-08-14,37.95130157470703
2013-08-15,37.274959564208984
2013-08-16,37.564056396484375
2013-08-19,37.37316131591797
2013-08-20,37.22042465209961
2013-08-21,36.95315933227539
2013-08-22,37.90766906738281
2013-08-23,38.24585723876953
2013-08-26,38.24585723876953
2013-08-27,37.52042007446289
2013-08-28,37.896766662597656
2013-08-29,38.344024658203125
2013-08-30,38.26220703125
2013-09-03,38.43674087524414
2013-09-04,37.885860443115234
2013-09-05,38.3658447265625
2013-09-06,38.35492706298828
2013-09-09,38.58401870727539
2013-09-10,38.67128372192383
2013-09-11,38.578548431396484
2013-09-12,38.28403091430664
2013-09-13,38.725826263427734
2013-09-16,38.93853759765625
2013-09-17,39.64215850830078
2013-09-18,40.01850509643555
2013-09-19,40.523738861083984
2013-09-20,40.10637283325195
2013-09-23,39.88669204711914
2013-09-24,39.77138137817383
2013-09-25,40.04595947265625
2013-09-26,40.64457321166992
2013-09-27,40.3040771484375
2013-09-30,40.21619415283203
2013-10-01,40.69948959350586
2013-10-02,40.661033630371094
2013-10-03,40.62809371948242
2013-10-04,41.40242004394531
2013-10-07,40.95759963989258
2013-10-08,40.183250427246094
2013-10-09,39.94162368774414
2013-10-10,41.237674713134766
2013-10-11,41.72093963623047
2013-10-14,41.57816696166992
2013-10-15,41.2925910949707
2013-10-16,42.01201629638672
2013-10-17,42.59962463378906
2013-10-18,42.78636169433594
2013-10-21,43.03348922729492
2013-10-22,43.25316619873047
2013-10-23,43.20371627807617
2013-10-24,42.863243103027344
2013-10-25,42.34151840209961
2013-10-28,41.46833419799805
2013-10-29,41.49578094482422
2013-10-30,41.35301208496094
2013-10-31,40.96857833862305
2013-11-01,40.60063934326172
2013-11-04,40.90816879272461
2013-11-05,40.803836822509766
2013-11-06,41.28160095214844
2013-11-07,41.08389663696289
2013-11-08,41.40242004394531
2013-11-11,41.52875518798828
2013-11-12,41.369483947753906
2013-11-13,42.02300262451172
2013-11-14,42.97856903076172
2013-11-15,43.148799896240234
2013-11-18,43.09389114379883
2013-11-19,42.6435661315918
2013-11-20,42.566680908203125
2013-11-21,43.037132263183594
2013-11-22,43.8839225769043
2013-11-25,42.36743927001953
2013-11-26,42.25120544433594
2013-11-27,42.87109375
2013-11-29,42.71612548828125
2013-12-02,43.086936950683594
2013-12-03,42.68290710449219
2013-12-04,42.37297058105469
2013-12-05,41.592586517333984
2013-12-06,42.36743927001953
2013-12-09,42.50579071044922
2013-12-10,42.5445442199707
2013-12-11,41.81397247314453
2013-12-12,42.33976364135742
2013-12-13,42.16818618774414
2013-12-16,42.61650085449219
2013-12-17,42.965171813964844
2013-12-18,43.413482666015625
2013-12-19,43.14781188964844
2013-12-20,43.50204086303711
2013-12-23,43.21424102783203
2013-12-24,43.8174934387207
2013-12-26,43.90607452392578
2013-12-27,43.961395263671875
2013-12-30,43.972469329833984
2013-12-31,44.431854248046875
2014-01-02,43.60165786743164
2014-01-03,43.56290817260742
2014-01-06,43.15335464477539
2014-01-07,43.690216064453125
