Date,IMKTA
2010-04-14,10.984978675842285
2010-04-15,11.048035621643066
2010-04-16,10.998990058898926
2010-04-19,10.914921760559082
2010-04-20,11.776622772216797
2010-04-21,11.699568748474121
2010-04-22,11.741597175598145
2010-04-23,11.881709098815918
2010-04-26,11.377299308776855
2010-04-27,11.405322074890137
2010-04-28,11.46837329864502
2010-04-29,11.559447288513184
2010-04-30,11.230177879333496
2010-05-03,11.321252822875977
2010-05-04,10.781815528869629
2010-05-05,10.585651397705078
2010-05-06,10.228361129760742
2010-05-07,9.906098365783691
2010-05-10,10.473552703857422
2010-05-11,10.781815528869629
2010-05-12,11.07605266571045
2010-05-13,11.097071647644043
2010-05-14,10.94995403289795
2010-05-17,10.93593692779541
2010-05-18,10.704748153686523
2010-05-19,10.767797470092773
2010-05-20,10.431527137756348
2010-05-21,10.634695053100586
2010-05-24,10.438532829284668
2010-05-25,10.396498680114746
2010-05-26,10.494574546813965
2010-05-27,10.718761444091797
2010-05-28,10.641698837280273
2010-06-01,10.417515754699707
2010-06-02,10.690739631652832
2010-06-03,10.704748153686523
2010-06-04,10.24937915802002
2010-06-07,10.305421829223633
2010-06-08,10.284408569335938
2010-06-09,10.214349746704102
2010-06-10,10.410508155822754
2010-06-11,10.592657089233398
2010-06-14,10.396498680114746
2010-06-15,10.816841125488281
2010-06-16,10.80283260345459
2010-06-17,10.921923637390137
2010-06-18,10.872886657714844
2010-06-21,10.732772827148438
2010-06-22,10.690739631652832
2010-06-23,10.795825958251953
2010-06-24,10.620677947998047
2010-06-25,11.230177879333496
2010-06-28,11.139103889465332
2010-06-29,10.718761444091797
2010-06-30,10.54361629486084
2010-07-01,10.494574546813965
2010-07-02,10.431527137756348
2010-07-06,10.402868270874023
2010-07-07,10.732433319091797
2010-07-08,10.789751052856445
2010-07-09,10.961700439453125
2010-07-12,10.854231834411621
2010-07-13,11.276937484741211
2010-07-14,11.083497047424316
2010-07-15,11.004684448242188
2010-07-16,10.746763229370117
2010-07-19,10.897221565246582
2010-07-20,11.097823143005371
2010-07-21,10.753927230834961
2010-07-22,11.226788520812988
2010-07-23,11.405900001525879
2010-07-26,11.670982360839844
2010-07-27,11.620833396911621
2010-07-28,11.549188613891602
2010-07-29,11.735467910766602
2010-07-30,11.649494171142578
2010-08-02,11.627997398376465
2010-08-03,11.44172191619873
2010-08-04,11.685317039489746
2010-08-05,11.420232772827148
2010-08-06,11.656655311584473
2010-08-09,11.814275741577148
2010-08-10,11.585015296936035
2010-08-11,10.997520446777344
2010-08-12,10.904383659362793
2010-08-13,10.653626441955566
2010-08-16,10.761096954345703
2010-08-17,10.861393928527832
2010-08-18,10.818408966064453
2010-08-19,10.4100341796875
2010-08-20,10.273902893066406
2010-08-23,10.13061809539795
2010-08-24,10.173603057861328
2010-08-25,10.49600887298584
2010-08-26,10.338388442993164
2010-08-27,10.696613311767578
2010-08-30,10.4100341796875
2010-08-31,10.524662017822266
2010-09-01,11.334258079528809
2010-09-02,11.241117477416992
2010-09-03,11.405900001525879
2010-09-07,11.133648872375488
2010-09-08,11.25544548034668
2010-09-09,11.097823143005371
2010-09-10,11.119319915771484
2010-09-13,11.563519477844238
2010-09-14,11.663822174072266
2010-09-15,11.656655311584473
2010-09-16,11.549188613891602
2010-09-17,11.384406089782715
2010-09-20,11.678147315979004
2010-09-21,11.556354522705078
2010-09-22,11.477546691894531
2010-09-23,11.448885917663574
2010-09-24,11.842937469482422
2010-09-27,11.792783737182617
2010-09-28,11.907415390014648
2010-09-29,12.050707817077637
2010-09-30,11.900247573852539
2010-10-01,11.950398445129395
2010-10-04,11.914576530456543
2010-10-05,12.482625961303711
2010-10-06,12.468156814575195
2010-10-07,12.214886665344238
2010-10-08,12.533286094665527
2010-10-11,12.38856029510498
2010-10-12,12.504341125488281
2010-10-13,12.902334213256836
2010-10-14,12.974700927734375
2010-10-15,13.112190246582031
2010-10-18,13.625967025756836
2010-10-19,13.054298400878906
2010-10-20,13.437820434570312
2010-10-21,13.018115997314453
2010-10-22,13.076006889343262
2010-10-25,13.162842750549316
2010-10-26,13.322039604187012
2010-10-27,13.104954719543457
2010-10-28,13.249680519104004
2010-10-29,13.28586196899414
2010-11-01,13.09048080444336
2010-11-02,13.814114570617676
2010-11-03,13.7200345993042
2010-11-04,14.378541946411133
2010-11-05,14.37131118774414
2010-11-08,14.320650100708008
2010-11-09,14.175926208496094
2010-11-10,14.429195404052734
2010-11-11,14.212105751037598
2010-11-12,14.038437843322754
2010-11-15,14.349597930908203
2010-11-16,13.828581809997559
2010-11-17,13.58978271484375
2010-11-18,13.683857917785645
2010-11-19,13.517419815063477
2010-11-22,13.466766357421875
2010-11-23,13.23520565032959
2010-11-24,14.009491920471191
2010-11-26,13.87923812866211
2010-11-29,13.531892776489258
2010-11-30,13.49571418762207
2010-12-01,13.937124252319336
2010-12-02,13.63320255279541
2010-12-03,13.56083869934082
2010-12-06,14.725884437561035
2010-12-07,14.544973373413086
2010-12-08,14.602869033813477
2010-12-09,14.55221176147461
2010-12-10,14.617339134216309
2010-12-13,14.56668472290039
2010-12-14,14.653525352478027
2010-12-15,14.55221176147461
2010-12-16,14.624578475952148
2010-12-17,14.479848861694336
2010-12-20,14.407483100891113
2010-12-21,14.37131118774414
2010-12-22,14.50156021118164
2010-12-23,14.277233123779297
2010-12-27,14.400257110595703
2010-12-28,14.146980285644531
2010-12-29,14.23381519317627
2010-12-30,14.146980285644531
2010-12-31,13.893709182739258
2011-01-03,14.385781288146973
2011-01-04,13.68893051147461
2011-01-05,13.63055419921875
2011-01-06,13.754598617553711
2011-01-07,13.659741401672363
2011-01-10,13.958911895751953
2011-01-11,14.031881332397461
2011-01-12,14.265381813049316
2011-01-13,14.476987838745117
2011-01-14,14.214308738708496
2011-01-18,14.024582862854004
2011-01-19,13.258415222167969
2011-01-20,13.411648750305176
2011-01-21,13.236519813537598
2011-01-24,14.374836921691895
2011-01-25,14.389424324035645
2011-01-26,14.404020309448242
2011-01-27,14.345646858215332
2011-01-28,13.710817337036133
2011-01-31,14.134038925170898
2011-02-01,14.564552307128906
2011-02-02,14.469691276550293
2011-02-03,14.498876571655273
2011-02-04,14.418617248535156
2011-02-07,14.579154014587402
2011-02-08,14.593740463256836
2011-02-09,14.586446762084961
2011-02-10,14.520771980285645
2011-02-11,14.652112007141113
2011-02-14,14.513473510742188
2011-02-15,14.476987838745117
2011-02-16,14.374836921691895
2011-02-17,14.44780158996582
2011-02-18,14.352944374084473
2011-02-22,13.871349334716797
2011-02-23,13.5648832321167
2011-02-24,13.608661651611328
2011-02-25,13.842162132263184
2011-02-28,14.031881332397461
2011-03-01,13.769193649291992
2011-03-02,13.674332618713379
2011-03-03,14.14133358001709
2011-03-04,13.951613426208496
2011-03-07,13.535690307617188
2011-03-08,13.68163013458252
2011-03-09,14.112147331237793
2011-03-10,13.69622802734375
2011-03-11,13.5648832321167
2011-03-14,13.455432891845703
2011-03-15,13.309492111206055
2011-03-16,13.200037002563477
2011-03-17,13.178144454956055
2011-03-18,13.55028247833252
2011-03-21,14.294567108154297
2011-03-22,14.33835220336914
2011-03-23,14.506171226501465
2011-03-24,14.44780158996582
2011-03-25,14.469691276550293
2011-03-28,14.024582862854004
2011-03-29,14.279975891113281
2011-03-30,14.557258605957031
2011-03-31,14.45509147644043
2011-04-01,14.389424324035645
2011-04-04,14.192419052124023
2011-04-05,14.093061447143555
2011-04-06,14.365352630615234
2011-04-07,14.093061447143555
2011-04-08,13.548468589782715
2011-04-11,13.548468589782715
2011-04-12,13.320340156555176
2011-04-13,13.570550918579102
2011-04-14,13.438084602355957
2011-04-15,13.879645347595215
2011-04-18,13.496956825256348
2011-04-19,13.386569023132324
2011-04-20,13.813407897949219
2011-04-21,13.666220664978027
2011-04-25,13.754530906677246
2011-04-26,14.026824951171875
2011-04-27,14.085700035095215
2011-04-28,13.997387886047363
2011-04-29,13.990033149719238
2011-05-02,13.452801704406738
2011-05-03,13.651500701904297
2011-05-04,13.467522621154785
2011-05-05,13.416006088256836
2011-05-06,13.460156440734863
2011-05-09,13.327693939208984
2011-05-10,14.048901557922363
2011-05-11,13.680940628051758
2011-05-12,14.03419017791748
2011-05-13,13.72509765625
2011-05-16,13.445443153381348
2011-05-17,13.173151969909668
2011-05-18,13.342412948608398
2011-05-19,13.173151969909668
2011-05-20,13.6882963180542
2011-05-23,13.106915473937988
2011-05-24,12.893499374389648
2011-05-25,12.77574634552002
2011-05-26,12.871414184570312
2011-05-27,12.841983795166016
2011-05-31,13.099553108215332
2011-06-01,12.547608375549316
2011-06-02,12.547608375549316
2011-06-03,12.106047630310059
2011-06-06,12.069252014160156
2011-06-07,12.334190368652344
2011-06-08,11.951504707336426
2011-06-09,11.907347679138184
2011-06-10,11.708648681640625
2011-06-13,11.612975120544434
2011-06-14,11.907347679138184
2011-06-15,11.804320335388184
2011-06-16,12.503449440002441
2011-06-17,12.429859161376953
2011-06-20,12.496091842651367
2011-06-21,12.496091842651367
2011-06-22,12.245875358581543
2011-06-23,12.017739295959473
2011-06-24,11.752803802490234
2011-06-27,12.039813041687012
2011-06-28,12.282670021057129
2011-06-29,11.958868026733398
2011-06-30,12.179644584655762
2011-07-01,12.488733291625977
2011-07-05,12.477587699890137
2011-07-06,12.737689018249512
2011-07-07,12.90861988067627
2011-07-08,12.841731071472168
2011-07-11,12.641081809997559
2011-07-12,12.447859764099121
2011-07-13,12.618783950805664
2011-07-14,12.35867977142334
2011-07-15,12.455293655395508
2011-07-18,12.35867977142334
2011-07-19,12.745122909545898
2011-07-20,12.57419490814209
2011-07-21,12.61135482788086
2011-07-22,12.49988079071045
2011-07-25,12.38097858428955
2011-07-26,12.143167495727539
2011-07-27,11.823610305786133
2011-07-28,11.526349067687988
2011-07-29,11.444599151611328
2011-08-01,12.024260520935059
2011-08-02,11.823610305786133
2011-08-03,12.016830444335938
2011-08-04,11.883061408996582
2011-08-05,11.689840316772461
2011-08-08,10.798052787780762
2011-08-09,11.779020309448242
2011-08-10,10.552810668945312
2011-08-11,10.768329620361328
2011-08-12,10.634557723999023
2011-08-15,10.97641372680664
2011-08-16,10.805484771728516
2011-08-17,10.939252853393555
2011-08-18,10.523086547851562
2011-08-19,10.478498458862305
2011-08-22,10.478498458862305
2011-08-23,10.946688652038574
2011-08-24,10.931821823120117
2011-08-25,10.508225440979004
2011-08-26,10.664285659790039
2011-08-29,11.682412147521973
2011-08-30,11.400009155273438
2011-08-31,11.392577171325684
2011-09-01,10.872365951538086
2011-09-02,10.67171573638916
2011-09-06,10.723740577697754
2011-09-07,10.850076675415039
2011-09-08,10.656856536865234
2011-09-09,10.701443672180176
2011-09-12,10.701443672180176
2011-09-13,10.701443672180176
2011-09-14,10.701443672180176
2011-09-15,10.731168746948242
2011-09-16,10.708876609802246
2011-09-19,10.597399711608887
2011-09-20,10.53052043914795
2011-09-21,10.694012641906738
2011-09-22,10.448771476745605
2011-09-23,10.48592758178711
2011-09-26,11.043296813964844
2011-09-27,10.90209674835205
2011-09-28,10.57511043548584
2011-09-29,10.85750675201416
2011-09-30,10.582539558410645
2011-10-03,10.441339492797852
2011-10-04,11.227163314819336
2011-10-05,10.738374710083008
2011-10-06,10.896292686462402
2011-10-07,10.663175582885742
2011-10-10,11.016608238220215
2011-10-11,11.249728202819824
2011-10-12,11.41516399383545
2011-10-13,11.422682762145996
2011-10-14,11.46780014038086
2011-10-17,11.17452621459961
2011-10-18,11.565558433532715
2011-10-19,11.294849395751953
2011-10-20,11.32492733001709
2011-10-21,11.39260196685791
2011-10-24,11.542998313903809
2011-10-25,10.93388843536377
2011-10-26,11.279808044433594
2011-10-27,11.189563751220703
2011-10-28,11.430205345153809
2011-10-31,11.355001449584961
2011-11-01,11.317405700683594
2011-11-02,11.542998313903809
2011-11-03,11.7084379196167
2011-11-04,11.565558433532715
2011-11-07,11.738517761230469
2011-11-08,11.700920104980469
2011-11-09,11.272284507751465
2011-11-10,11.858834266662598
2011-11-11,11.88139533996582
2011-11-14,11.490364074707031
2011-11-15,11.670839309692383
2011-11-16,11.520441055297852
2011-11-17,11.317405700683594
2011-11-18,11.445244789123535
2011-11-21,11.204605102539062
2011-11-22,10.896292686462402
2011-11-23,10.685739517211914
2011-11-25,10.663175582885742
2011-11-28,10.806053161621094
2011-11-29,10.775976181030273
2011-11-30,11.59564208984375
2011-12-01,11.212126731872559
2011-12-02,11.279808044433594
2011-12-05,11.279808044433594
2011-12-06,11.26476764678955
2011-12-07,11.407641410827637
2011-12-08,11.1594877243042
2011-12-09,11.257247924804688
2011-12-12,11.32492733001709
2011-12-13,11.136927604675293
2011-12-14,11.03165054321289
2011-12-15,11.317405700683594
2011-12-16,11.302363395690918
2011-12-19,11.279808044433594
2011-12-20,11.460286140441895
2011-12-21,11.32492733001709
2011-12-22,11.234688758850098
2011-12-23,11.272284507751465
2011-12-27,11.272284507751465
2011-12-28,11.257247924804688
2011-12-29,11.30988883972168
2011-12-30,11.32492733001709
2012-01-03,11.791156768798828
2012-01-04,11.7569580078125
2012-01-05,11.810157775878906
2012-01-06,11.741759300231934
2012-01-09,11.962154388427734
2012-01-10,12.091351509094238
2012-01-11,12.2129487991333
2012-01-12,12.220547676086426
2012-01-13,12.258550643920898
2012-01-17,12.471342086791992
2012-01-18,12.88932991027832
2012-01-19,12.995732307434082
2012-01-20,13.086925506591797
2012-01-23,13.337723731994629
2012-01-24,13.390924453735352
2012-01-25,13.261727333068848
2012-01-26,12.896937370300293
2012-01-27,13.216130256652832
2012-01-30,13.193324089050293
2012-01-31,13.254125595092773
2012-02-01,13.444125175476074
2012-02-02,13.444125175476074
2012-02-03,13.717714309692383
2012-02-06,13.694914817810059
2012-02-07,13.489715576171875
2012-02-08,13.535317420959473
2012-02-09,13.42132568359375
2012-02-10,13.352923393249512
2012-02-13,13.428923606872559
2012-02-14,13.292126655578613
2012-02-15,13.10972785949707
2012-02-16,13.466922760009766
2012-02-17,13.390924453735352
2012-02-21,13.337723731994629
2012-02-22,12.88932991027832
2012-02-23,13.102130889892578
2012-02-24,12.775336265563965
2012-02-27,13.725316047668457
2012-02-28,13.732918739318848
2012-02-29,13.58092212677002
2012-03-01,13.679717063903809
2012-03-02,13.208529472351074
2012-03-05,13.42132568359375
2012-03-06,13.086925506591797
2012-03-07,13.079334259033203
2012-03-08,13.276923179626465
2012-03-09,13.489715576171875
2012-03-12,13.512521743774414
2012-03-13,13.687318801879883
2012-03-14,13.573319435119629
2012-03-15,13.63411808013916
2012-03-16,13.52772045135498
2012-03-19,13.763317108154297
2012-03-20,13.489715576171875
2012-03-21,13.436518669128418
2012-03-22,13.413723945617676
2012-03-23,13.679717063903809
2012-03-26,13.892515182495117
2012-03-27,13.786109924316406
2012-03-28,13.611319541931152
2012-03-29,13.603718757629395
2012-03-30,13.406124114990234
2012-04-02,13.345321655273438
2012-04-03,13.034610748291016
2012-04-04,12.965559959411621
2012-04-05,12.99625301361084
2012-04-09,12.850486755371094
2012-04-10,12.505248069763184
2012-04-11,12.758421897888184
2012-04-12,12.99625301361084
2012-04-13,12.658686637878418
2012-04-16,12.697046279907227
2012-04-17,13.034610748291016
2012-04-18,12.758421897888184
2012-04-19,12.727736473083496
2012-04-20,12.85815715789795
2012-04-23,12.689375877380371
2012-04-24,13.172704696655273
2012-04-25,13.04228401184082
2012-04-26,13.180378913879395
2012-04-27,13.778789520263672
2012-04-30,13.3414945602417
2012-05-01,13.195721626281738
2012-05-02,13.410537719726562
2012-05-03,13.21106243133545
2012-05-04,13.134350776672363
2012-05-07,12.98090648651123
2012-05-08,13.402861595153809
2012-05-09,12.965559959411621
2012-05-10,13.08064079284668
2012-05-11,12.812128067016602
2012-05-14,12.505248069763184
2012-05-15,12.543608665466309
2012-05-16,12.167679786682129
2012-05-17,12.321123123168945
2012-05-18,12.29810619354248
2012-05-21,12.489906311035156
2012-05-22,12.244400024414062
2012-05-23,12.167679786682129
2012-05-24,12.113981246948242
2012-05-25,12.359484672546387
2012-05-29,11.98355484008789
2012-05-30,11.776412963867188
2012-05-31,11.975882530212402
2012-06-01,11.753397941589355
2012-06-04,11.738056182861328
2012-06-05,11.730382919311523
2012-06-06,12.160011291503906
2012-06-07,12.006574630737305
2012-06-08,11.96821403503418
2012-06-11,11.814772605895996
2012-06-12,12.106305122375488
2012-06-13,11.799429893493652
2012-06-14,12.060279846191406
2012-06-15,12.075621604919434
2012-06-18,12.021916389465332
2012-06-19,12.359484672546387
2012-06-20,12.328795433044434
2012-06-21,12.060279846191406
2012-06-22,12.420858383178711
2012-06-25,12.25207233428955
2012-06-26,12.183025360107422
2012-06-27,12.282761573791504
2012-06-28,11.830117225646973
2012-06-29,12.29810619354248
2012-07-02,12.565542221069336
2012-07-03,12.542284965515137
2012-07-05,12.67406177520752
2012-07-06,12.782586097717285
2012-07-09,12.67406177520752
2012-07-10,12.557792663574219
2012-07-11,12.573296546936035
2012-07-12,12.325237274169922
2012-07-13,12.332990646362305
2012-07-16,12.224467277526855
2012-07-17,12.201210975646973
2012-07-18,12.224467277526855
2012-07-19,12.04617691040039
2012-07-20,11.852384567260742
2012-07-23,11.581071853637695
2012-07-24,11.790367126464844
2012-07-25,11.767110824584961
2012-07-26,11.999664306640625
2012-07-27,12.170202255249023
2012-07-30,12.635308265686035
2012-07-31,12.681815147399902
2012-08-01,12.883360862731934
2012-08-02,12.945380210876465
2012-08-03,12.852355003356934
2012-08-06,12.898865699768066
2012-08-07,12.976384162902832
2012-08-08,12.774833679199219
2012-08-09,12.689567565917969
2012-08-10,12.712821960449219
2012-08-13,12.666311264038086
2012-08-14,12.666311264038086
2012-08-15,12.728326797485352
2012-08-16,12.705071449279785
2012-08-17,12.565542221069336
2012-08-20,12.588797569274902
2012-08-21,12.457015991210938
2012-08-22,12.550037384033203
2012-08-23,12.379498481750488
2012-08-24,12.363994598388672
2012-08-27,12.38725471496582
2012-08-28,12.426010131835938
2012-08-29,12.410506248474121
2012-08-30,12.363994598388672
2012-08-31,12.379498481750488
2012-09-04,12.379498481750488
2012-09-05,12.356245040893555
2012-09-06,12.402755737304688
2012-09-07,12.255474090576172
2012-09-10,12.38725471496582
2012-09-11,12.643060684204102
2012-09-12,12.844603538513184
2012-09-13,12.883360862731934
2012-09-14,12.945380210876465
2012-09-17,12.790336608886719
2012-09-18,12.805843353271484
2012-09-19,12.743826866149902
2012-09-20,12.627549171447754
2012-09-21,12.720573425292969
2012-09-24,12.720573425292969
2012-09-25,12.743826866149902
2012-09-26,12.790336608886719
2012-09-27,12.805843353271484
2012-09-28,12.67406177520752
2012-10-01,12.8213472366333
2012-10-02,12.635308265686035
2012-10-03,12.650810241699219
2012-10-04,12.61204719543457
2012-10-05,12.61204719543457
2012-10-08,12.573296546936035
2012-10-09,12.444076538085938
2012-10-10,12.506725311279297
2012-10-11,12.459733963012695
2012-10-12,12.318770408630371
2012-10-15,12.420578002929688
2012-10-16,12.397086143493652
2012-10-17,12.483229637145996
2012-10-18,12.256122589111328
2012-10-19,12.295276641845703
2012-10-22,12.498893737792969
2012-10-23,12.40491771697998
2012-10-24,12.310940742492676
2012-10-25,12.506725311279297
2012-10-26,12.49106216430664
2012-10-31,12.686847686767578
2012-11-01,12.741670608520508
2012-11-02,12.804320335388184
2012-11-05,12.874797821044922
2012-11-06,12.921788215637207
2012-11-07,12.49106216430664
2012-11-08,12.381422996520996
2012-11-09,12.444076538085938
2012-11-12,12.412748336791992
2012-11-13,12.397086143493652
2012-11-14,12.248289108276367
2012-11-15,12.03684139251709
2012-11-16,12.07599925994873
2012-11-19,12.56154727935791
2012-11-20,12.514554023742676
2012-11-21,12.54588508605957
2012-11-23,12.827814102172852
2012-11-26,12.749499320983887
2012-11-27,12.569375038146973
2012-11-28,12.702508926391602
2012-11-29,12.796485900878906
2012-11-30,12.757328033447266
2012-12-03,12.741670608520508
2012-12-04,12.85130500793457
2012-12-05,12.906122207641602
2012-12-06,12.85130500793457
2012-12-07,13.2115478515625
2012-12-10,13.195887565612793
2012-12-11,13.38383960723877
2012-12-12,13.399506568908691
2012-12-13,13.493481636047363
2012-12-14,13.642277717590332
2012-12-17,13.971197128295898
2012-12-18,14.221797943115234
2012-12-19,14.135658264160156
2012-12-20,14.275123596191406
2012-12-21,14.111045837402344
2012-12-24,14.111045837402344
2012-12-26,14.012590408325195
2012-12-27,14.102837562561035
2012-12-28,14.004384994506836
2012-12-31,14.160266876220703
2013-01-02,14.348958969116211
2013-01-03,14.406392097473145
2013-01-04,14.537662506103516
2013-01-07,14.52945327758789
2013-01-08,14.21769905090332
2013-01-09,14.201290130615234
2013-01-10,14.012590408325195
2013-01-11,13.914141654968262
2013-01-14,13.996185302734375
2013-01-15,14.184880256652832
2013-01-16,13.9059419631958
2013-01-17,13.97157096862793
2013-01-18,14.225900650024414
2013-01-22,14.52945327758789
2013-01-23,14.668922424316406
2013-01-24,14.668922424316406
2013-01-25,14.75096607208252
2013-01-28,15.415494918823242
2013-01-29,15.530351638793945
2013-01-30,15.554962158203125
2013-01-31,15.743659973144531
2013-02-01,16.0964412689209
2013-02-04,15.751863479614258
2013-02-05,15.801085472106934
2013-02-06,15.833903312683105
2013-02-07,15.792888641357422
2013-02-08,15.842109680175781
2013-02-11,15.932348251342773
2013-02-12,15.858512878417969
2013-02-13,15.858512878417969
2013-02-14,15.874918937683105
2013-02-15,15.883133888244629
2013-02-19,16.047208786010742
2013-02-20,15.743659973144531
2013-02-21,15.989781379699707
2013-02-22,16.08002471923828
2013-02-25,16.465621948242188
2013-02-26,16.678924560546875
2013-02-27,16.77737045288086
2013-02-28,16.86762046813965
2013-03-01,16.875829696655273
2013-03-04,17.00709342956543
2013-03-05,17.023500442504883
2013-03-06,17.22860336303711
2013-03-07,17.138355255126953
2013-03-08,17.04810905456543
2013-03-11,16.99888038635254
2013-03-12,17.00709342956543
2013-03-13,17.195781707763672
2013-03-14,17.31063461303711
2013-03-15,17.351667404174805
2013-03-18,17.794681549072266
2013-03-19,17.72905158996582
2013-03-20,17.761865615844727
2013-03-21,17.417295455932617
2013-03-22,17.67162322998047
2013-03-25,17.605989456176758
2013-03-26,17.466522216796875
2013-03-27,17.605989456176758
2013-03-28,17.622398376464844
2013-04-01,17.21219253540039
2013-04-02,17.622398376464844
2013-04-03,17.73725700378418
2013-04-04,17.67162322998047
2013-04-05,17.745464324951172
2013-04-08,17.761865615844727
2013-04-09,17.542781829833984
2013-04-10,17.931337356567383
2013-04-11,17.881744384765625
2013-04-12,17.931337356567383
2013-04-15,16.2696533203125
2013-04-16,16.9641056060791
2013-04-17,16.75741195678711
2013-04-18,17.02195930480957
2013-04-19,17.625455856323242
2013-04-22,17.60066032409668
2013-04-23,17.914806365966797
2013-04-24,18.022274017333984
2013-04-25,17.85692596435547
2013-04-26,17.42704963684082
2013-04-29,17.56759262084961
2013-04-30,17.625455856323242
2013-05-01,16.67474365234375
2013-05-02,17.4683780670166
2013-05-03,17.534528732299805
2013-05-06,17.36091423034668
2013-05-07,17.74119758605957
2013-05-08,17.60066032409668
2013-05-09,17.716400146484375
2013-05-10,17.799068450927734
2013-05-13,17.832130432128906
2013-05-14,17.923072814941406
2013-05-15,17.906538009643555
2013-05-16,17.641986846923828
2013-05-17,17.823871612548828
2013-05-20,18.022274017333984
2013-05-21,17.80733871459961
2013-05-22,17.17076873779297
2013-05-23,18.063613891601562
2013-05-24,18.2454891204834
2013-05-28,19.270610809326172
2013-05-29,19.113536834716797
2013-05-30,19.270610809326172
2013-05-31,18.204158782958984
2013-06-03,17.96440887451172
2013-06-04,18.212425231933594
2013-06-05,18.121484756469727
2013-06-06,18.344697952270508
2013-06-07,18.534835815429688
2013-06-10,19.245807647705078
2013-06-11,19.179664611816406
2013-06-12,18.774581909179688
2013-06-13,19.254077911376953
2013-06-14,18.8737850189209
2013-06-17,18.59270668029785
2013-06-18,19.493820190429688
2013-06-19,19.8327693939209
2013-06-20,19.05567169189453
2013-06-21,20.21306610107422
2013-06-24,20.204795837402344
2013-06-25,20.461071014404297
2013-06-26,20.907499313354492
2013-06-27,21.056306838989258
2013-06-28,20.87442970275879
2013-07-01,20.8248291015625
2013-07-02,20.857892990112305
2013-07-03,20.833093643188477
2013-07-05,20.63468360900879
2013-07-08,20.742155075073242
2013-07-09,20.94603729248047
2013-07-10,20.954364776611328
2013-07-11,21.412063598632812
2013-07-12,22.760194778442383
2013-07-15,22.535507202148438
2013-07-16,23.37601661682129
2013-07-17,23.159643173217773
2013-07-18,23.550765991210938
2013-07-19,23.567415237426758
2013-07-22,23.925256729125977
2013-07-23,23.600706100463867
2013-07-24,23.525808334350586
2013-07-25,24.10001564025879
2013-07-26,23.459232330322266
2013-07-29,23.5091609954834
2013-07-30,23.67559814453125
2013-07-31,23.683927536010742
2013-08-01,23.93357276916504
2013-08-02,21.412063598632812
2013-08-05,21.378772735595703
2013-08-06,21.40373992919922
2013-08-07,21.8198299407959
2013-08-08,22.360754013061523
2013-08-09,22.26921272277832
2013-08-12,22.776845932006836
2013-08-13,22.543834686279297
2013-08-14,22.510540008544922
2013-08-15,21.844799041748047
2013-08-16,21.53688621520996
2013-08-19,20.82953643798828
2013-08-20,20.796245574951172
2013-08-21,20.72966957092285
2013-08-22,21.553531646728516
2013-08-23,21.212331771850586
2013-08-26,21.05422592163086
2013-08-27,20.496658325195312
2013-08-28,20.63813018798828
2013-08-29,20.81289291381836
2013-08-30,20.796245574951172
2013-09-03,23.209577560424805
2013-09-04,22.394039154052734
2013-09-05,22.169353485107422
2013-09-06,22.385719299316406
2013-09-09,22.885019302368164
2013-09-10,22.43564796447754
2013-09-11,22.227602005004883
2013-09-12,22.41067886352539
2013-09-13,22.45228385925293
2013-09-16,22.826772689819336
