Date,SHEN
2010-10-26,5.0541276931762695
2010-10-27,4.803024768829346
2010-10-28,4.851107597351074
2010-10-29,4.875149250030518
2010-11-01,4.79768180847168
2010-11-02,5.126253128051758
2010-11-03,5.230433940887451
2010-11-04,5.331943035125732
2010-11-05,5.410714626312256
2010-11-08,5.304781436920166
2010-11-09,5.15267276763916
2010-11-10,5.23415994644165
2010-11-11,5.179834842681885
2010-11-12,5.103781223297119
2010-11-15,5.0684709548950195
2010-11-16,4.886483192443848
2010-11-17,4.810429096221924
2010-11-18,4.997848987579346
2010-11-19,5.035876274108887
2010-11-22,4.992415904998779
2010-11-23,4.8729023933410645
2010-11-24,4.935376167297363
2010-11-26,4.886483192443848
2010-11-29,4.9217939376831055
2010-11-30,4.750672817230225
2010-12-01,4.970685958862305
2010-12-02,5.003281593322754
2010-12-03,5.139092922210693
2010-12-06,5.168970584869385
2010-12-07,5.215147018432617
2010-12-08,5.174403190612793
2010-12-09,5.179834842681885
2010-12-10,5.293916702270508
2010-12-13,5.226011753082275
2010-12-14,5.334659576416016
2010-12-15,5.272188186645508
2010-12-16,5.353673934936523
2010-12-17,5.2287278175354
2010-12-20,5.182551383972168
2010-12-21,5.185268402099609
2010-12-22,5.253173351287842
2010-12-23,5.23415994644165
2010-12-27,5.348241329193115
2010-12-28,5.361822128295898
2010-12-29,5.35638952255249
2010-12-30,5.193416595458984
2010-12-31,5.087484359741211
2011-01-03,5.261322498321533
2011-01-04,5.111929893493652
2011-01-05,5.109212875366211
2011-01-06,5.073902130126953
2011-01-07,4.978835582733154
2011-01-10,4.992415904998779
2011-01-11,5.005997180938721
2011-01-12,5.063037872314453
2011-01-13,4.978835582733154
2011-01-14,5.212430477142334
2011-01-18,5.092916965484619
2011-01-19,4.777834892272949
2011-01-20,4.718078136444092
2011-01-21,4.603996276855469
2011-01-24,4.650172710418701
2011-01-25,4.620294094085693
2011-01-26,4.75338888168335
2011-01-27,4.688199520111084
2011-01-28,4.4301581382751465
2011-01-31,4.5442399978637695
2011-02-01,4.688199520111084
2011-02-02,4.574117660522461
2011-02-03,4.590415000915527
2011-02-04,4.53065824508667
2011-02-07,4.603996276855469
2011-02-08,4.582266330718994
2011-02-09,4.590415000915527
2011-02-10,4.620294094085693
2011-02-11,4.756104946136475
2011-02-14,4.737090587615967
2011-02-15,4.747957229614258
2011-02-16,4.628442764282227
2011-02-17,4.54152250289917
2011-02-18,4.5034966468811035
2011-02-22,4.457320690155029
2011-02-23,4.408429145812988
2011-02-24,4.441023349761963
2011-02-25,4.718078136444092
2011-02-28,4.75338888168335
2011-03-01,4.546955585479736
2011-03-02,4.492631912231445
2011-03-03,4.663753986358643
2011-03-04,4.563253879547119
2011-03-07,4.3839826583862305
2011-03-08,4.5876994132995605
2011-03-09,4.590415000915527
2011-03-10,4.3323750495910645
2011-03-11,4.348670959472656
2011-03-14,4.283483028411865
2011-03-15,4.3242268562316895
2011-03-16,4.326942443847656
2011-03-17,4.378550052642822
2011-03-18,4.636591911315918
2011-03-21,4.75338888168335
2011-03-22,4.843023777008057
2011-03-23,4.875619411468506
2011-03-24,4.761536598205566
2011-03-25,4.764253616333008
2011-03-28,4.785984516143799
2011-03-29,4.807713031768799
2011-03-30,4.8647541999816895
2011-03-31,4.905497074127197
2011-04-01,4.976119041442871
2011-04-04,5.063037872314453
2011-04-05,5.087484359741211
2011-04-06,5.160821914672852
2011-04-07,5.098349094390869
2011-04-08,5.022294998168945
2011-04-11,5.01957893371582
2011-04-12,4.93265962600708
2011-04-13,4.97340202331543
2011-04-14,5.0766191482543945
2011-04-15,5.144525051116943
2011-04-18,4.954389572143555
2011-04-19,4.796848297119141
2011-04-20,4.870185852050781
2011-04-21,4.829442977905273
2011-04-25,4.701780796051025
2011-04-26,4.905497074127197
2011-04-27,4.9462409019470215
2011-04-28,5.095633506774902
2011-04-29,5.111929893493652
2011-05-02,4.758821964263916
2011-05-03,4.661037921905518
2011-05-04,4.595848083496094
2011-05-05,4.476334571838379
2011-05-06,4.487199783325195
2011-05-09,4.614861965179443
2011-05-10,4.834875106811523
2011-05-11,4.690917015075684
2011-05-12,4.756104946136475
2011-05-13,4.61214542388916
2011-05-16,4.367685317993164
2011-05-17,4.5089287757873535
2011-05-18,4.677333831787109
2011-05-19,4.690917015075684
2011-05-20,4.636591911315918
2011-05-23,4.427441596984863
2011-05-24,4.3866987228393555
2011-05-25,4.5062127113342285
2011-05-26,4.620294094085693
2011-05-27,4.682766914367676
2011-05-31,4.9462409019470215
2011-06-01,4.734374046325684
2011-06-02,4.696349143981934
2011-06-03,4.462752819061279
2011-06-06,4.416576862335205
2011-06-07,4.487199783325195
2011-06-08,4.441023349761963
2011-06-09,4.519793510437012
2011-06-10,4.416576862335205
2011-06-13,4.3812665939331055
2011-06-14,4.563253879547119
2011-06-15,4.438307285308838
2011-06-16,4.788699150085449
2011-06-17,4.853889465332031
2011-06-20,4.83759069442749
2011-06-21,4.843023777008057
2011-06-22,4.682766914367676
2011-06-23,4.674618721008301
2011-06-24,4.565968990325928
2011-06-27,4.568685531616211
2011-06-28,4.601280212402344
2011-06-29,4.522510051727295
2011-06-30,4.623010635375977
2011-07-01,4.623010635375977
2011-07-05,4.595848083496094
2011-07-06,4.644741058349609
2011-07-07,4.804997444152832
2011-07-08,4.728943347930908
2011-07-11,4.636591911315918
2011-07-12,4.598564147949219
2011-07-13,4.655604839324951
2011-07-14,4.568685531616211
2011-07-15,4.595848083496094
2011-07-18,4.487199783325195
2011-07-19,4.593131065368652
2011-07-20,4.565968990325928
2011-07-21,4.7452392578125
2011-07-22,4.658320903778076
2011-07-25,4.5007805824279785
2011-07-26,4.462752819061279
2011-07-27,4.321509838104248
2011-07-28,4.3459553718566895
2011-07-29,4.307929039001465
2011-08-01,4.212860584259033
2011-08-02,4.009143829345703
2011-08-03,4.229158401489258
2011-08-04,4.09877872467041
2011-08-05,4.077049255371094
2011-08-08,3.704927444458008
2011-08-09,3.968400478363037
2011-08-10,3.5446701049804688
2011-08-11,3.767400026321411
2011-08-12,3.6533188819885254
2011-08-15,3.8162922859191895
2011-08-16,3.6886301040649414
2011-08-17,3.72937273979187
2011-08-18,3.4658994674682617
2011-08-19,3.387129306793213
2011-08-22,3.392561674118042
2011-08-23,3.732088804244995
2011-08-24,3.82987380027771
2011-08-25,3.5473861694335938
2011-08-26,3.5392374992370605
2011-08-29,3.7429540157318115
2011-08-30,3.650602102279663
2011-08-31,3.72937273979187
2011-09-01,3.759251356124878
2011-09-02,3.4957778453826904
2011-09-06,3.3653993606567383
2011-09-07,3.5229403972625732
2011-09-08,3.3735482692718506
2011-09-09,3.1698310375213623
2011-09-12,3.115507125854492
2011-09-13,3.199709415435791
2011-09-14,3.2920610904693604
2011-09-15,3.3789803981781006
2011-09-16,3.446885824203491
2011-09-19,3.2920610904693604
2011-09-20,3.191560983657837
2011-09-21,3.0285873413085938
2011-09-22,2.919938564300537
2011-09-23,3.074763298034668
2011-09-26,3.0530333518981934
2011-09-27,3.0992095470428467
2011-09-28,2.865614652633667
2011-09-29,3.0285873413085938
2011-09-30,3.025871992111206
2011-10-03,2.8411686420440674
2011-10-04,3.2160067558288574
2011-10-05,3.1426689624786377
2011-10-06,3.066614866256714
2011-10-07,2.8411686420440674
2011-10-10,3.0503170490264893
2011-10-11,3.120939254760742
2011-10-12,3.4115753173828125
2011-10-13,3.4115753173828125
2011-10-14,3.441453456878662
2011-10-17,3.1671149730682373
2011-10-18,3.3300883769989014
2011-10-19,3.224156141281128
2011-10-20,3.199709415435791
2011-10-21,3.3735482692718506
2011-10-24,3.430588483810425
2011-10-25,3.1318039894104004
2011-10-26,3.400710344314575
2011-10-27,3.9032111167907715
2011-10-28,3.8135762214660645
2011-10-31,3.683197021484375
2011-11-01,3.2676150798797607
2011-11-02,3.4523186683654785
2011-11-03,3.6207242012023926
2011-11-04,3.5555343627929688
2011-11-07,3.527669906616211
2011-11-08,3.4635813236236572
2011-11-09,3.173788547515869
2011-11-10,3.212798833847046
2011-11-11,3.3409764766693115
2011-11-14,3.251809597015381
2011-11-15,3.229517698287964
2011-11-16,3.0762617588043213
2011-11-17,3.0233192443847656
2011-11-18,2.9926681518554688
2011-11-21,2.900714874267578
2011-11-22,2.8031880855560303
2011-11-23,2.649932622909546
2011-11-25,2.538473129272461
2011-11-28,2.7056617736816406
2011-11-29,2.6805832386016846
2011-11-30,3.0762617588043213
2011-12-01,3.0010275840759277
2011-12-02,2.9592301845550537
2011-12-05,3.0316786766052246
2011-12-06,3.1124866008758545
2011-12-07,3.0790491104125977
2011-12-08,2.794828414916992
2011-12-09,3.0874078273773193
2011-12-12,3.0511844158172607
2011-12-13,2.970376491546631
2011-12-14,3.0344650745391846
2011-12-15,3.0595431327819824
2011-12-16,3.1124866008758545
2011-12-19,3.0261058807373047
2011-12-20,3.0762617588043213
2011-12-21,3.0233192443847656
2011-12-22,2.9815218448638916
2011-12-23,2.945298194885254
2011-12-27,2.945298194885254
2011-12-28,2.842198371887207
2011-12-29,2.911860227584839
2011-12-30,2.920219659805298
2012-01-03,3.0456111431121826
2012-01-04,2.945298194885254
2012-01-05,2.962017297744751
2012-01-06,2.970376491546631
2012-01-09,2.9341518878936768
2012-01-10,2.987095355987549
2012-01-11,2.950870990753174
2012-01-12,3.0818350315093994
2012-01-13,3.0093867778778076
2012-01-17,2.9062881469726562
2012-01-18,2.9731626510620117
2012-01-19,2.9982409477233887
2012-01-20,2.931365966796875
2012-01-23,2.939724922180176
2012-01-24,2.8031880855560303
2012-01-25,2.7000885009765625
2012-01-26,2.6973021030426025
2012-01-27,2.661078453063965
2012-01-30,2.649932622909546
2012-01-31,2.7502448558807373
2012-02-01,2.7892556190490723
2012-02-02,2.7586045265197754
2012-02-03,2.909074068069458
2012-02-06,2.881209135055542
2012-02-07,2.9815218448638916
2012-02-08,3.0038135051727295
2012-02-09,2.945298194885254
2012-02-10,2.872849464416504
2012-02-13,2.964803695678711
2012-02-14,2.870063304901123
2012-02-15,2.833838701248169
2012-02-16,2.9843087196350098
2012-02-17,3.0149598121643066
2012-02-21,2.987095355987549
2012-02-22,2.923006772994995
2012-02-23,2.909074068069458
2012-02-24,2.886781930923462
2012-02-27,2.8199069499969482
2012-02-28,2.8171207904815674
2012-02-29,2.7836828231811523
2012-03-01,2.7307403087615967
2012-03-02,2.8143341541290283
2012-03-05,2.850557565689087
2012-03-06,2.7725367546081543
2012-03-07,2.794828414916992
2012-03-08,2.8143341541290283
2012-03-09,2.8839962482452393
2012-03-12,2.881209135055542
2012-03-13,2.970376491546631
2012-03-14,2.81154727935791
2012-03-15,2.9731626510620117
2012-03-16,2.9675893783569336
2012-03-19,3.0846214294433594
2012-03-20,3.0344650745391846
2012-03-21,3.0121731758117676
2012-03-22,2.903501272201538
2012-03-23,3.0372517108917236
2012-03-26,3.182147979736328
2012-03-27,3.0679028034210205
2012-03-28,3.0288920402526855
2012-03-29,3.095767021179199
2012-03-30,3.1069133281707764
2012-04-02,3.1096999645233154
2012-04-03,3.1013402938842773
2012-04-04,3.0762617588043213
2012-04-05,3.1180591583251953
2012-04-09,3.0177459716796875
2012-04-10,2.9731626510620117
2012-04-11,2.9843087196350098
2012-04-12,3.0038135051727295
2012-04-13,2.953657627105713
2012-04-16,2.950870990753174
2012-04-17,2.9564437866210938
2012-04-18,2.950870990753174
2012-04-19,2.914646863937378
2012-04-20,2.970376491546631
2012-04-23,2.875636100769043
2012-04-24,2.9592301845550537
2012-04-25,3.0790491104125977
2012-04-26,3.0539705753326416
2012-04-27,3.1180591583251953
2012-04-30,3.1069133281707764
2012-05-01,3.0400383472442627
2012-05-02,3.0567569732666016
2012-05-03,3.0316786766052246
2012-05-04,2.9341518878936768
2012-05-07,2.9982409477233887
2012-05-08,3.159856081008911
2012-05-09,2.9843087196350098
2012-05-10,2.9954540729522705
2012-05-11,2.9341518878936768
2012-05-14,2.928579330444336
2012-05-15,2.964803695678711
2012-05-16,2.9675893783569336
2012-05-17,2.9592301845550537
2012-05-18,2.931365966796875
2012-05-21,2.953657627105713
2012-05-22,2.8449854850769043
2012-05-23,2.8199069499969482
2012-05-24,2.8059744834899902
2012-05-25,2.881209135055542
2012-05-29,2.923006772994995
2012-05-30,2.900714874267578
2012-05-31,2.970376491546631
2012-06-01,2.903501272201538
2012-06-04,3.0539705753326416
2012-06-05,3.0038135051727295
2012-06-06,3.1069133281707764
2012-06-07,3.187721014022827
2012-06-08,3.0706896781921387
2012-06-11,3.0595431327819824
2012-06-12,3.204439401626587
2012-06-13,3.182147979736328
2012-06-14,3.3660552501678467
2012-06-15,3.508164882659912
2012-06-18,3.3632683753967285
2012-06-19,3.4245705604553223
2012-06-20,3.335404396057129
2012-06-21,3.26016902923584
2012-06-22,3.4385030269622803
2012-06-25,3.4552221298217773
2012-06-26,3.508164882659912
2012-06-27,3.6753528118133545
2012-06-28,3.6781394481658936
2012-06-29,3.7923848628997803
2012-07-02,3.984651803970337
2012-07-03,4.1323347091674805
2012-07-05,4.135119915008545
2012-07-06,4.171345233917236
2012-07-09,4.232646465301514
2012-07-10,4.221500396728516
2012-07-11,4.324600696563721
2012-07-12,4.3524651527404785
2012-07-13,4.277230739593506
2012-07-16,4.252152442932129
2012-07-17,4.422126770019531
2012-07-18,4.388689041137695
2012-07-19,4.330173492431641
2012-07-20,4.238219261169434
2012-07-23,4.285589694976807
2012-07-24,4.104468822479248
2012-07-25,4.073818683624268
2012-07-26,4.260511875152588
2012-07-27,4.4165544509887695
2012-07-30,4.4054083824157715
2012-07-31,4.388689041137695
2012-08-01,4.291162490844727
2012-08-02,4.3357462882995605
2012-08-03,4.449991703033447
2012-08-06,4.41934061050415
2012-08-07,4.385903358459473
2012-08-08,4.422126770019531
2012-08-09,4.374756336212158
2012-08-10,4.341318607330322
2012-08-13,4.324600696563721
2012-08-14,4.391475677490234
2012-08-15,4.514080047607422
2012-08-16,4.516866683959961
2012-08-17,4.7147064208984375
2012-08-20,4.700773239135742
2012-08-21,4.505721569061279
2012-08-22,4.3357462882995605
2012-08-23,4.215928077697754
2012-08-24,4.282802581787109
2012-08-27,4.305095195770264
2012-08-28,4.369184494018555
2012-08-29,4.388689041137695
2012-08-30,4.260511875152588
2012-08-31,4.285589694976807
2012-09-04,4.397049427032471
2012-09-05,4.371968746185303
2012-09-06,4.516866683959961
2012-09-07,4.541944980621338
2012-09-10,4.5976738929748535
2012-09-11,4.594888210296631
2012-09-12,4.6784820556640625
2012-09-13,4.731424808502197
2012-09-14,4.681268692016602
2012-09-17,4.711918830871582
2012-09-18,4.6784820556640625
2012-09-19,4.778794765472412
2012-09-20,4.906972408294678
2012-09-21,5.104812145233154
2012-09-24,5.06022834777832
2012-09-25,4.932051181793213
2012-09-26,5.0240044593811035
2012-09-27,5.071374416351318
2012-09-28,4.904185771942139
2012-10-01,5.082520008087158
2012-10-02,5.06022834777832
2012-10-03,5.001712322235107
2012-10-04,4.968274116516113
2012-10-05,5.121530532836914
2012-10-08,5.0964531898498535
2012-10-09,4.88468074798584
2012-10-10,5.076946258544922
2012-10-11,5.037937164306641
2012-10-12,5.018431663513184
2012-10-15,5.057441711425781
2012-10-16,5.174472808837891
2012-10-17,5.213482856750488
2012-10-18,4.856815814971924
2012-10-19,4.580955505371094
2012-10-22,4.603247165679932
2012-10-23,4.472283363342285
2012-10-24,4.444418907165527
2012-10-25,4.519653797149658
2012-10-26,4.686840534210205
2012-10-31,4.3803300857543945
2012-11-01,4.0793914794921875
2012-11-02,3.864833116531372
2012-11-05,3.83343505859375
2012-11-06,3.970444917678833
2012-11-07,3.799182176589966
2012-11-08,3.710696220397949
2012-11-09,3.759220838546753
2012-11-12,3.750657320022583
2012-11-13,3.784909725189209
2012-11-14,3.7049875259399414
2012-11-15,3.716404914855957
2012-11-16,3.756366729736328
2012-11-19,3.753512144088745
2012-11-20,3.687861204147339
2012-11-21,3.724968671798706
2012-11-23,3.7763469219207764
2012-11-26,3.9162118434906006
2012-11-27,3.8391435146331787
2012-11-28,3.8591246604919434
2012-11-29,4.161688327789307
2012-11-30,3.9675910472869873
2012-12-03,3.87054181098938
2012-12-04,3.9989891052246094
2012-12-05,3.9162118434906006
2012-12-06,3.984717607498169
2012-12-07,4.087475299835205
2012-12-10,4.138853549957275
2012-12-11,4.181668758392334
2012-12-12,4.215923309326172
2012-12-13,4.133144855499268
2012-12-14,4.056076526641846
2012-12-17,4.352932929992676
2012-12-18,4.732565402984619
2012-12-19,4.48994255065918
2012-12-20,4.524195194244385
2012-12-21,4.438563823699951
2012-12-24,4.258737087249756
2012-12-26,4.1645426750183105
2012-12-27,4.1645426750183105
2012-12-28,4.213068008422852
2012-12-31,4.370058059692383
2013-01-02,4.381475925445557
2013-01-03,4.438563823699951
2013-01-04,4.578428268432617
2013-01-07,4.5213398933410645
2013-01-08,4.347223281860352
2013-01-09,4.492796897888184
2013-01-10,4.47567081451416
2013-01-11,4.352932929992676
2013-01-14,4.335805892944336
2013-01-15,4.124582290649414
2013-01-16,4.050367832183838
2013-01-17,4.093183517456055
2013-01-18,4.10460090637207
2013-01-22,4.150270938873291
2013-01-23,4.133144855499268
2013-01-24,4.073204040527344
2013-01-25,4.0189690589904785
2013-01-28,4.098891735076904
2013-01-29,4.2073588371276855
2013-01-30,4.024678707122803
2013-01-31,4.184523105621338
2013-02-01,4.33295202255249
2013-02-04,4.093183517456055
2013-02-05,4.198795795440674
2013-02-06,4.224485397338867
2013-02-07,4.078911304473877
2013-02-08,4.024678707122803
2013-02-11,4.064639091491699
2013-02-12,4.073204040527344
2013-02-13,3.984717607498169
2013-02-14,3.927629232406616
2013-02-15,3.9504640102386475
2013-02-19,4.10460090637207
2013-02-20,3.9790074825286865
2013-02-21,4.056076526641846
2013-02-22,4.321533679962158
2013-02-25,4.070348739624023
2013-02-26,4.110309600830078
2013-02-27,4.076056957244873
2013-02-28,4.11316442489624
2013-03-01,3.9647364616394043
2013-03-04,3.9904255867004395
2013-03-05,4.050367832183838
2013-03-06,4.133144855499268
2013-03-07,4.170252323150635
2013-03-08,4.233047962188721
2013-03-11,4.301553249359131
2013-03-12,4.307261943817139
2013-03-13,4.298699378967285
2013-03-14,4.478524684906006
2013-03-15,4.435709476470947
2013-03-18,4.298699378967285
2013-03-19,4.281572341918945
2013-03-20,4.290136337280273
2013-03-21,4.230194091796875
2013-03-22,4.255883693695068
2013-03-25,4.33866024017334
2013-03-26,4.384330749511719
2013-03-27,4.321533679962158
2013-03-28,4.347223281860352
2013-04-01,4.193087577819824
2013-04-02,4.11316442489624
2013-04-03,4.061784744262695
2013-04-04,4.181668758392334
2013-04-05,4.170252323150635
2013-04-08,4.147417068481445
2013-04-09,4.175960540771484
2013-04-10,4.464252471923828
2013-04-11,4.447126388549805
2013-04-12,4.76396369934082
2013-04-15,4.347223281860352
2013-04-16,4.301553249359131
2013-04-17,4.161688327789307
2013-04-18,4.224485397338867
2013-04-19,4.404311656951904
2013-04-22,4.395747184753418
2013-04-23,4.549884796142578
2013-04-24,4.518486976623535
2013-04-25,4.572720050811768
2013-04-26,4.5755743980407715
2013-04-29,4.592700004577637
2013-04-30,4.67833137512207
2013-05-01,4.3871846199035645
2013-05-02,4.552738189697266
2013-05-03,4.638370513916016
2013-05-06,4.809633731842041
2013-05-07,4.852449893951416
2013-05-08,4.858159065246582
2013-05-09,4.883847236633301
2013-05-10,4.915245532989502
2013-05-13,4.906682014465332
2013-05-14,4.98945951461792
2013-05-15,4.98945951461792
2013-05-16,4.903828144073486
2013-05-17,4.98945951461792
2013-05-20,5.0379838943481445
2013-05-21,5.083653926849365
2013-05-22,4.8381781578063965
2013-05-23,4.966623783111572
2013-05-24,4.99802303314209
2013-05-28,4.92951774597168
2013-05-29,4.592700004577637
2013-05-30,4.849595069885254
2013-05-31,4.749691009521484
2013-06-03,5.026566028594971
2013-06-04,5.026566028594971
2013-06-05,4.943789482116699
2013-06-06,4.972333908081055
2013-06-07,4.955207347869873
2013-06-10,5.012294292449951
2013-06-11,4.82675838470459
2013-06-12,4.806778907775879
2013-06-13,4.912391662597656
2013-06-14,4.7896528244018555
2013-06-17,4.732565402984619
2013-06-18,4.906682014465332
2013-06-19,4.809633731842041
2013-06-20,4.82675838470459
2013-06-21,4.695458889007568
2013-06-24,4.726855754852295
2013-06-25,4.855304718017578
2013-06-26,4.735419273376465
2013-06-27,4.869575023651123
2013-06-28,4.761108875274658
2013-07-01,5.026566028594971
2013-07-02,4.946643829345703
2013-07-03,4.949498653411865
2013-07-05,5.086507797241211
2013-07-08,5.183557510375977
2013-07-09,5.286314964294434
2013-07-10,5.35196590423584
2013-07-11,5.468996047973633
2013-07-12,5.32913064956665
2013-07-15,5.494685173034668
2013-07-16,5.520374298095703
2013-07-17,5.49753999710083
2013-07-18,5.557480812072754
2013-07-19,5.665948867797852
2013-07-22,5.762997627258301
2013-07-23,5.8885908126831055
2013-07-24,5.945677280426025
2013-07-25,5.905715465545654
2013-07-26,5.654529571533203
2013-07-29,5.685929298400879
2013-07-30,5.534646511077881
2013-07-31,5.500393867492676
2013-08-01,5.57175350189209
2013-08-02,5.508956432342529
2013-08-05,5.606006145477295
2013-08-06,5.637403964996338
2013-08-07,5.705909729003906
2013-08-08,5.6973466873168945
2013-08-09,5.643112659454346
2013-08-12,5.70876407623291
2013-08-13,5.454723834991455
2013-08-14,5.4147629737854
2013-08-15,5.340548038482666
2013-08-16,5.200683116912842
2013-08-19,5.180703163146973
2013-08-20,5.286314964294434
2013-08-21,5.160722732543945
2013-08-22,5.312005043029785
2013-08-23,5.363383769989014
2013-08-26,5.286314964294434
