Date,RDN
2011-03-08,6.072524070739746
2011-03-09,6.113776206970215
2011-03-10,5.841503620147705
2011-03-11,5.775496959686279
2011-03-14,5.701242446899414
2011-03-15,5.593981742858887
2011-03-16,5.2474517822265625
2011-03-17,5.272204875946045
2011-03-18,5.536227226257324
2011-03-21,5.585730075836182
2011-03-22,5.453721046447754
2011-03-23,5.3959641456604
2011-03-24,5.478471279144287
2011-03-25,5.560978889465332
2011-03-28,5.783749580383301
2011-03-29,5.791999816894531
2011-03-30,5.725992679595947
2011-03-31,5.618735313415527
2011-04-01,5.626984596252441
2011-04-04,5.5692291259765625
2011-04-05,5.503225803375244
2011-04-06,5.692991733551025
2011-04-07,5.618735313415527
2011-04-08,5.3959641456604
2011-04-11,5.362962245941162
2011-04-12,5.255700588226318
2011-04-13,5.255700588226318
2011-04-14,5.131941795349121
2011-04-15,5.181448936462402
2011-04-18,4.950427532196045
2011-04-19,4.942175388336182
2011-04-20,4.455384254455566
2011-04-21,4.554394245147705
2011-04-25,4.653401851654053
2011-04-26,4.752410411834717
2011-04-27,4.859669208526611
2011-04-28,4.933924674987793
2011-04-29,4.892672061920166
2011-05-02,4.942175388336182
2011-05-03,4.9751787185668945
2011-05-04,4.867918968200684
2011-05-05,4.686403274536133
2011-05-06,4.595646858215332
2011-05-09,4.57089376449585
2011-05-10,4.69465446472168
2011-05-11,4.562644004821777
2011-05-12,4.397630214691162
2011-05-13,4.273867130279541
2011-05-16,4.125355243682861
2011-05-17,3.861333131790161
2011-05-18,3.8860840797424316
2011-05-19,3.8637945652008057
2011-05-20,3.6243698596954346
2011-05-23,3.5665791034698486
2011-05-24,3.8390254974365234
2011-05-25,3.913330316543579
2011-05-26,3.9546096324920654
2011-05-27,3.9546096324920654
2011-05-31,4.111473560333252
2011-06-01,3.7564661502838135
2011-06-02,3.8142569065093994
2011-06-03,3.632627248764038
2011-06-06,3.5087878704071045
2011-06-07,3.3849475383758545
2011-06-08,2.963893175125122
2011-06-09,2.955636739730835
2011-06-10,3.021684169769287
2011-06-13,2.963893175125122
2011-06-14,3.236339569091797
2011-06-15,3.137267827987671
2011-06-16,3.1620359420776367
2011-06-17,3.219827890396118
2011-06-20,3.244596242904663
2011-06-21,3.484018564224243
2011-06-22,3.484018564224243
2011-06-23,3.4757626056671143
2011-06-24,3.236339569091797
2011-06-27,3.145524501800537
2011-06-28,3.244596242904663
2011-06-29,3.4262278079986572
2011-06-30,3.4922754764556885
2011-07-01,3.525296926498413
2011-07-05,3.5087878704071045
2011-07-06,3.8390254974365234
2011-07-07,3.971120595932007
2011-07-08,3.8968167304992676
2011-07-11,3.533555746078491
2011-07-12,3.500530242919922
2011-07-13,3.6243698596954346
2011-07-14,3.434483766555786
2011-07-15,3.3519232273101807
2011-07-18,2.889589548110962
2011-07-19,2.8730766773223877
2011-07-20,2.980404853820801
2011-07-21,2.782261610031128
2011-07-22,2.732724905014038
2011-07-25,2.9061009883880615
2011-07-26,2.9226136207580566
2011-07-27,2.77400541305542
2011-07-28,2.7409820556640625
2011-07-29,2.61714243888855
2011-08-01,2.5428383350372314
2011-08-02,2.9308698177337646
2011-08-03,2.8565659523010254
2011-08-04,2.394230604171753
2011-08-05,2.278648614883423
2011-08-08,1.634682059288025
2011-08-09,2.1135284900665283
2011-08-10,1.9484083652496338
2011-08-11,2.1878316402435303
2011-08-12,2.0805041790008545
2011-08-15,2.253880023956299
2011-08-16,2.1548078060150146
2011-08-17,2.1382954120635986
2011-08-18,1.92587149143219
2011-08-19,1.8680126667022705
2011-08-22,1.7027016878128052
2011-08-23,1.6531087160110474
2011-08-24,1.9919960498809814
2011-08-25,2.231696605682373
2011-08-26,2.4466004371643066
2011-08-29,2.9012057781219482
2011-08-30,2.8681445121765137
2011-08-31,2.7524259090423584
2011-09-01,2.6532394886016846
2011-09-02,2.504460334777832
2011-09-06,2.504460334777832
2011-09-07,2.8846755027770996
2011-09-08,2.7110986709594727
2011-09-09,2.3474135398864746
2011-09-12,2.3060872554779053
2011-09-13,2.190368890762329
2011-09-14,2.281290054321289
2011-09-15,2.330883502960205
2011-09-16,2.2399613857269287
2011-09-19,2.1159791946411133
2011-09-20,2.1077136993408203
2011-09-21,2.074651002883911
2011-09-22,1.8184200525283813
2011-09-23,1.8266855478286743
2011-09-26,1.7440294027328491
2011-09-27,1.8928091526031494
2011-09-28,1.8680126667022705
2011-09-29,1.92587149143219
2011-09-30,1.8101539611816406
2011-10-03,1.6531087160110474
2011-10-04,1.6944363117218018
2011-10-05,1.7192330360412598
2011-10-06,1.92587149143219
2011-10-07,1.8266855478286743
2011-10-10,1.9919960498809814
2011-10-11,2.1077136993408203
2011-10-12,1.9754650592803955
2011-10-13,2.0415899753570557
2011-10-14,2.0002615451812744
2011-10-17,1.8928091526031494
2011-10-18,2.0663859844207764
2011-10-19,2.182103157043457
2011-10-20,2.173837900161743
2011-10-21,2.0250589847564697
2011-10-24,1.9754650592803955
2011-10-25,1.9010748863220215
2011-10-26,1.8432161808013916
2011-10-27,2.0333237648010254
2011-10-28,2.0994486808776855
2011-10-31,1.9424028396606445
2011-11-01,2.1077136993408203
2011-11-02,2.231696605682373
2011-11-03,2.322618246078491
2011-11-04,2.3474135398864746
2011-11-07,2.4548656940460205
2011-11-08,2.8102846145629883
2011-11-09,2.5705835819244385
2011-11-10,2.281290054321289
2011-11-11,2.1159791946411133
2011-11-14,2.091182231903076
2011-11-15,2.049854278564453
2011-11-16,2.0002615451812744
2011-11-17,1.9448137283325195
2011-11-18,1.936537265777588
2011-11-21,1.8041253089904785
2011-11-22,1.7958487272262573
2011-11-23,1.7627464532852173
2011-11-25,1.8124008178710938
2011-11-28,1.9779168367385864
2011-11-29,1.6882634162902832
2011-11-30,1.7875733375549316
2011-12-01,1.9448137283325195
2011-12-02,1.8537802696228027
2011-12-05,2.0606753826141357
2011-12-06,1.9779168367385864
2011-12-07,2.118605613708496
2011-12-08,1.9861934185028076
2011-12-09,1.9696406126022339
2011-12-12,1.8372281789779663
2011-12-13,1.7958487272262573
2011-12-14,1.7461940050125122
2011-12-15,1.7379186153411865
2011-12-16,1.6882634162902832
2011-12-19,1.6137816905975342
2011-12-20,1.7130905389785767
2011-12-21,1.6303331851959229
2011-12-22,1.7627464532852173
2011-12-23,1.8620554208755493
2011-12-27,1.9034345149993896
2011-12-28,1.8206770420074463
2011-12-29,1.8703312873840332
2011-12-30,1.936537265777588
2012-01-03,1.8951584100723267
2012-01-04,1.9282618761062622
2012-01-05,2.143432855606079
2012-01-06,2.0192959308624268
2012-01-09,1.9613651037216187
2012-01-10,2.093777894973755
2012-01-11,2.234466552734375
2012-01-12,2.4579129219055176
2012-01-13,2.474465847015381
2012-01-17,2.4248106479644775
2012-01-18,2.5406711101531982
2012-01-19,2.5489470958709717
2012-01-20,2.557222366333008
2012-01-23,2.4579129219055176
2012-01-24,2.441361665725708
2012-01-25,2.3834316730499268
2012-01-26,2.143432855606079
2012-01-27,2.2013635635375977
2012-01-30,2.275846004486084
2012-01-31,2.275846004486084
2012-02-01,2.3089497089385986
2012-02-02,2.325500965118408
2012-02-03,2.5323963165283203
2012-02-06,2.6813602447509766
2012-02-07,2.714463710784912
2012-02-08,2.838599681854248
2012-02-09,3.0620474815368652
2012-02-10,2.805497169494629
2012-02-13,3.0041167736053467
2012-02-14,2.9875645637512207
2012-02-15,2.8137729167938232
2012-02-16,2.9875645637512207
2012-02-17,3.111701250076294
2012-02-21,3.3930788040161133
2012-02-22,3.2275633811950684
2012-02-23,3.1140973567962646
2012-02-24,2.998147487640381
2012-02-27,3.1223795413970947
2012-02-28,3.1140973567962646
2012-02-29,3.1389448642730713
2012-03-01,3.056122064590454
2012-03-02,2.931889295578003
2012-03-05,3.0395584106445312
2012-03-06,2.865631580352783
2012-03-07,3.0644044876098633
2012-03-08,3.147226333618164
2012-03-09,3.2466118335723877
2012-03-12,3.130661725997925
2012-03-13,3.2880232334136963
2012-03-14,3.519923686981201
2012-03-15,3.6358747482299805
2012-03-16,3.453667163848877
2012-03-19,3.619309186935425
2012-03-20,3.693850040435791
2012-03-21,3.818082571029663
2012-03-22,3.6855671405792236
2012-03-23,3.66072154045105
2012-03-26,3.7932348251342773
2012-03-27,3.693850040435791
2012-03-28,3.693850040435791
2012-03-29,3.627591609954834
2012-03-30,3.6027469635009766
2012-04-02,3.6027469635009766
2012-04-03,3.536487340927124
2012-04-04,3.4122557640075684
2012-04-05,3.2383310794830322
2012-04-09,3.0312750339508057
2012-04-10,2.8904783725738525
2012-04-11,3.056122064590454
2012-04-12,3.0892505645751953
2012-04-13,2.931889295578003
2012-04-16,2.8490679264068604
2012-04-17,2.8821964263916016
2012-04-18,2.749681234359741
2012-04-19,2.6502957344055176
2012-04-20,2.5674734115600586
2012-04-23,2.4183950424194336
2012-04-24,2.592320680618286
2012-04-25,2.7331173419952393
2012-04-26,2.6420135498046875
2012-04-27,2.6917061805725098
2012-04-30,2.584038019180298
2012-05-01,2.3935487270355225
2012-05-02,2.169928789138794
2012-05-03,2.0042858123779297
2012-05-04,2.0539791584014893
2012-05-07,2.045696973800659
2012-05-08,1.9960039854049683
2012-05-09,2.012568712234497
2012-05-10,2.012568712234497
2012-05-11,1.9545929431915283
2012-05-14,1.9628756046295166
2012-05-15,1.8883360624313354
2012-05-16,1.7806674242019653
2012-05-17,1.7250996828079224
2012-05-18,1.6753369569778442
2012-05-21,1.9822056293487549
2012-05-22,2.164668321609497
2012-05-23,2.056849241256714
2012-05-24,2.106611728668213
2012-05-25,2.023674726486206
2012-05-29,2.181255340576172
2012-05-30,2.056849241256714
2012-05-31,2.056849241256714
2012-06-01,1.8412119150161743
2012-06-04,1.8246243000030518
2012-06-05,1.9656169414520264
2012-06-06,2.031968116760254
2012-06-07,2.048555374145508
2012-06-08,2.131492853164673
2012-06-11,2.007086992263794
2012-06-12,2.11490535736084
2012-06-13,2.0900251865386963
2012-06-14,2.164668321609497
2012-06-15,2.280780553817749
2012-06-18,2.3305420875549316
2012-06-19,2.4217751026153564
2012-06-20,2.396892786026001
2012-06-21,2.280780553817749
2012-06-22,2.3305420875549316
2012-06-25,2.2227232456207275
2012-06-26,2.1895487308502197
2012-06-27,2.430067539215088
2012-06-28,2.629117965698242
2012-06-29,2.728642702102661
2012-07-02,2.811579704284668
2012-07-03,2.869636297225952
2012-07-05,2.745229959487915
2012-07-06,2.670586109161377
2012-07-09,2.546180009841919
2012-07-10,2.52129864692688
2012-07-11,2.4715359210968018
2012-07-12,2.372011423110962
2012-07-13,2.496417284011841
2012-07-16,2.5047109127044678
2012-07-17,2.4715359210968018
2012-07-18,2.537886142730713
2012-07-19,2.454948902130127
2012-07-20,2.405186891555786
2012-07-23,2.2558979988098145
2012-07-24,2.272486448287964
2012-07-25,2.297368288040161
2012-07-26,2.272486448287964
2012-07-27,2.3222479820251465
2012-07-30,2.3471295833587646
2012-07-31,2.3222479820251465
2012-08-01,2.5959432125091553
2012-08-02,2.2310173511505127
2012-08-03,2.372011423110962
2012-08-06,2.579355001449585
2012-08-07,2.537886142730713
2012-08-08,2.454948902130127
2012-08-09,2.488123893737793
2012-08-10,2.571061849594116
2012-08-13,2.6622912883758545
2012-08-14,2.587648391723633
2012-08-15,2.629117965698242
2012-08-16,2.687173843383789
2012-08-17,2.770111083984375
2012-08-20,2.803285598754883
2012-08-21,2.8530490398406982
2012-08-22,2.819873809814453
2012-08-23,2.7725582122802734
2012-08-24,2.7891595363616943
2012-08-27,2.7227516174316406
2012-08-28,2.8057620525360107
2012-08-29,2.897073745727539
2012-08-30,2.9136765003204346
2012-08-31,2.7891595363616943
2012-09-04,2.7725582122802734
2012-09-05,2.7393531799316406
2012-09-06,3.353633165359497
2012-09-07,3.5943634510040283
2012-09-10,3.8350954055786133
2012-09-11,4.017719745635986
2012-09-12,3.9845130443573
2012-09-13,3.7769880294799805
2012-09-14,3.9181058406829834
2012-09-17,3.7686851024627686
2012-09-18,3.6524720191955566
2012-09-19,3.8849000930786133
2012-09-20,3.7354817390441895
2012-09-21,3.8184926509857178
2012-09-24,3.7520854473114014
2012-09-25,3.56946063041687
2012-09-26,3.619267702102661
2012-09-27,3.6441690921783447
2012-09-28,3.6026644706726074
2012-10-01,3.552859306335449
2012-10-02,3.5943634510040283
2012-10-03,3.6939756870269775
2012-10-04,3.8599982261657715
2012-10-05,3.8350954055786133
2012-10-08,3.635869026184082
2012-10-09,3.56946063041687
2012-10-10,3.6275672912597656
2012-10-11,3.6275672912597656
2012-10-12,3.6109652519226074
2012-10-15,3.8184926509857178
2012-10-16,3.9181058406829834
2012-10-17,4.258449554443359
2012-10-18,4.042620658874512
2012-10-19,3.868297815322876
2012-10-22,3.9430081844329834
2012-10-23,3.810192346572876
2012-10-24,3.702277660369873
2012-10-25,3.7935895919799805
2012-10-26,3.6524720191955566
2012-10-31,3.8932018280029297
2012-11-01,4.457675457000732
2012-11-02,4.465975761413574
2012-11-05,4.009417533874512
2012-11-06,3.9098052978515625
2012-11-07,3.710578680038452
2012-11-08,3.7935895919799805
2012-11-09,3.785287857055664
2012-11-12,3.7935895919799805
2012-11-13,3.5943634510040283
2012-11-14,3.3287298679351807
2012-11-15,3.2457189559936523
2012-11-16,3.4698476791381836
2012-11-19,3.5860631465911865
2012-11-20,3.4864501953125
2012-11-21,3.5387847423553467
2012-11-23,3.5221686363220215
2012-11-26,3.5221686363220215
2012-11-27,3.5138633251190186
2012-11-28,3.555398464202881
2012-11-29,3.6135470867156982
2012-11-30,3.638467788696289
2012-12-03,3.7796881198883057
2012-12-04,3.829528570175171
2012-12-05,3.837836980819702
2012-12-06,3.970749855041504
2012-12-07,3.9292123317718506
2012-12-10,3.99566912651062
2012-12-11,4.0621256828308105
2012-12-12,4.10366153717041
2012-12-13,4.195038318634033
2012-12-14,4.111965656280518
2012-12-17,4.228264331817627
2012-12-18,4.369483947753906
2012-12-19,4.394405364990234
2012-12-20,4.419327735900879
2012-12-21,4.261494159698486
2012-12-24,4.485783100128174
2012-12-26,4.685150146484375
2012-12-27,4.793141841888428
2012-12-28,4.7516069412231445
2012-12-31,5.075580596923828
2013-01-02,5.241719722747803
2013-01-03,5.3164825439453125
2013-01-04,5.382939338684082
2013-01-07,5.2666401863098145
2013-01-08,5.191877841949463
2013-01-09,5.200185775756836
2013-01-10,5.092193126678467
2013-01-11,5.133728504180908
2013-01-14,5.058966159820557
2013-01-15,5.075580596923828
2013-01-16,5.017429828643799
2013-01-17,5.133728504180908
2013-01-18,5.100501537322998
2013-01-22,5.499234676361084
2013-01-23,5.540771007537842
2013-01-24,5.308176517486572
2013-01-25,5.482623100280762
2013-01-28,5.53246545791626
2013-01-29,5.341405391693115
2013-01-30,5.250028133392334
2013-01-31,5.341405391693115
2013-02-01,5.623840808868408
2013-02-04,5.690297603607178
2013-02-05,5.723526477813721
2013-02-06,5.856438636779785
2013-02-07,5.715219497680664
2013-02-08,5.582307815551758
2013-02-11,5.407860279083252
2013-02-12,5.731832504272461
2013-02-13,5.765061855316162
2013-02-14,5.98935079574585
2013-02-15,6.022576332092285
2013-02-19,6.305016994476318
2013-02-20,6.230252742767334
2013-02-21,6.407262802124023
2013-02-22,6.606709957122803
2013-02-25,6.772918701171875
2013-02-26,7.005607604980469
2013-02-27,7.0222272872924805
2013-02-28,7.3214006423950195
2013-03-01,7.620572090148926
2013-03-04,8.20229434967041
2013-03-05,8.717533111572266
2013-03-06,8.252154350280762
2013-03-07,7.786780834197998
2013-03-08,7.91974401473999
2013-03-11,8.385120391845703
2013-03-12,8.252154350280762
2013-03-13,8.426671981811523
2013-03-14,8.62612247467041
2013-03-15,8.343567848205566
2013-03-18,8.451604843139648
2013-03-19,8.218914985656738
2013-03-20,8.418359756469727
2013-03-21,8.40174388885498
2013-03-22,8.54301643371582
2013-03-25,8.559638023376465
2013-03-26,8.50977897644043
2013-03-27,8.667673110961914
2013-03-28,8.900361061096191
2013-04-01,8.601189613342285
2013-04-02,8.476537704467773
2013-04-03,8.185674667358398
2013-04-04,8.493157386779785
2013-04-05,8.434982299804688
2013-04-08,8.916980743408203
2013-04-09,9.116429328918457
2013-04-10,9.365743637084961
2013-04-11,9.407292366027832
2013-04-12,9.274330139160156
2013-04-15,8.684294700622559
2013-04-16,8.85050106048584
2013-04-17,8.4432954788208
2013-04-18,8.368498802185059
2013-04-19,8.883743286132812
2013-04-22,8.89205265045166
2013-04-23,9.182909965515137
2013-04-24,9.365743637084961
2013-04-25,9.7230863571167
2013-04-26,9.789562225341797
2013-04-29,9.989011764526367
2013-04-30,9.930840492248535
2013-05-01,9.50701904296875
2013-05-02,9.880982398986816
2013-05-03,10.047187805175781
2013-05-06,10.37960147857666
2013-05-07,10.82835578918457
2013-05-08,10.82835578918457
2013-05-09,10.820049285888672
2013-05-10,11.01949405670166
2013-05-13,11.110910415649414
2013-05-14,11.626150131225586
2013-05-15,11.385150909423828
2013-05-16,11.02780532836914
2013-05-17,11.376842498779297
2013-05-20,11.318668365478516
2013-05-21,11.410080909729004
2013-05-22,11.02780532836914
2013-05-23,11.138357162475586
2013-05-24,10.913928985595703
2013-05-28,11.213172912597656
2013-05-29,10.988737106323242
2013-05-30,10.947175979614258
2013-05-31,10.697813987731934
2013-06-03,10.623000144958496
2013-06-04,10.232328414916992
2013-06-05,9.974653244018555
2013-06-06,10.37363338470459
2013-06-07,10.5232515335083
2013-06-10,10.980426788330078
2013-06-11,10.789244651794434
2013-06-12,10.706121444702148
2013-06-13,10.689499855041504
2013-06-14,10.581440925598145
2013-06-17,10.739373207092285
2013-06-18,10.722744941711426
2013-06-19,10.581440925598145
2013-06-20,10.032835006713867
2013-06-21,9.791780471801758
2013-06-24,9.143430709838867
2013-06-25,9.450982093811035
2013-06-26,9.459291458129883
2013-06-27,9.958024024963379
2013-06-28,9.658787727355957
2013-07-01,9.816720008850098
2013-07-02,9.608909606933594
2013-07-03,9.708662033081055
2013-07-05,9.883216857910156
2013-07-08,10.124271392822266
2013-07-09,10.016207695007324
2013-07-10,9.849964141845703
2013-07-11,10.174141883850098
2013-07-12,10.132576942443848
2013-07-15,10.190766334533691
2013-07-16,10.37363338470459
2013-07-17,10.581440925598145
2013-07-18,10.95549201965332
2013-07-19,10.972113609313965
2013-07-22,11.038610458374023
2013-07-23,11.495784759521484
2013-07-24,11.529033660888672
2013-07-25,11.695279121398926
2013-07-26,11.620464324951172
2013-07-29,11.57890796661377
2013-07-30,11.761773109436035
2013-07-31,11.6786527633667
2013-08-01,12.044387817382812
2013-08-02,12.127511978149414
2013-08-05,12.09426212310791
2013-08-06,11.811646461486816
2013-08-07,11.811646461486816
2013-08-08,11.761773109436035
2013-08-09,11.637088775634766
2013-08-12,11.396038055419922
2013-08-13,11.088484764099121
2013-08-14,10.847429275512695
2013-08-15,10.797560691833496
2013-08-16,10.855741500854492
2013-08-19,10.514942169189453
2013-08-20,10.95549201965332
