Date,K
2010-07-15,29.619586944580078
2010-07-16,29.140108108520508
2010-07-19,29.288522720336914
2010-07-20,29.47688865661621
2010-07-21,29.191486358642578
2010-07-22,28.88324546813965
2010-07-23,29.168649673461914
2010-07-26,29.305644989013672
2010-07-27,29.95636749267578
2010-07-28,29.40839195251465
2010-07-29,27.3877010345459
2010-07-30,28.569286346435547
2010-08-02,28.540742874145508
2010-08-03,28.352394104003906
2010-08-04,28.974567413330078
2010-08-05,28.466552734375
2010-08-06,28.62636947631836
2010-08-09,28.991703033447266
2010-08-10,29.551097869873047
2010-08-11,29.065906524658203
2010-08-12,28.751953125
2010-08-13,28.906068801879883
2010-08-16,29.071603775024414
2010-08-17,29.225727081298828
2010-08-18,29.08873176574707
2010-08-19,28.460834503173828
2010-08-20,28.398035049438477
2010-08-23,28.4893741607666
2010-08-24,28.38092613220215
2010-08-25,28.312421798706055
2010-08-26,28.20396614074707
2010-08-27,28.82044219970703
2010-08-30,28.374496459960938
2010-08-31,28.587411880493164
2010-09-01,28.713987350463867
2010-09-02,28.783042907714844
2010-09-03,29.007463455200195
2010-09-07,28.811817169189453
2010-09-08,29.09378433227539
2010-09-09,29.283672332763672
2010-09-10,29.502338409423828
2010-09-13,29.525352478027344
2010-09-14,29.180097579956055
2010-09-15,29.346973419189453
2010-09-16,29.33545684814453
2010-09-17,29.105281829833984
2010-09-20,29.24338722229004
2010-09-21,28.97868537902832
2010-09-22,29.21462059020996
2010-09-23,29.09378433227539
2010-09-24,29.346973419189453
2010-09-27,29.122541427612305
2010-09-28,29.151323318481445
2010-09-29,29.128313064575195
2010-09-30,29.06500244140625
2010-10-01,29.295175552368164
2010-10-04,29.105281829833984
2010-10-05,29.13981819152832
2010-10-06,29.053491592407227
2010-10-07,28.886611938476562
2010-10-08,28.7542781829834
2010-10-11,28.667964935302734
2010-10-12,28.78881072998047
2010-10-13,29.237640380859375
2010-10-14,28.984453201293945
2010-10-15,28.81757354736328
2010-10-18,28.829076766967773
2010-10-19,28.713987350463867
2010-10-20,28.783042907714844
2010-10-21,28.627683639526367
2010-10-22,28.512582778930664
2010-10-25,28.52410888671875
2010-10-26,28.345706939697266
2010-10-27,28.242141723632812
2010-10-28,28.41476821899414
2010-10-29,28.921142578125
2010-11-01,29.2031192779541
2010-11-02,28.593151092529297
2010-11-03,28.52410888671875
2010-11-04,28.374496459960938
2010-11-05,28.3802490234375
2010-11-08,28.3802490234375
2010-11-09,28.161584854125977
2010-11-10,28.127056121826172
2010-11-11,28.339962005615234
2010-11-12,28.167339324951172
2010-11-15,28.081016540527344
2010-11-16,28.161584854125977
2010-11-17,28.127056121826172
2010-11-18,28.41476821899414
2010-11-19,28.184593200683594
2010-11-22,28.270919799804688
2010-11-23,28.368730545043945
2010-11-24,28.30544090270996
2010-11-26,28.472312927246094
2010-11-29,28.539039611816406
2010-11-30,28.562244415283203
2010-12-01,28.68407440185547
2010-12-02,28.73630142211914
2010-12-03,28.718891143798828
2010-12-06,28.60285758972168
2010-12-07,28.376577377319336
2010-12-08,28.80012321472168
2010-12-09,28.875545501708984
2010-12-10,28.881343841552734
2010-12-13,29.136625289916992
2010-12-14,29.600757598876953
2010-12-15,29.62397003173828
2010-12-16,29.670372009277344
2010-12-17,29.722610473632812
2010-12-20,29.79802131652832
2010-12-21,29.652976989746094
2010-12-22,29.763206481933594
2010-12-23,29.676191329956055
2010-12-27,29.629770278930664
2010-12-28,29.676191329956055
2010-12-29,29.652976989746094
2010-12-30,29.658777236938477
2010-12-31,29.63556671142578
2011-01-03,29.519529342651367
2011-01-04,29.75741958618164
2011-01-05,29.629770278930664
2011-01-06,29.54273796081543
2011-01-07,29.58915901184082
2011-01-10,29.618175506591797
2011-01-11,29.54273796081543
2011-01-12,29.652976989746094
2011-01-13,29.879261016845703
2011-01-14,29.58915901184082
2011-01-18,29.670372009277344
2011-01-19,29.618175506591797
2011-01-20,29.983678817749023
2011-01-21,30.140321731567383
2011-01-24,30.082311630249023
2011-01-25,30.012693405151367
2011-01-26,29.879261016845703
2011-01-27,29.50212860107422
2011-01-28,29.293277740478516
2011-01-31,29.183029174804688
2011-02-01,29.12502098083496
2011-02-02,29.217844009399414
2011-02-03,30.471038818359375
2011-02-04,30.99319839477539
2011-02-07,30.894563674926758
2011-02-08,30.91777801513672
2011-02-09,30.807525634765625
2011-02-10,30.639286041259766
2011-02-11,30.801734924316406
2011-02-14,31.02800178527832
2011-02-15,30.74951934814453
2011-02-16,30.708904266357422
2011-02-17,30.74951934814453
2011-02-18,30.75532341003418
2011-02-22,30.85975456237793
2011-02-23,31.016408920288086
2011-02-24,30.807525634765625
2011-02-25,31.07353401184082
2011-02-28,31.31324577331543
2011-03-01,30.980003356933594
2011-03-02,31.08524513244629
2011-03-03,31.552947998046875
2011-03-04,31.763427734375
2011-03-07,31.669879913330078
2011-03-08,31.886198043823242
2011-03-09,32.09667205810547
2011-03-10,32.09667205810547
2011-03-11,32.17851257324219
2011-03-14,31.886198043823242
2011-03-15,31.61141586303711
2011-03-16,31.36587142944336
2011-03-17,31.248947143554688
2011-03-18,31.669879913330078
2011-03-21,31.628955841064453
2011-03-22,31.552947998046875
2011-03-23,31.3717098236084
2011-03-24,31.330793380737305
2011-03-25,31.2138614654541
2011-03-28,31.41847801208496
2011-03-29,31.500328063964844
2011-03-30,31.51201629638672
2011-03-31,31.55879783630371
2011-04-01,31.570493698120117
2011-04-04,31.704954147338867
2011-04-05,31.541255950927734
2011-04-06,31.72250747680664
2011-04-07,31.58802032470703
2011-04-08,31.535411834716797
2011-04-11,31.985593795776367
2011-04-12,31.950510025024414
2011-04-13,32.0908088684082
2011-04-14,32.30128479003906
2011-04-15,32.371437072753906
2011-04-18,32.2545166015625
2011-04-19,32.27205276489258
2011-04-20,32.500064849853516
2011-04-21,32.37729263305664
2011-04-25,32.3538932800293
2011-04-26,32.59946823120117
2011-04-27,32.93854904174805
2011-04-28,33.230865478515625
2011-04-29,33.48225402832031
2011-05-02,33.48225402832031
2011-05-03,33.58164596557617
2011-05-04,33.1840934753418
2011-05-05,33.06132507324219
2011-05-06,33.178245544433594
2011-05-09,32.979461669921875
2011-05-10,33.31855010986328
2011-05-11,33.125633239746094
2011-05-12,33.61672592163086
2011-05-13,33.65180969238281
2011-05-16,33.47641372680664
2011-05-17,33.48811721801758
2011-05-18,33.41794204711914
2011-05-19,33.505653381347656
2011-05-20,33.406253814697266
2011-05-23,33.201637268066406
2011-05-24,33.026248931884766
2011-05-25,32.862545013427734
2011-05-26,33.195770263671875
2011-05-27,33.23405838012695
2011-05-31,33.55791473388672
2011-06-01,33.239952087402344
2011-06-02,32.67467498779297
2011-06-03,32.33903121948242
2011-06-06,32.362579345703125
2011-06-07,32.58045959472656
2011-06-08,32.668792724609375
2011-06-09,32.85131072998047
2011-06-10,32.32135009765625
2011-06-13,32.6275634765625
2011-06-14,32.362579345703125
2011-06-15,31.985719680786133
2011-06-16,32.23303985595703
2011-06-17,32.33903121948242
2011-06-20,32.53334426879883
2011-06-21,32.3802490234375
2011-06-22,32.19180679321289
2011-06-23,31.867952346801758
2011-06-24,32.244815826416016
2011-06-27,32.28014373779297
2011-06-28,32.486236572265625
2011-06-29,32.498016357421875
2011-06-30,32.57455062866211
2011-07-01,32.621681213378906
2011-07-05,32.46857833862305
2011-07-06,32.6805419921875
2011-07-07,32.81599044799805
2011-07-08,32.486236572265625
2011-07-11,32.45091247558594
2011-07-12,32.72178268432617
2011-07-13,32.6275634765625
2011-07-14,32.55689239501953
2011-07-15,32.52745819091797
2011-07-18,32.368473052978516
2011-07-19,32.6275634765625
2011-07-20,32.598121643066406
2011-07-21,32.927860260009766
2011-07-22,32.921974182128906
2011-07-25,32.910194396972656
2011-07-26,32.85131072998047
2011-07-27,32.709991455078125
2011-07-28,32.86897659301758
2011-07-29,32.84543228149414
2011-08-01,32.56867218017578
2011-08-02,32.05638122558594
2011-08-03,32.00339126586914
2011-08-04,30.861045837402344
2011-08-05,31.42045021057129
2011-08-08,30.42530059814453
2011-08-09,30.94937515258789
2011-08-10,30.3016414642334
2011-08-11,30.696157455444336
2011-08-12,31.143688201904297
2011-08-15,31.561752319335938
2011-08-16,31.5382022857666
2011-08-17,31.485214233398438
2011-08-18,31.09068489074707
2011-08-19,30.772714614868164
2011-08-22,31.09068489074707
2011-08-23,31.32623291015625
2011-08-24,31.46753692626953
2011-08-25,31.08479881286621
2011-08-26,31.31443214416504
2011-08-29,31.891508102416992
2011-08-30,31.96274185180664
2011-08-31,32.24171447753906
2011-09-01,32.033958435058594
2011-09-02,31.820289611816406
2011-09-06,31.76093864440918
2011-09-07,32.29512023925781
2011-09-08,32.28919982910156
2011-09-09,31.511634826660156
2011-09-12,31.244529724121094
2011-09-13,31.131763458251953
2011-09-14,31.25641632080078
2011-09-15,31.87370491027832
2011-09-16,32.04582977294922
2011-09-19,31.743120193481445
2011-09-20,31.719383239746094
2011-09-21,31.232685089111328
2011-09-22,31.1080265045166
2011-09-23,31.220800399780273
2011-09-26,31.701574325561523
2011-09-27,32.15859603881836
2011-09-28,31.867778778076172
2011-09-29,31.96274185180664
2011-09-30,31.57098960876465
2011-10-03,31.386991500854492
2011-10-04,31.576919555664062
2011-10-05,31.42854118347168
2011-10-06,31.719383239746094
2011-10-07,31.820289611816406
2011-10-10,32.081451416015625
2011-10-11,32.182350158691406
2011-10-12,32.312931060791016
2011-10-13,32.02803039550781
2011-10-14,32.550357818603516
2011-10-17,32.538482666015625
2011-10-18,32.538482666015625
2011-10-19,32.336666107177734
2011-10-20,32.283267974853516
2011-10-21,32.63344955444336
2011-10-24,32.50880432128906
2011-10-25,31.974607467651367
2011-10-26,32.37228012084961
2011-10-27,32.686866760253906
2011-10-28,32.51473617553711
2011-10-31,32.17642593383789
2011-11-01,31.79059410095215
2011-11-02,32.07551956176758
2011-11-03,29.6241397857666
2011-11-04,29.6241397857666
2011-11-07,29.9387264251709
2011-11-08,29.61227035522461
2011-11-09,29.131502151489258
2011-11-10,29.309558868408203
2011-11-11,29.511369705200195
2011-11-14,29.46981430053711
2011-11-15,29.558841705322266
2011-11-16,29.184906005859375
2011-11-17,29.309558868408203
2011-11-18,29.303619384765625
2011-11-21,29.167112350463867
2011-11-22,28.989046096801758
2011-11-23,28.63884735107422
2011-11-25,28.93562889099121
2011-11-28,28.858455657958984
2011-11-29,28.94828224182129
2011-11-30,29.439340591430664
2011-12-01,29.33154296875
2011-12-02,29.415382385253906
2011-12-05,29.91242218017578
2011-12-06,29.816635131835938
2011-12-07,29.840572357177734
2011-12-08,29.52916717529297
2011-12-09,29.828601837158203
2011-12-12,29.409406661987305
2011-12-13,29.175853729248047
2011-12-14,29.157886505126953
2011-12-15,29.199798583984375
2011-12-16,29.20579719543457
2011-12-19,29.18184471130371
2011-12-20,29.541156768798828
2011-12-21,29.942378997802734
2011-12-22,29.888477325439453
2011-12-23,30.1459903717041
2011-12-27,30.39150619506836
2011-12-28,30.349584579467773
2011-12-29,30.457386016845703
2011-12-30,30.283714294433594
2012-01-03,30.21784782409668
2012-01-04,30.187910079956055
2012-01-05,30.223831176757812
2012-01-06,30.2477970123291
2012-01-09,30.367549896240234
2012-01-10,30.78076934814453
2012-01-11,30.87657928466797
2012-01-12,30.804723739624023
2012-01-13,30.427446365356445
2012-01-17,30.475339889526367
2012-01-18,30.637035369873047
2012-01-19,30.655004501342773
2012-01-20,30.583154678344727
2012-01-23,30.54122543334961
2012-01-24,30.241802215576172
2012-01-25,30.487333297729492
2012-01-26,29.936389923095703
2012-01-27,29.78067970275879
2012-01-30,29.624980926513672
2012-01-31,29.654926300048828
2012-02-01,29.52916717529297
2012-02-02,30.29569435119629
2012-02-03,30.44541358947754
2012-02-06,30.349584579467773
2012-02-07,30.433435440063477
2012-02-08,30.1459903717041
2012-02-09,30.068126678466797
2012-02-10,29.828601837158203
2012-02-13,29.954357147216797
2012-02-14,30.122028350830078
2012-02-15,31.66107177734375
2012-02-16,31.475418090820312
2012-02-17,31.45745849609375
2012-02-21,31.116111755371094
2012-02-22,31.45745849609375
2012-02-23,31.79880142211914
2012-02-24,31.58920669555664
2012-02-27,31.679040908813477
2012-02-28,31.59450340270996
2012-02-29,31.606578826904297
2012-03-01,31.552236557006836
2012-03-02,31.46169090270996
2012-03-05,31.449594497680664
2012-03-06,31.298677444458008
2012-03-07,31.353010177612305
2012-03-08,31.648845672607422
2012-03-09,31.660926818847656
2012-03-12,31.89638328552246
2012-03-13,31.93865394592285
2012-03-14,31.685081481933594
2012-03-15,31.950725555419922
2012-03-16,31.769615173339844
2012-03-19,31.757511138916016
2012-03-20,31.805814743041992
2012-03-21,31.685081481933594
2012-03-22,31.727331161499023
2012-03-23,31.642812728881836
2012-03-26,31.89638328552246
2012-03-27,32.0654411315918
2012-03-28,32.18618392944336
2012-03-29,32.23448944091797
2012-03-30,32.37938690185547
2012-04-02,32.44580078125
2012-04-03,32.22847366333008
2012-04-04,32.18618392944336
2012-04-05,32.107688903808594
2012-04-09,31.932613372802734
2012-04-10,31.956754684448242
2012-04-11,32.00505828857422
2012-04-12,32.11977005004883
2012-04-13,32.143917083740234
2012-04-16,32.3008918762207
2012-04-17,32.4699592590332
2012-04-18,32.34920883178711
2012-04-19,32.48202133178711
2012-04-20,32.596744537353516
2012-04-23,30.610380172729492
2012-04-24,30.447370529174805
2012-04-25,30.483604431152344
2012-04-26,30.374919891357422
2012-04-27,30.399085998535156
2012-04-30,30.531896591186523
2012-05-01,30.18775749206543
2012-05-02,30.519819259643555
2012-05-03,30.64057159423828
2012-05-04,30.423229217529297
2012-05-07,30.5017032623291
2012-05-08,30.64057159423828
2012-05-09,30.646602630615234
2012-05-10,30.749252319335938
2012-05-11,30.785472869873047
2012-05-14,30.767362594604492
2012-05-15,30.779443740844727
2012-05-16,30.749252319335938
2012-05-17,30.616422653198242
2012-05-18,30.41115379333496
2012-05-21,30.41115379333496
2012-05-22,30.42926788330078
2012-05-23,30.248136520385742
2012-05-24,30.30851936340332
2012-05-25,30.350784301757812
2012-05-29,30.477567672729492
2012-05-30,30.057401657104492
2012-05-31,29.704208374023438
2012-06-01,29.363203048706055
2012-06-04,29.387556076049805
2012-06-05,29.363203048706055
2012-06-06,29.454540252685547
2012-06-07,29.472803115844727
2012-06-08,29.612873077392578
2012-06-11,29.545886993408203
2012-06-12,29.466720581054688
2012-06-13,29.460628509521484
2012-06-14,29.917341232299805
2012-06-15,29.990400314331055
2012-06-18,30.081737518310547
2012-06-19,30.203533172607422
2012-06-20,30.10610008239746
2012-06-21,29.72247314453125
2012-06-22,29.819904327392578
2012-06-25,29.673765182495117
2012-06-26,29.497167587280273
2012-06-27,29.65549659729004
2012-06-28,29.771183013916016
2012-06-29,30.03913116455078
2012-07-02,30.112201690673828
2012-07-03,30.1669979095459
2012-07-05,30.136558532714844
2012-07-06,29.911237716674805
2012-07-09,29.62505531311035
2012-07-10,29.825979232788086
2012-07-11,30.130460739135742
2012-07-12,29.917341232299805
2012-07-13,30.14263916015625
2012-07-16,29.442358016967773
2012-07-17,29.460628509521484
2012-07-18,29.265771865844727
2012-07-19,29.271852493286133
2012-07-20,29.010013580322266
2012-07-23,28.71162986755371
2012-07-24,28.33409309387207
2012-07-25,28.321910858154297
2012-07-26,28.38280487060547
2012-07-27,28.73598289489746
2012-07-30,28.86386489868164
2012-07-31,29.046546936035156
2012-08-01,29.1135311126709
2012-08-02,30.10610008239746
2012-08-03,30.66025733947754
2012-08-06,30.4897403717041
2012-08-07,30.599353790283203
2012-08-08,30.849016189575195
2012-08-09,30.90381622314453
2012-08-10,31.043882369995117
2012-08-13,30.87336540222168
2012-08-14,30.940359115600586
2012-08-15,31.03778648376465
2012-08-16,31.12303924560547
2012-08-17,31.116945266723633
2012-08-20,31.287456512451172
2012-08-21,31.293548583984375
2012-08-22,31.09868049621582
2012-08-23,31.153486251831055
2012-08-24,31.348352432250977
2012-08-27,31.451866149902344
2012-08-28,31.45796012878418
2012-08-29,31.311817169189453
2012-08-30,31.05386734008789
2012-08-31,31.109128952026367
2012-09-04,31.109128952026367
2012-09-05,30.826597213745117
2012-09-06,30.9555721282959
2012-09-07,30.949440002441406
2012-09-10,30.875734329223633
2012-09-11,30.973989486694336
2012-09-12,30.937156677246094
2012-09-13,31.213544845581055
2012-09-14,30.826597213745117
2012-09-17,30.998567581176758
2012-09-18,30.894161224365234
2012-09-19,31.28724479675293
2012-09-20,31.489925384521484
2012-09-21,31.60048484802246
2012-09-24,31.7724552154541
2012-09-25,31.85231590270996
2012-09-26,31.754032135009766
2012-09-27,31.723325729370117
2012-09-28,31.729467391967773
2012-10-01,31.895313262939453
2012-10-02,31.876874923706055
2012-10-03,31.82159996032715
2012-10-04,31.864604949951172
2012-10-05,31.9075870513916
2012-10-08,31.864604949951172
2012-10-09,31.68033790588379
2012-10-10,31.588199615478516
2012-10-11,31.69261360168457
2012-10-12,31.7724552154541
2012-10-15,31.754032135009766
2012-10-16,31.98128318786621
2012-10-17,32.46036911010742
2012-10-18,32.24540710449219
2012-10-19,31.993562698364258
2012-10-22,31.94442367553711
2012-10-23,31.723325729370117
2012-10-24,31.827730178833008
2012-10-25,32.28224182128906
2012-10-26,32.49108123779297
2012-10-31,32.13484191894531
2012-11-01,32.85957717895508
2012-11-02,32.976287841796875
2012-11-05,33.16054916381836
2012-11-06,33.633480072021484
2012-11-07,33.264957427978516
2012-11-08,32.96399688720703
2012-11-09,32.84730529785156
2012-11-12,32.96399688720703
2012-11-13,33.056129455566406
2012-11-14,32.97014236450195
2012-11-15,33.09912109375
2012-11-16,33.27109909057617
2012-11-19,33.621185302734375
2012-11-20,33.67033767700195
2012-11-21,33.81160354614258
2012-11-23,33.94057083129883
2012-11-26,34.02042007446289
2012-11-27,34.05727005004883
2012-11-28,34.25996017456055
2012-11-29,34.42092514038086
2012-11-30,34.33425521850586
2012-12-03,34.21043395996094
2012-12-04,34.19186782836914
2012-12-05,34.451866149902344
2012-12-06,34.507606506347656
2012-12-07,34.649986267089844
2012-12-10,34.7490234375
2012-12-11,35.077144622802734
2012-12-12,35.040000915527344
2012-12-13,35.13285827636719
2012-12-14,35.114280700683594
2012-12-17,35.200965881347656
2012-12-18,35.040000915527344
2012-12-19,34.76140594482422
2012-12-20,35.0338134765625
2012-12-21,34.77998733520508
2012-12-24,34.75522232055664
2012-12-26,34.52617263793945
2012-12-27,34.507606506347656
2012-12-28,34.2537727355957
2012-12-31,34.57569885253906
2013-01-02,35.23191833496094
2013-01-03,34.990478515625
2013-01-04,35.06477355957031
2013-01-07,35.077144622802734
2013-01-08,35.194786071777344
2013-01-09,35.28144454956055
2013-01-10,35.47955322265625
2013-01-11,35.300018310546875
2013-01-14,35.522884368896484
2013-01-15,35.361934661865234
2013-01-16,35.30621337890625
2013-01-17,35.758140563964844
2013-01-18,36.0367317199707
2013-01-22,36.02433776855469
2013-01-23,36.011966705322266
2013-01-24,36.271968841552734
2013-01-25,36.426753997802734
2013-01-28,36.16053771972656
2013-01-29,36.41437530517578
2013-01-30,36.34626770019531
2013-01-31,36.216251373291016
2013-02-01,36.30912399291992
2013-02-04,35.96862030029297
2013-02-05,36.216251373291016
2013-02-06,36.51959991455078
2013-02-07,36.52579879760742
2013-02-08,36.47008514404297
2013-02-11,36.60008239746094
2013-02-12,36.68058395385742
2013-02-13,36.70533752441406
2013-02-14,36.88487243652344
2013-02-15,37.00248336791992
2013-02-19,37.23155975341797
2013-02-20,37.00248336791992
2013-02-21,36.94057846069336
2013-02-22,37.15107345581055
2013-02-25,36.54438400268555
2013-02-26,37.11391830444336
2013-02-27,37.4482307434082
2013-02-28,37.72885513305664
2013-03-01,37.77875900268555
2013-03-04,38.07185363769531
2013-03-05,38.30257797241211
2013-03-06,38.30257797241211
2013-03-07,38.33376693725586
2013-03-08,38.364952087402344
2013-03-11,38.43354034423828
2013-03-12,38.49591064453125
2013-03-13,38.66429901123047
2013-03-14,38.80771255493164
2013-03-15,38.78902053833008
2013-03-18,38.838905334472656
2013-03-19,38.95738983154297
2013-03-20,39.44381332397461
2013-03-21,39.09458541870117
2013-03-22,39.5311164855957
2013-03-25,39.51240539550781
2013-03-26,39.91151809692383
2013-03-27,40.28569412231445
2013-03-28,40.17967224121094
2013-04-01,39.867881774902344
2013-04-02,40.09236145019531
2013-04-03,39.556060791015625
2013-04-04,39.917755126953125
2013-04-05,39.68702697753906
2013-04-08,39.89280700683594
2013-04-09,39.83045196533203
2013-04-10,40.29816436767578
2013-04-11,40.086124420166016
2013-04-12,40.34806442260742
2013-04-15,39.72443771362305
2013-04-16,40.497711181640625
2013-04-17,40.28569412231445
2013-04-18,40.4727783203125
2013-04-19,41.22111129760742
2013-04-22,41.27724075317383
2013-04-23,41.476806640625
2013-04-24,40.80328369140625
2013-04-25,41.03403854370117
2013-04-26,40.9716682434082
2013-04-29,40.834476470947266
2013-04-30,40.56008529663086
2013-05-01,40.291934967041016
2013-05-02,39.54982376098633
2013-05-03,39.699485778808594
2013-05-06,39.56229019165039
2013-05-07,39.84916305541992
2013-05-08,40.04871368408203
2013-05-09,39.855403900146484
2013-05-10,40.09236145019531
2013-05-13,40.17343521118164
2013-05-14,40.709747314453125
2013-05-15,41.09638977050781
2013-05-16,41.0465087890625
2013-05-17,40.94672775268555
2013-05-20,40.46029281616211
2013-05-21,40.80328369140625
2013-05-22,40.59750747680664
2013-05-23,40.341819763183594
2013-05-24,40.19214630126953
2013-05-28,40.360530853271484
2013-05-29,39.668304443359375
2013-05-30,39.5301628112793
2013-05-31,38.965003967285156
2013-06-03,39.3292121887207
2013-06-04,39.59295654296875
2013-06-05,38.80173110961914
2013-06-06,38.95871353149414
2013-06-07,39.806461334228516
2013-06-10,39.60551834106445
2013-06-11,39.56155776977539
2013-06-12,39.461090087890625
2013-06-13,40.333946228027344
2013-06-14,40.34022903442383
2013-06-17,40.616539001464844
2013-06-18,40.767250061035156
2013-06-19,40.10788345336914
2013-06-20,39.291526794433594
2013-06-21,39.71854782104492
2013-06-24,39.724830627441406
2013-06-25,39.67459487915039
2013-06-26,39.888084411621094
2013-06-27,40.4532585144043
2013-06-28,40.333946228027344
2013-07-01,40.74839782714844
2013-07-02,40.88656234741211
2013-07-03,40.85515213012695
2013-07-05,41.03099060058594
2013-07-08,41.275901794433594
2013-07-09,41.39519500732422
2013-07-10,41.42658996582031
2013-07-11,41.77825164794922
2013-07-12,41.75941848754883
2013-07-15,41.77197265625
2013-07-16,41.64011001586914
2013-07-17,41.558475494384766
2013-07-18,41.84733200073242
2013-07-19,42.274349212646484
2013-07-22,42.362274169921875
2013-07-23,42.21782684326172
2013-07-24,41.99176025390625
2013-07-25,42.054561614990234
2013-07-26,42.06083297729492
2013-07-29,42.00432586669922
2013-07-30,41.72801971435547
2013-07-31,41.596153259277344
2013-08-01,41.08121871948242
2013-08-02,40.961910247802734
2013-08-05,40.930511474609375
2013-08-06,41.31985092163086
2013-08-07,41.15029525756836
2013-08-08,41.231937408447266
2013-08-09,41.24449157714844
2013-08-12,41.275901794433594
2013-08-13,41.38263702392578
2013-08-14,41.08121871948242
2013-08-15,40.4783821105957
2013-08-16,39.5301628112793
2013-08-19,39.43596649169922
2013-08-20,39.31664276123047
2013-08-21,38.95871353149414
2013-08-22,39.19734191894531
2013-08-23,39.39201354980469
2013-08-26,38.74520492553711
2013-08-27,38.70124435424805
2013-08-28,38.35587692260742
2013-08-29,38.336883544921875
2013-08-30,38.41281509399414
2013-09-03,38.43811798095703
2013-09-04,38.46342849731445
2013-09-05,38.22932815551758
2013-09-06,38.10911178588867
2013-09-09,38.128089904785156
2013-09-10,37.62190628051758
2013-09-11,38.01420211791992
2013-09-12,38.03950119018555
2013-09-13,38.36852264404297
2013-09-16,38.583656311035156
2013-09-17,38.36852264404297
