Date,BFC
2010-01-04,6.8182291984558105
2010-01-05,6.8182291984558105
2010-01-06,6.670005798339844
2010-01-07,6.670005798339844
2010-01-08,6.707064151763916
2010-01-11,6.707064151763916
2010-01-12,6.707064151763916
2010-01-13,6.744118690490723
2010-01-14,6.744118690490723
2010-01-15,6.8182291984558105
2010-01-19,6.8182291984558105
2010-01-20,6.8182291984558105
2010-01-21,6.8182291984558105
2010-01-22,6.8182291984558105
2010-01-25,6.8182291984558105
2010-01-26,6.892341136932373
2010-01-27,6.8182291984558105
2010-01-28,6.8182291984558105
2010-01-29,6.8182291984558105
2010-02-01,6.8182291984558105
2010-02-02,6.929399490356445
2010-02-03,6.929399490356445
2010-02-04,6.966451644897461
2010-02-05,6.8182291984558105
2010-02-08,6.899753093719482
2010-02-09,6.929399490356445
2010-02-10,6.929399490356445
2010-02-11,6.929399490356445
2010-02-12,6.9368062019348145
2010-02-16,6.9368062019348145
2010-02-17,6.9516282081604
2010-02-18,6.9516282081604
2010-02-19,6.9516282081604
2010-02-22,7.040562152862549
2010-02-23,7.040562152862549
2010-02-24,7.040562152862549
2010-02-25,7.040562152862549
2010-02-26,7.040562152862549
2010-03-01,7.040562152862549
2010-03-02,7.040562152862549
2010-03-03,7.040562152862549
2010-03-04,7.040562152862549
2010-03-05,7.040562152862549
2010-03-08,7.040562152862549
2010-03-09,7.2258381843566895
2010-03-10,7.2258381843566895
2010-03-11,7.4185309410095215
2010-03-12,7.4185309410095215
2010-03-15,7.4185309410095215
2010-03-16,7.485230922698975
2010-03-17,7.485230922698975
2010-03-18,8.152229309082031
2010-03-19,8.152229309082031
2010-03-22,8.152229309082031
2010-03-23,8.152229309082031
2010-03-24,8.152229309082031
2010-03-25,8.152229309082031
2010-03-26,8.152229309082031
2010-03-29,8.152229309082031
2010-03-30,8.152229309082031
2010-03-31,8.152229309082031
2010-04-01,8.522789001464844
2010-04-05,8.522789001464844
2010-04-06,8.522789001464844
2010-04-07,8.522789001464844
2010-04-08,8.152229309082031
2010-04-09,8.204108238220215
2010-04-12,8.226344108581543
2010-04-13,8.263398170471191
2010-04-14,8.263398170471191
2010-04-15,8.263398170471191
2010-04-16,8.337505340576172
2010-04-19,8.337505340576172
2010-04-20,8.337505340576172
2010-04-21,8.337505340576172
2010-04-22,8.263398170471191
2010-04-23,8.263398170471191
2010-04-26,8.263398170471191
2010-04-27,8.893342018127441
2010-04-28,8.893342018127441
2010-04-29,8.893342018127441
2010-04-30,8.893342018127441
2010-05-03,8.893342018127441
2010-05-04,8.893342018127441
2010-05-05,8.337505340576172
2010-05-06,8.337505340576172
2010-05-07,8.522789001464844
2010-05-10,8.522789001464844
2010-05-11,8.522789001464844
2010-05-12,8.522789001464844
2010-05-13,8.522789001464844
2010-05-14,8.522789001464844
2010-05-17,8.522789001464844
2010-05-18,8.522789001464844
2010-05-19,8.522789001464844
2010-05-20,8.522789001464844
2010-05-21,8.337505340576172
2010-05-24,8.337505340576172
2010-05-25,8.337505340576172
2010-05-26,8.337505340576172
2010-05-27,8.337505340576172
2010-05-28,8.337505340576172
2010-06-01,8.337505340576172
2010-06-02,8.337505340576172
2010-06-03,8.759940147399902
2010-06-04,8.759940147399902
2010-06-07,8.7080659866333
2010-06-08,8.337505340576172
2010-06-09,8.337505340576172
2010-06-10,8.337505340576172
2010-06-11,8.7080659866333
2010-06-14,8.7080659866333
2010-06-15,8.522789001464844
2010-06-16,8.35233211517334
2010-06-17,8.35233211517334
2010-06-18,8.35233211517334
2010-06-21,8.522789001464844
2010-06-22,8.893342018127441
2010-06-23,8.893342018127441
2010-06-24,8.893342018127441
2010-06-25,8.893342018127441
2010-06-28,8.893342018127441
2010-06-29,8.893342018127441
2010-06-30,8.893342018127441
2010-07-01,8.893342018127441
2010-07-02,8.893342018127441
2010-07-06,8.893342018127441
2010-07-07,8.893342018127441
2010-07-08,8.893342018127441
2010-07-09,8.893342018127441
2010-07-12,8.893342018127441
2010-07-13,8.893342018127441
2010-07-14,8.893342018127441
2010-07-15,8.7451171875
2010-07-16,8.7451171875
2010-07-19,8.893342018127441
2010-07-20,8.893342018127441
2010-07-21,8.893342018127441
2010-07-22,8.893342018127441
2010-07-23,8.893342018127441
2010-07-26,8.819230079650879
2010-07-27,8.819230079650879
2010-07-28,8.819230079650879
2010-07-29,8.893342018127441
2010-07-30,8.893342018127441
2010-08-02,8.893342018127441
2010-08-03,8.893342018127441
2010-08-04,8.893342018127441
2010-08-05,8.893342018127441
2010-08-06,8.893342018127441
2010-08-09,8.893342018127441
2010-08-10,8.893342018127441
2010-08-11,8.59689712524414
2010-08-12,8.59689712524414
2010-08-13,8.59689712524414
2010-08-16,8.59689712524414
2010-08-17,8.59689712524414
2010-08-18,8.878520011901855
2010-08-19,8.878520011901855
2010-08-20,8.59689712524414
2010-08-23,8.59689712524414
2010-08-24,8.893342018127441
2010-08-25,8.893342018127441
2010-08-26,8.7451171875
2010-08-27,8.7451171875
2010-08-30,8.7451171875
2010-08-31,8.7080659866333
2010-09-01,8.885931968688965
2010-09-02,8.893342018127441
2010-09-03,8.893342018127441
2010-09-07,8.893342018127441
2010-09-08,8.893342018127441
2010-09-09,8.893342018127441
2010-09-10,8.893342018127441
2010-09-13,8.893342018127441
2010-09-14,8.893342018127441
2010-09-15,8.893342018127441
2010-09-16,8.893342018127441
2010-09-17,8.893342018127441
2010-09-20,8.7080659866333
2010-09-21,8.7080659866333
2010-09-22,8.7080659866333
2010-09-23,8.411622047424316
2010-09-24,8.522789001464844
2010-09-27,8.522789001464844
2010-09-28,8.522789001464844
2010-09-29,8.522789001464844
2010-09-30,8.893342018127441
2010-10-01,8.893342018127441
2010-10-04,8.893342018127441
2010-10-05,8.411622047424316
2010-10-06,8.411622047424316
2010-10-07,8.782175064086914
2010-10-08,8.782175064086914
2010-10-11,8.782175064086914
2010-10-12,8.782175064086914
2010-10-13,8.782175064086914
2010-10-14,8.782175064086914
2010-10-15,8.782175064086914
2010-10-18,8.782175064086914
2010-10-19,8.782175064086914
2010-10-20,8.782175064086914
2010-10-21,8.782175064086914
2010-10-22,8.782175064086914
2010-10-25,8.782175064086914
2010-10-26,8.782175064086914
2010-10-27,8.782175064086914
2010-10-28,8.782175064086914
2010-10-29,8.782175064086914
2010-11-01,8.782175064086914
2010-11-02,8.782175064086914
2010-11-03,8.782175064086914
2010-11-04,8.7451171875
2010-11-05,8.7451171875
2010-11-08,8.7451171875
2010-11-09,8.7451171875
2010-11-10,8.7451171875
2010-11-11,8.819230079650879
2010-11-12,8.819230079650879
2010-11-15,8.893342018127441
2010-11-16,8.893342018127441
2010-11-17,8.893342018127441
2010-11-18,8.893342018127441
2010-11-19,8.893342018127441
2010-11-22,8.893342018127441
2010-11-23,8.893342018127441
2010-11-24,8.971843719482422
2010-11-26,8.971843719482422
2010-11-29,8.971843719482422
2010-11-30,8.971843719482422
2010-12-01,8.971843719482422
2010-12-02,8.971843719482422
2010-12-03,8.859701156616211
2010-12-06,8.934464454650879
2010-12-07,8.934464454650879
2010-12-08,8.934464454650879
2010-12-09,8.934464454650879
2010-12-10,8.971843719482422
2010-12-13,8.971843719482422
2010-12-14,8.971843719482422
2010-12-15,8.971843719482422
2010-12-16,8.971843719482422
2010-12-17,8.971843719482422
2010-12-20,8.822314262390137
2010-12-21,8.971843719482422
2010-12-22,8.859701156616211
2010-12-23,8.971843719482422
2010-12-27,8.971843719482422
2010-12-28,8.971843719482422
2010-12-29,8.971843719482422
2010-12-30,8.971843719482422
2010-12-31,8.971843719482422
2011-01-03,8.971843719482422
2011-01-04,8.971843719482422
2011-01-05,8.822314262390137
2011-01-06,8.822314262390137
2011-01-07,8.934464454650879
2011-01-10,8.934464454650879
2011-01-11,8.934464454650879
2011-01-12,8.934464454650879
2011-01-13,8.971843719482422
2011-01-14,8.971843719482422
2011-01-18,8.971843719482422
2011-01-19,8.971843719482422
2011-01-20,8.822314262390137
2011-01-21,11.02789306640625
2011-01-24,10.840981483459473
2011-01-25,10.840981483459473
2011-01-26,10.840981483459473
2011-01-27,10.840981483459473
2011-01-28,10.840981483459473
2011-01-31,10.840981483459473
2011-02-01,10.840981483459473
2011-02-02,10.840981483459473
2011-02-03,10.840981483459473
2011-02-04,9.719501495361328
2011-02-07,10.467153549194336
2011-02-08,10.467153549194336
2011-02-09,10.467153549194336
2011-02-10,10.392388343811035
2011-02-11,10.467153549194336
2011-02-14,10.840981483459473
2011-02-15,10.840981483459473
2011-02-16,10.840981483459473
2011-02-17,9.756878852844238
2011-02-18,10.467153549194336
2011-02-22,10.467153549194336
2011-02-23,10.546248435974121
2011-02-24,10.546248435974121
2011-02-25,9.860745429992676
2011-02-28,9.860745429992676
2011-03-01,10.546248435974121
2011-03-02,10.546248435974121
2011-03-03,10.546248435974121
2011-03-04,10.169602394104004
2011-03-07,10.169602394104004
2011-03-08,10.169602394104004
2011-03-09,10.169602394104004
2011-03-10,10.357924461364746
2011-03-11,10.357924461364746
2011-03-14,10.546248435974121
2011-03-15,10.546248435974121
2011-03-16,10.546248435974121
2011-03-17,10.546248435974121
2011-03-18,10.131937026977539
2011-03-21,10.169602394104004
2011-03-22,10.169602394104004
2011-03-23,9.868276596069336
2011-03-24,9.868276596069336
2011-03-25,9.868276596069336
2011-03-28,9.868276596069336
2011-03-29,9.868276596069336
2011-03-30,10.169602394104004
2011-03-31,10.169602394104004
2011-04-01,10.169602394104004
2011-04-04,10.169602394104004
2011-04-05,10.169602394104004
2011-04-06,10.320261001586914
2011-04-07,10.320261001586914
2011-04-08,10.546248435974121
2011-04-11,10.546248435974121
2011-04-12,10.546248435974121
2011-04-13,10.169602394104004
2011-04-14,10.2825927734375
2011-04-15,10.2825927734375
2011-04-18,10.2825927734375
2011-04-19,10.53872013092041
2011-04-20,10.312726974487305
2011-04-21,10.169602394104004
2011-04-25,10.169602394104004
2011-04-26,10.2825927734375
2011-04-27,10.2825927734375
2011-04-28,10.357924461364746
2011-04-29,10.92290210723877
2011-05-02,10.92290210723877
2011-05-03,10.92290210723877
2011-05-04,10.92290210723877
2011-05-05,10.92290210723877
2011-05-06,10.92290210723877
2011-05-09,10.92290210723877
2011-05-10,10.92290210723877
2011-05-11,10.92290210723877
2011-05-12,10.92290210723877
2011-05-13,10.92290210723877
2011-05-16,11.563210487365723
2011-05-17,11.563210487365723
2011-05-18,11.563210487365723
2011-05-19,11.261890411376953
2011-05-20,11.261890411376953
2011-05-23,11.261890411376953
2011-05-24,11.261890411376953
2011-05-25,11.341547966003418
2011-05-26,11.379480361938477
2011-05-27,11.379480361938477
2011-05-31,11.379480361938477
2011-06-01,11.379480361938477
2011-06-02,11.379480361938477
2011-06-03,11.379480361938477
2011-06-06,11.189820289611816
2011-06-07,11.189820289611816
2011-06-08,11.189820289611816
2011-06-09,11.379480361938477
2011-06-10,11.379480361938477
2011-06-13,11.379480361938477
2011-06-14,11.379480361938477
2011-06-15,10.696710586547852
2011-06-16,10.696710586547852
2011-06-17,10.620843887329102
2011-06-20,10.620843887329102
2011-06-21,10.620843887329102
2011-06-22,10.620843887329102
2011-06-23,11.000161170959473
2011-06-24,11.000161170959473
2011-06-27,10.810502052307129
2011-06-28,10.810502052307129
2011-06-29,11.000161170959473
2011-06-30,11.000161170959473
2011-07-01,10.810502052307129
2011-07-05,10.810502052307129
2011-07-06,11.000161170959473
2011-07-07,11.000161170959473
2011-07-08,10.620843887329102
2011-07-11,10.620843887329102
2011-07-12,11.000161170959473
2011-07-13,11.000161170959473
2011-07-14,11.000161170959473
2011-07-15,11.000161170959473
2011-07-18,11.000161170959473
2011-07-19,11.000161170959473
2011-07-20,10.810502052307129
2011-07-21,10.810502052307129
2011-07-22,10.810502052307129
2011-07-25,10.810502052307129
2011-07-26,10.620843887329102
2011-07-27,10.620843887329102
2011-07-28,10.620843887329102
2011-07-29,10.620843887329102
2011-08-01,10.620843887329102
2011-08-02,10.620843887329102
2011-08-03,10.620843887329102
2011-08-04,10.772573471069336
2011-08-05,10.772573471069336
2011-08-08,10.393257141113281
2011-08-09,10.393257141113281
2011-08-10,10.393257141113281
2011-08-11,10.393257141113281
2011-08-12,10.393257141113281
2011-08-15,10.393257141113281
2011-08-16,10.393257141113281
2011-08-17,10.393257141113281
2011-08-18,10.43118953704834
2011-08-19,10.43118953704834
2011-08-22,10.43118953704834
2011-08-23,10.43118953704834
2011-08-24,10.43118953704834
2011-08-25,10.43118953704834
2011-08-26,10.43118953704834
2011-08-29,10.355326652526855
2011-08-30,10.355326652526855
2011-08-31,10.355326652526855
2011-09-01,10.355326652526855
2011-09-02,10.355326652526855
2011-09-06,10.241530418395996
2011-09-07,10.241530418395996
2011-09-08,10.241530418395996
2011-09-09,10.32181167602539
2011-09-12,10.32181167602539
2011-09-13,10.32181167602539
2011-09-14,10.13066291809082
2011-09-15,10.13066291809082
2011-09-16,10.207124710083008
2011-09-19,10.207124710083008
2011-09-20,10.474724769592285
2011-09-21,10.474724769592285
2011-09-22,10.474724769592285
2011-09-23,10.474724769592285
2011-09-26,10.474724769592285
2011-09-27,10.474724769592285
2011-09-28,10.32181167602539
2011-09-29,10.32181167602539
2011-09-30,10.32181167602539
2011-10-03,10.32181167602539
2011-10-04,9.939522743225098
2011-10-05,9.939522743225098
2011-10-06,10.895243644714355
2011-10-07,10.895243644714355
2011-10-10,10.895243644714355
2011-10-11,10.895243644714355
2011-10-12,10.895243644714355
2011-10-13,10.895243644714355
2011-10-14,10.895243644714355
2011-10-17,10.895243644714355
2011-10-18,10.895243644714355
2011-10-19,9.977750778198242
2011-10-20,9.557233810424805
2011-10-21,10.512953758239746
2011-10-24,10.704100608825684
2011-10-25,10.895243644714355
2011-10-26,10.895243644714355
2011-10-27,10.704100608825684
2011-10-28,10.704100608825684
2011-10-31,9.939522743225098
2011-11-01,9.939522743225098
2011-11-02,9.939522743225098
2011-11-03,9.939522743225098
2011-11-04,9.939522743225098
2011-11-07,9.939522743225098
2011-11-08,10.13066291809082
2011-11-09,9.977750778198242
2011-11-10,9.977750778198242
2011-11-11,10.704100608825684
2011-11-14,10.704100608825684
2011-11-15,10.704100608825684
2011-11-16,10.704100608825684
2011-11-17,10.704100608825684
2011-11-18,10.704100608825684
2011-11-21,10.704100608825684
2011-11-22,10.746469497680664
2011-11-23,10.746469497680664
2011-11-25,10.746469497680664
2011-11-28,10.24573802947998
2011-11-29,10.207220077514648
2011-11-30,10.399808883666992
2011-12-01,10.399808883666992
2011-12-02,10.399808883666992
2011-12-05,10.438329696655273
2011-12-06,10.399808883666992
2011-12-07,10.399808883666992
2011-12-08,10.553878784179688
2011-12-09,10.553878784179688
2011-12-12,10.784988403320312
2011-12-13,10.784988403320312
2011-12-14,10.784988403320312
2011-12-15,10.784988403320312
2011-12-16,10.784988403320312
2011-12-19,10.784988403320312
2011-12-20,10.784988403320312
2011-12-21,10.784988403320312
2011-12-22,10.784988403320312
2011-12-23,10.784988403320312
2011-12-27,10.784988403320312
2011-12-28,10.784988403320312
2011-12-29,10.784988403320312
2011-12-30,10.784988403320312
2012-01-03,10.784988403320312
2012-01-04,10.977577209472656
2012-01-05,10.977577209472656
2012-01-06,10.977577209472656
2012-01-09,10.96987247467041
2012-01-10,10.96987247467041
2012-01-11,10.96987247467041
2012-01-12,10.47684383392334
2012-01-13,10.784988403320312
2012-01-17,10.784988403320312
2012-01-18,10.784988403320312
2012-01-19,10.784988403320312
2012-01-20,10.784988403320312
2012-01-23,10.784988403320312
2012-01-24,10.784988403320312
2012-01-25,10.784988403320312
2012-01-26,10.784988403320312
2012-01-27,10.784988403320312
2012-01-30,10.59239673614502
2012-01-31,10.59239673614502
2012-02-01,10.59239673614502
2012-02-02,10.59239673614502
2012-02-03,10.59239673614502
2012-02-06,10.59239673614502
2012-02-07,10.59239673614502
2012-02-08,10.59239673614502
2012-02-09,10.59239673614502
2012-02-10,10.59239673614502
2012-02-13,10.59239673614502
2012-02-14,10.59239673614502
2012-02-15,10.59239673614502
2012-02-16,10.59239673614502
2012-02-17,10.59239673614502
2012-02-21,10.784988403320312
2012-02-22,10.707951545715332
2012-02-23,10.784988403320312
2012-02-24,10.784988403320312
2012-02-27,10.784988403320312
2012-02-28,10.784988403320312
2012-02-29,10.870400428771973
2012-03-01,10.870400428771973
2012-03-02,10.870400428771973
2012-03-05,10.870400428771973
2012-03-06,10.715106010437012
2012-03-07,10.715106010437012
2012-03-08,10.715106010437012
2012-03-09,10.715106010437012
2012-03-12,10.715106010437012
2012-03-13,10.948042869567871
2012-03-14,10.878161430358887
2012-03-15,10.878161430358887
2012-03-16,10.878161430358887
2012-03-19,10.878161430358887
2012-03-20,10.909219741821289
2012-03-21,10.96357250213623
2012-03-22,10.96357250213623
2012-03-23,10.96357250213623
2012-03-26,11.0645112991333
2012-03-27,11.0645112991333
2012-03-28,11.0645112991333
2012-03-29,11.0645112991333
2012-03-30,11.0645112991333
2012-04-02,10.948042869567871
2012-04-03,10.909219741821289
2012-04-04,10.909219741821289
2012-04-05,10.909219741821289
2012-04-09,10.870400428771973
2012-04-10,10.870400428771973
2012-04-11,10.870400428771973
2012-04-12,10.870400428771973
2012-04-13,10.870400428771973
2012-04-16,10.870400428771973
2012-04-17,11.0645112991333
2012-04-18,11.0645112991333
2012-04-19,11.142159461975098
2012-04-20,11.142159461975098
2012-04-23,11.235329627990723
2012-04-24,11.375093460083008
2012-04-25,11.258628845214844
2012-04-26,11.258628845214844
2012-04-27,11.0645112991333
2012-04-30,11.375093460083008
2012-05-01,11.080042839050293
2012-05-02,11.336272239685059
2012-05-03,11.336272239685059
2012-05-04,11.336272239685059
2012-05-07,11.375093460083008
2012-05-08,11.375093460083008
2012-05-09,11.258628845214844
2012-05-10,11.375093460083008
2012-05-11,11.375093460083008
2012-05-14,11.258628845214844
2012-05-15,11.258628845214844
2012-05-16,11.258628845214844
2012-05-17,10.994630813598633
2012-05-18,10.948042869567871
2012-05-21,11.21980094909668
2012-05-22,11.375093460083008
2012-05-23,11.258628845214844
2012-05-24,11.258628845214844
2012-05-25,11.258628845214844
2012-05-29,11.258628845214844
2012-05-30,11.344691276550293
2012-05-31,11.462047576904297
2012-06-01,11.462047576904297
2012-06-04,11.540287017822266
2012-06-05,11.344691276550293
2012-06-06,11.344691276550293
2012-06-07,11.42292594909668
2012-06-08,11.42292594909668
2012-06-11,11.42292594909668
2012-06-12,11.69676399230957
2012-06-13,11.69676399230957
2012-06-14,11.438575744628906
2012-06-15,11.462047576904297
2012-06-18,11.69676399230957
2012-06-19,11.69676399230957
2012-06-20,11.93148136138916
2012-06-21,11.93148136138916
2012-06-22,12.04884147644043
2012-06-25,12.127079010009766
2012-06-26,11.93148136138916
2012-06-27,12.087961196899414
2012-06-28,12.087961196899414
2012-06-29,12.087961196899414
2012-07-02,12.087961196899414
2012-07-03,12.087961196899414
2012-07-05,12.127079010009766
2012-07-06,12.127079010009766
2012-07-09,12.127079010009766
2012-07-10,12.127079010009766
2012-07-11,11.35251235961914
2012-07-12,11.344691276550293
2012-07-13,11.344691276550293
2012-07-16,11.344691276550293
2012-07-17,12.322678565979004
2012-07-18,11.344691276550293
2012-07-19,11.344691276550293
2012-07-20,11.344691276550293
2012-07-23,12.322678565979004
2012-07-24,12.322678565979004
2012-07-25,12.127079010009766
2012-07-26,12.127079010009766
2012-07-27,12.127079010009766
2012-07-30,12.127079010009766
2012-07-31,12.127079010009766
2012-08-01,12.127079010009766
2012-08-02,11.93148136138916
2012-08-03,11.93148136138916
2012-08-06,11.735885620117188
2012-08-07,11.735885620117188
2012-08-08,11.735885620117188
2012-08-09,11.735885620117188
2012-08-10,11.735885620117188
2012-08-13,11.735885620117188
2012-08-14,11.735885620117188
2012-08-15,11.735885620117188
2012-08-16,11.735885620117188
2012-08-17,11.735885620117188
2012-08-20,11.735885620117188
2012-08-21,11.735885620117188
2012-08-22,11.665472030639648
2012-08-23,11.579405784606934
2012-08-24,11.735885620117188
2012-08-27,11.735885620117188
2012-08-28,11.735885620117188
2012-08-29,11.735885620117188
2012-08-30,11.735885620117188
2012-08-31,11.735885620117188
2012-09-04,11.540287017822266
2012-09-05,11.626995086669922
2012-09-06,11.626995086669922
2012-09-07,11.626995086669922
2012-09-10,11.666410446166992
2012-09-11,11.666410446166992
2012-09-12,11.666410446166992
2012-09-13,11.824065208435059
2012-09-14,11.824065208435059
2012-09-17,11.626995086669922
2012-09-18,11.626995086669922
2012-09-19,11.626995086669922
2012-09-20,11.626995086669922
2012-09-21,11.626995086669922
2012-09-24,11.626995086669922
2012-09-25,11.626995086669922
2012-09-26,11.626995086669922
2012-09-27,11.626995086669922
2012-09-28,11.626995086669922
2012-10-01,11.626995086669922
2012-10-02,11.626995086669922
2012-10-03,11.626995086669922
2012-10-04,11.626995086669922
2012-10-05,12.218199729919434
2012-10-08,12.218199729919434
2012-10-09,12.218199729919434
2012-10-10,12.218199729919434
2012-10-11,12.218199729919434
2012-10-12,12.218199729919434
2012-10-15,12.218199729919434
2012-10-16,12.218199729919434
2012-10-17,12.612336158752441
2012-10-18,11.863476753234863
2012-10-19,11.824065208435059
2012-10-22,11.824065208435059
2012-10-23,11.824065208435059
2012-10-24,11.824065208435059
2012-10-25,11.824065208435059
2012-10-26,11.824065208435059
2012-10-31,12.060546875
2012-11-01,12.060546875
2012-11-02,12.060546875
2012-11-05,12.060546875
2012-11-06,12.612336158752441
2012-11-07,12.478327751159668
2012-11-08,12.470447540283203
2012-11-09,12.021133422851562
2012-11-12,12.021133422851562
2012-11-13,11.981719017028809
2012-11-14,12.005366325378418
2012-11-15,12.005366325378418
2012-11-16,12.005366325378418
2012-11-19,12.005366325378418
2012-11-20,12.005366325378418
2012-11-21,12.005366325378418
2012-11-23,12.005366325378418
2012-11-26,12.415266990661621
2012-11-27,12.415266990661621
2012-11-28,12.218199729919434
2012-11-29,12.218199729919434
2012-11-30,12.218199729919434
2012-12-03,12.415266990661621
2012-12-04,12.218199729919434
2012-12-05,12.424612045288086
2012-12-06,12.424612045288086
2012-12-07,12.424612045288086
2012-12-10,12.424612045288086
2012-12-11,12.384919166564941
2012-12-12,11.987964630126953
2012-12-13,12.107053756713867
2012-12-14,12.107053756713867
2012-12-17,12.702483177185059
2012-12-18,12.107053756713867
2012-12-19,12.107053756713867
2012-12-20,12.107053756713867
2012-12-21,12.107053756713867
2012-12-24,12.107053756713867
2012-12-26,12.50400447845459
2012-12-27,12.178506851196289
2012-12-28,12.178506851196289
2012-12-31,12.305527687072754
2013-01-02,12.107053756713867
2013-01-03,12.107053756713867
2013-01-04,12.107053756713867
2013-01-07,12.107053756713867
2013-01-08,12.107053756713867
2013-01-09,12.107053756713867
2013-01-10,12.107053756713867
2013-01-11,12.146750450134277
2013-01-14,12.321407318115234
2013-01-15,12.26583480834961
2013-01-16,12.22613525390625
2013-01-17,12.392858505249023
2013-01-18,12.384919166564941
2013-01-22,12.384919166564941
2013-01-23,12.50400447845459
2013-01-24,12.50400447845459
2013-01-25,12.50400447845459
2013-01-28,12.50400447845459
2013-01-29,12.50400447845459
2013-01-30,12.384919166564941
2013-01-31,12.702483177185059
2013-02-01,12.702483177185059
2013-02-04,11.987964630126953
2013-02-05,11.987964630126953
2013-02-06,11.916515350341797
2013-02-07,12.26583480834961
