Date,CSX
2010-05-28,4.447268009185791
2010-06-01,4.385983467102051
2010-06-02,4.553659439086914
2010-06-03,4.51280403137207
2010-06-04,4.257461071014404
2010-06-07,4.141705513000488
2010-06-08,4.191922664642334
2010-06-09,4.186816692352295
2010-06-10,4.406411647796631
2010-06-11,4.438755512237549
2010-06-14,4.414923191070557
2010-06-15,4.5638747215271
2010-06-16,4.572385311126709
2010-06-17,4.67963171005249
2010-06-18,4.6770782470703125
2010-06-21,4.765596389770508
2010-06-22,4.551958084106445
2010-06-23,4.542595386505127
2010-06-24,4.399601936340332
2010-06-25,4.447268009185791
2010-06-28,4.456628799438477
2010-06-29,4.25150203704834
2010-06-30,4.224265098571777
2010-07-01,4.181707382202148
2010-07-02,4.059993743896484
2010-07-06,4.041266918182373
2010-07-07,4.197029113769531
2010-07-08,4.320444583892822
2010-07-09,4.4055609703063965
2010-07-12,4.465139865875244
2010-07-13,4.40215539932251
2010-07-14,4.420881748199463
2010-07-15,4.4276909828186035
2010-07-16,4.26597261428833
2010-07-19,4.237880706787109
2010-07-20,4.307677745819092
2010-07-21,4.257461071014404
2010-07-22,4.40215539932251
2010-07-23,4.481313228607178
2010-07-26,4.584301948547363
2010-07-27,4.510252952575684
2010-07-28,4.486420631408691
2010-07-29,4.468545436859131
2010-07-30,4.487272262573242
2010-08-02,4.586006164550781
2010-08-03,4.572385311126709
2010-08-04,4.622603893280029
2010-08-05,4.6464385986328125
2010-08-06,4.545149803161621
2010-08-09,4.585154056549072
2010-08-10,4.540893077850342
2010-08-11,4.345128536224365
2010-08-12,4.317042827606201
2010-08-13,4.288951873779297
2010-08-16,4.279590129852295
2010-08-17,4.363003730773926
2010-08-18,4.401304244995117
2010-08-19,4.2804412841796875
2010-08-20,4.237880706787109
2010-08-23,4.1400017738342285
2010-08-24,4.038715839385986
2010-08-25,4.068505764007568
2010-08-26,4.124678611755371
2010-08-27,4.258975505828857
2010-08-30,4.200811386108398
2010-08-31,4.267531394958496
2010-09-01,4.4437408447265625
2010-09-02,4.521580219268799
2010-09-03,4.590867042541504
2010-09-07,4.573760509490967
2010-09-08,4.674695014953613
2010-09-09,4.616528511047363
2010-09-10,4.68068265914917
2010-09-13,4.7114763259887695
2010-09-14,4.71489953994751
2010-09-15,4.746548175811768
2010-09-16,4.684103488922119
2010-09-17,4.696079254150391
2010-09-20,4.72687292098999
2010-09-21,4.794449329376221
2010-09-22,4.73884916305542
2010-09-23,4.6524553298950195
2010-09-24,4.802147388458252
2010-09-27,4.776486396789551
2010-09-28,4.775629997253418
2010-09-29,4.761090278625488
2010-09-30,4.732007026672363
2010-10-01,4.718318939208984
2010-10-04,4.657588005065918
2010-10-05,4.795303821563721
2010-10-06,4.8594584465026855
2010-10-07,4.849196910858154
2010-10-08,4.917623996734619
2010-10-11,4.975791931152344
2010-10-12,4.897950649261475
2010-10-13,5.103243827819824
2010-10-14,5.126340389251709
2010-10-15,5.092981815338135
2010-10-18,5.142591953277588
2010-10-19,5.061328887939453
2010-10-20,5.178519248962402
2010-10-21,5.182796478271484
2010-10-22,5.233264446258545
2010-10-25,5.238394737243652
2010-10-26,5.240107536315918
2010-10-27,5.171675682067871
2010-10-28,5.179374694824219
2010-10-29,5.256359577178955
2010-11-01,5.275177955627441
2010-11-02,5.336767196655273
2010-11-03,5.372691631317139
2010-11-04,5.347886085510254
2010-11-05,5.286296844482422
2010-11-08,5.323080062866211
2010-11-09,5.232408046722412
2010-11-10,5.278599739074707
2010-11-11,5.217867374420166
2010-11-12,5.205036163330078
2010-11-15,5.251227855682373
2010-11-16,5.155425548553467
2010-11-17,5.184505939483643
2010-11-18,5.282876491546631
2010-11-19,5.341041564941406
2010-11-22,5.287154197692871
2010-11-23,5.148582458496094
2010-11-24,5.294852256774902
2010-11-26,5.297430038452148
2010-11-29,5.3068766593933105
2010-11-30,5.223554611206055
2010-12-01,5.406521320343018
2010-12-02,5.500151634216309
2010-12-03,5.53279447555542
2010-12-06,5.4975762367248535
2010-12-07,5.507024765014648
2010-12-08,5.42112398147583
2010-12-09,5.489843368530273
2010-12-10,5.506165504455566
2010-12-13,5.47867488861084
2010-12-14,5.464933395385742
2010-12-15,5.418546676635742
2010-12-16,5.493278980255127
2010-12-17,5.468368053436279
2010-12-20,5.435728073120117
2010-12-21,5.4967169761657715
2010-12-22,5.495857238769531
2010-12-23,5.470086574554443
2010-12-27,5.515613555908203
2010-12-28,5.52506160736084
2010-12-29,5.528501510620117
2010-12-30,5.537087440490723
2010-12-31,5.549973487854004
2011-01-03,5.638449668884277
2011-01-04,5.61869478225708
2011-01-05,5.659924030303955
2011-01-06,5.689129829406738
2011-01-07,5.8231329917907715
2011-01-10,5.839455604553223
2011-01-11,5.841174125671387
2011-01-12,5.901302814483643
2011-01-13,5.950265407562256
2011-01-14,5.9451117515563965
2011-01-18,5.921919822692871
2011-01-19,5.867804050445557
2011-01-20,5.818839073181152
2011-01-21,5.810247898101807
2011-01-24,5.8162617683410645
2011-01-25,6.034446716308594
2011-01-26,6.100590229034424
2011-01-27,6.092001438140869
2011-01-28,5.951125144958496
2011-01-31,6.064511299133301
2011-02-01,6.173604488372803
2011-02-02,6.09629487991333
2011-02-03,5.970022201538086
2011-02-04,5.987201690673828
2011-02-07,6.073103427886963
2011-02-08,6.071385860443115
2011-02-09,6.098011016845703
2011-02-10,6.174463272094727
2011-02-11,6.291287899017334
2011-02-14,6.369454860687256
2011-02-15,6.368597507476807
2011-02-16,6.41670036315918
2011-02-17,6.434739112854004
2011-02-18,6.421854019165039
2011-02-22,6.2646589279174805
2011-02-23,6.145256996154785
2011-02-24,6.197846412658691
2011-02-25,6.321133136749268
2011-02-28,6.436656951904297
2011-03-01,6.257335186004639
2011-03-02,6.362515449523926
2011-03-03,6.526317596435547
2011-03-04,6.462522506713867
2011-03-07,6.399586200714111
2011-03-08,6.52286958694458
2011-03-09,6.5418381690979
2011-03-10,6.42889928817749
2011-03-11,6.456486701965332
2011-03-14,6.41596794128418
2011-03-15,6.4435553550720215
2011-03-16,6.357339859008789
2011-03-17,6.528042316436768
2011-03-18,6.571150302886963
2011-03-21,6.732367515563965
2011-03-22,6.756508827209473
2011-03-23,6.754784107208252
2011-03-24,6.807373046875
2011-03-25,6.82461404800415
2011-03-28,6.878068447113037
2011-03-29,6.897897243499756
2011-03-30,6.687537670135498
2011-03-31,6.776335716247559
2011-04-01,6.844440937042236
2011-04-04,6.803064823150635
2011-04-05,6.694435119628906
2011-04-06,6.715983867645264
2011-04-07,6.7168474197387695
2011-04-08,6.631498336791992
2011-04-11,6.570286750793457
2011-04-12,6.497869491577148
2011-04-13,6.561666488647461
2011-04-14,6.561666488647461
2011-04-15,6.609084606170654
2011-04-18,6.4961442947387695
2011-04-19,6.555631637573242
2011-04-20,6.382343769073486
2011-04-21,6.435796737670898
2011-04-25,6.434070110321045
2011-04-26,6.605635643005371
2011-04-27,6.633223056793213
2011-04-28,6.734092712402344
2011-04-29,6.784095287322998
2011-05-02,6.781510829925537
2011-05-03,6.719433784484863
2011-05-04,6.627188205718994
2011-05-05,6.709953784942627
2011-05-06,6.776335716247559
2011-05-09,6.746161460876465
2011-05-10,6.822030067443848
2011-05-11,6.6720194816589355
2011-05-12,6.637534141540527
2011-05-13,6.444418907165527
2011-05-16,6.41596794128418
2011-05-17,6.363377571105957
2011-05-18,6.503904819488525
2011-05-19,6.643566608428955
2011-05-20,6.672883033752441
2011-05-23,6.563390254974365
2011-05-24,6.523733139038086
2011-05-25,6.60994291305542
2011-05-26,6.690500736236572
2011-05-27,6.750268459320068
2011-05-31,6.868939399719238
2011-06-01,6.609080791473389
2011-06-02,6.69310188293457
2011-06-03,6.560571670532227
2011-06-06,6.47048807144165
2011-06-07,6.4696221351623535
2011-06-08,6.409854412078857
2011-06-09,6.518128395080566
2011-06-10,6.36481237411499
2011-06-13,6.3492207527160645
2011-06-14,6.45056676864624
2011-06-15,6.3215012550354
2011-06-16,6.314572334289551
2011-06-17,6.4471001625061035
2011-06-20,6.525058269500732
2011-06-21,6.701762676239014
2011-06-22,6.639397621154785
2011-06-23,6.57183313369751
2011-06-24,6.493874549865723
2011-06-27,6.527656078338623
2011-06-28,6.629001140594482
2011-06-29,6.693968296051025
2011-06-30,6.813502788543701
2011-07-01,6.966818332672119
2011-07-05,6.8862624168396
2011-07-06,6.940830230712891
2011-07-07,7.0187907218933105
2011-07-08,6.917444705963135
2011-07-11,6.745936393737793
2011-07-12,6.680971622467041
2011-07-13,6.719952583312988
2011-07-14,6.56143856048584
2011-07-15,6.5796284675598145
2011-07-18,6.5458478927612305
2011-07-19,6.6212077140808105
2011-07-20,6.509467601776123
2011-07-21,6.623805999755859
2011-07-22,6.595218181610107
2011-07-25,6.616006851196289
2011-07-26,6.509467601776123
2011-07-27,6.413320064544678
2011-07-28,6.426311492919922
2011-07-29,6.384734630584717
2011-08-01,6.418514728546143
2011-08-02,6.0988898277282715
2011-08-03,6.137868881225586
2011-08-04,5.724691867828369
2011-08-05,5.709100723266602
2011-08-08,5.350496768951416
2011-08-09,5.7376861572265625
2011-08-10,5.597361087799072
2011-08-11,5.79485559463501
2011-08-12,5.872811317443848
2011-08-15,5.971560955047607
2011-08-16,5.8234381675720215
2011-08-17,5.8624186515808105
2011-08-18,5.50381326675415
2011-08-19,5.301122665405273
2011-08-22,5.24655294418335
2011-08-23,5.327108383178711
2011-08-24,5.4570393562316895
2011-08-25,5.433652400970459
2011-08-26,5.573974609375
2011-08-29,5.696795463562012
2011-08-30,5.720314979553223
2011-08-31,5.733381271362305
2011-09-01,5.626238822937012
2011-09-02,5.372758388519287
2011-09-06,5.320492744445801
2011-09-07,5.440699577331543
2011-09-08,5.27868127822876
2011-09-09,5.116663932800293
2011-09-12,5.0983710289001465
2011-09-13,5.283910751342773
2011-09-14,5.383209705352783
2011-09-15,5.4981913566589355
2011-09-16,5.6001057624816895
2011-09-19,5.359694004058838
2011-09-20,5.286521911621094
2011-09-21,4.8579559326171875
2011-09-22,4.863180637359619
2011-09-23,5.030426025390625
2011-09-26,4.978163719177246
2011-09-27,5.116663932800293
2011-09-28,4.938965797424316
2011-09-29,5.116663932800293
2011-09-30,4.878861427307129
2011-10-03,4.805690765380859
2011-10-04,5.019974708557129
2011-10-05,5.129729270935059
2011-10-06,5.2812957763671875
2011-10-07,5.249939441680908
2011-10-10,5.456380844116211
2011-10-11,5.448540687561035
2011-10-12,5.51648473739624
2011-10-13,5.427633285522461
2011-10-14,5.521712303161621
2011-10-17,5.328332901000977
2011-10-18,5.576586723327637
2011-10-19,5.500805854797363
2011-10-20,5.5426154136657715
2011-10-21,5.712475776672363
2011-10-24,5.712475776672363
2011-10-25,5.532161235809326
2011-10-26,5.6001057624816895
2011-10-27,5.929370880126953
2011-10-28,6.039125442504883
2011-10-31,5.8039374351501465
2011-11-01,5.61578369140625
2011-11-02,5.6654372215271
2011-11-03,5.70986270904541
2011-11-04,5.686343193054199
2011-11-07,5.728155136108398
2011-11-08,5.7908711433410645
2011-11-09,5.532161235809326
2011-11-10,5.670665740966797
2011-11-11,5.8771071434021
2011-11-14,5.8300676345825195
2011-11-15,5.840521335601807
2011-11-16,5.756899356842041
2011-11-17,5.60533332824707
2011-11-18,5.654983997344971
2011-11-21,5.4720611572265625
2011-11-22,5.4720611572265625
2011-11-23,5.286521911621094
2011-11-25,5.2264180183410645
2011-11-28,5.436736106872559
2011-11-29,5.436736106872559
2011-11-30,5.707521438598633
2011-12-01,5.7127790451049805
2011-12-02,5.691749095916748
2011-12-05,5.791649341583252
2011-12-06,5.739068508148193
2011-12-07,5.657571315765381
2011-12-08,5.5313801765441895
2011-12-09,5.604991436004639
2011-12-12,5.494575023651123
2011-12-13,5.371012210845947
2011-12-14,5.268481731414795
2011-12-15,5.252707004547119
2011-12-16,5.365753173828125
2011-12-19,5.321061134338379
2011-12-20,5.505090713500977
2011-12-21,5.526121616363525
2011-12-22,5.544526100158691
2011-12-23,5.610247611999512
2011-12-27,5.5865864753723145
2011-12-28,5.484058856964111
2011-12-29,5.526121616363525
2011-12-30,5.5366363525390625
2012-01-03,5.794276714324951
2012-01-04,5.957273960113525
2012-01-05,5.983564376831055
2012-01-06,5.965161323547363
2012-01-09,6.054547309875488
2012-01-10,6.185995578765869
2012-01-11,6.172852039337158
2012-01-12,6.2254319190979
2012-01-13,6.030885696411133
2012-01-17,6.033517837524414
2012-01-18,6.009854793548584
2012-01-19,6.059804916381836
2012-01-20,5.9993391036987305
2012-01-23,5.965161323547363
2012-01-24,5.744328022003174
2012-01-25,5.957273960113525
2012-01-26,6.041403293609619
2012-01-27,5.983564376831055
2012-01-30,5.959903717041016
2012-01-31,5.9283552169799805
2012-02-01,5.954646587371826
2012-02-02,5.936244487762451
2012-02-03,6.0913543701171875
2012-02-06,5.867889404296875
2012-02-07,5.823196887969971
2012-02-08,5.7706170082092285
2012-02-09,5.8573737144470215
2012-02-10,5.7969069480896
2012-02-13,5.767989158630371
2012-02-14,5.736439228057861
2012-02-15,5.57081413269043
2012-02-16,5.657571315765381
2012-02-17,5.675973892211914
2012-02-21,5.560298919677734
2012-02-22,5.607618808746338
2012-02-23,5.702263832092285
2012-02-24,5.6943769454956055
2012-02-27,5.773684978485107
2012-02-28,5.689090728759766
2012-02-29,5.554263591766357
2012-03-01,5.575413703918457
2012-03-02,5.48817253112793
2012-03-05,5.408865451812744
2012-03-06,5.329555034637451
2012-03-07,5.353349685668945
2012-03-08,5.5225419998168945
2012-03-09,5.525184631347656
2012-03-12,5.4511613845825195
2012-03-13,5.501392364501953
2012-03-14,5.342775821685791
2012-03-15,5.794835090637207
2012-03-16,5.882073402404785
2012-03-19,5.834488868713379
2012-03-20,5.744606018066406
2012-03-21,5.752536296844482
2012-03-22,5.556907653808594
2012-03-23,5.596564292907715
2012-03-26,5.697019577026367
2012-03-27,5.831844329833984
2012-03-28,5.689090728759766
2012-03-29,5.707595348358154
2012-03-30,5.689090728759766
2012-04-02,5.847707748413086
2012-04-03,5.855638027191162
2012-04-04,5.945521354675293
2012-04-05,5.900578498840332
2012-04-09,5.731389045715332
2012-04-10,5.567481994628906
2012-04-11,5.633572101593018
2012-04-12,5.831844329833984
2012-04-13,5.794835090637207
2012-04-16,5.837132930755615
2012-04-17,5.932302474975586
2012-04-18,5.8715009689331055
2012-04-19,5.6996636390686035
2012-04-20,5.712880611419678
2012-04-23,5.681156635284424
2012-04-24,5.765754699707031
2012-04-25,5.858283042907715
2012-04-26,5.919086456298828
2012-04-27,5.919086456298828
2012-04-30,5.892648696899414
2012-05-01,5.995750427246094
2012-05-02,5.961383819580078
2012-05-03,5.937590599060059
2012-05-04,5.855638027191162
2012-05-07,5.813339710235596
2012-05-08,5.813339710235596
2012-05-09,5.726101875305176
2012-05-10,5.731389045715332
2012-05-11,5.726101875305176
2012-05-14,5.6943769454956055
2012-05-15,5.686447620391846
2012-05-16,5.689090728759766
2012-05-17,5.556907653808594
2012-05-18,5.493463039398193
2012-05-21,5.638861179351807
2012-05-22,5.5859880447387695
2012-05-23,5.675870895385742
2012-05-24,5.644149303436279
2012-05-25,5.6494340896606445
2012-05-29,5.694673538208008
2012-05-30,5.556298732757568
2012-05-31,5.558959484100342
2012-06-01,5.407278060913086
2012-06-04,5.412602424621582
2012-06-05,5.409940242767334
2012-06-06,5.558959484100342
2012-06-07,5.585570812225342
2012-06-08,5.609519958496094
2012-06-11,5.582909107208252
2012-06-12,5.7931318283081055
2012-06-13,5.78515100479126
2012-06-14,5.8357086181640625
2012-06-15,5.934168815612793
2012-06-18,6.03795051574707
2012-06-19,6.027306079864502
2012-06-20,5.97940731048584
2012-06-21,5.880949020385742
2012-06-22,5.755877494812012
2012-06-25,5.668063640594482
2012-06-26,5.70265531539917
2012-06-27,5.8117594718933105
2012-06-28,5.822405815124512
2012-06-29,5.950134754180908
2012-07-02,5.9022369384765625
2012-07-03,5.9128804206848145
2012-07-05,5.926185607910156
2012-07-06,5.963440418243408
2012-07-09,5.960779190063477
2012-07-10,5.9128804206848145
2012-07-11,5.920863151550293
2012-07-12,5.886270046234131
2012-07-13,6.029966831207275
2012-07-16,6.011340141296387
2012-07-17,6.064561367034912
2012-07-18,6.0219831466674805
2012-07-19,6.061899185180664
2012-07-20,5.95279598236084
2012-07-23,5.825066089630127
2012-07-24,5.761199474334717
2012-07-25,5.809099197387695
2012-07-26,5.920863151550293
2012-07-27,6.0805277824401855
2012-07-30,6.091172218322754
2012-07-31,6.1044769287109375
2012-08-01,5.99005126953125
2012-08-02,6.014001846313477
2012-08-03,6.149714946746826
2012-08-06,6.096493244171143
2012-08-07,6.07786750793457
2012-08-08,6.069881916046143
2012-08-09,6.027306079864502
2012-08-10,6.115121364593506
2012-08-13,6.088510036468506
2012-08-14,6.109797954559326
2012-08-15,6.120443344116211
2012-08-16,6.171004295349121
2012-08-17,6.224225997924805
2012-08-20,6.224225997924805
2012-08-21,6.189630508422852
2012-08-22,6.1789870262146
2012-08-23,6.07786750793457
2012-08-24,6.117782115936279
2012-08-27,6.061899185180664
2012-08-28,6.040611267089844
2012-08-29,6.051321506500244
2012-08-30,6.000446796417236
2012-08-31,6.013836860656738
2012-09-04,5.8183722496032715
2012-09-05,5.730012893676758
2012-09-06,5.906733512878418
2012-09-07,5.973671913146973
2012-09-10,5.965641498565674
2012-09-11,6.067387580871582
2012-09-12,6.115584850311279
2012-09-13,6.169134616851807
2012-09-14,6.201265811920166
2012-09-17,6.228043556213379
2012-09-18,6.161103248596191
2012-09-19,6.10219669342041
2012-09-20,5.754112720489502
2012-09-21,5.657718181610107
2012-09-24,5.719303131103516
2012-09-25,5.668427467346191
2012-09-26,5.622910499572754
2012-09-27,5.652364730834961
2012-09-28,5.555971622467041
2012-10-01,5.572037696838379
2012-10-02,5.542581558227539
2012-10-03,5.671106338500977
2012-10-04,5.700558662414551
2012-10-05,5.735368728637695
2012-10-08,5.7862420082092285
2012-10-09,5.679139614105225
2012-10-10,5.647008419036865
2012-10-11,5.6657490730285645
2012-10-12,5.7059149742126465
2012-10-15,5.743400573730469
2012-10-16,5.791598320007324
2012-10-17,5.673784255981445
2012-10-18,5.719303131103516
2012-10-19,5.649686813354492
2012-10-22,5.700558662414551
2012-10-23,5.7059149742126465
2012-10-24,5.513129234313965
2012-10-25,5.510451793670654
2012-10-26,5.502418041229248
2012-10-31,5.480997085571289
2012-11-01,5.577390193939209
2012-11-02,5.531874179840088
2012-11-05,5.545260429382324
2012-11-06,5.585422515869141
2012-11-07,5.416736602783203
2012-11-08,5.3658623695373535
2012-11-09,5.323020935058594
2012-11-12,5.344442844390869
2012-11-13,5.328377723693848
2012-11-14,5.245372772216797
2012-11-15,5.186466217041016
2012-11-16,5.090072154998779
2012-11-19,5.269471168518066
2012-11-20,5.226629257202148
2012-11-21,5.186466217041016
2012-11-23,5.277502536773682
2012-11-26,5.35783052444458
2012-11-27,5.35783052444458
2012-11-28,5.33356237411499
2012-11-29,5.349740982055664
2012-11-30,5.328170299530029
2012-12-03,5.276937007904053
2012-12-04,5.295811653137207
2012-12-05,5.4360270500183105
2012-12-06,5.4602952003479
2012-12-07,5.36861515045166
2012-12-10,5.3740081787109375
2012-12-11,5.2823309898376465
2012-12-12,5.295811653137207
2012-12-13,5.322778224945068
2012-12-14,5.330865383148193
2012-12-17,5.36861515045166
2012-12-18,5.457599639892578
2012-12-19,5.395581245422363
2012-12-20,5.419849395751953
2012-12-21,5.379400730133057
2012-12-24,5.3524370193481445
2012-12-26,5.3119916915893555
2012-12-27,5.290420055389404
2012-12-28,5.2391886711120605
2012-12-31,5.320082187652588
2013-01-02,5.438723564147949
2013-01-03,5.489955902099609
2013-01-04,5.646350860595703
2013-01-07,5.516921043395996
2013-01-08,5.530401229858398
2013-01-09,5.538491725921631
2013-01-10,5.538491725921631
2013-01-11,5.538491725921631
2013-01-14,5.568153381347656
2013-01-15,5.603209018707275
2013-01-16,5.613992691040039
2013-01-17,5.632866382598877
2013-01-18,5.6382598876953125
2013-01-22,5.611297607421875
2013-01-23,5.84588623046875
2013-01-24,5.956439971923828
2013-01-25,5.996886730194092
2013-01-28,6.018457889556885
2013-01-29,6.072388172149658
2013-01-30,5.967225551605225
2013-01-31,5.940262317657471
2013-02-01,5.9106011390686035
2013-02-04,5.837798595428467
2013-02-05,5.835101127624512
2013-02-06,5.816226005554199
2013-02-07,5.856673240661621
2013-02-08,5.924081802368164
2013-02-11,6.10744047164917
2013-02-12,6.104745388031006
2013-02-13,6.166762351989746
2013-02-14,6.18294095993042
2013-02-15,6.1451921463012695
2013-02-19,6.223388195037842
2013-02-20,6.153281211853027
2013-02-21,6.080477237701416
2013-02-22,6.164066314697266
2013-02-25,5.9914960861206055
2013-02-26,6.007775783538818
2013-02-27,6.186868190765381
2013-02-28,6.224859714508057
2013-03-01,6.233001232147217
2013-03-04,6.281843662261963
2013-03-05,6.398526668548584
2013-03-06,6.295410633087158
2013-03-07,6.162447929382324
2013-03-08,6.238426208496094
2013-03-11,6.333400249481201
2013-03-12,6.3442559242248535
2013-03-13,6.398526668548584
2013-03-14,6.474503993988037
2013-03-15,6.517920017242432
2013-03-18,6.496212959289551
2013-03-19,6.498924255371094
2013-03-20,6.593899726867676
2013-03-21,6.490785598754883
2013-03-22,6.520633220672607
2013-03-25,6.482645034790039
2013-03-26,6.5504841804504395
2013-03-27,6.607468605041504
2013-03-28,6.683446884155273
2013-04-01,6.566766262054443
2013-04-02,6.564050197601318
2013-04-03,6.498924255371094
2013-04-04,6.450082778930664
2013-04-05,6.4690775871276855
2013-04-08,6.498924255371094
2013-04-09,6.485360622406006
2013-04-10,6.577618598937988
2013-04-11,6.588472843170166
2013-04-12,6.65088415145874
2013-04-15,6.36867618560791
2013-04-16,6.5504841804504395
2013-04-17,6.379530429840088
2013-04-18,6.4473676681518555
2013-04-19,6.431088447570801
2013-04-22,6.458223342895508
2013-04-23,6.458223342895508
2013-04-24,6.509779930114746
2013-04-25,6.593899726867676
2013-04-26,6.612893104553223
2013-04-29,6.6780219078063965
2013-04-30,6.672592639923096
2013-05-01,6.531487941741943
2013-05-02,6.596612453460693
2013-05-03,6.7322916984558105
2013-05-06,6.846259593963623
2013-05-07,6.873394966125488
2013-05-08,6.954798698425293
2013-05-09,6.900529861450195
2013-05-10,6.900529861450195
2013-05-13,6.867969512939453
2013-05-14,6.990077495574951
2013-05-15,7.0280656814575195
2013-05-16,6.973794460296631
2013-05-17,7.033493518829346
2013-05-20,7.087765693664551
2013-05-21,7.0931925773620605
2013-05-22,6.990077495574951
2013-05-23,6.878820896148682
2013-05-24,6.919526100158691
2013-05-28,6.865255355834961
2013-05-29,6.876173973083496
2013-05-30,6.94987678527832
2013-05-31,6.8816328048706055
2013-06-03,6.873443603515625
2013-06-04,6.753334999084473
2013-06-05,6.611390113830566
2013-06-06,6.750607013702393
2013-06-07,6.829766273498535
2013-06-10,6.846147060394287
2013-06-11,6.761527061462402
2013-06-12,6.783362865447998
2013-06-13,6.840686321258545
2013-06-14,6.807929039001465
2013-06-17,6.780632972717285
2013-06-18,6.903470516204834
2013-06-19,6.715120315551758
2013-06-20,6.54041862487793
2013-06-21,6.406661033630371
2013-06-24,6.182823657989502
2013-06-25,6.316577434539795
2013-06-26,6.341146945953369
2013-06-27,6.403930187225342
2013-06-28,6.330227375030518
2013-07-01,6.338417053222656
2013-07-02,6.308390140533447
2013-07-03,6.286553382873535
2013-07-05,6.349337577819824
2013-07-08,6.352066993713379
2013-07-09,6.567714691162109
2013-07-10,6.526768684387207
2013-07-11,6.657797336578369
2013-07-12,6.6496076583862305
2013-07-15,6.644148349761963
2013-07-16,6.726038932800293
2013-07-17,6.8516058921813965
2013-07-18,6.974443435668945
2013-07-19,6.930767059326172
2013-07-22,6.911659240722656
2013-07-23,6.898011207580566
2013-07-24,6.807929039001465
2013-07-25,6.813389301300049
2013-07-26,6.736959457397461
2013-07-29,6.728768825531006
2013-07-30,6.745148658752441
2013-07-31,6.7724456787109375
2013-08-01,6.9444146156311035
2013-08-02,7.110929012298584
2013-08-05,7.059065341949463
2013-08-06,6.990823745727539
2013-08-07,6.936228275299072
2013-08-08,7.048144817352295
2013-08-09,7.015388011932373
2013-08-12,6.933497905731201
2013-08-13,6.911659240722656
2013-08-14,6.906200408935547
2013-08-15,6.867985248565674
2013-08-16,6.867985248565674
2013-08-19,6.794281959533691
2013-08-20,6.775170803070068
2013-08-21,6.723308563232422
2013-08-22,6.873443603515625
2013-08-23,6.922576427459717
2013-08-26,6.947144031524658
2013-08-27,6.7724456787109375
2013-08-28,6.791667938232422
2013-08-29,6.819130897521973
2013-08-30,6.7587103843688965
2013-09-03,6.841102123260498
2013-09-04,6.94546365737915
