Date,CGNX
2010-10-21,5.8145856857299805
2010-10-22,5.921415328979492
2010-10-25,5.89307165145874
2010-10-26,5.92795467376709
2010-10-27,5.838566780090332
2010-10-28,5.7753400802612305
2010-10-29,5.821125030517578
2010-11-01,5.816765308380127
2010-11-02,6.44030237197876
2010-11-03,6.246263027191162
2010-11-04,6.3574538230896
2010-11-05,6.451202869415283
2010-11-08,6.381436824798584
2010-11-09,6.329111099243164
2010-11-10,6.499166011810303
2010-11-11,6.331291675567627
2010-11-12,6.176496505737305
2010-11-15,6.126352787017822
2010-11-16,6.111091136932373
2010-11-17,6.241903781890869
2010-11-18,6.31166934967041
2010-11-19,6.313848972320557
2010-11-22,6.370532989501953
2010-11-23,6.309488773345947
2010-11-24,6.377076148986816
2010-11-26,6.342191219329834
2010-11-29,6.318210124969482
2010-11-30,6.106733322143555
2010-12-01,6.259781360626221
2010-12-02,6.275087833404541
2010-12-03,6.3078837394714355
2010-12-06,6.216053009033203
2010-12-07,6.233543395996094
2010-12-08,6.288205623626709
2010-12-09,6.334120273590088
2010-12-10,6.3450517654418945
2010-12-13,6.655528545379639
2010-12-14,6.683952331542969
2010-12-15,6.747356414794922
2010-12-16,6.826070785522461
2010-12-17,6.799834251403809
2010-12-20,6.808578968048096
2010-12-21,6.874172210693359
2010-12-22,6.758290767669678
2010-12-23,6.7451701164245605
2010-12-27,6.729866027832031
2010-12-28,6.622731685638428
2010-12-29,6.605240821838379
2010-12-30,6.535274028778076
2010-12-31,6.4325103759765625
2011-01-03,6.620545864105225
2011-01-04,6.2860188484191895
2011-01-05,6.296950817108154
2011-01-06,6.226984977722168
2011-01-07,6.139528274536133
2011-01-10,6.2138671875
2011-01-11,6.259781360626221
2011-01-12,6.471869468688965
2011-01-13,6.498102188110352
2011-01-14,6.54401969909668
2011-01-18,6.513408184051514
2011-01-19,6.312256336212158
2011-01-20,6.211680889129639
2011-01-21,6.476241588592529
2011-01-24,6.618358612060547
2011-01-25,6.673018455505371
2011-01-26,7.009729385375977
2011-01-27,7.035967826843262
2011-01-28,6.815139293670654
2011-01-31,6.852305889129639
2011-02-01,7.079695224761963
2011-02-02,7.173715591430664
2011-02-03,7.186832904815674
2011-02-04,7.204322814941406
2011-02-07,7.615377426147461
2011-02-08,7.506053924560547
2011-02-09,7.5126118659973145
2011-02-10,7.645982265472412
2011-02-11,6.961629867553711
2011-02-14,6.705815315246582
2011-02-15,6.340679168701172
2011-02-16,6.371291637420654
2011-02-17,6.452188968658447
2011-02-18,6.4937310218811035
2011-02-22,6.301324367523193
2011-02-23,6.025834083557129
2011-02-24,5.975543022155762
2011-02-25,6.141714572906494
2011-02-28,6.102357387542725
2011-03-01,5.877154350280762
2011-03-02,5.87934684753418
2011-03-03,6.36618709564209
2011-03-04,6.302591800689697
2011-03-07,6.166627883911133
2011-03-08,6.247766017913818
2011-03-09,6.109611988067627
2011-03-10,5.934171676635742
2011-03-11,5.8903117179870605
2011-03-14,5.800400733947754
2011-03-15,5.6337361335754395
2011-03-16,5.537245750427246
2011-03-17,5.537245750427246
2011-03-18,5.429789066314697
2011-03-21,5.732418060302734
2011-03-22,5.800400733947754
2011-03-23,5.986804962158203
2011-03-24,6.028469562530518
2011-03-25,6.149082183837891
2011-03-28,6.100837230682373
2011-03-29,6.041626930236816
2011-03-30,6.245573043823242
2011-03-31,6.195134162902832
2011-04-01,6.219257831573486
2011-04-04,6.225835800170898
2011-04-05,6.2170634269714355
2011-04-06,6.331099033355713
2011-04-07,6.363993167877197
2011-04-08,6.315747261047363
2011-04-11,6.256537437438965
2011-04-12,6.195134162902832
2011-04-13,6.252153396606445
2011-04-14,6.280660629272461
2011-04-15,6.304782867431641
2011-04-18,6.230222225189209
2011-04-19,6.230222225189209
2011-04-20,6.537237644195557
2011-04-21,6.530659198760986
2011-04-25,6.598641395568848
2011-04-26,6.809165000915527
2011-04-27,6.809165000915527
2011-04-28,6.798200607299805
2011-04-29,6.859602928161621
2011-05-02,6.809165000915527
2011-05-03,7.936352252960205
2011-05-04,7.806966781616211
2011-05-05,7.712668418884277
2011-05-06,7.743370056152344
2011-05-09,7.743370056152344
2011-05-10,7.850827217102051
2011-05-11,7.7762675285339355
2011-05-12,7.8574042320251465
2011-05-13,7.644688606262207
2011-05-16,7.379338264465332
2011-05-17,7.256532669067383
2011-05-18,7.324513912200928
2011-05-19,7.285040855407715
2011-05-20,7.228022575378418
2011-05-23,6.98240852355957
2011-05-24,6.868375778198242
2011-05-25,7.0174970626831055
2011-05-26,7.280655384063721
2011-05-27,7.486793518066406
2011-05-31,7.738984107971191
2011-06-01,7.635649681091309
2011-06-02,7.624656677246094
2011-06-03,7.536718368530273
2011-06-06,7.464162826538086
2011-06-07,7.358631134033203
2011-06-08,7.303666591644287
2011-06-09,7.3410420417785645
2011-06-10,7.303666591644287
2011-06-13,7.266290187835693
2011-06-14,7.420191764831543
2011-06-15,7.217921257019043
2011-06-16,7.297070503234863
2011-06-17,7.244304180145264
2011-06-20,7.253102779388428
2011-06-21,7.567496299743652
2011-06-22,7.3410420417785645
2011-06-23,7.371822834014893
2011-06-24,7.406997203826904
2011-06-27,7.40919828414917
2011-06-28,7.60706901550293
2011-06-29,7.624656677246094
2011-06-30,7.789549350738525
2011-07-01,7.912672996520996
2011-07-05,7.895083427429199
2011-07-06,7.9214653968811035
2011-07-07,8.05557918548584
2011-07-08,8.000614166259766
2011-07-11,7.798347473144531
2011-07-12,7.521322727203369
2011-07-13,7.68402099609375
2011-07-14,7.624656677246094
2011-07-15,7.699409484863281
2011-07-18,7.670826435089111
2011-07-19,8.005011558532715
2011-07-20,7.956644535064697
2011-07-21,8.066574096679688
2011-07-22,8.018204689025879
2011-07-25,7.969837188720703
2011-07-26,7.853311538696289
2011-07-27,7.444376468658447
2011-07-28,7.472957611083984
2011-07-29,7.464162826538086
2011-08-01,7.246504783630371
2011-08-02,7.837920188903809
2011-08-03,7.895083427429199
2011-08-04,7.396008491516113
2011-08-05,7.182743072509766
2011-08-08,6.569342613220215
2011-08-09,6.995865821838379
2011-08-10,6.428633213043213
2011-08-11,6.848559379577637
2011-08-12,7.04863166809082
2011-08-15,7.253102779388428
2011-08-16,7.259696960449219
2011-08-17,7.19593620300293
2011-08-18,6.564946174621582
2011-08-19,6.595726490020752
2011-08-22,6.560548782348633
2011-08-23,7.061822891235352
2011-08-24,7.233312606811523
2011-08-25,7.121185779571533
2011-08-26,7.426788330078125
2011-08-29,7.771962642669678
2011-08-30,7.859908580780029
2011-08-31,7.053197383880615
2011-09-01,6.857028961181641
2011-09-02,6.528616905212402
2011-09-06,6.504370212554932
2011-09-07,6.702743053436279
2011-09-08,6.508780002593994
2011-09-09,6.228854179382324
2011-09-12,6.2817535400390625
2011-09-13,6.334651947021484
2011-09-14,6.524207592010498
2011-09-15,6.519798755645752
2011-09-16,6.64543342590332
2011-09-19,6.477921009063721
2011-09-20,6.356693267822266
2011-09-21,6.156118392944336
2011-09-22,5.836520195007324
2011-09-23,6.092197418212891
2011-09-26,6.286161422729492
2011-09-27,6.497756004333496
2011-09-28,6.072360515594482
2011-09-29,6.237669467926025
2011-09-30,5.973176002502441
2011-10-03,5.567617893218994
2011-10-04,6.056933403015137
2011-10-05,6.405182361602783
2011-10-06,6.528616905212402
2011-10-07,6.2993855476379395
2011-10-10,6.528616905212402
2011-10-11,6.493349552154541
2011-10-12,6.812945365905762
2011-10-13,6.837192058563232
2011-10-14,7.0245442390441895
2011-10-17,6.757842540740967
2011-10-18,7.0245442390441895
2011-10-19,6.958418846130371
2011-10-20,6.925356388092041
2011-10-21,7.130340576171875
2011-10-24,7.405857086181641
2011-10-25,7.141362190246582
2011-10-26,7.200871467590332
2011-10-27,7.64610481262207
2011-10-28,7.606428623199463
2011-10-31,7.469775199890137
2011-11-01,7.253770351409912
2011-11-02,7.403654098510742
2011-11-03,7.740880489349365
2011-11-04,7.74749755859375
2011-11-07,7.679171085357666
2011-11-08,7.881948947906494
2011-11-09,7.478593349456787
2011-11-10,7.560144424438477
2011-11-11,7.804801940917969
2011-11-14,7.617451190948486
2011-11-15,7.95688533782959
2011-11-16,7.63508415222168
2011-11-17,7.436715602874756
2011-11-18,7.489615440368652
2011-11-21,7.280218601226807
2011-11-22,7.143564224243164
2011-11-23,6.868049144744873
2011-11-25,6.78870153427124
2011-11-28,7.130340576171875
2011-11-29,7.163401126861572
2011-11-30,7.886379241943359
2011-12-01,7.663071155548096
2011-12-02,7.576848030090332
2011-12-05,7.8156256675720215
2011-12-06,7.813415050506592
2011-12-07,7.718346118927002
2011-12-08,7.384498596191406
2011-12-09,8.142840385437012
2011-12-12,7.957127571105957
2011-12-13,7.762563228607178
2011-12-14,7.612220764160156
2011-12-15,7.658648490905762
2011-12-16,7.744873046875
2011-12-19,7.572422504425049
2011-12-20,7.912904739379883
2011-12-21,7.866477012634277
2011-12-22,7.912904739379883
2011-12-23,7.90627384185791
2011-12-27,8.04998779296875
2011-12-28,7.837736129760742
2011-12-29,7.9947075843811035
2011-12-30,7.912904739379883
2012-01-03,8.118523597717285
2012-01-04,8.167160034179688
2012-01-05,8.335196495056152
2012-01-06,8.485538482666016
2012-01-09,8.69115161895752
2012-01-10,8.956463813781738
2012-01-11,8.894556999206543
2012-01-12,8.929932594299316
2012-01-13,8.856975555419922
2012-01-17,8.98299503326416
2012-01-18,9.093541145324707
2012-01-19,9.075859069824219
2012-01-20,9.055954933166504
2012-01-23,9.002897262573242
2012-01-24,9.117862701416016
2012-01-25,9.033844947814941
2012-01-26,9.064800262451172
2012-01-27,9.248309135437012
2012-01-30,9.175347328186035
2012-01-31,9.186400413513184
2012-02-01,9.502562522888184
2012-02-02,9.480453491210938
2012-02-03,9.785560607910156
2012-02-06,9.59100341796875
2012-02-07,9.599846839904785
2012-02-08,9.582158088684082
2012-02-09,9.53572940826416
2012-02-10,9.13333797454834
2012-02-13,9.89389705657959
2012-02-14,9.710391998291016
2012-02-15,9.427392959594727
2012-02-16,9.595422744750977
2012-02-17,9.495927810668945
2012-02-21,9.422969818115234
2012-02-22,9.367695808410645
2012-02-23,9.451714515686035
2012-02-24,9.422969818115234
2012-02-27,9.442865371704102
2012-02-28,9.383172988891602
2012-02-29,9.449660301208496
2012-03-01,9.498412132263184
2012-03-02,9.318907737731934
2012-03-05,9.272368431091309
2012-03-06,9.030806541442871
2012-03-07,9.024158477783203
2012-03-08,9.050748825073242
2012-03-09,9.40090274810791
2012-03-12,9.429713249206543
2012-03-13,9.644676208496094
2012-03-14,9.46960163116455
2012-03-15,9.607007026672363
2012-03-16,9.618087768554688
2012-03-19,9.622516632080078
2012-03-20,9.649112701416016
2012-03-21,9.631381034851074
2012-03-22,9.423065185546875
2012-03-23,9.516140937805176
2012-03-26,9.773219108581543
2012-03-27,9.702298164367676
2012-03-28,9.538302421569824
2012-03-29,9.487333297729492
2012-03-30,9.387601852416992
2012-04-02,9.642461776733398
2012-04-03,9.522794723510742
2012-04-04,9.314472198486328
2012-04-05,9.250205993652344
2012-04-09,9.088424682617188
2012-04-10,8.880108833312988
2012-04-11,9.01972484588623
2012-04-12,9.0751314163208
2012-04-13,8.80254077911377
2012-04-16,8.782597541809082
2012-04-17,8.906702995300293
2012-04-18,8.864595413208008
2012-04-19,8.67178726196289
2012-04-20,8.742705345153809
2012-04-23,8.554335594177246
2012-04-24,8.532172203063965
2012-04-25,8.764866828918457
2012-04-26,8.92664909362793
2012-04-27,8.784817695617676
2012-04-30,8.919999122619629
2012-05-01,9.130534172058105
2012-05-02,8.864595413208008
2012-05-03,8.636333465576172
2012-05-04,8.219696998596191
2012-05-07,8.17758560180664
2012-05-08,8.111102104187012
2012-05-09,8.06235122680664
2012-05-10,8.082290649414062
2012-05-11,7.998081684112549
2012-05-14,8.055703163146973
2012-05-15,8.031322479248047
2012-05-16,7.867327690124512
2012-05-17,7.661226749420166
2012-05-18,7.614684581756592
2012-05-21,7.9072184562683105
2012-05-22,7.9493231773376465
2012-05-23,8.0446195602417
2012-05-24,8.057921409606934
2012-05-25,7.9781365394592285
2012-05-29,8.126616477966309
2012-05-30,7.866546630859375
2012-05-31,7.77763557434082
2012-06-01,7.515344619750977
2012-06-04,7.346408367156982
2012-06-05,7.306396007537842
2012-06-06,7.553130626678467
2012-06-07,7.570911884307861
2012-06-08,7.628706455230713
2012-06-11,7.353077411651611
2012-06-12,7.433097839355469
2012-06-13,7.24415922164917
2012-06-14,7.270832538604736
2012-06-15,7.188589572906494
2012-06-18,7.130794525146484
2012-06-19,7.257495403289795
2012-06-20,7.166360378265381
2012-06-21,7.048550605773926
2012-06-22,7.0663347244262695
2012-06-25,6.824045658111572
2012-06-26,6.675117015838623
2012-06-27,6.741803169250488
2012-06-28,6.717350959777832
2012-06-29,7.035213470458984
2012-07-02,7.126350402832031
2012-07-03,7.379752159118652
2012-07-05,7.239712238311768
2012-07-06,7.07744836807251
2012-07-09,6.844052791595459
2012-07-10,6.657334327697754
2012-07-11,6.670670986175537
2012-07-12,6.652889251708984
2012-07-13,6.78181266784668
2012-07-16,6.7262444496154785
2012-07-17,6.79292631149292
2012-07-18,6.975196838378906
2012-07-19,7.012985706329346
2012-07-20,6.819600582122803
2012-07-23,6.748469829559326
2012-07-24,6.719574451446533
2012-07-25,6.77958869934082
2012-07-26,6.952969551086426
2012-07-27,7.213040351867676
2012-07-30,7.110789775848389
2012-07-31,7.513119697570801
2012-08-01,7.299731254577637
2012-08-02,7.135240077972412
2012-08-03,7.5442399978637695
2012-08-06,7.764298439025879
2012-08-07,7.90656042098999
2012-08-08,7.962127685546875
2012-08-09,7.964351177215576
2012-08-10,8.059931755065918
2012-08-13,8.0021390914917
2012-08-14,7.933234214782715
2012-08-15,7.971018314361572
2012-08-16,8.097723960876465
2012-08-17,8.151069641113281
2012-08-20,8.131061553955078
2012-08-21,8.131061553955078
2012-08-22,8.062154769897461
2012-08-23,8.128840446472168
2012-08-24,8.082161903381348
2012-08-27,8.095500946044922
2012-08-28,8.144400596618652
2012-08-29,8.106498718261719
2012-08-30,7.968268394470215
2012-08-31,8.046302795410156
2012-09-04,8.119877815246582
2012-09-05,8.048529624938965
2012-09-06,8.280394554138184
2012-09-07,8.648269653320312
2012-09-10,8.496662139892578
2012-09-11,8.472136497497559
2012-09-12,8.360662460327148
2012-09-13,8.206825256347656
2012-09-14,8.320530891418457
2012-09-17,8.360662460327148
2012-09-18,8.436468124389648
2012-09-19,8.369580268859863
2012-09-20,8.35620403289795
2012-09-21,8.458760261535645
2012-09-24,8.463216781616211
2012-09-25,7.738631248474121
2012-09-26,7.696267604827881
2012-09-27,7.743086338043213
2012-09-28,7.709646701812744
2012-10-01,7.823349952697754
2012-10-02,7.874633312225342
2012-10-03,7.957122802734375
2012-10-04,8.10427188873291
2012-10-05,8.102041244506836
2012-10-08,8.048529624938965
2012-10-09,7.981645107269287
2012-10-10,7.908074378967285
2012-10-11,7.968268394470215
2012-10-12,8.052988052368164
2012-10-15,8.017315864562988
2012-10-16,8.041838645935059
2012-10-17,8.124332427978516
2012-10-18,8.242500305175781
2012-10-19,7.945971965789795
2012-10-22,7.908074378967285
2012-10-23,7.966040134429932
2012-10-24,7.901381492614746
2012-10-25,7.968268394470215
2012-10-26,7.950430870056152
2012-10-31,8.128793716430664
2012-11-01,8.093119621276855
2012-11-02,7.9704999923706055
2012-11-05,8.177842140197754
2012-11-06,8.142168998718262
2012-11-07,7.823349952697754
2012-11-08,7.780990123748779
2012-11-09,7.794367790222168
2012-11-12,7.85233211517334
2012-11-13,7.7876787185668945
2012-11-14,7.566957473754883
2012-11-15,7.444332122802734
2012-11-16,7.397514343261719
2012-11-19,7.4465651512146
2012-11-20,7.448791980743408
2012-11-21,7.604859828948975
2012-11-23,7.689580917358398
2012-11-26,7.756465911865234
2012-11-27,7.821122169494629
2012-11-28,7.932945251464844
2012-11-29,8.047006607055664
2012-11-30,8.011225700378418
2012-12-03,7.950838088989258
2012-12-04,8.015697479248047
2012-12-05,8.136472702026367
2012-12-06,8.178960800170898
2012-12-07,8.19014835357666
2012-12-10,8.324339866638184
2012-12-11,8.606138229370117
2012-12-12,8.444933891296387
2012-12-13,8.191607475280762
2012-12-14,8.085673332214355
2012-12-17,8.184699058532715
2012-12-18,8.325180053710938
2012-12-19,8.297541618347168
2012-12-20,8.366632461547852
2012-12-21,8.357418060302734
2012-12-24,8.364328384399414
2012-12-26,8.311361312866211
2012-12-27,8.3482084274292
2012-12-28,8.233061790466309
2012-12-31,8.472565650939941
2013-01-02,8.847949028015137
2013-01-03,8.79958724975586
2013-01-04,8.811100006103516
2013-01-07,8.797284126281738
2013-01-08,8.543960571289062
2013-01-09,8.642986297607422
2013-01-10,8.712076187133789
2013-01-11,8.78807258605957
2013-01-14,8.811100006103516
2013-01-15,8.815704345703125
2013-01-16,8.903219223022461
2013-01-17,9.034485816955566
2013-01-18,9.052915573120117
2013-01-22,8.976916313171387
2013-01-23,8.914734840393066
2013-01-24,9.022976875305176
2013-01-25,9.188789367675781
2013-01-28,9.154243469238281
2013-01-29,9.209515571594238
2013-01-30,9.101275444030762
2013-01-31,9.133516311645508
2013-02-01,9.336174964904785
2013-02-04,9.384539604187012
2013-02-05,9.566472053527832
2013-02-06,9.727678298950195
2013-02-07,9.741494178771973
2013-02-08,9.617137908935547
2013-02-11,9.561867713928223
2013-02-12,9.801374435424805
2013-02-13,9.69774055480957
2013-02-14,9.64937686920166
2013-02-15,9.594108581542969
2013-02-19,9.670106887817383
2013-02-20,9.52271556854248
2013-02-21,9.419086456298828
2013-02-22,9.605621337890625
2013-02-25,9.333871841430664
2013-02-26,9.439810752868652
2013-02-27,9.504290580749512
2013-02-28,9.485867500305176
2013-03-01,9.571080207824707
2013-03-04,9.442112922668457
2013-03-05,9.564167976379395
2013-03-06,9.58950138092041
2013-03-07,9.642470359802246
2013-03-08,9.624046325683594
2013-03-11,9.554957389831543
2013-03-12,9.460536003112793
2013-03-13,9.587196350097656
2013-03-14,9.577986717224121
2013-03-15,9.490474700927734
2013-03-18,9.423686027526855
2013-03-19,9.439810752868652
2013-03-20,9.59640884399414
2013-03-21,9.405265808105469
2013-03-22,9.45592975616455
2013-03-25,9.442112922668457
2013-03-26,9.564167976379395
2013-03-27,9.587196350097656
2013-03-28,9.706951141357422
2013-04-01,9.469747543334961
2013-04-02,9.442112922668457
2013-04-03,9.269390106201172
2013-04-04,9.320058822631836
2013-04-05,9.170365333557129
2013-04-08,9.211817741394043
2013-04-09,9.13812255859375
2013-04-10,9.21872615814209
2013-04-11,9.12430477142334
2013-04-12,9.115091323852539
2013-04-15,8.755831718444824
2013-04-16,8.80649471282959
2013-04-17,8.679832458496094
2013-04-18,8.636075973510742
2013-04-19,8.689046859741211
2013-04-22,8.636075973510742
2013-04-23,8.760441780090332
2013-04-24,8.75352668762207
2013-04-25,8.758134841918945
2013-04-26,8.638379096984863
2013-04-29,8.762740135192871
2013-04-30,9.142729759216309
2013-05-01,8.889402389526367
2013-05-02,9.317752838134766
2013-05-03,9.587196350097656
2013-05-06,9.690832138061523
2013-05-07,9.831313133239746
2013-05-08,9.776042938232422
2013-05-09,10.073122024536133
2013-05-10,10.179058074951172
2013-05-13,10.144515991210938
2013-05-14,10.151423454284668
2013-05-15,10.137604713439941
2013-05-16,10.188267707824707
2013-05-17,10.418564796447754
2013-05-20,10.549835205078125
2013-05-21,10.462324142456055
2013-05-22,10.204392433166504
2013-05-23,10.047789573669434
2013-05-24,10.144515991210938
2013-05-28,10.354082107543945
2013-05-29,10.225116729736328
2013-05-30,10.441596984863281
2013-05-31,10.347176551818848
2013-06-03,10.476140975952148
2013-06-04,10.450803756713867
2013-06-05,10.26196575164795
2013-06-06,10.4853515625
2013-06-07,10.273481369018555
2013-06-10,10.388629913330078
2013-06-11,10.23432731628418
2013-06-12,10.275782585144043
2013-06-13,10.48765754699707
2013-06-14,10.335659980773926
2013-06-17,10.427779197692871
2013-06-18,10.591285705566406
2013-06-19,10.489957809448242
2013-06-20,10.2872953414917
2013-06-21,10.379413604736328
2013-06-24,10.19517707824707
2013-06-25,10.238934516906738
2013-06-26,10.39783763885498
2013-06-27,10.676494598388672
2013-06-28,10.413956642150879
2013-07-01,10.66037368774414
2013-07-02,10.929821014404297
2013-07-03,10.879155158996582
2013-07-05,10.662677764892578
2013-07-08,11.155508995056152
2013-07-09,11.50095272064209
2013-07-10,11.547011375427246
2013-07-11,11.79112720489502
2013-07-12,11.936210632324219
2013-07-15,11.975361824035645
2013-07-16,11.883244514465332
2013-07-17,11.807250022888184
2013-07-18,11.754280090332031
2013-07-19,11.855607986450195
2013-07-22,11.86021614074707
2013-07-23,11.772705078125
2013-07-24,11.66446304321289
2013-07-25,11.687495231628418
2013-07-26,11.57004165649414
2013-07-29,11.523984909057617
2013-07-30,12.141176223754883
2013-07-31,12.230985641479492
2013-08-01,12.83666706085205
2013-08-02,12.710002899169922
2013-08-05,12.806729316711426
2013-08-06,12.707701683044434
2013-08-07,12.675461769104004
2013-08-08,12.68237018585205
2013-08-09,12.645523071289062
2013-08-12,12.815940856933594
2013-08-13,12.958722114562988
2013-08-14,13.218957901000977
2013-08-15,12.977148056030273
2013-08-16,12.875816345214844
2013-08-19,12.597161293029785
2013-08-20,12.871210098266602
2013-08-21,12.855091094970703
2013-08-22,13.124539375305176
2013-08-23,13.083083152770996
2013-08-26,13.083083152770996
2013-08-27,12.564922332763672
2013-08-28,12.859696388244629
2013-08-29,13.198230743408203
2013-08-30,13.122233390808105
2013-09-03,13.350223541259766
2013-09-04,13.739426612854004
2013-09-05,13.704880714416504
2013-09-06,13.90523624420166
2013-09-09,14.128623008728027
