Date,CFG
2014-09-24,15.768383026123047
2014-09-25,15.747886657714844
2014-09-26,15.88452434539795
2014-09-29,15.870862007141113
2014-09-30,16.000673294067383
2014-10-01,16.01433753967285
2014-10-02,15.946019172668457
2014-10-03,15.870862007141113
2014-10-06,15.467774391174316
2014-10-07,15.385790824890137
2014-10-08,15.542925834655762
2014-10-09,15.35845947265625
2014-10-10,15.221819877624512
2014-10-13,15.33796501159668
2014-10-14,15.33796501159668
2014-10-15,14.928038597106934
2014-10-16,14.893880844116211
2014-10-17,14.975863456726074
2014-10-20,15.290141105651855
2014-10-21,15.59074878692627
2014-10-22,15.440445899963379
2014-10-23,15.734225273132324
2014-10-24,15.836708068847656
2014-10-27,15.611242294311523
2014-10-28,15.905021667480469
2014-10-29,16.04166603088379
2014-10-30,16.01433753967285
2014-10-31,16.137317657470703
2014-11-03,16.39693260192871
2014-11-04,16.19111442565918
2014-11-05,16.396930694580078
2014-11-06,16.67135238647461
2014-11-07,16.444957733154297
2014-11-10,16.43123435974121
2014-11-11,16.424379348754883
2014-11-12,16.369487762451172
2014-11-13,16.342044830322266
2014-11-14,16.438091278076172
2014-11-17,16.46553611755371
2014-11-18,16.280302047729492
2014-11-19,16.273441314697266
2014-11-20,16.266578674316406
2014-11-21,16.30774688720703
2014-11-24,16.63705825805664
2014-11-25,16.486120223999023
2014-11-26,16.62333106994629
2014-11-28,16.89775848388672
2014-12-01,16.451812744140625
2014-12-02,16.602752685546875
2014-12-03,16.62333106994629
2014-12-04,16.739967346191406
2014-12-05,17.254514694213867
2014-12-08,17.17904281616211
2014-12-09,17.261371612548828
2014-12-10,16.911476135253906
2014-12-11,16.938922882080078
2014-12-12,16.7811279296875
2014-12-15,16.801712036132812
2014-12-16,16.63705825805664
2014-12-17,16.849735260009766
2014-12-18,17.206493377685547
2014-12-19,17.1516056060791
2014-12-22,17.220212936401367
2014-12-23,17.453474044799805
2014-12-24,17.501495361328125
2014-12-26,17.364280700683594
2014-12-29,17.40545082092285
2014-12-30,17.281957626342773
2014-12-31,17.05555534362793
2015-01-02,16.98694610595703
2015-01-05,16.58902931213379
2015-01-06,16.403791427612305
2015-01-07,16.46553611755371
2015-01-08,16.58902931213379
2015-01-09,16.390073776245117
2015-01-12,16.38321304321289
2015-01-13,16.376346588134766
2015-01-14,16.081344604492188
2015-01-15,15.752034187316895
2015-01-16,15.909835815429688
2015-01-20,15.8480806350708
2015-01-21,15.971571922302246
2015-01-22,16.56159019470215
2015-01-23,16.266578674316406
2015-01-26,16.527284622192383
2015-01-27,16.568449020385742
2015-01-28,16.369487762451172
2015-01-29,16.630197525024414
2015-01-30,16.396930694580078
2015-02-02,16.46553611755371
2015-02-03,16.734222412109375
2015-02-04,16.54132652282715
2015-02-05,16.77555274963379
2015-02-06,16.878904342651367
2015-02-09,16.71355438232422
2015-02-10,17.099353790283203
2015-02-11,17.20269775390625
2015-02-12,17.450721740722656
2015-02-13,17.533390045166016
2015-02-17,17.609172821044922
2015-02-18,17.368045806884766
2015-02-19,17.237150192260742
2015-02-20,17.395599365234375
2015-02-23,17.16136360168457
2015-02-24,17.175142288208008
2015-02-25,17.195804595947266
2015-02-26,17.120025634765625
2015-02-27,17.113140106201172
2015-03-02,17.120025634765625
2015-03-03,17.250925064086914
2015-03-04,17.15447425842285
2015-03-05,17.43004608154297
2015-03-06,17.56783676147461
2015-03-09,17.381820678710938
2015-03-10,17.22336769104004
2015-03-11,17.299150466918945
2015-03-12,17.560943603515625
2015-03-13,17.064910888671875
2015-03-16,17.436933517456055
2015-03-17,17.636728286743164
2015-03-18,17.35426902770996
2015-03-19,17.0855770111084
2015-03-20,17.0855770111084
2015-03-23,17.058021545410156
2015-03-24,16.75489044189453
2015-03-25,16.53443145751953
2015-03-26,16.617107391357422
2015-03-27,16.865123748779297
2015-03-30,16.75489044189453
2015-03-31,16.623998641967773
2015-04-01,16.78244972229004
2015-04-02,16.961572647094727
2015-04-06,17.051130294799805
2015-04-07,17.15447425842285
2015-04-08,17.22336769104004
2015-04-09,17.250925064086914
2015-04-10,17.299150466918945
2015-04-13,17.533390045166016
2015-04-14,17.31981658935547
2015-04-15,17.636728286743164
2015-04-16,17.560943603515625
2015-04-17,17.30603790283203
2015-04-20,17.299150466918945
2015-04-21,17.250925064086914
2015-04-22,17.560943603515625
2015-04-23,17.66428565979004
2015-04-24,17.616052627563477
2015-04-27,17.554059982299805
2015-04-28,17.760732650756836
2015-04-29,17.97430419921875
2015-04-30,17.946748733520508
2015-05-01,17.967496871948242
2015-05-04,18.188804626464844
2015-05-05,18.14730453491211
2015-05-06,17.877586364746094
2015-05-07,17.946746826171875
2015-05-08,17.849924087524414
2015-05-11,18.029735565185547
2015-05-12,18.085067749023438
2015-05-13,18.1403865814209
2015-05-14,18.31328773498535
2015-05-15,17.932910919189453
2015-05-18,18.188804626464844
2015-05-19,18.576091766357422
2015-05-20,18.500019073486328
2015-05-21,18.56226348876953
2015-05-22,18.61758804321289
2015-05-26,18.465442657470703
2015-05-27,18.513856887817383
2015-05-28,18.555349349975586
2015-05-29,18.56226348876953
2015-06-01,18.638341903686523
2015-06-02,18.804317474365234
2015-06-03,19.10170555114746
2015-06-04,19.191608428955078
2015-06-05,19.5858154296875
2015-06-08,19.392173767089844
2015-06-09,19.41983413696289
2015-06-10,19.364501953125
2015-06-11,19.032541275024414
2015-06-12,19.046375274658203
2015-06-15,19.302265167236328
2015-06-16,19.53740119934082
2015-06-17,19.302265167236328
2015-06-18,19.412918090820312
2015-06-19,19.495906829833984
2015-06-22,19.551239013671875
2015-06-23,19.495906829833984
2015-06-24,19.39908218383789
2015-06-25,18.935720443725586
2015-06-26,19.046375274658203
2015-06-29,18.6245059967041
2015-06-30,18.887310028076172
2015-07-01,18.977216720581055
2015-07-02,18.776655197143555
2015-07-06,18.679832458496094
2015-07-07,18.493099212646484
2015-07-08,18.423938751220703
2015-07-09,18.659086227416992
2015-07-10,18.880388259887695
2015-07-13,18.845815658569336
2015-07-14,19.05329132080078
2015-07-15,19.226186752319336
2015-07-16,19.44058609008789
2015-07-17,19.302265167236328
2015-07-20,19.336843490600586
2015-07-21,18.47926902770996
2015-07-22,18.700572967529297
2015-07-23,18.292539596557617
2015-07-24,18.085067749023438
2015-07-27,17.939828872680664
2015-07-28,18.098901748657227
2015-07-29,17.981327056884766
2015-07-30,18.390941619873047
2015-07-31,18.099353790283203
2015-08-03,18.07158088684082
2015-08-04,18.238203048706055
2015-08-05,18.508968353271484
2015-08-06,18.50202178955078
2015-08-07,18.536739349365234
2015-08-10,18.876924514770508
2015-08-11,18.63393211364746
2015-08-12,18.07158088684082
2015-08-13,18.189605712890625
2015-08-14,18.314571380615234
2015-08-17,18.24515151977539
2015-08-18,18.439538955688477
2015-08-19,18.231264114379883
2015-08-20,17.58559799194336
2015-08-21,17.057960510253906
2015-08-24,15.988805770874023
2015-08-25,16.037399291992188
2015-08-26,16.794147491455078
2015-08-27,16.995479583740234
2015-08-28,17.141267776489258
2015-08-31,17.231525421142578
2015-09-01,16.44701385498047
2015-09-02,16.752490997314453
2015-09-03,17.009366989135742
2015-09-04,16.724721908569336
2015-09-08,17.099618911743164
2015-09-09,16.939945220947266
2015-09-10,16.967710494995117
2015-09-11,16.8843994140625
2015-09-14,16.946882247924805
2015-09-15,17.377321243286133
2015-09-16,17.27318000793457
2015-09-17,16.69001007080078
2015-09-18,16.488670349121094
2015-09-21,16.592805862426758
2015-09-22,16.384532928466797
2015-09-23,16.204025268554688
2015-09-24,16.134593963623047
2015-09-25,16.39147186279297
2015-09-28,15.711097717285156
2015-09-29,16.120718002319336
2015-09-30,16.565034866333008
2015-10-01,16.315101623535156
2015-10-02,16.252620697021484
2015-10-05,16.467838287353516
2015-10-06,16.217906951904297
2015-10-07,16.273454666137695
2015-10-08,16.32898712158203
2015-10-09,16.28733253479004
2015-10-12,16.35675811767578
2015-10-13,16.28733253479004
2015-10-14,15.905495643615723
2015-10-15,16.32898712158203
2015-10-16,16.120718002319336
2015-10-19,16.127653121948242
2015-10-20,16.238740921020508
2015-10-21,16.085996627807617
2015-10-22,15.877718925476074
2015-10-23,16.814977645874023
2015-10-26,16.384532928466797
2015-10-27,16.3359317779541
2015-10-28,16.78720474243164
2015-10-29,16.738605499267578
2015-10-30,16.870512008666992
2015-11-02,16.974651336669922
2015-11-03,17.02345085144043
2015-11-04,17.100133895874023
2015-11-05,17.15589714050293
2015-11-06,17.936662673950195
2015-11-09,18.034257888793945
2015-11-10,18.12488555908203
2015-11-11,18.187618255615234
2015-11-12,17.78329849243164
2015-11-13,17.7972412109375
2015-11-16,17.90180778503418
2015-11-17,17.846036911010742
2015-11-18,18.264307022094727
2015-11-19,18.208538055419922
2015-11-20,18.13883399963379
2015-11-23,17.943635940551758
2015-11-24,18.215511322021484
2015-11-25,18.306135177612305
2015-11-27,18.396753311157227
2015-11-30,18.564064025878906
2015-12-01,18.473432540893555
2015-12-02,18.571035385131836
2015-12-03,18.4525203704834
2015-12-04,18.9056453704834
2015-12-07,18.48040771484375
2015-12-08,18.41069793701172
2015-12-09,18.194595336914062
2015-12-10,18.33401870727539
2015-12-11,17.85301399230957
2015-12-14,17.929689407348633
2015-12-15,18.501325607299805
2015-12-16,18.75925636291504
2015-12-17,18.459491729736328
2015-12-18,18.0551700592041
2015-12-21,18.145793914794922
2015-12-22,18.299161911010742
2015-12-23,18.487382888793945
2015-12-24,18.543149948120117
2015-12-28,18.41069793701172
2015-12-29,18.557092666625977
2015-12-30,18.33401870727539
2015-12-31,18.25733184814453
2016-01-04,17.98546028137207
2016-01-05,17.90180778503418
2016-01-06,17.62296485900879
2016-01-07,17.141956329345703
2016-01-08,16.605178833007812
2016-01-11,16.66094970703125
2016-01-12,16.66094970703125
2016-01-13,16.18691635131836
2016-01-14,15.963836669921875
2016-01-15,15.559517860412598
2016-01-19,15.496773719787598
2016-01-20,15.057592391967773
2016-01-21,14.869376182556152
2016-01-22,14.485965728759766
2016-01-25,13.795822143554688
2016-01-26,14.14438247680664
2016-01-27,14.785713195800781
2016-01-28,15.155191421508789
2016-01-29,14.813604354858398
2016-02-01,14.485965728759766
2016-02-02,14.156734466552734
2016-02-03,14.044660568237305
2016-02-04,14.170743942260742
2016-02-05,13.90456771850586
2016-02-08,13.449254035949707
2016-02-09,13.694421768188477
2016-02-10,13.211087226867676
2016-02-11,12.706738471984863
2016-02-12,13.232102394104004
2016-02-16,13.56132984161377
2016-02-17,13.76446533203125
2016-02-18,13.38620662689209
2016-02-19,13.477269172668457
2016-02-22,13.869539260864258
2016-02-23,13.56833553314209
2016-02-24,13.30915355682373
2016-02-25,13.435239791870117
2016-02-26,13.8275146484375
2016-02-29,13.47026538848877
2016-03-01,14.198769569396973
2016-03-02,14.682100296020508
2016-03-03,15.018335342407227
2016-03-04,15.361565589904785
2016-03-07,15.081371307373047
2016-03-08,14.65407943725586
2016-03-09,14.499975204467773
2016-03-10,14.71712589263916
2016-03-11,15.347557067871094
2016-03-14,15.47364616394043
2016-03-15,15.543694496154785
2016-03-16,15.137409210205078
2016-03-17,15.221468925476074
2016-03-18,15.46664047241211
2016-03-21,15.410602569580078
2016-03-22,15.361565589904785
2016-03-23,15.193450927734375
2016-03-24,15.123403549194336
2016-03-28,14.983306884765625
2016-03-29,14.850214958190918
2016-03-30,14.885235786437988
2016-03-31,14.675095558166504
2016-04-01,14.955288887023926
2016-04-04,15.067361831665039
2016-04-05,14.54200267791748
2016-04-06,14.948286056518555
2016-04-07,14.563015937805176
2016-04-08,14.619054794311523
2016-04-11,14.738138198852539
2016-04-12,15.067361831665039
2016-04-13,15.830890655517578
2016-04-14,15.984991073608398
2016-04-15,15.79586410522461
2016-04-18,15.914947509765625
2016-04-19,16.181135177612305
2016-04-20,16.36325454711914
2016-04-21,16.482341766357422
2016-04-22,16.54538345336914
2016-04-25,16.377260208129883
2016-04-26,16.49634552001953
2016-04-27,16.54538345336914
2016-04-28,16.279199600219727
2016-04-29,16.00600814819336
2016-05-02,16.23838996887207
2016-05-03,15.851089477539062
2016-05-04,15.484914779663086
2016-05-05,15.569419860839844
2016-05-06,15.555335998535156
2016-05-09,15.386333465576172
2016-05-10,15.745465278625488
2016-05-11,15.632796287536621
2016-05-12,15.322959899902344
2016-05-13,15.069452285766602
2016-05-16,15.28774356842041
2016-05-17,15.36520004272461
2016-05-18,16.287681579589844
2016-05-19,16.12572479248047
2016-05-20,16.18205451965332
2016-05-23,16.17500877380371
2016-05-24,16.372180938720703
2016-05-25,16.682018280029297
2016-05-26,16.442602157592773
2016-05-27,16.611602783203125
2016-05-31,16.583431243896484
2016-06-01,16.618642807006836
2016-06-02,16.78060531616211
2016-06-03,16.294729232788086
2016-06-06,16.527099609375
2016-06-07,16.53414535522461
2016-06-08,16.52005958557129
2016-06-09,16.111637115478516
2016-06-10,15.815879821777344
2016-06-13,15.548293113708496
2016-06-14,15.006074905395508
2016-06-15,15.041280746459961
2016-06-16,14.745528221130371
2016-06-17,14.858197212219238
2016-06-20,15.006074905395508
2016-06-21,15.175077438354492
2016-06-22,15.048323631286621
2016-06-23,15.576460838317871
2016-06-24,14.04839038848877
2016-06-27,12.985078811645508
2016-06-28,13.358293533325195
2016-06-29,13.74559211730957
2016-06-30,14.069517135620117
2016-07-01,13.837139129638672
2016-07-05,13.309003829956055
2016-07-06,13.3723783493042
2016-07-07,13.6751708984375
2016-07-08,13.977971076965332
2016-07-11,14.168107032775879
2016-07-12,14.393436431884766
2016-07-13,14.477937698364258
2016-07-14,14.78073787689209
2016-07-15,14.773698806762695
2016-07-18,14.773698806762695
2016-07-19,14.808902740478516
2016-07-20,15.013114929199219
2016-07-21,15.266624450683594
2016-07-22,15.35112190246582
2016-07-25,15.513083457946777
2016-07-26,15.836999893188477
2016-07-27,15.900382041931152
