Date,HR
2010-04-14,7.574568748474121
2010-04-15,7.357166767120361
2010-04-16,7.168115615844727
2010-04-19,7.2941508293151855
2010-04-20,7.316202163696289
2010-04-21,7.385522842407227
2010-04-22,7.448537826538086
2010-04-23,7.480048179626465
2010-04-26,7.565120697021484
2010-04-27,7.568268775939941
2010-04-28,7.659640789031982
2010-04-29,7.842390060424805
2010-04-30,7.606079578399658
2010-05-03,7.85184383392334
2010-05-04,7.602931022644043
2010-05-05,7.464295387268066
2010-05-06,7.218527793884277
2010-05-07,7.06728982925415
2010-05-10,7.643887042999268
2010-05-11,7.665945529937744
2010-05-12,7.930614471435547
2010-05-13,7.911710739135742
2010-05-14,7.691153049468994
2010-05-17,7.669095516204834
2010-05-18,7.263945579528809
2010-05-19,7.193766117095947
2010-05-20,6.798191070556641
2010-05-21,7.015116214752197
2010-05-24,6.846043109893799
2010-05-25,6.967265605926514
2010-05-26,6.9513139724731445
2010-05-27,7.375600814819336
2010-05-28,7.314990520477295
2010-06-01,7.078917026519775
2010-06-02,7.196954250335693
2010-06-03,7.155484199523926
2010-06-04,6.69929313659668
2010-06-07,6.670581817626953
2010-06-08,6.855611801147461
2010-06-09,6.740762233734131
2010-06-10,6.960884094238281
2010-06-11,7.085299015045166
2010-06-14,7.174623012542725
2010-06-15,7.346895694732666
2010-06-16,7.283091068267822
2010-06-17,7.3022284507751465
2010-06-18,7.222476005554199
2010-06-21,7.1459126472473145
2010-06-22,6.983214378356934
2010-06-23,7.08848762512207
2010-06-24,7.104442119598389
2010-06-25,7.270327568054199
2010-06-28,7.295852184295654
2010-06-29,7.0916829109191895
2010-06-30,7.008736610412598
2010-07-01,7.040637969970703
2010-07-02,7.085299015045166
2010-07-06,6.94812536239624
2010-07-07,7.21290397644043
2010-07-08,7.206525802612305
2010-07-09,7.289471626281738
2010-07-12,7.238425254821777
2010-07-13,7.375600814819336
2010-07-14,7.318178653717041
2010-07-15,7.263945579528809
2010-07-16,7.066160202026367
2010-07-19,7.1459126472473145
2010-07-20,7.263945579528809
2010-07-21,7.0757317543029785
2010-07-22,7.34370231628418
2010-07-23,7.38836145401001
2010-07-26,7.512779712677002
2010-07-27,7.602104663848877
2010-07-28,7.538299560546875
2010-07-29,7.471312999725342
2010-07-30,7.487256050109863
2010-08-02,7.71056604385376
2010-08-03,7.675474643707275
2010-08-04,7.825415134429932
2010-08-05,7.656333923339844
2010-08-06,7.598914623260498
2010-08-09,7.68185567855835
2010-08-10,7.68185567855835
2010-08-11,7.563823699951172
2010-08-12,7.5414886474609375
2010-08-13,7.487256050109863
2010-08-16,7.48087739944458
2010-08-17,7.519656181335449
2010-08-18,7.51642370223999
2010-08-19,7.274062156677246
2010-08-20,7.3031439781188965
2010-08-23,7.251441955566406
2010-08-24,7.267599105834961
2010-08-25,7.47441291809082
2010-08-26,7.526118278503418
2010-08-27,7.652149200439453
2010-08-30,7.542278289794922
2010-08-31,7.564895153045654
2010-09-01,7.729700565338135
2010-09-02,7.762015342712402
2010-09-03,7.862192630767822
2010-09-07,7.72323751449585
2010-09-08,7.745859146118164
2010-09-09,7.645683288574219
2010-09-10,7.6230645179748535
2010-09-13,7.690924644470215
2010-09-14,7.613367557525635
2010-09-15,7.632757663726807
2010-09-16,7.5325822830200195
2010-09-17,7.493803024291992
2010-09-20,7.648914813995361
2010-09-21,7.526118278503418
2010-09-22,7.419477462768555
2010-09-23,7.290218830108643
2010-09-24,7.5390472412109375
2010-09-27,7.419477462768555
2010-09-28,7.493803024291992
2010-09-29,7.51642370223999
2010-09-30,7.558435916900635
2010-10-01,7.581051826477051
2010-10-04,7.574591636657715
2010-10-05,7.694154262542725
2010-10-06,7.668304920196533
2010-10-07,7.700622081756592
2010-10-08,7.71677827835083
2010-10-11,7.7070817947387695
2010-10-12,7.613367557525635
2010-10-13,7.668304920196533
2010-10-14,7.710316181182861
2010-10-15,7.700622081756592
2010-10-18,7.787870407104492
2010-10-19,7.720003604888916
2010-10-20,7.8428053855896
2010-10-21,7.774942398071289
2010-10-22,7.729700565338135
2010-10-25,7.7426252365112305
2010-10-26,7.713545322418213
2010-10-27,7.681228160858154
2010-10-28,7.674766540527344
2010-10-29,7.800793647766113
2010-11-01,7.720003604888916
2010-11-02,7.810487747192383
2010-11-03,7.768479347229004
2010-11-04,7.9979143142700195
2010-11-05,8.059311866760254
2010-11-08,7.894501686096191
2010-11-09,7.574591636657715
2010-11-10,7.413014888763428
2010-11-11,7.277294635772705
2010-11-12,7.112487316131592
2010-11-15,6.950917720794678
2010-11-16,6.751007556915283
2010-11-17,6.800161838531494
2010-11-18,6.7739458084106445
2010-11-19,6.787055969238281
2010-11-22,6.777225017547607
2010-11-23,6.675629138946533
2010-11-24,6.839488506317139
2010-11-26,6.796886920928955
2010-11-29,6.839488506317139
2010-11-30,6.764112949371338
2010-12-01,6.698568344116211
2010-12-02,6.764112949371338
2010-12-03,6.803442478179932
2010-12-06,6.731343746185303
2010-12-07,6.813271522521973
2010-12-08,6.7542853355407715
2010-12-09,6.669078826904297
2010-12-10,6.744453430175781
2010-12-13,6.767393112182617
2010-12-14,6.678908348083496
2010-12-15,6.583870887756348
2010-12-16,6.633027076721191
2010-12-17,6.678908348083496
2010-12-20,6.731343746185303
2010-12-21,6.84276819229126
2010-12-22,6.921422004699707
2010-12-23,6.911591529846191
2010-12-27,7.016457557678223
2010-12-28,7.055784225463867
2010-12-29,7.000071048736572
2010-12-30,7.055784225463867
2010-12-31,6.937805652618408
2011-01-03,7.114773750305176
2011-01-04,7.006625652313232
2011-01-05,6.993518352508545
2011-01-06,6.934530735015869
2011-01-07,6.891925811767578
2011-01-10,6.816548824310303
2011-01-11,6.783778190612793
2011-01-12,6.7739458084106445
2011-01-13,6.777225017547607
2011-01-14,6.809996128082275
2011-01-18,6.84276819229126
2011-01-19,6.741173267364502
2011-01-20,6.718234062194824
2011-01-21,6.655966758728027
2011-01-24,6.695297718048096
2011-01-25,6.826383113861084
2011-01-26,6.882094860076904
2011-01-27,6.9509148597717285
2011-01-28,6.826383113861084
2011-01-31,6.882094860076904
2011-02-01,6.882094860076904
2011-02-02,6.931253910064697
2011-02-03,6.9771318435668945
2011-02-04,6.937805652618408
2011-02-07,7.068894386291504
2011-02-08,7.15082311630249
2011-02-09,7.206535816192627
2011-02-10,7.196704864501953
2011-02-11,7.226195335388184
2011-02-14,7.21964693069458
2011-02-15,7.193065643310547
2011-02-16,7.306029796600342
2011-02-17,7.282771587371826
2011-02-18,7.415668964385986
2011-02-22,7.3425750732421875
2011-02-23,7.299382209777832
2011-02-24,7.179779052734375
2011-02-25,7.379121780395508
2011-02-28,7.741267204284668
2011-03-01,7.50205135345459
2011-03-02,7.405702114105225
2011-03-03,7.555212020874023
2011-03-04,7.62830114364624
2011-03-07,7.615013122558594
2011-03-08,7.804392337799072
2011-03-09,7.850907802581787
2011-03-10,7.727976322174072
2011-03-11,7.714683532714844
2011-03-14,7.654885292053223
2011-03-15,7.578465938568115
2011-03-16,7.4621806144714355
2011-03-17,7.399056434631348
2011-03-18,7.385767936706543
2011-03-21,7.379121780395508
2011-03-22,7.3259596824646
2011-03-23,7.3126749992370605
2011-03-24,7.3259596824646
2011-03-25,7.355865478515625
2011-03-28,7.448889255523682
2011-03-29,7.4621806144714355
2011-03-30,7.488763809204102
2011-03-31,7.5419206619262695
2011-04-01,7.558532238006592
2011-04-04,7.558532238006592
2011-04-05,7.578465938568115
2011-04-06,7.60836935043335
2011-04-07,7.595083236694336
2011-04-08,7.535275459289551
2011-04-11,7.48211669921875
2011-04-12,7.4987311363220215
2011-04-13,7.465503692626953
2011-04-14,7.581790447235107
2011-04-15,7.681468486785889
2011-04-18,7.658209323883057
2011-04-19,7.731299877166748
2011-04-20,7.761202812194824
2011-04-21,7.674817085266113
2011-04-25,7.641595840454102
2011-04-26,7.674817085266113
2011-04-27,7.674817085266113
2011-04-28,7.691432476043701
2011-04-29,7.588438034057617
2011-05-02,7.578465938568115
2011-05-03,7.535275459289551
2011-05-04,7.605047225952148
2011-05-05,7.521987438201904
2011-05-06,7.475472450256348
2011-05-09,7.452215671539307
2011-05-10,7.365832328796387
2011-05-11,7.37247896194458
2011-05-12,7.375799179077148
2011-05-13,7.2462239265441895
2011-05-16,7.21964168548584
2011-05-17,7.192691802978516
2011-05-18,7.192691802978516
2011-05-19,7.165743827819824
2011-05-20,7.206169128417969
2011-05-23,7.12531042098999
2011-05-24,7.212908744812012
2011-05-25,7.280289173126221
2011-05-26,7.351034641265869
2011-05-27,7.377987384796143
2011-05-31,7.418414115905762
2011-06-01,7.1724772453308105
2011-06-02,7.105102062225342
2011-06-03,7.101731300354004
2011-06-06,7.0680437088012695
2011-06-07,7.0680437088012695
2011-06-08,7.12531042098999
2011-06-09,7.020878314971924
2011-06-10,6.838953971862793
2011-06-13,6.8254804611206055
2011-06-14,6.865903854370117
2011-06-15,6.747992992401123
2011-06-16,6.869273662567139
2011-06-17,6.923176288604736
2011-06-20,7.081517696380615
2011-06-21,7.192691802978516
2011-06-22,7.105102062225342
2011-06-23,6.906332492828369
2011-06-24,6.896224021911621
2011-06-27,6.879382610321045
2011-06-28,6.879382610321045
2011-06-29,6.896224021911621
2011-06-30,6.950133800506592
2011-07-01,6.9737114906311035
2011-07-05,7.088254928588867
2011-07-06,7.091627597808838
2011-07-07,7.152266502380371
2011-07-08,7.16237211227417
2011-07-11,6.977082252502441
2011-07-12,6.960233688354492
2011-07-13,6.859166145324707
2011-07-14,6.805267333984375
2011-07-15,6.832215785980225
2011-07-18,6.791790008544922
2011-07-19,6.8726420402526855
2011-07-20,6.855799674987793
2011-07-21,6.886120796203613
2011-07-22,6.886120796203613
2011-07-25,6.815372467041016
2011-07-26,6.805267333984375
2011-07-27,6.653665065765381
2011-07-28,6.6031270027160645
2011-07-29,6.6031270027160645
2011-08-01,6.380780220031738
2011-08-02,6.13484525680542
2011-08-03,6.1752729415893555
2011-08-04,5.9899821281433105
2011-08-05,5.899019241333008
2011-08-08,5.322927474975586
2011-08-09,5.306084156036377
2011-08-10,5.107316970825195
2011-08-11,5.333035469055176
2011-08-12,5.42399787902832
2011-08-15,5.673301696777344
2011-08-16,5.711030006408691
2011-08-17,5.76591157913208
2011-08-18,5.512087345123291
2011-08-19,5.4915080070495605
2011-08-22,5.563538551330566
2011-08-23,5.614989757537842
2011-08-24,5.618418216705322
2011-08-25,5.590979099273682
2011-08-26,5.635570049285889
2011-08-29,5.909974575042725
2011-08-30,6.009444236755371
2011-08-31,5.999156951904297
2011-09-01,5.851662635803223
2011-09-02,5.769342422485352
2011-09-06,5.7762017250061035
2011-09-07,6.009444236755371
2011-09-08,5.920262336730957
2011-09-09,5.724750995635986
2011-09-12,5.74876070022583
2011-09-13,5.820794582366943
2011-09-14,5.889394760131836
2011-09-15,5.999156951904297
2011-09-16,6.060896873474121
2011-09-19,6.040314674377441
2011-09-20,6.10891580581665
2011-09-21,5.933983325958252
2011-09-22,5.789921283721924
2011-09-23,5.800212383270264
2011-09-26,5.951135158538818
2011-09-27,6.0437469482421875
2011-09-28,5.813933372497559
2011-09-29,5.9236931800842285
2011-09-30,5.779633045196533
2011-10-03,5.546387672424316
2011-10-04,6.040314674377441
2011-10-05,5.906543731689453
2011-10-06,5.91340446472168
2011-10-07,5.666441917419434
2011-10-10,5.971713542938232
2011-10-11,5.951135158538818
2011-10-12,6.084907531738281
2011-10-13,5.978575229644775
2011-10-14,6.115776062011719
2011-10-17,5.8379435539245605
2011-10-18,6.054038047790527
2011-10-19,6.023163795471191
2011-10-20,6.064324855804443
2011-10-21,6.232398986816406
2011-10-24,6.472501754760742
2011-10-25,6.249546051025391
2011-10-26,6.287281036376953
2011-10-27,6.530813217163086
2011-10-28,6.5788350105285645
2011-10-31,6.479361534118652
2011-11-01,6.139787197113037
2011-11-02,6.342159271240234
2011-11-03,6.441631317138672
2011-11-04,6.366169452667236
2011-11-07,6.270130157470703
2011-11-08,6.331870079040527
2011-11-09,6.067756175994873
2011-11-10,5.944273948669434
2011-11-11,6.115776062011719
2011-11-14,5.930553436279297
2011-11-15,6.045746326446533
2011-11-16,6.021310329437256
2011-11-17,5.951496601104736
2011-11-18,6.045746326446533
2011-11-21,5.822345733642578
2011-11-22,5.832816123962402
2011-11-23,5.71064567565918
2011-11-25,5.686211585998535
2011-11-28,5.909611225128174
2011-11-29,5.878195285797119
2011-11-30,6.1504645347595215
2011-12-01,6.084142208099365
2011-12-02,6.164423942565918
2011-12-05,6.185368061065674
2011-12-06,6.290089130401611
2011-12-07,6.304050445556641
2011-12-08,6.108573913574219
2011-12-09,6.181877136230469
2011-12-12,6.038761615753174
2011-12-13,5.97244119644165
2011-12-14,6.056217670440674
2011-12-15,6.206313610076904
2011-12-16,6.220275402069092
2011-12-19,6.129518032073975
2011-12-20,6.324993133544922
2011-12-21,6.4087677001953125
2011-12-22,6.443676471710205
2011-12-23,6.4925408363342285
2011-12-27,6.6286749839782715
2011-12-28,6.5379204750061035
2011-12-29,6.551882743835449
2011-12-30,6.48905086517334
2012-01-03,6.656601428985596
2012-01-04,6.593770980834961
2012-01-05,6.61820650100708
2012-01-06,6.572826862335205
2012-01-09,6.478579998016357
2012-01-10,6.656601428985596
2012-01-11,6.698489189147949
2012-01-12,6.632167339324951
2012-01-13,6.604241371154785
2012-01-17,6.649621486663818
2012-01-18,6.789246559143066
2012-01-19,6.827640056610107
2012-01-20,6.890475273132324
2012-01-23,6.960285663604736
2012-01-24,7.082457542419434
2012-01-25,7.201139450073242
2012-01-26,7.316329002380371
2012-01-27,7.351233959197998
2012-01-30,7.330291748046875
2012-01-31,7.354720592498779
2012-02-01,7.438498020172119
2012-02-02,7.407084941864014
2012-02-03,7.382649898529053
2012-02-06,7.435007095336914
2012-02-07,7.4734086990356445
2012-02-08,7.497838497161865
2012-02-09,7.428025722503662
2012-02-10,7.260478496551514
2012-02-13,7.281421661376953
2012-02-14,7.369958877563477
2012-02-15,7.316834926605225
2012-02-16,7.430166244506836
2012-02-17,7.444331645965576
2012-02-21,7.292046070098877
2012-02-22,7.277881145477295
2012-02-23,7.37704610824585
2012-02-24,7.369958877563477
2012-02-27,7.387665748596191
2012-02-28,7.3451690673828125
2012-02-29,7.320379734039307
2012-03-01,7.341627597808838
2012-03-02,7.2105937004089355
2012-03-05,7.309752464294434
2012-03-06,7.263714790344238
2012-03-07,7.263714790344238
2012-03-08,7.270800590515137
2012-03-09,7.323920726776123
2012-03-12,7.334544658660889
2012-03-13,7.500999927520752
2012-03-14,7.426625728607178
2012-03-15,7.39829158782959
2012-03-16,7.43725061416626
2012-03-19,7.575368404388428
2012-03-20,7.738282680511475
2012-03-21,7.798488140106201
2012-03-22,7.667449951171875
2012-03-23,7.699326515197754
2012-03-26,7.685162544250488
2012-03-27,7.745365619659424
2012-03-28,7.770155429840088
2012-03-29,7.766615867614746
2012-03-30,7.791404724121094
2012-04-02,7.876403331756592
2012-04-03,7.830361843109131
2012-04-04,7.738282680511475
2012-04-05,7.702866554260254
2012-04-09,7.667449951171875
2012-04-10,7.426625728607178
2012-04-11,7.4230828285217285
2012-04-12,7.508078098297119
2012-04-13,7.454957008361816
2012-04-16,7.493914604187012
2012-04-17,7.578911781311035
2012-04-18,7.454957008361816
2012-04-19,7.458499431610107
2012-04-20,7.539953708648682
2012-04-23,7.43725061416626
2012-04-24,7.500999927520752
2012-04-25,7.543494701385498
2012-04-26,7.578911781311035
2012-04-27,7.6249518394470215
2012-04-30,7.607240200042725
2012-05-01,7.706408500671387
2012-05-02,7.649742603302002
2012-05-03,7.6107892990112305
2012-05-04,7.6107892990112305
2012-05-07,7.709946632385254
2012-05-08,7.791404724121094
2012-05-09,7.773695945739746
2012-05-10,7.709946632385254
2012-05-11,7.752450466156006
2012-05-14,7.933065414428711
2012-05-15,7.846914768218994
2012-05-16,7.721277713775635
2012-05-17,7.538208961486816
2012-05-18,7.4556498527526855
2012-05-21,7.631536483764648
2012-05-22,7.678201675415039
2012-05-23,7.749995231628418
2012-05-24,7.789485931396484
2012-05-25,7.771533012390137
2012-05-29,7.9438347816467285
2012-05-30,7.789485931396484
2012-05-31,7.854092121124268
2012-06-01,7.897170543670654
2012-06-04,7.836147308349609
2012-06-05,8.008447647094727
2012-06-06,7.9546051025390625
2012-06-07,7.846914768218994
2012-06-08,8.069474220275879
2012-06-11,7.864863872528076
2012-06-12,7.958193778991699
2012-06-13,7.958193778991699
2012-06-14,8.245359420776367
2012-06-15,8.277669906616211
2012-06-18,8.313565254211426
2012-06-19,8.396126747131348
2012-06-20,8.363822937011719
2012-06-21,8.284845352172852
2012-06-22,8.256133079528809
2012-06-25,8.213056564331055
2012-06-26,8.263313293457031
2012-06-27,8.277669906616211
2012-06-28,8.467921257019043
2012-06-29,8.557660102844238
2012-07-02,8.625864028930664
2012-07-03,8.615094184875488
2012-07-05,8.58996868133545
2012-07-06,8.600737571716309
2012-07-09,8.643810272216797
2012-07-10,8.54329776763916
2012-07-11,8.597143173217773
2012-07-12,8.611504554748535
2012-07-13,8.737142562866211
2012-07-16,8.744319915771484
2012-07-17,8.794575691223145
2012-07-18,8.755088806152344
2012-07-19,8.715605735778809
2012-07-20,8.676117897033691
2012-07-23,8.719192504882812
2012-07-24,8.704834938049316
2012-07-25,8.63304328918457
2012-07-26,8.668938636779785
2012-07-27,8.798169136047363
2012-07-30,8.790987014770508
2012-07-31,8.816113471984863
2012-08-01,8.715605735778809
2012-08-02,8.708427429199219
2012-08-03,8.722784996032715
2012-08-06,8.751500129699707
2012-08-07,8.722784996032715
2012-08-08,8.744319915771484
2012-08-09,8.773035049438477
2012-08-10,8.812524795532227
2012-08-13,8.887907981872559
2012-08-14,8.771628379821777
2012-08-15,8.771628379821777
2012-08-16,8.753457069396973
2012-08-17,8.800699234008789
2012-08-20,8.746192932128906
2012-08-21,8.775261878967285
2012-08-22,8.797064781188965
2012-08-23,8.688055038452148
2012-08-24,8.71349048614502
2012-08-27,8.771628379821777
2012-08-28,8.81523609161377
2012-08-29,8.826131820678711
2012-08-30,8.851570129394531
2012-08-31,8.81523609161377
2012-09-04,8.942410469055176
2012-09-05,8.924240112304688
2012-09-06,9.058690071105957
2012-09-07,8.989648818969727
2012-09-10,8.847939491271973
2012-09-11,8.931509017944336
2012-09-12,8.902441024780273
2012-09-13,9.029617309570312
2012-09-14,9.004182815551758
2012-09-17,8.898807525634766
2012-09-18,8.746192932128906
2012-09-19,8.648082733154297
2012-09-20,8.622645378112793
2012-09-21,8.684420585632324
2012-09-24,8.673521995544434
2012-09-25,8.346489906311035
2012-09-26,8.36466121673584
2012-09-27,8.430069923400879
2012-09-28,8.375556945800781
2012-10-01,8.393728256225586
2012-10-02,8.582676887512207
2012-10-03,8.579049110412598
2012-10-04,8.524540901184082
2012-10-05,8.50637435913086
2012-10-08,8.513639450073242
2012-10-09,8.50637435913086
2012-10-10,8.44096565246582
2012-10-11,8.44096565246582
2012-10-12,8.390100479125977
2012-10-15,8.491841316223145
2012-10-16,8.53907299041748
2012-10-17,8.408263206481934
2012-10-18,8.604482650756836
2012-10-19,8.470037460327148
2012-10-22,8.44096565246582
2012-10-23,8.404629707336426
2012-10-24,8.38646125793457
2012-10-25,8.419166564941406
2012-10-26,8.371930122375488
2012-10-31,8.535443305969238
2012-11-01,8.510007858276367
2012-11-02,8.462770462036133
2012-11-05,8.448235511779785
2012-11-06,8.484569549560547
2012-11-07,8.477299690246582
2012-11-08,8.270190238952637
2012-11-09,8.52817440032959
2012-11-12,8.54271125793457
2012-11-13,8.542710304260254
2012-11-14,8.469094276428223
2012-11-15,8.45069694519043
2012-11-16,8.45069694519043
2012-11-19,8.627365112304688
2012-11-20,8.697291374206543
2012-11-21,8.627365112304688
2012-11-23,8.697291374206543
2012-11-26,8.796669006347656
2012-11-27,8.667848587036133
2012-11-28,8.741461753845215
2012-11-29,8.756184577941895
2012-11-30,8.778267860412598
2012-12-03,8.870285987854004
2012-12-04,8.844518661499023
2012-12-05,8.848199844360352
2012-12-06,8.918137550354004
2012-12-07,8.947575569152832
2012-12-10,8.899727821350098
2012-12-11,8.85924243927002
2012-12-12,8.719378471374512
2012-12-13,8.623682975769043
2012-12-14,8.590555191040039
2012-12-17,8.58687686920166
2012-12-18,8.704654693603516
2012-12-19,8.67889404296875
2012-12-20,8.829794883728027
2012-12-21,8.781951904296875
2012-12-24,8.792990684509277
2012-12-26,8.726738929748535
2012-12-27,8.811393737792969
2012-12-28,8.756184577941895
2012-12-31,8.837160110473633
2013-01-02,8.958619117736816
2013-01-03,9.083760261535645
2013-01-04,9.168416023254395
2013-01-07,9.087437629699707
2013-01-08,9.15737247467041
2013-01-09,9.216261863708496
2013-01-10,9.161052703857422
2013-01-11,9.186813354492188
2013-01-14,9.201539993286133
2013-01-15,9.194175720214844
2013-01-16,9.186813354492188
2013-01-17,9.175777435302734
2013-01-18,9.201539993286133
2013-01-22,9.275157928466797
2013-01-23,9.275157928466797
2013-01-24,9.311956405639648
2013-01-25,9.385570526123047
2013-01-28,9.40765380859375
2013-01-29,9.403972625732422
2013-01-30,9.418693542480469
2013-01-31,9.378206253051758
2013-02-01,9.459184646606445
2013-02-04,9.36348819732666
2013-02-05,9.348763465881348
2013-02-06,9.367169380187988
2013-02-07,9.426054000854492
2013-02-08,9.40765380859375
2013-02-11,9.42237663269043
2013-02-12,9.515483856201172
2013-02-13,9.530377388000488
2013-02-14,9.496861457824707
2013-02-15,9.623485565185547
2013-02-19,9.712872505187988
2013-02-20,9.545279502868652
2013-02-21,9.541552543640137
2013-02-22,9.660728454589844
2013-02-25,9.478242874145508
2013-02-26,9.597418785095215
2013-02-27,9.813426971435547
2013-02-28,9.90653133392334
2013-03-01,9.947497367858887
2013-03-04,10.055500030517578
2013-03-05,10.08156967163086
2013-03-06,10.103912353515625
2013-03-07,10.118812561035156
2013-03-08,10.103912353515625
2013-03-11,10.141157150268555
2013-03-12,10.118812561035156
2013-03-13,10.107640266418457
2013-03-14,10.163504600524902
2013-03-15,10.35716438293457
2013-03-18,10.267784118652344
2013-03-19,10.211920738220215
2013-03-20,10.334817886352539
2013-03-21,10.1933012008667
2013-03-22,10.372065544128418
2013-03-25,10.368337631225586
2013-03-26,10.450274467468262
2013-03-27,10.506136894226074
2013-03-28,10.573174476623535
2013-04-01,10.61413860321045
2013-04-02,10.59552001953125
2013-04-03,10.56944465637207
2013-04-04,10.647659301757812
2013-04-05,10.655107498168945
2013-04-08,10.75566291809082
2013-04-09,10.733316421508789
2013-04-10,10.8003511428833
2013-04-11,10.785455703735352
2013-04-12,10.807802200317383
2013-04-15,10.636483192443848
2013-04-16,10.897184371948242
2013-04-17,10.766836166381836
2013-04-18,10.751937866210938
2013-04-19,11.016362190246582
2013-04-22,10.926977157592773
2013-04-23,10.949322700500488
2013-04-24,10.964221954345703
2013-04-25,10.874837875366211
2013-04-26,10.856217384338379
2013-04-29,11.00518798828125
2013-04-30,11.18022632598877
2013-05-01,11.031254768371582
2013-05-02,11.26215934753418
2013-05-03,11.273334503173828
2013-05-06,11.318021774291992
2013-05-07,11.366439819335938
2013-05-08,11.280782699584961
2013-05-09,11.09457015991211
2013-05-10,11.068498611450195
2013-05-13,11.072225570678711
2013-05-14,11.151229858398438
2013-05-15,11.297956466674805
2013-05-16,11.316765785217285
2013-05-17,11.373200416564941
2013-05-20,11.290433883666992
2013-05-21,11.173805236816406
2013-05-22,10.741151809692383
2013-05-23,10.417598724365234
2013-05-24,10.244532585144043
2013-05-28,10.173049926757812
2013-05-29,9.898412704467773
2013-05-30,10.015039443969727
2013-05-31,10.011280059814453
2013-06-03,10.13919448852539
2013-06-04,9.984946250915527
2013-06-05,9.845739364624023
2013-06-06,10.048900604248047
2013-06-07,9.864551544189453
2013-06-10,9.759208679199219
2013-06-11,9.620003700256348
2013-06-12,9.443182945251465
2013-06-13,9.582386016845703
2013-06-14,9.620003700256348
2013-06-17,9.638816833496094
2013-06-18,9.687724113464355
2013-06-19,9.300217628479004
2013-06-20,8.95033073425293
2013-06-21,9.055673599243164
2013-06-24,9.112105369567871
2013-06-25,9.281405448913574
2013-06-26,9.480806350708008
2013-06-27,9.627528190612793
2013-06-28,9.593671798706055
2013-07-01,9.556048393249512
2013-07-02,9.665154457092285
2013-07-03,9.642577171325684
2013-07-05,9.597433090209961
2013-07-08,9.680200576782227
2013-07-09,9.943556785583496
2013-07-10,9.932269096374512
2013-07-11,10.259578704833984
2013-07-12,10.165531158447266
2013-07-15,10.214438438415527
2013-07-16,10.082758903503418
2013-07-17,10.015039443969727
2013-07-18,10.094045639038086
2013-07-19,9.984946250915527
2013-07-22,10.063945770263672
2013-07-23,10.048900604248047
2013-07-24,9.992466926574707
2013-07-25,10.067707061767578
2013-07-26,10.14671802520752
2013-07-29,10.067707061767578
2013-07-30,9.928508758544922
2013-07-31,9.672672271728516
2013-08-01,9.620003700256348
2013-08-02,9.458230972290039
2013-08-05,9.413084983825684
2013-08-06,9.330313682556152
2013-08-07,9.319028854370117
2013-08-08,9.311501502990723
2013-08-09,9.277645111083984
2013-08-12,9.258833885192871
2013-08-13,9.133148193359375
2013-08-14,9.091251373291016
2013-08-15,8.82083511352539
2013-08-16,8.519953727722168
2013-08-19,8.314287185668945
2013-08-20,8.432353973388672
2013-08-21,8.523763656616211
2013-08-22,8.497100830078125
2013-08-23,8.573274612426758
2013-08-26,8.622782707214355
2013-08-27,8.679920196533203
2013-08-28,8.599936485290527
2013-08-29,8.634215354919434
2013-08-30,8.565653800964355
2013-09-03,8.398075103759766
2013-09-04,8.508529663085938
2013-09-05,8.344758033752441
2013-09-06,8.474252700805664
2013-09-09,8.68372631072998
2013-09-10,8.615168571472168
