Date,SPG
2010-04-30,42.93904495239258
2010-05-03,44.75267791748047
2010-05-04,43.45516586303711
2010-05-05,42.678565979003906
2010-05-06,40.94209671020508
2010-05-07,41.32798385620117
2010-05-10,43.570926666259766
2010-05-11,43.71078109741211
2010-05-12,44.33717727661133
2010-05-13,43.550567626953125
2010-05-14,42.09870529174805
2010-05-17,42.09385681152344
2010-05-18,40.8702392578125
2010-05-19,40.44292449951172
2010-05-20,39.37467956542969
2010-05-21,40.80712127685547
2010-05-24,39.695152282714844
2010-05-25,40.13701629638672
2010-05-26,39.80683898925781
2010-05-27,41.96760559082031
2010-05-28,41.287811279296875
2010-06-01,41.18096160888672
2010-06-02,42.04530334472656
2010-06-03,41.821929931640625
2010-06-04,39.573760986328125
2010-06-07,39.316410064697266
2010-06-08,39.89910125732422
2010-06-09,39.90879821777344
2010-06-10,41.67140197753906
2010-06-11,42.28321838378906
2010-06-14,42.92902374267578
2010-06-15,43.92444610595703
2010-06-16,43.43403244018555
2010-06-17,43.210670471191406
2010-06-18,43.41460418701172
2010-06-21,43.14754104614258
2010-06-22,41.55973434448242
2010-06-23,41.82678985595703
2010-06-24,40.773109436035156
2010-06-25,42.01131057739258
2010-06-28,41.25868225097656
2010-06-29,39.72914505004883
2010-06-30,39.20957946777344
2010-07-01,39.35526657104492
2010-07-02,38.39868927001953
2010-07-06,37.524662017822266
2010-07-07,39.44751739501953
2010-07-08,39.67572784423828
2010-07-09,40.13701629638672
2010-07-12,40.282691955566406
2010-07-13,41.307247161865234
2010-07-14,41.06444549560547
2010-07-15,41.21982955932617
2010-07-16,39.928218841552734
2010-07-19,40.47690200805664
2010-07-20,40.9721794128418
2010-07-21,39.991336822509766
2010-07-22,41.91905975341797
2010-07-23,42.394920349121094
2010-07-26,43.2495231628418
2010-07-27,43.35146713256836
2010-07-28,43.27863311767578
2010-07-29,42.69596862792969
2010-07-30,43.32234573364258
2010-08-02,45.4151496887207
2010-08-03,45.2354736328125
2010-08-04,45.86186218261719
2010-08-05,45.22090530395508
2010-08-06,45.08009338378906
2010-08-09,45.48311233520508
2010-08-10,44.948997497558594
2010-08-11,44.01183319091797
2010-08-12,43.52143859863281
2010-08-13,43.633880615234375
2010-08-16,43.702308654785156
2010-08-17,44.83151626586914
2010-08-18,44.904842376708984
2010-08-19,43.69742202758789
2010-08-20,43.492095947265625
2010-08-23,43.032596588134766
2010-08-24,43.14012908935547
2010-08-25,43.71696853637695
2010-08-26,43.45787811279297
2010-08-27,44.24980545043945
2010-08-30,43.883148193359375
2010-08-31,44.21558380126953
2010-09-01,45.735870361328125
2010-09-02,46.61579895019531
2010-09-03,47.163272857666016
2010-09-07,46.21004104614258
2010-09-08,46.395809173583984
2010-09-09,46.058494567871094
2010-09-10,46.36647033691406
2010-09-13,46.43002700805664
2010-09-14,46.117164611816406
2010-09-15,46.645118713378906
2010-09-16,46.239376068115234
2010-09-17,46.59621810913086
2010-09-20,47.5348014831543
2010-09-21,47.06551742553711
2010-09-22,46.58645248413086
2010-09-23,45.35457229614258
2010-09-24,46.5571174621582
2010-09-27,45.872745513916016
2010-09-28,45.88741683959961
2010-09-29,45.48168182373047
2010-09-30,45.33502960205078
2010-10-01,45.75053405761719
2010-10-04,46.10737609863281
2010-10-05,46.742881774902344
2010-10-06,46.664676666259766
2010-10-07,46.77220916748047
2010-10-08,46.71355056762695
2010-10-11,46.796661376953125
2010-10-12,47.143714904785156
2010-10-13,47.485931396484375
2010-10-14,47.29037857055664
2010-10-15,47.652122497558594
2010-10-18,48.01385498046875
2010-10-19,46.9873046875
2010-10-20,48.00410461425781
2010-10-21,47.891658782958984
2010-10-22,47.7547721862793
2010-10-25,47.85743713378906
2010-10-26,47.5005989074707
2010-10-27,47.30995178222656
2010-10-28,47.124176025390625
2010-10-29,46.93842697143555
2010-11-01,48.209407806396484
2010-11-02,49.16262435913086
2010-11-03,49.314170837402344
2010-11-04,50.761165618896484
2010-11-05,51.70463180541992
2010-11-08,51.939247131347656
2010-11-09,49.46084213256836
2010-11-10,50.4189567565918
2010-11-11,49.59771728515625
2010-11-12,49.46958923339844
2010-11-15,49.139469146728516
2010-11-16,47.3705940246582
2010-11-17,47.764774322509766
2010-11-18,48.26242446899414
2010-11-19,48.37081527709961
2010-11-22,48.57282638549805
2010-11-23,48.075191497802734
2010-11-24,49.405548095703125
2010-11-26,48.700923919677734
2010-11-29,48.64674377441406
2010-11-30,48.533424377441406
2010-12-01,49.19364547729492
2010-12-02,50.223472595214844
2010-12-03,50.29738235473633
2010-12-06,50.208656311035156
2010-12-07,50.0115852355957
2010-12-08,49.18873977661133
2010-12-09,48.498939514160156
2010-12-10,48.75515365600586
2010-12-13,48.74528503417969
2010-12-14,48.12446212768555
2010-12-15,46.946842193603516
2010-12-16,46.66600799560547
2010-12-17,47.020751953125
2010-12-20,47.740135192871094
2010-12-21,48.59255599975586
2010-12-22,48.60239028930664
2010-12-23,48.17865753173828
2010-12-27,49.021209716796875
2010-12-28,48.760074615478516
2010-12-29,49.40062713623047
2010-12-30,49.1049919128418
2010-12-31,49.021209716796875
2011-01-03,49.73073959350586
2011-01-04,48.257503509521484
2011-01-05,48.41024398803711
2011-01-06,46.9813346862793
2011-01-07,47.76970291137695
2011-01-10,48.06040573120117
2011-01-11,48.075191497802734
2011-01-12,48.1441764831543
2011-01-13,48.36095428466797
2011-01-14,48.750221252441406
2011-01-18,49.16902160644531
2011-01-19,48.64674377441406
2011-01-20,48.671382904052734
2011-01-21,49.04091262817383
2011-01-24,49.149330139160156
2011-01-25,49.548439025878906
2011-01-26,49.62232208251953
2011-01-27,49.937705993652344
2011-01-28,49.25772476196289
2011-01-31,49.98696517944336
2011-02-01,50.48954772949219
2011-02-02,50.68663787841797
2011-02-03,51.588321685791016
2011-02-04,50.982269287109375
2011-02-07,51.75090789794922
2011-02-08,52.36189651489258
2011-02-09,52.356956481933594
2011-02-10,52.828590393066406
2011-02-11,53.200958251953125
2011-02-14,53.13642883300781
2011-02-15,53.04704284667969
2011-02-16,53.52365493774414
2011-02-17,53.68251037597656
2011-02-18,53.588191986083984
2011-02-22,53.558406829833984
2011-02-23,53.11159133911133
2011-02-24,52.446327209472656
2011-02-25,53.11159133911133
2011-02-28,54.63077163696289
2011-03-01,53.14138412475586
2011-03-02,52.34207534790039
2011-03-03,53.31016540527344
2011-03-04,52.947750091552734
2011-03-07,52.60022735595703
2011-03-08,53.23571014404297
2011-03-09,52.88322830200195
2011-03-10,52.32221221923828
2011-03-11,53.05202865600586
2011-03-14,52.441375732421875
2011-03-15,52.06901550292969
2011-03-16,51.09098815917969
2011-03-17,51.254817962646484
2011-03-18,51.57257080078125
2011-03-21,52.277530670166016
2011-03-22,52.083919525146484
2011-03-23,51.07609939575195
2011-03-24,51.4732666015625
2011-03-25,51.949859619140625
2011-03-28,52.198097229003906
2011-03-29,52.590309143066406
2011-03-30,52.96265411376953
2011-03-31,53.200958251953125
2011-04-01,53.17613220214844
2011-04-04,53.09667205810547
2011-04-05,53.19598388671875
2011-04-06,53.280372619628906
2011-04-07,52.80875778198242
2011-04-08,52.45128631591797
2011-04-11,52.50093460083008
2011-04-12,52.00945281982422
2011-04-13,52.15339279174805
2011-04-14,53.34493637084961
2011-04-15,53.980384826660156
2011-04-18,53.64281463623047
2011-04-19,53.80168533325195
2011-04-20,54.42225646972656
2011-04-21,54.84425354003906
2011-04-25,55.46978759765625
2011-04-26,55.613765716552734
2011-04-27,56.32868957519531
2011-04-28,57.068389892578125
2011-04-29,56.86486053466797
2011-05-02,57.420894622802734
2011-05-03,57.62443923950195
2011-05-04,57.38614273071289
2011-05-05,57.212371826171875
2011-05-06,57.04854965209961
2011-05-09,57.46556091308594
2011-05-10,58.28472900390625
2011-05-11,57.93720245361328
2011-05-12,58.06132125854492
2011-05-13,57.62141036987305
2011-05-16,57.90635299682617
2011-05-17,57.76642608642578
2011-05-18,58.311275482177734
2011-05-19,58.106319427490234
2011-05-20,57.18152618408203
2011-05-23,56.4866828918457
2011-05-24,56.97658920288086
2011-05-25,57.2215461730957
2011-05-26,57.83137893676758
2011-05-27,58.111297607421875
2011-05-31,59.016075134277344
2011-06-01,57.59144592285156
2011-06-02,57.20151901245117
2011-06-03,57.65144348144531
2011-06-06,56.93657684326172
2011-06-07,57.4814567565918
2011-06-08,57.42146682739258
2011-06-09,56.78162384033203
2011-06-10,55.431949615478516
2011-06-13,55.80184555053711
2011-06-14,56.68164825439453
2011-06-15,55.67689514160156
2011-06-16,56.256752014160156
2011-06-17,56.9865837097168
2011-06-20,57.51644515991211
2011-06-21,57.46647262573242
2011-06-22,57.096561431884766
2011-06-23,55.97682189941406
2011-06-24,56.206748962402344
2011-06-27,56.866600036621094
2011-06-28,57.00656509399414
2011-06-29,57.85637283325195
2011-06-30,58.10132598876953
2011-07-01,59.271034240722656
2011-07-05,59.605960845947266
2011-07-06,60.1008415222168
2011-07-07,60.77568817138672
2011-07-08,60.57075119018555
2011-07-11,59.565982818603516
2011-07-12,59.61095428466797
2011-07-13,59.07609176635742
2011-07-14,58.74615478515625
2011-07-15,59.38102722167969
2011-07-18,58.91612243652344
2011-07-19,60.1008415222168
2011-07-20,60.23580551147461
2011-07-21,60.6207160949707
2011-07-22,60.91065216064453
2011-07-25,60.2208137512207
2011-07-26,61.18059539794922
2011-07-27,59.59095764160156
2011-07-28,60.30577850341797
2011-07-29,60.24081802368164
2011-08-01,59.855918884277344
2011-08-02,57.88138198852539
2011-08-03,57.69142532348633
2011-08-04,55.43693161010742
2011-08-05,54.40717315673828
2011-08-08,49.858272552490234
2011-08-09,55.52690887451172
2011-08-10,53.93229293823242
2011-08-11,57.25151443481445
2011-08-12,57.11654281616211
2011-08-15,58.41028594970703
2011-08-16,59.024452209472656
2011-08-17,59.19058609008789
2011-08-18,56.738983154296875
2011-08-19,55.505653381347656
2011-08-22,55.611366271972656
2011-08-23,57.21723556518555
2011-08-24,58.118316650390625
2011-08-25,57.05614471435547
2011-08-26,57.97232437133789
2011-08-29,59.009368896484375
2011-08-30,58.56132125854492
2011-08-31,59.15031433105469
2011-09-01,59.130165100097656
2011-09-02,57.685394287109375
2011-09-06,58.46568298339844
2011-09-07,60.09672164916992
2011-09-08,59.75944519042969
2011-09-09,58.31464385986328
2011-09-12,58.4254035949707
2011-09-13,58.571388244628906
2011-09-14,58.64691925048828
2011-09-15,59.945709228515625
2011-09-16,60.7612190246582
2011-09-19,59.819847106933594
2011-09-20,60.197418212890625
2011-09-21,56.63327407836914
2011-09-22,55.78754425048828
2011-09-23,56.738983154296875
2011-09-26,57.13669967651367
2011-09-27,57.187007904052734
2011-09-28,56.01409149169922
2011-09-29,56.67353820800781
2011-09-30,55.364707946777344
2011-10-03,53.61281967163086
2011-10-04,55.77244567871094
2011-10-05,55.072715759277344
2011-10-06,56.66349411010742
2011-10-07,55.123050689697266
2011-10-10,57.69042205810547
2011-10-11,56.80442810058594
2011-10-12,58.00757598876953
2011-10-13,56.980621337890625
2011-10-14,58.33985137939453
2011-10-17,56.85478210449219
2011-10-18,59.00431442260742
2011-10-19,58.173728942871094
2011-10-20,58.76771545410156
2011-10-21,60.7612190246582
2011-10-24,61.85359573364258
2011-10-25,60.96760559082031
2011-10-26,62.216064453125
2011-10-27,64.98986053466797
2011-10-28,65.15594482421875
2011-10-31,64.6575927734375
2011-11-01,63.10208511352539
2011-11-02,64.2750015258789
2011-11-03,65.14085388183594
2011-11-04,64.85893249511719
2011-11-07,65.33716583251953
2011-11-08,65.84562683105469
2011-11-09,63.02150344848633
2011-11-10,63.348724365234375
2011-11-11,64.42097473144531
2011-11-14,63.366458892822266
2011-11-15,64.0204849243164
2011-11-16,62.78852844238281
2011-11-17,61.90642166137695
2011-11-18,62.46405792236328
2011-11-21,60.58320236206055
2011-11-22,60.38039779663086
2011-11-23,58.697242736816406
2011-11-25,58.97610092163086
2011-11-28,60.10157775878906
2011-11-29,60.42094802856445
2011-11-30,63.036964416503906
2011-12-01,62.35762023925781
2011-12-02,62.25619125366211
2011-12-05,62.34239959716797
2011-12-06,62.27647018432617
2011-12-07,63.016685485839844
2011-12-08,61.597171783447266
2011-12-09,63.016685485839844
2011-12-12,61.72389221191406
2011-12-13,61.11045455932617
2011-12-14,61.19675827026367
2011-12-15,62.08036804199219
2011-12-16,62.63390350341797
2011-12-19,62.593265533447266
2011-12-20,64.63470458984375
2011-12-21,64.81751251220703
2011-12-22,65.5385971069336
2011-12-23,66.14797973632812
2011-12-27,66.52374267578125
2011-12-28,65.5233383178711
2011-12-29,65.92959594726562
2011-12-30,65.4776611328125
2012-01-03,65.70109558105469
2012-01-04,64.56358337402344
2012-01-05,64.9038314819336
2012-01-06,64.40109252929688
2012-01-09,64.35029602050781
2012-01-10,64.73624420166016
2012-01-11,65.02061462402344
2012-01-12,64.49760437011719
2012-01-13,64.45185089111328
2012-01-17,65.10189056396484
2012-01-18,65.24407196044922
2012-01-19,66.635498046875
2012-01-20,66.85892486572266
2012-01-23,66.84368896484375
2012-01-24,67.91517639160156
2012-01-25,68.96127319335938
2012-01-26,69.33197784423828
2012-01-27,69.4132080078125
2012-01-30,68.8139877319336
2012-01-31,68.99173736572266
2012-02-01,69.31672668457031
2012-02-02,69.7991714477539
2012-02-03,70.44918823242188
2012-02-06,69.83470916748047
2012-02-07,69.81441497802734
2012-02-08,69.8956527709961
2012-02-09,70.02769470214844
2012-02-10,69.44877624511719
2012-02-13,69.99591064453125
2012-02-14,69.43342590332031
2012-02-15,69.58172607421875
2012-02-16,70.5328598022461
2012-02-17,70.44595336914062
2012-02-21,69.44876861572266
2012-02-22,68.98342895507812
2012-02-23,69.42831420898438
2012-02-24,69.88343811035156
2012-02-27,69.96524810791016
2012-02-28,69.69934844970703
2012-02-29,69.280029296875
2012-03-01,69.7504653930664
2012-03-02,70.18512725830078
2012-03-05,70.77832794189453
2012-03-06,69.92433166503906
2012-03-07,70.68116760253906
2012-03-08,70.69142150878906
2012-03-09,69.77604675292969
2012-03-12,71.15672302246094
2012-03-13,72.07718658447266
2012-03-14,72.16412353515625
2012-03-15,72.20504760742188
2012-03-16,72.56299591064453
2012-03-19,73.42211151123047
2012-03-20,73.38118743896484
2012-03-21,73.7493667602539
2012-03-22,73.00789642333984
2012-03-23,73.44255828857422
2012-03-26,73.91301727294922
2012-03-27,73.95392608642578
2012-03-28,73.78004455566406
2012-03-29,74.01016998291016
2012-03-30,74.49595642089844
2012-04-02,75.1402816772461
2012-04-03,74.9664077758789
2012-04-04,74.48576354980469
2012-04-05,74.55221557617188
2012-04-09,73.96923828125
2012-04-10,72.47606658935547
2012-04-11,73.30961608886719
2012-04-12,74.52153015136719
2012-04-13,74.0152816772461
2012-04-16,76.00960540771484
2012-04-17,76.45960998535156
2012-04-18,76.20391845703125
2012-04-19,75.71304321289062
2012-04-20,76.76132202148438
2012-04-23,75.99940490722656
2012-04-24,77.14995574951172
2012-04-25,78.07552337646484
2012-04-26,77.82493591308594
2012-04-27,79.43064880371094
2012-04-30,79.56871032714844
2012-05-01,80.58123779296875
2012-05-02,80.27950286865234
2012-05-03,79.52269744873047
2012-05-04,78.8476791381836
2012-05-07,79.29769134521484
2012-05-08,79.47156524658203
2012-05-09,79.11868286132812
2012-05-10,79.22610473632812
2012-05-11,79.81419372558594
2012-05-14,78.98574829101562
2012-05-15,78.88797760009766
2012-05-16,77.37991333007812
2012-05-17,75.30054473876953
2012-05-18,74.29171752929688
2012-05-21,75.9027328491211
2012-05-22,76.0622787475586
2012-05-23,76.12918853759766
2012-05-24,76.7056655883789
2012-05-25,76.23731231689453
2012-05-29,77.28727722167969
2012-05-30,75.23876190185547
2012-05-31,75.92845153808594
2012-06-01,73.86450958251953
2012-06-04,73.7718734741211
2012-06-05,75.22846984863281
2012-06-06,76.75199127197266
2012-06-07,76.58211517333984
2012-06-08,77.51889038085938
2012-06-11,76.0313949584961
2012-06-12,76.7056655883789
2012-06-13,75.82553100585938
2012-06-14,76.30418395996094
2012-06-15,76.76740264892578
2012-06-18,76.84976959228516
2012-06-19,77.84831237792969
2012-06-20,78.3784408569336
2012-06-21,76.95270538330078
2012-06-22,77.29756164550781
2012-06-25,77.16374206542969
2012-06-26,77.44682312011719
2012-06-27,77.7144546508789
2012-06-28,78.07990264892578
2012-06-29,80.11813354492188
2012-07-02,81.36368560791016
2012-07-03,81.58503723144531
2012-07-05,80.72544860839844
2012-07-06,81.01368713378906
2012-07-09,81.61074829101562
2012-07-10,80.67399597167969
2012-07-11,80.85928344726562
2012-07-12,80.76664733886719
2012-07-13,81.61074829101562
2012-07-16,81.59014892578125
2012-07-17,82.26958465576172
2012-07-18,81.97102355957031
2012-07-19,81.38941955566406
2012-07-20,80.7923812866211
2012-07-23,80.26222229003906
2012-07-24,81.11660766601562
2012-07-25,80.4681167602539
2012-07-26,81.83720397949219
2012-07-27,82.5989761352539
2012-07-30,82.91291809082031
2012-07-31,82.60411834716797
2012-08-01,82.95926666259766
2012-08-02,83.07762145996094
2012-08-03,83.91148376464844
2012-08-06,83.2680892944336
2012-08-07,82.03795623779297
2012-08-08,81.56957244873047
2012-08-09,80.8335189819336
2012-08-10,81.16808319091797
2012-08-13,80.89532470703125
2012-08-14,81.09088897705078
2012-08-15,81.72303771972656
2012-08-16,82.75418090820312
2012-08-17,82.82673645019531
2012-08-20,82.42253112792969
2012-08-21,82.13240051269531
2012-08-22,82.23082733154297
2012-08-23,81.07017517089844
2012-08-24,81.41217041015625
2012-08-27,82.24637603759766
2012-08-28,82.17381286621094
2012-08-29,81.7696533203125
2012-08-30,81.56245422363281
2012-08-31,82.23082733154297
2012-09-04,82.2567367553711
2012-09-05,81.84221649169922
2012-09-06,82.30854797363281
2012-09-07,82.41217803955078
2012-09-10,80.94062805175781
2012-09-11,81.73341369628906
2012-09-12,82.17381286621094
2012-09-13,83.76457977294922
2012-09-14,84.3034439086914
2012-09-17,84.73348999023438
2012-09-18,83.78529357910156
2012-09-19,83.2515869140625
2012-09-20,80.77481842041016
2012-09-21,80.93025207519531
2012-09-24,80.47947692871094
2012-09-25,78.96126556396484
2012-09-26,78.31359100341797
2012-09-27,78.72811126708984
2012-09-28,78.6607666015625
2012-10-01,78.33949279785156
2012-10-02,78.88875579833984
2012-10-03,79.23592376708984
2012-10-04,79.06489562988281
2012-10-05,79.1270751953125
2012-10-08,79.20997619628906
2012-10-09,78.883544921875
2012-10-10,79.298095703125
2012-10-11,79.30326843261719
2012-10-12,78.96126556396484
2012-10-15,79.33953094482422
2012-10-16,79.7851333618164
2012-10-17,79.19964599609375
2012-10-18,80.21002960205078
2012-10-19,79.55712890625
2012-10-22,79.24626922607422
2012-10-23,78.25143432617188
2012-10-24,78.32913970947266
2012-10-25,78.47941589355469
2012-10-26,77.87835693359375
2012-10-31,78.86802673339844
2012-11-01,79.04420471191406
2012-11-02,80.7022705078125
2012-11-05,80.17378997802734
2012-11-06,80.56753540039062
2012-11-07,80.67638397216797
2012-11-08,79.87841796875
2012-11-09,78.75920867919922
2012-11-12,78.82654571533203
2012-11-13,78.6607666015625
2012-11-14,77.32456970214844
2012-11-15,76.58343505859375
2012-11-16,76.68262481689453
2012-11-19,77.74214935302734
2012-11-20,78.48854064941406
2012-11-21,78.39978790283203
2012-11-23,79.13572692871094
2012-11-26,79.41234588623047
2012-11-27,78.82257843017578
2012-11-28,78.41547393798828
2012-11-29,78.94257354736328
2012-11-30,79.40190887451172
2012-12-03,79.76727294921875
2012-12-04,79.62110900878906
2012-12-05,79.47496032714844
2012-12-06,80.59190368652344
2012-12-07,81.23912811279297
2012-12-10,81.44265747070312
2012-12-11,81.7975845336914
2012-12-12,81.63055419921875
2012-12-13,80.37271118164062
2012-12-14,80.40403747558594
2012-12-17,81.14517211914062
2012-12-18,81.85499572753906
2012-12-19,81.62532806396484
2012-12-20,82.50218200683594
2012-12-21,82.36128234863281
2012-12-24,82.43437194824219
2012-12-26,81.9228515625
2012-12-27,82.42913055419922
2012-12-28,81.43224334716797
2012-12-31,82.51263427734375
2013-01-02,83.40514373779297
2013-01-03,82.73707580566406
2013-01-04,82.7735824584961
2013-01-07,83.36344146728516
2013-01-08,83.06068420410156
2013-01-09,83.46778869628906
2013-01-10,83.45734405517578
2013-01-11,83.49909210205078
2013-01-14,83.21723937988281
2013-01-15,83.60868835449219
2013-01-16,83.36344146728516
2013-01-17,83.45734405517578
2013-01-18,83.4521484375
2013-01-22,84.00537872314453
2013-01-23,84.29244232177734
2013-01-24,84.63692474365234
2013-01-25,84.7361068725586
2013-01-28,84.92393493652344
2013-01-29,84.96574401855469
2013-01-30,84.22978973388672
2013-01-31,83.60346984863281
2013-02-01,84.53775024414062
2013-02-04,84.81958770751953
2013-02-05,84.42813873291016
2013-02-06,84.39679718017578
2013-02-07,83.921875
2013-02-08,84.9500732421875
2013-02-11,85.33628845214844
2013-02-12,85.6622085571289
2013-02-13,85.1786117553711
2013-02-14,84.40067291259766
2013-02-15,84.04850006103516
2013-02-19,84.36388397216797
2013-02-20,83.84874725341797
2013-02-21,83.06031036376953
2013-02-22,83.95390319824219
2013-02-25,82.71867370605469
2013-02-26,82.9867172241211
2013-02-27,83.68054962158203
2013-02-28,83.5018539428711
2013-03-01,84.0958023071289
2013-03-04,84.86848449707031
2013-03-05,85.47296905517578
2013-03-06,85.11029815673828
2013-03-07,84.14310455322266
2013-03-08,84.1010971069336
2013-03-11,84.62670135498047
2013-03-12,83.84874725341797
2013-03-13,83.7331314086914
2013-03-14,84.0379867553711
2013-03-15,83.89080810546875
2013-03-18,83.43352508544922
2013-03-19,82.57675170898438
2013-03-20,83.296875
2013-03-21,83.08135223388672
2013-03-22,83.64903259277344
2013-03-25,83.76468658447266
2013-03-26,83.7489013671875
2013-03-27,83.68054962158203
2013-03-28,83.34416198730469
2013-04-01,83.74363708496094
2013-04-02,84.61091613769531
2013-04-03,85.15232849121094
2013-04-04,85.99333953857422
2013-04-05,87.37574005126953
2013-04-08,88.88431549072266
2013-04-09,88.88958740234375
2013-04-10,89.76211547851562
2013-04-11,91.60186004638672
2013-04-12,91.28120422363281
2013-04-15,89.58867645263672
2013-04-16,91.71221923828125
2013-04-17,90.82917785644531
2013-04-18,90.88697052001953
2013-04-19,92.56897735595703
2013-04-22,92.24837493896484
2013-04-23,92.53219604492188
2013-04-24,92.95271301269531
2013-04-25,92.51644897460938
2013-04-26,92.31143951416016
2013-04-29,92.50593566894531
2013-04-30,93.59925079345703
2013-05-01,92.810791015625
2013-05-02,93.57818603515625
2013-05-03,94.3193588256836
2013-05-06,94.28254699707031
2013-05-07,94.01972198486328
2013-05-08,94.79241943359375
2013-05-09,94.03549194335938
2013-05-10,94.28254699707031
2013-05-13,94.5926742553711
2013-05-14,94.20896911621094
2013-05-15,95.02367401123047
2013-05-16,93.93385314941406
2013-05-17,95.1453628540039
2013-05-20,94.67451477050781
2013-05-21,95.34636688232422
2013-05-22,93.12975311279297
2013-05-23,91.8336181640625
2013-05-24,92.29917907714844
2013-05-28,92.81233215332031
2013-05-29,90.92369079589844
2013-05-30,89.93443298339844
2013-05-31,88.05109405517578
2013-06-03,88.1780776977539
2013-06-04,87.63846588134766
2013-06-05,86.71797180175781
2013-06-06,88.11459350585938
2013-06-07,88.48490142822266
2013-06-10,87.4321517944336
2013-06-11,85.818603515625
2013-06-12,84.46959686279297
2013-06-13,87.34220123291016
2013-06-14,87.84476470947266
2013-06-17,89.14089965820312
2013-06-18,88.50604248046875
2013-06-19,85.97733306884766
2013-06-20,81.77684020996094
2013-06-21,82.83490753173828
2013-06-24,81.98845672607422
2013-06-25,82.96715545654297
2013-06-26,83.7289810180664
2013-06-27,85.00393676757812
2013-06-28,83.54378509521484
2013-07-01,83.40099334716797
2013-07-02,86.0354995727539
2013-07-03,84.10456848144531
2013-07-05,84.36380767822266
2013-07-08,84.2315444946289
2013-07-09,85.5541000366211
2013-07-10,85.06739044189453
2013-07-11,86.79732513427734
2013-07-12,86.23123168945312
2013-07-15,86.17835235595703
2013-07-16,86.23123168945312
2013-07-17,86.12541961669922
2013-07-18,87.14119720458984
2013-07-19,87.26814270019531
2013-07-22,87.84476470947266
2013-07-23,87.8077392578125
2013-07-24,86.97718811035156
2013-07-25,86.64920043945312
2013-07-26,87.04596710205078
2013-07-29,86.2577133178711
2013-07-30,85.5541000366211
2013-07-31,84.67594909667969
2013-08-01,84.09928131103516
2013-08-02,83.3797836303711
2013-08-05,83.00950622558594
2013-08-06,82.71321868896484
2013-08-07,82.9830551147461
2013-08-08,82.71321868896484
2013-08-09,83.55968475341797
2013-08-12,83.21050262451172
2013-08-13,82.1048355102539
2013-08-14,81.36935424804688
2013-08-15,79.78108215332031
2013-08-16,77.44131469726562
2013-08-19,76.33271026611328
2013-08-20,77.777099609375
2013-08-21,77.2547607421875
2013-08-22,78.00626373291016
2013-08-23,78.6138687133789
2013-08-26,78.41666412353516
2013-08-27,77.67582702636719
2013-08-28,77.42533111572266
2013-08-29,77.9955825805664
2013-08-30,77.61719512939453
2013-09-03,76.98294830322266
2013-09-04,77.05224609375
2013-09-05,75.97030639648438
2013-09-06,77.24944305419922
2013-09-09,79.11486053466797
2013-09-10,79.2694320678711
2013-09-11,79.47730255126953
2013-09-12,79.0402603149414
2013-09-13,79.15750885009766
2013-09-16,80.85767364501953
2013-09-17,80.70843505859375
2013-09-18,82.3233871459961
