Date,CATY
2010-07-09,8.078536033630371
2010-07-12,7.979323387145996
2010-07-13,8.447031021118164
2010-07-14,8.220263481140137
2010-07-15,8.177745819091797
2010-07-16,7.830507278442383
2010-07-19,7.69586706161499
2010-07-20,7.766732692718506
2010-07-21,7.341544151306152
2010-07-22,7.958064556121826
2010-07-23,8.028929710388184
2010-07-26,8.3690767288208
2010-07-27,8.702140808105469
2010-07-28,8.269865989685059
2010-07-29,8.206088066101074
2010-07-30,8.333648681640625
2010-08-02,8.652534484863281
2010-08-03,8.496630668640137
2010-08-04,8.61001205444336
2010-08-05,8.38325023651123
2010-08-06,8.390336990356445
2010-08-09,8.503722190856934
2010-08-10,8.333648681640625
2010-08-11,7.830507278442383
2010-08-12,7.681690692901611
2010-08-13,7.412411212921143
2010-08-16,7.490359306335449
2010-08-17,7.554137706756592
2010-08-18,7.476187705993652
2010-08-19,7.256505012512207
2010-08-20,7.2069010734558105
2010-08-23,6.958876609802246
2010-08-24,6.951791286468506
2010-08-25,6.994309425354004
2010-08-26,6.852580547332764
2010-08-27,7.107694625854492
2010-08-30,6.660799026489258
2010-08-31,6.788483619689941
2010-09-01,7.043849468231201
2010-09-02,7.043849468231201
2010-09-03,7.221188068389893
2010-09-07,6.994195461273193
2010-09-08,7.136068820953369
2010-09-09,7.533302307128906
2010-09-10,7.7177324295043945
2010-09-13,8.079501152038574
2010-09-14,8.051129341125488
2010-09-15,8.221373558044434
2010-09-16,8.086599349975586
2010-09-17,8.398710250854492
2010-09-20,8.72501277923584
2010-09-21,8.838505744934082
2010-09-22,8.455458641052246
2010-09-23,8.143343925476074
2010-09-24,8.618606567382812
2010-09-27,8.654075622558594
2010-09-28,8.803040504455566
2010-09-29,8.618606567382812
2010-09-30,8.434178352355957
2010-10-01,8.398710250854492
2010-10-04,8.646978378295898
2010-10-05,8.845603942871094
2010-10-06,9.08678150177002
2010-10-07,9.108059883117676
2010-10-08,9.143526077270508
2010-10-11,9.108059883117676
2010-10-12,9.242836952209473
2010-10-13,9.193181991577148
2010-10-14,9.093875885009766
2010-10-15,8.817227363586426
2010-10-18,9.08678150177002
2010-10-19,9.015843391418457
2010-10-20,9.115154266357422
2010-10-21,8.944912910461426
2010-10-22,9.129341125488281
2010-10-25,9.030030250549316
2010-10-26,9.17190170288086
2010-10-27,9.661355018615723
2010-10-28,9.753570556640625
2010-10-29,9.647167205810547
2010-11-01,9.562047004699707
2010-11-02,9.831595420837402
2010-11-03,9.916720390319824
2010-11-04,10.143709182739258
2010-11-05,10.34942626953125
2010-11-08,10.406171798706055
2010-11-09,10.257210731506348
2010-11-10,10.555136680603027
2010-11-11,10.512575149536133
2010-11-12,10.143709182739258
2010-11-15,10.221741676330566
2010-11-16,9.959280967712402
2010-11-17,9.817412376403809
2010-11-18,9.867067337036133
2010-11-19,10.016029357910156
2010-11-22,9.923815727233887
2010-11-23,9.711007118225098
2010-11-24,9.987653732299805
2010-11-26,9.753570556640625
2010-11-29,9.78906536102295
2010-11-30,9.590298652648926
2010-12-01,9.93813705444336
2010-12-02,10.356959342956543
2010-12-03,10.449240684509277
2010-12-06,10.300164222717285
2010-12-07,10.229180335998535
2010-12-08,10.598313331604004
2010-12-09,11.14490795135498
2010-12-10,11.393364906311035
2010-12-13,11.514039993286133
2010-12-14,10.903557777404785
2010-12-15,10.72608757019043
2010-12-16,10.875158309936523
2010-12-17,10.825469970703125
2010-12-20,11.116515159606934
2010-12-21,11.514039993286133
2010-12-22,11.592124938964844
2010-12-23,11.549530982971191
2010-12-27,11.755393028259277
2010-12-28,12.025142669677734
2010-12-29,11.876069068908691
2010-12-30,12.03934097290039
2010-12-31,11.854774475097656
2011-01-03,11.982553482055664
2011-01-04,11.876069068908691
2011-01-05,12.145822525024414
2011-01-06,11.89026927947998
2011-01-07,11.258488655090332
2011-01-10,11.641815185546875
2011-01-11,11.66311264038086
2011-01-12,11.656012535095215
2011-01-13,11.585027694702148
2011-01-14,12.28779411315918
2011-01-18,12.103224754333496
2011-01-19,11.712803840637207
2011-01-20,11.514039993286133
2011-01-21,11.49984359741211
2011-01-24,11.506940841674805
2011-01-25,12.415570259094238
2011-01-26,12.6072359085083
2011-01-27,12.507853507995605
2011-01-28,12.152922630310059
2011-01-31,12.28779411315918
2011-02-01,12.713708877563477
2011-02-02,12.756302833557129
2011-02-03,12.88408088684082
2011-02-04,12.827295303344727
2011-02-07,13.175127029418945
2011-02-08,13.217719078063965
2011-02-09,13.189327239990234
2011-02-10,13.125433921813965
2011-02-11,13.380988121032715
2011-02-14,13.395187377929688
2011-02-15,13.231914520263672
2011-02-16,13.231914520263672
2011-02-17,13.146733283996582
2011-02-18,13.338401794433594
2011-02-22,12.791801452636719
2011-02-23,12.52915096282959
2011-02-24,12.252302169799805
2011-02-25,12.621644020080566
2011-02-28,12.586130142211914
2011-03-01,12.117351531982422
2011-03-02,12.380151748657227
2011-03-03,12.713984489440918
2011-03-04,12.571929931640625
2011-03-07,12.330431938171387
2011-03-08,12.607440948486328
2011-03-09,12.621644020080566
2011-03-10,12.209685325622559
2011-03-11,12.010808944702148
2011-03-14,11.506509780883789
2011-03-15,11.46389102935791
2011-03-16,11.10165023803711
2011-03-17,11.201090812683105
2011-03-18,11.293426513671875
2011-03-21,11.726694107055664
2011-03-22,11.407071113586426
2011-03-23,11.47099494934082
2011-03-24,11.634357452392578
2011-03-25,11.840340614318848
2011-03-28,11.748006820678711
2011-03-29,11.946883201599121
2011-03-30,12.131552696228027
2011-03-31,12.110240936279297
2011-04-01,12.429869651794434
2011-04-04,12.287813186645508
2011-04-05,12.152860641479492
2011-04-06,12.628750801086426
2011-04-07,12.713984489440918
2011-04-08,12.209685325622559
2011-04-11,12.252303123474121
2011-04-12,12.131552696228027
2011-04-13,11.975290298461914
2011-04-14,11.946883201599121
2011-04-15,12.124451637268066
2011-04-18,11.911367416381836
2011-04-19,12.046320915222168
2011-04-20,12.110240936279297
2011-04-21,12.131552696228027
2011-04-25,12.110240936279297
2011-04-26,12.010808944702148
2011-04-27,12.131552696228027
2011-04-28,12.209685325622559
2011-04-29,12.110240936279297
2011-05-02,12.19548225402832
2011-05-03,12.152860641479492
2011-05-04,11.911367416381836
2011-05-05,11.783517837524414
2011-05-06,11.655668258666992
2011-05-09,11.655668258666992
2011-05-10,11.513612747192383
2011-05-11,11.34314250946045
2011-05-12,11.30052661895752
2011-05-13,11.17978286743164
2011-05-16,11.023521423339844
2011-05-17,11.087442398071289
2011-05-18,11.137166976928711
2011-05-19,11.293426513671875
2011-05-20,11.122960090637207
2011-05-23,11.115854263305664
2011-05-24,11.051931381225586
2011-05-25,11.087442398071289
2011-05-26,11.14426326751709
2011-05-27,11.222445487976074
2011-05-31,11.584919929504395
2011-06-01,11.058979034423828
2011-06-02,11.073196411132812
2011-06-03,10.838654518127441
2011-06-06,10.79601001739502
2011-06-07,10.76757526397705
2011-06-08,10.682291030883789
2011-06-09,10.732044219970703
2011-06-10,10.753364562988281
2011-06-13,10.639647483825684
2011-06-14,10.838654518127441
2011-06-15,10.525932312011719
2011-06-16,10.831544876098633
2011-06-17,11.144264221191406
2011-06-20,11.201125144958496
2011-06-21,11.343269348144531
2011-06-22,11.094513893127441
2011-06-23,11.03765869140625
2011-06-24,11.208231925964355
2011-06-27,11.435670852661133
2011-06-28,11.499631881713867
2011-06-29,11.648884773254395
2011-06-30,11.648884773254395
2011-07-01,11.84078598022461
2011-07-05,11.71996021270752
2011-07-06,11.926070213317871
2011-07-07,12.125076293945312
2011-07-08,11.826569557189941
2011-07-11,11.542277336120605
2011-07-12,11.71996021270752
2011-07-13,11.69153118133545
2011-07-14,11.215343475341797
2011-07-15,11.151375770568848
2011-07-18,10.9736909866333
2011-07-19,11.343269348144531
2011-07-20,11.385916709899902
2011-07-21,11.215343475341797
2011-07-22,10.945263862609863
2011-07-25,10.774685859680176
2011-07-26,10.426427841186523
2011-07-27,10.120817184448242
2011-07-28,9.83652114868164
2011-07-29,9.850730895996094
2011-08-01,9.9075927734375
2011-08-02,9.594878196716309
2011-08-03,9.81519889831543
2011-08-04,9.097359657287598
2011-08-05,8.955215454101562
2011-08-08,7.540859699249268
2011-08-09,7.995728492736816
2011-08-10,7.256568908691406
2011-08-11,8.130763053894043
2011-08-12,8.116551399230957
2011-08-15,8.933895111083984
2011-08-16,8.834389686584473
2011-08-17,8.82728099822998
2011-08-18,8.251587867736816
2011-08-19,8.201836585998535
2011-08-22,8.116551399230957
2011-08-23,8.70645809173584
2011-08-24,8.82728099822998
2011-08-25,8.614066123962402
2011-08-26,8.784639358520508
2011-08-29,9.324795722961426
2011-08-30,9.125638961791992
2011-08-31,9.118524551391602
2011-09-01,8.755777359008789
2011-09-02,8.236547470092773
2011-09-06,8.208093643188477
2011-09-07,8.734440803527832
2011-09-08,8.378801345825195
2011-09-09,8.165416717529297
2011-09-12,8.350348472595215
2011-09-13,8.528166770935059
2011-09-14,8.620635986328125
2011-09-15,8.798454284667969
2011-09-16,8.962047576904297
2011-09-19,8.713103294372559
2011-09-20,8.50683307647705
2011-09-21,8.037389755249023
2011-09-22,8.087179183959961
2011-09-23,8.229436874389648
2011-09-26,8.471264839172363
2011-09-27,8.464153289794922
2011-09-28,7.95914888381958
2011-09-29,8.535283088684082
2011-09-30,8.094290733337402
2011-10-03,7.603513240814209
2011-10-04,8.464153289794922
2011-10-05,8.627745628356934
2011-10-06,8.940705299377441
2011-10-07,8.38591194152832
2011-10-10,8.997605323791504
2011-10-11,9.13986587524414
2011-10-12,9.253669738769531
2011-10-13,9.210988998413086
2011-10-14,9.28923225402832
2011-10-17,8.713103294372559
2011-10-18,9.246557235717773
2011-10-19,9.097189903259277
2011-10-20,8.93359661102295
2011-10-21,9.118524551391602
2011-10-24,9.6377534866333
2011-10-25,9.424372673034668
2011-10-26,9.808462142944336
2011-10-27,10.683328628540039
2011-10-28,10.427268028259277
2011-10-31,9.950716972351074
2011-11-01,9.431486129760742
2011-11-02,9.879589080810547
2011-11-03,10.043181419372559
2011-11-04,9.8511381149292
2011-11-07,9.908038139343262
2011-11-08,10.142757415771484
2011-11-09,9.35324478149414
2011-11-10,9.488387107849121
2011-11-11,9.73022174835205
2011-11-14,9.38880729675293
2011-11-15,9.566627502441406
2011-11-16,9.31057071685791
2011-11-17,9.111414909362793
2011-11-18,9.168317794799805
2011-11-21,8.855354309082031
2011-11-22,8.890918731689453
2011-11-23,8.634858131408691
2011-11-25,8.464153289794922
2011-11-28,8.91937255859375
2011-11-29,8.862466812133789
2011-11-30,9.865364074707031
2011-12-01,9.680298805236816
2011-12-02,9.801302909851074
2011-12-05,10.100251197814941
2011-12-06,10.3351411819458
2011-12-07,10.185667991638184
2011-12-08,9.580648422241211
2011-12-09,9.936542510986328
2011-12-12,9.630471229553223
2011-12-13,9.509467124938965
2011-12-14,9.502349853515625
2011-12-15,9.74435806274414
2011-12-16,9.929425239562988
2011-12-19,9.7372407913208
2011-12-20,10.263961791992188
2011-12-21,10.427669525146484
2011-12-22,10.584266662597656
2011-12-23,10.57003402709961
2011-12-27,10.683917999267578
2011-12-28,10.3707275390625
2011-12-29,10.812039375305176
2011-12-30,10.626972198486328
2012-01-03,10.940159797668457
2012-01-04,10.86186408996582
2012-01-05,11.167932510375977
2012-01-06,11.004222869873047
2012-01-09,11.061162948608398
2012-01-10,10.755098342895508
2012-01-11,11.146574974060059
2012-01-12,11.23199462890625
2012-01-13,11.23910903930664
2012-01-17,11.139460563659668
2012-01-18,11.35299301147461
2012-01-19,11.466883659362793
2012-01-20,11.680418014526367
2012-01-23,11.651948928833008
2012-01-24,11.345880508422852
2012-01-25,11.31740665435791
2012-01-26,11.203519821166992
2012-01-27,11.38146686553955
2012-01-30,11.31740665435791
2012-01-31,11.203519821166992
2012-02-01,11.687539100646973
2012-02-02,11.886836051940918
2012-02-03,12.370850563049316
2012-02-06,12.13596248626709
2012-02-07,12.079020500183105
2012-02-08,12.192906379699707
2012-02-09,12.413558006286621
2012-02-10,12.3139066696167
2012-02-13,12.221379280090332
2012-02-14,12.093252182006836
2012-02-15,11.972253799438477
2012-02-16,12.11461067199707
2012-02-17,12.285436630249023
2012-02-21,12.029192924499512
2012-02-22,11.659063339233398
2012-02-23,12.014960289001465
2012-02-24,11.765833854675293
2012-02-27,11.801423072814941
2012-02-28,11.658981323242188
2012-02-29,11.637612342834473
2012-03-01,11.715956687927246
2012-03-02,11.609123229980469
2012-03-05,11.680341720581055
2012-03-06,11.224529266357422
2012-03-07,11.402583122253418
2012-03-08,11.61624526977539
2012-03-09,11.879769325256348
2012-03-12,11.92249870300293
2012-03-13,12.478023529052734
2012-03-14,12.38543701171875
2012-03-15,12.86262321472168
2012-03-16,12.841259956359863
2012-03-19,12.891108512878418
2012-03-20,12.869750022888184
2012-03-21,12.7985258102417
2012-03-22,12.428174018859863
2012-03-23,12.627594947814941
2012-03-26,12.955214500427246
2012-03-27,12.698814392089844
2012-03-28,12.720179557800293
2012-03-29,12.784282684326172
2012-03-30,12.606228828430176
2012-04-02,12.841259956359863
2012-04-03,12.933846473693848
2012-04-04,12.577737808227539
2012-04-05,12.62047004699707
2012-04-09,12.129042625427246
2012-04-10,11.822789192199707
2012-04-11,12.157530784606934
2012-04-12,12.335582733154297
2012-04-13,11.958112716674805
2012-04-16,12.12192153930664
2012-04-17,12.520758628845215
2012-04-18,12.449536323547363
2012-04-19,12.470904350280762
2012-04-20,12.478023529052734
2012-04-23,12.235872268676758
2012-04-24,12.392563819885254
2012-04-25,12.627594947814941
2012-04-26,12.563494682312012
2012-04-27,12.627594947814941
2012-04-30,12.264363288879395
2012-05-01,12.264363288879395
2012-05-02,12.321338653564453
2012-05-03,12.100549697875977
2012-05-04,11.858397483825684
2012-05-07,12.043578147888184
2012-05-08,12.007964134216309
2012-05-09,11.90825366973877
2012-05-10,12.136164665222168
2012-05-11,12.100549697875977
2012-05-14,11.8370361328125
2012-05-15,11.808544158935547
2012-05-16,11.637612342834473
2012-05-17,11.317117691040039
2012-05-18,11.16042709350586
2012-05-21,11.64473819732666
2012-05-22,11.651857376098633
2012-05-23,11.772934913635254
2012-05-24,12.007964134216309
2012-05-25,11.879769325256348
2012-05-29,12.064942359924316
2012-05-30,11.701499938964844
2012-05-31,11.815521240234375
2012-06-01,11.159891128540039
2012-06-04,10.946102142333984
2012-06-05,10.817827224731445
2012-06-06,11.167019844055176
2012-06-07,11.102882385253906
2012-06-08,11.252534866333008
2012-06-11,11.074378967285156
2012-06-12,11.452075004577637
2012-06-13,11.437825202941895
2012-06-14,11.544719696044922
2012-06-15,11.751381874084473
2012-06-18,11.680115699768066
2012-06-19,11.787015914916992
2012-06-20,11.615981101989746
2012-06-21,11.074378967285156
2012-06-22,11.330927848815918
2012-06-25,11.138513565063477
2012-06-26,11.252534866333008
2012-06-27,11.544719696044922
2012-06-28,11.551844596862793
2012-06-29,11.765631675720215
2012-07-02,11.865401268005371
2012-07-03,11.851150512695312
2012-07-05,11.915285110473633
2012-07-06,11.779888153076172
2012-07-09,11.665865898132324
2012-07-10,11.558967590332031
2012-07-11,11.765631675720215
2012-07-12,11.665865898132324
2012-07-13,12.036436080932617
2012-07-16,12.007928848266602
2012-07-17,12.193216323852539
2012-07-18,11.979422569274902
2012-07-19,11.473453521728516
2012-07-20,11.487707138061523
2012-07-23,11.252534866333008
2012-07-24,11.252534866333008
2012-07-25,11.387937545776367
2012-07-26,11.494834899902344
2012-07-27,11.772759437561035
2012-07-30,11.658738136291504
2012-07-31,11.537591934204102
2012-08-01,11.281041145324707
2012-08-02,11.195524215698242
2012-08-03,11.787015914916992
2012-08-06,11.8582763671875
2012-08-07,11.943794250488281
2012-08-08,11.787015914916992
2012-08-09,11.758509635925293
2012-08-10,11.72287368774414
2012-08-13,11.715747833251953
2012-08-14,11.708626747131348
2012-08-15,11.615981101989746
2012-08-16,11.758509635925293
2012-08-17,11.879656791687012
2012-08-20,11.915285110473633
2012-08-21,11.865401268005371
2012-08-22,11.787015914916992
2012-08-23,11.516210556030273
2012-08-24,11.516210556030273
2012-08-27,11.516210556030273
2012-08-28,11.537591934204102
2012-08-29,11.751381874084473
2012-08-30,11.680074691772461
2012-08-31,11.672945022583008
2012-09-04,11.929647445678711
2012-09-05,11.886865615844727
2012-09-06,12.243403434753418
2012-09-07,12.428800582885742
2012-09-10,12.336097717285156
2012-09-11,12.393145561218262
2012-09-12,12.471582412719727
2012-09-13,12.756811141967773
2012-09-14,12.935075759887695
2012-09-17,12.521495819091797
2012-09-18,12.66411304473877
2012-09-19,12.614197731018066
2012-09-20,12.478711128234863
2012-09-21,12.514366149902344
2012-09-24,12.571412086486816
2012-09-25,12.500102996826172
2012-09-26,12.400276184082031
2012-09-27,12.500102996826172
2012-09-28,12.307576179504395
2012-10-01,12.279051780700684
2012-10-02,12.328971862792969
2012-10-03,12.236270904541016
2012-10-04,12.656980514526367
2012-10-05,12.66411304473877
2012-10-08,12.5286283493042
2012-10-09,12.428800582885742
2012-10-10,12.485843658447266
2012-10-11,12.542890548706055
2012-10-12,12.122178077697754
2012-10-15,12.207749366760254
2012-10-16,12.065133094787598
2012-10-17,13.455617904663086
2012-10-18,13.234565734863281
2012-10-19,12.913683891296387
2012-10-22,12.920817375183105
2012-10-23,12.878029823303223
2012-10-24,12.863770484924316
2012-10-25,12.892292022705078
2012-10-26,12.74255084991455
2012-10-31,12.607062339782715
2012-11-01,13.020642280578613
2012-11-02,12.507238388061523
2012-11-05,12.592805862426758
2012-11-06,12.7354154586792
2012-11-07,12.236270904541016
2012-11-08,11.965306282043457
2012-11-09,12.122178077697754
2012-11-12,12.293313026428223
2012-11-13,12.200615882873535
2012-11-14,12.03661060333252
2012-11-15,11.844080924987793
2012-11-16,11.979565620422363
2012-11-19,12.200615882873535
2012-11-20,12.386016845703125
2012-11-21,12.435927391052246
2012-11-23,12.77106761932373
2012-11-26,12.728287696838379
2012-11-27,12.607062339782715
2012-11-28,12.642720222473145
2012-11-29,12.856761932373047
2012-11-30,12.77114486694336
2012-12-03,12.649855613708496
2012-12-04,12.721198081970215
2012-12-05,12.671259880065918
2012-12-06,12.699796676635742
2012-12-07,12.656987190246582
2012-12-10,12.692660331726074
2012-12-11,12.885298728942871
2012-12-12,12.885298728942871
2012-12-13,12.714066505432129
2012-12-14,12.756876945495605
2012-12-17,13.127878189086914
2012-12-18,13.313383102416992
2012-12-19,13.456072807312012
2012-12-20,13.634444236755371
2012-12-21,14.141010284423828
2012-12-24,13.84848690032959
2012-12-26,13.762872695922852
2012-12-27,13.67011833190918
2012-12-28,13.641580581665039
2012-12-31,13.934100151062012
2013-01-02,14.255165100097656
2013-01-03,13.948373794555664
2013-01-04,14.091065406799316
2013-01-07,14.069662094116211
2013-01-08,13.934100151062012
2013-01-09,14.112473487854004
2013-01-10,14.133872032165527
2013-01-11,13.727195739746094
2013-01-14,13.6843843460083
2013-01-15,13.9555082321167
2013-01-16,14.005450248718262
2013-01-17,14.105340003967285
2013-01-18,13.976911544799805
2013-01-22,14.248029708862305
2013-01-23,14.112473487854004
2013-01-24,13.598773002624512
2013-01-25,13.741463661193848
2013-01-28,13.898431777954102
2013-01-29,13.912699699401855
2013-01-30,13.884157180786133
2013-01-31,13.84848690032959
2013-02-01,14.048251152038574
2013-02-04,13.884157180786133
2013-02-05,14.033991813659668
2013-02-06,14.019719123840332
2013-02-07,14.083930969238281
2013-02-08,14.162413597106934
2013-02-11,14.176678657531738
2013-02-12,14.312246322631836
2013-02-13,14.476343154907227
2013-02-14,14.347920417785645
2013-02-15,14.369318962097168
2013-02-19,14.497742652893066
2013-02-20,14.083930969238281
2013-02-21,13.87702751159668
2013-02-22,14.11960220336914
2013-02-25,13.748602867126465
2013-02-26,13.884157180786133
2013-02-27,13.9555082321167
2013-02-28,13.912677764892578
2013-03-01,13.798460960388184
2013-03-04,13.998334884643555
2013-03-05,14.183932304382324
2013-03-06,14.119690895080566
2013-03-07,14.241043090820312
2013-03-08,14.31242847442627
2013-03-11,14.333844184875488
2013-03-12,14.383806228637695
2013-03-13,14.555126190185547
2013-03-14,14.683618545532227
2013-03-15,14.690754890441895
2013-03-18,14.448053359985352
2013-03-19,14.533717155456543
2013-03-20,14.7478666305542
2013-03-21,14.355255126953125
2013-03-22,14.362397193908691
2013-03-25,14.29101276397705
2013-03-26,14.340981483459473
2013-03-27,14.390946388244629
2013-03-28,14.362397193908691
2013-04-01,13.998334884643555
2013-04-02,13.798460960388184
2013-04-03,13.56290054321289
2013-04-04,13.769913673400879
2013-04-05,13.59858512878418
2013-04-08,13.741358757019043
2013-04-09,13.669971466064453
2013-04-10,13.912677764892578
2013-04-11,13.848431587219238
2013-04-12,13.712799072265625
2013-04-15,13.134594917297363
2013-04-16,13.355886459350586
2013-04-17,13.113181114196777
2013-04-18,13.420126914978027
2013-04-19,13.498650550842285
2013-04-22,13.51292896270752
2013-04-23,13.755633354187012
2013-04-24,13.841287612915039
2013-04-25,14.012608528137207
2013-04-26,13.884124755859375
2013-04-29,13.941230773925781
2013-04-30,14.069720268249512
2013-05-01,13.498650550842285
2013-05-02,13.898395538330078
2013-05-03,14.112555503845215
2013-05-06,14.283873558044434
2013-05-07,14.647933006286621
2013-05-08,14.355255126953125
2013-05-09,14.205350875854492
2013-05-10,14.298151016235352
2013-05-13,14.412362098693848
2013-05-14,14.612237930297852
2013-05-15,14.63365364074707
2013-05-16,14.562265396118164
2013-05-17,14.726449966430664
2013-05-20,14.847800254821777
2013-05-21,14.940598487854004
2013-05-22,14.398083686828613
2013-05-23,14.433772087097168
2013-05-24,14.54085636138916
2013-05-28,14.862078666687012
2013-05-29,14.769277572631836
2013-05-30,14.990676879882812
2013-05-31,14.490753173828125
2013-06-03,14.690720558166504
2013-06-04,14.290781021118164
2013-06-05,13.876551628112793
2013-06-06,14.412191390991211
2013-06-07,14.469328880310059
2013-06-10,14.676437377929688
2013-06-11,14.38361930847168
2013-06-12,14.12651538848877
2013-06-13,14.419332504272461
2013-06-14,14.005105018615723
2013-06-17,13.990821838378906
2013-06-18,14.2693510055542
2013-06-19,14.097949028015137
2013-06-20,13.919402122497559
2013-06-21,14.076523780822754
2013-06-24,13.883696556091309
2013-06-25,14.2693510055542
2013-06-26,14.233643531799316
2013-06-27,14.612161636352539
2013-06-28,14.533601760864258
2013-07-01,15.033531188964844
2013-07-02,15.35490608215332
2013-07-03,15.554880142211914
2013-07-05,16.090517044067383
2013-07-08,16.040529251098633
2013-07-09,16.283348083496094
2013-07-10,16.204788208007812
2013-07-11,16.047672271728516
2013-07-12,16.261920928955078
2013-07-15,16.419044494628906
2013-07-16,16.24764060974121
2013-07-17,16.24049949645996
2013-07-18,16.46902847290039
2013-07-19,16.533306121826172
2013-07-22,16.99039077758789
2013-07-23,17.22606658935547
2013-07-24,17.19750213623047
2013-07-25,17.14036750793457
2013-07-26,17.10465431213379
2013-07-29,16.86897087097168
2013-07-30,16.86897087097168
2013-07-31,16.968961715698242
2013-08-01,17.611726760864258
2013-08-02,17.626008987426758
2013-08-05,17.618860244750977
2013-08-06,17.411746978759766
2013-08-07,17.240352630615234
2013-08-08,17.33319091796875
2013-08-09,17.14036750793457
2013-08-12,17.397470474243164
2013-08-13,17.05466651916504
2013-08-14,16.947538375854492
2013-08-15,16.583301544189453
2013-08-16,16.740428924560547
2013-08-19,16.533306121826172
2013-08-20,16.968961715698242
2013-08-21,16.811843872070312
2013-08-22,17.097511291503906
2013-08-23,17.018957138061523
2013-08-26,16.84040069580078
2013-08-27,16.040529251098633
2013-08-28,16.19050407409668
2013-08-29,16.29053497314453
2013-08-30,15.733232498168945
2013-09-03,15.568890571594238
2013-09-04,15.72607421875
2013-09-05,15.890409469604492
2013-09-06,15.72607421875
2013-09-09,15.926139831542969
2013-09-10,16.254810333251953
2013-09-11,16.14763069152832
2013-09-12,15.954718589782715
2013-09-13,16.00472640991211
