Date,CORT
2010-09-01,3.059999942779541
2010-09-02,3.059999942779541
2010-09-03,3.0399999618530273
2010-09-07,2.9000000953674316
2010-09-08,2.9600000381469727
2010-09-09,3.190000057220459
2010-09-10,3.2699999809265137
2010-09-13,3.4000000953674316
2010-09-14,3.4100000858306885
2010-09-15,3.5
2010-09-16,3.2699999809265137
2010-09-17,3.369999885559082
2010-09-20,3.5799999237060547
2010-09-21,3.549999952316284
2010-09-22,3.359999895095825
2010-09-23,3.4200000762939453
2010-09-24,3.509999990463257
2010-09-27,3.630000114440918
2010-09-28,4.099999904632568
2010-09-29,3.8499999046325684
2010-09-30,3.890000104904175
2010-10-01,3.950000047683716
2010-10-04,3.819999933242798
2010-10-05,3.930000066757202
2010-10-06,3.819999933242798
2010-10-07,3.799999952316284
2010-10-08,3.8399999141693115
2010-10-11,3.8399999141693115
2010-10-12,3.8299999237060547
2010-10-13,3.819999933242798
2010-10-14,3.6500000953674316
2010-10-15,3.7300000190734863
2010-10-18,3.799999952316284
2010-10-19,3.640000104904175
2010-10-20,3.549999952316284
2010-10-21,3.4600000381469727
2010-10-22,3.549999952316284
2010-10-25,3.549999952316284
2010-10-26,3.509999990463257
2010-10-27,3.4800000190734863
2010-10-28,3.440000057220459
2010-10-29,3.569999933242798
2010-11-01,3.5
2010-11-02,3.5
2010-11-03,3.5299999713897705
2010-11-04,3.740000009536743
2010-11-05,3.7200000286102295
2010-11-08,3.6600000858306885
2010-11-09,3.609999895095825
2010-11-10,3.5799999237060547
2010-11-11,3.4800000190734863
2010-11-12,3.509999990463257
2010-11-15,3.430000066757202
2010-11-16,3.3499999046325684
2010-11-17,3.5
2010-11-18,3.490000009536743
2010-11-19,3.5199999809265137
2010-11-22,3.509999990463257
2010-11-23,3.390000104904175
2010-11-24,3.7300000190734863
2010-11-26,3.8299999237060547
2010-11-29,4.03000020980835
2010-11-30,3.9000000953674316
2010-12-01,4.119999885559082
2010-12-02,4.199999809265137
2010-12-03,4.090000152587891
2010-12-06,4.059999942779541
2010-12-07,4.03000020980835
2010-12-08,4.309999942779541
2010-12-09,4.139999866485596
2010-12-10,4.239999771118164
2010-12-13,4.070000171661377
2010-12-14,4.170000076293945
2010-12-15,4.199999809265137
2010-12-16,4.28000020980835
2010-12-17,4.460000038146973
2010-12-20,4.400000095367432
2010-12-21,4.190000057220459
2010-12-22,3.9000000953674316
2010-12-23,3.75
2010-12-27,3.869999885559082
2010-12-28,3.9100000858306885
2010-12-29,4.019999980926514
2010-12-30,3.9200000762939453
2010-12-31,3.859999895095825
2011-01-03,3.9600000381469727
2011-01-04,3.8499999046325684
2011-01-05,3.9600000381469727
2011-01-06,3.880000114440918
2011-01-07,3.859999895095825
2011-01-10,3.890000104904175
2011-01-11,4.289999961853027
2011-01-12,4.380000114440918
2011-01-13,4.360000133514404
2011-01-14,4.329999923706055
2011-01-18,4.440000057220459
2011-01-19,4.139999866485596
2011-01-20,3.950000047683716
2011-01-21,4.119999885559082
2011-01-24,4.150000095367432
2011-01-25,4.139999866485596
2011-01-26,4.28000020980835
2011-01-27,4.159999847412109
2011-01-28,4.090000152587891
2011-01-31,4.050000190734863
2011-02-01,4.079999923706055
2011-02-02,4.0
2011-02-03,4.079999923706055
2011-02-04,4.170000076293945
2011-02-07,4.070000171661377
2011-02-08,4.010000228881836
2011-02-09,4.0
2011-02-10,4.019999980926514
2011-02-11,4.130000114440918
2011-02-14,4.099999904632568
2011-02-15,4.050000190734863
2011-02-16,4.070000171661377
2011-02-17,4.139999866485596
2011-02-18,4.050000190734863
2011-02-22,3.940000057220459
2011-02-23,3.740000009536743
2011-02-24,3.7699999809265137
2011-02-25,3.7899999618530273
2011-02-28,3.740000009536743
2011-03-01,3.7200000286102295
2011-03-02,3.8299999237060547
2011-03-03,4.010000228881836
2011-03-04,3.9700000286102295
2011-03-07,3.9200000762939453
2011-03-08,3.950000047683716
2011-03-09,3.890000104904175
2011-03-10,3.700000047683716
2011-03-11,3.759999990463257
2011-03-14,3.7200000286102295
2011-03-15,3.6600000858306885
2011-03-16,3.7200000286102295
2011-03-17,3.7799999713897705
2011-03-18,3.990000009536743
2011-03-21,4.070000171661377
2011-03-22,4.050000190734863
2011-03-23,4.130000114440918
2011-03-24,4.230000019073486
2011-03-25,4.21999979019165
2011-03-28,4.21999979019165
2011-03-29,4.300000190734863
2011-03-30,4.210000038146973
2011-03-31,4.25
2011-04-01,4.230000019073486
2011-04-04,4.25
2011-04-05,4.25
2011-04-06,4.260000228881836
2011-04-07,4.25
2011-04-08,4.25
2011-04-11,4.239999771118164
2011-04-12,4.21999979019165
2011-04-13,4.239999771118164
2011-04-14,4.28000020980835
2011-04-15,4.320000171661377
2011-04-18,4.449999809265137
2011-04-19,4.309999942779541
2011-04-20,4.409999847412109
2011-04-21,4.420000076293945
2011-04-25,4.380000114440918
2011-04-26,4.369999885559082
2011-04-27,4.369999885559082
2011-04-28,4.409999847412109
2011-04-29,4.400000095367432
2011-05-02,4.360000133514404
2011-05-03,4.289999961853027
2011-05-04,4.079999923706055
2011-05-05,4.070000171661377
2011-05-06,4.179999828338623
2011-05-09,4.21999979019165
2011-05-10,4.300000190734863
2011-05-11,4.289999961853027
2011-05-12,4.400000095367432
2011-05-13,4.309999942779541
2011-05-16,4.230000019073486
2011-05-17,4.300000190734863
2011-05-18,4.380000114440918
2011-05-19,4.420000076293945
2011-05-20,4.380000114440918
2011-05-23,4.349999904632568
2011-05-24,4.309999942779541
2011-05-25,4.460000038146973
2011-05-26,4.630000114440918
2011-05-27,4.789999961853027
2011-05-31,4.940000057220459
2011-06-01,4.860000133514404
2011-06-02,4.940000057220459
2011-06-03,4.989999771118164
2011-06-06,4.420000076293945
2011-06-07,4.400000095367432
2011-06-08,4.320000171661377
2011-06-09,4.400000095367432
2011-06-10,4.309999942779541
2011-06-13,4.309999942779541
2011-06-14,4.440000057220459
2011-06-15,4.409999847412109
2011-06-16,4.5
2011-06-17,4.440000057220459
2011-06-20,4.420000076293945
2011-06-21,4.46999979019165
2011-06-22,4.440000057220459
2011-06-23,4.480000019073486
2011-06-24,4.619999885559082
2011-06-27,4.519999980926514
2011-06-28,4.449999809265137
2011-06-29,4.25
2011-06-30,3.990000009536743
2011-07-01,3.9100000858306885
2011-07-05,3.990000009536743
2011-07-06,3.990000009536743
2011-07-07,3.9800000190734863
2011-07-08,3.890000104904175
2011-07-11,3.869999885559082
2011-07-12,3.859999895095825
2011-07-13,3.890000104904175
2011-07-14,3.819999933242798
2011-07-15,3.809999942779541
2011-07-18,3.6700000762939453
2011-07-19,3.819999933242798
2011-07-20,3.809999942779541
2011-07-21,3.880000114440918
2011-07-22,3.890000104904175
2011-07-25,3.809999942779541
2011-07-26,3.799999952316284
2011-07-27,3.5799999237060547
2011-07-28,3.5999999046325684
2011-07-29,3.5799999237060547
2011-08-01,3.4800000190734863
2011-08-02,3.319999933242798
2011-08-03,3.259999990463257
2011-08-04,2.9700000286102295
2011-08-05,3.009999990463257
2011-08-08,2.7799999713897705
2011-08-09,2.890000104904175
2011-08-10,2.6700000762939453
2011-08-11,2.9200000762939453
2011-08-12,2.75
2011-08-15,2.9600000381469727
2011-08-16,2.75
2011-08-17,2.859999895095825
2011-08-18,2.75
2011-08-19,2.8399999141693115
2011-08-22,2.7799999713897705
2011-08-23,2.869999885559082
2011-08-24,2.9700000286102295
2011-08-25,2.7100000381469727
2011-08-26,2.759999990463257
2011-08-29,2.890000104904175
2011-08-30,2.8499999046325684
2011-08-31,2.8299999237060547
2011-09-01,2.700000047683716
2011-09-02,2.5999999046325684
2011-09-06,2.7699999809265137
2011-09-07,3.0199999809265137
2011-09-08,2.859999895095825
2011-09-09,2.9000000953674316
2011-09-12,2.9200000762939453
2011-09-13,3.0199999809265137
2011-09-14,3.0399999618530273
2011-09-15,3.0199999809265137
2011-09-16,3.180000066757202
2011-09-19,3.059999942779541
2011-09-20,2.9200000762939453
2011-09-21,2.7300000190734863
2011-09-22,2.569999933242798
2011-09-23,2.7899999618530273
2011-09-26,2.9000000953674316
2011-09-27,2.9800000190734863
2011-09-28,3.0199999809265137
2011-09-29,3.200000047683716
2011-09-30,3.0999999046325684
2011-10-03,2.809999942779541
2011-10-04,2.990000009536743
2011-10-05,3.0299999713897705
2011-10-06,3.0999999046325684
2011-10-07,2.930000066757202
2011-10-10,3.0999999046325684
2011-10-11,3.190000057220459
2011-10-12,3.200000047683716
2011-10-13,3.200000047683716
2011-10-14,3.200000047683716
2011-10-17,3.1500000953674316
2011-10-18,3.2100000381469727
2011-10-19,3.069999933242798
2011-10-20,3.0199999809265137
2011-10-21,3.109999895095825
2011-10-24,3.1700000762939453
2011-10-25,3.0899999141693115
2011-10-26,3.140000104904175
2011-10-27,3.490000009536743
2011-10-28,3.240000009536743
2011-10-31,3.1700000762939453
2011-11-01,3.1500000953674316
2011-11-02,3.180000066757202
2011-11-03,3.2799999713897705
2011-11-04,3.1600000858306885
2011-11-07,3.109999895095825
2011-11-08,3.25
2011-11-09,3.2300000190734863
2011-11-10,3.319999933242798
2011-11-11,3.430000066757202
2011-11-14,3.3399999141693115
2011-11-15,3.450000047683716
2011-11-16,3.3499999046325684
2011-11-17,3.450000047683716
2011-11-18,3.390000104904175
2011-11-21,3.2100000381469727
2011-11-22,3.2699999809265137
2011-11-23,3.069999933242798
2011-11-25,2.940000057220459
2011-11-28,3.130000114440918
2011-11-29,3.069999933242798
2011-11-30,3.1600000858306885
2011-12-01,3.109999895095825
2011-12-02,3.200000047683716
2011-12-05,3.2300000190734863
2011-12-06,3.3299999237060547
2011-12-07,3.25
2011-12-08,3.0999999046325684
2011-12-09,3.2799999713897705
2011-12-12,3.3299999237060547
2011-12-13,3.390000104904175
2011-12-14,3.490000009536743
2011-12-15,3.450000047683716
2011-12-16,3.4000000953674316
2011-12-19,3.369999885559082
2011-12-20,3.5399999618530273
2011-12-21,3.5399999618530273
2011-12-22,3.4800000190734863
2011-12-23,3.490000009536743
2011-12-27,3.390000104904175
2011-12-28,3.380000114440918
2011-12-29,3.440000057220459
2011-12-30,3.4200000762939453
2012-01-03,3.5
2012-01-04,3.440000057220459
2012-01-05,3.440000057220459
2012-01-06,3.440000057220459
2012-01-09,3.200000047683716
2012-01-10,2.9800000190734863
2012-01-11,3.0
2012-01-12,3.0399999618530273
2012-01-13,3.140000104904175
2012-01-17,3.119999885559082
2012-01-18,3.4000000953674316
2012-01-19,3.3399999141693115
2012-01-20,3.319999933242798
2012-01-23,3.4000000953674316
2012-01-24,3.4800000190734863
2012-01-25,3.490000009536743
2012-01-26,3.5299999713897705
2012-01-27,3.430000066757202
2012-01-30,3.4000000953674316
2012-01-31,3.430000066757202
2012-02-01,3.25
2012-02-02,3.319999933242798
2012-02-03,3.2899999618530273
2012-02-06,3.3299999237060547
2012-02-07,3.450000047683716
2012-02-08,3.2699999809265137
2012-02-09,3.0799999237060547
2012-02-10,2.759999990463257
2012-02-13,2.8299999237060547
2012-02-14,2.759999990463257
2012-02-15,2.6700000762939453
2012-02-16,2.880000114440918
2012-02-17,3.0299999713897705
2012-02-21,4.449999809265137
2012-02-22,4.079999923706055
2012-02-23,4.170000076293945
2012-02-24,4.349999904632568
2012-02-27,4.150000095367432
2012-02-28,4.0
2012-02-29,3.930000066757202
2012-03-01,4.03000020980835
2012-03-02,4.03000020980835
2012-03-05,4.019999980926514
2012-03-06,3.950000047683716
2012-03-07,3.950000047683716
2012-03-08,4.0
2012-03-09,4.0
2012-03-12,4.0
2012-03-13,4.099999904632568
2012-03-14,4.110000133514404
2012-03-15,4.110000133514404
2012-03-16,4.03000020980835
2012-03-19,3.990000009536743
2012-03-20,3.940000057220459
2012-03-21,3.9100000858306885
2012-03-22,4.039999961853027
2012-03-23,4.050000190734863
2012-03-26,3.9600000381469727
2012-03-27,3.9800000190734863
2012-03-28,3.990000009536743
2012-03-29,3.940000057220459
2012-03-30,3.930000066757202
2012-04-02,4.050000190734863
2012-04-03,3.9800000190734863
2012-04-04,3.940000057220459
2012-04-05,3.9600000381469727
2012-04-09,3.9600000381469727
2012-04-10,3.7200000286102295
2012-04-11,3.7300000190734863
2012-04-12,3.7300000190734863
2012-04-13,3.690000057220459
2012-04-16,3.630000114440918
2012-04-17,3.7699999809265137
2012-04-18,3.6500000953674316
2012-04-19,3.680000066757202
2012-04-20,3.7699999809265137
2012-04-23,3.6600000858306885
2012-04-24,3.7200000286102295
2012-04-25,3.700000047683716
2012-04-26,3.5999999046325684
2012-04-27,3.740000009536743
2012-04-30,3.740000009536743
2012-05-01,3.6500000953674316
2012-05-02,3.5999999046325684
2012-05-03,3.680000066757202
2012-05-04,3.5999999046325684
2012-05-07,3.5999999046325684
2012-05-08,3.6700000762939453
2012-05-09,3.799999952316284
2012-05-10,3.9700000286102295
2012-05-11,4.150000095367432
2012-05-14,3.950000047683716
2012-05-15,3.990000009536743
2012-05-16,3.950000047683716
2012-05-17,3.930000066757202
2012-05-18,3.880000114440918
2012-05-21,4.050000190734863
2012-05-22,4.179999828338623
2012-05-23,4.099999904632568
2012-05-24,4.050000190734863
2012-05-25,4.039999961853027
2012-05-29,4.0
2012-05-30,4.019999980926514
2012-05-31,4.090000152587891
2012-06-01,4.079999923706055
2012-06-04,4.210000038146973
2012-06-05,4.099999904632568
2012-06-06,4.019999980926514
2012-06-07,4.059999942779541
2012-06-08,4.260000228881836
2012-06-11,4.050000190734863
2012-06-12,4.199999809265137
2012-06-13,4.050000190734863
2012-06-14,4.179999828338623
2012-06-15,4.21999979019165
2012-06-18,4.159999847412109
2012-06-19,4.25
2012-06-20,4.260000228881836
2012-06-21,4.099999904632568
2012-06-22,4.420000076293945
2012-06-25,4.400000095367432
2012-06-26,4.480000019073486
2012-06-27,4.449999809265137
2012-06-28,4.289999961853027
2012-06-29,4.489999771118164
2012-07-02,4.28000020980835
2012-07-03,4.300000190734863
2012-07-05,4.309999942779541
2012-07-06,4.400000095367432
2012-07-09,4.440000057220459
2012-07-10,4.409999847412109
2012-07-11,4.489999771118164
2012-07-12,4.440000057220459
2012-07-13,4.239999771118164
2012-07-16,4.179999828338623
2012-07-17,4.079999923706055
2012-07-18,4.03000020980835
2012-07-19,4.130000114440918
2012-07-20,4.050000190734863
2012-07-23,3.930000066757202
2012-07-24,3.859999895095825
2012-07-25,3.890000104904175
2012-07-26,3.950000047683716
2012-07-27,4.039999961853027
2012-07-30,3.880000114440918
2012-07-31,3.619999885559082
2012-08-01,3.559999942779541
2012-08-02,3.5199999809265137
2012-08-03,3.5399999618530273
2012-08-06,3.380000114440918
2012-08-07,3.319999933242798
2012-08-08,3.2200000286102295
2012-08-09,3.180000066757202
2012-08-10,3.069999933242798
2012-08-13,3.130000114440918
2012-08-14,3.130000114440918
2012-08-15,3.2200000286102295
2012-08-16,3.1600000858306885
2012-08-17,3.049999952316284
2012-08-20,3.119999885559082
2012-08-21,2.990000009536743
2012-08-22,2.9200000762939453
2012-08-23,2.9800000190734863
2012-08-24,2.9700000286102295
2012-08-27,2.9600000381469727
2012-08-28,2.940000057220459
2012-08-29,2.890000104904175
2012-08-30,2.7899999618530273
2012-08-31,2.890000104904175
2012-09-04,2.809999942779541
2012-09-05,2.890000104904175
2012-09-06,2.990000009536743
2012-09-07,2.9800000190734863
2012-09-10,2.9600000381469727
2012-09-11,2.859999895095825
2012-09-12,2.809999942779541
2012-09-13,2.8299999237060547
2012-09-14,2.6700000762939453
2012-09-17,2.619999885559082
2012-09-18,2.6600000858306885
2012-09-19,2.6700000762939453
2012-09-20,2.5799999237060547
2012-09-21,2.8499999046325684
2012-09-24,2.7899999618530273
2012-09-25,2.7100000381469727
2012-09-26,2.75
2012-09-27,2.7100000381469727
2012-09-28,2.7899999618530273
2012-10-01,2.75
2012-10-02,2.7200000286102295
2012-10-03,2.6700000762939453
2012-10-04,2.7200000286102295
2012-10-05,2.680000066757202
2012-10-08,2.7100000381469727
2012-10-09,2.700000047683716
2012-10-10,2.700000047683716
2012-10-11,2.680000066757202
2012-10-12,2.680000066757202
2012-10-15,2.740000009536743
2012-10-16,2.700000047683716
2012-10-17,2.75
2012-10-18,2.680000066757202
2012-10-19,2.609999895095825
2012-10-22,2.5399999618530273
2012-10-23,2.559999942779541
2012-10-24,2.5299999713897705
2012-10-25,2.5799999237060547
2012-10-26,2.490000009536743
2012-10-31,2.5
2012-11-01,2.240000009536743
2012-11-02,1.9500000476837158
2012-11-05,1.9600000381469727
2012-11-06,1.899999976158142
2012-11-07,1.600000023841858
2012-11-08,1.3200000524520874
2012-11-09,1.309999942779541
2012-11-12,1.350000023841858
2012-11-13,1.3600000143051147
2012-11-14,1.3300000429153442
2012-11-15,1.2899999618530273
2012-11-16,1.309999942779541
2012-11-19,1.2999999523162842
2012-11-20,1.3899999856948853
2012-11-21,1.3600000143051147
2012-11-23,1.399999976158142
2012-11-26,1.399999976158142
2012-11-27,1.3899999856948853
2012-11-28,1.4800000190734863
2012-11-29,1.5
2012-11-30,1.440000057220459
2012-12-03,1.409999966621399
2012-12-04,1.5099999904632568
2012-12-05,1.649999976158142
2012-12-06,1.7899999618530273
2012-12-07,1.5800000429153442
2012-12-10,1.5700000524520874
2012-12-11,1.590000033378601
2012-12-12,1.5700000524520874
2012-12-13,1.5099999904632568
2012-12-14,1.4800000190734863
2012-12-17,1.5399999618530273
2012-12-18,1.559999942779541
2012-12-19,1.5800000429153442
2012-12-20,1.5800000429153442
2012-12-21,1.5399999618530273
2012-12-24,1.5199999809265137
2012-12-26,1.4800000190734863
2012-12-27,1.4800000190734863
2012-12-28,1.4500000476837158
2012-12-31,1.4299999475479126
2013-01-02,1.4800000190734863
2013-01-03,1.6299999952316284
2013-01-04,1.8700000047683716
2013-01-07,1.8200000524520874
2013-01-08,1.7599999904632568
2013-01-09,1.940000057220459
2013-01-10,1.899999976158142
2013-01-11,1.9700000286102295
2013-01-14,2.0
2013-01-15,1.940000057220459
2013-01-16,1.940000057220459
2013-01-17,1.850000023841858
2013-01-18,1.8200000524520874
2013-01-22,2.0
2013-01-23,2.109999895095825
2013-01-24,2.0399999618530273
2013-01-25,2.0799999237060547
2013-01-28,2.0799999237060547
2013-01-29,2.0899999141693115
2013-01-30,2.0799999237060547
2013-01-31,2.1700000762939453
2013-02-01,2.119999885559082
2013-02-04,2.0799999237060547
2013-02-05,2.109999895095825
2013-02-06,2.1600000858306885
2013-02-07,2.0799999237060547
2013-02-08,2.069999933242798
2013-02-11,2.049999952316284
2013-02-12,2.0299999713897705
2013-02-13,1.8300000429153442
2013-02-14,1.809999942779541
2013-02-15,1.8200000524520874
2013-02-19,1.8200000524520874
2013-02-20,1.8200000524520874
2013-02-21,1.7999999523162842
2013-02-22,1.809999942779541
2013-02-25,1.7699999809265137
2013-02-26,1.690000057220459
2013-02-27,1.7200000286102295
2013-02-28,1.6399999856948853
2013-03-01,1.7100000381469727
2013-03-04,1.809999942779541
2013-03-05,1.7999999523162842
2013-03-06,1.8300000429153442
2013-03-07,1.8700000047683716
2013-03-08,2.0199999809265137
2013-03-11,1.9900000095367432
2013-03-12,2.0199999809265137
2013-03-13,2.0199999809265137
2013-03-14,2.009999990463257
2013-03-15,2.059999942779541
2013-03-18,1.9900000095367432
2013-03-19,1.9700000286102295
2013-03-20,1.9600000381469727
2013-03-21,2.0399999618530273
2013-03-22,2.049999952316284
2013-03-25,2.059999942779541
2013-03-26,2.049999952316284
2013-03-27,1.9900000095367432
2013-03-28,2.0
2013-04-01,1.909999966621399
2013-04-02,1.8700000047683716
2013-04-03,1.8899999856948853
2013-04-04,1.8899999856948853
2013-04-05,1.809999942779541
2013-04-08,1.7699999809265137
2013-04-09,1.7400000095367432
2013-04-10,1.7799999713897705
2013-04-11,1.7799999713897705
2013-04-12,1.809999942779541
2013-04-15,1.7000000476837158
2013-04-16,1.7100000381469727
2013-04-17,1.7400000095367432
2013-04-18,1.7799999713897705
2013-04-19,1.909999966621399
2013-04-22,1.8799999952316284
2013-04-23,1.8899999856948853
2013-04-24,1.8799999952316284
2013-04-25,1.8700000047683716
2013-04-26,1.7599999904632568
2013-04-29,1.7599999904632568
2013-04-30,1.7699999809265137
2013-05-01,1.7000000476837158
2013-05-02,1.7100000381469727
2013-05-03,1.7699999809265137
2013-05-06,1.6699999570846558
2013-05-07,1.6399999856948853
2013-05-08,1.690000057220459
2013-05-09,1.7100000381469727
2013-05-10,1.75
2013-05-13,1.75
2013-05-14,1.7200000286102295
2013-05-15,1.7100000381469727
2013-05-16,1.7300000190734863
2013-05-17,1.7400000095367432
2013-05-20,1.7599999904632568
2013-05-21,1.8799999952316284
2013-05-22,1.7999999523162842
2013-05-23,1.809999942779541
2013-05-24,1.850000023841858
2013-05-28,1.899999976158142
2013-05-29,1.8700000047683716
2013-05-30,1.899999976158142
2013-05-31,1.8200000524520874
2013-06-03,1.899999976158142
2013-06-04,1.8600000143051147
2013-06-05,1.7999999523162842
2013-06-06,1.8600000143051147
2013-06-07,1.8300000429153442
2013-06-10,1.8300000429153442
2013-06-11,1.840000033378601
2013-06-12,1.809999942779541
2013-06-13,1.8300000429153442
2013-06-14,1.7999999523162842
2013-06-17,1.809999942779541
2013-06-18,1.8300000429153442
2013-06-19,1.7899999618530273
2013-06-20,1.690000057220459
2013-06-21,1.7899999618530273
2013-06-24,1.7999999523162842
2013-06-25,1.8600000143051147
2013-06-26,1.809999942779541
2013-06-27,1.7899999618530273
2013-06-28,1.7300000190734863
2013-07-01,1.7699999809265137
2013-07-02,1.75
2013-07-03,1.7400000095367432
2013-07-05,1.7599999904632568
2013-07-08,1.7699999809265137
2013-07-09,1.7699999809265137
2013-07-10,1.7899999618530273
2013-07-11,1.7999999523162842
2013-07-12,1.7999999523162842
2013-07-15,1.8600000143051147
2013-07-16,1.909999966621399
2013-07-17,1.9600000381469727
2013-07-18,1.9900000095367432
2013-07-19,1.9500000476837158
2013-07-22,1.909999966621399
2013-07-23,1.8600000143051147
2013-07-24,1.8600000143051147
2013-07-25,1.9299999475479126
2013-07-26,1.899999976158142
2013-07-29,1.8899999856948853
2013-07-30,2.0899999141693115
2013-07-31,2.109999895095825
2013-08-01,2.1700000762939453
2013-08-02,2.130000114440918
2013-08-05,2.140000104904175
2013-08-06,2.069999933242798
2013-08-07,1.940000057220459
2013-08-08,1.8899999856948853
2013-08-09,1.7000000476837158
2013-08-12,1.5399999618530273
2013-08-13,1.5700000524520874
2013-08-14,1.559999942779541
2013-08-15,1.5299999713897705
2013-08-16,1.5099999904632568
2013-08-19,1.5
2013-08-20,1.559999942779541
2013-08-21,1.559999942779541
2013-08-22,1.5700000524520874
2013-08-23,1.559999942779541
2013-08-26,1.7400000095367432
2013-08-27,1.6399999856948853
2013-08-28,1.659999966621399
2013-08-29,1.75
2013-08-30,1.659999966621399
2013-09-03,1.659999966621399
