Date,ZEUS
2010-08-26,18.622901916503906
2010-08-27,20.252519607543945
2010-08-30,19.310117721557617
2010-08-31,19.97160530090332
2010-09-01,20.87777328491211
2010-09-02,21.077119827270508
2010-09-03,21.276466369628906
2010-09-07,21.131481170654297
2010-09-08,21.213035583496094
2010-09-09,20.56061363220215
2010-09-10,20.823389053344727
2010-09-13,21.34896469116211
2010-09-14,20.67841339111328
2010-09-15,20.379384994506836
2010-09-16,20.02597999572754
2010-09-17,20.10753059387207
2010-09-20,21.06805419921875
2010-09-21,20.62404441833496
2010-09-22,20.134721755981445
2010-09-23,19.745065689086914
2010-09-24,20.65121841430664
2010-09-27,20.297822952270508
2010-09-28,20.6602783203125
2010-09-29,21.03180694580078
2010-09-30,20.832454681396484
2010-10-01,20.959318161010742
2010-10-04,20.959318161010742
2010-10-05,21.69330406188965
2010-10-06,21.992338180541992
2010-10-07,21.25834846496582
2010-10-08,22.49977684020996
2010-10-11,22.391042709350586
2010-10-12,22.32761001586914
2010-10-13,23.324371337890625
2010-10-14,23.143150329589844
2010-10-15,22.780689239501953
2010-10-18,22.599456787109375
2010-10-19,21.34896469116211
2010-10-20,21.75673484802246
2010-10-21,20.297822952270508
2010-10-22,20.596853256225586
2010-10-25,20.814329147338867
2010-10-26,20.70559310913086
2010-10-27,20.0350399017334
2010-10-28,19.518539428710938
2010-10-29,20.315946578979492
2010-11-01,19.998796463012695
2010-11-02,20.796207427978516
2010-11-03,20.33407974243164
2010-11-04,21.774858474731445
2010-11-05,20.714651107788086
2010-11-08,20.750900268554688
2010-11-09,19.998796463012695
2010-11-10,20.116592407226562
2010-11-11,20.062217712402344
2010-11-12,19.255752563476562
2010-11-15,19.7994384765625
2010-11-16,19.346370697021484
2010-11-17,19.609146118164062
2010-11-18,20.062217712402344
2010-11-19,20.361255645751953
2010-11-22,20.379384994506836
2010-11-23,19.69976234436035
2010-11-24,20.152847290039062
2010-11-26,19.7178897857666
2010-11-29,19.43671989440918
2010-11-30,19.083005905151367
2010-12-01,19.563703536987305
2010-12-02,21.051158905029297
2010-12-03,21.595352172851562
2010-12-06,21.985349655151367
2010-12-07,23.191646575927734
2010-12-08,22.856061935424805
2010-12-09,23.1009521484375
2010-12-10,23.862817764282227
2010-12-13,23.7358455657959
2010-12-14,23.110021591186523
2010-12-15,22.856061935424805
2010-12-16,23.110021591186523
2010-12-17,23.763050079345703
2010-12-20,24.896772384643555
2010-12-21,25.25050163269043
2010-12-22,25.132591247558594
2010-12-23,25.12353515625
2010-12-27,25.341205596923828
2010-12-28,25.14167022705078
2010-12-29,25.821914672851562
2010-12-30,26.175634384155273
2010-12-31,26.012374877929688
2011-01-03,26.620058059692383
2011-01-04,26.556564331054688
2011-01-05,26.765169143676758
2011-01-06,27.826353073120117
2011-01-07,24.914926528930664
2011-01-10,25.132591247558594
2011-01-11,24.651897430419922
2011-01-12,25.06003761291504
2011-01-13,25.459115982055664
2011-01-14,25.558879852294922
2011-01-18,25.83098030090332
2011-01-19,25.404699325561523
2011-01-20,24.651897430419922
2011-01-21,23.599794387817383
2011-01-24,24.234678268432617
2011-01-25,24.70631217956543
2011-01-26,25.876327514648438
2011-01-27,25.57701873779297
2011-01-28,24.84235954284668
2011-01-31,24.824222564697266
2011-02-01,25.332134246826172
2011-02-02,25.11445426940918
2011-02-03,25.15981101989746
2011-02-04,24.896772384643555
2011-02-07,25.196083068847656
2011-02-08,25.658658981323242
2011-02-09,25.89446258544922
2011-02-10,25.722137451171875
2011-02-11,25.522605895996094
2011-02-14,26.048660278320312
2011-02-15,26.09400749206543
2011-02-16,27.118896484375
2011-02-17,27.010059356689453
2011-02-18,27.23680877685547
2011-02-22,26.538423538208008
2011-02-23,25.4863224029541
2011-02-24,24.697242736816406
2011-02-25,24.806161880493164
2011-02-28,24.40679359436035
2011-03-01,24.424949645996094
2011-03-02,24.906007766723633
2011-03-03,26.63962745666504
2011-03-04,26.61240577697754
2011-03-07,25.958877563476562
2011-03-08,27.247751235961914
2011-03-09,26.98453140258789
2011-03-10,26.004268646240234
2011-03-11,26.194875717163086
2011-03-14,26.331026077270508
2011-03-15,26.076885223388672
2011-03-16,25.868120193481445
2011-03-17,26.3128719329834
2011-03-18,26.839311599731445
2011-03-21,27.46558380126953
2011-03-22,27.855878829956055
2011-03-23,27.99203109741211
2011-03-24,29.03582763671875
2011-03-25,28.300622940063477
2011-03-28,28.31877899169922
2011-03-29,29.37166404724121
2011-03-30,29.716564178466797
2011-03-31,29.780105590820312
2011-04-01,29.41704559326172
2011-04-04,30.25208282470703
2011-04-05,31.177888870239258
2011-04-06,31.668012619018555
2011-04-07,30.669601440429688
2011-04-08,30.18854522705078
2011-04-11,29.28089714050293
2011-04-12,29.053979873657227
2011-04-13,28.709074020385742
2011-04-14,28.255245208740234
2011-04-15,28.173555374145508
2011-04-18,27.719730377197266
2011-04-19,27.737886428833008
2011-04-20,27.874034881591797
2011-04-21,28.010183334350586
2011-04-25,28.010183334350586
2011-04-26,28.1554012298584
2011-04-27,27.492820739746094
2011-04-28,27.293136596679688
2011-04-29,26.65777587890625
2011-05-02,26.43994140625
2011-05-03,26.113182067871094
2011-05-04,25.278141021728516
2011-05-05,25.11476707458496
2011-05-06,25.205528259277344
2011-05-09,26.939149856567383
2011-05-10,26.82115936279297
2011-05-11,26.857465744018555
2011-05-12,26.839311599731445
2011-05-13,26.076885223388672
2011-05-16,25.940725326538086
2011-05-17,26.358245849609375
2011-05-18,27.147907257080078
2011-05-19,27.65619468688965
2011-05-20,27.37482452392578
2011-05-23,26.167634963989258
2011-05-24,25.7228946685791
2011-05-25,26.784847259521484
2011-05-26,26.80300521850586
2011-05-27,26.675844192504883
2011-05-31,26.63042640686035
2011-06-01,25.731243133544922
2011-06-02,25.177200317382812
2011-06-03,24.632240295410156
2011-06-06,24.76848030090332
2011-06-07,25.16811752319336
2011-06-08,24.977378845214844
2011-06-09,24.632240295410156
2011-06-10,23.72397804260254
2011-06-13,23.04277229309082
2011-06-14,23.614974975585938
2011-06-15,23.006439208984375
2011-06-16,22.770292282104492
2011-06-17,22.824787139892578
2011-06-20,23.614974975585938
2011-06-21,24.069107055664062
2011-06-22,23.62405776977539
2011-06-23,23.62405776977539
2011-06-24,23.424238204956055
2011-06-27,23.678560256958008
2011-06-28,24.087276458740234
2011-06-29,24.58682632446289
2011-06-30,25.0046329498291
2011-07-01,25.12270736694336
2011-07-05,25.086376190185547
2011-07-06,24.56865692138672
2011-07-07,24.977378845214844
2011-07-08,25.20444679260254
2011-07-11,24.35067367553711
2011-07-12,24.4233341217041
2011-07-13,24.950136184692383
2011-07-14,24.632240295410156
2011-07-15,24.76848030090332
2011-07-18,24.7593936920166
2011-07-19,25.4769287109375
2011-07-20,25.331619262695312
2011-07-21,25.867488861083984
2011-07-22,26.158132553100586
2011-07-25,25.931066513061523
2011-07-26,24.913799285888672
2011-07-27,23.5059871673584
2011-07-28,23.433326721191406
2011-07-29,23.751218795776367
2011-08-01,23.660385131835938
2011-08-02,23.287994384765625
2011-08-03,22.91561508178711
2011-08-04,20.744844436645508
2011-08-05,20.508689880371094
2011-08-08,18.001882553100586
2011-08-09,18.82840347290039
2011-08-10,17.1208553314209
2011-08-11,18.02912712097168
2011-08-12,18.701251983642578
2011-08-15,19.12813377380371
2011-08-16,18.483257293701172
2011-08-17,18.274356842041016
2011-08-18,17.05728530883789
2011-08-19,16.930116653442383
2011-08-22,16.693971633911133
2011-08-23,17.629486083984375
2011-08-24,17.656736373901367
2011-08-25,17.157184600830078
2011-08-26,17.475082397460938
2011-08-29,18.401517868041992
2011-08-30,18.619720458984375
2011-08-31,18.83792495727539
2011-09-01,18.110586166381836
2011-09-02,17.255971908569336
2011-09-06,16.96503448486328
2011-09-07,17.62873077392578
2011-09-08,17.210506439208984
2011-09-09,16.510456085205078
2011-09-12,16.374080657958984
2011-09-13,16.75593376159668
2011-09-14,17.756011962890625
2011-09-15,18.183319091796875
2011-09-16,18.0560359954834
2011-09-19,17.6560001373291
2011-09-20,16.655927658081055
2011-09-21,15.574015617370605
2011-09-22,14.928504943847656
2011-09-23,15.228528022766113
2011-09-26,15.655841827392578
2011-09-27,16.283161163330078
2011-09-28,14.992142677307129
2011-09-29,15.474000930786133
2011-09-30,15.401267051696777
2011-10-03,13.819323539733887
2011-10-04,14.455739974975586
2011-10-05,14.755762100219727
2011-10-06,16.092233657836914
2011-10-07,15.164891242980957
2011-10-10,16.092233657836914
2011-10-11,16.50135612487793
2011-10-12,17.374156951904297
2011-10-13,17.046859741210938
2011-10-14,17.6378231048584
2011-10-17,16.374080657958984
2011-10-18,17.346887588500977
2011-10-19,16.810482025146484
2011-10-20,16.7286434173584
2011-10-21,16.719558715820312
2011-10-24,17.874208450317383
2011-10-25,17.165050506591797
2011-10-26,17.983299255371094
2011-10-27,20.228944778442383
2011-10-28,19.8198184967041
2011-10-31,18.59244155883789
2011-11-01,18.02876091003418
2011-11-02,18.683359146118164
2011-11-03,19.847089767456055
2011-11-04,20.565332412719727
2011-11-07,20.056194305419922
2011-11-08,20.765348434448242
2011-11-09,18.937923431396484
2011-11-10,19.76527214050293
2011-11-11,20.728979110717773
2011-11-14,20.356225967407227
2011-11-15,20.992643356323242
2011-11-16,20.292577743530273
2011-11-17,19.519790649414062
2011-11-18,20.34712791442871
2011-11-21,19.90165138244629
2011-11-22,19.019760131835938
2011-11-23,18.065128326416016
2011-11-25,17.51053237915039
2011-11-28,19.283409118652344
2011-11-29,19.292512893676758
2011-11-30,21.603965759277344
2011-12-01,20.775856018066406
2011-12-02,21.676773071289062
2011-12-05,22.98720932006836
2011-12-06,23.21470832824707
2011-12-07,23.269309997558594
2011-12-08,21.876976013183594
2011-12-09,22.668699264526367
2011-12-12,21.840576171875
2011-12-13,21.10346031188965
2011-12-14,20.48464012145996
2011-12-15,20.930551528930664
2011-12-16,21.967979431152344
2011-12-19,21.258169174194336
2011-12-20,22.313793182373047
2011-12-21,22.668699264526367
2011-12-22,22.9326114654541
2011-12-23,23.305715560913086
2011-12-27,23.02360725402832
2011-12-28,21.79507064819336
2011-12-29,21.440166473388672
2011-12-30,21.221759796142578
2012-01-03,23.25111198425293
2012-01-04,22.25918960571289
2012-01-05,22.19548797607422
2012-01-06,21.667680740356445
2012-01-09,21.38556671142578
2012-01-10,21.26725959777832
2012-01-11,22.14089012145996
2012-01-12,22.368383407592773
2012-01-13,21.64946937561035
2012-01-17,22.168182373046875
2012-01-18,22.841602325439453
2012-01-19,22.905302047729492
2012-01-20,22.814306259155273
2012-01-23,22.887100219726562
2012-01-24,23.196508407592773
2012-01-25,23.323915481567383
2012-01-26,23.542325973510742
2012-01-27,24.334043502807617
2012-01-30,23.61512565612793
2012-01-31,23.5150146484375
2012-02-01,24.179338455200195
2012-02-02,24.2612361907959
2012-02-03,25.007463455200195
2012-02-06,24.415943145751953
2012-02-07,24.133838653564453
2012-02-08,23.851734161376953
2012-02-09,23.79712677001953
2012-02-10,22.695999145507812
2012-02-13,23.287519454956055
2012-02-14,22.796100616455078
2012-02-15,22.159088134765625
2012-02-16,23.587818145751953
2012-02-17,23.49681282043457
2012-02-21,23.196508407592773
2012-02-22,22.523094177246094
2012-02-23,22.25918960571289
2012-02-24,21.640371322631836
2012-02-27,21.71316909790039
2012-02-28,22.39626693725586
2012-02-29,21.348859786987305
2012-03-01,21.59476661682129
2012-03-02,21.421722412109375
2012-03-05,21.303316116333008
2012-03-06,19.836952209472656
2012-03-07,20.793283462524414
2012-03-08,21.194026947021484
2012-03-09,21.439939498901367
2012-03-12,21.56744384765625
2012-03-13,22.68771743774414
2012-03-14,22.341623306274414
2012-03-15,22.596633911132812
2012-03-16,22.605749130249023
2012-03-19,22.933629989624023
2012-03-20,22.633073806762695
2012-03-21,22.36893653869629
2012-03-22,21.64031410217285
2012-03-23,22.18677520751953
2012-03-26,22.45091438293457
2012-03-27,22.359827041625977
2012-03-28,22.031944274902344
2012-03-29,21.412607192993164
2012-03-30,21.858896255493164
2012-04-02,22.66039276123047
2012-04-03,22.0957088470459
2012-04-04,21.612985610961914
2012-04-05,21.175809860229492
2012-04-09,20.42896270751953
2012-04-10,19.49995994567871
2012-04-11,19.964466094970703
2012-04-12,20.592906951904297
2012-04-13,20.17394256591797
2012-04-16,20.70220184326172
2012-04-17,21.175809860229492
2012-04-18,20.929899215698242
2012-04-19,20.255916595458984
2012-04-20,20.255916595458984
2012-04-23,19.745866775512695
2012-04-24,19.791412353515625
2012-04-25,20.2650203704834
2012-04-26,19.463525772094727
2012-04-27,19.882488250732422
2012-04-30,19.24494171142578
2012-05-01,19.326904296875
2012-05-02,19.026348114013672
2012-05-03,18.35236167907715
2012-05-04,17.89697265625
2012-05-07,17.51444435119629
2012-05-08,17.222980499267578
2012-05-09,17.405147552490234
2012-05-10,17.359609603881836
2012-05-11,17.141016006469727
2012-05-14,16.71295166015625
2012-05-15,16.521678924560547
2012-05-16,16.28487777709961
2012-05-17,15.78394603729248
2012-05-18,15.592684745788574
2012-05-21,15.720192909240723
2012-05-22,15.201041221618652
2012-05-23,15.155505180358887
2012-05-24,15.173720359802246
2012-05-25,15.28300952911377
2012-05-29,15.63822078704834
2012-05-30,15.428485870361328
2012-05-31,15.118464469909668
2012-06-01,14.817554473876953
2012-06-04,14.981688499450684
2012-06-05,14.76284408569336
2012-06-06,15.081991195678711
2012-06-07,15.191413879394531
2012-06-08,14.945212364196777
2012-06-11,14.033365249633789
2012-06-12,14.325157165527344
2012-06-13,13.969535827636719
2012-06-14,14.31603717803955
2012-06-15,14.92697525024414
2012-06-18,14.379864692687988
2012-06-19,15.100229263305664
2012-06-20,14.854035377502441
2012-06-21,14.206616401672363
2012-06-22,14.08807373046875
2012-06-25,13.787162780761719
2012-06-26,13.73245620727539
2012-06-27,14.024249076843262
2012-06-28,14.334275245666504
2012-06-29,14.97256851196289
2012-07-02,15.100229263305664
2012-07-03,15.483206748962402
2012-07-05,15.319075584411621
2012-07-06,15.191413879394531
2012-07-09,14.99080753326416
2012-07-10,14.945212364196777
2012-07-11,15.0272798538208
2012-07-12,14.525764465332031
2012-07-13,14.954336166381836
2012-07-16,14.689902305603027
2012-07-17,14.598711967468262
2012-07-18,14.58047866821289
2012-07-19,14.416341781616211
2012-07-20,14.060718536376953
2012-07-23,13.850993156433105
2012-07-24,13.74157428741455
2012-07-25,13.787162780761719
2012-07-26,13.796284675598145
2012-07-27,13.951299667358398
2012-07-30,13.923944473266602
2012-07-31,14.270447731018066
2012-08-01,14.671661376953125
2012-08-02,14.15190601348877
2012-08-03,14.945212364196777
2012-08-06,15.06375503540039
2012-08-07,15.118464469909668
2012-08-08,15.237010955810547
2012-08-09,15.401137351989746
2012-08-10,15.346429824829102
2012-08-13,14.97256851196289
2012-08-14,14.270447731018066
2012-08-15,14.08807373046875
2012-08-16,14.689902305603027
2012-08-17,14.70813274383545
2012-08-20,14.662538528442383
2012-08-21,14.70813274383545
2012-08-22,14.844913482666016
2012-08-23,14.361629486083984
2012-08-24,14.279563903808594
2012-08-27,14.388986587524414
2012-08-28,14.416341781616211
2012-08-29,14.388986587524414
2012-08-30,14.297684669494629
2012-08-31,14.388986587524414
2012-09-04,14.306817054748535
2012-09-05,14.18812370300293
2012-09-06,14.334205627441406
2012-09-07,15.228954315185547
2012-09-10,15.19243335723877
2012-09-11,15.448065757751465
2012-09-12,15.265472412109375
2012-09-13,15.904580116271973
2012-09-14,16.808448791503906
2012-09-17,16.616724014282227
2012-09-18,16.361083984375
2012-09-19,16.452383041381836
2012-09-20,16.324560165405273
2012-09-21,16.388477325439453
2012-09-24,16.52542495727539
2012-09-25,15.977611541748047
2012-09-26,15.72197437286377
2012-09-27,15.658062934875488
2012-09-28,15.411555290222168
2012-10-01,15.74936294555664
2012-10-02,15.658062934875488
2012-10-03,15.658062934875488
2012-10-04,15.86805248260498
2012-10-05,15.795010566711426
2012-10-08,15.612412452697754
2012-10-09,15.858924865722656
2012-10-10,15.977611541748047
2012-10-11,15.968487739562988
2012-10-12,15.995871543884277
2012-10-15,16.160219192504883
2012-10-16,17.137136459350586
2012-10-17,16.744544982910156
2012-10-18,16.561939239501953
2012-10-19,16.041526794433594
2012-10-22,16.205867767333984
2012-10-23,15.941095352172852
2012-10-24,16.050657272338867
2012-10-25,16.479774475097656
2012-10-26,16.653247833251953
2012-10-31,16.434125900268555
2012-11-01,17.02757453918457
2012-11-02,16.52542495727539
2012-11-05,16.771936416625977
2012-11-06,17.246694564819336
2012-11-07,16.908884048461914
2012-11-08,15.977611541748047
2012-11-09,16.452383041381836
2012-11-12,16.589338302612305
2012-11-13,16.42499542236328
2012-11-14,16.132831573486328
2012-11-15,15.548504829406738
2012-11-16,15.384164810180664
2012-11-19,16.479774475097656
2012-11-20,16.160219192504883
2012-11-21,16.607593536376953
2012-11-23,16.91802406311035
2012-11-26,17.04583740234375
2012-11-27,16.79931640625
2012-11-28,17.26495361328125
2012-11-29,17.932161331176758
2012-11-30,18.069259643554688
2012-12-03,18.297748565673828
2012-12-04,17.502592086791992
2012-12-05,16.89936637878418
2012-12-06,16.680015563964844
2012-12-07,16.71657371520996
2012-12-10,17.10044288635254
2012-12-11,17.39291763305664
2012-12-12,17.59398651123047
2012-12-13,17.6579647064209
2012-12-14,18.060115814208984
2012-12-17,18.48967742919922
2012-12-18,19.385377883911133
2012-12-19,19.467636108398438
2012-12-20,19.824087142944336
2012-12-21,19.6778507232666
2012-12-24,19.805805206298828
2012-12-26,19.696125030517578
2012-12-27,19.668704986572266
2012-12-28,19.367094039916992
2012-12-31,20.23537254333496
2013-01-02,21.414396286010742
2013-01-03,20.75633430480957
2013-01-04,20.564403533935547
2013-01-07,20.500425338745117
2013-01-08,19.833227157592773
2013-01-09,20.016016006469727
2013-01-10,19.997732162475586
2013-01-11,19.860641479492188
2013-01-14,19.933757781982422
2013-01-15,19.805805206298828
2013-01-16,19.266557693481445
2013-01-17,19.138601303100586
2013-01-18,19.09290313720703
2013-01-22,19.814945220947266
2013-01-23,19.403648376464844
2013-01-24,19.476778030395508
2013-01-25,19.065481185913086
2013-01-28,19.23000144958496
2013-01-29,19.604726791381836
2013-01-30,18.910106658935547
2013-01-31,19.202587127685547
2013-02-01,19.385377883911133
2013-02-04,19.001510620117188
2013-02-05,18.855276107788086
2013-02-06,19.559032440185547
2013-02-07,18.791290283203125
2013-02-08,18.76388168334961
2013-02-11,18.81871223449707
2013-02-12,19.09290313720703
2013-02-13,18.800439834594727
2013-02-14,18.974084854125977
2013-02-15,19.65042495727539
2013-02-19,19.7418270111084
2013-02-20,18.71817398071289
2013-02-21,17.813337326049805
2013-02-22,18.517099380493164
2013-02-25,18.25204849243164
2013-02-26,18.27947235107422
2013-02-27,18.71861457824707
2013-02-28,18.910734176635742
2013-03-01,18.828399658203125
2013-03-04,18.608823776245117
2013-03-05,19.212650299072266
2013-03-06,19.853078842163086
2013-03-07,19.61520767211914
2013-03-08,20.200733184814453
2013-03-11,20.383716583251953
2013-03-12,20.630733489990234
2013-03-13,21.024137496948242
2013-03-14,21.307750701904297
2013-03-15,22.46050262451172
2013-03-18,22.350725173950195
2013-03-19,22.789865493774414
2013-03-20,23.183273315429688
2013-03-21,22.186037063598633
2013-03-22,21.518169403076172
2013-03-25,21.646259307861328
2013-03-26,22.240930557250977
2013-03-27,22.487953186035156
2013-03-28,21.8658390045166
2013-04-01,21.124767303466797
2013-04-02,20.9783878326416
2013-04-03,20.466054916381836
2013-04-04,20.639875411987305
2013-04-05,20.356260299682617
2013-04-08,20.026912689208984
2013-04-09,20.621583938598633
2013-04-10,20.886899948120117
2013-04-11,20.667329788208008
2013-04-12,20.026912689208984
2013-04-15,19.093717575073242
2013-04-16,18.73691177368164
2013-04-17,18.370960235595703
2013-04-18,18.270320892333984
2013-04-19,18.297771453857422
2013-04-22,18.233713150024414
2013-04-23,18.18797492980957
2013-04-24,19.12116813659668
2013-04-25,18.462448120117188
2013-04-26,18.233713150024414
2013-04-29,18.444137573242188
2013-04-30,18.297771453857422
2013-05-01,18.160526275634766
2013-05-02,18.069042205810547
2013-05-03,20.42030143737793
2013-05-06,20.530094146728516
2013-05-07,21.774341583251953
2013-05-08,21.353492736816406
2013-05-09,21.124767303466797
2013-05-10,22.670930862426758
2013-05-13,22.085399627685547
2013-05-14,22.186037063598633
2013-05-15,22.103700637817383
2013-05-16,21.929874420166016
2013-05-17,22.853912353515625
2013-05-20,23.00943946838379
2013-05-21,23.082630157470703
2013-05-22,23.027738571166992
2013-05-23,23.329647064208984
2013-05-24,23.649864196777344
2013-05-28,24.363475799560547
2013-05-29,23.66815757751465
2013-05-30,23.658998489379883
2013-05-31,23.19205093383789
2013-06-03,23.704782485961914
2013-06-04,23.997779846191406
2013-06-05,23.109649658203125
2013-06-06,23.567447662353516
2013-06-07,23.539974212646484
2013-06-10,23.29276466369629
2013-06-11,22.63353157043457
2013-06-12,22.340545654296875
2013-06-13,23.06386375427246
2013-06-14,22.523662567138672
2013-06-17,22.926523208618164
2013-06-18,23.237829208374023
2013-06-19,23.127954483032227
2013-06-20,22.37717056274414
2013-06-21,22.30392837524414
2013-06-24,21.113643646240234
2013-06-25,21.727094650268555
2013-06-26,21.946842193603516
2013-06-27,22.349702835083008
2013-06-28,22.432113647460938
2013-07-01,22.6976261138916
2013-07-02,22.87159538269043
2013-07-03,22.935672760009766
2013-07-05,23.393478393554688
2013-07-08,23.100492477416992
2013-07-09,23.695627212524414
2013-07-10,23.942832946777344
2013-07-11,24.876747131347656
2013-07-12,24.739408493041992
2013-07-15,24.684471130371094
2013-07-16,24.803503036499023
2013-07-17,24.602066040039062
2013-07-18,24.693622589111328
2013-07-19,24.785184860229492
2013-07-22,25.71909523010254
2013-07-23,25.993770599365234
2013-07-24,25.792335510253906
2013-07-25,26.021242141723633
2013-07-26,26.048707962036133
2013-07-29,25.682466506958008
2013-07-30,25.746559143066406
2013-07-31,25.49934959411621
2013-08-01,25.609222412109375
2013-08-02,25.755712509155273
2013-08-05,25.77402687072754
2013-08-06,24.995763778686523
2013-08-07,24.895061492919922
2013-08-08,23.83296775817871
2013-08-09,26.057870864868164
2013-08-12,26.259302139282227
2013-08-13,25.636693954467773
2013-08-14,25.78318977355957
2013-08-15,25.352853775024414
2013-08-16,25.398637771606445
2013-08-19,25.08733367919922
2013-08-20,25.206357955932617
2013-08-21,24.510507583618164
2013-08-22,25.508514404296875
2013-08-23,25.426101684570312
2013-08-26,24.931686401367188
2013-08-27,23.851276397705078
2013-08-28,24.345699310302734
2013-08-29,24.034160614013672
2013-08-30,23.805089950561523
2013-09-03,23.795927047729492
2013-09-04,24.0616512298584
2013-09-05,24.29072380065918
2013-09-06,24.11663055419922
2013-09-09,24.996261596679688
2013-09-10,24.776355743408203
2013-09-11,24.987098693847656
2013-09-12,24.3456974029541
2013-09-13,24.18992805480957
2013-09-16,24.41899871826172
