Date,BCPC
2010-04-16,23.98949432373047
2010-04-19,23.655794143676758
2010-04-20,23.868989944458008
2010-04-21,23.98949432373047
2010-04-22,24.035842895507812
2010-04-23,24.017303466796875
2010-04-26,24.128538131713867
2010-04-27,23.674331665039062
2010-04-28,23.998762130737305
2010-04-29,24.462238311767578
2010-04-30,24.04511070251465
2010-05-03,24.842288970947266
2010-05-04,23.192319869995117
2010-05-05,22.55272102355957
2010-05-06,22.274635314941406
2010-05-07,22.098520278930664
2010-05-10,22.78445816040039
2010-05-11,22.802997589111328
2010-05-12,23.56309700012207
2010-05-13,23.08108139038086
2010-05-14,22.636144638061523
2010-05-17,23.155237197875977
2010-05-18,22.969846725463867
2010-05-19,22.765918731689453
2010-05-20,21.672115325927734
2010-05-21,22.339521408081055
2010-05-24,22.311710357666016
2010-05-25,22.19120979309082
2010-05-26,22.144861221313477
2010-05-27,23.229394912719727
2010-05-28,22.51564598083496
2010-06-01,22.3951358795166
2010-06-02,22.793725967407227
2010-06-03,22.886423110961914
2010-06-04,22.18194007873535
2010-06-07,22.385868072509766
2010-06-08,22.005815505981445
2010-06-09,22.098520278930664
2010-06-10,22.904958724975586
2010-06-11,23.26647186279297
2010-06-14,23.13669776916504
2010-06-15,23.386974334716797
2010-06-16,23.30354881286621
2010-06-17,23.424055099487305
2010-06-18,23.5445556640625
2010-06-21,23.498214721679688
2010-06-22,23.17378044128418
2010-06-23,22.97911834716797
2010-06-24,22.506376266479492
2010-06-25,22.663951873779297
2010-06-28,23.210859298706055
2010-06-29,23.099620819091797
2010-06-30,23.17378044128418
2010-07-01,22.969846725463867
2010-07-02,22.858619689941406
2010-07-06,22.5341796875
2010-07-07,23.155237197875977
2010-07-08,23.68360137939453
2010-07-09,23.868989944458008
2010-07-12,23.590906143188477
2010-07-13,24.351003646850586
2010-07-14,24.109996795654297
2010-07-15,24.008033752441406
2010-07-16,23.192319869995117
2010-07-19,23.53528594970703
2010-07-20,24.10072898864746
2010-07-21,23.609445571899414
2010-07-22,24.221233367919922
2010-07-23,24.545665740966797
2010-07-26,24.944255828857422
2010-07-27,25.53750228881836
2010-07-28,25.54677391052246
2010-07-29,24.805213928222656
2010-07-30,24.517858505249023
2010-08-02,24.740325927734375
2010-08-03,24.962791442871094
2010-08-04,25.06475830078125
2010-08-05,25.259422302246094
2010-08-06,25.027681350708008
2010-08-09,25.148181915283203
2010-08-10,24.823753356933594
2010-08-11,23.794832229614258
2010-08-12,23.767024993896484
2010-08-13,23.618715286254883
2010-08-16,23.813371658325195
2010-08-17,23.952417373657227
2010-08-18,23.8411808013916
2010-08-19,22.867887496948242
2010-08-20,22.821535110473633
2010-08-23,22.36733055114746
2010-08-24,22.256093978881836
2010-08-25,22.506376266479492
2010-08-26,22.237558364868164
2010-08-27,22.858619689941406
2010-08-30,22.765918731689453
2010-08-31,22.663951873779297
2010-09-01,23.50748062133789
2010-09-02,23.238664627075195
2010-09-03,23.8411808013916
2010-09-07,23.12743377685547
2010-09-08,23.229394912719727
2010-09-09,23.414785385131836
2010-09-10,23.5445556640625
2010-09-13,24.063650131225586
2010-09-14,25.296497344970703
2010-09-15,26.223447799682617
2010-09-16,25.871204376220703
2010-09-17,26.0009765625
2010-09-20,27.113317489624023
2010-09-21,26.918659210205078
2010-09-22,26.779617309570312
2010-09-23,26.85377311706543
2010-09-24,27.623140335083008
2010-09-27,28.364702224731445
2010-09-28,28.6149845123291
2010-09-29,28.503747940063477
2010-09-30,28.605712890625
2010-10-01,28.652055740356445
2010-10-04,28.383241653442383
2010-10-05,29.50485610961914
2010-10-06,29.34726905822754
2010-10-07,28.420320510864258
2010-10-08,27.141132354736328
2010-10-11,27.697301864624023
2010-10-12,27.76218605041504
2010-10-13,27.864152908325195
2010-10-14,28.32762908935547
2010-10-15,28.633516311645508
2010-10-18,28.995027542114258
2010-10-19,28.262741088867188
2010-10-20,28.735483169555664
2010-10-21,29.291658401489258
2010-10-22,28.7540225982666
2010-10-25,29.226774215698242
2010-10-26,29.078453063964844
2010-10-27,28.475936889648438
2010-10-28,28.791105270385742
2010-10-29,28.32762908935547
2010-11-01,27.029891967773438
2010-11-02,27.688030242919922
2010-11-03,27.28944206237793
2010-11-04,28.021728515625
2010-11-05,27.919767379760742
2010-11-08,28.46666717529297
2010-11-09,28.420320510864258
2010-11-10,29.300926208496094
2010-11-11,29.273117065429688
2010-11-12,29.143342971801758
2010-11-15,29.087724685668945
2010-11-16,28.216394424438477
2010-11-17,28.1793155670166
2010-11-18,28.726213455200195
2010-11-19,28.83745002746582
2010-11-22,28.642786026000977
2010-11-23,29.013568878173828
2010-11-24,30.051755905151367
2010-11-26,29.282384872436523
2010-11-29,29.273117065429688
2010-11-30,28.698406219482422
2010-12-01,29.217498779296875
2010-12-02,29.124805450439453
2010-12-03,29.69951629638672
2010-12-06,29.857093811035156
2010-12-07,30.144451141357422
2010-12-08,29.79220962524414
2010-12-09,29.820016860961914
2010-12-10,30.59865379333496
2010-12-13,31.006519317626953
2010-12-14,31.08066749572754
2010-12-15,30.839662551879883
2010-12-16,30.7655086517334
2010-12-17,30.9982967376709
2010-12-20,30.9982967376709
2010-12-21,31.57561492919922
2010-12-22,30.79344367980957
2010-12-23,30.9982967376709
2010-12-27,31.13797378540039
2010-12-28,30.802753448486328
2010-12-29,30.988988876342773
2010-12-30,31.52906036376953
2010-12-31,31.482500076293945
2011-01-03,32.41366195678711
2011-01-04,32.46953201293945
2011-01-05,32.3857307434082
2011-01-06,33.15858840942383
2011-01-07,32.8885498046875
2011-01-10,33.447242736816406
2011-01-11,33.037532806396484
2011-01-12,33.29826736450195
2011-01-13,33.242393493652344
2011-01-14,33.83833694458008
2011-01-18,34.80674362182617
2011-01-19,32.339176177978516
2011-01-20,31.789779663085938
2011-01-21,31.70598030090332
2011-01-24,31.678041458129883
2011-01-25,31.892215728759766
2011-01-26,33.27032470703125
2011-01-27,32.46953201293945
2011-01-28,31.305583953857422
2011-01-31,31.33351707458496
2011-02-01,32.339176177978516
2011-02-02,32.171566009521484
2011-02-03,31.93877410888672
2011-02-04,32.18086624145508
2011-02-07,31.93877410888672
2011-02-08,31.95738983154297
2011-02-09,31.62217140197754
2011-02-10,31.54768180847168
2011-02-11,32.00394821166992
2011-02-14,32.125003814697266
2011-02-15,32.339176177978516
2011-02-16,32.92579650878906
2011-02-17,33.16790771484375
2011-02-18,33.05615997314453
2011-02-22,32.23673629760742
2011-02-23,31.212459564208984
2011-02-24,32.03188705444336
2011-02-25,32.89786148071289
2011-02-28,33.521732330322266
2011-03-01,32.5905876159668
2011-03-02,32.79543685913086
2011-03-03,33.59623336791992
2011-03-04,33.05615997314453
2011-03-07,31.92945671081543
2011-03-08,32.34848403930664
2011-03-09,32.041194915771484
2011-03-10,31.08210563659668
2011-03-11,31.08210563659668
2011-03-14,31.4266300201416
2011-03-15,31.007610321044922
2011-03-16,30.64446258544922
2011-03-17,30.411670684814453
2011-03-18,30.92380714416504
2011-03-21,31.75253677368164
2011-03-22,31.90152359008789
2011-03-23,32.24605178833008
2011-03-24,32.674381256103516
2011-03-25,33.58692169189453
2011-03-28,33.577606201171875
2011-03-29,33.633480072021484
2011-03-30,34.341163635253906
2011-03-31,34.937103271484375
2011-04-01,34.87192153930664
2011-04-04,35.35612487792969
2011-04-05,35.9706916809082
2011-04-06,36.1755485534668
2011-04-07,35.9427490234375
2011-04-08,34.87192153930664
2011-04-11,34.4808349609375
2011-04-12,33.540367126464844
2011-04-13,33.950069427490234
2011-04-14,34.61119079589844
2011-04-15,35.00228500366211
2011-04-18,34.853302001953125
2011-04-19,35.2164421081543
2011-04-20,36.0451774597168
2011-04-21,36.64112091064453
2011-04-25,36.2686653137207
2011-04-26,37.050838470458984
2011-04-27,36.594566345214844
2011-04-28,36.78080368041992
2011-04-29,36.95772171020508
2011-05-02,36.2034797668457
2011-05-03,36.017250061035156
2011-05-04,35.411983489990234
2011-05-05,36.240726470947266
2011-05-06,36.622501373291016
2011-05-09,37.3301887512207
2011-05-10,38.44757080078125
2011-05-11,38.36376953125
2011-05-12,38.73622512817383
2011-05-13,38.31721496582031
2011-05-16,37.87025451660156
2011-05-17,38.10304641723633
2011-05-18,38.37308120727539
2011-05-19,38.801414489746094
2011-05-20,38.512760162353516
2011-05-23,37.87025451660156
2011-05-24,37.55366516113281
2011-05-25,38.643123626708984
2011-05-26,39.0248908996582
2011-05-27,39.118011474609375
2011-05-31,40.17953872680664
2011-06-01,38.130985260009766
2011-06-02,37.9633674621582
2011-06-03,37.078773498535156
2011-06-06,36.9670295715332
2011-06-07,37.20912551879883
2011-06-08,36.55731964111328
2011-06-09,37.61884307861328
2011-06-10,36.79011154174805
2011-06-13,37.246376037597656
2011-06-14,38.26133728027344
2011-06-15,37.41399002075195
2011-06-16,37.22774887084961
2011-06-17,37.134639739990234
2011-06-20,38.10304641723633
2011-06-21,39.03419876098633
2011-06-22,38.04718017578125
2011-06-23,38.43825912475586
2011-06-24,38.43825912475586
2011-06-27,39.22975158691406
2011-06-28,39.88156509399414
2011-06-29,39.965362548828125
2011-06-30,40.76616287231445
2011-07-01,41.42728042602539
2011-07-05,40.10503387451172
2011-07-06,41.11069107055664
2011-07-07,40.96170425415039
2011-07-08,41.2503662109375
2011-07-11,40.78478240966797
2011-07-12,40.84995651245117
2011-07-13,41.073448181152344
2011-07-14,40.160911560058594
2011-07-15,41.90217590332031
2011-07-18,41.98598098754883
2011-07-19,43.43859100341797
2011-07-20,41.90217590332031
2011-07-21,42.544681549072266
2011-07-22,42.19083786010742
2011-07-25,41.45521926879883
2011-07-26,41.14793395996094
2011-07-27,39.6580810546875
2011-07-28,39.946746826171875
2011-07-29,40.75685501098633
2011-08-01,40.72891616821289
2011-08-02,39.7232551574707
2011-08-03,40.37507247924805
2011-08-04,37.469852447509766
2011-08-05,36.42695999145508
2011-08-08,32.637142181396484
2011-08-09,35.77513885498047
2011-08-10,32.96304702758789
2011-08-11,35.44923782348633
2011-08-12,36.08243179321289
2011-08-15,36.594566345214844
2011-08-16,35.300254821777344
2011-08-17,35.551673889160156
2011-08-18,33.85696029663086
2011-08-19,33.93144989013672
2011-08-22,34.089744567871094
2011-08-23,36.622501373291016
2011-08-24,36.771488189697266
2011-08-25,35.71928024291992
2011-08-26,37.19981384277344
2011-08-29,38.94108200073242
2011-08-30,38.829345703125
2011-08-31,38.45688247680664
2011-09-01,38.27064895629883
2011-09-02,36.78080368041992
2011-09-06,36.67836380004883
2011-09-07,37.367427825927734
2011-09-08,36.8739128112793
2011-09-09,35.858951568603516
2011-09-12,36.08243179321289
2011-09-13,36.75286865234375
2011-09-14,37.19050598144531
2011-09-15,37.609535217285156
2011-09-16,37.85163497924805
2011-09-19,37.84231948852539
2011-09-20,37.767822265625
2011-09-21,36.56663131713867
2011-09-22,35.70996856689453
2011-09-23,35.48649215698242
2011-09-26,36.25004577636719
2011-09-27,37.58159255981445
2011-09-28,36.240726470947266
2011-09-29,36.56663131713867
2011-09-30,34.74156188964844
2011-10-03,32.77680969238281
2011-10-04,34.23873519897461
2011-10-05,33.577606201171875
2011-10-06,33.76383972167969
2011-10-07,33.17721176147461
2011-10-10,34.87192153930664
2011-10-11,35.37474822998047
2011-10-12,35.0488395690918
2011-10-13,34.452903747558594
2011-10-14,34.909175872802734
2011-10-17,33.76383972167969
2011-10-18,33.6148567199707
2011-10-19,32.3857307434082
2011-10-20,32.357791900634766
2011-10-21,33.186527252197266
2011-10-24,33.68003845214844
2011-10-25,32.488155364990234
2011-10-26,33.829017639160156
2011-10-27,34.46221160888672
2011-10-28,34.555328369140625
2011-10-31,34.33184814453125
2011-11-01,32.8513069152832
2011-11-02,36.25935363769531
2011-11-03,38.25202560424805
2011-11-04,37.71195602416992
2011-11-07,37.91681671142578
2011-11-08,38.307899475097656
2011-11-09,36.696990966796875
2011-11-10,37.21843719482422
2011-11-11,38.36376953125
2011-11-14,38.20547103881836
2011-11-15,38.44757080078125
2011-11-16,37.283634185791016
2011-11-17,36.948402404785156
2011-11-18,37.15326690673828
2011-11-21,36.091739654541016
2011-11-22,36.156925201416016
2011-11-23,35.4399299621582
2011-11-25,34.96503829956055
2011-11-28,36.67836380004883
2011-11-29,36.51076126098633
2011-11-30,38.643123626708984
2011-12-01,38.52206039428711
2011-12-02,38.60587692260742
2011-12-05,38.661739349365234
2011-12-06,38.86659622192383
2011-12-07,39.40666961669922
2011-12-08,38.298587799072266
2011-12-09,39.0248908996582
2011-12-12,38.02425003051758
2011-12-13,37.19194412231445
2011-12-14,36.03232955932617
2011-12-15,36.90204620361328
2011-12-16,37.36027526855469
2011-12-19,36.574737548828125
2011-12-20,37.65018844604492
2011-12-21,38.49184036254883
2011-12-22,38.44508361816406
2011-12-23,38.669525146484375
2011-12-27,38.98748016357422
2011-12-28,38.71628952026367
2011-12-29,38.978126525878906
2011-12-30,37.91203689575195
2012-01-03,37.98685836791992
2012-01-04,38.052310943603516
2012-01-05,38.173885345458984
2012-01-06,38.220638275146484
2012-01-09,38.09906768798828
2012-01-10,38.931373596191406
2012-01-11,38.83785629272461
2012-01-12,39.09971618652344
2012-01-13,37.64083480834961
2012-01-17,37.52861022949219
2012-01-18,37.69694137573242
2012-01-19,37.03296661376953
2012-01-20,36.45315933227539
2012-01-23,36.20065689086914
2012-01-24,36.41575622558594
2012-01-25,36.46250915527344
2012-01-26,35.330955505371094
2012-01-27,35.04104995727539
2012-01-30,35.24678421020508
2012-01-31,35.387062072753906
2012-02-01,35.4525146484375
2012-02-02,35.13456726074219
2012-02-03,35.489933013916016
2012-02-06,34.89141082763672
2012-02-07,34.48929214477539
2012-02-08,34.09651184082031
2012-02-09,33.675689697265625
2012-02-10,33.0117073059082
2012-02-13,32.45060729980469
2012-02-14,33.26420593261719
2012-02-15,33.53540802001953
2012-02-16,33.797264099121094
2012-02-17,33.806617736816406
2012-02-21,33.2735595703125
2012-02-22,32.91819763183594
2012-02-23,33.16134262084961
2012-02-24,33.329673767089844
2012-02-27,27.120100021362305
2012-02-28,27.17621612548828
2012-02-29,25.483545303344727
2012-03-01,26.072704315185547
2012-03-02,25.567712783813477
2012-03-05,25.736042022705078
2012-03-06,24.87567901611328
2012-03-07,25.174936294555664
2012-03-08,25.539653778076172
2012-03-09,26.643159866333008
2012-03-12,26.74603271484375
2012-03-13,27.204267501831055
2012-03-14,27.222970962524414
2012-03-15,27.063995361328125
2012-03-16,27.73731803894043
2012-03-19,27.727968215942383
2012-03-20,27.466121673583984
2012-03-21,27.33519172668457
2012-03-22,26.689922332763672
2012-03-23,26.876956939697266
2012-03-26,27.41935920715332
2012-03-27,27.73731803894043
2012-03-28,28.04592514038086
2012-03-29,28.204906463623047
2012-03-30,28.289072036743164
2012-04-02,28.971750259399414
2012-04-03,28.616384506225586
2012-04-04,27.89630126953125
2012-04-05,27.634449005126953
2012-04-09,27.325841903686523
2012-04-10,26.989179611206055
2012-04-11,27.110750198364258
2012-04-12,27.494176864624023
2012-04-13,26.886308670043945
2012-04-16,26.989179611206055
2012-04-17,27.25102424621582
2012-04-18,27.017234802246094
2012-04-19,26.38131332397461
2012-04-20,26.362611770629883
2012-04-23,25.57706069946289
2012-04-24,25.66122817993164
2012-04-25,26.16622543334961
2012-04-26,25.979190826416016
2012-04-27,27.02658462524414
2012-04-30,27.02658462524414
2012-05-01,26.212980270385742
2012-05-02,28.719249725341797
2012-05-03,27.65315055847168
2012-05-04,27.353897094726562
2012-05-07,27.494176864624023
2012-05-08,27.494176864624023
2012-05-09,26.839548110961914
2012-05-10,27.34454345703125
2012-05-11,27.410011291503906
2012-05-14,27.05463981628418
2012-05-15,27.37259864807129
2012-05-16,27.65315055847168
2012-05-17,27.00788116455078
2012-05-18,27.746671676635742
2012-05-21,28.59768295288086
2012-05-22,28.09268569946289
2012-05-23,28.120742797851562
2012-05-24,28.578975677490234
2012-05-25,28.345182418823242
2012-05-29,28.756662368774414
2012-05-30,26.951772689819336
2012-05-31,27.15751075744629
2012-06-01,26.82084846496582
2012-06-04,27.222970962524414
2012-06-05,27.475467681884766
2012-06-06,28.261014938354492
2012-06-07,28.550922393798828
2012-06-08,28.38258934020996
2012-06-11,28.04592514038086
2012-06-12,28.635087966918945
2012-06-13,28.86888885498047
2012-06-14,29.0091609954834
2012-06-15,29.22425079345703
2012-06-18,29.23360252380371
2012-06-19,30.280996322631836
2012-06-20,30.224889755249023
2012-06-21,29.112024307250977
2012-06-22,29.682485580444336
2012-06-25,30.477384567260742
2012-06-26,29.953683853149414
2012-06-27,30.346458435058594
2012-06-28,30.07525634765625
2012-06-29,30.4960880279541
2012-07-02,30.96367835998535
2012-07-03,31.30034065246582
2012-07-05,32.076534271240234
2012-07-06,31.721172332763672
2012-07-09,32.1700553894043
2012-07-10,31.328397750854492
2012-07-11,31.65570640563965
2012-07-12,31.94561004638672
2012-07-13,32.58152770996094
2012-07-16,32.36643600463867
2012-07-17,32.17939758300781
2012-07-18,32.1981086730957
2012-07-19,32.33839416503906
2012-07-20,31.580894470214844
2012-07-23,31.010433197021484
2012-07-24,30.59895896911621
2012-07-25,31.758567810058594
2012-07-26,30.477384567260742
2012-07-27,31.562185287475586
2012-07-30,30.96367835998535
2012-07-31,31.169416427612305
2012-08-01,30.60831069946289
2012-08-02,30.935625076293945
2012-08-03,32.011070251464844
2012-08-06,32.7498664855957
2012-08-07,32.92753982543945
2012-08-08,32.92753982543945
2012-08-09,32.076534271240234
2012-08-10,32.42255401611328
2012-08-13,32.048484802246094
2012-08-14,31.61829948425293
2012-08-15,31.964313507080078
2012-08-16,31.936260223388672
2012-08-17,32.5534782409668
2012-08-20,32.99300765991211
2012-08-21,33.21744918823242
2012-08-22,33.526058197021484
2012-08-23,33.25486373901367
2012-08-24,33.86271667480469
2012-08-27,33.90012741088867
2012-08-28,33.928184509277344
2012-08-29,34.05910873413086
2012-08-30,33.45125198364258
2012-08-31,34.11521530151367
2012-09-04,34.12457275390625
2012-09-05,34.27420425415039
2012-09-06,35.069095611572266
2012-09-07,35.517982482910156
2012-09-10,35.34964370727539
2012-09-11,35.24678421020508
2012-09-12,34.60151290893555
2012-09-13,35.34964370727539
2012-09-14,35.443172454833984
2012-09-17,34.99428176879883
2012-09-18,34.92882537841797
2012-09-19,34.620216369628906
2012-09-20,35.04104995727539
2012-09-21,35.05975341796875
2012-09-24,34.76984405517578
2012-09-25,34.62957000732422
2012-09-26,34.9475212097168
2012-09-27,35.22807312011719
2012-09-28,34.349021911621094
2012-10-01,35.12520980834961
2012-10-02,35.284183502197266
2012-10-03,35.489933013916016
2012-10-04,35.340301513671875
2012-10-05,35.274837493896484
2012-10-08,35.12520980834961
2012-10-09,34.24614334106445
2012-10-10,33.90012741088867
2012-10-11,33.49800109863281
2012-10-12,32.63764190673828
2012-10-15,32.71245574951172
2012-10-16,32.731163024902344
2012-10-17,33.105228424072266
2012-10-18,33.36708068847656
2012-10-19,32.048484802246094
2012-10-22,32.56283187866211
2012-10-23,32.7218132019043
2012-10-24,32.49736022949219
2012-10-25,32.76856994628906
2012-10-26,32.45995330810547
2012-10-31,32.57217788696289
2012-11-01,33.09587860107422
2012-11-02,31.234880447387695
2012-11-05,29.607669830322266
2012-11-06,31.150712966918945
2012-11-07,30.673770904541016
2012-11-08,29.598318099975586
2012-11-09,30.262292861938477
2012-11-12,30.77664566040039
2012-11-13,30.271644592285156
2012-11-14,29.701187133789062
2012-11-15,30.112667083740234
2012-11-16,30.68312644958496
2012-11-19,31.328397750854492
2012-11-20,31.524782180786133
2012-11-21,31.524782180786133
2012-11-23,31.795984268188477
2012-11-26,32.908843994140625
2012-11-27,33.11458969116211
2012-11-28,32.946250915527344
2012-11-29,33.64762878417969
2012-11-30,33.432533264160156
2012-12-03,33.46995544433594
2012-12-04,33.3203239440918
2012-12-05,33.28291320800781
2012-12-06,33.226802825927734
2012-12-07,33.35771942138672
2012-12-10,33.56346130371094
2012-12-11,34.0404052734375
2012-12-12,33.61701583862305
2012-12-13,33.30653381347656
2012-12-14,33.52293395996094
2012-12-17,33.569976806640625
2012-12-18,33.758140563964844
2012-12-19,32.91136932373047
2012-12-20,33.1559944152832
2012-12-21,34.49201583862305
2012-12-24,33.98394775390625
2012-12-26,35.414066314697266
2012-12-27,34.539058685302734
2012-12-28,34.23798751831055
2012-12-31,34.294437408447266
2013-01-02,35.27294158935547
2013-01-03,34.78369140625
2013-01-04,34.64255905151367
2013-01-07,34.699012756347656
2013-01-08,34.21916961669922
2013-01-09,34.31325912475586
2013-01-10,33.936912536621094
2013-01-11,34.906002044677734
2013-01-14,35.19766616821289
2013-01-15,34.11566925048828
2013-01-16,34.20034408569336
2013-01-17,35.000083923339844
2013-01-18,35.09416961669922
2013-01-22,35.724552154541016
2013-01-23,35.07535171508789
2013-01-24,35.846858978271484
2013-01-25,36.138526916503906
2013-01-28,35.73395919799805
2013-01-29,36.33611297607422
2013-01-30,35.28234100341797
2013-01-31,35.18825912475586
2013-02-01,35.92212677001953
2013-02-04,35.084754943847656
2013-02-05,35.77159118652344
2013-02-06,36.035030364990234
2013-02-07,35.98798751831055
2013-02-08,36.411380767822266
2013-02-11,36.016204833984375
2013-02-12,35.8939094543457
2013-02-13,36.383155822753906
2013-02-14,36.25143051147461
2013-02-15,36.5431022644043
2013-02-19,35.846858978271484
2013-02-20,35.21648406982422
2013-02-21,35.762184143066406
2013-02-22,37.08879470825195
2013-02-25,36.51487350463867
2013-02-26,37.38987350463867
2013-02-27,37.531009674072266
2013-02-28,37.944984436035156
2013-03-01,38.83880615234375
2013-03-04,38.97993469238281
2013-03-05,39.47859573364258
2013-03-06,40.41946029663086
2013-03-07,39.469181060791016
2013-03-08,39.459774017333984
2013-03-11,39.15869140625
2013-03-12,39.1398811340332
2013-03-13,39.48799514770508
2013-03-14,39.95843505859375
2013-03-15,39.93020248413086
2013-03-18,40.21246337890625
2013-03-19,40.1654167175293
2013-03-20,40.75817108154297
2013-03-21,40.21246337890625
2013-03-22,40.43827438354492
2013-03-25,40.250099182128906
2013-03-26,40.59822082519531
2013-03-27,40.83343505859375
2013-03-28,41.341495513916016
2013-04-01,40.400634765625
2013-04-02,40.14659881591797
2013-04-03,39.469181060791016
2013-04-04,39.58208465576172
2013-04-05,40.174827575683594
2013-04-08,40.2595100402832
2013-04-09,39.81730651855469
2013-04-10,41.1345100402832
2013-04-11,40.94634246826172
2013-04-12,40.805206298828125
2013-04-15,39.20573806762695
2013-04-16,40.569984436035156
2013-04-17,39.5162239074707
2013-04-18,39.657352447509766
2013-04-19,40.541770935058594
2013-04-22,40.767581939697266
2013-04-23,41.33209228515625
2013-04-24,41.275638580322266
2013-04-25,41.078060150146484
2013-04-26,40.1654167175293
2013-04-29,40.59822082519531
2013-04-30,40.7769775390625
2013-05-01,39.23396301269531
2013-05-02,40.18423080444336
2013-05-03,40.861656188964844
2013-05-06,40.43827438354492
2013-05-07,40.70170974731445
2013-05-08,40.767581939697266
2013-05-09,40.6640739440918
2013-05-10,40.62644577026367
2013-05-13,40.842838287353516
2013-05-14,42.423484802246094
2013-05-15,43.364349365234375
2013-05-16,44.44635009765625
2013-05-17,44.92618179321289
2013-05-20,43.665428161621094
2013-05-21,43.326717376708984
2013-05-22,43.28908157348633
2013-05-23,43.0162353515625
2013-05-24,43.64661407470703
2013-05-28,44.60629653930664
2013-05-29,44.06999969482422
2013-05-30,44.34284591674805
2013-05-31,45.170806884765625
2013-06-03,45.65064239501953
2013-06-04,45.2554817199707
2013-06-05,44.47456741333008
2013-06-06,44.85091781616211
2013-06-07,44.502803802490234
2013-06-10,44.65333557128906
2013-06-11,43.947689056396484
2013-06-12,43.336124420166016
2013-06-13,43.2796745300293
2013-06-14,42.59284591674805
2013-06-17,43.166778564453125
2013-06-18,44.03236389160156
2013-06-19,43.39257049560547
2013-06-20,42.150638580322266
2013-06-21,43.34553146362305
2013-06-24,42.97860336303711
2013-06-25,41.868377685546875
2013-06-26,41.71784973144531
2013-06-27,42.225914001464844
2013-06-28,42.10359573364258
2013-07-01,42.489349365234375
2013-07-02,41.868377685546875
2013-07-03,41.84016036987305
2013-07-05,42.78102111816406
2013-07-08,41.82133483886719
2013-07-09,43.46785354614258
2013-07-10,43.552520751953125
2013-07-11,44.38048553466797
2013-07-12,44.46516418457031
2013-07-15,45.208438873291016
2013-07-16,44.85091781616211
2013-07-17,44.512203216552734
2013-07-18,44.38990020751953
2013-07-19,44.46516418457031
2013-07-22,45.06732177734375
2013-07-23,45.1237678527832
2013-07-24,44.90736389160156
2013-07-25,45.2554817199707
2013-07-26,44.117042541503906
2013-07-29,43.71247482299805
2013-07-30,44.87914276123047
2013-07-31,46.81731414794922
2013-08-01,48.219207763671875
2013-08-02,48.36033248901367
2013-08-05,48.86839294433594
2013-08-06,49.649314880371094
2013-08-07,48.962486267089844
2013-08-08,50.01625061035156
2013-08-09,49.461143493652344
2013-08-12,50.279693603515625
2013-08-13,49.61168670654297
2013-08-14,49.61168670654297
2013-08-15,47.654685974121094
2013-08-16,47.66409683227539
2013-08-19,46.73263168334961
2013-08-20,47.278343200683594
2013-08-21,47.10898208618164
2013-08-22,47.80522155761719
2013-08-23,48.06867218017578
2013-08-26,47.71113967895508
2013-08-27,45.735328674316406
2013-08-28,45.36838912963867
2013-08-29,46.59151077270508
2013-08-30,45.02968215942383
2013-09-03,44.91677474975586
2013-09-04,45.104949951171875
2013-09-05,45.471885681152344
2013-09-06,45.104949951171875
2013-09-09,46.17753219604492
2013-09-10,46.83613586425781
2013-09-11,46.807918548583984
2013-09-12,46.168121337890625
2013-09-13,47.10898208618164
2013-09-16,46.88318634033203
2013-09-17,46.572696685791016
