Date,WDC
2010-04-15,25.269519805908203
2010-04-16,24.464920043945312
2010-04-19,23.94464874267578
2010-04-20,24.33182716369629
2010-04-21,24.374170303344727
2010-04-22,24.610109329223633
2010-04-23,27.04813003540039
2010-04-26,26.685150146484375
2010-04-27,25.89264488220215
2010-04-28,25.868444442749023
2010-04-29,25.971290588378906
2010-04-30,24.858144760131836
2010-05-03,25.251379013061523
2010-05-04,24.519365310668945
2010-05-05,24.598011016845703
2010-05-06,23.442522048950195
2010-05-07,23.19448471069336
2010-05-10,24.168487548828125
2010-05-11,23.98699378967285
2010-05-12,24.5556640625
2010-05-13,24.005144119262695
2010-05-14,23.327579498291016
2010-05-17,23.642160415649414
2010-05-18,22.220487594604492
2010-05-19,21.81515884399414
2010-05-20,21.313034057617188
2010-05-21,21.784912109375
2010-05-24,21.506624221801758
2010-05-25,21.27069091796875
2010-05-26,20.78670883178711
2010-05-27,21.966400146484375
2010-05-28,21.058944702148438
2010-06-01,20.302734375
2010-06-02,21.31908416748047
2010-06-03,22.111589431762695
2010-06-04,20.823009490966797
2010-06-07,20.25433921813965
2010-06-08,20.260387420654297
2010-06-09,20.090993881225586
2010-06-10,20.629419326782227
2010-06-11,20.78066062927246
2010-06-14,20.78066062927246
2010-06-15,21.494522094726562
2010-06-16,21.300933837890625
2010-06-17,21.300933837890625
2010-06-18,21.179941177368164
2010-06-21,20.67177391052246
2010-06-22,20.133346557617188
2010-06-23,20.21804428100586
2010-06-24,19.032304763793945
2010-06-25,19.225894927978516
2010-06-28,19.177494049072266
2010-06-29,18.554372787475586
2010-06-30,18.245845794677734
2010-07-01,18.741920471191406
2010-07-02,18.270042419433594
2010-07-06,18.070404052734375
2010-07-07,18.92340850830078
2010-07-08,19.092798233032227
2010-07-09,19.110950469970703
2010-07-12,18.971805572509766
2010-07-13,19.38318634033203
2010-07-14,19.776418685913086
2010-07-15,19.80061149597168
2010-07-16,19.026256561279297
2010-07-19,19.189594268798828
2010-07-20,19.268245697021484
2010-07-21,18.25794219970703
2010-07-22,17.035905838012695
2010-07-23,16.951213836669922
2010-07-26,17.43518829345703
2010-07-27,17.386789321899414
2010-07-28,16.818119049072266
2010-07-29,16.31599235534668
2010-07-30,15.965113639831543
2010-08-02,16.42489242553711
2010-08-03,16.18895149230957
2010-08-04,16.388593673706055
2010-08-05,16.249446868896484
2010-08-06,15.84411907196045
2010-08-09,15.729180335998535
2010-08-10,14.7672758102417
2010-08-11,15.184704780578613
2010-08-12,14.664430618286133
2010-08-13,14.79752254486084
2010-08-16,14.99111557006836
2010-08-17,14.622085571289062
2010-08-18,14.71282958984375
2010-08-19,14.537385940551758
2010-08-20,14.918519020080566
2010-08-23,14.700729370117188
2010-08-24,14.361945152282715
2010-08-25,14.567636489868164
2010-08-26,14.289350509643555
2010-08-27,15.263349533081055
2010-08-30,14.966920852661133
2010-08-31,14.616031646728516
2010-09-01,15.523489952087402
2010-09-02,15.771526336669922
2010-09-03,16.086103439331055
2010-09-07,15.741276741027832
2010-09-08,15.83202075958252
2010-09-09,15.698925018310547
2010-09-10,15.517433166503906
2010-09-13,16.35834312438965
2010-09-14,16.146608352661133
2010-09-15,16.50353240966797
2010-09-16,16.28574562072754
2010-09-17,16.0498104095459
2010-09-20,16.564029693603516
2010-09-21,16.618480682373047
2010-09-22,16.140552520751953
2010-09-23,16.436988830566406
2010-09-24,17.06010627746582
2010-09-27,16.757619857788086
2010-09-28,16.787872314453125
2010-09-29,17.3807430267334
2010-09-30,17.175050735473633
2010-10-01,17.090354919433594
2010-10-04,16.920963287353516
2010-10-05,17.410985946655273
2010-10-06,16.878618240356445
2010-10-07,17.150850296020508
2010-10-08,17.48358726501465
2010-10-11,17.652976989746094
2010-10-12,17.798168182373047
2010-10-13,17.949413299560547
2010-10-14,17.840517044067383
2010-10-15,19.292434692382812
2010-10-18,19.03835105895996
2010-10-19,18.270042419433594
2010-10-20,18.451536178588867
2010-10-21,18.481782913208008
2010-10-22,18.409183502197266
2010-10-25,18.415239334106445
2010-10-26,18.723773956298828
2010-10-27,19.110950469970703
2010-10-28,19.056501388549805
2010-10-29,19.365032196044922
2010-11-01,19.73406410217285
2010-11-02,19.970003128051758
2010-11-03,20.133346557617188
2010-11-04,20.314836502075195
2010-11-05,21.028697967529297
2010-11-08,21.046850204467773
2010-11-09,20.91375732421875
2010-11-10,20.278535842895508
2010-11-11,19.957910537719727
2010-11-12,19.709863662719727
2010-11-15,19.358980178833008
2010-11-16,19.123050689697266
2010-11-17,18.983903884887695
2010-11-18,19.546524047851562
2010-11-19,20.55682373046875
2010-11-22,20.393482208251953
2010-11-23,19.939760208129883
2010-11-24,20.49028205871582
2010-11-26,20.423725128173828
2010-11-29,20.39952850341797
2010-11-30,20.266443252563477
2010-12-01,20.659666061401367
2010-12-02,20.96214485168457
2010-12-03,20.97425651550293
2010-12-06,20.841157913208008
2010-12-07,21.2222957611084
2010-12-08,21.185991287231445
2010-12-09,21.2222957611084
2010-12-10,21.585269927978516
2010-12-13,21.482425689697266
2010-12-14,20.94400405883789
2010-12-15,20.090993881225586
2010-12-16,19.9881534576416
2010-12-17,19.94580841064453
2010-12-20,20.018400192260742
2010-12-21,20.266443252563477
2010-12-22,20.44792366027832
2010-12-23,20.466081619262695
2010-12-27,20.453975677490234
2010-12-28,20.47213363647461
2010-12-29,20.35718536376953
2010-12-30,20.35718536376953
2010-12-31,20.508424758911133
2011-01-03,20.65361785888672
2011-01-04,19.957910537719727
2011-01-05,19.8369140625
2011-01-06,19.970003128051758
2011-01-07,19.982101440429688
2011-01-10,19.867158889770508
2011-01-11,19.697771072387695
2011-01-12,19.93370819091797
2011-01-13,19.81270980834961
2011-01-14,20.230140686035156
2011-01-18,20.532623291015625
2011-01-19,19.94580841064453
2011-01-20,19.219846725463867
2011-01-21,19.062545776367188
2011-01-24,19.631221771240234
2011-01-25,19.54047966003418
2011-01-26,20.40557861328125
2011-01-27,21.02264976501465
2011-01-28,20.532623291015625
2011-01-31,20.581022262573242
2011-02-01,20.85930824279785
2011-02-02,22.014801025390625
2011-02-03,21.766759872436523
2011-02-04,21.905902862548828
2011-02-07,21.98454475402832
2011-02-08,21.99664878845215
2011-02-09,21.621570587158203
2011-02-10,21.27069091796875
2011-02-11,20.823009490966797
2011-02-14,20.968198776245117
2011-02-15,20.66571617126465
2011-02-16,20.41163444519043
2011-02-17,20.35718536376953
2011-02-18,20.109149932861328
2011-02-22,19.419483184814453
2011-02-23,18.602773666381836
2011-02-24,18.566478729248047
2011-02-25,18.868967056274414
2011-02-28,18.49993324279785
2011-03-01,17.810266494750977
2011-03-02,17.99781036376953
2011-03-03,18.366838455200195
2011-03-04,18.155099868774414
2011-03-07,20.98029327392578
2011-03-08,21.954301834106445
2011-03-09,21.476377487182617
2011-03-10,20.762510299682617
2011-03-11,20.810911178588867
2011-03-14,20.43582534790039
2011-03-15,20.381383895874023
2011-03-16,19.87925910949707
2011-03-17,20.35113525390625
2011-03-18,20.502376556396484
2011-03-21,20.798809051513672
2011-03-22,20.695964813232422
2011-03-23,20.810911178588867
2011-03-24,21.83330535888672
2011-03-25,22.61976432800293
2011-03-28,22.420127868652344
2011-03-29,22.414077758789062
2011-03-30,22.813356399536133
2011-03-31,22.55926513671875
2011-04-01,23.097688674926758
2011-04-04,22.565322875976562
2011-04-05,22.4019832611084
2011-04-06,22.789161682128906
2011-04-07,22.867807388305664
2011-04-08,23.47277069091797
2011-04-11,23.436473846435547
2011-04-12,23.067440032958984
2011-04-13,22.777055740356445
2011-04-14,23.21868896484375
2011-04-15,23.436473846435547
2011-04-18,23.394132614135742
2011-04-19,23.902297973632812
2011-04-20,24.59196662902832
2011-04-21,24.94889259338379
2011-04-25,24.47701644897461
2011-04-26,24.69480323791504
2011-04-27,24.114036560058594
2011-04-28,24.343921661376953
2011-04-29,24.077739715576172
2011-05-02,23.87204933166504
2011-05-03,23.327579498291016
2011-05-04,22.988798141479492
2011-05-05,22.789161682128906
2011-05-06,23.037193298339844
2011-05-09,23.025096893310547
2011-05-10,23.533267974853516
2011-05-11,23.254980087280273
2011-05-12,23.26102638244629
2011-05-13,22.680265426635742
2011-05-16,22.008747100830078
2011-05-17,21.966400146484375
2011-05-18,22.27493667602539
2011-05-19,21.990602493286133
2011-05-20,21.86355972290039
2011-05-23,21.688112258911133
2011-05-24,21.754657745361328
2011-05-25,21.657869338989258
2011-05-26,21.573165893554688
2011-05-27,21.609464645385742
2011-05-31,22.172096252441406
2011-06-01,21.33119010925293
2011-06-02,21.192041397094727
2011-06-03,21.149688720703125
2011-06-06,20.762510299682617
2011-06-07,20.68386459350586
2011-06-08,20.387432098388672
2011-06-09,20.381383895874023
2011-06-10,20.54472541809082
2011-06-13,20.320890426635742
2011-06-14,21.391679763793945
2011-06-15,20.66571617126465
2011-06-16,20.72016716003418
2011-06-17,20.248291015625
2011-06-20,20.266443252563477
2011-06-21,21.058944702148438
2011-06-22,20.91375732421875
2011-06-23,22.389877319335938
2011-06-24,21.282791137695312
2011-06-27,21.11339569091797
2011-06-28,21.53082275390625
2011-06-29,21.736515045166016
2011-06-30,22.008747100830078
2011-07-01,22.166034698486328
2011-07-05,22.250734329223633
2011-07-06,22.61976432800293
2011-07-07,23.297330856323242
2011-07-08,23.30338478088379
2011-07-11,22.51087188720703
2011-07-12,22.395925521850586
2011-07-13,22.553218841552734
2011-07-14,22.420127868652344
2011-07-15,22.547164916992188
2011-07-18,22.226533889770508
2011-07-19,22.82545280456543
2011-07-20,23.037193298339844
2011-07-21,21.252534866333008
2011-07-22,23.01299285888672
2011-07-25,22.323326110839844
2011-07-26,22.05109214782715
2011-07-27,21.482425689697266
2011-07-28,21.379575729370117
2011-07-29,20.847209930419922
2011-08-01,20.901653289794922
2011-08-02,19.830860137939453
2011-08-03,20.05470085144043
2011-08-04,18.754018783569336
2011-08-05,18.475736618041992
2011-08-08,17.610620498657227
2011-08-09,18.34263801574707
2011-08-10,17.610620498657227
2011-08-11,18.42733383178711
2011-08-12,18.572528839111328
2011-08-15,19.03835105895996
2011-08-16,18.790315628051758
2011-08-17,18.149045944213867
2011-08-18,16.836271286010742
2011-08-19,15.97722053527832
2011-08-22,16.037708282470703
2011-08-23,16.678977966308594
2011-08-24,16.88466453552246
2011-08-25,16.703176498413086
2011-08-26,17.114551544189453
2011-08-29,17.610620498657227
2011-08-30,17.925212860107422
2011-08-31,17.840517044067383
2011-09-01,17.362594604492188
2011-09-02,16.600330352783203
2011-09-06,16.600330352783203
2011-09-07,17.235544204711914
2011-09-08,17.126649856567383
2011-09-09,17.21739959716797
2011-09-12,17.459383010864258
2011-09-13,17.62272834777832
2011-09-14,17.90705680847168
2011-09-15,18.18534278869629
2011-09-16,18.1914005279541
2011-09-19,17.707422256469727
2011-09-20,17.132701873779297
2011-09-21,16.727373123168945
2011-09-22,15.704980850219727
2011-09-23,15.995363235473633
2011-09-26,16.81207275390625
2011-09-27,16.99356460571289
2011-09-28,16.340190887451172
2011-09-29,16.17685317993164
2011-09-30,15.559785842895508
2011-10-03,14.882222175598145
2011-10-04,15.354092597961426
2011-10-05,16.303895950317383
2011-10-06,16.62452507019043
2011-10-07,16.297849655151367
2011-10-10,16.89676284790039
2011-10-11,17.47148895263672
2011-10-12,16.666873931884766
2011-10-13,17.338388442993164
2011-10-14,17.144804000854492
2011-10-17,15.880415916442871
2011-10-18,16.297849655151367
2011-10-19,14.78542423248291
2011-10-20,15.704980850219727
2011-10-21,15.711021423339844
2011-10-24,16.485387802124023
2011-10-25,15.946967124938965
2011-10-26,16.88466453552246
2011-10-27,16.58823013305664
2011-10-28,16.51563262939453
2011-10-31,16.116355895996094
2011-11-01,16.031660079956055
2011-11-02,16.521684646606445
2011-11-03,17.205299377441406
2011-11-04,16.908863067626953
2011-11-07,16.745521545410156
2011-11-08,16.81207275390625
2011-11-09,15.735222816467285
2011-11-10,15.602131843566895
2011-11-11,16.104257583618164
2011-11-14,15.934867858886719
2011-11-15,15.154454231262207
2011-11-16,16.225250244140625
2011-11-17,15.281502723693848
2011-11-18,15.753376960754395
2011-11-21,15.79572582244873
2011-11-22,15.596076965332031
2011-11-23,15.481139183044434
2011-11-25,15.1242094039917
2011-11-28,16.067960739135742
2011-11-29,16.642677307128906
2011-11-30,17.586429595947266
2011-12-01,17.6953182220459
2011-12-02,19.020204544067383
2011-12-05,19.365032196044922
2011-12-06,19.165393829345703
2011-12-07,19.250093460083008
2011-12-08,19.074644088745117
2011-12-09,19.588871002197266
2011-12-12,19.322694778442383
2011-12-13,18.790315628051758
2011-12-14,18.457582473754883
2011-12-15,18.554372787475586
2011-12-16,18.723773956298828
2011-12-19,18.536230087280273
2011-12-20,19.292434692382812
2011-12-21,18.996004104614258
2011-12-22,19.183544158935547
2011-12-23,19.443683624267578
2011-12-27,18.89316177368164
2011-12-28,18.608823776245117
2011-12-29,18.81451416015625
2011-12-30,18.723773956298828
2012-01-03,18.741920471191406
2012-01-04,18.935503005981445
2012-01-05,19.818761825561523
2012-01-06,20.260387420654297
2012-01-09,20.417680740356445
2012-01-10,20.284587860107422
2012-01-11,20.181739807128906
2012-01-12,20.484228134155273
2012-01-13,20.175695419311523
2012-01-17,20.018400192260742
2012-01-18,20.36323356628418
2012-01-19,20.538677215576172
2012-01-20,20.96214485168457
2012-01-23,20.998456954956055
2012-01-24,22.311229705810547
2012-01-25,22.62581443786621
2012-01-26,22.389877319335938
2012-01-27,22.414077758789062
2012-01-30,22.305179595947266
2012-01-31,21.990602493286133
2012-02-01,23.006942749023438
2012-02-02,22.728656768798828
2012-02-03,23.33967399597168
2012-02-06,23.424373626708984
2012-02-07,23.521167755126953
2012-02-08,24.059593200683594
2012-02-09,23.70870590209961
2012-02-10,23.33363151550293
2012-02-13,23.091644287109375
2012-02-14,23.678462982177734
2012-02-15,23.170289993286133
2012-02-16,24.5556640625
2012-02-17,24.470970153808594
2012-02-21,24.343921661376953
2012-02-22,23.93254852294922
2012-02-23,24.017248153686523
2012-02-24,24.065643310546875
2012-02-27,23.46672248840332
2012-02-28,23.823652267456055
2012-02-29,23.74500846862793
2012-03-01,24.114036560058594
2012-03-02,23.55141830444336
2012-03-05,23.273130416870117
2012-03-06,22.51692771911621
2012-03-07,22.910152435302734
2012-03-08,23.5816650390625
2012-03-09,24.39232635498047
2012-03-12,23.974897384643555
2012-03-13,24.289480209350586
2012-03-14,23.974897384643555
2012-03-15,23.51512336730957
2012-03-16,23.146085739135742
2012-03-19,23.103736877441406
2012-03-20,23.642160415649414
2012-03-21,23.866003036499023
2012-03-22,25.444969177246094
2012-03-23,25.674856185913086
2012-03-26,25.771652221679688
2012-03-27,25.68695831298828
2012-03-28,25.511512756347656
2012-03-29,25.414716720581055
2012-03-30,25.03963851928711
2012-04-02,25.354223251342773
2012-04-03,25.184833526611328
2012-04-04,24.97309112548828
2012-04-05,24.041439056396484
2012-04-09,24.011188507080078
2012-04-10,23.15213966369629
2012-04-11,23.121891021728516
2012-04-12,23.70870590209961
2012-04-13,23.605865478515625
2012-04-16,23.938600540161133
2012-04-17,23.902297973632812
2012-04-18,25.14247703552246
2012-04-19,25.438920974731445
2012-04-20,25.069883346557617
2012-04-23,25.057783126831055
2012-04-24,25.069883346557617
2012-04-25,26.098331451416016
2012-04-26,26.679107666015625
2012-04-27,22.94645118713379
2012-04-30,23.478816986083984
2012-05-01,24.222929000854492
2012-05-02,24.519365310668945
2012-05-03,23.73895835876465
2012-05-04,23.521167755126953
2012-05-07,23.684505462646484
2012-05-08,23.678462982177734
2012-05-09,24.168487548828125
2012-05-10,24.646408081054688
2012-05-11,24.380226135253906
2012-05-14,24.156383514404297
2012-05-15,24.174531936645508
2012-05-16,23.369930267333984
2012-05-17,22.426177978515625
2012-05-18,20.968198776245117
2012-05-21,21.754657745361328
2012-05-22,20.877452850341797
2012-05-23,20.629419326782227
2012-05-24,20.466081619262695
2012-05-25,20.695964813232422
2012-05-29,20.066802978515625
2012-05-30,19.49812889099121
2012-05-31,18.989959716796875
2012-06-01,18.215595245361328
2012-06-04,18.08855628967285
2012-06-05,18.10670280456543
2012-06-06,18.717716217041016
2012-06-07,18.645122528076172
2012-06-08,18.89316177368164
2012-06-11,18.548328399658203
2012-06-12,18.475736618041992
2012-06-13,18.354740142822266
2012-06-14,18.270042419433594
2012-06-15,18.566478729248047
2012-06-18,18.481782913208008
2012-06-19,18.669321060180664
2012-06-20,18.68747329711914
2012-06-21,17.767919540405273
2012-06-22,17.967557907104492
2012-06-25,17.50172996520996
2012-06-26,17.62272834777832
2012-06-27,18.02805519104004
2012-06-28,17.423091888427734
2012-06-29,18.43943214416504
2012-07-02,18.05225944519043
2012-07-03,18.741920471191406
2012-07-05,18.560426712036133
2012-07-06,18.7661190032959
2012-07-09,19.074644088745117
2012-07-10,19.365032196044922
2012-07-11,19.056501388549805
2012-07-12,18.965755462646484
2012-07-13,19.10489845275879
2012-07-16,19.129098892211914
2012-07-17,19.340839385986328
2012-07-18,20.20594024658203
2012-07-19,19.788515090942383
2012-07-20,19.401336669921875
2012-07-23,19.52837562561035
2012-07-24,19.219846725463867
2012-07-25,19.643320083618164
2012-07-26,23.757112503051758
2012-07-27,24.150331497192383
2012-07-30,24.301576614379883
2012-07-31,24.059593200683594
2012-08-01,23.84785270690918
2012-08-02,24.138235092163086
2012-08-03,24.803693771362305
2012-08-06,24.9549503326416
2012-08-07,25.257427215576172
2012-08-08,25.323976516723633
2012-08-09,26.031787872314453
2012-08-10,26.6125545501709
2012-08-13,26.812196731567383
2012-08-14,26.61860466003418
2012-08-15,26.721446990966797
2012-08-16,27.47161293029785
2012-08-17,27.513961791992188
2012-08-20,27.417165756225586
2012-08-21,27.01787567138672
2012-08-22,26.921091079711914
2012-08-23,26.304025650024414
2012-08-24,26.39476776123047
2012-08-27,26.491561889648438
2012-08-28,26.31612205505371
2012-08-29,26.31612205505371
2012-08-30,25.46916389465332
2012-08-31,25.299776077270508
2012-09-04,25.60226058959961
2012-09-05,25.311872482299805
2012-09-06,26.08018684387207
2012-09-07,25.323976516723633
2012-09-10,24.91259002685547
2012-09-11,25.55991554260254
2012-09-12,25.094087600708008
2012-09-13,25.759550094604492
2012-09-14,24.839996337890625
2012-09-17,23.88414764404297
2012-09-18,23.811553955078125
2012-09-19,23.636112213134766
2012-09-20,23.636112213134766
2012-09-21,24.295528411865234
2012-09-24,24.210832595825195
2012-09-25,23.98699378967285
2012-09-26,23.506038665771484
2012-09-27,24.09657859802246
2012-09-28,23.57909393310547
2012-10-01,23.207719802856445
2012-10-02,23.2381649017334
2012-10-03,22.891141891479492
2012-10-04,23.128568649291992
2012-10-05,23.128568649291992
2012-10-08,23.341655731201172
2012-10-09,22.641530990600586
2012-10-10,22.142309188842773
2012-10-11,22.276247024536133
2012-10-12,21.929227828979492
2012-10-15,21.764842987060547
2012-10-16,22.13013458251953
2012-10-17,22.06316566467285
2012-10-18,21.64308738708496
2012-10-19,21.23518943786621
2012-10-22,21.47870635986328
2012-10-23,20.961223602294922
2012-10-24,20.553319931030273
2012-10-25,20.94295883178711
2012-10-26,20.77249526977539
2012-10-31,20.839460372924805
2012-11-01,21.5578556060791
2012-11-02,21.43000602722168
2012-11-05,21.649166107177734
2012-11-06,22.550212860107422
2012-11-07,21.490882873535156
2012-11-08,21.210832595825195
2012-11-09,21.375205993652344
2012-11-12,21.14995002746582
2012-11-13,21.11342430114746
2012-11-14,20.608112335205078
2012-11-15,20.608112335205078
2012-11-16,21.052539825439453
2012-11-19,21.308242797851562
2012-11-20,20.754228591918945
2012-11-21,20.930784225463867
2012-11-23,21.3630313873291
2012-11-26,21.801366806030273
2012-11-27,21.119516372680664
2012-11-28,20.63855743408203
2012-11-29,20.650733947753906
2012-11-30,20.352418899536133
2012-12-03,20.340242385864258
2012-12-04,20.449827194213867
2012-12-05,21.93531608581543
2012-12-06,22.58673858642578
2012-12-07,22.891141891479492
2012-12-10,23.40862274169922
2012-12-11,23.23207664489746
2012-12-12,23.201433181762695
2012-12-13,23.183048248291016
2012-12-14,23.152402877807617
2012-12-17,23.311735153198242
2012-12-18,24.267738342285156
2012-12-19,25.248252868652344
2012-12-20,25.836557388305664
2012-12-21,25.793668746948242
2012-12-24,25.622081756591797
2012-12-26,25.793668746948242
2012-12-27,25.781414031982422
2012-12-28,25.407590866088867
2012-12-31,26.038793563842773
2013-01-02,26.62097930908203
2013-01-03,26.36358642578125
2013-01-04,26.27779769897461
2013-01-07,26.290050506591797
2013-01-08,25.726253509521484
2013-01-09,26.84159278869629
2013-01-10,27.06220817565918
2013-01-11,26.951900482177734
2013-01-14,27.393123626708984
2013-01-15,27.478927612304688
2013-01-16,27.766950607299805
2013-01-17,27.71179962158203
2013-01-18,27.46053695678711
2013-01-22,29.023235321044922
2013-01-23,28.845518112182617
2013-01-24,29.286746978759766
2013-01-25,29.46446418762207
2013-01-28,29.807649612426758
2013-01-29,28.257205963134766
2013-01-30,28.710697174072266
2013-01-31,28.80262565612793
2013-02-01,28.661672592163086
2013-02-04,28.422670364379883
2013-02-05,28.575883865356445
2013-02-06,29.409317016601562
2013-02-07,29.17030906677246
2013-02-08,29.71573257446289
2013-02-11,29.783130645751953
2013-02-12,29.525747299194336
2013-02-13,29.80152702331543
2013-02-14,29.91183090209961
2013-02-15,29.77700424194336
2013-02-19,29.76473617553711
2013-02-20,28.520723342895508
2013-02-21,28.03046226501465
2013-02-22,28.128520965576172
2013-02-25,27.46053695678711
2013-02-26,28.11014175415039
2013-02-27,28.808753967285156
2013-02-28,28.900678634643555
2013-03-01,29.525747299194336
2013-03-04,29.299009323120117
2013-03-05,29.64219093322754
2013-03-06,29.9240779876709
2013-03-07,28.96808433532715
2013-03-08,29.207082748413086
2013-03-11,29.421571731567383
2013-03-12,30.634952545166016
2013-03-13,30.880090713500977
2013-03-14,31.082324981689453
2013-03-15,30.7391414642334
2013-03-18,30.395957946777344
2013-03-19,29.94247055053711
2013-03-20,30.230504989624023
2013-03-21,29.47672462463379
2013-03-22,29.372541427612305
2013-03-25,29.127412796020508
2013-03-26,29.98990249633789
2013-03-27,30.88935661315918
2013-03-28,30.981761932373047
2013-04-01,31.049524307250977
2013-04-02,30.84623146057129
2013-04-03,31.172748565673828
2013-04-04,31.283639907836914
2013-04-05,30.679895401000977
2013-04-08,30.94480323791504
2013-04-09,31.770328521728516
2013-04-10,32.780670166015625
2013-04-11,32.275489807128906
2013-04-12,32.23237609863281
2013-04-15,31.517736434936523
2013-04-16,32.0537109375
2013-04-17,31.154266357421875
2013-04-18,30.341054916381836
2013-04-19,30.75998306274414
2013-04-22,31.1173038482666
2013-04-23,32.79914474487305
2013-04-24,32.58967971801758
2013-04-25,32.404876708984375
2013-04-26,32.82996368408203
2013-04-29,33.341278076171875
2013-04-30,34.055912017822266
2013-05-01,33.76020050048828
2013-05-02,34.90607833862305
2013-05-03,35.20795440673828
2013-05-06,35.811683654785156
2013-05-07,36.24293518066406
2013-05-08,36.35382080078125
2013-05-09,35.53446960449219
2013-05-10,36.02115249633789
2013-05-13,35.67616271972656
2013-05-14,36.47703170776367
2013-05-15,36.698822021484375
2013-05-16,36.37846374511719
2013-05-17,37.24711608886719
2013-05-20,36.62489700317383
2013-05-21,37.407291412353516
2013-05-22,37.210147857666016
2013-05-23,38.35603713989258
2013-05-24,38.38066864013672
2013-05-28,38.72567367553711
2013-05-29,39.26164627075195
2013-05-30,39.298606872558594
2013-05-31,39.00905990600586
2013-06-03,39.304771423339844
2013-06-04,39.07065200805664
2013-06-05,38.69486999511719
2013-06-06,39.341732025146484
2013-06-07,39.52039337158203
2013-06-10,39.80377197265625
2013-06-11,39.76066207885742
2013-06-12,39.372528076171875
2013-06-13,39.58815002441406
2013-06-14,39.35405731201172
2013-06-17,39.82841110229492
2013-06-18,39.84073257446289
2013-06-19,39.163063049316406
2013-06-20,37.88166427612305
2013-06-21,37.080780029296875
2013-06-24,36.06427001953125
2013-06-25,37.00069808959961
2013-06-26,37.55746078491211
2013-06-27,38.73905944824219
2013-06-28,38.41118240356445
2013-07-01,39.01124572753906
2013-07-02,39.08549499511719
2013-07-03,39.10404968261719
2013-07-05,39.90829086303711
2013-07-08,40.347511291503906
2013-07-09,40.95377731323242
2013-07-10,41.59097671508789
2013-07-11,41.4610710144043
2013-07-12,41.980716705322266
2013-07-15,42.21580505371094
2013-07-16,41.9992790222168
2013-07-17,42.40757751464844
2013-07-18,43.088077545166016
2013-07-19,43.174686431884766
2013-07-22,43.36028289794922
2013-07-23,41.9621467590332
2013-07-24,41.776580810546875
2013-07-25,39.30202102661133
2013-07-26,38.74524688720703
2013-07-29,38.7266845703125
2013-07-30,40.2671012878418
2013-07-31,39.82786178588867
2013-08-01,41.102256774902344
2013-08-02,40.31039810180664
2013-08-05,40.087684631347656
2013-08-06,39.877357482910156
2013-08-07,39.357704162597656
2013-08-08,41.27547073364258
2013-08-09,41.75801467895508
2013-08-12,42.17250061035156
2013-08-13,42.32096862792969
2013-08-14,42.37045669555664
2013-08-15,40.84242248535156
2013-08-16,39.963966369628906
2013-08-19,39.71650314331055
2013-08-20,40.21141815185547
2013-08-21,41.0589485168457
2013-08-22,41.63427734375
2013-08-23,40.477439880371094
2013-08-26,40.087684631347656
2013-08-27,38.009071350097656
2013-08-28,38.64008712768555
2013-08-29,37.56365203857422
2013-08-30,38.35550308227539
2013-09-03,39.13499069213867
2013-09-04,40.118629455566406
2013-09-05,40.27328109741211
2013-09-06,40.20523452758789
2013-09-09,40.45888137817383
2013-09-10,40.885738372802734
2013-09-11,40.731075286865234
2013-09-12,39.88972854614258
2013-09-13,39.81548309326172
2013-09-16,40.22379684448242
2013-09-17,40.2671012878418
