Date,UMH
2010-01-04,3.3882083892822266
2010-01-05,3.3483469486236572
2010-01-06,3.308485269546509
2010-01-07,3.3044986724853516
2010-01-08,3.308485269546509
2010-01-11,3.356318235397339
2010-01-12,3.328416585922241
2010-01-13,3.292541027069092
2010-01-14,3.280582904815674
2010-01-15,3.2726097106933594
2010-01-19,3.3483469486236572
2010-01-20,3.328416585922241
2010-01-21,3.3005123138427734
2010-01-22,3.328416585922241
2010-01-25,3.3044986724853516
2010-01-26,3.292541027069092
2010-01-27,3.2885541915893555
2010-01-28,3.276596784591675
2010-01-29,3.228762626647949
2010-02-01,3.2447080612182617
2010-02-02,3.228762626647949
2010-02-03,3.228762626647949
2010-02-04,3.2008602619171143
2010-02-05,3.248692750930786
2010-02-08,3.2048466205596924
2010-02-09,3.2327487468719482
2010-02-10,3.2566659450531006
2010-02-11,3.2892727851867676
2010-02-12,3.2566657066345215
2010-02-16,3.260741710662842
2010-02-17,3.2159061431884766
2010-02-18,3.240363121032715
2010-02-19,3.228135347366333
2010-02-22,3.2159061431884766
2010-02-23,3.19960355758667
2010-02-24,3.2240588665008545
2010-02-25,3.240363121032715
2010-02-26,3.2159061431884766
2010-03-01,3.2444381713867188
2010-03-02,3.260741710662842
2010-03-03,3.2566657066345215
2010-03-04,3.2648191452026367
2010-03-05,3.2729697227478027
2010-03-08,3.2811224460601807
2010-03-09,3.3218801021575928
2010-03-10,3.3015010356903076
2010-03-11,3.3015010356903076
2010-03-12,3.2648191452026367
2010-03-15,3.2566657066345215
2010-03-16,3.260741710662842
2010-03-17,3.252589464187622
2010-03-18,3.2444381713867188
2010-03-19,3.293348789215088
2010-03-22,3.3015010356903076
2010-03-23,3.338183641433716
2010-03-24,3.3055765628814697
2010-03-25,3.3015010356903076
2010-03-26,3.3218801021575928
2010-03-29,3.3259570598602295
2010-03-30,3.3055765628814697
2010-03-31,3.3300325870513916
2010-04-01,3.3218801021575928
2010-04-05,3.3259570598602295
2010-04-06,3.497144937515259
2010-04-07,3.562361240386963
2010-04-08,3.529752492904663
2010-04-09,3.52567720413208
2010-04-12,3.58273983001709
2010-04-13,3.745777130126953
2010-04-14,3.7702338695526123
2010-04-15,3.721320867538452
2010-04-16,3.635728359222412
2010-04-19,3.6887147426605225
2010-04-20,3.745777130126953
2010-04-21,3.8028416633605957
2010-04-22,3.8150689601898193
2010-04-23,3.8028416633605957
2010-04-26,3.82321834564209
2010-04-27,3.737626552581787
2010-04-28,3.7620818614959717
2010-04-29,3.851750135421753
2010-04-30,3.82321834564209
2010-05-03,3.863978862762451
2010-05-04,3.835447072982788
2010-05-05,3.721320867538452
2010-05-06,3.6398024559020996
2010-05-07,3.635728359222412
2010-05-10,3.7661569118499756
2010-05-11,3.7539284229278564
2010-05-12,4.161522388458252
2010-05-13,4.1075825691223145
2010-05-14,4.003857135772705
2010-05-17,3.99141001701355
2010-05-18,3.966515064239502
2010-05-19,3.9250245094299316
2010-05-20,3.59309983253479
2010-05-21,3.622140407562256
2010-05-24,3.568204641342163
2010-05-25,3.5142645835876465
2010-05-26,3.6885268688201904
2010-05-27,3.891831636428833
2010-05-28,3.77565860748291
2010-06-01,3.8005526065826416
2010-06-02,3.9291739463806152
2010-06-03,4.165670871734619
2010-06-04,3.908428192138672
2010-06-07,3.676079750061035
2010-06-08,3.6470370292663574
2010-06-09,3.65948486328125
2010-06-10,3.9291739463806152
2010-06-11,4.041198253631592
2010-06-14,4.124179840087891
2010-06-15,4.2030134201049805
2010-06-16,4.223758220672607
2010-06-17,4.223758220672607
2010-06-18,4.2652482986450195
2010-06-21,4.323335647583008
2010-06-22,4.327484607696533
2010-06-23,4.194714069366455
2010-06-24,4.124179840087891
2010-06-25,4.522491931915283
2010-06-28,4.447807312011719
2010-06-29,4.335783958435059
2010-06-30,4.178117752075195
2010-07-01,4.2030134201049805
2010-07-02,4.277695178985596
2010-07-06,4.285994529724121
2010-07-07,4.319186687469482
2010-07-08,4.364826679229736
2010-07-09,4.48514986038208
2010-07-12,4.385571002960205
2010-07-13,4.505895137786865
2010-07-14,4.456104278564453
2010-07-15,4.41046667098999
2010-07-16,4.2030134201049805
2010-07-19,4.211309909820557
2010-07-20,4.310887813568115
2010-07-21,4.298441410064697
2010-07-22,4.385571002960205
2010-07-23,4.534937858581543
2010-07-26,4.709198951721191
2010-07-27,4.729944705963135
2010-07-28,4.646962642669678
2010-07-29,4.734095096588135
2010-07-30,4.763138294219971
2010-08-02,4.775586128234863
2010-08-03,4.746542453765869
2010-08-04,4.763138294219971
2010-08-05,4.725796222686768
2010-08-06,4.908356189727783
2010-08-09,4.792181015014648
2010-08-10,4.808778285980225
2010-08-11,4.65941047668457
2010-08-12,4.490744113922119
2010-08-13,4.241962432861328
2010-08-16,4.368460655212402
2010-08-17,4.3811116218566895
2010-08-18,4.41906213760376
2010-08-19,4.233528137207031
2010-08-20,4.229310512542725
2010-08-23,4.199794769287109
2010-08-24,4.149194240570068
2010-08-25,4.123895645141602
2010-08-26,4.149194240570068
2010-08-27,4.157628536224365
2010-08-30,4.107028961181641
2010-08-31,4.001611232757568
2010-09-01,3.938361883163452
2010-09-02,4.031128883361816
2010-09-03,4.191361427307129
2010-09-07,4.178712844848633
2010-09-08,4.3811116218566895
2010-09-09,4.385326862335205
2010-09-10,4.423276424407959
2010-09-13,4.457010269165039
2010-09-14,4.309427738189697
2010-09-15,4.2841291427612305
2010-09-16,4.225094795227051
2010-09-17,4.541346549987793
2010-09-20,4.650978088378906
2010-09-21,4.596160411834717
2010-09-22,4.452794551849365
2010-09-23,4.372677803039551
2010-09-24,4.553993225097656
2010-09-27,4.494961261749268
2010-09-28,4.541346549987793
2010-09-29,4.553993225097656
2010-09-30,4.528695106506348
2010-10-01,4.406411170959473
2010-10-04,4.423276424407959
2010-10-05,4.58772611618042
2010-10-06,4.625678062438965
2010-10-07,4.566644668579102
2010-10-08,4.553993225097656
2010-10-11,4.440145015716553
2010-10-12,4.39797830581665
2010-10-13,4.507609844207764
2010-10-14,4.478094577789307
2010-10-15,4.385326862335205
2010-10-18,4.494961261749268
2010-10-19,4.423276424407959
2010-10-20,4.473879814147949
2010-10-21,4.452794551849365
2010-10-22,4.465444087982178
2010-10-25,4.482310771942139
2010-10-26,4.435927391052246
2010-10-27,4.469660758972168
2010-10-28,4.461228370666504
2010-10-29,4.465444087982178
2010-11-01,4.448578357696533
2010-11-02,4.440145015716553
2010-11-03,4.444361686706543
2010-11-04,4.490744113922119
2010-11-05,4.494961261749268
2010-11-08,4.507609844207764
2010-11-09,4.507609844207764
2010-11-10,4.4990339279174805
2010-11-11,4.4218339920043945
2010-11-12,4.400388717651367
2010-11-15,4.35321044921875
2010-11-16,4.220255374908447
2010-11-17,4.220255374908447
2010-11-18,4.254566669464111
2010-11-19,4.155923366546631
2010-11-22,4.177367687225342
2010-11-23,4.173077583312988
2010-11-24,4.267433166503906
2010-11-26,4.258857727050781
2010-11-29,4.185945510864258
2010-11-30,4.125901222229004
2010-12-01,4.117323398590088
2010-12-02,4.113033294677734
2010-12-03,4.104455471038818
2010-12-06,4.104455471038818
2010-12-07,4.125901222229004
2010-12-08,4.113033294677734
2010-12-09,4.117323398590088
2010-12-10,4.125901222229004
2010-12-13,4.095878601074219
2010-12-14,4.143056869506836
2010-12-15,4.095878601074219
2010-12-16,4.271722316741943
2010-12-17,4.280299663543701
2010-12-20,4.318901062011719
2010-12-21,4.276010513305664
2010-12-22,4.348923206329346
2010-12-23,4.35321044921875
2010-12-27,4.3403449058532715
2010-12-28,4.374655723571777
2010-12-29,4.37894344329834
2010-12-30,4.366076946258545
2010-12-31,4.374655723571777
2011-01-03,4.584811210632324
2011-01-04,4.559077739715576
2011-01-05,4.610544681549072
2011-01-06,4.537633895874023
2011-01-07,4.5462117195129395
2011-01-10,4.5333428382873535
2011-01-11,4.5333428382873535
2011-01-12,4.554788589477539
2011-01-13,4.580521583557129
2011-01-14,4.589100360870361
2011-01-18,4.601966381072998
2011-01-19,4.5462117195129395
2011-01-20,4.520477294921875
2011-01-21,4.5161895751953125
2011-01-24,4.5247673988342285
2011-01-25,4.537633895874023
2011-01-26,4.563366413116455
2011-01-27,4.559077739715576
2011-01-28,4.490457057952881
2011-01-31,4.473299026489258
2011-02-01,4.481878280639648
2011-02-02,4.486166000366211
2011-02-03,4.460433006286621
2011-02-04,4.460433006286621
2011-02-07,4.567655563354492
2011-02-08,4.571944236755371
2011-02-09,4.571944236755371
2011-02-10,4.567655563354492
2011-02-11,4.5894694328308105
2011-02-14,4.558930397033691
2011-02-15,4.532754898071289
2011-02-16,4.5240278244018555
2011-02-17,4.5240278244018555
2011-02-18,4.602557182312012
2011-02-22,4.5894694328308105
2011-02-23,4.5894694328308105
2011-02-24,4.541478157043457
2011-02-25,4.541478157043457
2011-02-28,4.5196661949157715
2011-03-01,4.5109429359436035
2011-03-02,4.502216815948486
2011-03-03,4.497854709625244
2011-03-04,4.467314720153809
2011-03-07,4.38878870010376
2011-03-08,4.384427070617676
2011-03-09,4.38878870010376
2011-03-10,4.3015360832214355
2011-03-11,4.32771110534668
2011-03-14,4.231734275817871
2011-03-15,4.157571315765381
2011-03-16,4.14011812210083
2011-03-17,4.192471504211426
2011-03-18,4.231734275817871
2011-03-21,4.279724597930908
2011-03-22,4.3146233558654785
2011-03-23,4.305899143218994
2011-03-24,4.318987846374512
2011-03-25,4.3146233558654785
2011-03-28,4.253547191619873
2011-03-29,4.310261249542236
2011-03-30,4.34952449798584
2011-03-31,4.3364386558532715
2011-04-01,4.3364386558532715
2011-04-04,4.34952449798584
2011-04-05,4.353886127471924
2011-04-06,4.5240278244018555
2011-04-07,4.5109429359436035
2011-04-08,4.558930397033691
2011-04-11,4.445502281188965
2011-04-12,4.423689365386963
2011-04-13,4.362613201141357
2011-04-14,4.541478157043457
2011-04-15,4.5153045654296875
2011-04-18,4.449864864349365
2011-04-19,4.445502281188965
2011-04-20,4.489127159118652
2011-04-21,4.471680164337158
2011-04-25,4.467314720153809
2011-04-26,4.506579399108887
2011-04-27,4.489127159118652
2011-04-28,4.5109429359436035
2011-04-29,4.5109429359436035
2011-05-02,4.432415008544922
2011-05-03,4.44113826751709
2011-05-04,4.432415008544922
2011-05-05,4.44113826751709
2011-05-06,4.406239032745361
2011-05-09,4.449864864349365
2011-05-10,4.5153045654296875
2011-05-11,4.528390884399414
2011-05-12,4.555029392242432
2011-05-13,4.488435745239258
2011-05-16,4.41740083694458
2011-05-17,4.457359313964844
2011-05-18,4.53283166885376
2011-05-19,4.528390884399414
2011-05-20,4.470678329467773
2011-05-23,4.448478698730469
2011-05-24,4.377445220947266
2011-05-25,4.377445220947266
2011-05-26,4.408523082733154
2011-05-27,4.404082775115967
2011-05-31,4.461798191070557
2011-06-01,4.306412220001221
2011-06-02,4.377445220947266
2011-06-03,4.408523082733154
2011-06-06,4.408523082733154
2011-06-07,4.439599514007568
2011-06-08,4.457359313964844
2011-06-09,4.475118160247803
2011-06-10,4.457359313964844
2011-06-13,4.41740083694458
2011-06-14,4.479556083679199
2011-06-15,4.461798191070557
2011-06-16,4.541709899902344
2011-06-17,4.559468746185303
2011-06-20,4.581666946411133
2011-06-21,4.617184638977051
2011-06-22,4.577227592468262
2011-06-23,4.577227592468262
2011-06-24,4.621622085571289
2011-06-27,4.661579608917236
2011-06-28,4.6527018547058105
2011-06-29,4.661579608917236
2011-06-30,4.750372886657715
2011-07-01,4.799206733703613
2011-07-05,4.954593181610107
2011-07-06,5.025628566741943
2011-07-07,5.025628566741943
2011-07-08,4.994549751281738
2011-07-11,4.927955627441406
2011-07-12,4.785889148712158
2011-07-13,4.848043441772461
2011-07-14,4.834724426269531
2011-07-15,4.816964626312256
2011-07-18,4.750372886657715
2011-07-19,4.927955627441406
2011-07-20,4.914638519287109
2011-07-21,5.007867813110352
2011-07-22,4.97235107421875
2011-07-25,4.830284118652344
2011-07-26,4.883561611175537
2011-07-27,4.737051963806152
2011-07-28,4.839163780212402
2011-07-29,4.741493225097656
2011-08-01,4.785889148712158
2011-08-02,4.6527018547058105
2011-08-03,4.661579608917236
2011-08-04,4.537271022796631
2011-08-05,4.581666946411133
2011-08-08,4.248696327209473
2011-08-09,4.666018486022949
2011-08-10,4.1288275718688965
2011-08-11,4.287281513214111
2011-08-12,4.32802677154541
2011-08-15,4.391407012939453
2011-08-16,4.287281513214111
2011-08-17,4.314443588256836
2011-08-18,4.210318565368652
2011-08-19,4.106192588806152
2011-08-22,4.119772911071777
2011-08-23,4.291808128356934
2011-08-24,4.32802677154541
2011-08-25,4.255589008331299
2011-08-26,4.237481117248535
2011-08-29,4.287281513214111
2011-08-30,4.318971633911133
2011-08-31,4.18315315246582
2011-09-01,4.088082313537598
2011-09-02,4.042811393737793
2011-09-06,4.042811393737793
2011-09-07,4.160518169403076
2011-09-08,4.178628444671631
2011-09-09,4.155992031097412
2011-09-12,4.201262474060059
2011-09-13,4.214844226837158
2011-09-14,4.255589008331299
2011-09-15,4.273698329925537
2011-09-16,4.5181684494018555
2011-09-19,4.391407012939453
2011-09-20,4.350661277770996
2011-09-21,4.165043830871582
2011-09-22,4.002065658569336
2011-09-23,4.110719203948975
2011-09-26,4.146937370300293
2011-09-27,4.18315315246582
2011-09-28,4.056393146514893
2011-09-29,4.119772911071777
2011-09-30,4.115245819091797
2011-10-03,3.952265501022339
2011-10-04,4.1922078132629395
2011-10-05,4.119772911071777
2011-10-06,4.210318565368652
2011-10-07,4.033756256103516
2011-10-10,4.318971633911133
2011-10-11,4.355188369750977
2011-10-12,4.400460243225098
2011-10-13,4.337080001831055
2011-10-14,4.377823829650879
2011-10-17,4.219372749328613
2011-10-18,4.368771076202393
2011-10-19,4.291808128356934
2011-10-20,4.332552433013916
2011-10-21,4.4276251792907715
2011-10-24,4.513640880584717
2011-10-25,4.368771076202393
2011-10-26,4.459315776824951
2011-10-27,4.7535858154296875
2011-10-28,4.663039684295654
2011-10-31,4.5453314781188965
2011-11-01,4.165043830871582
2011-11-02,4.536277770996094
2011-11-03,4.536277770996094
2011-11-04,4.5226969718933105
2011-11-07,4.536277770996094
2011-11-08,4.681150913238525
2011-11-09,4.531750679016113
2011-11-10,4.457988262176514
2011-11-11,4.44876766204834
2011-11-14,4.338125228881836
2011-11-15,4.365785598754883
2011-11-16,4.351955413818359
2011-11-17,4.379617214202881
2011-11-18,4.379617214202881
2011-11-21,4.365785598754883
2011-11-22,4.305854320526123
2011-11-23,4.22748327255249
2011-11-25,4.153721332550049
2011-11-28,4.241312026977539
2011-11-29,4.103009223937988
2011-11-30,4.245923042297363
2011-12-01,4.190602779388428
2011-12-02,4.245923042297363
2011-12-05,4.30124568939209
2011-12-06,4.324296474456787
2011-12-07,4.268974781036377
2011-12-08,4.204432487487793
2011-12-09,4.278193950653076
2011-12-12,4.209042072296143
2011-12-13,4.11223030090332
2011-12-14,4.149110317230225
2011-12-15,4.084569454193115
2011-12-16,4.121450424194336
2011-12-19,4.079959869384766
2011-12-20,4.213651657104492
2011-12-21,4.218263149261475
2011-12-22,4.255143165588379
2011-12-23,4.264362812042236
2011-12-27,4.282804012298584
2011-12-28,4.1859917640686035
2011-12-29,4.2367024421691895
2011-12-30,4.2920241355896
2012-01-03,4.44876766204834
2012-01-04,4.398056507110596
2012-01-05,4.338125228881836
2012-01-06,4.351955413818359
2012-01-09,4.388836860656738
2012-01-10,4.370396137237549
2012-01-11,4.370396137237549
2012-01-12,4.347345352172852
2012-01-13,4.264362812042236
2012-01-17,4.232093811035156
2012-01-18,4.296633243560791
2012-01-19,4.407277584075928
2012-01-20,4.47182035446167
2012-01-23,4.457988262176514
2012-01-24,4.531750679016113
2012-01-25,4.628564357757568
2012-01-26,4.619343280792236
2012-01-27,4.656223773956299
2012-01-30,4.637784004211426
2012-01-31,4.753037929534912
2012-02-01,4.854458808898926
2012-02-02,4.859068393707275
2012-02-03,4.955880641937256
2012-02-06,4.955880641937256
2012-02-07,4.932833671569824
2012-02-08,5.089576244354248
2012-02-09,5.066525936126709
2012-02-10,4.960493087768555
2012-02-13,4.98393440246582
2012-02-14,4.885474681854248
2012-02-15,4.833900451660156
2012-02-16,4.946426868438721
2012-02-17,4.955803871154785
2012-02-21,4.890165328979492
2012-02-22,4.810460090637207
2012-02-23,4.862032413482666
2012-02-24,4.852655410766602
2012-02-27,4.838589191436768
2012-02-28,4.7917046546936035
2012-02-29,4.7354416847229
2012-03-01,4.744821071624756
2012-03-02,4.622917652130127
2012-03-05,4.763574123382568
2012-03-06,4.7119975090026855
2012-03-07,4.758884429931641
2012-03-08,4.768261432647705
2012-03-09,4.801083087921143
2012-03-12,4.749505996704102
2012-03-13,4.847967624664307
2012-03-14,4.787014961242676
2012-03-15,4.768261432647705
2012-03-16,4.63698148727417
2012-03-19,4.7917046546936035
2012-03-20,4.749505996704102
2012-03-21,4.754196643829346
2012-03-22,4.7354416847229
2012-03-23,4.801083087921143
2012-03-26,5.030819892883301
2012-03-27,5.016757488250732
2012-03-28,5.194919586181641
2012-03-29,5.171477317810059
2012-03-30,5.138655662536621
2012-04-02,5.274623870849609
2012-04-03,5.443413734436035
2012-04-04,5.373083591461182
2012-04-05,5.391838073730469
2012-04-09,5.363707542419434
2012-04-10,5.2840046882629395
2012-04-11,5.415282249450684
2012-04-12,5.368396759033203
2012-04-13,5.269937515258789
2012-04-16,5.354331016540527
2012-04-17,5.405905246734619
2012-04-18,5.396529197692871
2012-04-19,5.387150764465332
2012-04-20,5.429347038269043
2012-04-23,5.396529197692871
2012-04-24,5.4856109619140625
2012-04-25,5.490297794342041
2012-04-26,5.429347038269043
2012-04-27,5.480921268463135
2012-04-30,5.527807235717773
2012-05-01,5.391838073730469
2012-05-02,5.43872594833374
2012-05-03,5.382463455200195
2012-05-04,5.265247821807861
2012-05-07,5.359019756317139
2012-05-08,5.429347038269043
2012-05-09,5.298069000244141
2012-05-10,5.316821575164795
2012-05-11,5.283472537994385
2012-05-14,5.207248210906982
2012-05-15,5.154839992523193
2012-05-16,5.1786627769470215
2012-05-17,5.121491432189941
2012-05-18,5.102433681488037
2012-05-21,5.088141918182373
2012-05-22,4.8356404304504395
2012-05-23,4.8356404304504395
2012-05-24,4.902338981628418
2012-05-25,4.897574424743652
2012-05-29,5.002386569976807
2012-05-30,4.911868095397949
2012-05-31,4.826113700866699
2012-06-01,4.830878257751465
2012-06-04,4.945218086242676
2012-06-05,4.973802089691162
2012-06-06,4.964273452758789
2012-06-07,4.902338981628418
2012-06-08,4.949982643127441
2012-06-11,4.7927632331848145
2012-06-12,4.859460353851318
2012-06-13,4.7927632331848145
2012-06-14,4.797525405883789
2012-06-15,4.768942832946777
2012-06-18,4.802290916442871
2012-06-19,4.778470039367676
2012-06-20,4.8356404304504395
2012-06-21,4.764178276062012
2012-06-22,5.159604072570801
2012-06-25,5.0119147300720215
2012-06-26,4.978566646575928
2012-06-27,5.002386569976807
2012-06-28,5.007152557373047
2012-06-29,5.111961364746094
2012-07-02,5.316821098327637
2012-07-03,5.464511394500732
2012-07-05,5.416871070861816
2012-07-06,5.3930487632751465
2012-07-09,5.574088096618652
2012-07-10,5.526447296142578
2012-07-11,5.521682262420654
2012-07-12,5.516918659210205
2012-07-13,5.531209468841553
2012-07-16,5.483570098876953
2012-07-17,5.388287544250488
2012-07-18,5.4073405265808105
2012-07-19,5.3120574951171875
2012-07-20,5.240596294403076
2012-07-23,5.264416694641113
2012-07-24,5.321587562561035
2012-07-25,5.373993396759033
2012-07-26,5.32634973526001
2012-07-27,5.36446475982666
2012-07-30,5.316821098327637
2012-07-31,5.32634973526001
2012-08-01,5.254888534545898
2012-08-02,5.416871070861816
2012-08-03,5.6312575340271
2012-08-06,5.726540565490723
2012-08-07,5.550267696380615
2012-08-08,5.378756999969482
2012-08-09,5.431160926818848
2012-08-10,5.335879802703857
2012-08-13,5.379457950592041
2012-08-14,5.331038475036621
2012-08-15,5.335879802703857
2012-08-16,5.364931106567383
2012-08-17,5.563453674316406
2012-08-20,5.52955961227417
2012-08-21,5.519873142242432
2012-08-22,5.534402370452881
2012-08-23,5.471456527709961
2012-08-24,5.442403316497803
2012-08-27,5.461772441864014
2012-08-28,5.476297378540039
2012-08-29,5.466611862182617
2012-08-30,5.456930160522461
2012-08-31,5.447245121002197
2012-09-04,5.413353443145752
2012-09-05,5.413353443145752
2012-09-06,5.5489277839660645
