Date,NEWT
2010-01-04,1.499679684638977
2010-01-05,1.51530122756958
2010-01-06,1.499679684638977
2010-01-07,1.6715173721313477
2010-01-08,1.6402744054794312
2010-01-11,1.7183823585510254
2010-01-12,1.6715173721313477
2010-01-13,1.5465444326400757
2010-01-14,1.5621654987335205
2010-01-15,1.5465444326400757
2010-01-19,1.5309230089187622
2010-01-20,1.4840573072433472
2010-01-21,1.624652624130249
2010-01-22,1.5465444326400757
2010-01-25,1.4840573072433472
2010-01-26,1.499679684638977
2010-01-27,1.5465444326400757
2010-01-28,1.5309230089187622
2010-01-29,1.51530122756958
2010-02-01,1.4528143405914307
2010-02-02,1.5465444326400757
2010-02-03,1.4528143405914307
2010-02-04,1.5465444326400757
2010-02-05,1.5465444326400757
2010-02-08,1.5621654987335205
2010-02-09,1.6090307235717773
2010-02-10,1.6090307235717773
2010-02-11,1.6090307235717773
2010-02-12,1.6090307235717773
2010-02-16,1.6871389150619507
2010-02-17,1.7340039014816284
2010-02-18,1.7183823585510254
2010-02-19,1.7496256828308105
2010-02-22,1.7808685302734375
2010-02-23,1.8433557748794556
2010-02-24,2.030816078186035
2010-02-25,1.9839503765106201
2010-02-26,2.0776801109313965
2010-03-01,1.9214640855789185
2010-03-02,1.7652472257614136
2010-03-03,1.7340039014816284
2010-03-04,1.7652472257614136
2010-03-05,1.6871389150619507
2010-03-08,1.8121123313903809
2010-03-09,1.952707290649414
2010-03-10,1.7496256828308105
2010-03-11,1.9839503765106201
2010-03-12,2.093301296234131
2010-03-15,2.030816078186035
2010-03-16,1.9839503765106201
2010-03-17,1.952707290649414
2010-03-18,1.8745990991592407
2010-03-19,1.9214640855789185
2010-03-22,1.8433557748794556
2010-03-23,1.9058425426483154
2010-03-24,1.8433557748794556
2010-03-25,1.8745990991592407
2010-03-26,1.9058425426483154
2010-03-29,1.968328595161438
2010-03-30,1.8433557748794556
2010-03-31,1.952707290649414
2010-04-01,1.952707290649414
2010-04-05,1.937085509300232
2010-04-06,1.952707290649414
2010-04-07,2.030816078186035
2010-04-08,2.062058210372925
2010-04-09,2.062058210372925
2010-04-12,2.0464372634887695
2010-04-13,2.17141056060791
2010-04-14,2.1870319843292236
2010-04-15,2.062058210372925
2010-04-16,1.968328595161438
2010-04-19,1.952707290649414
2010-04-20,2.030816078186035
2010-04-21,2.030816078186035
2010-04-22,1.9839503765106201
2010-04-23,2.062058210372925
2010-04-26,2.249518871307373
2010-04-27,2.3120055198669434
2010-04-28,2.2963833808898926
2010-04-29,2.3120055198669434
2010-04-30,2.327626943588257
2010-05-03,2.405735969543457
2010-05-04,2.3744921684265137
2010-05-05,2.3901138305664062
2010-05-06,2.3744921684265137
2010-05-07,2.2651405334472656
2010-05-10,2.3744921684265137
2010-05-11,2.358870029449463
2010-05-12,2.3744921684265137
2010-05-13,2.3744921684265137
2010-05-14,2.405735969543457
2010-05-17,2.3744921684265137
2010-05-18,2.3744921684265137
2010-05-19,2.3744921684265137
2010-05-20,2.358870029449463
2010-05-21,2.3432488441467285
2010-05-24,2.358870029449463
2010-05-25,2.2963833808898926
2010-05-26,2.2338972091674805
2010-05-27,2.280762195587158
2010-05-28,2.3120055198669434
2010-06-01,2.280762195587158
2010-06-02,2.2338972091674805
2010-06-03,2.2338972091674805
2010-06-04,2.2338972091674805
2010-06-07,2.17141056060791
2010-06-08,2.17141056060791
2010-06-09,2.0464372634887695
2010-06-10,2.1089231967926025
2010-06-11,2.062058210372925
2010-06-14,2.1245458126068115
2010-06-15,2.1089231967926025
2010-06-16,2.030816078186035
2010-06-17,2.0151937007904053
2010-06-18,2.1870319843292236
2010-06-21,2.1870319843292236
2010-06-22,2.17141056060791
2010-06-23,2.093301296234131
2010-06-24,2.1245458126068115
2010-06-25,2.1089231967926025
2010-06-28,2.093301296234131
2010-06-29,2.1557886600494385
2010-06-30,2.0776801109313965
2010-07-01,2.2651405334472656
2010-07-02,2.0776801109313965
2010-07-06,2.062058210372925
2010-07-07,2.1557886600494385
2010-07-08,2.1245458126068115
2010-07-09,2.0776801109313965
2010-07-12,2.1870319843292236
2010-07-13,2.140166759490967
2010-07-14,2.1089231967926025
2010-07-15,1.937085509300232
2010-07-16,1.8745990991592407
2010-07-19,1.8745990991592407
2010-07-20,1.8745990991592407
2010-07-21,1.8433557748794556
2010-07-22,1.8433557748794556
2010-07-23,1.9058425426483154
2010-07-26,1.9058425426483154
2010-07-27,1.7652472257614136
2010-07-28,1.6715173721313477
2010-07-29,1.7652472257614136
2010-07-30,1.8902206420898438
2010-08-02,1.8902206420898438
2010-08-03,1.9995726346969604
2010-08-04,1.7964904308319092
2010-08-05,1.8745990991592407
2010-08-06,1.8433557748794556
2010-08-09,1.9214640855789185
2010-08-10,1.9058425426483154
2010-08-11,1.952707290649414
2010-08-12,1.952707290649414
2010-08-13,1.9214640855789185
2010-08-16,2.030816078186035
2010-08-17,1.952707290649414
2010-08-18,1.937085509300232
2010-08-19,1.8745990991592407
2010-08-20,1.8745990991592407
2010-08-23,2.0151937007904053
2010-08-24,1.7964904308319092
2010-08-25,1.8121123313903809
2010-08-26,1.8433557748794556
2010-08-27,1.937085509300232
2010-08-30,1.8433557748794556
2010-08-31,1.8433557748794556
2010-09-01,1.7496256828308105
2010-09-02,1.7808685302734375
2010-09-03,1.9058425426483154
2010-09-07,1.8277337551116943
2010-09-08,1.7496256828308105
2010-09-09,1.9214640855789185
2010-09-10,1.8902206420898438
2010-09-13,1.8902206420898438
2010-09-14,1.968328595161438
2010-09-15,1.8745990991592407
2010-09-16,1.8745990991592407
2010-09-17,2.030816078186035
2010-09-20,2.17141056060791
2010-09-21,2.0151937007904053
2010-09-22,2.0776801109313965
2010-09-23,2.030816078186035
2010-09-24,2.1870319843292236
2010-09-27,2.1870319843292236
2010-09-28,2.2182750701904297
2010-09-29,2.1557886600494385
2010-09-30,2.1557886600494385
2010-10-01,2.1557886600494385
2010-10-04,2.249518871307373
2010-10-05,2.1870319843292236
2010-10-06,2.1870319843292236
2010-10-07,2.1870319843292236
2010-10-08,2.1870319843292236
2010-10-11,2.2182750701904297
2010-10-12,2.280762195587158
2010-10-13,2.2963833808898926
2010-10-14,2.2182750701904297
2010-10-15,2.062058210372925
2010-10-18,2.1089231967926025
2010-10-19,2.140166759490967
2010-10-20,2.1557886600494385
2010-10-21,2.0776801109313965
2010-10-22,2.1089231967926025
2010-10-25,2.358870029449463
2010-10-26,2.3432488441467285
2010-10-27,2.1870319843292236
2010-10-28,2.2026541233062744
2010-10-29,2.249518871307373
2010-11-01,2.1557886600494385
2010-11-02,2.2182750701904297
2010-11-03,2.093301296234131
2010-11-04,2.0776801109313965
2010-11-05,2.1557886600494385
2010-11-08,2.1557886600494385
2010-11-09,2.1870319843292236
2010-11-10,2.2338972091674805
2010-11-11,2.1245458126068115
2010-11-12,2.1245458126068115
2010-11-15,2.1557886600494385
2010-11-16,2.249518871307373
2010-11-17,2.3120055198669434
2010-11-18,2.2182750701904297
2010-11-19,2.1870319843292236
2010-11-22,2.1870319843292236
2010-11-23,2.140166759490967
2010-11-24,2.1870319843292236
2010-11-26,2.2026541233062744
2010-11-29,2.1245458126068115
2010-11-30,2.140166759490967
2010-12-01,2.140166759490967
2010-12-02,2.1245458126068115
2010-12-03,2.1870319843292236
2010-12-06,2.1870319843292236
2010-12-07,2.3901138305664062
2010-12-08,2.3120055198669434
2010-12-09,2.327626943588257
2010-12-10,2.358870029449463
2010-12-13,2.280762195587158
2010-12-14,2.1870319843292236
2010-12-15,2.3744921684265137
2010-12-16,2.3120055198669434
2010-12-17,2.436978816986084
2010-12-20,2.57757306098938
2010-12-21,2.655681610107422
2010-12-22,2.686924934387207
2010-12-23,2.686924934387207
2010-12-27,2.733790397644043
2010-12-28,2.6713037490844727
2010-12-29,2.6713037490844727
2010-12-30,2.655681610107422
2010-12-31,2.686924934387207
2011-01-03,2.7025468349456787
2011-01-04,2.843141794204712
2011-01-05,2.8900070190429688
2011-01-06,2.921250104904175
2011-01-07,2.843141794204712
2011-01-10,2.843141794204712
2011-01-11,2.9524941444396973
2011-01-12,2.8587634563446045
2011-01-13,2.9368703365325928
2011-01-14,2.9368703365325928
2011-01-18,2.7494113445281982
2011-01-19,2.843141794204712
2011-01-20,2.8118979930877686
2011-01-21,2.8275198936462402
2011-01-24,2.8900070190429688
2011-01-25,2.921250104904175
2011-01-26,2.8743841648101807
2011-01-27,2.9524941444396973
2011-01-28,2.9368703365325928
2011-01-31,2.9056286811828613
2011-02-01,2.921250104904175
2011-02-02,2.9056286811828613
2011-02-03,2.8587634563446045
2011-02-04,2.8587634563446045
2011-02-07,2.9056286811828613
2011-02-08,2.8275198936462402
2011-02-09,2.8118979930877686
2011-02-10,2.9681146144866943
2011-02-11,2.8743841648101807
2011-02-14,2.8118979930877686
2011-02-15,2.8275198936462402
2011-02-16,2.6244380474090576
2011-02-17,2.686924934387207
2011-02-18,2.7650339603424072
2011-02-22,2.6713037490844727
2011-02-23,2.57757306098938
2011-02-24,2.5619518756866455
2011-02-25,2.530708074569702
2011-02-28,2.6244380474090576
2011-03-01,2.6244380474090576
2011-03-02,2.7025468349456787
2011-03-03,2.655681610107422
2011-03-04,2.6713037490844727
2011-03-07,2.655681610107422
2011-03-08,2.686924934387207
2011-03-09,2.8118979930877686
2011-03-10,2.8118979930877686
2011-03-11,2.7962770462036133
2011-03-14,2.733790397644043
2011-03-15,2.7650339603424072
2011-03-16,2.686924934387207
2011-03-17,2.655681610107422
2011-03-18,2.6400599479675293
2011-03-21,2.6244380474090576
2011-03-22,2.5931951999664307
2011-03-23,2.530708074569702
2011-03-24,2.5619518756866455
2011-03-25,2.499464988708496
2011-03-28,2.499464988708496
2011-03-29,2.530708074569702
2011-03-30,2.57757306098938
2011-03-31,2.5619518756866455
2011-04-01,2.499464988708496
2011-04-04,2.6244380474090576
2011-04-05,2.530708074569702
2011-04-06,2.499464988708496
2011-04-07,2.358870029449463
2011-04-08,2.4526000022888184
2011-04-11,2.436978816986084
2011-04-12,2.3120055198669434
2011-04-13,2.3120055198669434
2011-04-14,2.3120055198669434
2011-04-15,2.3901138305664062
2011-04-18,2.3744921684265137
2011-04-19,2.3901138305664062
2011-04-20,2.3432488441467285
2011-04-21,2.3432488441467285
2011-04-25,2.3432488441467285
2011-04-26,2.3432488441467285
2011-04-27,2.3120055198669434
2011-04-28,2.249518871307373
2011-04-29,2.2182750701904297
2011-05-02,2.140166759490967
2011-05-03,2.1557886600494385
2011-05-04,2.17141056060791
2011-05-05,2.1557886600494385
2011-05-06,2.1870319843292236
2011-05-09,2.1870319843292236
2011-05-10,2.1870319843292236
2011-05-11,2.2026541233062744
2011-05-12,2.1870319843292236
2011-05-13,2.2651405334472656
2011-05-16,2.140166759490967
2011-05-17,2.249518871307373
2011-05-18,2.327626943588257
2011-05-19,2.1870319843292236
2011-05-20,2.2338972091674805
2011-05-23,2.2182750701904297
2011-05-24,2.2026541233062744
2011-05-25,2.280762195587158
2011-05-26,2.2026541233062744
2011-05-27,2.1870319843292236
2011-05-31,2.2182750701904297
2011-06-01,2.1870319843292236
2011-06-02,2.2026541233062744
2011-06-03,2.1870319843292236
2011-06-06,2.1870319843292236
2011-06-07,2.1089231967926025
2011-06-08,1.9214640855789185
2011-06-09,2.0151937007904053
2011-06-10,2.062058210372925
2011-06-13,1.9995726346969604
2011-06-14,1.952707290649414
2011-06-15,1.952707290649414
2011-06-16,1.8745990991592407
2011-06-17,1.952707290649414
2011-06-20,1.952707290649414
2011-06-21,2.0151937007904053
2011-06-22,1.9995726346969604
2011-06-23,1.952707290649414
2011-06-24,2.030816078186035
2011-06-27,2.2651405334472656
2011-06-28,2.2338972091674805
2011-06-29,2.3744921684265137
2011-06-30,2.6400599479675293
2011-07-01,2.2651405334472656
2011-07-05,2.2651405334472656
2011-07-06,2.249518871307373
2011-07-07,2.2651405334472656
2011-07-08,2.249518871307373
2011-07-11,2.2651405334472656
2011-07-12,2.2651405334472656
2011-07-13,2.2651405334472656
2011-07-14,2.249518871307373
2011-07-15,2.2651405334472656
2011-07-18,2.2651405334472656
2011-07-19,2.249518871307373
2011-07-20,2.249518871307373
2011-07-21,2.4213578701019287
2011-07-22,2.327626943588257
2011-07-25,2.2963833808898926
2011-07-26,2.3120055198669434
2011-07-27,2.2182750701904297
2011-07-28,2.1870319843292236
2011-07-29,2.2026541233062744
2011-08-01,2.1870319843292236
2011-08-02,2.2026541233062744
2011-08-03,2.2651405334472656
2011-08-04,2.1870319843292236
2011-08-05,2.2651405334472656
2011-08-08,2.140166759490967
2011-08-09,2.1089231967926025
2011-08-10,2.1089231967926025
2011-08-11,2.1089231967926025
2011-08-12,2.1089231967926025
2011-08-15,2.1089231967926025
2011-08-16,2.1089231967926025
2011-08-17,2.030816078186035
2011-08-18,1.9995726346969604
2011-08-19,2.030816078186035
2011-08-22,2.030816078186035
2011-08-23,2.030816078186035
2011-08-24,1.9995726346969604
2011-08-25,1.9995726346969604
2011-08-26,2.030816078186035
2011-08-29,1.9995726346969604
2011-08-30,1.9995726346969604
2011-08-31,1.9995726346969604
2011-09-01,1.9995726346969604
2011-09-02,2.0776801109313965
2011-09-06,2.1870319843292236
2011-09-07,2.2026541233062744
2011-09-08,2.17141056060791
2011-09-09,2.17141056060791
2011-09-12,2.1557886600494385
2011-09-13,2.17141056060791
2011-09-14,2.1089231967926025
2011-09-15,2.2026541233062744
2011-09-16,2.1089231967926025
2011-09-19,2.1089231967926025
2011-09-20,2.140166759490967
2011-09-21,2.140166759490967
2011-09-22,2.1245458126068115
2011-09-23,2.1089231967926025
2011-09-26,2.030816078186035
2011-09-27,2.062058210372925
2011-09-28,2.1089231967926025
2011-09-29,2.1245458126068115
2011-09-30,2.1245458126068115
2011-10-03,2.062058210372925
2011-10-04,2.0464372634887695
2011-10-05,2.0464372634887695
2011-10-06,1.9058425426483154
2011-10-07,1.9058425426483154
2011-10-10,1.8745990991592407
2011-10-11,1.9058425426483154
2011-10-12,1.952707290649414
2011-10-13,1.952707290649414
2011-10-14,1.952707290649414
2011-10-17,1.8589763641357422
2011-10-18,1.8745990991592407
2011-10-19,1.8589763641357422
2011-10-20,1.7808685302734375
2011-10-21,1.8121123313903809
2011-10-24,1.7340039014816284
2011-10-25,1.6871389150619507
2011-10-26,1.7027605772018433
2011-10-27,1.7964904308319092
2011-10-28,1.9995726346969604
2011-10-31,1.8745990991592407
2011-11-01,1.952707290649414
2011-11-02,1.8745990991592407
2011-11-03,1.8902206420898438
2011-11-04,1.8589763641357422
2011-11-07,1.7808685302734375
2011-11-08,1.7964904308319092
2011-11-09,1.8589763641357422
2011-11-10,1.8589763641357422
2011-11-11,1.8589763641357422
2011-11-14,1.7652472257614136
2011-11-15,1.7964904308319092
2011-11-16,1.7652472257614136
2011-11-17,1.7340039014816284
2011-11-18,1.7496256828308105
2011-11-21,1.7340039014816284
2011-11-22,1.8277337551116943
2011-11-23,1.8277337551116943
2011-11-25,1.7496256828308105
2011-11-28,1.8277337551116943
2011-11-29,1.8121123313903809
2011-11-30,1.8121123313903809
2011-12-01,1.7340039014816284
2011-12-02,1.7340039014816284
2011-12-05,1.7808685302734375
2011-12-06,1.7340039014816284
2011-12-07,1.655895709991455
2011-12-08,1.655895709991455
2011-12-09,1.655895709991455
2011-12-12,1.7964904308319092
2011-12-13,1.7652472257614136
2011-12-14,1.6402744054794312
2011-12-15,1.7964904308319092
2011-12-16,1.6871389150619507
2011-12-19,1.7652472257614136
2011-12-20,1.7183823585510254
2011-12-21,1.8277337551116943
2011-12-22,1.7027605772018433
2011-12-23,1.7496256828308105
2011-12-27,1.7964904308319092
2011-12-28,1.7496256828308105
2011-12-29,1.7340039014816284
2011-12-30,1.7964904308319092
2012-01-03,1.8433557748794556
2012-01-04,1.8589763641357422
2012-01-05,1.8589763641357422
2012-01-06,1.8589763641357422
2012-01-09,1.8589763641357422
2012-01-10,1.8745990991592407
2012-01-11,1.8589763641357422
2012-01-12,1.8745990991592407
2012-01-13,1.8745990991592407
2012-01-17,1.968328595161438
2012-01-18,1.968328595161438
2012-01-19,1.952707290649414
2012-01-20,1.8745990991592407
2012-01-23,1.8745990991592407
2012-01-24,1.8745990991592407
2012-01-25,1.9214640855789185
2012-01-26,1.9058425426483154
2012-01-27,1.8745990991592407
2012-01-30,1.9058425426483154
2012-01-31,1.8745990991592407
2012-02-01,1.8745990991592407
2012-02-02,1.8902206420898438
2012-02-03,1.8745990991592407
2012-02-06,1.937085509300232
2012-02-07,1.9214640855789185
2012-02-08,1.9214640855789185
2012-02-09,1.9214640855789185
2012-02-10,1.9058425426483154
2012-02-13,1.968328595161438
2012-02-14,1.968328595161438
2012-02-15,2.030816078186035
2012-02-16,2.0151937007904053
2012-02-17,1.968328595161438
2012-02-21,1.9839503765106201
2012-02-22,1.952707290649414
2012-02-23,1.9214640855789185
2012-02-24,2.030816078186035
2012-02-27,2.1557886600494385
2012-02-28,2.1557886600494385
2012-02-29,2.030816078186035
2012-03-01,2.093301296234131
2012-03-02,2.062058210372925
2012-03-05,2.030816078186035
2012-03-06,2.062058210372925
2012-03-07,2.030816078186035
2012-03-08,2.062058210372925
2012-03-09,2.1870319843292236
2012-03-12,2.1870319843292236
2012-03-13,2.140166759490967
2012-03-14,2.327626943588257
2012-03-15,2.3432488441467285
2012-03-16,2.3744921684265137
2012-03-19,2.3432488441467285
2012-03-20,2.280762195587158
2012-03-21,2.436978816986084
2012-03-22,2.468221664428711
2012-03-23,2.499464988708496
2012-03-26,2.4213578701019287
2012-03-27,2.4213578701019287
2012-03-28,2.4838430881500244
2012-03-29,2.3744921684265137
2012-03-30,2.3744921684265137
2012-04-02,2.499464988708496
2012-04-03,2.3432488441467285
2012-04-04,2.3432488441467285
2012-04-05,2.405735969543457
2012-04-09,2.4213578701019287
2012-04-10,2.530708074569702
2012-04-11,2.4838430881500244
2012-04-12,2.4526000022888184
2012-04-13,2.4526000022888184
2012-04-16,2.3744921684265137
2012-04-17,2.3901138305664062
2012-04-18,2.3432488441467285
2012-04-19,2.280762195587158
2012-04-20,2.280762195587158
2012-04-23,2.280762195587158
2012-04-24,2.2963833808898926
2012-04-25,2.2651405334472656
2012-04-26,2.3432488441467285
2012-04-27,2.2182750701904297
2012-04-30,2.17141056060791
2012-05-01,2.17141056060791
2012-05-02,2.17141056060791
2012-05-03,2.17141056060791
2012-05-04,2.2026541233062744
2012-05-07,2.1245458126068115
2012-05-08,2.2026541233062744
