Date,UHAL
2010-10-25,7.202314853668213
2010-10-26,7.21130895614624
2010-10-27,7.262580871582031
2010-10-28,7.232898235321045
2010-10-29,7.404703140258789
2010-11-01,7.1609368324279785
2010-11-02,7.377717971801758
2010-11-03,7.522537708282471
2010-11-04,8.067634582519531
2010-11-05,8.23044490814209
2010-11-08,7.9237165451049805
2010-11-09,7.894031524658203
2010-11-10,8.133296966552734
2010-11-11,8.186367988586426
2010-11-12,8.175576210021973
2010-11-15,8.236742973327637
2010-11-16,8.333888053894043
2010-11-17,8.545272827148438
2010-11-18,8.483206748962402
2010-11-19,8.58754825592041
2010-11-22,8.583952903747559
2010-11-23,8.514688491821289
2010-11-24,8.813324928283691
2010-11-26,8.637922286987305
2010-11-29,8.780038833618164
2010-11-30,8.719772338867188
2010-12-01,9.039998054504395
2010-12-02,8.985127449035645
2010-12-03,9.770394325256348
2010-12-06,9.446574211120605
2010-12-07,9.447471618652344
2010-12-08,9.337729454040527
2010-12-09,9.330535888671875
2010-12-10,9.41059398651123
2010-12-13,9.317045211791992
2010-12-14,9.155133247375488
2010-12-15,9.009415626525879
2010-12-16,8.964438438415527
2010-12-17,8.511992454528809
2010-12-20,8.770149230957031
2010-12-21,8.819622039794922
2010-12-22,8.81422233581543
2010-12-23,8.727872848510742
2010-12-27,8.78273868560791
2010-12-28,8.659507751464844
2010-12-29,8.781839370727539
2010-12-30,8.677497863769531
2010-12-31,8.63881778717041
2011-01-03,8.796234130859375
2011-01-04,8.458919525146484
2011-01-05,8.32039737701416
2011-01-06,8.200761795043945
2011-01-07,8.24303913116455
2011-01-10,8.006470680236816
2011-01-11,7.974987030029297
2011-01-12,7.965093612670898
2011-01-13,8.151290893554688
2011-01-14,8.266426086425781
2011-01-18,8.229545593261719
2011-01-19,8.13060188293457
2011-01-20,8.014564514160156
2011-01-21,7.894932270050049
2011-01-24,7.977684020996094
2011-01-25,8.103615760803223
2011-01-26,8.508391380310059
2011-01-27,8.32039737701416
2011-01-28,8.00377082824707
2011-01-31,8.186367988586426
2011-02-01,8.338386535644531
2011-02-02,8.416644096374512
2011-02-03,9.221698760986328
2011-02-04,8.624430656433105
2011-02-07,8.793534278869629
2011-02-08,8.846603393554688
2011-02-09,8.751258850097656
2011-02-10,8.730568885803223
2011-02-11,8.700884819030762
2011-02-14,8.595643997192383
2011-02-15,8.93205738067627
2011-02-16,8.923961639404297
2011-02-17,9.115557670593262
2011-02-18,9.032801628112793
2011-02-22,8.749460220336914
2011-02-23,8.451725006103516
2011-02-24,8.487703323364258
2011-02-25,8.663106918334961
2011-02-28,8.688292503356934
2011-03-01,8.301506996154785
2011-03-02,8.58754825592041
2011-03-03,8.802531242370605
2011-03-04,8.744060516357422
2011-03-07,8.25653076171875
2011-03-08,8.835811614990234
2011-03-09,8.915865898132324
2011-03-10,8.293411254882812
2011-03-11,8.26552677154541
2011-03-14,8.325794219970703
2011-03-15,8.134201049804688
2011-03-16,8.039752006530762
2011-03-17,8.120706558227539
2011-03-18,7.955197334289551
2011-03-21,8.330289840698242
2011-03-22,8.272722244262695
2011-03-23,8.574053764343262
2011-03-24,8.506592750549316
2011-03-25,8.524582862854004
2011-03-28,8.583952903747559
2011-03-29,8.646912574768066
2011-03-30,8.775543212890625
2011-03-31,8.725171089172363
2011-04-01,8.70538330078125
2011-04-04,8.99142074584961
2011-04-05,8.945549964904785
2011-04-06,8.750356674194336
2011-04-07,9.103864669799805
2011-04-08,9.118252754211426
2011-04-11,8.891583442687988
2011-04-12,9.031902313232422
2011-04-13,8.637922286987305
2011-04-14,8.646912574768066
2011-04-15,8.666703224182129
2011-04-18,8.97792911529541
2011-04-19,8.740464210510254
2011-04-20,8.755757331848145
2011-04-21,8.81692123413086
2011-04-25,8.563261985778809
2011-04-26,8.81152629852295
2011-04-27,9.05079174041748
2011-04-28,9.016609191894531
2011-04-29,9.149738311767578
2011-05-02,9.009415626525879
2011-05-03,8.985127449035645
2011-05-04,8.88258171081543
2011-05-05,8.738662719726562
2011-05-06,8.724272727966309
2011-05-09,8.75755500793457
2011-05-10,8.883485794067383
2011-05-11,8.567758560180664
2011-05-12,8.652311325073242
2011-05-13,8.429235458374023
2011-05-16,8.289813041687012
2011-05-17,7.917417526245117
2011-05-18,8.134201049804688
2011-05-19,8.121606826782227
2011-05-20,8.08652400970459
2011-05-23,7.7708001136779785
2011-05-24,7.643970966339111
2011-05-25,7.803180694580078
2011-05-26,7.66286039352417
2011-05-27,7.896729946136475
2011-05-31,8.121606826782227
2011-06-01,7.630477428436279
2011-06-02,7.782493591308594
2011-06-03,7.578307151794434
2011-06-06,7.659261703491211
2011-06-07,7.707834720611572
2011-06-08,7.765405654907227
2011-06-09,8.387858390808105
2011-06-10,8.198963165283203
2011-06-13,8.03795051574707
2011-06-14,8.171077728271484
2011-06-15,7.933610439300537
2011-06-16,8.559662818908691
2011-06-17,8.348278999328613
2011-06-20,8.617234230041504
2011-06-21,8.67480182647705
2011-06-22,8.512889862060547
2011-06-23,8.508391380310059
2011-06-24,8.610936164855957
2011-06-27,8.577653884887695
2011-06-28,8.632525444030762
2011-06-29,8.357276916503906
2011-06-30,8.648714065551758
2011-07-01,8.706283569335938
2011-07-05,8.572257995605469
2011-07-06,8.58125114440918
2011-07-07,8.58125114440918
2011-07-08,8.631622314453125
2011-07-11,8.38696002960205
2011-07-12,8.255632400512695
2011-07-13,8.38696002960205
2011-07-14,8.180073738098145
2011-07-15,8.40045166015625
2011-07-18,8.366270065307617
2011-07-19,8.501195907592773
2011-07-20,8.382460594177246
2011-07-21,8.538972854614258
2011-07-22,8.48140811920166
2011-07-25,8.283516883850098
2011-07-26,8.306004524230957
2011-07-27,8.122506141662598
2011-07-28,8.11351203918457
2011-07-29,8.108115196228027
2011-08-01,8.176474571228027
2011-08-02,7.9237165451049805
2011-08-03,8.064040184020996
2011-08-04,7.184323310852051
2011-08-05,6.993630409240723
2011-08-08,6.449431419372559
2011-08-09,6.879393100738525
2011-08-10,6.445833683013916
2011-08-11,6.883890628814697
2011-08-12,6.759758949279785
2011-08-15,6.8425140380859375
2011-08-16,6.718382835388184
2011-08-17,6.703091144561768
2011-08-18,6.1247100830078125
2011-08-19,6.053650856018066
2011-08-22,6.0095744132995605
2011-08-23,6.373873233795166
2011-08-24,6.394562721252441
2011-08-25,6.276727199554443
2011-08-26,6.449431419372559
2011-08-29,6.677905082702637
2011-08-30,6.713886260986328
2011-08-31,6.594250202178955
2011-09-01,6.367577075958252
2011-09-02,6.032961845397949
2011-09-06,5.9313178062438965
2011-09-07,6.115715503692627
2011-09-08,5.880046367645264
2011-09-09,5.971795082092285
2011-09-12,5.904332160949707
2011-09-13,5.937615394592285
2011-09-14,6.102223873138428
2011-09-15,6.2272539138793945
2011-09-16,6.072539806365967
2011-09-19,5.965498924255371
2011-09-20,5.907930374145508
2011-09-21,5.7721052169799805
2011-09-22,5.463576793670654
2011-09-23,5.519345283508301
2011-09-26,5.687552452087402
2011-09-27,5.8854451179504395
2011-09-28,5.515748023986816
2011-09-29,5.723532676696777
2011-09-30,5.617391109466553
2011-10-03,5.462677478790283
2011-10-04,5.620090961456299
2011-10-05,5.662367820739746
2011-10-06,5.819779396057129
2011-10-07,5.72982931137085
2011-10-10,6.043756008148193
2011-10-11,6.085132122039795
2011-10-12,6.390962600708008
2011-10-13,6.338792324066162
2011-10-14,6.500701904296875
2011-10-17,6.167886734008789
2011-10-18,6.498905181884766
2011-10-19,6.236249923706055
2011-10-20,6.2272539138793945
2011-10-21,6.418849468231201
2011-10-24,6.662612438201904
2011-10-25,6.387364387512207
2011-10-26,6.539381504058838
2011-10-27,7.246390342712402
2011-10-28,7.115062713623047
2011-10-31,6.8101325035095215
2011-11-01,6.327098369598389
2011-11-02,6.811031818389893
2011-11-03,7.330044269561768
2011-11-04,7.30575704574585
2011-11-07,7.169032573699951
2011-11-08,7.393908500671387
2011-11-09,7.0655903816223145
2011-11-10,7.223002910614014
2011-11-11,7.214907169342041
2011-11-14,7.050299167633057
2011-11-15,7.172631740570068
2011-11-16,6.9900312423706055
2011-11-17,6.921670436859131
2011-11-18,6.91807222366333
2011-11-21,6.7516632080078125
2011-11-22,6.654516696929932
2011-11-23,6.413451671600342
2011-11-25,6.179580211639404
2011-11-28,6.513296127319336
2011-11-29,6.601448059082031
2011-11-30,7.016117572784424
2011-12-01,6.967543125152588
2011-12-02,7.100670337677002
2011-12-05,7.143847942352295
2011-12-06,7.21130895614624
2011-12-07,7.187922477722168
2011-12-08,7.218506336212158
2011-12-09,7.487456321716309
2011-12-12,7.452376365661621
2011-12-13,7.350732803344727
2011-12-14,7.30575704574585
2011-12-15,7.505446910858154
2011-12-16,7.482059478759766
2011-12-19,7.3993048667907715
2011-12-20,7.713229656219482
2011-12-21,7.9052653312683105
2011-12-22,8.073637962341309
2011-12-23,8.126423835754395
2011-12-27,8.034502029418945
2011-12-28,7.997189044952393
2011-12-29,8.102763175964355
2011-12-30,8.045426368713379
2012-01-03,8.428583145141602
2012-01-04,8.268403053283691
2012-01-05,8.52596664428711
2012-01-06,8.433134078979492
2012-01-09,8.37852668762207
2012-01-10,8.538705825805664
2012-01-11,8.603325843811035
2012-01-12,8.722549438476562
2012-01-13,8.563281059265137
2012-01-17,8.630629539489746
2012-01-18,8.671585083007812
2012-01-19,8.713449478149414
2012-01-20,8.689786911010742
2012-01-23,8.792632102966309
2012-01-24,8.928236961364746
2012-01-25,9.075675964355469
2012-01-26,9.10115909576416
2012-01-27,9.142115592956543
2012-01-30,8.809921264648438
2012-01-31,8.802640914916992
2012-02-01,8.988306045532227
2012-02-02,9.03745174407959
2012-02-03,9.245869636535645
2012-02-06,9.255880355834961
2012-02-07,9.35599136352539
2012-02-08,9.3405179977417
2012-02-09,10.580098152160645
2012-02-10,10.409905433654785
2012-02-13,10.267928123474121
2012-02-14,9.776464462280273
2012-02-15,9.574419975280762
2012-02-16,10.012186050415039
2012-02-17,9.87293529510498
2012-02-21,9.687273025512695
2012-02-22,9.636307716369629
2012-02-23,9.740060806274414
2012-02-24,9.690912246704102
2012-02-27,9.67180347442627
2012-02-28,9.780104637145996
2012-02-29,9.477947235107422
2012-03-01,9.322317123413086
2012-03-02,9.052014350891113
2012-03-05,9.466116905212402
2012-03-06,9.3514404296875
2012-03-07,9.851091384887695
2012-03-08,9.8538236618042
2012-03-09,10.133227348327637
2012-03-12,10.216960906982422
2012-03-13,10.172367095947266
2012-03-14,10.097733497619629
2012-03-15,10.297052383422852
2012-03-16,10.08863353729248
2012-03-19,10.018556594848633
2012-03-20,9.670890808105469
2012-03-21,9.66179084777832
2012-03-22,9.747340202331543
2012-03-23,9.841992378234863
2012-03-26,10.09227466583252
2012-03-27,9.831982612609863
2012-03-28,9.741883277893066
2012-03-29,9.702746391296387
2012-03-30,9.602632522583008
2012-04-02,9.674530982971191
2012-04-03,9.396946907043457
2012-04-04,9.28409194946289
2012-04-05,9.293192863464355
2012-04-09,9.214922904968262
2012-04-10,9.085685729980469
2012-04-11,9.290462493896484
2012-04-12,9.53255558013916
2012-04-13,9.349620819091797
2012-04-16,9.299564361572266
2012-04-17,9.399677276611328
2012-04-18,9.37237548828125
2012-04-19,9.108442306518555
2012-04-20,9.25314712524414
2012-04-23,9.079316139221191
2012-04-24,9.10115909576416
2012-04-25,9.173056602478027
2012-04-26,9.231304168701172
2012-04-27,9.379652976989746
2012-04-30,9.141202926635742
2012-05-01,8.898200035095215
2012-05-02,8.953723907470703
2012-05-03,8.76805591583252
2012-05-04,8.456796646118164
2012-05-07,8.588764190673828
2012-05-08,8.866348266601562
2012-05-09,8.42403507232666
2012-05-10,8.363055229187012
2012-05-11,8.343941688537598
2012-05-14,8.075456619262695
2012-05-15,8.20196533203125
2012-05-16,8.138257026672363
2012-05-17,7.951683044433594
2012-05-18,7.935299396514893
2012-05-21,7.9480438232421875
2012-05-22,7.819718360900879
2012-05-23,7.861581325531006
2012-05-24,8.023581504821777
2012-05-25,7.933480262756348
2012-05-29,7.9580535888671875
2012-05-30,7.80242395401001
2012-05-31,7.655891418457031
2012-06-01,7.4265456199646
2012-06-04,7.282748222351074
2012-06-05,7.39105224609375
2012-06-06,8.029951095581055
2012-06-07,7.573076248168945
2012-06-08,7.822446346282959
2012-06-11,7.767836570739746
2012-06-12,7.826087474822998
2012-06-13,7.878871440887451
2012-06-14,8.049067497253418
2012-06-15,8.081829071044922
2012-06-18,8.100032806396484
2012-06-19,8.37852668762207
2012-06-20,8.323010444641113
2012-06-21,8.003559112548828
2012-06-22,8.00446891784668
2012-06-25,7.741445064544678
2012-06-26,7.947134017944336
2012-06-27,7.925290107727051
2012-06-28,7.904357433319092
2012-06-29,8.188313484191895
2012-07-02,8.493202209472656
2012-07-03,8.76441478729248
2012-07-05,8.600595474243164
2012-07-06,8.516865730285645
2012-07-09,8.610607147216797
2012-07-10,8.237459182739258
2012-07-11,8.376708984375
2012-07-12,8.48500919342041
2012-07-13,8.615156173706055
2012-07-16,8.527787208557129
2012-07-17,8.540529251098633
2012-07-18,8.614245414733887
2012-07-19,8.555999755859375
2012-07-20,8.429492950439453
2012-07-23,8.227446556091309
2012-07-24,8.029041290283203
2012-07-25,8.050886154174805
2012-07-26,8.28387451171875
2012-07-27,8.507763862609863
2012-07-30,8.474998474121094
2012-07-31,8.500484466552734
2012-08-01,8.173751831054688
2012-08-02,8.022669792175293
2012-08-03,8.441324234008789
2012-08-06,8.528694152832031
2012-08-07,8.6633939743042
2012-08-08,8.71071720123291
2012-08-09,8.576022148132324
2012-08-10,8.33302116394043
2012-08-13,8.507763862609863
2012-08-14,8.546896934509277
2012-08-15,8.595133781433105
2012-08-16,8.735291481018066
2012-08-17,9.011968612670898
2012-08-20,8.926416397094727
2012-08-21,8.914584159851074
2012-08-22,8.721640586853027
2012-08-23,8.758955001831055
2012-08-24,8.871809959411621
2012-08-27,8.76441478729248
2012-08-28,8.746211051940918
2012-08-29,8.743484497070312
2012-08-30,8.58967113494873
2012-08-31,8.4686279296875
2012-09-04,9.213105201721191
2012-09-05,9.03471851348877
2012-09-06,9.170329093933105
2012-09-07,9.26953125
2012-09-10,9.416969299316406
2012-09-11,9.618104934692383
2012-09-12,9.652689933776855
2012-09-13,9.686363220214844
2012-09-14,9.79921817779541
2012-09-17,9.563496589660645
2012-09-18,9.525273323059082
2012-09-19,9.458834648132324
2012-09-20,9.416059494018555
2012-09-21,9.365091323852539
2012-09-24,9.563496589660645
2012-09-25,9.612646102905273
2012-09-26,9.672713279724121
2012-09-27,9.95484733581543
2012-09-28,9.679991722106934
2012-10-01,9.747340202331543
2012-10-02,9.814690589904785
2012-10-03,9.831071853637695
2012-10-04,10.033120155334473
2012-10-05,9.960309982299805
2012-10-08,9.861106872558594
2012-10-09,9.829253196716309
2012-10-10,9.890228271484375
2012-10-11,10.12139892578125
2012-10-12,10.068612098693848
2012-10-15,10.252455711364746
2012-10-16,10.610133171081543
2012-10-17,10.679298400878906
2012-10-18,10.641984939575195
2012-10-19,10.350749015808105
2012-10-22,10.335274696350098
2012-10-23,10.388973236083984
2012-10-24,10.333453178405762
2012-10-25,10.434477806091309
2012-10-26,10.253365516662598
2012-10-31,10.515480041503906
2012-11-01,10.512748718261719
2012-11-02,10.407175064086914
2012-11-05,10.475433349609375
2012-11-06,10.592839241027832
2012-11-07,10.239714622497559
2012-11-08,10.58100700378418
2012-11-09,10.743918418884277
2012-11-12,10.795792579650879
2012-11-13,10.947785377502441
2012-11-14,10.702054977416992
2012-11-15,10.559473991394043
2012-11-16,10.656427383422852
2012-11-19,10.897862434387207
2012-11-20,10.707756996154785
2012-11-21,10.900714874267578
2012-11-23,11.027135848999023
2012-11-26,10.963452339172363
2012-11-27,11.19157886505127
2012-11-28,11.0974760055542
2012-11-29,11.4140043258667
2012-11-30,11.407349586486816
2012-12-03,11.315146446228027
2012-12-04,11.34176254272461
2012-12-05,11.350317001342773
2012-12-06,11.175419807434082
2012-12-07,11.252411842346191
2012-12-10,11.162111282348633
2012-12-11,11.162111282348633
2012-12-12,11.125991821289062
2012-12-13,11.072759628295898
2012-12-14,11.100326538085938
2012-12-17,11.166864395141602
2012-12-18,11.483391761779785
2012-12-19,11.308493614196777
2012-12-20,11.502403259277344
2012-12-21,11.493849754333496
2012-12-24,11.589850425720215
2012-12-26,11.587949752807617
2012-12-27,11.594603538513184
2012-12-28,11.596504211425781
2012-12-31,12.05370807647705
2013-01-02,12.530878067016602
2013-01-03,12.538484573364258
2013-01-04,12.631634712219238
2013-01-07,12.476699829101562
2013-01-08,12.290393829345703
2013-01-09,12.498560905456543
2013-01-10,12.51377010345459
2013-01-11,12.502364158630371
2013-01-14,12.530878067016602
2013-01-15,12.386397361755371
2013-01-16,12.234313011169434
2013-01-17,12.5194730758667
2013-01-18,12.432024955749512
2013-01-22,12.498560905456543
2013-01-23,12.418716430664062
2013-01-24,12.42917251586914
2013-01-25,12.585057258605957
2013-01-28,12.745702743530273
2013-01-29,12.787522315979004
2013-01-30,12.487154006958008
2013-01-31,12.780871391296387
2013-02-01,12.759007453918457
2013-02-04,12.542285919189453
2013-02-05,12.926299095153809
2013-02-06,13.02420425415039
2013-02-07,13.081238746643066
2013-02-08,13.149675369262695
2013-02-11,13.531791687011719
2013-02-12,13.703836441040039
2013-02-13,14.05933666229248
2013-02-14,13.824552536010742
2013-02-15,14.43099308013916
2013-02-19,14.761781692504883
2013-02-20,14.44430160522461
2013-02-21,14.069792747497559
2013-02-22,14.362556457519531
2013-02-25,13.963332176208496
2013-02-26,14.018463134765625
2013-02-27,14.334991455078125
2013-02-28,14.325485229492188
2013-03-01,14.343544006347656
2013-03-04,14.785545349121094
2013-03-05,14.909111976623535
2013-03-06,15.096367835998535
2013-03-07,15.042187690734863
2013-03-08,15.084961891174316
2013-03-11,14.994661331176758
2013-03-12,14.975651741027832
2013-03-13,15.082111358642578
2013-03-14,15.54692268371582
2013-03-15,15.798815727233887
2013-03-18,16.28262710571289
2013-03-19,16.769306182861328
2013-03-20,16.871967315673828
2013-03-21,16.50885772705078
2013-03-22,16.572546005249023
2013-03-25,16.731287002563477
2013-03-26,16.864356994628906
2013-03-27,16.705615997314453
2013-03-28,16.495548248291016
2013-04-01,16.173320770263672
2013-04-02,15.97560977935791
2013-04-03,15.594449996948242
2013-04-04,15.722770690917969
2013-04-05,15.622962951660156
2013-04-08,15.844435691833496
2013-04-09,15.6353178024292
2013-04-10,15.878656387329102
2013-04-11,15.896716117858887
2013-04-12,15.579236030578613
2013-04-15,14.836871147155762
2013-04-16,14.930024147033691
2013-04-17,14.577375411987305
2013-04-18,14.500386238098145
2013-04-19,14.852082252502441
2013-04-22,14.536502838134766
2013-04-23,15.00511646270752
2013-04-24,15.08021068572998
2013-04-25,14.872992515563965
2013-04-26,14.946183204650879
2013-04-29,15.150547981262207
2013-04-30,15.275068283081055
2013-05-01,14.38822078704834
2013-05-02,14.834020614624023
2013-05-03,15.461373329162598
2013-05-06,15.763640403747559
2013-05-07,16.325408935546875
2013-05-08,16.251264572143555
2013-05-09,16.000322341918945
2013-05-10,16.045000076293945
2013-05-13,15.871999740600586
2013-05-14,15.998425483703613
2013-05-15,16.016483306884766
2013-05-16,15.936638832092285
2013-05-17,16.320653915405273
2013-05-20,16.66854476928711
2013-05-21,16.53927993774414
2013-05-22,16.21704864501953
2013-05-23,16.19328498840332
2013-05-24,16.230361938476562
2013-05-28,16.839645385742188
2013-05-29,16.34917449951172
2013-05-30,16.638132095336914
2013-05-31,16.387197494506836
2013-06-03,16.6495361328125
2013-06-04,16.39765167236328
2013-06-05,16.22845458984375
2013-06-06,16.383390426635742
2013-06-07,16.33966636657715
2013-06-10,16.266475677490234
2013-06-11,16.113435745239258
2013-06-12,16.1505126953125
2013-06-13,16.483198165893555
2013-06-14,16.27978515625
2013-06-17,16.248414993286133
2013-06-18,16.458486557006836
2013-06-19,16.09728240966797
2013-06-20,15.58779525756836
2013-06-21,15.752236366271973
2013-06-24,15.347311019897461
2013-06-25,15.512699127197266
2013-06-26,15.373924255371094
2013-06-27,15.476577758789062
2013-06-28,15.38913345336914
2013-07-01,15.918580055236816
2013-07-02,16.247465133666992
2013-07-03,16.22940444946289
2013-07-05,16.302593231201172
2013-07-08,16.433761596679688
2013-07-09,16.556385040283203
2013-07-10,16.445173263549805
2013-07-11,16.373884201049805
2013-07-12,16.254119873046875
2013-07-15,16.197080612182617
2013-07-16,16.163818359375
2013-07-17,16.163818359375
2013-07-18,16.235105514526367
2013-07-19,16.37863540649414
2013-07-22,16.21229362487793
2013-07-23,16.05450439453125
2013-07-24,16.1505126953125
2013-07-25,16.017431259155273
2013-07-26,15.663836479187012
2013-07-29,15.822572708129883
2013-07-30,15.836835861206055
2013-07-31,15.8092679977417
2013-08-01,16.127695083618164
2013-08-02,15.950897216796875
2013-08-05,16.004127502441406
2013-08-06,15.810218811035156
2013-08-07,15.883407592773438
2013-08-08,17.047813415527344
2013-08-09,17.09628677368164
2013-08-12,16.593454360961914
2013-08-13,16.499357223510742
2013-08-14,16.69611358642578
2013-08-15,16.377687454223633
2013-08-16,16.374834060668945
2013-08-19,16.064014434814453
2013-08-20,16.44422149658203
2013-08-21,16.178075790405273
2013-08-22,16.254119873046875
2013-08-23,16.268375396728516
2013-08-26,16.104881286621094
2013-08-27,15.674291610717773
2013-08-28,15.797863006591797
2013-08-29,15.949951171875
2013-08-30,15.550722122192383
2013-09-03,15.876752853393555
2013-09-04,15.89576244354248
2013-09-05,15.839689254760742
2013-09-06,15.591594696044922
2013-09-09,15.969905853271484
2013-09-10,16.089677810668945
2013-09-11,15.841585159301758
