Date,TFC
2010-05-05,19.36838150024414
2010-05-06,18.796659469604492
2010-05-07,18.808338165283203
2010-05-10,19.846765518188477
2010-05-11,20.3134765625
2010-05-12,20.774341583251953
2010-05-13,20.51765251159668
2010-05-14,19.8642635345459
2010-05-17,19.67757797241211
2010-05-18,18.98335075378418
2010-05-19,18.837505340576172
2010-05-20,17.746570587158203
2010-05-21,18.29496192932129
2010-05-24,17.559885025024414
2010-05-25,17.804914474487305
2010-05-26,17.571561813354492
2010-05-27,18.131608963012695
2010-05-28,17.641565322875977
2010-06-01,17.36737632751465
2010-06-02,17.927419662475586
2010-06-03,17.769914627075195
2010-06-04,17.05234718322754
2010-06-07,16.82482147216797
2010-06-08,16.9064998626709
2010-06-09,16.748981475830078
2010-06-10,17.57740020751953
2010-06-11,17.624055862426758
2010-06-14,17.384878158569336
2010-06-15,17.705732345581055
2010-06-16,17.676563262939453
2010-06-17,17.338205337524414
2010-06-18,17.250696182250977
2010-06-21,17.16901969909668
2010-06-22,16.953170776367188
2010-06-23,16.813148498535156
2010-06-24,16.433963775634766
2010-06-25,16.778156280517578
2010-06-28,16.643978118896484
2010-06-29,15.914742469787598
2010-06-30,15.348855018615723
2010-07-01,15.418862342834473
2010-07-02,15.179681777954102
2010-07-06,15.477206230163574
2010-07-07,16.046310424804688
2010-07-08,16.15778160095215
2010-07-09,16.533262252807617
2010-07-12,16.498064041137695
2010-07-13,16.773815155029297
2010-07-14,16.380727767944336
2010-07-15,16.245784759521484
2010-07-16,15.477211952209473
2010-07-19,15.318799018859863
2010-07-20,15.576947212219238
2010-07-21,15.201451301574707
2010-07-22,14.867032051086426
2010-07-23,14.98437786102295
2010-07-26,15.248384475708008
2010-07-27,15.3070650100708
2010-07-28,14.996110916137695
2010-07-29,14.696895599365234
2010-07-30,14.567816734313965
2010-08-02,14.872897148132324
2010-08-03,14.556084632873535
2010-08-04,14.720361709594727
2010-08-05,14.81423568725586
2010-08-06,14.784899711608887
2010-08-09,14.872897148132324
2010-08-10,14.808362007141113
2010-08-11,14.21579360961914
2010-08-12,13.986985206604004
2010-08-13,13.981114387512207
2010-08-16,13.963515281677246
2010-08-17,13.992849349975586
2010-08-18,13.986985206604004
2010-08-19,13.658428192138672
2010-08-20,13.558686256408691
2010-08-23,13.27120590209961
2010-08-24,13.142132759094238
2010-08-25,13.059995651245117
2010-08-26,13.065858840942383
2010-08-27,13.329874992370605
2010-08-30,12.83117961883545
2010-08-31,12.977860450744629
2010-09-01,13.511750221252441
2010-09-02,13.56456184387207
2010-09-03,13.82270622253418
2010-09-07,13.312272071838379
2010-09-08,13.617356300354004
2010-09-09,14.039785385131836
2010-09-10,13.875509262084961
2010-09-13,14.297930717468262
2010-09-14,13.746438026428223
2010-09-15,13.846169471740723
2010-09-16,13.658428192138672
2010-09-17,13.511750221252441
2010-09-20,13.893110275268555
2010-09-21,13.93417739868164
2010-09-22,13.881376266479492
2010-09-23,13.863774299621582
2010-09-24,14.380069732666016
2010-09-27,14.116059303283691
2010-09-28,14.121920585632324
2010-09-29,14.227530479431152
2010-09-30,14.127788543701172
2010-10-01,14.297930717468262
2010-10-04,14.121920585632324
2010-10-05,14.250994682312012
2010-10-06,14.256866455078125
2010-10-07,14.121920585632324
2010-10-08,13.834439277648926
2010-10-11,13.787507057189941
2010-10-12,13.975252151489258
2010-10-13,13.804022789001465
2010-10-14,13.508814811706543
2010-10-15,13.367115020751953
2010-10-18,13.656424522399902
2010-10-19,13.532435417175293
2010-10-20,13.532435417175293
2010-10-21,13.355310440063477
2010-10-22,13.355310440063477
2010-10-25,13.178177833557129
2010-10-26,13.284457206726074
2010-10-27,13.308073997497559
2010-10-28,13.697745323181152
2010-10-29,13.821735382080078
2010-11-01,13.426154136657715
2010-11-02,13.526527404785156
2010-11-03,13.6091890335083
2010-11-04,14.288169860839844
2010-11-05,15.102948188781738
2010-11-08,14.919915199279785
2010-11-09,14.671937942504883
2010-11-10,14.973061561584473
2010-11-11,14.919915199279785
2010-11-12,14.6542329788208
2010-11-15,14.790031433105469
2010-11-16,14.435774803161621
2010-11-17,14.3176908493042
2010-11-18,14.412158012390137
2010-11-19,14.453489303588867
2010-11-22,14.276363372802734
2010-11-23,13.928014755249023
2010-11-24,14.010673522949219
2010-11-26,13.780412673950195
2010-11-29,13.992961883544922
2010-11-30,13.697745323181152
2010-12-01,14.022482872009277
2010-12-02,14.589289665222168
2010-12-03,14.589289665222168
2010-12-06,14.494813919067383
2010-12-07,14.58338451385498
2010-12-08,15.097043991088867
2010-12-09,16.000391006469727
2010-12-10,16.029911041259766
2010-12-13,15.870491981506348
2010-12-14,15.693366050720215
2010-12-15,15.445390701293945
2010-12-16,15.587096214294434
2010-12-17,15.445390701293945
2010-12-20,15.303694725036621
2010-12-21,15.457200050354004
2010-12-22,15.640233993530273
2010-12-23,15.551669120788574
2010-12-27,15.657947540283203
2010-12-28,15.610715866088867
2010-12-29,15.610715866088867
2010-12-30,15.587096214294434
2010-12-31,15.522156715393066
2011-01-03,15.86458969116211
2011-01-04,15.846877098083496
2011-01-05,16.309995651245117
2011-01-06,15.96562385559082
2011-01-07,15.633142471313477
2011-01-10,15.698443412780762
2011-01-11,15.75187873840332
2011-01-12,15.941876411437988
2011-01-13,15.953753471374512
2011-01-14,16.494049072265625
2011-01-18,16.321870803833008
2011-01-19,16.203121185302734
2011-01-20,16.078439712524414
2011-01-21,16.85622787475586
2011-01-24,16.4999942779541
2011-01-25,16.5653076171875
2011-01-26,16.244688034057617
2011-01-27,16.4999942779541
2011-01-28,16.1853084564209
2011-01-31,16.410932540893555
2011-02-01,16.921546936035156
2011-02-02,16.808732986450195
2011-02-03,16.850299835205078
2011-02-04,16.885921478271484
2011-02-07,17.052173614501953
2011-02-08,17.319353103637695
2011-02-09,17.200597763061523
2011-02-10,16.957172393798828
2011-02-11,17.289661407470703
2011-02-14,17.259979248046875
2011-02-15,17.064048767089844
2011-02-16,17.08185386657715
2011-02-17,16.8621768951416
2011-02-18,16.868106842041016
2011-02-22,16.46436882019043
2011-02-23,16.440622329711914
2011-02-24,16.440622329711914
2011-02-25,16.4168701171875
2011-02-28,16.38718032836914
2011-03-01,16.042818069458008
2011-03-02,16.06656265258789
2011-03-03,16.07250213623047
2011-03-04,15.656879425048828
2011-03-07,15.645008087158203
2011-03-08,16.019062042236328
2011-03-09,16.024999618530273
2011-03-10,15.757820129394531
2011-03-11,16.090314865112305
2011-03-14,15.930000305175781
2011-03-15,15.930000305175781
2011-03-16,15.876564025878906
2011-03-17,15.953753471374512
2011-03-18,16.036880493164062
2011-03-21,15.95969009399414
2011-03-22,15.81125545501709
2011-03-23,15.787501335144043
2011-03-24,15.835010528564453
2011-03-25,16.07250213623047
2011-03-28,16.203121185302734
2011-03-29,16.422809600830078
2011-03-30,16.446552276611328
2011-03-31,16.298124313354492
2011-04-01,16.399057388305664
2011-04-04,16.34562110900879
2011-04-05,16.298124313354492
2011-04-06,16.375789642333984
2011-04-07,16.369815826416016
2011-04-08,16.26824378967285
2011-04-11,16.30409812927246
2011-04-12,16.292144775390625
2011-04-13,16.04122543334961
2011-04-14,15.808218955993652
2011-04-15,15.850048065185547
2011-04-18,15.89784049987793
2011-04-19,16.094993591308594
2011-04-20,15.885882377624512
2011-04-21,15.521450996398926
2011-04-25,15.336251258850098
2011-04-26,15.55730152130127
2011-04-27,15.640944480895996
2011-04-28,15.921737670898438
2011-04-29,16.083040237426758
2011-05-02,15.885882377624512
2011-05-03,16.077072143554688
2011-05-04,15.957582473754883
2011-05-05,15.92771053314209
2011-05-06,16.118892669677734
2011-05-09,16.112911224365234
2011-05-10,16.244354248046875
2011-05-11,16.214481353759766
2011-05-12,16.250322341918945
2011-05-13,15.90978717803955
2011-05-16,15.933686256408691
2011-05-17,16.184606552124023
2011-05-18,16.172658920288086
2011-05-19,16.316043853759766
2011-05-20,15.867961883544922
2011-05-23,15.59314250946045
2011-05-24,15.658860206604004
2011-05-25,15.933686256408691
2011-05-26,16.06511878967285
2011-05-27,16.310068130493164
2011-05-31,16.453454971313477
2011-06-01,15.50352668762207
2011-06-02,15.658860206604004
2011-06-03,15.60508918762207
2011-06-06,15.372090339660645
2011-06-07,15.413912773132324
2011-06-08,15.294425010681152
2011-06-09,15.449758529663086
2011-06-10,15.431836128234863
2011-06-13,15.599116325378418
2011-06-14,15.74848461151123
2011-06-15,15.551329612731934
2011-06-16,15.682755470275879
2011-06-17,15.64691162109375
2011-06-20,15.6947021484375
2011-06-21,15.664841651916504
2011-06-22,15.360143661499023
2011-06-23,15.276495933532715
2011-06-24,15.204804420471191
2011-06-27,15.46768856048584
2011-06-28,15.437813758850098
2011-06-29,15.8560209274292
2011-06-30,16.035247802734375
2011-07-01,16.333972930908203
2011-07-05,16.208507537841797
2011-07-06,16.08229637145996
2011-07-07,16.22052001953125
2011-07-08,15.67963695526123
2011-07-11,15.349095344543457
2011-07-12,15.409200668334961
2011-07-13,15.445262908935547
2011-07-14,15.216878890991211
2011-07-15,15.216878890991211
2011-07-18,15.012548446655273
2011-07-19,15.19284439086914
2011-07-20,15.403186798095703
2011-07-21,15.799838066101074
2011-07-22,15.733733177185059
2011-07-25,15.685650825500488
2011-07-26,15.81787395477295
2011-07-27,15.427230834960938
2011-07-28,15.487321853637695
2011-07-29,15.433242797851562
2011-08-01,15.391166687011719
2011-08-02,14.657968521118164
2011-08-03,14.784175872802734
2011-08-04,14.237281799316406
2011-08-05,14.0089111328125
2011-08-08,12.843003273010254
2011-08-09,13.359846115112305
2011-08-10,11.935519218444824
2011-08-11,12.656697273254395
2011-08-12,12.34419059753418
2011-08-15,12.734825134277344
2011-08-16,12.506446838378906
2011-08-17,12.60861873626709
2011-08-18,11.893446922302246
2011-08-19,11.580940246582031
2011-08-22,11.52083969116211
2011-08-23,11.911479949951172
2011-08-24,12.350196838378906
2011-08-25,12.223994255065918
2011-08-26,12.46438217163086
2011-08-29,13.065364837646484
2011-08-30,13.04732894897461
2011-08-31,13.395910263061523
2011-09-01,13.017289161682129
2011-09-02,12.56655216217041
2011-09-06,12.554525375366211
2011-09-07,13.365861892700195
2011-09-08,12.987238883972168
2011-09-09,12.560541152954102
2011-09-12,12.818960189819336
2011-09-13,12.993249893188477
2011-09-14,13.221619606018066
2011-09-15,13.522115707397461
2011-09-16,13.624281883239746
2011-09-19,13.149497985839844
2011-09-20,13.335805892944336
2011-09-21,12.620640754699707
2011-09-22,12.380243301391602
2011-09-23,12.536505699157715
2011-09-26,13.257680892944336
2011-09-27,13.221619606018066
2011-09-28,12.782904624938965
2011-09-29,13.26970100402832
2011-09-30,12.818960189819336
2011-10-03,12.368226051330566
2011-10-04,12.632660865783691
2011-10-05,12.620640754699707
2011-10-06,13.149497985839844
2011-10-07,12.578568458557129
2011-10-10,13.233642578125
2011-10-11,13.462013244628906
2011-10-12,13.800985336303711
2011-10-13,13.637554168701172
2011-10-14,13.643603324890137
2011-10-17,13.110936164855957
2011-10-18,13.861518859863281
2011-10-19,13.498335838317871
2011-10-20,13.637554168701172
2011-10-21,13.952311515808105
2011-10-24,14.333654403686523
2011-10-25,13.84335994720459
2011-10-26,14.000738143920898
2011-10-27,14.55762004852295
2011-10-28,14.472872734069824
2011-10-31,14.127859115600586
2011-11-01,13.60728645324707
2011-11-02,14.127859115600586
2011-11-03,14.436558723449707
2011-11-04,14.146011352539062
2011-11-07,14.291282653808594
2011-11-08,14.642362594604492
2011-11-09,13.819146156311035
2011-11-10,13.958367347717285
2011-11-11,14.273122787475586
2011-11-14,14.000738143920898
2011-11-15,14.158114433288574
2011-11-16,13.891779899597168
2011-11-17,13.722294807434082
2011-11-18,13.728347778320312
2011-11-21,13.353059768676758
2011-11-22,13.256211280822754
2011-11-23,12.735650062561035
2011-11-25,12.814338684082031
2011-11-28,13.21384334564209
2011-11-29,13.116989135742188
2011-11-30,14.024944305419922
2011-12-01,13.958367347717285
2011-12-02,14.164170265197754
2011-12-05,14.345765113830566
2011-12-06,14.248917579650879
2011-12-07,14.454720497131348
2011-12-08,13.958367347717285
2011-12-09,14.400237083435059
2011-12-12,14.109692573547363
2011-12-13,14.000738143920898
2011-12-14,14.043103218078613
2011-12-15,14.321548461914062
2011-12-16,14.55762004852295
2011-12-19,14.261024475097656
2011-12-20,14.85422134399414
2011-12-21,14.98133373260498
2011-12-22,15.338462829589844
2011-12-23,15.42320442199707
2011-12-27,15.35057544708252
2011-12-28,15.120555877685547
2011-12-29,15.35057544708252
2011-12-30,15.235564231872559
2012-01-03,15.65322208404541
2012-01-04,15.787216186523438
2012-01-05,15.939488410949707
2012-01-06,15.708033561706543
2012-01-09,16.079578399658203
2012-01-10,16.280569076538086
2012-01-11,16.298837661743164
2012-01-12,16.475475311279297
2012-01-13,16.585105895996094
2012-01-17,16.59119987487793
2012-01-18,16.713010787963867
2012-01-19,16.518112182617188
2012-01-20,16.74346923828125
2012-01-23,16.895734786987305
2012-01-24,16.90182113647461
2012-01-25,16.87137794494629
2012-01-26,16.469385147094727
2012-01-27,16.414569854736328
2012-01-30,16.572927474975586
2012-01-31,16.56075096130371
2012-02-01,17.023645401000977
2012-02-02,17.066272735595703
2012-02-03,17.73625946044922
2012-02-06,17.553539276123047
2012-02-07,17.97989273071289
2012-02-08,18.059066772460938
2012-02-09,17.918981552124023
2012-02-10,17.864164352416992
2012-02-13,18.059066772460938
2012-02-14,18.02861785888672
2012-02-15,17.894617080688477
2012-02-16,18.387968063354492
2012-02-17,18.473237991333008
2012-02-21,18.327064514160156
2012-02-22,17.949432373046875
2012-02-23,18.156522750854492
2012-02-24,17.955522537231445
2012-02-27,18.126066207885742
2012-02-28,17.937255859375
2012-02-29,17.8154354095459
2012-03-01,17.797168731689453
2012-03-02,17.851985931396484
2012-03-05,17.638805389404297
2012-03-06,17.242908477783203
2012-03-07,17.504812240600586
2012-03-08,17.724075317382812
2012-03-09,17.943347930908203
2012-03-12,17.851985931396484
2012-03-13,18.515878677368164
2012-03-14,18.528057098388672
2012-03-15,19.003131866455078
2012-03-16,18.91786766052246
2012-03-19,19.112770080566406
2012-03-20,19.106685638427734
2012-03-21,18.92395782470703
2012-03-22,18.77777671813965
2012-03-23,18.87523078918457
2012-03-26,19.137134552001953
2012-03-27,18.9300479888916
2012-03-28,19.417299270629883
2012-03-29,19.167585372924805
2012-03-30,19.11885643005371
2012-04-02,19.088409423828125
2012-04-03,19.30158233642578
2012-04-04,19.2280330657959
2012-04-05,19.18511962890625
2012-04-09,18.774452209472656
2012-04-10,18.36377716064453
2012-04-11,18.74380874633789
2012-04-12,19.111568450927734
2012-04-13,18.688631057739258
2012-04-16,18.89704132080078
2012-04-17,19.160608291625977
2012-04-18,19.172863006591797
2012-04-19,19.06254005432129
2012-04-20,19.356740951538086
2012-04-23,19.39352035522461
2012-04-24,19.583532333374023
2012-04-25,19.883872985839844
2012-04-26,19.91452980041504
2012-04-27,20.00033950805664
2012-04-30,19.638700485229492
2012-05-01,19.847105026245117
2012-05-02,19.730642318725586
2012-05-03,19.638700485229492
2012-05-04,19.350618362426758
2012-05-07,19.534503936767578
2012-05-08,19.38739013671875
2012-05-09,19.142213821411133
2012-05-10,19.473201751708984
2012-05-11,19.460948944091797
2012-05-14,19.08704948425293
2012-05-15,18.841880798339844
2012-05-16,18.780580520629883
2012-05-17,18.455724716186523
2012-05-18,18.192155838012695
2012-05-21,18.394424438476562
2012-05-22,18.449594497680664
2012-05-23,18.474103927612305
2012-05-24,18.547657012939453
2012-05-25,18.6518611907959
2012-05-29,18.780580520629883
2012-05-30,18.486366271972656
2012-05-31,18.52314567565918
2012-06-01,17.376937866210938
2012-06-04,16.94175148010254
2012-06-05,17.07046890258789
2012-06-06,17.40145492553711
2012-06-07,17.49339485168457
2012-06-08,17.781478881835938
2012-06-11,17.456619262695312
2012-06-12,17.781478881835938
2012-06-13,17.66502571105957
2012-06-14,18.00827407836914
2012-06-15,18.277965545654297
2012-06-18,18.418943405151367
2012-06-19,18.55379867553711
2012-06-20,18.559921264648438
2012-06-21,18.369903564453125
2012-06-22,18.627342224121094
2012-06-25,18.143115997314453
2012-06-26,18.0450496673584
2012-06-27,18.32086944580078
2012-06-28,18.510881423950195
2012-06-29,18.909299850463867
2012-07-02,19.068662643432617
2012-07-03,19.216720581054688
2012-07-05,19.062496185302734
2012-07-06,19.093339920043945
2012-07-09,19.025470733642578
2012-07-10,18.920602798461914
2012-07-11,19.124187469482422
2012-07-12,18.98846435546875
2012-07-13,19.43263816833496
2012-07-16,19.401796340942383
2012-07-17,19.667062759399414
2012-07-18,19.500505447387695
2012-07-19,19.741086959838867
2012-07-20,19.543682098388672
2012-07-23,19.426469802856445
2012-07-24,19.51283836364746
2012-07-25,19.525169372558594
2012-07-26,19.79044532775879
2012-07-27,19.98785972595215
2012-07-30,19.56218719482422
2012-07-31,19.35244369506836
2012-08-01,19.315425872802734
2012-08-02,19.173545837402344
2012-08-03,19.525169372558594
2012-08-06,19.444978713989258
2012-08-07,19.537511825561523
2012-08-08,19.4881649017334
2012-08-09,19.55601692199707
2012-08-10,19.469655990600586
2012-08-13,19.49432945251465
2012-08-14,19.463478088378906
2012-08-15,19.667062759399414
2012-08-16,19.60536766052246
2012-08-17,19.71641731262207
2012-08-20,19.6485538482666
2012-08-21,19.531339645385742
2012-08-22,19.58070182800293
2012-08-23,19.13035011291504
2012-08-24,19.192041397094727
2012-08-27,19.24139976501465
2012-08-28,19.444978713989258
2012-08-29,19.55601692199707
2012-08-30,19.49432945251465
2012-08-31,19.457317352294922
2012-09-04,19.568359375
2012-09-05,19.61154556274414
2012-09-06,19.91999626159668
2012-09-07,20.271635055541992
2012-09-10,20.098905563354492
2012-09-11,20.086565017700195
2012-09-12,20.271635055541992
2012-09-13,20.7404842376709
2012-09-14,20.968740463256836
2012-09-17,20.709636688232422
2012-09-18,20.64177894592285
2012-09-19,20.734315872192383
2012-09-20,20.660297393798828
2012-09-21,20.54924774169922
2012-09-24,20.54924774169922
2012-09-25,20.462881088256836
2012-09-26,20.18526268005371
2012-09-27,20.425853729248047
2012-09-28,20.456708908081055
2012-10-01,20.33332061767578
2012-10-02,20.358001708984375
2012-10-03,20.5876522064209
2012-10-04,20.84212875366211
2012-10-05,20.87936019897461
2012-10-08,20.78005599975586
2012-10-09,20.618688583374023
2012-10-10,20.593856811523438
2012-10-11,20.606271743774414
2012-10-12,20.072494506835938
2012-10-15,20.103527069091797
2012-10-16,19.743539810180664
2012-10-17,20.029048919677734
2012-10-18,18.607711791992188
2012-10-19,18.48358154296875
2012-10-22,18.229103088378906
2012-10-23,17.881526947021484
2012-10-24,17.881526947021484
2012-10-25,17.968421936035156
2012-10-26,18.005651473999023
2012-10-31,17.968421936035156
2012-11-01,18.191862106323242
2012-11-02,18.260128021240234
2012-11-05,17.96221351623535
2012-11-06,18.154621124267578
2012-11-07,17.242229461669922
2012-11-08,17.161548614501953
2012-11-09,17.0994815826416
2012-11-12,17.192584991455078
2012-11-13,17.037410736083984
2012-11-14,16.813966751098633
2012-11-15,17.0994815826416
2012-11-16,17.403608322143555
2012-11-19,17.614639282226562
2012-11-20,17.658079147338867
2012-11-21,17.614639282226562
2012-11-23,17.881526947021484
2012-11-26,17.813257217407227
2012-11-27,17.465675354003906
2012-11-28,17.51532745361328
2012-11-29,17.509124755859375
2012-11-30,17.484298706054688
2012-12-03,17.322921752929688
2012-12-04,17.186378479003906
2012-12-05,17.291889190673828
2012-12-06,17.52153205871582
2012-12-07,17.639463424682617
2012-12-10,17.602222442626953
2012-12-11,17.66428565979004
2012-12-12,17.900146484375
2012-12-13,17.738773345947266
2012-12-14,17.558780670166016
2012-12-17,18.09255599975586
2012-12-18,18.396684646606445
2012-12-19,18.315998077392578
2012-12-20,18.396684646606445
2012-12-21,18.27875518798828
2012-12-24,18.148408889770508
2012-12-26,18.129791259765625
2012-12-27,18.03669548034668
2012-12-28,17.90635108947754
2012-12-31,18.067731857299805
2013-01-02,18.792686462402344
2013-01-03,18.698936462402344
2013-01-04,18.873929977416992
2013-01-07,18.773935317993164
2013-01-08,18.6427001953125
2013-01-09,18.773935317993164
2013-01-10,19.086416244506836
2013-01-11,18.94267463684082
2013-01-14,18.911426544189453
2013-01-15,18.948928833007812
2013-01-16,18.94267463684082
2013-01-17,19.305152893066406
2013-01-18,19.398902893066406
2013-01-22,19.280153274536133
2013-01-23,19.223913192749023
2013-01-24,19.31765365600586
2013-01-25,19.292659759521484
2013-01-28,19.373905181884766
2013-01-29,19.330156326293945
2013-01-30,19.098918914794922
2013-01-31,18.923931121826172
2013-02-01,19.44890022277832
2013-02-04,19.073911666870117
2013-02-05,19.38640022277832
2013-02-06,19.43047523498535
2013-02-07,19.310848236083984
2013-02-08,19.29825782775879
2013-02-11,19.285661697387695
2013-02-12,19.266773223876953
2013-02-13,19.216394424438477
2013-02-14,19.115657806396484
2013-02-15,19.058996200561523
2013-02-19,19.12195587158203
2013-02-20,18.888988494873047
2013-02-21,18.914180755615234
2013-02-22,19.25419044494629
2013-02-25,18.819732666015625
2013-02-26,18.93936538696289
2013-02-27,19.134546279907227
2013-02-28,19.115657806396484
2013-03-01,19.304550170898438
2013-03-04,19.600481033325195
2013-03-05,19.147151947021484
2013-03-06,19.310848236083984
2013-03-07,19.59417724609375
2013-03-08,19.770477294921875
2013-03-11,20.009742736816406
2013-03-12,19.7515926361084
2013-03-13,19.87751579284668
2013-03-14,19.978254318237305
2013-03-15,19.50603675842285
2013-03-18,19.361217498779297
2013-03-19,19.386404037475586
2013-03-20,19.499731063842773
2013-03-21,19.29195785522461
2013-03-22,19.3927001953125
2013-03-25,19.405292510986328
2013-03-26,19.650846481323242
2013-03-27,19.694927215576172
2013-03-28,19.764183044433594
2013-04-01,19.44936180114746
2013-04-02,19.304550170898438
2013-04-03,18.996030807495117
2013-04-04,19.273067474365234
2013-04-05,18.95195770263672
2013-04-08,19.128252029418945
2013-04-09,19.455665588378906
2013-04-10,19.739002227783203
2013-04-11,19.669736862182617
2013-04-12,19.52492332458496
2013-04-15,18.95195770263672
2013-04-16,19.147151947021484
2013-04-17,18.90158462524414
2013-04-18,18.429357528686523
2013-04-19,18.693805694580078
2013-04-22,18.74418067932129
2013-04-23,18.870100021362305
2013-04-24,19.03380584716797
2013-04-25,19.310848236083984
2013-04-26,19.247880935668945
2013-04-29,19.405292510986328
2013-04-30,19.373811721801758
2013-05-01,19.10936737060547
2013-05-02,19.266773223876953
2013-05-03,19.48084259033203
2013-05-06,19.619373321533203
2013-05-07,19.839736938476562
2013-05-08,19.991962432861328
2013-05-09,19.884140014648438
2013-05-10,19.92218780517578
2013-05-13,20.131500244140625
2013-05-14,20.46131706237793
2013-05-15,20.60720443725586
2013-05-16,20.410572052001953
2013-05-17,20.645248413085938
2013-05-20,20.71502113342285
2013-05-21,20.75307273864746
2013-05-22,20.702335357666016
2013-05-23,20.84821319580078
2013-05-24,20.816492080688477
2013-05-28,21.01946449279785
2013-05-29,21.133625030517578
2013-05-30,21.222427368164062
2013-05-31,20.879924774169922
2013-06-03,20.987749099731445
2013-06-04,20.905302047729492
2013-06-05,20.60085105895996
2013-06-06,20.727703094482422
2013-06-07,21.076553344726562
2013-06-10,21.203401565551758
2013-06-11,21.127296447753906
2013-06-12,20.905302047729492
2013-06-13,21.197057723999023
2013-06-14,20.7911319732666
2013-06-17,21.000438690185547
2013-06-18,21.171689987182617
2013-06-19,20.924325942993164
2013-06-20,20.91798210144043
2013-06-21,21.361970901489258
2013-06-24,21.070209503173828
2013-06-25,21.45710563659668
2013-06-26,21.488821029663086
2013-06-27,21.641036987304688
2013-06-28,21.488821029663086
2013-07-01,21.577625274658203
2013-07-02,21.666412353515625
2013-07-03,21.672754287719727
2013-07-05,22.123083114624023
2013-07-08,22.16748046875
2013-07-09,22.230911254882812
2013-07-10,22.072341918945312
2013-07-11,21.93280029296875
2013-07-12,22.072341918945312
2013-07-15,22.288000106811523
2013-07-16,22.097713470458984
2013-07-17,22.091371536254883
2013-07-18,22.23724937438965
2013-07-19,22.26262092590332
2013-07-22,22.490951538085938
2013-07-23,22.662202835083008
2013-07-24,22.630491256713867
2013-07-25,22.598779678344727
2013-07-26,22.668546676635742
2013-07-29,22.49730110168457
2013-07-30,22.57975959777832
2013-07-31,22.63683319091797
2013-08-01,23.106182098388672
2013-08-02,23.0998477935791
2013-08-05,23.087167739868164
2013-08-06,22.884204864501953
2013-08-07,22.660785675048828
2013-08-08,22.64801597595215
2013-08-09,22.635244369506836
2013-08-12,22.705461502075195
2013-08-13,22.896968841552734
2013-08-14,22.788448333740234
2013-08-15,22.545879364013672
2013-08-16,22.679929733276367
2013-08-19,22.65440559387207
2013-08-20,22.750144958496094
2013-08-21,22.558652877807617
2013-08-22,22.92249298095703
2013-08-23,22.82675552368164
2013-08-26,22.724611282348633
2013-08-27,22.016069412231445
2013-08-28,21.907550811767578
2013-08-29,21.869243621826172
2013-08-30,21.67775535583496
2013-09-03,21.582006454467773
2013-09-04,21.658601760864258
2013-09-05,21.658601760864258
2013-09-06,21.396888732910156
2013-09-09,21.550085067749023
2013-09-10,21.582006454467773
2013-09-11,21.613924026489258
2013-09-12,21.62030601501465
2013-09-13,21.70966911315918
2013-09-16,22.009679794311523
