Date,NSC
2010-01-04,36.581398010253906
2010-01-05,37.14482498168945
2010-01-06,37.04050064086914
2010-01-07,36.55358123779297
2010-01-08,37.812618255615234
2010-01-11,37.722171783447266
2010-01-12,37.576107025146484
2010-01-13,37.562191009521484
2010-01-14,36.97093963623047
2010-01-15,36.71357345581055
2010-01-19,36.90138626098633
2010-01-20,35.997093200683594
2010-01-21,35.058048248291016
2010-01-22,34.53636169433594
2010-01-25,34.689388275146484
2010-01-26,34.605918884277344
2010-01-27,35.078914642333984
2010-01-28,33.451229095458984
2010-01-29,32.7347526550293
2010-02-01,33.44426727294922
2010-02-02,34.08420944213867
2010-02-03,33.93711471557617
2010-02-04,32.8023681640625
2010-02-05,32.991512298583984
2010-02-08,32.438140869140625
2010-02-09,33.01951217651367
2010-02-10,32.91445541381836
2010-02-11,34.0281982421875
2010-02-12,33.958126068115234
2010-02-16,34.945770263671875
2010-02-17,34.50448989868164
2010-02-18,35.19795227050781
2010-02-19,35.73028564453125
2010-02-22,35.821353912353516
2010-02-23,35.49913787841797
2010-02-24,35.80033493041992
2010-02-25,36.17858123779297
2010-02-26,36.02447509765625
2010-03-01,36.872047424316406
2010-03-02,36.92107009887695
2010-03-03,36.577842712402344
2010-03-04,36.752952575683594
2010-03-05,37.103187561035156
2010-03-08,37.103187561035156
2010-03-09,37.64253234863281
2010-03-10,37.73358154296875
2010-03-11,38.076820373535156
2010-03-12,38.13985824584961
2010-03-15,38.2169075012207
2010-03-16,38.61616897583008
2010-03-17,38.721248626708984
2010-03-18,39.00142288208008
2010-03-19,38.75625991821289
2010-03-22,38.80528259277344
2010-03-23,38.69322967529297
2010-03-24,38.286949157714844
2010-03-25,38.31497573852539
2010-03-26,38.406036376953125
2010-03-29,39.09248352050781
2010-03-30,39.36565399169922
2010-03-31,39.14851760864258
2010-04-01,39.91902160644531
2010-04-05,40.318267822265625
2010-04-06,40.33928298950195
2010-04-07,40.402339935302734
2010-04-08,40.94868087768555
2010-04-09,40.56342697143555
2010-04-12,40.89963912963867
2010-04-13,41.44601821899414
2010-04-14,42.11846160888672
2010-04-15,42.45466613769531
2010-04-16,41.656158447265625
2010-04-19,41.600120544433594
2010-04-20,42.16047286987305
2010-04-21,42.16047286987305
2010-04-22,42.40565872192383
2010-04-23,42.6437873840332
2010-04-26,42.790889739990234
2010-04-27,41.782230377197266
2010-04-28,41.44601821899414
2010-04-29,42.384613037109375
2010-04-30,41.558082580566406
2010-05-03,42.83292770385742
2010-05-04,41.782230377197266
2010-05-05,41.09888458251953
2010-05-06,39.71812057495117
2010-05-07,38.90093994140625
2010-05-10,41.415897369384766
2010-05-11,41.66950988769531
2010-05-12,42.7825813293457
2010-05-13,42.120384216308594
2010-05-14,41.06365203857422
2010-05-17,40.95094680786133
2010-05-18,40.23240280151367
2010-05-19,39.43632888793945
2010-05-20,37.62584686279297
2010-05-21,38.61211395263672
2010-05-24,38.3021354675293
2010-05-25,38.259864807128906
2010-05-26,38.73892593383789
2010-05-27,39.957637786865234
2010-05-28,39.77450180053711
2010-06-01,38.76708984375
2010-06-02,39.93650817871094
2010-06-03,40.01401138305664
2010-06-04,37.61880111694336
2010-06-07,36.76639175415039
2010-06-08,37.5765380859375
2010-06-09,37.75969314575195
2010-06-10,39.56314468383789
2010-06-11,40.01401138305664
2010-06-14,39.57723617553711
2010-06-15,41.183433532714844
2010-06-16,41.06365203857422
2010-06-17,41.32432174682617
2010-06-18,41.62723922729492
2010-06-21,42.2471923828125
2010-06-22,40.48601150512695
2010-06-23,40.48601150512695
2010-06-24,39.61244583129883
2010-06-25,39.92948913574219
2010-06-28,39.87311935424805
2010-06-29,37.64698028564453
2010-06-30,37.372230529785156
2010-07-01,37.12568664550781
2010-07-02,35.86466598510742
2010-07-06,35.57583236694336
2010-07-07,36.463462829589844
2010-07-08,36.60436248779297
2010-07-09,37.90763854980469
2010-07-12,38.17532730102539
2010-07-13,38.950252532958984
2010-07-14,38.7459602355957
2010-07-15,38.76708984375
2010-07-16,37.59062576293945
2010-07-19,37.29475402832031
2010-07-20,38.03446578979492
2010-07-21,37.442691802978516
2010-07-22,38.5486946105957
2010-07-23,39.77450180053711
2010-07-26,40.26762008666992
2010-07-27,39.816749572753906
2010-07-28,39.4715576171875
2010-07-29,39.40110778808594
2010-07-30,39.640625
2010-08-02,40.50712203979492
2010-08-03,40.45783233642578
2010-08-04,40.84065628051758
2010-08-05,41.060401916503906
2010-08-06,40.45074462890625
2010-08-09,41.060401916503906
2010-08-10,40.91862106323242
2010-08-11,39.1746940612793
2010-08-12,38.92655563354492
2010-08-13,38.763511657714844
2010-08-16,38.67136001586914
2010-08-17,39.33065414428711
2010-08-18,39.763084411621094
2010-08-19,38.67843246459961
2010-08-20,38.59336853027344
2010-08-23,37.89863967895508
2010-08-24,37.352779388427734
2010-08-25,37.59379959106445
2010-08-26,37.607975006103516
2010-08-27,38.67136001586914
2010-08-30,37.962440490722656
2010-08-31,38.054588317871094
2010-09-01,39.71345520019531
2010-09-02,40.500362396240234
2010-09-03,41.053314208984375
2010-09-07,40.8760871887207
2010-09-08,41.386505126953125
2010-09-09,41.060401916503906
2010-09-10,41.71969985961914
2010-09-13,41.96072006225586
2010-09-14,41.66297912597656
2010-09-15,41.81893539428711
2010-09-16,41.42194747924805
2010-09-17,41.43613052368164
2010-09-20,41.77641296386719
2010-09-21,42.081241607666016
2010-09-22,41.77641296386719
2010-09-23,41.110023498535156
2010-09-24,42.449867248535156
2010-09-27,42.2301025390625
2010-09-28,42.27975082397461
2010-09-29,42.37190628051758
2010-09-30,42.18758010864258
2010-10-01,41.84021759033203
2010-10-04,41.37941360473633
2010-10-05,42.18758010864258
2010-10-06,42.30099105834961
2010-10-07,42.27265167236328
2010-10-08,42.910682678222656
2010-10-11,43.002830505371094
2010-10-12,42.34354782104492
2010-10-13,44.101654052734375
2010-10-14,43.79682540893555
2010-10-15,43.60540771484375
2010-10-18,43.59123992919922
2010-10-19,42.91776657104492
2010-10-20,43.860626220703125
2010-10-21,43.6408576965332
2010-10-22,44.023681640625
2010-10-25,43.9315071105957
2010-10-26,44.09457778930664
2010-10-27,43.49197006225586
2010-10-28,43.094974517822266
2010-10-29,43.59123992919922
2010-11-01,43.78974151611328
2010-11-02,44.22216033935547
2010-11-03,44.300601959228516
2010-11-04,44.7213020324707
2010-11-05,44.4289436340332
2010-11-08,44.464603424072266
2010-11-09,43.979740142822266
2010-11-10,44.27921676635742
2010-11-11,44.1865119934082
2010-11-12,43.46635437011719
2010-11-15,43.73017120361328
2010-11-16,43.17399215698242
2010-11-17,43.02427291870117
2010-11-18,43.60183334350586
2010-11-19,43.76583480834961
2010-11-22,43.537654876708984
2010-11-23,42.51802444458008
2010-11-24,43.5091438293457
2010-11-26,43.38077926635742
2010-11-29,43.43069076538086
2010-11-30,42.90306091308594
2010-12-01,43.86565399169922
2010-12-02,44.55730056762695
2010-12-03,44.83537673950195
2010-12-06,44.71416091918945
2010-12-07,44.79972839355469
2010-12-08,44.25068664550781
2010-12-09,44.55730056762695
2010-12-10,44.69990539550781
2010-12-13,44.379032135009766
2010-12-14,44.464603424072266
2010-12-15,44.578678131103516
2010-12-16,44.913822174072266
2010-12-17,44.68564224243164
2010-12-20,44.41469955444336
2010-12-21,44.67137908935547
2010-12-22,44.68564224243164
2010-12-23,44.52164077758789
2010-12-27,44.76406478881836
2010-12-28,44.71416091918945
2010-12-29,44.735557556152344
2010-12-30,44.735557556152344
2010-12-31,44.7925910949707
2011-01-03,45.44145202636719
2011-01-04,45.19901657104492
2011-01-05,45.434322357177734
2011-01-06,45.49136734008789
2011-01-07,46.375511169433594
2011-01-10,46.78196334838867
2011-01-11,46.31847381591797
2011-01-12,46.6464729309082
2011-01-13,46.83185577392578
2011-01-14,46.6322021484375
2011-01-18,46.546661376953125
2011-01-19,46.24003982543945
2011-01-20,45.762306213378906
2011-01-21,45.469974517822266
2011-01-24,45.855010986328125
2011-01-25,44.863895416259766
2011-01-26,44.72842025756836
2011-01-27,44.4289436340332
2011-01-28,43.052799224853516
2011-01-31,43.63035202026367
2011-02-01,44.29347610473633
2011-02-02,43.70500183105469
2011-02-03,43.65476608276367
2011-02-04,43.82699966430664
2011-02-07,44.135589599609375
2011-02-08,44.20734786987305
2011-02-09,44.580535888671875
2011-02-10,45.240779876708984
2011-02-11,46.0014762878418
2011-02-14,46.238311767578125
2011-02-15,46.25984191894531
2011-02-16,46.582786560058594
2011-02-17,46.7908935546875
2011-02-18,46.647369384765625
2011-02-22,46.21677017211914
2011-02-23,45.71442794799805
2011-02-24,46.008644104003906
2011-02-25,46.40336990356445
2011-02-28,47.0636100769043
2011-03-01,46.50383758544922
2011-03-02,46.76219940185547
2011-03-03,47.171268463134766
2011-03-04,46.8626594543457
2011-03-07,46.53253936767578
2011-03-08,47.12102127075195
2011-03-09,46.93442916870117
2011-03-10,46.61148452758789
2011-03-11,47.74536895751953
2011-03-14,47.31477737426758
2011-03-15,47.049251556396484
2011-03-16,46.16654968261719
2011-03-17,47.25019454956055
2011-03-18,47.565956115722656
2011-03-21,48.66396713256836
2011-03-22,48.297969818115234
2011-03-23,47.853023529052734
2011-03-24,48.62089920043945
2011-03-25,49.288330078125
2011-03-28,49.352928161621094
2011-03-29,49.91986846923828
2011-03-30,49.51081085205078
2011-03-31,49.71174621582031
2011-04-01,49.74761962890625
2011-04-04,49.934207916259766
2011-04-05,49.338565826416016
2011-04-06,49.259605407714844
2011-04-07,48.89361572265625
2011-04-08,48.57783889770508
2011-04-11,48.55633544921875
2011-04-12,48.63527297973633
2011-04-13,48.6783332824707
2011-04-14,48.068321228027344
2011-04-15,48.613746643066406
2011-04-18,48.01090621948242
2011-04-19,48.26209259033203
2011-04-20,47.853023529052734
2011-04-21,47.55877685546875
2011-04-25,48.11137390136719
2011-04-26,49.10174560546875
2011-04-27,49.094573974609375
2011-04-28,53.0129508972168
2011-04-29,53.59425735473633
2011-05-02,53.54399490356445
2011-05-03,53.57270812988281
2011-05-04,52.172969818115234
2011-05-05,52.10804748535156
2011-05-06,52.634727478027344
2011-05-09,52.77182388305664
2011-05-10,53.55105972290039
2011-05-11,52.692466735839844
2011-05-12,52.65639877319336
2011-05-13,51.6390495300293
2011-05-16,51.4947395324707
2011-05-17,51.11954116821289
2011-05-18,52.028663635253906
2011-05-19,52.46156692504883
2011-05-20,52.13689422607422
2011-05-23,51.790565490722656
2011-05-24,51.357635498046875
2011-05-25,52.05030059814453
2011-05-26,51.956520080566406
2011-05-27,52.36056137084961
2011-05-31,52.89448547363281
2011-06-01,51.076263427734375
2011-06-02,51.675113677978516
2011-06-03,51.0257453918457
2011-06-06,50.77322769165039
2011-06-07,51.42981719970703
2011-06-08,50.88865661621094
2011-06-09,51.54524612426758
2011-06-10,50.77322769165039
2011-06-13,50.931941986083984
2011-06-14,52.028663635253906
2011-06-15,51.234989166259766
2011-06-16,50.65779113769531
2011-06-17,51.20612335205078
2011-06-20,51.66790008544922
2011-06-21,52.80067825317383
2011-06-22,52.815120697021484
2011-06-23,52.21627426147461
2011-06-24,51.711177825927734
2011-06-27,52.03586196899414
2011-06-28,52.692466735839844
2011-06-29,53.54384231567383
2011-06-30,54.06334686279297
2011-07-01,55.506370544433594
2011-07-05,54.806495666503906
2011-07-06,55.145606994628906
2011-07-07,55.54967498779297
2011-07-08,54.604469299316406
2011-07-11,53.87574005126953
2011-07-12,53.33461380004883
2011-07-13,53.83244323730469
2011-07-14,53.421199798583984
2011-07-15,53.32737350463867
2011-07-18,52.9882698059082
2011-07-19,53.846893310546875
2011-07-20,54.178775787353516
2011-07-21,55.30436325073242
2011-07-22,54.986873626708984
2011-07-25,55.16005325317383
2011-07-26,54.510684967041016
2011-07-27,54.92194747924805
2011-07-28,55.203338623046875
2011-07-29,54.618896484375
2011-08-01,54.28700256347656
2011-08-02,52.64195251464844
2011-08-03,52.15566635131836
2011-08-04,49.978302001953125
2011-08-05,50.217796325683594
2011-08-08,47.111392974853516
2011-08-09,49.266998291015625
2011-08-10,48.41782760620117
2011-08-11,49.35409927368164
2011-08-12,49.47748565673828
2011-08-15,50.30488586425781
2011-08-16,49.513790130615234
2011-08-17,49.57183074951172
2011-08-18,46.62510299682617
2011-08-19,45.7686767578125
2011-08-22,45.40577697753906
2011-08-23,46.81382369995117
2011-08-24,47.488800048828125
2011-08-25,46.61784362792969
2011-08-26,47.307350158691406
2011-08-29,48.23637771606445
2011-08-30,49.071044921875
2011-08-31,49.12184524536133
2011-09-01,48.51942825317383
2011-09-02,47.263816833496094
2011-09-06,47.198482513427734
