Date,BLND
2021-11-16,12.050000190734863
2021-11-17,12.390000343322754
2021-11-18,12.010000228881836
2021-11-19,11.65999984741211
2021-11-22,10.899999618530273
2021-11-23,10.600000381469727
2021-11-24,11.050000190734863
2021-11-26,10.899999618530273
2021-11-29,11.029999732971191
2021-11-30,11.4399995803833
2021-12-01,10.5
2021-12-02,10.510000228881836
2021-12-03,9.739999771118164
2021-12-06,9.350000381469727
2021-12-07,9.149999618530273
2021-12-08,9.270000457763672
2021-12-09,8.720000267028809
2021-12-10,8.210000038146973
2021-12-13,8.050000190734863
2021-12-14,7.610000133514404
2021-12-15,7.550000190734863
2021-12-16,7.289999961853027
2021-12-17,7.619999885559082
2021-12-20,7.460000038146973
2021-12-21,7.610000133514404
2021-12-22,7.380000114440918
2021-12-23,7.53000020980835
2021-12-27,7.71999979019165
2021-12-28,7.360000133514404
2021-12-29,7.25
2021-12-30,7.5
2021-12-31,7.340000152587891
2022-01-03,7.429999828338623
2022-01-04,7.150000095367432
2022-01-05,6.849999904632568
2022-01-06,6.829999923706055
2022-01-07,7.019999980926514
2022-01-10,7.090000152587891
2022-01-11,7.380000114440918
2022-01-12,7.349999904632568
2022-01-13,7.070000171661377
2022-01-14,7.070000171661377
2022-01-18,7.03000020980835
2022-01-19,7.170000076293945
2022-01-20,7.25
2022-01-21,7.039999961853027
2022-01-24,7.460000038146973
2022-01-25,7.21999979019165
2022-01-26,7.239999771118164
2022-01-27,7.150000095367432
2022-01-28,7.519999980926514
2022-01-31,7.960000038146973
2022-02-01,8.569999694824219
2022-02-02,8.520000457763672
2022-02-03,8.260000228881836
2022-02-04,8.630000114440918
2022-02-07,8.859999656677246
2022-02-08,9.0
2022-02-09,9.710000038146973
2022-02-10,9.899999618530273
2022-02-11,9.869999885559082
2022-02-14,9.40999984741211
2022-02-15,10.010000228881836
2022-02-16,9.949999809265137
2022-02-17,9.75
2022-02-18,9.210000038146973
2022-02-22,9.010000228881836
2022-02-23,8.449999809265137
2022-02-24,8.710000038146973
2022-02-25,8.529999732971191
2022-02-28,8.84000015258789
2022-03-01,9.100000381469727
2022-03-02,9.199999809265137
2022-03-03,8.899999618530273
2022-03-04,8.550000190734863
2022-03-07,8.5
2022-03-08,7.699999809265137
2022-03-09,7.769999980926514
2022-03-10,7.380000114440918
2022-03-11,6.75
2022-03-14,6.380000114440918
2022-03-15,6.130000114440918
2022-03-16,6.53000020980835
2022-03-17,7.010000228881836
2022-03-18,7.059999942779541
2022-03-21,6.300000190734863
2022-03-22,6.800000190734863
2022-03-23,6.380000114440918
2022-03-24,6.300000190734863
2022-03-25,6.110000133514404
2022-03-28,6.090000152587891
2022-03-29,6.190000057220459
2022-03-30,6.019999980926514
2022-03-31,5.699999809265137
2022-04-01,4.800000190734863
2022-04-04,4.980000019073486
2022-04-05,4.980000019073486
2022-04-06,4.639999866485596
2022-04-07,4.630000114440918
2022-04-08,4.610000133514404
2022-04-11,4.579999923706055
2022-04-12,4.659999847412109
2022-04-13,4.760000228881836
2022-04-14,4.789999961853027
2022-04-18,4.71999979019165
2022-04-19,5.0
2022-04-20,4.71999979019165
2022-04-21,4.579999923706055
2022-04-22,4.489999771118164
2022-04-25,4.789999961853027
2022-04-26,4.630000114440918
2022-04-27,4.570000171661377
2022-04-28,4.670000076293945
2022-04-29,4.309999942779541
2022-05-02,4.53000020980835
2022-05-03,4.619999885559082
2022-05-04,4.639999866485596
2022-05-05,4.300000190734863
2022-05-06,3.9800000190734863
2022-05-09,3.4100000858306885
2022-05-10,3.0
2022-05-11,2.890000104904175
2022-05-12,3.049999952316284
2022-05-13,3.680000066757202
2022-05-16,3.4000000953674316
2022-05-17,3.4100000858306885
2022-05-18,3.309999942779541
2022-05-19,3.5299999713897705
2022-05-20,3.369999885559082
2022-05-23,3.369999885559082
2022-05-24,3.2300000190734863
2022-05-25,3.240000009536743
2022-05-26,3.240000009536743
2022-05-27,3.369999885559082
2022-05-31,3.380000114440918
2022-06-01,3.380000114440918
2022-06-02,3.7200000286102295
2022-06-03,3.630000114440918
2022-06-06,3.700000047683716
2022-06-07,3.4600000381469727
2022-06-08,3.450000047683716
2022-06-09,3.140000104904175
2022-06-10,2.9700000286102295
2022-06-13,2.690000057220459
2022-06-14,2.690000057220459
2022-06-15,2.819999933242798
2022-06-16,2.7699999809265137
2022-06-17,3.009999990463257
2022-06-21,2.880000114440918
2022-06-22,2.869999885559082
2022-06-23,2.9700000286102295
2022-06-24,2.8299999237060547
2022-06-27,2.6500000953674316
2022-06-28,2.5299999713897705
2022-06-29,2.390000104904175
2022-06-30,2.359999895095825
2022-07-01,2.4100000858306885
2022-07-05,2.5399999618530273
2022-07-06,2.700000047683716
2022-07-07,2.950000047683716
2022-07-08,2.990000009536743
2022-07-11,2.7899999618530273
2022-07-12,2.7200000286102295
2022-07-13,2.680000066757202
2022-07-14,2.6500000953674316
2022-07-15,2.950000047683716
2022-07-18,2.809999942779541
2022-07-19,2.930000066757202
2022-07-20,3.1700000762939453
2022-07-21,3.1600000858306885
2022-07-22,3.0399999618530273
2022-07-25,2.6600000858306885
2022-07-26,2.509999990463257
2022-07-27,2.5199999809265137
2022-07-28,2.509999990463257
2022-07-29,2.640000104904175
2022-08-01,2.6700000762939453
2022-08-02,2.890000104904175
2022-08-03,2.9600000381469727
2022-08-04,3.0199999809265137
2022-08-05,2.9600000381469727
2022-08-08,3.2300000190734863
2022-08-09,2.930000066757202
2022-08-10,3.1600000858306885
2022-08-11,3.0199999809265137
2022-08-12,3.0399999618530273
2022-08-15,2.759999990463257
2022-08-16,3.549999952316284
2022-08-17,3.4200000762939453
2022-08-18,3.2899999618530273
2022-08-19,3.0999999046325684
2022-08-22,2.8499999046325684
2022-08-23,2.880000114440918
2022-08-24,2.990000009536743
2022-08-25,3.1500000953674316
2022-08-26,3.0999999046325684
2022-08-29,2.9800000190734863
2022-08-30,3.0399999618530273
2022-08-31,3.1500000953674316
2022-09-01,3.049999952316284
2022-09-02,3.0299999713897705
2022-09-06,2.990000009536743
2022-09-07,3.069999933242798
2022-09-08,3.0399999618530273
2022-09-09,3.0799999237060547
2022-09-12,3.0299999713897705
2022-09-13,3.0199999809265137
2022-09-14,3.0899999141693115
2022-09-15,3.049999952316284
2022-09-16,2.7300000190734863
2022-09-19,2.5999999046325684
2022-09-20,2.369999885559082
2022-09-21,2.259999990463257
2022-09-22,2.25
2022-09-23,2.180000066757202
2022-09-26,2.140000104904175
2022-09-27,2.25
2022-09-28,2.390000104904175
2022-09-29,2.2799999713897705
2022-09-30,2.2100000381469727
2022-10-03,2.2699999809265137
2022-10-04,2.5
2022-10-05,2.6700000762939453
2022-10-06,2.740000009536743
2022-10-07,2.6600000858306885
2022-10-10,2.549999952316284
2022-10-11,2.559999942779541
2022-10-12,2.25
2022-10-13,2.1500000953674316
2022-10-14,1.9500000476837158
2022-10-17,2.069999933242798
2022-10-18,2.0299999713897705
2022-10-19,1.9700000286102295
2022-10-20,1.940000057220459
2022-10-21,1.9199999570846558
2022-10-24,1.850000023841858
2022-10-25,2.1500000953674316
2022-10-26,2.2200000286102295
2022-10-27,2.2899999618530273
2022-10-28,2.450000047683716
2022-10-31,2.509999990463257
2022-11-01,2.4600000381469727
2022-11-02,2.25
2022-11-03,2.180000066757202
2022-11-04,2.049999952316284
2022-11-07,2.0
2022-11-08,2.0399999618530273
2022-11-09,1.8700000047683716
2022-11-10,2.180000066757202
2022-11-11,2.0899999141693115
2022-11-14,2.190000057220459
2022-11-15,2.180000066757202
2022-11-16,1.9800000190734863
2022-11-17,1.9199999570846558
2022-11-18,1.8300000429153442
2022-11-21,1.6200000047683716
2022-11-22,1.5700000524520874
2022-11-23,1.5
2022-11-25,1.3799999952316284
2022-11-28,1.2599999904632568
2022-11-29,1.2599999904632568
2022-11-30,1.3200000524520874
2022-12-01,1.2999999523162842
2022-12-02,1.2999999523162842
2022-12-05,1.190000057220459
2022-12-06,1.0499999523162842
2022-12-07,1.100000023841858
2022-12-08,1.149999976158142
2022-12-09,1.2400000095367432
2022-12-12,1.25
2022-12-13,1.2000000476837158
2022-12-14,1.3300000429153442
2022-12-15,1.4500000476837158
2022-12-16,1.4299999475479126
2022-12-19,1.2300000190734863
2022-12-20,1.2200000286102295
2022-12-21,1.2200000286102295
2022-12-22,1.2599999904632568
2022-12-23,1.2200000286102295
2022-12-27,1.100000023841858
2022-12-28,1.159999966621399
2022-12-29,1.2400000095367432
2022-12-30,1.440000057220459
2023-01-03,1.5299999713897705
2023-01-04,1.6200000047683716
2023-01-05,1.5
2023-01-06,1.5
2023-01-09,1.6699999570846558
2023-01-10,1.7000000476837158
2023-01-11,1.7200000286102295
2023-01-12,1.7599999904632568
2023-01-13,1.5399999618530273
2023-01-17,1.75
2023-01-18,1.6100000143051147
2023-01-19,1.4900000095367432
2023-01-20,1.559999942779541
2023-01-23,1.5
2023-01-24,1.4700000286102295
2023-01-25,1.4600000381469727
2023-01-26,1.5199999809265137
2023-01-27,1.6100000143051147
2023-01-30,1.590000033378601
2023-01-31,1.659999966621399
2023-02-01,1.7300000190734863
2023-02-02,2.069999933242798
2023-02-03,2.049999952316284
2023-02-06,2.0999999046325684
2023-02-07,2.069999933242798
2023-02-08,2.069999933242798
2023-02-09,1.9800000190734863
2023-02-10,1.899999976158142
2023-02-13,1.850000023841858
2023-02-14,1.9800000190734863
2023-02-15,1.940000057220459
2023-02-16,1.899999976158142
2023-02-17,1.7599999904632568
2023-02-21,1.7799999713897705
2023-02-22,1.690000057220459
2023-02-23,1.6200000047683716
2023-02-24,1.5800000429153442
2023-02-27,1.5800000429153442
2023-02-28,1.5800000429153442
2023-03-01,1.5
2023-03-02,1.5
2023-03-03,1.5
2023-03-06,1.5
2023-03-07,1.4800000190734863
2023-03-08,1.4800000190734863
2023-03-09,1.4199999570846558
2023-03-10,1.409999966621399
2023-03-13,1.340000033378601
2023-03-14,1.4900000095367432
2023-03-15,1.5299999713897705
2023-03-16,1.4700000286102295
2023-03-17,0.949999988079071
2023-03-20,0.8700000047683716
2023-03-21,1.0299999713897705
2023-03-22,0.9100000262260437
2023-03-23,0.9610000252723694
2023-03-24,0.9380000233650208
2023-03-27,0.8799999952316284
2023-03-28,0.8859999775886536
2023-03-29,1.0
2023-03-30,0.9589999914169312
2023-03-31,0.9959999918937683
2023-04-03,0.9800000190734863
2023-04-04,0.953000009059906
2023-04-05,0.8949999809265137
2023-04-06,0.9279999732971191
2023-04-10,0.8519999980926514
2023-04-11,0.8579999804496765
2023-04-12,0.8100000023841858
2023-04-13,0.8100000023841858
2023-04-14,0.7929999828338623
2023-04-17,0.8109999895095825
2023-04-18,0.8149999976158142
2023-04-19,0.8100000023841858
2023-04-20,0.8059999942779541
2023-04-21,0.8040000200271606
2023-04-24,0.7630000114440918
2023-04-25,0.7200000286102295
2023-04-26,0.6890000104904175
2023-04-27,0.6499999761581421
2023-04-28,0.5920000076293945
2023-05-01,0.6159999966621399
2023-05-02,0.550000011920929
2023-05-03,0.550000011920929
2023-05-04,0.5820000171661377
2023-05-05,0.6299999952316284
2023-05-08,0.7039999961853027
2023-05-09,0.7799999713897705
2023-05-10,0.9869999885559082
2023-05-11,1.090000033378601
2023-05-12,0.9629999995231628
2023-05-15,1.1100000143051147
2023-05-16,1.0099999904632568
2023-05-17,0.9710000157356262
2023-05-18,1.0099999904632568
2023-05-19,0.9290000200271606
2023-05-22,1.0399999618530273
2023-05-23,1.0499999523162842
2023-05-24,0.9039999842643738
2023-05-25,0.8880000114440918
2023-05-26,0.9229999780654907
2023-05-30,0.9909999966621399
2023-05-31,0.9890000224113464
2023-06-01,1.0099999904632568
2023-06-02,1.0499999523162842
2023-06-05,1.0499999523162842
2023-06-06,1.0399999618530273
2023-06-07,0.9800000190734863
2023-06-08,1.0299999713897705
2023-06-09,0.9800000190734863
2023-06-12,1.0099999904632568
2023-06-13,1.0800000429153442
2023-06-14,0.9549999833106995
2023-06-15,1.0099999904632568
2023-06-16,0.9860000014305115
2023-06-20,0.8999999761581421
2023-06-21,0.9070000052452087
2023-06-22,0.902999997138977
2023-06-23,0.8600000143051147
2023-06-26,0.8970000147819519
2023-06-27,0.8709999918937683
2023-06-28,0.8880000114440918
2023-06-29,0.9769999980926514
2023-06-30,0.9470000267028809
2023-07-03,1.059999942779541
2023-07-05,1.059999942779541
2023-07-06,0.9599999785423279
2023-07-07,0.9909999966621399
2023-07-10,1.059999942779541
2023-07-11,1.0700000524520874
2023-07-12,1.25
2023-07-13,1.2400000095367432
2023-07-14,1.2000000476837158
2023-07-17,1.2999999523162842
2023-07-18,1.4600000381469727
2023-07-19,1.3899999856948853
2023-07-20,1.2999999523162842
2023-07-21,1.2999999523162842
2023-07-24,1.2699999809265137
2023-07-25,1.2999999523162842
2023-07-26,1.2699999809265137
2023-07-27,1.2000000476837158
2023-07-28,1.309999942779541
2023-07-31,1.3200000524520874
2023-08-01,1.3600000143051147
2023-08-02,1.3300000429153442
2023-08-03,1.2999999523162842
2023-08-04,1.3200000524520874
2023-08-07,1.2899999618530273
2023-08-08,1.2599999904632568
2023-08-09,1.2200000286102295
2023-08-10,1.4299999475479126
2023-08-11,1.5
2023-08-14,1.350000023841858
2023-08-15,1.340000033378601
2023-08-16,1.25
2023-08-17,1.25
2023-08-18,1.2000000476837158
2023-08-21,1.2000000476837158
2023-08-22,1.2000000476837158
2023-08-23,1.149999976158142
2023-08-24,1.090000033378601
2023-08-25,1.1299999952316284
2023-08-28,1.0499999523162842
2023-08-29,1.0800000429153442
2023-08-30,1.190000057220459
2023-08-31,1.159999966621399
2023-09-01,1.1399999856948853
2023-09-05,1.149999976158142
2023-09-06,1.1299999952316284
2023-09-07,1.1100000143051147
2023-09-08,1.1100000143051147
2023-09-11,1.1100000143051147
2023-09-12,1.1200000047683716
2023-09-13,1.159999966621399
2023-09-14,1.149999976158142
2023-09-15,1.159999966621399
2023-09-18,1.2200000286102295
2023-09-19,1.2100000381469727
2023-09-20,1.190000057220459
2023-09-21,1.190000057220459
2023-09-22,1.1699999570846558
2023-09-25,1.190000057220459
2023-09-26,1.1100000143051147
2023-09-27,1.2100000381469727
2023-09-28,1.340000033378601
2023-09-29,1.3700000047683716
2023-10-02,1.350000023841858
2023-10-03,1.2000000476837158
2023-10-04,1.190000057220459
2023-10-05,1.1799999475479126
2023-10-06,1.2300000190734863
2023-10-09,1.2300000190734863
2023-10-10,1.2899999618530273
2023-10-11,1.2999999523162842
2023-10-12,1.2100000381469727
2023-10-13,1.2000000476837158
2023-10-16,1.3600000143051147
2023-10-17,1.4500000476837158
2023-10-18,1.350000023841858
2023-10-19,1.2599999904632568
2023-10-20,1.2300000190734863
2023-10-23,1.2100000381469727
2023-10-24,1.2300000190734863
2023-10-25,1.2100000381469727
2023-10-26,1.2100000381469727
2023-10-27,1.2000000476837158
2023-10-30,1.2100000381469727
2023-10-31,1.2100000381469727
2023-11-01,1.2400000095367432
2023-11-02,1.2899999618530273
2023-11-03,1.3799999952316284
2023-11-06,1.4199999570846558
2023-11-07,1.4800000190734863
2023-11-08,1.3700000047683716
2023-11-09,1.2300000190734863
2023-11-10,1.2100000381469727
2023-11-13,1.190000057220459
2023-11-14,1.2699999809265137
2023-11-15,1.25
2023-11-16,1.25
2023-11-17,1.2599999904632568
2023-11-20,1.2699999809265137
2023-11-21,1.2000000476837158
2023-11-22,1.2599999904632568
2023-11-24,1.2699999809265137
2023-11-27,1.2799999713897705
2023-11-28,1.340000033378601
2023-11-29,1.399999976158142
2023-11-30,1.2699999809265137
2023-12-01,1.350000023841858
2023-12-04,1.4600000381469727
2023-12-05,1.590000033378601
2023-12-06,1.559999942779541
2023-12-07,1.600000023841858
2023-12-08,1.6100000143051147
2023-12-11,1.7000000476837158
2023-12-12,1.75
2023-12-13,1.8799999952316284
2023-12-14,2.0999999046325684
2023-12-15,2.130000114440918
2023-12-18,2.200000047683716
2023-12-19,2.2799999713897705
2023-12-20,2.2100000381469727
2023-12-21,2.240000009536743
2023-12-22,2.4000000953674316
2023-12-26,2.430000066757202
2023-12-27,2.7100000381469727
2023-12-28,2.640000104904175
2023-12-29,2.549999952316284
2024-01-02,2.5399999618530273
2024-01-03,2.369999885559082
2024-01-04,2.450000047683716
2024-01-05,2.5299999713897705
2024-01-08,2.640000104904175
2024-01-09,2.5899999141693115
2024-01-10,2.5299999713897705
2024-01-11,2.359999895095825
2024-01-12,2.4100000858306885
2024-01-16,2.299999952316284
2024-01-17,2.2300000190734863
2024-01-18,2.2699999809265137
2024-01-19,2.4100000858306885
2024-01-22,2.5199999809265137
2024-01-23,2.559999942779541
2024-01-24,2.4700000286102295
2024-01-25,2.509999990463257
2024-01-26,2.5399999618530273
2024-01-29,2.8499999046325684
2024-01-30,2.759999990463257
2024-01-31,2.7300000190734863
2024-02-01,2.5999999046325684
2024-02-02,2.619999885559082
2024-02-05,2.690000057220459
2024-02-06,2.819999933242798
2024-02-07,2.7300000190734863
2024-02-08,2.7300000190734863
2024-02-09,2.7699999809265137
2024-02-12,2.859999895095825
2024-02-13,2.640000104904175
2024-02-14,2.75
2024-02-15,2.8399999141693115
2024-02-16,3.0999999046325684
2024-02-20,2.8499999046325684
2024-02-21,2.4100000858306885
2024-02-22,2.2300000190734863
2024-02-23,2.2300000190734863
2024-02-26,2.369999885559082
2024-02-27,2.4700000286102295
2024-02-28,2.4000000953674316
2024-02-29,2.4600000381469727
2024-03-01,2.75
2024-03-04,2.740000009536743
2024-03-05,2.640000104904175
2024-03-06,3.0299999713897705
2024-03-07,3.0
2024-03-08,3.0999999046325684
2024-03-11,2.9100000858306885
2024-03-12,3.009999990463257
2024-03-13,2.609999895095825
2024-03-14,2.3499999046325684
2024-03-15,2.809999942779541
2024-03-18,3.0899999141693115
2024-03-19,3.25
2024-03-20,3.2899999618530273
2024-03-21,3.059999942779541
2024-03-22,2.990000009536743
2024-03-25,3.0999999046325684
2024-03-26,3.130000114440918
2024-03-27,3.1600000858306885
2024-03-28,3.25
2024-04-01,3.069999933242798
2024-04-02,3.0199999809265137
2024-04-03,3.119999885559082
2024-04-04,3.0
2024-04-05,3.009999990463257
2024-04-08,2.9100000858306885
2024-04-09,2.9200000762939453
2024-04-10,2.8299999237060547
2024-04-11,2.6600000858306885
2024-04-12,2.5299999713897705
2024-04-15,2.4200000762939453
2024-04-16,2.380000114440918
2024-04-17,2.4000000953674316
2024-04-18,2.4000000953674316
2024-04-19,2.3299999237060547
2024-04-22,2.380000114440918
2024-04-23,2.4800000190734863
2024-04-24,2.4700000286102295
2024-04-25,2.4000000953674316
2024-04-26,2.4800000190734863
2024-04-29,2.25
2024-04-30,2.450000047683716
2024-05-01,2.299999952316284
2024-05-02,2.4200000762939453
2024-05-03,2.319999933242798
2024-05-06,2.390000104904175
2024-05-07,2.4100000858306885
2024-05-08,2.359999895095825
2024-05-09,2.7799999713897705
2024-05-10,2.880000114440918
2024-05-13,2.799999952316284
2024-05-14,2.930000066757202
2024-05-15,3.109999895095825
2024-05-16,3.200000047683716
2024-05-17,3.1600000858306885
2024-05-20,3.130000114440918
2024-05-21,3.009999990463257
2024-05-22,2.9700000286102295
2024-05-23,2.859999895095825
2024-05-24,3.069999933242798
2024-05-28,3.0199999809265137
2024-05-29,3.069999933242798
2024-05-30,2.869999885559082
2024-05-31,2.75
2024-06-03,2.819999933242798
2024-06-04,2.799999952316284
2024-06-05,2.799999952316284
2024-06-06,2.75
2024-06-07,2.6600000858306885
2024-06-10,2.640000104904175
2024-06-11,2.4800000190734863
2024-06-12,2.640000104904175
2024-06-13,2.5399999618530273
2024-06-14,2.450000047683716
2024-06-17,2.369999885559082
2024-06-18,2.3399999141693115
2024-06-20,2.3399999141693115
2024-06-21,2.2899999618530273
2024-06-24,2.240000009536743
2024-06-25,2.119999885559082
2024-06-26,2.319999933242798
2024-06-27,2.299999952316284
2024-06-28,2.359999895095825
2024-07-01,2.4100000858306885
2024-07-02,2.430000066757202
2024-07-03,2.430000066757202
2024-07-05,2.3499999046325684
2024-07-08,2.359999895095825
2024-07-09,2.390000104904175
2024-07-10,2.3299999237060547
2024-07-11,2.4600000381469727
2024-07-12,2.799999952316284
2024-07-15,2.9100000858306885
2024-07-16,3.2200000286102295
2024-07-17,3.2100000381469727
2024-07-18,3.140000104904175
2024-07-19,3.119999885559082
2024-07-22,3.299999952316284
2024-07-23,3.2699999809265137
2024-07-24,2.930000066757202
2024-07-25,3.119999885559082
2024-07-26,3.059999942779541
2024-07-29,2.9200000762939453
2024-07-30,2.799999952316284
2024-07-31,2.7699999809265137
2024-08-01,2.5799999237060547
2024-08-02,2.609999895095825
2024-08-05,2.759999990463257
2024-08-06,2.740000009536743
2024-08-07,2.6700000762939453
2024-08-08,2.690000057220459
2024-08-09,3.299999952316284
2024-08-12,3.6600000858306885
2024-08-13,3.759999990463257
2024-08-14,3.569999933242798
2024-08-15,4.019999980926514
2024-08-16,3.950000047683716
2024-08-19,3.9700000286102295
2024-08-20,3.9000000953674316
2024-08-21,4.099999904632568
2024-08-22,3.4800000190734863
2024-08-23,3.740000009536743
2024-08-26,3.700000047683716
2024-08-27,4.0
2024-08-28,3.7799999713897705
2024-08-29,3.740000009536743
2024-08-30,3.6700000762939453
2024-09-03,3.5
2024-09-04,3.390000104904175
2024-09-05,3.2799999713897705
2024-09-06,3.359999895095825
2024-09-09,3.5
2024-09-10,3.380000114440918
2024-09-11,3.309999942779541
2024-09-12,3.4000000953674316
2024-09-13,3.9100000858306885
2024-09-16,3.740000009536743
2024-09-17,3.9800000190734863
2024-09-18,3.9100000858306885
2024-09-19,3.9800000190734863
2024-09-20,3.9600000381469727
2024-09-23,3.859999895095825
2024-09-24,3.9000000953674316
2024-09-25,3.930000066757202
2024-09-26,4.03000020980835
2024-09-27,3.9100000858306885
2024-09-30,3.75
2024-10-01,3.5799999237060547
2024-10-02,3.7100000381469727
2024-10-03,3.6500000953674316
2024-10-04,3.619999885559082
2024-10-07,3.5199999809265137
2024-10-08,3.5399999618530273
2024-10-09,3.5
2024-10-10,3.5199999809265137
2024-10-11,3.640000104904175
2024-10-14,3.700000047683716
2024-10-15,3.9000000953674316
2024-10-16,3.9200000762939453
2024-10-17,3.630000114440918
2024-10-18,3.5999999046325684
2024-10-21,3.3299999237060547
2024-10-22,3.450000047683716
2024-10-23,3.319999933242798
2024-10-24,3.450000047683716
2024-10-25,3.3499999046325684
2024-10-28,3.440000057220459
2024-10-29,3.4700000286102295
2024-10-30,3.4800000190734863
2024-10-31,3.630000114440918
2024-11-01,3.630000114440918
2024-11-04,3.609999895095825
2024-11-05,3.799999952316284
2024-11-06,3.859999895095825
2024-11-07,4.440000057220459
2024-11-08,4.75
2024-11-11,4.75
2024-11-12,4.550000190734863
2024-11-13,4.360000133514404
2024-11-14,4.380000114440918
2024-11-15,4.320000171661377
2024-11-18,4.53000020980835
2024-11-19,4.96999979019165
2024-11-20,5.070000171661377
2024-11-21,5.210000038146973
2024-11-22,5.199999809265137
2024-11-25,5.28000020980835
2024-11-26,5.179999828338623
2024-11-27,5.190000057220459
2024-11-29,5.110000133514404
2024-12-02,5.119999885559082
2024-12-03,5.289999961853027
2024-12-04,5.199999809265137
2024-12-05,5.130000114440918
2024-12-06,5.349999904632568
2024-12-09,5.119999885559082
2024-12-10,5.090000152587891
2024-12-11,5.179999828338623
2024-12-12,5.079999923706055
2024-12-13,4.920000076293945
2024-12-16,5.059999942779541
2024-12-17,5.039999961853027
2024-12-18,4.699999809265137
2024-12-19,4.429999828338623
2024-12-20,4.400000095367432
2024-12-23,4.409999847412109
2024-12-24,4.5
2024-12-26,4.400000095367432
2024-12-27,4.289999961853027
2024-12-30,4.300000190734863
2024-12-31,4.210000038146973
2025-01-02,3.8399999141693115
2025-01-03,3.799999952316284
2025-01-06,3.7200000286102295
2025-01-07,3.7300000190734863
2025-01-08,3.75
2025-01-10,3.359999895095825
2025-01-13,3.309999942779541
2025-01-14,3.440000057220459
2025-01-15,3.7200000286102295
2025-01-16,3.5899999141693115
2025-01-17,3.5999999046325684
2025-01-21,3.7699999809265137
2025-01-22,3.7799999713897705
2025-01-23,3.7200000286102295
2025-01-24,3.700000047683716
2025-01-27,3.8299999237060547
2025-01-28,3.9200000762939453
2025-01-29,3.890000104904175
2025-01-30,3.9600000381469727
2025-01-31,3.8499999046325684
2025-02-03,3.7699999809265137
2025-02-04,4.039999961853027
2025-02-05,4.050000190734863
2025-02-06,3.950000047683716
2025-02-07,3.9100000858306885
2025-02-10,3.9800000190734863
2025-02-11,3.930000066757202
2025-02-12,3.9000000953674316
2025-02-13,3.890000104904175
2025-02-14,3.75
2025-02-18,3.990000009536743
2025-02-19,3.990000009536743
2025-02-20,3.940000057220459
2025-02-21,3.7799999713897705
2025-02-24,3.559999942779541
2025-02-25,3.4800000190734863
2025-02-26,3.640000104904175
2025-02-27,3.509999990463257
2025-02-28,3.130000114440918
2025-03-03,2.9700000286102295
2025-03-04,2.9600000381469727
2025-03-05,3.109999895095825
2025-03-06,3.069999933242798
2025-03-07,3.0999999046325684
2025-03-10,3.190000057220459
2025-03-11,3.319999933242798
2025-03-12,3.690000057220459
2025-03-13,3.490000009536743
2025-03-14,3.549999952316284
2025-03-17,3.5799999237060547
2025-03-18,3.4800000190734863
2025-03-19,3.549999952316284
