Date,MCW
2021-10-08,18.059999465942383
2021-10-11,17.8799991607666
2021-10-12,17.850000381469727
2021-10-13,17.770000457763672
2021-10-14,17.739999771118164
2021-10-15,17.31999969482422
2021-10-18,17.329999923706055
2021-10-19,17.68000030517578
2021-10-20,17.700000762939453
2021-10-21,18.079999923706055
2021-10-22,18.309999465942383
2021-10-25,17.8799991607666
2021-10-26,18.209999084472656
2021-10-27,18.25
2021-10-28,17.989999771118164
2021-10-29,18.34000015258789
2021-11-01,18.280000686645508
2021-11-02,18.260000228881836
2021-11-03,18.799999237060547
2021-11-04,19.079999923706055
2021-11-05,19.299999237060547
2021-11-08,19.459999084472656
2021-11-09,19.100000381469727
2021-11-10,18.700000762939453
2021-11-11,18.350000381469727
2021-11-12,17.760000228881836
2021-11-15,17.739999771118164
2021-11-16,18.1299991607666
2021-11-17,18.010000228881836
2021-11-18,17.56999969482422
2021-11-19,16.950000762939453
2021-11-22,16.940000534057617
2021-11-23,16.420000076293945
2021-11-24,16.770000457763672
2021-11-26,16.6200008392334
2021-11-29,16.34000015258789
2021-11-30,16.059999465942383
2021-12-01,16.0
2021-12-02,16.889999389648438
2021-12-03,16.579999923706055
2021-12-06,19.010000228881836
2021-12-07,19.280000686645508
2021-12-08,18.68000030517578
2021-12-09,18.170000076293945
2021-12-10,17.790000915527344
2021-12-13,17.389999389648438
2021-12-14,17.18000030517578
2021-12-15,17.520000457763672
2021-12-16,17.229999542236328
2021-12-17,17.440000534057617
2021-12-20,17.329999923706055
2021-12-21,17.860000610351562
2021-12-22,17.8799991607666
2021-12-23,18.540000915527344
2021-12-27,18.110000610351562
2021-12-28,18.290000915527344
2021-12-29,18.469999313354492
2021-12-30,18.309999465942383
2021-12-31,18.209999084472656
2022-01-03,18.889999389648438
2022-01-04,18.920000076293945
2022-01-05,17.8799991607666
2022-01-06,18.020000457763672
2022-01-07,18.049999237060547
2022-01-10,17.959999084472656
2022-01-11,18.09000015258789
2022-01-12,17.709999084472656
2022-01-13,17.399999618530273
2022-01-14,17.09000015258789
2022-01-18,16.690000534057617
2022-01-19,16.59000015258789
2022-01-20,16.540000915527344
2022-01-21,16.030000686645508
2022-01-24,16.959999084472656
2022-01-25,16.719999313354492
2022-01-26,16.3700008392334
2022-01-27,16.1200008392334
2022-01-28,16.479999542236328
2022-01-31,17.200000762939453
2022-02-01,17.440000534057617
2022-02-02,17.329999923706055
2022-02-03,16.450000762939453
2022-02-04,16.770000457763672
2022-02-07,16.809999465942383
2022-02-08,17.299999237060547
2022-02-09,17.450000762939453
2022-02-10,16.889999389648438
2022-02-11,16.420000076293945
2022-02-14,16.75
2022-02-15,16.979999542236328
2022-02-16,17.0
2022-02-17,16.709999084472656
2022-02-18,15.869999885559082
2022-02-22,15.449999809265137
2022-02-23,14.989999771118164
2022-02-24,15.3100004196167
2022-02-25,15.899999618530273
2022-02-28,16.020000457763672
2022-03-01,15.779999732971191
2022-03-02,16.239999771118164
2022-03-03,15.770000457763672
2022-03-04,15.289999961853027
2022-03-07,14.649999618530273
2022-03-08,14.430000305175781
2022-03-09,15.010000228881836
2022-03-10,14.770000457763672
2022-03-11,14.890000343322754
2022-03-14,14.550000190734863
2022-03-15,15.199999809265137
2022-03-16,16.06999969482422
2022-03-17,16.299999237060547
2022-03-18,16.3700008392334
2022-03-21,15.890000343322754
2022-03-22,16.110000610351562
2022-03-23,15.710000038146973
2022-03-24,15.850000381469727
2022-03-25,15.800000190734863
2022-03-28,15.09000015258789
2022-03-29,15.670000076293945
2022-03-30,15.699999809265137
2022-03-31,14.789999961853027
2022-04-01,14.989999771118164
2022-04-04,15.350000381469727
2022-04-05,15.050000190734863
2022-04-06,14.960000038146973
2022-04-07,15.0600004196167
2022-04-08,15.050000190734863
2022-04-11,15.149999618530273
2022-04-12,15.170000076293945
2022-04-13,15.460000038146973
2022-04-14,15.260000228881836
2022-04-18,14.949999809265137
2022-04-19,15.350000381469727
2022-04-20,15.270000457763672
2022-04-21,14.989999771118164
2022-04-22,14.529999732971191
2022-04-25,14.880000114440918
2022-04-26,14.180000305175781
2022-04-27,14.399999618530273
2022-04-28,14.5
2022-04-29,14.399999618530273
2022-05-02,14.859999656677246
2022-05-03,14.510000228881836
2022-05-04,14.65999984741211
2022-05-05,13.880000114440918
2022-05-06,13.859999656677246
2022-05-09,13.649999618530273
2022-05-10,13.270000457763672
2022-05-11,12.15999984741211
2022-05-12,12.119999885559082
2022-05-13,11.329999923706055
2022-05-16,11.390000343322754
2022-05-17,11.75
2022-05-18,11.25
2022-05-19,11.640000343322754
2022-05-20,11.380000114440918
2022-05-23,11.350000381469727
2022-05-24,11.220000267028809
2022-05-25,11.640000343322754
2022-05-26,11.770000457763672
2022-05-27,12.100000381469727
2022-05-31,12.140000343322754
2022-06-01,12.329999923706055
2022-06-02,12.770000457763672
2022-06-03,12.859999656677246
2022-06-06,12.390000343322754
2022-06-07,12.359999656677246
2022-06-08,12.359999656677246
2022-06-09,12.279999732971191
2022-06-10,11.890000343322754
2022-06-13,11.59000015258789
2022-06-14,11.0600004196167
2022-06-15,11.109999656677246
2022-06-16,10.5
2022-06-17,10.930000305175781
2022-06-21,11.199999809265137
2022-06-22,11.850000381469727
2022-06-23,11.829999923706055
2022-06-24,12.279999732971191
2022-06-27,11.369999885559082
2022-06-28,11.199999809265137
2022-06-29,11.3100004196167
2022-06-30,10.880000114440918
2022-07-01,11.34000015258789
2022-07-05,11.84000015258789
2022-07-06,11.649999618530273
2022-07-07,11.8100004196167
2022-07-08,11.520000457763672
2022-07-11,11.100000381469727
2022-07-12,11.210000038146973
2022-07-13,11.4399995803833
2022-07-14,11.119999885559082
2022-07-15,11.380000114440918
2022-07-18,11.520000457763672
2022-07-19,11.949999809265137
2022-07-20,12.149999618530273
2022-07-21,11.880000114440918
2022-07-22,11.65999984741211
2022-07-25,11.170000076293945
2022-07-26,11.039999961853027
2022-07-27,11.329999923706055
2022-07-28,11.380000114440918
2022-07-29,11.600000381469727
2022-08-01,11.800000190734863
2022-08-02,11.75
2022-08-03,12.15999984741211
2022-08-04,11.729999542236328
2022-08-05,11.789999961853027
2022-08-08,12.220000267028809
2022-08-09,11.75
2022-08-10,12.210000038146973
2022-08-11,12.0
2022-08-12,10.789999961853027
2022-08-15,11.510000228881836
2022-08-16,11.460000038146973
2022-08-17,11.0
2022-08-18,10.890000343322754
2022-08-19,10.649999618530273
2022-08-22,10.170000076293945
2022-08-23,10.520000457763672
2022-08-24,10.649999618530273
2022-08-25,10.649999618530273
2022-08-26,10.5
2022-08-29,10.09000015258789
2022-08-30,9.880000114440918
2022-08-31,9.90999984741211
2022-09-01,9.979999542236328
2022-09-02,10.069999694824219
2022-09-06,10.210000038146973
2022-09-07,10.479999542236328
2022-09-08,10.140000343322754
2022-09-09,10.59000015258789
2022-09-12,11.0
2022-09-13,10.210000038146973
2022-09-14,10.420000076293945
2022-09-15,9.699999809265137
2022-09-16,9.329999923706055
2022-09-19,9.300000190734863
2022-09-20,8.869999885559082
2022-09-21,8.970000267028809
2022-09-22,8.710000038146973
2022-09-23,8.630000114440918
2022-09-26,9.289999961853027
2022-09-27,8.819999694824219
2022-09-28,9.300000190734863
2022-09-29,8.65999984741211
2022-09-30,8.579999923706055
2022-10-03,8.710000038146973
2022-10-04,9.130000114440918
2022-10-05,9.069999694824219
2022-10-06,9.359999656677246
2022-10-07,8.920000076293945
2022-10-10,9.210000038146973
2022-10-11,8.970000267028809
2022-10-12,8.819999694824219
2022-10-13,8.850000381469727
2022-10-14,8.619999885559082
2022-10-17,9.119999885559082
2022-10-18,9.3100004196167
2022-10-19,8.720000267028809
2022-10-20,8.399999618530273
2022-10-21,8.180000305175781
2022-10-24,8.210000038146973
2022-10-25,8.920000076293945
2022-10-26,8.470000267028809
2022-10-27,8.550000190734863
2022-10-28,8.8100004196167
2022-10-31,8.829999923706055
2022-11-01,9.020000457763672
2022-11-02,8.779999732971191
2022-11-03,8.630000114440918
2022-11-04,8.770000457763672
2022-11-07,8.90999984741211
2022-11-08,9.119999885559082
2022-11-09,8.720000267028809
2022-11-10,9.260000228881836
2022-11-11,10.630000114440918
2022-11-14,10.229999542236328
2022-11-15,10.020000457763672
2022-11-16,9.670000076293945
2022-11-17,9.5
2022-11-18,9.59000015258789
2022-11-21,9.369999885559082
2022-11-22,9.569999694824219
2022-11-23,9.4399995803833
2022-11-25,9.529999732971191
2022-11-28,9.619999885559082
2022-11-29,9.880000114440918
2022-11-30,10.239999771118164
2022-12-01,10.270000457763672
2022-12-02,10.1899995803833
2022-12-05,9.989999771118164
2022-12-06,9.460000038146973
2022-12-07,9.569999694824219
2022-12-08,10.039999961853027
2022-12-09,9.890000343322754
2022-12-12,9.9399995803833
2022-12-13,9.899999618530273
2022-12-14,9.890000343322754
2022-12-15,9.609999656677246
2022-12-16,9.460000038146973
2022-12-19,9.369999885559082
2022-12-20,9.050000190734863
2022-12-21,9.329999923706055
2022-12-22,9.0600004196167
2022-12-23,9.180000305175781
2022-12-27,9.0
2022-12-28,8.890000343322754
2022-12-29,9.149999618530273
2022-12-30,9.229999542236328
2023-01-03,9.359999656677246
2023-01-04,9.819999694824219
2023-01-05,9.680000305175781
2023-01-06,9.949999809265137
2023-01-09,9.920000076293945
2023-01-10,10.010000228881836
2023-01-11,10.390000343322754
2023-01-12,10.319999694824219
2023-01-13,10.4399995803833
2023-01-17,10.130000114440918
2023-01-18,9.800000190734863
2023-01-19,9.579999923706055
2023-01-20,9.59000015258789
2023-01-23,9.789999961853027
2023-01-24,9.739999771118164
2023-01-25,9.430000305175781
2023-01-26,9.539999961853027
2023-01-27,9.949999809265137
2023-01-30,10.0
2023-01-31,10.270000457763672
2023-02-01,10.569999694824219
2023-02-02,10.569999694824219
2023-02-03,10.420000076293945
2023-02-06,10.079999923706055
2023-02-07,9.699999809265137
2023-02-08,9.65999984741211
2023-02-09,9.489999771118164
2023-02-10,9.369999885559082
2023-02-13,9.739999771118164
2023-02-14,9.880000114440918
2023-02-15,10.140000343322754
2023-02-16,9.8100004196167
2023-02-17,9.630000114440918
2023-02-21,9.029999732971191
2023-02-22,9.050000190734863
2023-02-23,9.239999771118164
2023-02-24,9.40999984741211
2023-02-27,9.069999694824219
2023-02-28,9.229999542236328
2023-03-01,9.25
2023-03-02,9.020000457763672
2023-03-03,9.010000228881836
2023-03-06,8.960000038146973
2023-03-07,8.789999961853027
2023-03-08,8.869999885559082
2023-03-09,8.619999885559082
2023-03-10,8.359999656677246
2023-03-13,8.619999885559082
2023-03-14,8.649999618530273
2023-03-15,8.729999542236328
2023-03-16,8.970000267028809
2023-03-17,8.819999694824219
2023-03-20,8.779999732971191
2023-03-21,8.859999656677246
2023-03-22,8.40999984741211
2023-03-23,8.210000038146973
2023-03-24,8.350000381469727
2023-03-27,8.289999961853027
2023-03-28,8.260000228881836
2023-03-29,8.470000267028809
2023-03-30,8.489999771118164
2023-03-31,8.619999885559082
2023-04-03,8.40999984741211
2023-04-04,8.3100004196167
2023-04-05,8.130000114440918
2023-04-06,8.029999732971191
2023-04-10,8.539999961853027
2023-04-11,8.729999542236328
2023-04-12,8.579999923706055
2023-04-13,8.710000038146973
2023-04-14,8.630000114440918
2023-04-17,8.699999809265137
2023-04-18,8.609999656677246
2023-04-19,8.8100004196167
2023-04-20,8.649999618530273
2023-04-21,8.649999618530273
2023-04-24,8.630000114440918
2023-04-25,8.4399995803833
2023-04-26,8.449999809265137
2023-04-27,8.850000381469727
2023-04-28,8.819999694824219
2023-05-01,8.720000267028809
2023-05-02,8.479999542236328
2023-05-03,8.779999732971191
2023-05-04,8.649999618530273
2023-05-05,8.970000267028809
2023-05-08,9.050000190734863
2023-05-09,9.140000343322754
2023-05-10,9.109999656677246
2023-05-11,9.3100004196167
2023-05-12,9.149999618530273
2023-05-15,9.069999694824219
2023-05-16,8.989999771118164
2023-05-17,9.010000228881836
2023-05-18,8.970000267028809
2023-05-19,8.680000305175781
2023-05-22,8.390000343322754
2023-05-23,8.289999961853027
2023-05-24,8.319999694824219
2023-05-25,8.199999809265137
2023-05-26,8.329999923706055
2023-05-30,8.479999542236328
2023-05-31,8.25
2023-06-01,8.140000343322754
2023-06-02,8.479999542236328
2023-06-05,8.449999809265137
2023-06-06,8.869999885559082
2023-06-07,8.880000114440918
2023-06-08,8.59000015258789
2023-06-09,8.720000267028809
2023-06-12,8.920000076293945
2023-06-13,8.930000305175781
2023-06-14,8.800000190734863
2023-06-15,8.630000114440918
2023-06-16,8.8100004196167
2023-06-20,8.380000114440918
2023-06-21,8.430000305175781
2023-06-22,8.579999923706055
2023-06-23,8.479999542236328
2023-06-26,8.470000267028809
2023-06-27,8.600000381469727
2023-06-28,8.649999618530273
2023-06-29,9.239999771118164
2023-06-30,9.649999618530273
2023-07-03,9.920000076293945
2023-07-05,9.390000343322754
2023-07-06,9.6899995803833
2023-07-07,9.630000114440918
2023-07-10,9.770000457763672
2023-07-11,9.869999885559082
2023-07-12,9.770000457763672
2023-07-13,9.880000114440918
2023-07-14,9.979999542236328
2023-07-17,9.329999923706055
2023-07-18,9.15999984741211
2023-07-19,9.220000267028809
2023-07-20,9.449999809265137
2023-07-21,9.569999694824219
2023-07-24,9.520000457763672
2023-07-25,9.670000076293945
2023-07-26,9.539999961853027
2023-07-27,9.699999809265137
2023-07-28,9.75
2023-07-31,9.930000305175781
2023-08-01,9.600000381469727
2023-08-02,8.739999771118164
2023-08-03,8.779999732971191
2023-08-04,7.429999828338623
2023-08-07,7.139999866485596
2023-08-08,7.039999961853027
2023-08-09,7.110000133514404
2023-08-10,7.010000228881836
2023-08-11,7.03000020980835
2023-08-14,6.889999866485596
2023-08-15,6.849999904632568
2023-08-16,6.650000095367432
2023-08-17,6.559999942779541
2023-08-18,6.650000095367432
2023-08-21,6.570000171661377
2023-08-22,6.659999847412109
2023-08-23,6.829999923706055
2023-08-24,6.900000095367432
2023-08-25,6.889999866485596
2023-08-28,7.309999942779541
2023-08-29,7.420000076293945
2023-08-30,7.400000095367432
2023-08-31,7.239999771118164
2023-09-01,7.210000038146973
2023-09-05,6.849999904632568
2023-09-06,6.96999979019165
2023-09-07,6.550000190734863
2023-09-08,6.489999771118164
2023-09-11,6.380000114440918
2023-09-12,6.110000133514404
2023-09-13,6.050000190734863
2023-09-14,6.139999866485596
2023-09-15,6.079999923706055
2023-09-18,6.03000020980835
2023-09-19,5.929999828338623
2023-09-20,5.800000190734863
2023-09-21,5.75
2023-09-22,5.590000152587891
2023-09-25,5.599999904632568
2023-09-26,5.429999828338623
2023-09-27,5.400000095367432
2023-09-28,5.53000020980835
2023-09-29,5.510000228881836
2023-10-02,5.489999771118164
2023-10-03,5.599999904632568
2023-10-04,5.5
2023-10-05,5.289999961853027
2023-10-06,5.309999942779541
2023-10-09,5.420000076293945
2023-10-10,5.75
2023-10-11,5.570000171661377
2023-10-12,5.320000171661377
2023-10-13,5.630000114440918
2023-10-16,5.829999923706055
2023-10-17,5.75
2023-10-18,5.610000133514404
2023-10-19,5.400000095367432
2023-10-20,5.730000019073486
2023-10-23,5.5
2023-10-24,5.429999828338623
2023-10-25,5.210000038146973
2023-10-26,5.449999809265137
2023-10-27,5.349999904632568
2023-10-30,5.349999904632568
2023-10-31,5.199999809265137
2023-11-01,4.980000019073486
2023-11-02,5.329999923706055
2023-11-03,6.28000020980835
2023-11-06,6.010000228881836
2023-11-07,6.300000190734863
2023-11-08,6.309999942779541
2023-11-09,6.449999809265137
2023-11-10,6.460000038146973
2023-11-13,6.559999942779541
2023-11-14,7.099999904632568
2023-11-15,7.25
2023-11-16,7.159999847412109
2023-11-17,7.420000076293945
2023-11-20,7.440000057220459
2023-11-21,7.409999847412109
2023-11-22,7.449999809265137
2023-11-24,7.440000057220459
2023-11-27,7.460000038146973
2023-11-28,7.440000057220459
2023-11-29,7.409999847412109
2023-11-30,7.28000020980835
2023-12-01,7.699999809265137
2023-12-04,7.889999866485596
2023-12-05,7.670000076293945
2023-12-06,7.829999923706055
2023-12-07,7.820000171661377
2023-12-08,7.800000190734863
2023-12-11,7.96999979019165
2023-12-12,7.909999847412109
2023-12-13,8.029999732971191
2023-12-14,8.210000038146973
2023-12-15,8.119999885559082
2023-12-18,8.149999618530273
2023-12-19,8.460000038146973
2023-12-20,8.369999885559082
2023-12-21,8.619999885559082
2023-12-22,8.65999984741211
2023-12-26,8.5600004196167
2023-12-27,8.5600004196167
2023-12-28,8.59000015258789
2023-12-29,8.640000343322754
2024-01-02,8.359999656677246
2024-01-03,8.010000228881836
2024-01-04,8.119999885559082
2024-01-05,8.100000381469727
2024-01-08,8.319999694824219
2024-01-09,8.449999809265137
2024-01-10,8.720000267028809
2024-01-11,8.460000038146973
2024-01-12,8.4399995803833
2024-01-16,8.3100004196167
2024-01-17,8.130000114440918
2024-01-18,8.329999923706055
2024-01-19,8.59000015258789
2024-01-22,8.699999809265137
2024-01-23,8.75
2024-01-24,8.770000457763672
2024-01-25,9.0
2024-01-26,8.949999809265137
2024-01-29,8.5600004196167
2024-01-30,8.319999694824219
2024-01-31,8.300000190734863
2024-02-01,8.75
2024-02-02,8.6899995803833
2024-02-05,8.600000381469727
2024-02-06,8.760000228881836
2024-02-07,8.8100004196167
2024-02-08,8.979999542236328
2024-02-09,9.029999732971191
2024-02-12,9.229999542236328
2024-02-13,8.9399995803833
2024-02-14,9.239999771118164
2024-02-15,9.279999732971191
2024-02-16,9.109999656677246
2024-02-20,9.010000228881836
2024-02-21,8.699999809265137
2024-02-22,7.800000190734863
2024-02-23,7.880000114440918
2024-02-26,7.710000038146973
2024-02-27,8.029999732971191
2024-02-28,8.229999542236328
2024-02-29,8.289999961853027
2024-03-01,8.039999961853027
2024-03-04,7.650000095367432
2024-03-05,7.619999885559082
2024-03-06,7.539999961853027
2024-03-07,7.71999979019165
2024-03-08,7.670000076293945
2024-03-11,7.679999828338623
2024-03-12,7.809999942779541
2024-03-13,7.46999979019165
2024-03-14,7.110000133514404
2024-03-15,7.360000133514404
2024-03-18,7.320000171661377
2024-03-19,7.429999828338623
2024-03-20,7.539999961853027
2024-03-21,7.550000190734863
2024-03-22,7.579999923706055
2024-03-25,7.400000095367432
2024-03-26,7.440000057220459
2024-03-27,7.78000020980835
2024-03-28,7.75
2024-04-01,7.389999866485596
2024-04-02,7.460000038146973
2024-04-03,7.21999979019165
2024-04-04,6.96999979019165
2024-04-05,6.889999866485596
2024-04-08,6.949999809265137
2024-04-09,6.980000019073486
2024-04-10,6.900000095367432
2024-04-11,6.989999771118164
2024-04-12,6.730000019073486
2024-04-15,6.590000152587891
2024-04-16,6.570000171661377
2024-04-17,6.489999771118164
2024-04-18,6.670000076293945
2024-04-19,6.710000038146973
2024-04-22,6.840000152587891
2024-04-23,7.03000020980835
2024-04-24,6.949999809265137
2024-04-25,6.860000133514404
2024-04-26,6.889999866485596
2024-04-29,6.760000228881836
2024-04-30,6.690000057220459
2024-05-01,6.690000057220459
2024-05-02,6.980000019073486
2024-05-03,7.320000171661377
2024-05-06,7.639999866485596
2024-05-07,7.75
2024-05-08,7.769999980926514
2024-05-09,7.889999866485596
2024-05-10,7.820000171661377
2024-05-13,7.860000133514404
2024-05-14,7.860000133514404
2024-05-15,7.739999771118164
2024-05-16,7.429999828338623
2024-05-17,7.130000114440918
2024-05-20,7.059999942779541
2024-05-21,6.960000038146973
2024-05-22,7.0
2024-05-23,6.809999942779541
2024-05-24,6.800000190734863
2024-05-28,6.679999828338623
2024-05-29,6.590000152587891
2024-05-30,6.789999961853027
2024-05-31,7.03000020980835
2024-06-03,7.019999980926514
2024-06-04,6.909999847412109
2024-06-05,6.929999828338623
2024-06-06,6.820000171661377
2024-06-07,6.730000019073486
2024-06-10,6.710000038146973
2024-06-11,6.789999961853027
2024-06-12,6.940000057220459
2024-06-13,7.320000171661377
2024-06-14,7.230000019073486
2024-06-17,7.400000095367432
2024-06-18,7.320000171661377
2024-06-20,7.099999904632568
2024-06-21,7.21999979019165
2024-06-24,7.289999961853027
2024-06-25,6.920000076293945
2024-06-26,7.039999961853027
2024-06-27,7.130000114440918
2024-06-28,7.119999885559082
2024-07-01,6.71999979019165
2024-07-02,6.78000020980835
2024-07-03,6.849999904632568
2024-07-05,6.829999923706055
2024-07-08,6.78000020980835
2024-07-09,6.5
2024-07-10,6.53000020980835
2024-07-11,7.0
2024-07-12,7.079999923706055
2024-07-15,7.159999847412109
2024-07-16,7.599999904632568
2024-07-17,7.679999828338623
2024-07-18,7.489999771118164
2024-07-19,7.309999942779541
2024-07-22,7.300000190734863
2024-07-23,7.260000228881836
2024-07-24,7.119999885559082
2024-07-25,7.28000020980835
2024-07-26,7.480000019073486
2024-07-29,7.53000020980835
2024-07-30,7.679999828338623
2024-07-31,7.599999904632568
2024-08-01,7.329999923706055
2024-08-02,7.130000114440918
2024-08-05,6.849999904632568
2024-08-06,6.460000038146973
2024-08-07,6.340000152587891
2024-08-08,6.699999809265137
2024-08-09,6.699999809265137
2024-08-12,6.53000020980835
2024-08-13,6.769999980926514
2024-08-14,6.619999885559082
2024-08-15,6.78000020980835
2024-08-16,6.679999828338623
2024-08-19,6.400000095367432
2024-08-20,6.380000114440918
2024-08-21,6.559999942779541
2024-08-22,6.579999923706055
2024-08-23,6.800000190734863
2024-08-26,6.869999885559082
2024-08-27,6.650000095367432
2024-08-28,6.53000020980835
2024-08-29,6.539999961853027
2024-08-30,6.510000228881836
2024-09-03,6.289999961853027
2024-09-04,6.199999809265137
2024-09-05,6.21999979019165
2024-09-06,6.059999942779541
2024-09-09,5.989999771118164
2024-09-10,6.0
2024-09-11,6.010000228881836
2024-09-12,6.269999980926514
2024-09-13,6.559999942779541
2024-09-16,6.489999771118164
2024-09-17,6.510000228881836
2024-09-18,6.440000057220459
2024-09-19,6.630000114440918
2024-09-20,6.539999961853027
2024-09-23,6.659999847412109
2024-09-24,6.920000076293945
2024-09-25,6.78000020980835
2024-09-26,6.769999980926514
2024-09-27,6.690000057220459
2024-09-30,6.510000228881836
2024-10-01,6.420000076293945
2024-10-02,6.380000114440918
2024-10-03,6.369999885559082
2024-10-04,6.46999979019165
2024-10-07,6.460000038146973
2024-10-08,6.449999809265137
2024-10-09,6.46999979019165
2024-10-10,6.409999847412109
2024-10-11,6.269999980926514
2024-10-14,6.309999942779541
2024-10-15,6.440000057220459
2024-10-16,6.599999904632568
2024-10-17,6.550000190734863
2024-10-18,6.559999942779541
2024-10-21,6.320000171661377
2024-10-22,6.300000190734863
2024-10-23,6.309999942779541
2024-10-24,6.400000095367432
2024-10-25,6.460000038146973
2024-10-28,6.489999771118164
2024-10-29,6.480000019073486
2024-10-30,6.650000095367432
2024-10-31,7.510000228881836
2024-11-01,7.929999828338623
2024-11-04,7.940000057220459
2024-11-05,7.96999979019165
2024-11-06,8.34000015258789
2024-11-07,8.359999656677246
2024-11-08,8.350000381469727
2024-11-11,8.489999771118164
2024-11-12,8.279999732971191
2024-11-13,7.980000019073486
2024-11-14,7.960000038146973
2024-11-15,7.929999828338623
2024-11-18,7.75
2024-11-19,7.71999979019165
2024-11-20,7.710000038146973
2024-11-21,7.880000114440918
2024-11-22,8.0
2024-11-25,8.210000038146973
2024-11-26,8.069999694824219
2024-11-27,8.09000015258789
2024-11-29,8.0
2024-12-02,8.0600004196167
2024-12-03,7.800000190734863
2024-12-04,7.900000095367432
2024-12-05,7.610000133514404
2024-12-06,7.800000190734863
2024-12-09,7.739999771118164
2024-12-10,7.730000019073486
2024-12-11,7.78000020980835
2024-12-12,7.619999885559082
2024-12-13,7.579999923706055
2024-12-16,7.46999979019165
2024-12-17,7.369999885559082
2024-12-18,7.190000057220459
2024-12-19,7.039999961853027
2024-12-20,7.070000171661377
2024-12-23,7.21999979019165
2024-12-24,7.260000228881836
2024-12-26,7.360000133514404
2024-12-27,7.329999923706055
2024-12-30,7.190000057220459
2024-12-31,7.289999961853027
2025-01-02,7.269999980926514
2025-01-03,7.099999904632568
2025-01-06,7.099999904632568
2025-01-07,7.070000171661377
2025-01-08,7.039999961853027
2025-01-10,6.980000019073486
2025-01-13,7.099999904632568
2025-01-14,7.010000228881836
2025-01-15,7.079999923706055
2025-01-16,7.050000190734863
2025-01-17,7.119999885559082
2025-01-21,7.239999771118164
2025-01-22,7.150000095367432
2025-01-23,7.349999904632568
2025-01-24,7.769999980926514
2025-01-27,7.809999942779541
2025-01-28,7.949999809265137
2025-01-29,7.980000019073486
2025-01-30,8.270000457763672
2025-01-31,8.020000457763672
2025-02-03,7.96999979019165
2025-02-04,7.929999828338623
2025-02-05,7.889999866485596
2025-02-06,7.940000057220459
2025-02-07,7.840000152587891
2025-02-10,7.71999979019165
2025-02-11,7.690000057220459
2025-02-12,7.619999885559082
2025-02-13,7.940000057220459
2025-02-14,7.889999866485596
2025-02-18,7.690000057220459
2025-02-19,7.599999904632568
2025-02-20,7.480000019073486
2025-02-21,7.260000228881836
2025-02-24,7.460000038146973
2025-02-25,7.53000020980835
2025-02-26,7.559999942779541
2025-02-27,7.820000171661377
2025-02-28,8.489999771118164
2025-03-03,8.470000267028809
2025-03-04,8.210000038146973
2025-03-05,7.960000038146973
2025-03-06,7.909999847412109
2025-03-07,7.960000038146973
2025-03-10,7.894999980926514
2025-03-11,7.869999885559082
2025-03-12,7.78000020980835
2025-03-13,7.789999961853027
2025-03-14,7.929999828338623
2025-03-17,8.119999885559082
2025-03-18,8.0600004196167
2025-03-19,8.140000343322754
2025-03-20,8.170000076293945
2025-03-21,8.100000381469727
2025-03-24,8.359999656677246
2025-03-25,8.369999885559082
2025-03-26,8.470000267028809
2025-03-27,8.180000305175781
