Date,MA
2010-06-16,19.41596221923828
2010-06-17,19.72755241394043
2010-06-18,19.75152015686035
2010-06-21,20.588552474975586
2010-06-22,20.3673095703125
2010-06-23,20.266830444335938
2010-06-24,19.80959129333496
2010-06-25,20.13223648071289
2010-06-28,19.498931884765625
2010-06-29,18.71258544921875
2010-06-30,18.39362907409668
2010-07-01,18.69991111755371
2010-07-02,18.70636558532715
2010-07-06,18.453594207763672
2010-07-07,19.149192810058594
2010-07-08,19.342933654785156
2010-07-09,19.882619857788086
2010-07-12,19.711946487426758
2010-07-13,19.80051040649414
2010-07-14,19.665821075439453
2010-07-15,19.540353775024414
2010-07-16,18.194360733032227
2010-07-19,18.066131591796875
2010-07-20,18.93977928161621
2010-07-21,18.589202880859375
2010-07-22,19.225767135620117
2010-07-23,19.64459991455078
2010-07-26,19.63445281982422
2010-07-27,19.763607025146484
2010-07-28,19.38167381286621
2010-07-29,19.223005294799805
2010-07-30,19.37706756591797
2010-08-02,18.683311462402344
2010-08-03,18.534778594970703
2010-08-04,18.93977928161621
2010-08-05,18.601205825805664
2010-08-06,19.135360717773438
2010-08-09,19.824499130249023
2010-08-10,19.959182739257812
2010-08-11,19.34200668334961
2010-08-12,19.54219627380371
2010-08-13,19.43241310119629
2010-08-16,19.413970947265625
2010-08-17,19.74515724182129
2010-08-18,19.63722038269043
2010-08-19,19.270971298217773
2010-08-20,19.038490295410156
2010-08-23,18.92963218688965
2010-08-24,18.68238639831543
2010-08-25,19.014501571655273
2010-08-26,18.743276596069336
2010-08-27,19.06156349182129
2010-08-30,18.69991111755371
2010-08-31,18.299531936645508
2010-09-01,18.550464630126953
2010-09-02,18.887195587158203
2010-09-03,19.09476661682129
2010-09-07,18.49880599975586
2010-09-08,17.934206008911133
2010-09-09,17.710947036743164
2010-09-10,18.27922821044922
2010-09-13,17.807819366455078
2010-09-14,18.427766799926758
2010-09-15,19.389976501464844
2010-09-16,19.40013313293457
2010-09-17,19.711946487426758
2010-09-20,20.17690086364746
2010-09-21,20.018226623535156
2010-09-22,20.206424713134766
2010-09-23,20.243335723876953
2010-09-24,20.440753936767578
2010-09-27,20.514551162719727
2010-09-28,20.57266616821289
2010-09-29,20.538545608520508
2010-09-30,20.66493034362793
2010-10-01,20.736881256103516
2010-10-04,20.539464950561523
2010-10-05,20.840213775634766
2010-10-06,20.600351333618164
2010-10-07,20.388957977294922
2010-10-08,20.548654556274414
2010-10-11,20.573570251464844
2010-10-12,20.506196975708008
2010-10-13,21.314884185791016
2010-10-14,21.478282928466797
2010-10-15,21.57429313659668
2010-10-18,21.735841751098633
2010-10-19,21.883543014526367
2010-10-20,22.203886032104492
2010-10-21,22.45037269592285
2010-10-22,22.39959144592285
2010-10-25,22.631311416625977
2010-10-26,22.480836868286133
2010-10-27,22.6876220703125
2010-10-28,22.111568450927734
2010-10-29,22.16141700744629
2010-11-01,22.06264305114746
2010-11-02,22.707935333251953
2010-11-03,23.24798583984375
2010-11-04,23.530473709106445
2010-11-05,23.65971565246582
2010-11-08,23.33383560180664
2010-11-09,23.2193660736084
2010-11-10,23.40861701965332
2010-11-11,23.270137786865234
2010-11-12,22.448524475097656
2010-11-15,22.42637825012207
2010-11-16,21.515207290649414
2010-11-17,21.654600143432617
2010-11-18,22.3857479095459
2010-11-19,22.51407241821289
2010-11-22,22.470678329467773
2010-11-23,21.754301071166992
2010-11-24,21.951868057250977
2010-11-26,21.70814323425293
2010-11-29,21.74599838256836
2010-11-30,21.881704330444336
2010-12-01,22.911951065063477
2010-12-02,23.00426483154297
2010-12-03,22.994115829467773
2010-12-06,23.37076187133789
2010-12-07,22.781784057617188
2010-12-08,23.13813018798828
2010-12-09,23.191669464111328
2010-12-10,23.518465042114258
2010-12-13,23.942195892333984
2010-12-14,23.45939064025879
2010-12-15,23.007036209106445
2010-12-16,20.631746292114258
2010-12-17,20.425874710083008
2010-12-20,20.636356353759766
2010-12-21,20.289247512817383
2010-12-22,20.069536209106445
2010-12-23,20.15262222290039
2010-12-27,20.738832473754883
2010-12-28,20.726829528808594
2010-12-29,20.81361198425293
2010-12-30,20.652971267700195
2010-12-31,20.6889705657959
2011-01-03,20.388023376464844
2011-01-04,20.651119232177734
2011-01-05,21.259483337402344
2011-01-06,21.350021362304688
2011-01-07,21.347251892089844
2011-01-10,21.265037536621094
2011-01-11,21.191131591796875
2011-01-12,21.507984161376953
2011-01-13,21.570798873901367
2011-01-14,21.884878158569336
2011-01-18,21.95138931274414
2011-01-19,21.741687774658203
2011-01-20,21.717683792114258
2011-01-21,21.572650909423828
2011-01-24,22.077939987182617
2011-01-25,22.312580108642578
2011-01-26,22.18695068359375
2011-01-27,22.08810806274414
2011-01-28,21.696434020996094
2011-01-31,21.847925186157227
2011-02-01,21.99942398071289
2011-02-02,22.113971710205078
2011-02-03,22.668231964111328
2011-02-04,22.83913230895996
2011-02-07,23.092239379882812
2011-02-08,23.058063507080078
2011-02-09,22.955520629882812
2011-02-10,23.290847778320312
2011-02-11,23.41647720336914
2011-02-14,23.552265167236328
2011-02-15,23.657577514648438
2011-02-16,23.498687744140625
2011-02-17,23.26220703125
2011-02-18,23.16244125366211
2011-02-22,22.852054595947266
2011-02-23,22.550914764404297
2011-02-24,22.556455612182617
2011-02-25,22.790172576904297
2011-02-28,22.222057342529297
2011-03-01,22.203575134277344
2011-03-02,22.74120330810547
2011-03-03,23.24650764465332
2011-03-04,23.070985794067383
2011-03-07,22.841896057128906
2011-03-08,23.001710891723633
2011-03-09,22.9074764251709
2011-03-10,22.499191284179688
2011-03-11,22.948131561279297
2011-03-14,22.98693084716797
2011-03-15,22.599870681762695
2011-03-16,22.567541122436523
2011-03-17,22.517658233642578
2011-03-18,22.32550811767578
2011-03-21,22.9056339263916
2011-03-22,22.794788360595703
2011-03-23,22.80402374267578
2011-03-24,23.307479858398438
2011-03-25,22.88162612915039
2011-03-28,23.313020706176758
2011-03-29,23.252044677734375
2011-03-30,23.432178497314453
2011-03-31,23.252971649169922
2011-04-01,23.422019958496094
2011-04-04,24.13332176208496
2011-04-05,24.288509368896484
2011-04-06,24.538066864013672
2011-04-07,24.509416580200195
2011-04-08,24.31439208984375
2011-04-11,24.642515182495117
2011-04-12,24.305150985717773
2011-04-13,24.93366050720215
2011-04-14,24.851394653320312
2011-04-15,24.732168197631836
2011-04-18,24.498321533203125
2011-04-19,24.684104919433594
2011-04-20,24.957700729370117
2011-04-21,25.259014129638672
2011-04-25,25.088014602661133
2011-04-26,25.543701171875
2011-04-27,25.451263427734375
2011-04-28,25.390262603759766
2011-04-29,25.50025749206543
2011-05-02,25.44479751586914
2011-05-03,26.10011100769043
2011-05-04,26.101045608520508
2011-05-05,25.371782302856445
2011-05-06,25.348669052124023
2011-05-09,25.766447067260742
2011-05-10,25.981807708740234
2011-05-11,25.707300186157227
2011-05-12,26.074243545532227
2011-05-13,25.880142211914062
2011-05-16,25.801576614379883
2011-05-17,26.06962013244629
2011-05-18,26.004920959472656
2011-05-19,26.255401611328125
2011-05-20,25.65553855895996
2011-05-23,25.13700294494629
2011-05-24,24.964162826538086
2011-05-25,25.36993408203125
2011-05-26,26.074243545532227
2011-05-27,26.364465713500977
2011-05-31,26.531766891479492
2011-06-01,25.94113540649414
2011-06-02,26.134319305419922
2011-06-03,25.6084041595459
2011-06-06,25.133312225341797
2011-06-07,25.34404945373535
2011-06-08,24.95585060119629
2011-06-09,25.112987518310547
2011-06-10,24.681333541870117
2011-06-13,24.717378616333008
2011-06-14,25.336666107177734
2011-06-15,24.99928855895996
2011-06-16,24.648984909057617
2011-06-17,24.59444808959961
2011-06-20,24.95122718811035
2011-06-21,25.32834815979004
2011-06-22,25.061220169067383
2011-06-23,25.245147705078125
2011-06-24,25.34404945373535
2011-06-27,25.196168899536133
2011-06-28,25.716543197631836
2011-06-29,28.625280380249023
2011-06-30,27.852575302124023
2011-07-01,29.066165924072266
2011-07-05,29.203886032104492
2011-07-06,28.93479347229004
2011-07-07,29.500730514526367
2011-07-08,29.155799865722656
2011-07-11,28.431737899780273
2011-07-12,28.103456497192383
2011-07-13,28.286556243896484
2011-07-14,28.26713752746582
2011-07-15,28.4400634765625
2011-07-18,28.4400634765625
2011-07-19,28.795162200927734
2011-07-20,28.50664520263672
2011-07-21,28.714704513549805
2011-07-22,29.049461364746094
2011-07-25,29.25382423400879
2011-07-26,28.92184829711914
2011-07-27,28.027631759643555
2011-07-28,28.37994956970215
2011-07-29,28.042434692382812
2011-08-01,28.122880935668945
2011-08-02,27.602264404296875
2011-08-03,31.29931640625
2011-08-04,29.8317813873291
2011-08-05,30.196117401123047
2011-08-08,26.9984073638916
2011-08-09,29.851200103759766
2011-08-10,28.084964752197266
2011-08-11,30.274728775024414
2011-08-12,30.337596893310547
2011-08-15,30.978452682495117
2011-08-16,30.978452682495117
2011-08-17,30.166532516479492
2011-08-18,28.19593620300293
2011-08-19,27.756689071655273
2011-08-22,28.296722412109375
2011-08-23,29.812360763549805
2011-08-24,30.072216033935547
2011-08-25,29.85582160949707
2011-08-26,30.084238052368164
2011-08-29,30.27288246154785
2011-08-30,30.491107940673828
2011-08-31,30.4892578125
2011-09-01,30.521623611450195
2011-09-02,29.654232025146484
2011-09-06,29.868762969970703
2011-09-07,31.357589721679688
2011-09-08,31.24754524230957
2011-09-09,29.77814483642578
2011-09-12,29.779991149902344
2011-09-13,30.410661697387695
2011-09-14,31.184663772583008
2011-09-15,32.1750602722168
2011-09-16,32.08350372314453
2011-09-19,32.17875289916992
2011-09-20,32.71508026123047
2011-09-21,31.530515670776367
2011-09-22,30.604856491088867
2011-09-23,31.166160583496094
2011-09-26,30.922950744628906
2011-09-27,31.266033172607422
2011-09-28,30.499431610107422
2011-09-29,30.36534309387207
2011-09-30,29.32872200012207
2011-10-03,28.747989654541016
2011-10-04,28.450231552124023
2011-10-05,28.988689422607422
2011-10-06,29.2597713470459
2011-10-07,28.81568145751953
2011-10-10,30.14331817626953
2011-10-11,30.485624313354492
2011-10-12,30.344999313354492
2011-10-13,31.08514976501465
2011-10-14,31.602327346801758
2011-10-17,31.004653930664062
2011-10-18,31.445968627929688
2011-10-19,29.95458221435547
2011-10-20,30.131288528442383
2011-10-21,30.845529556274414
2011-10-24,31.51997184753418
2011-10-25,30.300588607788086
2011-10-26,30.443992614746094
2011-10-27,32.30268478393555
2011-10-28,32.805049896240234
2011-10-31,32.125980377197266
2011-11-01,30.92879867553711
2011-11-02,33.09001922607422
2011-11-03,33.916194915771484
2011-11-04,33.3148307800293
2011-11-07,33.85329818725586
2011-11-08,34.053138732910156
2011-11-09,33.06966018676758
2011-11-10,33.316688537597656
2011-11-11,34.24555969238281
2011-11-14,33.979129791259766
2011-11-15,34.3547248840332
2011-11-16,33.399024963378906
2011-11-17,33.25006103515625
2011-11-18,33.34538269042969
2011-11-21,32.547882080078125
2011-11-22,32.802276611328125
2011-11-23,32.10840606689453
2011-11-25,32.02976608276367
2011-11-28,33.23712921142578
2011-11-29,33.091861724853516
2011-11-30,34.652652740478516
2011-12-01,35.24567413330078
2011-12-02,35.006980895996094
2011-12-05,34.494441986083984
2011-12-06,34.35195541381836
2011-12-07,34.6341438293457
2011-12-08,34.1678352355957
2011-12-09,34.91817092895508
2011-12-12,34.35011672973633
2011-12-13,34.13361740112305
2011-12-14,33.41012954711914
2011-12-15,33.23341751098633
2011-12-16,33.506343841552734
2011-12-19,33.18993377685547
2011-12-20,34.593441009521484
2011-12-21,34.618408203125
2011-12-22,34.34733963012695
2011-12-23,34.98572540283203
2011-12-27,34.67115783691406
2011-12-28,34.58140563964844
2011-12-29,34.99681854248047
2011-12-30,34.49259948730469
2012-01-03,34.08088302612305
2012-01-04,32.959556579589844
2012-01-05,32.61802291870117
2012-01-06,31.73967170715332
2012-01-09,32.00807189941406
2012-01-10,32.28666687011719
2012-01-11,31.605457305908203
2012-01-12,31.774837493896484
2012-01-13,31.384248733520508
2012-01-17,32.0219612121582
2012-01-18,32.6152458190918
2012-01-19,32.66338348388672
2012-01-20,31.53047752380371
2012-01-23,31.38239288330078
2012-01-24,31.717449188232422
2012-01-25,32.28113555908203
2012-01-26,32.19411087036133
2012-01-27,32.282981872558594
2012-01-30,32.577301025390625
2012-01-31,32.910518646240234
2012-02-01,33.10024642944336
2012-02-02,35.31698989868164
2012-02-03,36.126869201660156
2012-02-06,36.218502044677734
2012-02-07,36.36659240722656
2012-02-08,36.55169677734375
2012-02-09,36.68961715698242
2012-02-10,36.66555404663086
2012-02-13,36.712738037109375
2012-02-14,36.61094665527344
2012-02-15,36.3712158203125
2012-02-16,36.3887939453125
2012-02-17,36.652591705322266
2012-02-21,36.98116683959961
2012-02-22,37.65497589111328
2012-02-23,37.587406158447266
2012-02-24,38.46762466430664
2012-02-27,39.003536224365234
2012-02-28,39.24141311645508
2012-02-29,38.87397384643555
2012-03-01,38.91374969482422
2012-03-02,38.205684661865234
2012-03-05,38.65367889404297
2012-03-06,37.79475402832031
2012-03-07,38.10944366455078
2012-03-08,38.620357513427734
2012-03-09,38.82954406738281
2012-03-12,38.861000061035156
2012-03-13,39.171993255615234
2012-03-14,39.005374908447266
2012-03-15,38.83232116699219
2012-03-16,38.88970184326172
2012-03-19,39.34507369995117
2012-03-20,38.779563903808594
2012-03-21,38.68327713012695
2012-03-22,38.58148193359375
2012-03-23,39.24510955810547
2012-03-26,40.325260162353516
2012-03-27,39.860618591308594
2012-03-28,39.569984436035156
2012-03-29,39.634788513183594
2012-03-30,38.92393493652344
2012-04-02,39.9892692565918
2012-04-03,40.541831970214844
2012-04-04,39.913883209228516
2012-04-05,40.73912048339844
2012-04-09,40.687255859375
2012-04-10,39.33868408203125
2012-04-11,39.83051681518555
2012-04-12,40.19544219970703
2012-04-13,40.795616149902344
2012-04-16,40.073184967041016
2012-04-17,40.607601165771484
2012-04-18,40.447357177734375
2012-04-19,40.4584846496582
2012-04-20,40.79376983642578
2012-04-23,39.850894927978516
2012-04-24,39.854591369628906
2012-04-25,41.221675872802734
2012-04-26,42.0478515625
2012-04-27,42.38127899169922
2012-04-30,41.889469146728516
2012-05-01,42.225677490234375
2012-05-02,41.81352233886719
2012-05-03,40.978065490722656
2012-05-04,40.724300384521484
2012-05-07,40.39365005493164
2012-05-08,39.97869110107422
2012-05-09,39.162715911865234
2012-05-10,39.17660903930664
2012-05-11,39.1229133605957
2012-05-14,38.385623931884766
2012-05-15,38.3884162902832
2012-05-16,37.916046142578125
2012-05-17,36.91667556762695
2012-05-18,36.54433822631836
2012-05-21,38.02811813354492
2012-05-22,38.29301834106445
2012-05-23,38.63109588623047
2012-05-24,38.884857177734375
2012-05-25,38.341182708740234
2012-05-29,38.53474807739258
2012-05-30,38.12074279785156
2012-05-31,37.651145935058594
2012-06-01,36.28683853149414
2012-06-04,37.07227325439453
2012-06-05,37.80767059326172
2012-06-06,38.89875793457031
2012-06-07,38.50326156616211
2012-06-08,38.58106231689453
2012-06-11,38.330055236816406
2012-06-12,38.69221878051758
2012-06-13,37.95123291015625
2012-06-14,38.812618255615234
2012-06-15,39.52023696899414
2012-06-18,39.4211311340332
2012-06-19,39.601749420166016
2012-06-20,39.716590881347656
2012-06-21,39.00897216796875
2012-06-22,40.29731750488281
2012-06-25,39.68973159790039
2012-06-26,40.032432556152344
2012-06-27,40.0046501159668
2012-06-28,39.02100372314453
2012-06-29,39.83700942993164
2012-07-02,40.743751525878906
2012-07-03,40.916961669921875
2012-07-05,41.156063079833984
2012-07-06,40.93178176879883
2012-07-09,39.97159194946289
2012-07-10,38.95020294189453
2012-07-11,38.916831970214844
2012-07-12,39.320945739746094
2012-07-13,39.81680679321289
2012-07-16,40.492454528808594
2012-07-17,40.380306243896484
2012-07-18,40.485965728759766
2012-07-19,39.662940979003906
2012-07-20,39.218994140625
2012-07-23,38.554447174072266
2012-07-24,37.98999786376953
2012-07-25,38.21615982055664
2012-07-26,39.27646255493164
2012-07-27,40.479488372802734
2012-07-30,40.88730239868164
2012-07-31,40.462806701660156
2012-08-01,39.59434509277344
2012-08-02,39.24494552612305
2012-08-03,39.30982208251953
2012-08-06,38.91314697265625
2012-08-07,38.59336853027344
2012-08-08,39.339473724365234
2012-08-09,39.47758102416992
2012-08-10,39.485904693603516
2012-08-13,39.4488525390625
2012-08-14,39.6759147644043
2012-08-15,39.58416748046875
2012-08-16,39.716697692871094
2012-08-17,39.558223724365234
2012-08-20,39.59434509277344
2012-08-21,39.23381805419922
2012-08-22,39.038265228271484
2012-08-23,38.772254943847656
2012-08-24,39.15410614013672
2012-08-27,39.244014739990234
2012-08-28,39.353370666503906
2012-08-29,39.4664421081543
2012-08-30,39.01509094238281
2012-08-31,39.19582748413086
2012-09-04,39.33298873901367
2012-09-05,39.12168884277344
2012-09-06,40.0948371887207
2012-09-07,40.42851257324219
2012-09-10,40.5480842590332
2012-09-11,41.04669952392578
2012-09-12,41.37480926513672
2012-09-13,42.1950569152832
2012-09-14,42.09493637084961
2012-09-17,42.031917572021484
2012-09-18,41.98373031616211
2012-09-19,41.88270950317383
2012-09-20,42.09493637084961
2012-09-21,42.58989334106445
2012-09-24,42.19784164428711
2012-09-25,41.848419189453125
2012-09-26,41.32197570800781
2012-09-27,41.90867233276367
2012-09-28,41.844703674316406
2012-10-01,42.34614944458008
2012-10-02,42.41655731201172
2012-10-03,43.909698486328125
2012-10-04,44.013511657714844
2012-10-05,44.07749557495117
2012-10-08,43.76774215698242
2012-10-09,43.1139030456543
2012-10-10,42.85515213012695
2012-10-11,43.82707595825195
2012-10-12,43.900352478027344
2012-10-15,44.12850570678711
2012-10-16,44.42435836791992
2012-10-17,44.794395446777344
2012-10-18,44.12944030761719
2012-10-19,43.59431457519531
2012-10-22,43.304039001464844
2012-10-23,42.648338317871094
2012-10-24,42.15495300292969
2012-10-25,41.674556732177734
2012-10-26,42.01027297973633
2012-10-31,42.74757766723633
2012-11-01,43.46724319458008
2012-11-02,43.53773880004883
2012-11-05,43.18531036376953
2012-11-06,43.75382614135742
2012-11-07,43.09721755981445
2012-11-08,42.828269958496094
2012-11-09,43.093505859375
2012-11-12,43.588748931884766
2012-11-13,43.701900482177734
2012-11-14,42.96829605102539
2012-11-15,42.39794158935547
2012-11-16,43.08700180053711
2012-11-19,44.39374923706055
2012-11-20,44.29081344604492
2012-11-21,44.463294982910156
2012-11-23,44.631168365478516
2012-11-26,44.51894760131836
2012-11-27,44.376129150390625
2012-11-28,44.65620803833008
2012-11-29,45.09209060668945
2012-11-30,45.32118225097656
2012-12-03,45.13290786743164
2012-12-04,44.83335494995117
2012-12-05,44.33067321777344
2012-12-06,44.5977668762207
2012-12-07,44.1535530090332
2012-12-10,44.479068756103516
2012-12-11,44.657142639160156
2012-12-12,44.83518600463867
2012-12-13,44.927005767822266
2012-12-14,44.729469299316406
2012-12-17,45.38051986694336
2012-12-18,45.71067428588867
2012-12-19,45.38700866699219
2012-12-20,46.234676361083984
2012-12-21,45.7746696472168
2012-12-24,45.90915298461914
2012-12-26,45.091163635253906
2012-12-27,45.24604415893555
2012-12-28,44.80180740356445
2012-12-31,45.56229019165039
2013-01-02,47.323463439941406
2013-01-03,47.39115524291992
2013-01-04,47.389312744140625
2013-01-07,48.21055603027344
2013-01-08,48.05188751220703
2013-01-09,49.403926849365234
2013-01-10,48.96406173706055
2013-01-11,49.059669494628906
2013-01-14,48.57991027832031
2013-01-15,48.513999938964844
2013-01-16,48.37388610839844
2013-01-17,48.56504440307617
2013-01-18,48.346981048583984
2013-01-22,48.23191833496094
2013-01-23,48.02776336669922
2013-01-24,48.463905334472656
2013-01-25,48.20035934448242
2013-01-28,47.70852279663086
2013-01-29,48.113128662109375
2013-01-30,47.882991790771484
2013-01-31,48.1057014465332
2013-02-01,48.13447952270508
2013-02-04,47.71781539916992
2013-02-05,48.31819534301758
2013-02-06,48.58360290527344
2013-02-07,48.212432861328125
2013-02-08,48.668983459472656
2013-02-11,48.33305740356445
2013-02-12,48.22079086303711
2013-02-13,48.180870056152344
2013-02-14,48.454612731933594
2013-02-15,48.54463195800781
2013-02-19,48.51957702636719
2013-02-20,47.596248626708984
2013-02-21,48.21614074707031
2013-02-22,48.609588623046875
2013-02-25,47.40973663330078
2013-02-26,47.29838562011719
2013-02-27,47.80783462524414
2013-02-28,48.05188751220703
2013-03-01,48.0964241027832
2013-03-04,48.38502502441406
2013-03-05,48.91303253173828
2013-03-06,48.95757293701172
2013-03-07,48.87314224243164
2013-03-08,49.11070251464844
2013-03-11,49.264739990234375
2013-03-12,48.54741287231445
2013-03-13,48.948299407958984
2013-03-14,48.92045211791992
2013-03-15,48.19572830200195
2013-03-18,47.791141510009766
2013-03-19,47.47468948364258
2013-03-20,48.12612533569336
2013-03-21,47.698326110839844
2013-03-22,48.02218246459961
2013-03-25,48.253238677978516
2013-03-26,49.689735412597656
2013-03-27,49.92728805541992
2013-03-28,50.214969635009766
2013-04-01,49.853065490722656
2013-04-02,50.16484832763672
2013-04-03,49.483741760253906
2013-04-04,49.573753356933594
2013-04-05,49.38609313964844
2013-04-08,49.64341354370117
2013-04-09,49.0181884765625
2013-04-10,49.64899826049805
2013-04-11,50.28166198730469
2013-04-12,49.515201568603516
2013-04-15,48.46729278564453
2013-04-16,49.38423156738281
2013-04-17,48.84353256225586
2013-04-18,48.40134048461914
2013-04-19,48.49051284790039
2013-04-22,48.504459381103516
2013-04-23,49.33035659790039
2013-04-24,49.42510223388672
2013-04-25,49.7149543762207
2013-04-26,49.73260498046875
2013-04-29,50.07448196411133
2013-04-30,51.36766052246094
2013-05-01,50.14972686767578
2013-05-02,50.68021774291992
2013-05-03,51.42524719238281
2013-05-06,50.88456726074219
2013-05-07,51.2125129699707
2013-05-08,51.4410514831543
2013-05-09,51.27010726928711
2013-05-10,51.572052001953125
2013-05-13,51.63800811767578
2013-05-14,52.92374801635742
2013-05-15,53.358524322509766
2013-05-16,52.96647644042969
2013-05-17,54.326568603515625
2013-05-20,54.19279098510742
2013-05-21,54.33304214477539
2013-05-22,53.57683563232422
2013-05-23,52.92840576171875
2013-05-24,53.089107513427734
2013-05-28,53.48674392700195
2013-05-29,53.23310852050781
2013-05-30,53.525760650634766
2013-05-31,52.97669982910156
2013-06-03,53.50251770019531
2013-06-04,52.78810119628906
2013-06-05,51.98452377319336
2013-06-06,52.484336853027344
2013-06-07,52.60509490966797
2013-06-10,52.56144332885742
2013-06-11,52.065330505371094
2013-06-12,51.83679962158203
2013-06-13,53.299072265625
2013-06-14,53.06123733520508
2013-06-17,53.71434020996094
2013-06-18,54.29217529296875
2013-06-19,54.47425842285156
2013-06-20,53.20616149902344
2013-06-21,53.259132385253906
2013-06-24,52.266014099121094
2013-06-25,52.449954986572266
2013-06-26,52.953460693359375
2013-06-27,53.01664733886719
2013-06-28,53.37154006958008
2013-07-01,54.180694580078125
2013-07-02,54.166751861572266
2013-07-03,54.45661926269531
2013-07-05,55.33540725708008
2013-07-08,54.80162811279297
2013-07-09,55.201507568359375
2013-07-10,54.9522819519043
2013-07-11,55.892459869384766
2013-07-12,55.69160461425781
2013-07-15,55.413543701171875
2013-07-16,54.848140716552734
2013-07-17,55.17919921875
2013-07-18,55.511192321777344
2013-07-19,55.17731857299805
2013-07-22,56.039398193359375
2013-07-23,55.611637115478516
2013-07-24,54.9597282409668
2013-07-25,55.7027587890625
2013-07-26,55.62558364868164
2013-07-29,55.520484924316406
2013-07-30,55.92966842651367
2013-07-31,56.7843132019043
2013-08-01,60.11076354980469
2013-08-02,60.03544616699219
2013-08-05,59.74528884887695
2013-08-06,60.81938934326172
2013-08-07,60.10519790649414
2013-08-08,60.06056213378906
2013-08-09,59.327735900878906
2013-08-12,58.65443801879883
2013-08-13,58.89719009399414
2013-08-14,58.585636138916016
2013-08-15,57.54035949707031
2013-08-16,57.491065979003906
2013-08-19,57.647308349609375
2013-08-20,57.88164520263672
2013-08-21,57.593353271484375
2013-08-22,57.75796890258789
2013-08-23,58.22573471069336
2013-08-26,57.209285736083984
2013-08-27,56.53413009643555
2013-08-28,56.7843132019043
2013-08-29,56.96657943725586
2013-08-30,56.363040924072266
2013-09-03,57.978370666503906
2013-09-04,57.97372055053711
2013-09-05,58.494510650634766
2013-09-06,59.203125
2013-09-09,59.55467224121094
2013-09-10,60.586910247802734
2013-09-11,61.23418045043945
2013-09-12,62.076698303222656
2013-09-13,61.97345733642578
2013-09-16,62.400352478027344
2013-09-17,63.16011428833008
