Date,AES
2010-01-04,8.94019603729248
2010-01-05,8.848637580871582
2010-01-06,8.757074356079102
2010-01-07,8.7636137008667
2010-01-08,9.012134552001953
2010-01-11,9.07099723815918
2010-01-12,8.966358184814453
2010-01-13,9.20833683013916
2010-01-14,9.214876174926758
2010-01-15,9.182178497314453
2010-01-19,9.241033554077148
2010-01-20,8.966358184814453
2010-01-21,8.743993759155273
2010-01-22,8.515094757080078
2010-01-25,8.770153999328613
2010-01-26,8.54779052734375
2010-01-27,8.423535346984863
2010-01-28,8.292734146118164
2010-01-29,8.260034561157227
2010-02-01,8.430074691772461
2010-02-02,8.580495834350586
2010-02-03,8.436616897583008
2010-02-04,7.743374347686768
2010-02-05,7.6714348793029785
2010-02-08,7.68451452255249
2010-02-09,7.933032989501953
2010-02-10,7.808772087097168
2010-02-11,7.815313339233398
2010-02-12,7.697592258453369
2010-02-16,7.749911785125732
2010-02-17,7.8676347732543945
2010-02-18,7.8676347732543945
2010-02-19,7.965734958648682
2010-02-22,7.8480119705200195
2010-02-23,7.697592258453369
2010-02-24,7.7172160148620605
2010-02-25,7.651811122894287
2010-02-26,7.645273685455322
2010-03-01,7.305193901062012
2010-03-02,7.3509745597839355
2010-03-03,7.534092426300049
2010-03-04,7.403293132781982
2010-03-05,7.573332786560059
2010-03-08,7.514471530914307
2010-03-09,7.455612659454346
2010-03-10,7.364052772521973
2010-03-11,7.58641242980957
2010-03-12,7.625650882720947
2010-03-15,7.566789627075195
2010-03-16,7.769533157348633
2010-03-17,7.69105339050293
2010-03-18,7.560253143310547
2010-03-19,7.49485445022583
2010-03-22,7.37059211730957
2010-03-23,7.34443473815918
2010-03-24,7.207094192504883
2010-03-25,7.037050724029541
2010-03-26,7.102456569671631
2010-03-29,7.3509745597839355
2010-03-30,7.239792346954346
2010-03-31,7.194011211395264
2010-04-01,7.3902106285095215
2010-04-05,7.58641242980957
2010-04-06,7.723752975463867
2010-04-07,7.455612659454346
2010-04-08,7.37713098526001
2010-04-09,7.37713098526001
2010-04-12,7.37713098526001
2010-04-13,7.364052772521973
2010-04-14,7.606032371520996
2010-04-15,7.697592258453369
2010-04-16,7.560253143310547
2010-04-19,7.560253143310547
2010-04-20,7.808772087097168
2010-04-21,8.0245943069458
2010-04-22,8.070375442504883
2010-04-23,8.089993476867676
2010-04-26,7.946111679077148
2010-04-27,7.619114398956299
2010-04-28,7.63873291015625
2010-04-29,7.651811122894287
2010-04-30,7.5471720695495605
2010-05-03,7.8872504234313965
2010-05-04,7.592955112457275
2010-05-05,7.252870559692383
2010-05-06,7.004350662231445
2010-05-07,6.46807336807251
2010-05-10,6.965110778808594
2010-05-11,7.056670665740967
2010-05-12,7.265953063964844
2010-05-13,7.128611087799072
2010-05-14,6.971650123596191
2010-05-17,6.775452136993408
2010-05-18,6.540011405944824
2010-05-19,6.422287940979004
2010-05-20,6.0298895835876465
2010-05-21,6.291490077972412
2010-05-24,6.114911079406738
2010-05-25,6.298032760620117
2010-05-26,6.487690448760986
2010-05-27,6.690431118011475
2010-05-28,6.716594219207764
2010-06-01,6.193389415740967
2010-06-02,6.4419097900390625
2010-06-03,6.533470153808594
2010-06-04,6.2784104347229
2010-06-07,6.28494930267334
2010-06-08,6.34381103515625
2010-06-09,6.409210205078125
2010-06-10,6.775452136993408
2010-06-11,6.788534164428711
2010-06-14,6.788534164428711
2010-06-15,7.030511379241943
2010-06-16,6.965110778808594
2010-06-17,6.93241024017334
2010-06-18,6.87355375289917
2010-06-21,6.893172264099121
2010-06-22,6.651191711425781
2010-06-23,6.553092956542969
2010-06-24,6.330729961395264
2010-06-25,6.448451995849609
2010-06-28,6.389588832855225
2010-06-29,6.049510478973389
2010-06-30,6.042970180511475
2010-07-01,5.9448699951171875
2010-07-02,5.964491367340088
2010-07-06,5.8206095695495605
2010-07-07,6.448451995849609
2010-07-08,6.402671813964844
2010-07-09,6.690431118011475
2010-07-12,6.703514099121094
2010-07-13,6.690431118011475
2010-07-14,6.677351951599121
2010-07-15,6.670811653137207
2010-07-16,6.526932239532471
2010-07-19,6.585789203643799
2010-07-20,6.703514099121094
2010-07-21,6.559629917144775
2010-07-22,6.795072555541992
2010-07-23,6.840852737426758
2010-07-26,6.847392559051514
2010-07-27,7.004350662231445
2010-07-28,6.8997111320495605
2010-07-29,6.762372016906738
2010-07-30,6.7427496910095215
2010-08-02,7.037050724029541
2010-08-03,6.8343119621276855
2010-08-04,6.893172264099121
2010-08-05,6.978192329406738
2010-08-06,6.965110778808594
2010-08-09,7.239792346954346
2010-08-10,7.298652172088623
2010-08-11,6.93895149230957
2010-08-12,6.925870895385742
2010-08-13,6.945491790771484
2010-08-16,6.971650123596191
2010-08-17,7.148232460021973
2010-08-18,7.128611087799072
2010-08-19,6.919332504272461
2010-08-20,6.801612377166748
2010-08-23,6.840852737426758
2010-08-24,6.716594219207764
2010-08-25,6.821231365203857
2010-08-26,6.801612377166748
2010-08-27,6.93241024017334
2010-08-30,6.801612377166748
2010-08-31,6.696971893310547
2010-09-01,6.971650123596191
2010-09-02,7.148232460021973
2010-09-03,7.285574436187744
2010-09-07,7.194011211395264
2010-09-08,7.207094192504883
2010-09-09,7.265953063964844
2010-09-10,7.226711750030518
2010-09-13,7.298652172088623
2010-09-14,7.318272590637207
2010-09-15,7.180931091308594
2010-09-16,7.128611087799072
2010-09-17,7.115535259246826
2010-09-20,7.442531585693359
2010-09-21,7.442531585693359
2010-09-22,7.3575119972229
2010-09-23,7.252870559692383
2010-09-24,7.422914505004883
2010-09-27,7.449073791503906
2010-09-28,7.507931709289551
2010-09-29,7.449073791503906
2010-09-30,7.422914505004883
2010-10-01,7.5471720695495605
2010-10-04,7.435993194580078
2010-10-05,7.63873291015625
2010-10-06,7.68451452255249
2010-10-07,7.7172160148620605
2010-10-08,7.82839298248291
2010-10-11,7.991893291473389
2010-10-12,8.04421615600586
2010-10-13,8.18809700012207
2010-10-14,8.031133651733398
2010-10-15,8.057293891906738
2010-10-18,8.148852348327637
2010-10-19,7.965734958648682
2010-10-20,8.011516571044922
2010-10-21,7.965734958648682
2010-10-22,8.05075454711914
2010-10-25,8.057293891906738
2010-10-26,7.919952392578125
2010-10-27,7.7629923820495605
2010-10-28,7.821853160858154
2010-10-29,7.808772087097168
2010-11-01,7.736833572387695
2010-11-02,7.821853160858154
2010-11-03,7.782613277435303
2010-11-04,7.815313339233398
2010-11-05,7.69105339050293
2010-11-08,7.69105339050293
2010-11-09,7.63873291015625
2010-11-10,7.651811122894287
2010-11-11,7.651811122894287
2010-11-12,7.49485445022583
2010-11-15,7.560253143310547
2010-11-16,7.501391887664795
2010-11-17,7.527552604675293
2010-11-18,7.501391887664795
2010-11-19,7.3575119972229
2010-11-22,7.37059211730957
2010-11-23,7.122074604034424
2010-11-24,7.128611087799072
2010-11-26,7.148232460021973
2010-11-29,7.102456569671631
2010-11-30,7.069753170013428
2010-12-01,7.141691207885742
2010-12-02,7.37059211730957
2010-12-03,7.455612659454346
2010-12-06,7.514471530914307
2010-12-07,7.475235462188721
2010-12-08,7.422914505004883
2010-12-09,7.422914505004883
2010-12-10,7.449073791503906
2010-12-13,7.449073791503906
2010-12-14,7.396753311157227
2010-12-15,7.318272590637207
2010-12-16,7.396753311157227
2010-12-17,7.481773376464844
2010-12-20,7.69105339050293
2010-12-21,7.926492214202881
2010-12-22,8.08345890045166
2010-12-23,7.998435020446777
2010-12-27,7.95919132232666
2010-12-28,7.906877040863037
2010-12-29,7.946111679077148
2010-12-30,7.9788126945495605
2010-12-31,7.965734958648682
2011-01-03,8.201173782348633
2011-01-04,8.2404146194458
2011-01-05,8.351594924926758
2011-01-06,8.49547290802002
2011-01-07,8.49547290802002
2011-01-10,8.482397079467773
2011-01-11,8.593574523925781
2011-01-12,8.462774276733398
2011-01-13,8.4562349319458
2011-01-14,8.49547290802002
2011-01-18,8.469315528869629
2011-01-19,8.338512420654297
2011-01-20,8.44969367980957
2011-01-21,8.410453796386719
2011-01-24,8.462774276733398
2011-01-25,8.390837669372559
2011-01-26,8.260034561157227
2011-01-27,8.273115158081055
2011-01-28,8.089993476867676
2011-01-31,8.109614372253418
2011-02-01,8.279653549194336
2011-02-02,8.214256286621094
2011-02-03,8.214256286621094
2011-02-04,8.122695922851562
2011-02-07,8.207710266113281
2011-02-08,8.18155288696289
2011-02-09,8.076913833618164
2011-02-10,8.168472290039062
2011-02-11,8.142313003540039
2011-02-14,8.201173782348633
2011-02-15,8.194634437561035
2011-02-16,8.194634437561035
2011-02-17,8.39737319946289
2011-02-18,8.423535346984863
2011-02-22,8.070375442504883
2011-02-23,8.011516571044922
2011-02-24,7.893791198730469
2011-02-25,8.01805305480957
2011-02-28,8.089993476867676
2011-03-01,8.325434684753418
2011-03-02,8.377754211425781
2011-03-03,8.573952674865723
2011-03-04,8.560873985290527
2011-03-07,8.482397079467773
2011-03-08,8.665515899658203
2011-03-09,8.750535011291504
2011-03-10,8.573952674865723
2011-03-11,8.567416191101074
2011-03-14,8.3319730758667
2011-03-15,8.220791816711426
2011-03-16,7.985355377197266
2011-03-17,8.338512420654297
2011-03-18,8.05075454711914
2011-03-21,8.253494262695312
2011-03-22,8.15539264678955
2011-03-23,8.148852348327637
2011-03-24,8.220791816711426
2011-03-25,8.312357902526855
2011-03-28,8.23387336730957
2011-03-29,8.39737319946289
2011-03-30,8.54779052734375
2011-03-31,8.502016067504883
2011-04-01,8.560873985290527
2011-04-04,8.50855541229248
2011-04-05,8.443156242370605
2011-04-06,8.652436256408691
2011-04-07,8.645895957946777
2011-04-08,8.67205810546875
2011-04-11,8.423535346984863
2011-04-12,8.266572952270508
2011-04-13,8.338512420654297
2011-04-14,8.358132362365723
2011-04-15,8.390837669372559
2011-04-18,8.194634437561035
2011-04-19,8.15539264678955
2011-04-20,8.423535346984863
2011-04-21,8.50855541229248
2011-04-25,8.430074691772461
2011-04-26,8.436616897583008
2011-04-27,8.50855541229248
2011-04-28,8.63281536102295
2011-04-29,8.658974647521973
2011-05-02,8.626276016235352
2011-05-03,8.67205810546875
2011-05-04,8.534713745117188
2011-05-05,8.4562349319458
2011-05-06,8.4562349319458
2011-05-09,8.593574523925781
2011-05-10,8.534713745117188
2011-05-11,8.384293556213379
2011-05-12,8.227334976196289
2011-05-13,8.135774612426758
2011-05-16,8.194634437561035
2011-05-17,8.109614372253418
2011-05-18,8.279653549194336
2011-05-19,8.4562349319458
2011-05-20,8.515094757080078
2011-05-23,8.18809700012207
2011-05-24,8.15539264678955
2011-05-25,8.3319730758667
2011-05-26,8.312357902526855
2011-05-27,8.34505558013916
2011-05-31,8.475854873657227
2011-06-01,8.3319730758667
2011-06-02,8.201173782348633
2011-06-03,8.148852348327637
2011-06-06,8.04421615600586
2011-06-07,8.063835144042969
2011-06-08,8.076913833618164
2011-06-09,8.135774612426758
2011-06-10,8.05075454711914
2011-06-13,8.089993476867676
2011-06-14,8.04421615600586
2011-06-15,7.893791198730469
2011-06-16,7.95919132232666
2011-06-17,8.0245943069458
2011-06-20,8.0245943069458
2011-06-21,8.168472290039062
2011-06-22,8.070375442504883
2011-06-23,7.985355377197266
2011-06-24,7.926492214202881
2011-06-27,7.985355377197266
2011-06-28,8.148852348327637
2011-06-29,8.2404146194458
2011-06-30,8.3319730758667
2011-07-01,8.488933563232422
2011-07-05,8.39737319946289
2011-07-06,8.482397079467773
2011-07-07,8.587034225463867
2011-07-08,8.54125690460205
2011-07-11,8.338512420654297
2011-07-12,8.273115158081055
2011-07-13,8.305811882019043
2011-07-14,8.227334976196289
2011-07-15,8.201173782348633
2011-07-18,8.037672996520996
2011-07-19,8.194634437561035
2011-07-20,8.227334976196289
2011-07-21,8.358132362365723
2011-07-22,8.292734146118164
2011-07-25,8.423535346984863
2011-07-26,8.3712158203125
2011-07-27,8.312357902526855
2011-07-28,8.148852348327637
2011-07-29,8.05075454711914
2011-08-01,7.965734958648682
2011-08-02,7.6714348793029785
2011-08-03,7.645273685455322
2011-08-04,7.030511379241943
2011-08-05,7.076292514801025
2011-08-08,6.2784104347229
2011-08-09,6.474611759185791
2011-08-10,6.330729961395264
2011-08-11,6.821231365203857
2011-08-12,6.87355375289917
2011-08-15,7.207094192504883
2011-08-16,7.115535259246826
2011-08-17,7.135152816772461
2011-08-18,6.8343119621276855
2011-08-19,6.657731533050537
2011-08-22,6.651191711425781
2011-08-23,6.847392559051514
2011-08-24,6.971650123596191
2011-08-25,6.690431118011475
2011-08-26,6.768913269042969
2011-08-29,7.108994007110596
2011-08-30,6.965110778808594
2011-08-31,7.102456569671631
2011-09-01,6.9585700035095215
2011-09-02,6.749289512634277
2011-09-06,6.886630535125732
2011-09-07,7.102456569671631
2011-09-08,6.984733581542969
2011-09-09,6.755832195281982
2011-09-12,6.801612377166748
2011-09-13,6.788534164428711
2011-09-14,6.925870895385742
2011-09-15,7.122074604034424
2011-09-16,7.233253479003906
2011-09-19,7.148232460021973
2011-09-20,7.010893821716309
2011-09-21,6.775452136993408
2011-09-22,6.428830623626709
2011-09-23,6.454992771148682
2011-09-26,6.585789203643799
2011-09-27,6.664270877838135
2011-09-28,6.507314205169678
2011-09-29,6.710049629211426
2011-09-30,6.383050918579102
2011-10-03,6.173770904541016
2011-10-04,6.173770904541016
2011-10-05,6.383050918579102
2011-10-06,6.644650459289551
2011-10-07,6.553092956542969
2011-10-10,6.768913269042969
2011-10-11,6.677351951599121
2011-10-12,6.847392559051514
2011-10-13,6.795072555541992
2011-10-14,6.87355375289917
2011-10-17,6.703514099121094
2011-10-18,6.9978132247924805
2011-10-19,7.056670665740967
2011-10-20,7.076292514801025
2011-10-21,7.318272590637207
2011-10-24,7.34443473815918
2011-10-25,7.076292514801025
2011-10-26,7.167853355407715
2011-10-27,7.527552604675293
2011-10-28,7.619114398956299
2011-10-31,7.337893009185791
2011-11-01,7.154770374298096
2011-11-02,7.383671283721924
2011-11-03,7.573332786560059
2011-11-04,7.789154052734375
2011-11-07,7.802232265472412
2011-11-08,7.926492214202881
2011-11-09,7.462153911590576
2011-11-10,7.507931709289551
2011-11-11,7.704132080078125
2011-11-14,7.651811122894287
2011-11-15,7.730292320251465
2011-11-16,7.651811122894287
2011-11-17,7.514471530914307
2011-11-18,7.68451452255249
2011-11-21,7.514471530914307
2011-11-22,7.3575119972229
2011-11-23,7.272494316101074
2011-11-25,7.252870559692383
2011-11-28,7.468694686889648
2011-11-29,7.619114398956299
2011-11-30,7.900333404541016
2011-12-01,7.919952392578125
2011-12-02,7.808772087097168
2011-12-05,7.900333404541016
2011-12-06,7.893791198730469
2011-12-07,7.874173164367676
2011-12-08,7.527552604675293
2011-12-09,7.756449222564697
2011-12-12,7.664895057678223
2011-12-13,7.632190227508545
2011-12-14,7.527552604675293
2011-12-15,7.566789627075195
2011-12-16,7.5210137367248535
2011-12-19,7.507931709289551
2011-12-20,7.645273685455322
2011-12-21,7.5798726081848145
2011-12-22,7.7172160148620605
2011-12-23,7.7629923820495605
2011-12-27,7.789154052734375
2011-12-28,7.664895057678223
2011-12-29,7.769533157348633
2011-12-30,7.743374347686768
2012-01-03,7.926492214202881
2012-01-04,7.8676347732543945
2012-01-05,8.057293891906738
2012-01-06,7.998435020446777
2012-01-09,8.15539264678955
2012-01-10,8.305811882019043
2012-01-11,8.279653549194336
2012-01-12,8.207710266113281
2012-01-13,8.273115158081055
2012-01-17,8.423535346984863
2012-01-18,8.36467456817627
2012-01-19,8.44969367980957
2012-01-20,8.54125690460205
2012-01-23,8.462774276733398
2012-01-24,8.3319730758667
2012-01-25,8.573952674865723
2012-01-26,8.462774276733398
2012-01-27,8.377754211425781
2012-01-30,8.338512420654297
2012-01-31,8.34505558013916
2012-02-01,8.475854873657227
2012-02-02,8.50855541229248
2012-02-03,8.44969367980957
2012-02-06,8.358132362365723
2012-02-07,8.423535346984863
2012-02-08,8.462774276733398
2012-02-09,8.488933563232422
2012-02-10,8.423535346984863
2012-02-13,8.580495834350586
2012-02-14,8.815937995910645
2012-02-15,8.783233642578125
2012-02-16,9.012134552001953
2012-02-17,8.959815979003906
2012-02-21,9.012134552001953
2012-02-22,9.038297653198242
2012-02-23,9.005595207214355
2012-02-24,9.025215148925781
2012-02-27,8.959815979003906
2012-02-28,8.789774894714355
2012-02-29,8.868254661560059
2012-03-01,8.848637580871582
2012-03-02,8.82247257232666
2012-03-05,8.750535011291504
2012-03-06,8.488933563232422
2012-03-07,8.515094757080078
2012-03-08,8.619733810424805
2012-03-09,8.626276016235352
2012-03-12,8.678597450256348
2012-03-13,8.711297988891602
2012-03-14,8.502016067504883
2012-03-15,8.600114822387695
2012-03-16,8.613192558288574
2012-03-19,8.580495834350586
2012-03-20,8.600114822387695
2012-03-21,8.560873985290527
2012-03-22,8.410453796386719
2012-03-23,8.44969367980957
2012-03-26,8.573952674865723
2012-03-27,8.613192558288574
2012-03-28,8.515094757080078
2012-03-29,8.515094757080078
2012-03-30,8.54779052734375
2012-04-02,8.528173446655273
2012-04-03,8.665515899658203
2012-04-04,8.613192558288574
2012-04-05,8.44969367980957
2012-04-09,8.410453796386719
2012-04-10,8.175017356872559
2012-04-11,8.161933898925781
2012-04-12,8.279653549194336
2012-04-13,8.109614372253418
2012-04-16,8.135774612426758
2012-04-17,8.070375442504883
2012-04-18,8.011516571044922
2012-04-19,7.926492214202881
2012-04-20,8.01805305480957
2012-04-23,7.880713939666748
2012-04-24,7.939573764801025
2012-04-25,7.991893291473389
2012-04-26,8.122695922851562
2012-04-27,8.142313003540039
2012-04-30,8.18809700012207
2012-05-01,8.227334976196289
2012-05-02,8.05075454711914
2012-05-03,7.985355377197266
2012-05-04,7.900333404541016
2012-05-07,7.893791198730469
2012-05-08,7.854554653167725
2012-05-09,7.8676347732543945
2012-05-10,8.089993476867676
2012-05-11,8.08345890045166
2012-05-14,7.991893291473389
2012-05-15,7.972275733947754
2012-05-16,7.933032989501953
2012-05-17,7.834932804107666
2012-05-18,7.815313339233398
2012-05-21,7.998435020446777
2012-05-22,8.122695922851562
2012-05-23,7.985355377197266
2012-05-24,8.096536636352539
2012-05-25,8.207710266113281
2012-05-29,8.246955871582031
2012-05-30,8.057293891906738
2012-05-31,7.906877040863037
2012-06-01,7.743374347686768
2012-06-04,7.730292320251465
2012-06-05,7.8610920906066895
2012-06-06,8.142313003540039
2012-06-07,8.08345890045166
2012-06-08,8.207710266113281
2012-06-11,8.04421615600586
2012-06-12,8.063835144042969
2012-06-13,8.070375442504883
2012-06-14,8.253494262695312
2012-06-15,8.260034561157227
2012-06-18,8.227334976196289
2012-06-19,8.299274444580078
2012-06-20,8.142313003540039
2012-06-21,7.933032989501953
2012-06-22,7.900333404541016
2012-06-25,7.854554653167725
2012-06-26,7.965734958648682
2012-06-27,8.142313003540039
2012-06-28,8.253494262695312
2012-06-29,8.390837669372559
2012-07-02,8.31889533996582
2012-07-03,8.377754211425781
2012-07-05,8.390837669372559
2012-07-06,8.39737319946289
2012-07-09,8.28619384765625
2012-07-10,8.273115158081055
2012-07-11,8.338512420654297
2012-07-12,8.2404146194458
2012-07-13,8.31889533996582
2012-07-16,8.266572952270508
2012-07-17,8.28619384765625
2012-07-18,8.246955871582031
2012-07-19,8.384293556213379
2012-07-20,8.351594924926758
2012-07-23,8.142313003540039
2012-07-24,7.913412570953369
2012-07-25,7.710676670074463
2012-07-26,7.82839298248291
2012-07-27,7.834932804107666
2012-07-30,7.919952392578125
2012-07-31,7.8872504234313965
2012-08-01,7.8480119705200195
2012-08-02,7.919952392578125
2012-08-03,8.011516571044922
2012-08-06,7.658351421356201
2012-08-07,7.540632247924805
2012-08-08,7.664895057678223
2012-08-09,7.69105339050293
2012-08-10,7.704132080078125
