Date,DY
2014-01-30,27.940000534057617
2014-01-31,27.829999923706055
2014-02-03,27.739999771118164
2014-02-04,27.229999542236328
2014-02-05,26.299999237060547
2014-02-06,26.510000228881836
2014-02-07,26.6299991607666
2014-02-10,26.040000915527344
2014-02-11,25.290000915527344
2014-02-12,25.15999984741211
2014-02-13,25.260000228881836
2014-02-14,25.43000030517578
2014-02-18,25.350000381469727
2014-02-19,25.049999237060547
2014-02-20,25.84000015258789
2014-02-21,26.09000015258789
2014-02-24,26.399999618530273
2014-02-25,26.299999237060547
2014-02-26,27.440000534057617
2014-02-27,27.739999771118164
2014-02-28,28.889999389648438
2014-03-03,29.280000686645508
2014-03-04,30.639999389648438
2014-03-05,31.540000915527344
2014-03-06,31.760000228881836
2014-03-07,32.13999938964844
2014-03-10,32.54999923706055
2014-03-11,31.709999084472656
2014-03-12,31.90999984741211
2014-03-13,31.3700008392334
2014-03-14,31.190000534057617
2014-03-17,31.8799991607666
2014-03-18,32.2400016784668
2014-03-19,31.84000015258789
2014-03-20,31.780000686645508
2014-03-21,31.93000030517578
2014-03-24,31.690000534057617
2014-03-25,31.540000915527344
2014-03-26,30.6299991607666
2014-03-27,31.0
2014-03-28,30.860000610351562
2014-03-31,31.610000610351562
2014-04-01,31.459999084472656
2014-04-02,31.510000228881836
2014-04-03,31.299999237060547
2014-04-04,30.530000686645508
2014-04-07,30.110000610351562
2014-04-08,30.649999618530273
2014-04-09,31.360000610351562
2014-04-10,31.450000762939453
2014-04-11,31.1200008392334
2014-04-14,31.1200008392334
2014-04-15,31.06999969482422
2014-04-16,31.469999313354492
2014-04-17,32.59000015258789
2014-04-21,33.290000915527344
2014-04-22,33.52000045776367
2014-04-23,32.93000030517578
2014-04-24,32.779998779296875
2014-04-25,31.209999084472656
2014-04-28,31.219999313354492
2014-04-29,30.760000228881836
2014-04-30,31.399999618530273
2014-05-01,31.709999084472656
2014-05-02,31.950000762939453
2014-05-05,31.690000534057617
2014-05-06,31.290000915527344
2014-05-07,31.530000686645508
2014-05-08,31.520000457763672
2014-05-09,32.0099983215332
2014-05-12,32.810001373291016
2014-05-13,32.779998779296875
2014-05-14,32.2400016784668
2014-05-15,31.489999771118164
2014-05-16,31.93000030517578
2014-05-19,32.70000076293945
2014-05-20,31.65999984741211
2014-05-21,29.360000610351562
2014-05-22,29.350000381469727
2014-05-23,29.290000915527344
2014-05-27,30.5
2014-05-28,30.59000015258789
2014-05-29,30.010000228881836
2014-05-30,29.75
2014-06-02,27.979999542236328
2014-06-03,29.0
2014-06-04,29.34000015258789
2014-06-05,30.829999923706055
2014-06-06,31.520000457763672
2014-06-09,32.09000015258789
2014-06-10,32.2400016784668
2014-06-11,31.579999923706055
2014-06-12,30.899999618530273
2014-06-13,30.81999969482422
2014-06-16,30.760000228881836
2014-06-17,30.8799991607666
2014-06-18,30.6299991607666
2014-06-19,30.719999313354492
2014-06-20,30.510000228881836
2014-06-23,30.350000381469727
2014-06-24,30.010000228881836
2014-06-25,30.6299991607666
2014-06-26,30.610000610351562
2014-06-27,30.610000610351562
2014-06-30,31.309999465942383
2014-07-01,32.04999923706055
2014-07-02,31.81999969482422
2014-07-03,32.36000061035156
2014-07-07,30.8799991607666
2014-07-08,30.3700008392334
2014-07-09,30.209999084472656
2014-07-10,29.56999969482422
2014-07-11,29.3700008392334
2014-07-14,29.850000381469727
2014-07-15,29.31999969482422
2014-07-16,29.110000610351562
2014-07-17,28.969999313354492
2014-07-18,29.440000534057617
2014-07-21,29.65999984741211
2014-07-22,29.860000610351562
2014-07-23,29.309999465942383
2014-07-24,29.010000228881836
2014-07-25,28.850000381469727
2014-07-28,28.440000534057617
2014-07-29,29.219999313354492
2014-07-30,28.969999313354492
2014-07-31,28.1200008392334
2014-08-01,28.1200008392334
2014-08-04,28.56999969482422
2014-08-05,28.59000015258789
2014-08-06,28.780000686645508
2014-08-07,28.170000076293945
2014-08-08,28.459999084472656
2014-08-11,28.829999923706055
2014-08-12,28.3700008392334
2014-08-13,28.729999542236328
2014-08-14,29.079999923706055
2014-08-15,28.8700008392334
2014-08-18,29.469999313354492
2014-08-19,29.510000228881836
2014-08-20,29.329999923706055
2014-08-21,29.479999542236328
2014-08-22,29.81999969482422
2014-08-25,29.959999084472656
2014-08-26,30.31999969482422
2014-08-27,29.969999313354492
2014-08-28,30.690000534057617
2014-08-29,31.209999084472656
2014-09-02,32.68000030517578
2014-09-03,32.630001068115234
2014-09-04,32.560001373291016
2014-09-05,32.720001220703125
2014-09-08,32.630001068115234
2014-09-09,32.45000076293945
2014-09-10,32.849998474121094
2014-09-11,32.689998626708984
2014-09-12,32.41999816894531
2014-09-15,32.099998474121094
2014-09-16,32.380001068115234
2014-09-17,32.68000030517578
2014-09-18,33.68000030517578
2014-09-19,32.86000061035156
2014-09-22,32.77000045776367
2014-09-23,32.54999923706055
2014-09-24,32.5
2014-09-25,31.3700008392334
2014-09-26,31.81999969482422
2014-09-29,31.239999771118164
2014-09-30,30.709999084472656
2014-10-01,30.100000381469727
2014-10-02,30.1299991607666
2014-10-03,29.729999542236328
2014-10-06,29.68000030517578
2014-10-07,28.93000030517578
2014-10-08,29.100000381469727
2014-10-09,28.200000762939453
2014-10-10,27.559999465942383
2014-10-13,26.68000030517578
2014-10-14,26.170000076293945
2014-10-15,26.549999237060547
2014-10-16,27.6200008392334
2014-10-17,27.950000762939453
2014-10-20,27.68000030517578
2014-10-21,28.43000030517578
2014-10-22,28.190000534057617
2014-10-23,28.290000915527344
2014-10-24,28.84000015258789
2014-10-27,28.530000686645508
2014-10-28,29.8799991607666
2014-10-29,29.68000030517578
2014-10-30,29.59000015258789
2014-10-31,31.389999389648438
2014-11-03,30.950000762939453
2014-11-04,30.799999237060547
2014-11-05,30.940000534057617
2014-11-06,30.940000534057617
2014-11-07,30.8700008392334
2014-11-10,27.969999313354492
2014-11-11,28.190000534057617
2014-11-12,26.549999237060547
2014-11-13,26.540000915527344
2014-11-14,26.8700008392334
2014-11-17,26.170000076293945
2014-11-18,25.979999542236328
2014-11-19,25.670000076293945
2014-11-20,26.079999923706055
2014-11-21,25.959999084472656
2014-11-24,26.200000762939453
2014-11-25,30.020000457763672
2014-11-26,31.290000915527344
2014-11-28,30.59000015258789
2014-12-01,29.6299991607666
2014-12-02,31.959999084472656
2014-12-03,32.349998474121094
2014-12-04,32.5099983215332
2014-12-05,32.4900016784668
2014-12-08,32.52000045776367
2014-12-09,33.77000045776367
2014-12-10,32.439998626708984
2014-12-11,32.119998931884766
2014-12-12,31.459999084472656
2014-12-15,30.959999084472656
2014-12-16,30.799999237060547
2014-12-17,31.5
2014-12-18,31.729999542236328
2014-12-19,32.099998474121094
2014-12-22,32.70000076293945
2014-12-23,33.27000045776367
2014-12-24,33.68000030517578
2014-12-26,34.06999969482422
2014-12-29,34.84000015258789
2014-12-30,35.310001373291016
2014-12-31,35.09000015258789
2015-01-02,35.13999938964844
2015-01-05,35.279998779296875
2015-01-06,34.72999954223633
2015-01-07,35.40999984741211
2015-01-08,35.650001525878906
2015-01-09,34.77000045776367
2015-01-12,33.2400016784668
2015-01-13,32.88999938964844
2015-01-14,32.70000076293945
2015-01-15,31.739999771118164
2015-01-16,32.290000915527344
2015-01-20,31.280000686645508
2015-01-21,31.610000610351562
2015-01-22,31.889999389648438
2015-01-23,32.5099983215332
2015-01-26,32.529998779296875
2015-01-27,34.16999816894531
2015-01-28,32.709999084472656
2015-01-29,32.209999084472656
2015-01-30,30.809999465942383
2015-02-02,33.31999969482422
