Date,ES
2010-11-05,19.264854431152344
2010-11-08,19.11923599243164
2010-11-09,18.967544555664062
2010-11-10,19.010011672973633
2010-11-11,19.070690155029297
2010-11-12,18.985746383666992
2010-11-15,19.246658325195312
2010-11-16,18.931137084960938
2010-11-17,18.94327163696289
2010-11-18,19.179912567138672
2010-11-19,19.070690155029297
2010-11-22,19.204179763793945
2010-11-23,19.07675552368164
2010-11-24,19.325531005859375
2010-11-26,19.22845458984375
2010-11-29,19.085309982299805
2010-11-30,19.024139404296875
2010-12-01,19.32387924194336
2010-12-02,19.452335357666016
2010-12-03,19.35445213317871
2010-12-06,19.281063079833984
2010-12-07,19.164833068847656
2010-12-08,19.085309982299805
2010-12-09,19.23212432861328
2010-12-10,19.37281608581543
2010-12-13,19.32999610900879
2010-12-14,19.45844841003418
2010-12-15,19.183185577392578
2010-12-16,19.470685958862305
2010-12-17,19.501270294189453
2010-12-20,19.537975311279297
2010-12-21,19.507389068603516
2010-12-22,19.531856536865234
2010-12-23,19.48903465270996
2010-12-27,19.4278621673584
2010-12-28,19.525739669799805
2010-12-29,19.599143981933594
2010-12-30,19.60526466369629
2010-12-31,19.501270294189453
2011-01-03,19.544099807739258
2011-01-04,19.513507843017578
2011-01-05,19.262704849243164
2011-01-06,19.238245010375977
2011-01-07,19.348346710205078
2011-01-10,19.305524826049805
2011-01-11,19.311643600463867
2011-01-12,19.342233657836914
2011-01-13,19.421754837036133
2011-01-14,19.580801010131836
2011-01-18,19.92947006225586
2011-01-19,19.801008224487305
2011-01-20,19.966169357299805
2011-01-21,19.92947006225586
2011-01-24,20.07628059387207
2011-01-25,20.210851669311523
2011-01-26,19.966169357299805
2011-01-27,20.07628059387207
2011-01-28,20.045698165893555
2011-01-31,20.137451171875
2011-02-01,20.608469009399414
2011-02-02,20.62681770324707
2011-02-03,20.64517593383789
2011-02-04,20.639053344726562
2011-02-07,20.681869506835938
2011-02-08,20.608469009399414
2011-02-09,20.67575454711914
2011-02-10,20.669639587402344
2011-02-11,20.535058975219727
2011-02-14,20.43107032775879
2011-02-15,20.48612403869629
2011-02-16,20.473892211914062
2011-02-17,20.565643310546875
2011-02-18,20.455537796020508
2011-02-22,20.455537796020508
2011-02-23,20.369905471801758
2011-02-24,20.290374755859375
2011-02-25,20.725231170654297
2011-02-28,20.99664878845215
2011-03-01,20.87327766418457
2011-03-02,20.97196388244629
2011-03-03,21.08915901184082
2011-03-04,20.867107391357422
2011-03-07,21.045988082885742
2011-03-08,21.465417861938477
2011-03-09,21.63196563720703
2011-03-10,21.268047332763672
2011-03-11,21.311216354370117
2011-03-14,21.16318130493164
2011-03-15,20.79925537109375
2011-03-16,20.47850799560547
2011-03-17,20.663555145263672
2011-03-18,20.76841163635254
2011-03-21,21.101491928100586
2011-03-22,21.07065773010254
2011-03-23,21.0953311920166
2011-03-24,21.064491271972656
2011-03-25,21.064491271972656
2011-03-28,20.885610580444336
2011-03-29,21.126171112060547
2011-03-30,21.446922302246094
2011-03-31,21.342052459716797
2011-04-01,21.514772415161133
2011-04-04,21.527109146118164
2011-04-05,21.440757751464844
2011-04-06,21.52093505859375
2011-04-07,21.329723358154297
2011-04-08,21.29888343811035
2011-04-11,21.08915901184082
2011-04-12,21.01514434814453
2011-04-13,20.897947311401367
2011-04-14,20.83009910583496
2011-04-15,20.947290420532227
2011-04-18,20.65121841430664
2011-04-19,20.756078720092773
2011-04-20,21.064491271972656
2011-04-21,21.200185775756836
2011-04-25,21.342052459716797
2011-04-26,21.459259033203125
2011-04-27,21.675146102905273
2011-04-28,21.82318687438965
2011-04-29,21.958881378173828
2011-05-02,22.00206184387207
2011-05-03,22.032899856567383
2011-05-04,22.039066314697266
2011-05-05,21.749155044555664
2011-05-06,21.773836135864258
2011-05-09,21.860191345214844
2011-05-10,22.051408767700195
2011-05-11,21.995893478393555
2011-05-12,22.21177864074707
2011-05-13,22.162429809570312
2011-05-16,22.14393424987793
2011-05-17,22.365991592407227
2011-05-18,22.396825790405273
2011-05-19,22.365991592407227
2011-05-20,22.267292022705078
2011-05-23,21.884862899780273
2011-05-24,21.91570472717285
2011-05-25,21.80467414855957
2011-05-26,21.810842514038086
2011-05-27,21.77044105529785
2011-05-31,21.90720558166504
2011-06-01,21.69584083557129
2011-06-02,21.68962287902832
2011-06-03,21.29798126220703
2011-06-06,21.061748504638672
2011-06-07,21.148773193359375
2011-06-08,21.23580551147461
2011-06-09,21.18608283996582
2011-06-10,21.061748504638672
2011-06-13,21.08661651611328
2011-06-14,21.179861068725586
2011-06-15,21.07418441772461
2011-06-16,21.304197311401367
2011-06-17,21.59015464782715
2011-06-20,21.79530143737793
2011-06-21,21.888547897338867
2011-06-22,21.6398868560791
2011-06-23,21.490692138671875
2011-06-24,21.534212112426758
2011-06-27,21.77044105529785
2011-06-28,21.900985717773438
2011-06-29,21.876115798950195
2011-06-30,21.863685607910156
2011-07-01,22.205596923828125
2011-07-05,22.174518585205078
2011-07-06,22.068830490112305
2011-07-07,21.981800079345703
2011-07-08,21.95071792602539
2011-07-11,21.68962287902832
2011-07-12,21.99424171447754
2011-07-13,21.863685607910156
2011-07-14,21.646106719970703
2011-07-15,21.733135223388672
2011-07-18,21.316625595092773
2011-07-19,21.478256225585938
2011-07-20,21.627458572387695
2011-07-21,21.93828010559082
2011-07-22,21.96937370300293
2011-07-25,21.8077392578125
2011-07-26,21.72692108154297
2011-07-27,21.664749145507812
2011-07-28,21.453388214111328
2011-07-29,21.13634490966797
2011-08-01,21.29798126220703
2011-08-02,20.84416961669922
2011-08-03,20.545778274536133
2011-08-04,19.899255752563477
2011-08-05,20.0422306060791
2011-08-08,18.93567657470703
2011-08-09,19.849517822265625
2011-08-10,19.414356231689453
2011-08-11,20.377918243408203
2011-08-12,20.166561126708984
2011-08-15,20.707401275634766
2011-08-16,20.545778274536133
2011-08-17,20.6265869140625
2011-08-18,20.26603126525879
2011-08-19,20.029794692993164
2011-08-22,20.023578643798828
2011-08-23,20.58928871154785
2011-08-24,21.29798126220703
2011-08-25,21.07418441772461
2011-08-26,21.20472526550293
2011-08-29,21.559066772460938
2011-08-30,21.612337112426758
2011-08-31,21.74392318725586
2011-09-01,21.524616241455078
2011-09-02,21.129837036132812
2011-09-06,20.966917037963867
2011-09-07,21.179967880249023
2011-09-08,21.19249725341797
2011-09-09,20.741323471069336
2011-09-12,20.885452270507812
2011-09-13,21.11103630065918
2011-09-14,21.317819595336914
2011-09-15,21.593544006347656
2011-09-16,21.5872745513916
2011-09-19,21.631141662597656
2011-09-20,21.81285285949707
2011-09-21,21.461946487426758
2011-09-22,20.97944450378418
2011-09-23,21.311555862426758
2011-09-26,21.35542106628418
2011-09-27,21.618602752685547
2011-09-28,21.13610076904297
2011-09-29,21.374217987060547
2011-09-30,21.085968017578125
2011-10-03,20.08963966369629
2011-10-04,19.5946044921875
2011-10-05,19.4818115234375
2011-10-06,20.014434814453125
2011-10-07,20.0833740234375
2011-10-10,20.65359878540039
2011-10-11,20.246294021606445
2011-10-12,20.396682739257812
2011-10-13,20.641069412231445
2011-10-14,20.8729190826416
2011-10-17,20.603469848632812
2011-10-18,20.885452270507812
2011-10-19,20.904247283935547
2011-10-20,20.910518646240234
2011-10-21,21.1549015045166
2011-10-24,21.292760848999023
2011-10-25,20.94184684753418
2011-10-26,21.255157470703125
2011-10-27,21.888057708740234
2011-10-28,21.668737411499023
2011-10-31,21.6624698638916
2011-11-01,21.048376083374023
2011-11-02,21.443145751953125
2011-11-03,21.787792205810547
2011-11-04,21.7188663482666
2011-11-07,21.562213897705078
2011-11-08,21.5684757232666
2011-11-09,21.123567581176758
2011-11-10,21.4744815826416
2011-11-11,21.982046127319336
2011-11-14,21.5872745513916
2011-11-15,21.86298942565918
2011-11-16,21.50581169128418
2011-11-17,21.26141929626465
2011-11-18,21.618602752685547
2011-11-21,21.173702239990234
2011-11-22,21.060911178588867
2011-11-23,20.647329330444336
2011-11-25,20.791452407836914
2011-11-28,20.92931365966797
2011-11-29,21.117294311523438
2011-11-30,21.68753433227539
2011-12-01,21.837921142578125
2011-12-02,21.51833724975586
2011-12-05,21.593544006347656
2011-12-06,21.54340362548828
2011-12-07,21.43687629699707
2011-12-08,21.004507064819336
2011-12-09,21.493274688720703
2011-12-12,21.455678939819336
2011-12-13,21.712594985961914
2011-12-14,21.48700714111328
2011-12-15,21.73139190673828
2011-12-16,21.768991470336914
2011-12-19,21.6248722076416
2011-12-20,21.81285285949707
2011-12-21,22.038442611694336
2011-12-22,22.11990737915039
2011-12-23,22.37682342529297
2011-12-27,22.638887405395508
2011-12-28,22.632572174072266
2011-12-29,22.885173797607422
2011-12-30,22.777820587158203
2012-01-03,22.544172286987305
2012-01-04,22.146324157714844
2012-01-05,22.133703231811523
2012-01-06,22.102123260498047
2012-01-09,21.792695999145508
2012-01-10,21.76742935180664
2012-01-11,21.622190475463867
2012-01-12,21.634822845458984
2012-01-13,21.615877151489258
2012-01-17,21.603242874145508
2012-01-18,21.546405792236328
2012-01-19,21.173831939697266
2012-01-20,21.69797134399414
2012-01-23,21.742168426513672
2012-01-24,21.817956924438477
2012-01-25,22.045284271240234
2012-01-26,22.272621154785156
2012-01-27,21.931617736816406
2012-01-30,21.8116397857666
2012-01-31,21.94424819946289
2012-02-01,22.20315933227539
2012-02-02,22.171585083007812
2012-02-03,22.291568756103516
2012-02-06,22.272621154785156
2012-02-07,22.41155242919922
2012-02-08,22.493648529052734
2012-02-09,22.392608642578125
2012-02-10,22.228416442871094
2012-02-13,22.095815658569336
2012-02-14,22.038978576660156
2012-02-15,22.430492401123047
2012-02-16,22.83464813232422
2012-02-17,22.796762466430664
2012-02-21,22.727293014526367
2012-02-22,22.695722579956055
2012-02-23,22.569425582885742
2012-02-24,22.64520263671875
2012-02-27,22.525209426879883
2012-02-28,22.521398544311523
2012-02-29,22.858871459960938
2012-03-01,22.948015213012695
2012-03-02,22.973487854003906
2012-03-05,23.247285842895508
2012-03-06,22.865234375
2012-03-07,23.075363159179688
2012-03-08,23.355531692504883
2012-03-09,23.45741081237793
2012-03-12,23.62932777404785
2012-03-13,23.909486770629883
2012-03-14,23.39373779296875
2012-03-15,23.3746280670166
2012-03-16,23.196348190307617
2012-03-19,23.14540672302246
2012-03-20,23.260013580322266
2012-03-21,23.158140182495117
2012-03-22,23.164499282836914
2012-03-23,23.39373779296875
2012-03-26,23.64842414855957
2012-03-27,23.67389488220215
2012-03-28,23.489242553710938
2012-03-29,23.692995071411133
2012-03-30,23.635692596435547
2012-04-02,23.59111213684082
2012-04-03,23.775768280029297
2012-04-04,23.578388214111328
2012-04-05,23.489242553710938
2012-04-09,23.425567626953125
2012-04-10,22.865234375
2012-04-11,22.7442626953125
2012-04-12,22.7442626953125
2012-04-13,22.795190811157227
2012-04-16,23.049888610839844
2012-04-17,23.11993408203125
2012-04-18,23.043529510498047
2012-04-19,22.871604919433594
2012-04-20,23.21544647216797
2012-04-23,22.973487854003906
2012-04-24,23.183609008789062
2012-04-25,23.285484313964844
2012-04-26,23.368267059326172
2012-04-27,23.44466781616211
2012-04-30,23.41283416748047
2012-05-01,23.616592407226562
2012-05-02,23.578388214111328
2012-05-03,22.80792808532715
2012-05-04,22.960750579833984
2012-05-07,22.852506637573242
2012-05-08,23.06899070739746
2012-05-09,23.037160873413086
2012-05-10,23.21544647216797
2012-05-11,23.285484313964844
2012-05-14,23.049888610839844
2012-05-15,22.7824649810791
2012-05-16,22.636009216308594
2012-05-17,22.3494815826416
2012-05-18,22.247604370117188
2012-05-21,22.750625610351562
2012-05-22,23.08172607421875
2012-05-23,23.094465255737305
2012-05-24,23.126298904418945
2012-05-25,23.151775360107422
2012-05-29,23.400104522705078
2012-05-30,23.10637092590332
2012-05-31,23.14493751525879
2012-06-01,23.40845489501953
2012-06-04,23.2799129486084
2012-06-05,23.273473739624023
2012-06-06,23.7812442779541
2012-06-07,23.84551239013672
2012-06-08,24.031911849975586
2012-06-11,23.986913681030273
2012-06-12,24.038341522216797
2012-06-13,24.154024124145508
2012-06-14,24.488252639770508
2012-06-15,24.732492446899414
2012-06-18,24.880311965942383
2012-06-19,24.790332794189453
2012-06-20,24.443256378173828
2012-06-21,24.147602081298828
2012-06-22,24.26971435546875
2012-06-25,24.160451889038086
2012-06-26,24.430402755737305
2012-06-27,24.636077880859375
2012-06-28,24.64251136779785
2012-06-29,24.944595336914062
2012-07-02,25.13098907470703
2012-07-03,25.23381805419922
2012-07-05,24.91245460510254
2012-07-06,24.867454528808594
2012-07-09,24.783905029296875
2012-07-10,24.88674545288086
2012-07-11,24.957447052001953
2012-07-12,25.11813735961914
2012-07-13,25.632322311401367
2012-07-16,25.43950653076172
2012-07-17,25.728734970092773
2012-07-18,25.876558303833008
2012-07-19,26.017959594726562
2012-07-20,25.876558303833008
2012-07-23,25.568050384521484
2012-07-24,25.27880859375
2012-07-25,25.375226974487305
2012-07-26,25.741586685180664
2012-07-27,25.68373680114746
2012-07-30,26.0758113861084
2012-07-31,25.632322311401367
2012-08-01,25.13098907470703
2012-08-02,25.227405548095703
2012-08-03,25.433067321777344
2012-08-06,25.433067321777344
2012-08-07,25.375226974487305
2012-08-08,25.355945587158203
2012-08-09,25.19525718688965
2012-08-10,25.44593048095703
2012-08-13,25.253108978271484
2012-08-14,25.16313362121582
2012-08-15,25.07957649230957
2012-08-16,24.918886184692383
2012-08-17,24.771053314208984
2012-08-20,24.861040115356445
2012-08-21,24.55894660949707
2012-08-22,24.53323745727539
2012-08-23,24.256858825683594
2012-08-24,24.40468978881836
2012-08-27,24.39826774597168
2012-08-28,24.43682289123535
2012-08-29,24.516605377197266
2012-08-30,24.45823860168457
2012-08-31,24.432283401489258
2012-09-04,24.652809143066406
2012-09-05,24.438779830932617
2012-09-06,24.750093460083008
2012-09-07,24.801984786987305
2012-09-10,24.724159240722656
2012-09-11,24.6074161529541
2012-09-12,24.380401611328125
2012-09-13,24.85387420654297
2012-09-14,24.484174728393555
2012-09-17,24.17933464050293
2012-09-18,23.95882225036621
2012-09-19,24.004222869873047
2012-09-20,24.107999801635742
2012-09-21,24.276634216308594
2012-09-24,24.69821548461914
2012-09-25,24.672279357910156
2012-09-26,24.7111873626709
2012-09-27,24.59443473815918
2012-09-28,24.795499801635742
2012-10-01,25.067903518676758
2012-10-02,25.145740509033203
2012-10-03,25.191137313842773
2012-10-04,25.165197372436523
2012-10-05,25.385713577270508
2012-10-08,25.359773635864258
2012-10-09,25.573808670043945
2012-10-10,25.32086181640625
2012-10-11,25.210601806640625
2012-10-12,25.08736801147461
2012-10-15,25.359773635864258
2012-10-16,25.359773635864258
2012-10-17,25.619211196899414
2012-10-18,25.81378936767578
2012-10-19,25.755413055419922
2012-10-22,25.658124923706055
2012-10-23,25.327335357666016
2012-10-24,25.18465232849121
2012-10-25,25.30139923095703
2012-10-26,25.26897430419922
2012-10-31,25.489482879638672
2012-11-01,25.45057487487793
2012-11-02,25.560834884643555
2012-11-05,25.314374923706055
2012-11-06,25.41166114807129
2012-11-07,24.88629913330078
2012-11-08,24.789016723632812
2012-11-09,24.737123489379883
2012-11-12,24.62038230895996
2012-11-13,24.795499801635742
2012-11-14,24.63984489440918
2012-11-15,24.555519104003906
2012-11-16,24.85387420654297
2012-11-19,24.756580352783203
2012-11-20,24.704700469970703
2012-11-21,24.574975967407227
2012-11-23,24.471200942993164
2012-11-26,24.71767234802246
2012-11-27,24.899274826049805
2012-11-28,24.92741584777832
2012-11-29,24.97321891784668
2012-11-30,25.352800369262695
2012-12-03,25.235002517700195
2012-12-04,25.169559478759766
2012-12-05,25.71273422241211
2012-12-06,25.686569213867188
2012-12-07,25.699647903442383
2012-12-10,25.614572525024414
2012-12-11,25.869792938232422
2012-12-12,25.98759651184082
2012-12-13,25.745460510253906
2012-12-14,25.320068359375
2012-12-17,25.699647903442383
2012-12-18,25.967975616455078
2012-12-19,25.817447662353516
2012-12-20,25.817447662353516
2012-12-21,25.67346954345703
2012-12-24,25.621122360229492
2012-12-26,25.3724365234375
2012-12-27,25.37897491455078
2012-12-28,25.156465530395508
2012-12-31,25.5753116607666
2013-01-02,26.05959129333496
2013-01-03,25.91561508178711
2013-01-04,25.941787719726562
2013-01-07,25.660388946533203
2013-01-08,25.52294921875
2013-01-09,25.601472854614258
2013-01-10,25.725833892822266
2013-01-11,25.647289276123047
2013-01-14,25.549135208129883
2013-01-15,25.509859085083008
2013-01-16,25.306983947753906
2013-01-17,25.32662582397461
2013-01-18,25.660388946533203
2013-01-22,26.079227447509766
2013-01-23,26.026866912841797
2013-01-24,26.118480682373047
2013-01-25,26.386808395385742
2013-01-28,26.340991973876953
2013-01-29,26.58968734741211
2013-01-30,26.825273513793945
2013-01-31,26.655118942260742
2013-02-01,26.949615478515625
2013-02-04,26.825273513793945
2013-02-05,26.78600311279297
2013-02-06,26.884178161621094
2013-02-07,26.890716552734375
2013-02-08,26.903806686401367
2013-02-11,26.91035270690918
2013-02-12,26.929988861083984
2013-02-13,26.890716552734375
2013-02-14,26.67474365234375
2013-02-15,26.79256248474121
2013-02-19,27.100147247314453
2013-02-20,26.929988861083984
2013-02-21,26.759830474853516
2013-02-22,27.113229751586914
2013-02-25,26.844900131225586
2013-02-26,26.949615478515625
2013-02-27,27.251371383666992
2013-02-28,27.409862518310547
2013-03-01,27.601356506347656
2013-03-04,27.93151092529297
2013-03-05,28.116405487060547
2013-03-06,28.08338165283203
2013-03-07,27.944717407226562
2013-03-08,27.872081756591797
2013-03-11,28.004150390625
2013-03-12,27.81926155090332
2013-03-13,27.93151092529297
2013-03-14,28.076784133911133
2013-03-15,28.169227600097656
2013-03-18,27.99094581604004
2013-03-19,27.99094581604004
2013-03-20,28.208850860595703
2013-03-21,28.12299919128418
2013-03-22,28.162620544433594
2013-03-25,28.08999252319336
2013-03-26,28.274877548217773
2013-03-27,28.32109832763672
2013-03-28,28.697481155395508
2013-04-01,28.58522605895996
2013-04-02,28.717294692993164
2013-04-03,28.53900146484375
2013-04-04,28.690881729125977
2013-04-05,28.869176864624023
2013-04-08,28.941802978515625
2013-04-09,28.842750549316406
2013-04-10,29.172922134399414
2013-04-11,29.337987899780273
2013-04-12,29.48987579345703
2013-04-15,28.941802978515625
2013-04-16,29.371015548706055
2013-04-17,28.988025665283203
2013-04-18,29.186119079589844
2013-04-19,29.67475128173828
2013-04-22,29.377620697021484
2013-04-23,29.582304000854492
2013-04-24,29.668148040771484
2013-04-25,29.608728408813477
2013-04-26,29.621931076049805
2013-04-29,29.754003524780273
2013-04-30,29.93229103088379
2013-05-01,29.69456672668457
2013-05-02,29.892667770385742
2013-05-03,29.82003402709961
2013-05-06,29.450246810913086
2013-05-07,29.701168060302734
2013-05-08,29.39742088317871
2013-05-09,28.763504028320312
2013-05-10,28.908782958984375
2013-05-13,28.73048973083496
2013-05-14,29.014442443847656
2013-05-15,29.390827178955078
2013-05-16,29.126697540283203
2013-05-17,29.36441421508789
2013-05-20,29.337987899780273
2013-05-21,29.443647384643555
2013-05-22,29.014442443847656
2013-05-23,28.74370002746582
2013-05-24,28.28807830810547
2013-05-28,28.076784133911133
2013-05-29,27.795026779174805
2013-05-30,28.001506805419922
2013-05-31,27.75506591796875
2013-06-03,27.874958038330078
2013-06-04,27.668485641479492
2013-06-05,27.43535614013672
2013-06-06,27.761730194091797
2013-06-07,28.227985382080078
2013-06-10,28.021495819091797
2013-06-11,27.655170440673828
2013-06-12,27.395404815673828
2013-06-13,27.928253173828125
2013-06-14,28.06146812438965
2013-06-17,28.068126678466797
2013-06-18,28.347864151000977
2013-06-19,27.501970291137695
2013-06-20,26.382970809936523
2013-06-21,26.88917350769043
2013-06-24,26.735986709594727
2013-06-25,27.002410888671875
2013-06-26,27.48198890686035
2013-06-27,27.801700592041016
2013-06-28,27.98819923400879
2013-07-01,27.475326538085938
2013-07-02,27.395404815673828
2013-07-03,27.561920166015625
2013-07-05,27.395404815673828
2013-07-08,27.815013885498047
2013-07-09,28.101425170898438
2013-07-10,28.194683074951172
2013-07-11,28.734193801879883
2013-07-12,28.827434539794922
2013-07-15,29.373619079589844
2013-07-16,29.233749389648438
2013-07-17,29.260395050048828
2013-07-18,29.7199764251709
2013-07-19,29.859846115112305
2013-07-22,29.75994300842285
2013-07-23,29.919795989990234
2013-07-24,29.420236587524414
2013-07-25,29.5534610748291
2013-07-26,29.460203170776367
2013-07-29,29.333669662475586
2013-07-30,29.68667221069336
2013-07-31,29.580102920532227
2013-08-01,30.00638771057129
2013-08-02,29.7666015625
2013-08-05,29.480188369750977
2013-08-06,29.080556869506836
2013-08-07,29.4135799407959
2013-08-08,29.446887969970703
2013-08-09,29.15381622314453
2013-08-12,28.96731948852539
2013-08-13,28.68089485168457
2013-08-14,28.381183624267578
2013-08-15,27.888280868530273
2013-08-16,27.508628845214844
2013-08-19,27.455345153808594
2013-08-20,27.688467025756836
2013-08-21,27.315475463867188
2013-08-22,27.46866226196289
2013-08-23,27.781709671020508
2013-08-26,27.52860450744629
2013-08-27,27.501970291137695
2013-08-28,27.415374755859375
2013-08-29,27.288837432861328
2013-08-30,27.288837432861328
2013-09-03,26.869205474853516
2013-09-04,26.98243522644043
2013-09-05,26.815916061401367
2013-09-06,26.809253692626953
2013-09-09,27.08234214782715
2013-09-10,27.28215980529785
2013-09-11,27.108989715576172
2013-09-12,26.946325302124023
2013-09-13,27.08075523376465
2013-09-16,27.154687881469727
