Date,GPI
2010-05-25,23.550987243652344
2010-05-26,23.843549728393555
2010-05-27,25.375181198120117
2010-05-28,24.47168731689453
2010-06-01,22.570051193237305
2010-06-02,24.05005645751953
2010-06-03,24.97936248779297
2010-06-04,23.413312911987305
2010-06-07,21.718189239501953
2010-06-08,23.43912696838379
2010-06-09,22.742149353027344
2010-06-10,23.318660736083984
2010-06-11,23.499359130859375
2010-06-14,24.093088150024414
2010-06-15,25.42680549621582
2010-06-16,24.69541358947754
2010-06-17,24.127506256103516
2010-06-18,22.78516960144043
2010-06-21,21.778427124023438
2010-06-22,21.26215171813965
2010-06-23,21.494476318359375
2010-06-24,20.436092376708984
2010-06-25,21.227725982666016
2010-06-28,20.995397567749023
2010-06-29,20.651206970214844
2010-06-30,20.246795654296875
2010-07-01,20.857730865478516
2010-07-02,20.384464263916016
2010-07-06,19.351913452148438
2010-07-07,20.522144317626953
2010-07-08,20.487722396850586
2010-07-09,20.823307037353516
2010-07-12,20.220977783203125
2010-07-13,21.04703140258789
2010-07-14,20.874929428100586
2010-07-15,20.797494888305664
2010-07-16,20.745866775512695
2010-07-19,21.072839736938477
2010-07-20,22.36354637145996
2010-07-21,22.01075553894043
2010-07-22,23.54237937927246
2010-07-23,24.437273025512695
2010-07-26,24.643775939941406
2010-07-27,24.824480056762695
2010-07-28,24.110286712646484
2010-07-29,24.007034301757812
2010-07-30,23.85214614868164
2010-08-02,24.549131393432617
2010-08-03,23.129356384277344
2010-08-04,23.757503509521484
2010-08-05,23.723081588745117
2010-08-06,23.516571044921875
2010-08-09,24.437273025512695
2010-08-10,23.576799392700195
2010-08-11,22.690526962280273
2010-08-12,22.897035598754883
2010-08-13,22.759361267089844
2010-08-16,23.378896713256836
2010-08-17,24.05005645751953
2010-08-18,23.886571884155273
2010-08-19,22.638891220092773
2010-08-20,22.535633087158203
2010-08-23,21.916099548339844
2010-08-24,21.589126586914062
2010-08-25,21.993549346923828
2010-08-26,21.04703140258789
2010-08-27,21.451448440551758
2010-08-30,21.158885955810547
2010-08-31,21.718189239501953
2010-09-01,23.00028419494629
2010-09-02,23.507963180541992
2010-09-03,24.721223831176758
2010-09-07,23.59400749206543
2010-09-08,23.981220245361328
2010-09-09,23.043315887451172
2010-09-10,22.94865608215332
2010-09-13,23.65424156188965
2010-09-14,24.265174865722656
2010-09-15,24.32540512084961
2010-09-16,24.179134368896484
2010-09-17,23.16377830505371
2010-09-20,23.817729949951172
2010-09-21,23.284244537353516
2010-09-22,22.957271575927734
2010-09-23,22.828201293945312
2010-09-24,24.161928176879883
2010-09-27,24.63517189025879
2010-09-28,24.70401382446289
2010-09-29,24.962156295776367
2010-09-30,25.71076202392578
2010-10-01,25.633317947387695
2010-10-04,25.44402503967285
2010-10-05,26.69169807434082
2010-10-06,26.949827194213867
2010-10-07,27.03588104248047
2010-10-08,27.577978134155273
2010-10-11,27.39728546142578
2010-10-12,28.386812210083008
2010-10-13,28.62774658203125
2010-10-14,28.636348724365234
2010-10-15,28.54169273376465
2010-10-18,28.085655212402344
2010-10-19,27.156343460083008
2010-10-20,27.65541648864746
2010-10-21,27.586584091186523
2010-10-22,27.620994567871094
2010-10-25,27.82750129699707
2010-10-26,30.185197830200195
2010-10-27,30.038902282714844
2010-10-28,29.849613189697266
2010-10-29,30.340065002441406
2010-11-01,29.901220321655273
2010-11-02,30.185197830200195
2010-11-03,31.123104095458984
2010-11-04,32.061012268066406
2010-11-05,32.86985778808594
2010-11-08,33.351715087890625
2010-11-09,32.43962097167969
2010-11-10,32.852638244628906
2010-11-11,33.01613235473633
2010-11-12,32.48265075683594
2010-11-15,32.697757720947266
2010-11-16,32.66332244873047
2010-11-17,33.19681930541992
2010-11-18,34.04868698120117
2010-11-19,34.28962326049805
2010-11-22,34.56497573852539
2010-11-23,34.022884368896484
2010-11-24,34.94356918334961
2010-11-26,34.917755126953125
2010-11-29,33.80501174926758
2010-11-30,33.4082145690918
2010-12-01,33.572113037109375
2010-12-02,33.6670036315918
2010-12-03,34.020668029785156
2010-12-06,33.86540603637695
2010-12-07,34.201805114746094
2010-12-08,34.296695709228516
2010-12-09,35.13341522216797
2010-12-10,35.98736572265625
2010-12-13,35.36631393432617
2010-12-14,36.47905349731445
2010-12-15,36.004638671875
2010-12-16,36.47905349731445
2010-12-17,36.37554168701172
2010-12-20,36.08226776123047
2010-12-21,35.86661148071289
2010-12-22,36.37554168701172
2010-12-23,36.22890853881836
2010-12-27,35.719993591308594
2010-12-28,35.504329681396484
2010-12-29,36.15126037597656
2010-12-30,36.41867446899414
2010-12-31,36.02187728881836
2011-01-03,36.884483337402344
2011-01-04,35.935611724853516
2011-01-05,35.76310348510742
2011-01-06,34.891883850097656
2011-01-07,34.840118408203125
2011-01-10,34.797000885009766
2011-01-11,34.70211410522461
2011-01-12,35.167903900146484
2011-01-13,35.00401306152344
2011-01-14,34.866004943847656
2011-01-18,34.3139533996582
2011-01-19,33.4082145690918
2011-01-20,33.52035903930664
2011-01-21,33.028682708740234
2011-01-24,33.2098274230957
2011-01-25,33.140830993652344
2011-01-26,33.89989471435547
2011-01-27,33.90851974487305
2011-01-28,32.89065933227539
2011-01-31,32.640525817871094
2011-02-01,33.46859359741211
2011-02-02,32.7440071105957
2011-02-03,34.06378936767578
2011-02-04,35.14202117919922
2011-02-07,35.280059814453125
2011-02-08,35.71134567260742
2011-02-09,35.43532180786133
2011-02-10,33.64112091064453
2011-02-11,34.2880744934082
2011-02-14,33.94302749633789
2011-02-15,33.6670036315918
2011-02-16,35.288673400878906
2011-02-17,35.193790435791016
2011-02-18,36.3324089050293
2011-02-22,36.246150970458984
2011-02-23,35.719993591308594
2011-02-24,35.40080642700195
2011-02-25,36.70682907104492
2011-02-28,36.54249954223633
2011-03-01,35.28837585449219
2011-03-02,35.0721435546875
2011-03-03,36.22248458862305
2011-03-04,35.4354133605957
2011-03-07,34.4234619140625
2011-03-08,34.98566436767578
2011-03-09,35.20187759399414
2011-03-10,35.11537551879883
2011-03-11,35.374881744384766
2011-03-14,35.02890396118164
2011-03-15,34.36292266845703
2011-03-16,34.40616226196289
2011-03-17,34.120731353759766
2011-03-18,34.276451110839844
2011-03-21,34.613746643066406
2011-03-22,34.129390716552734
2011-03-23,34.11210632324219
2011-03-24,34.75212860107422
2011-03-25,35.97166442871094
2011-03-28,35.815975189208984
2011-03-29,36.04948425292969
2011-03-30,36.68086624145508
2011-03-31,37.01819610595703
2011-04-01,37.00955581665039
2011-04-04,36.95764923095703
2011-04-05,37.710121154785156
2011-04-06,37.63228225708008
2011-04-07,37.390113830566406
2011-04-08,36.45600128173828
2011-04-11,36.187896728515625
2011-04-12,35.374881744384766
2011-04-13,35.58245086669922
2011-04-14,35.098087310791016
2011-04-15,34.994300842285156
2011-04-18,34.57049560546875
2011-04-19,34.259124755859375
2011-04-20,35.988956451416016
2011-04-21,36.59438705444336
2011-04-25,37.19117736816406
2011-04-26,34.15533447265625
2011-04-27,35.18458557128906
2011-04-28,36.88847732543945
2011-04-29,37.22577667236328
2011-05-02,36.092750549316406
2011-05-03,35.815975189208984
2011-05-04,36.092750549316406
2011-05-05,36.03219985961914
2011-05-06,35.18458557128906
2011-05-09,35.591094970703125
2011-05-10,36.29167938232422
2011-05-11,35.781375885009766
2011-05-12,36.231136322021484
2011-05-13,35.6689338684082
2011-05-16,34.838623046875
2011-05-17,33.99100875854492
2011-05-18,34.38022232055664
2011-05-19,34.05155563354492
2011-05-20,32.806068420410156
2011-05-23,32.347679138183594
2011-05-24,32.6504020690918
2011-05-25,33.065555572509766
2011-05-26,33.861270904541016
2011-05-27,33.384239196777344
2011-05-31,33.59239196777344
2011-06-01,32.46483612060547
2011-06-02,32.40412521362305
2011-06-03,31.93575096130371
2011-06-06,31.34596061706543
2011-06-07,31.623519897460938
2011-06-08,30.973012924194336
2011-06-09,31.38933563232422
2011-06-10,30.964340209960938
2011-06-13,30.94697380065918
2011-06-14,32.32606506347656
2011-06-15,31.788318634033203
2011-06-16,31.37197494506836
2011-06-17,31.224533081054688
2011-06-20,31.701583862304688
2011-06-21,33.141361236572266
2011-06-22,33.158721923828125
2011-06-23,34.381683349609375
2011-06-24,34.07811737060547
2011-06-27,35.0582160949707
2011-06-28,36.23781204223633
2011-06-29,35.83881759643555
2011-06-30,35.71739196777344
2011-07-01,37.08780288696289
2011-07-05,37.15719985961914
2011-07-06,37.45209503173828
2011-07-07,38.56229782104492
2011-07-08,38.60565948486328
2011-07-11,37.79036331176758
2011-07-12,37.84238815307617
2011-07-13,37.88578414916992
2011-07-14,36.94904327392578
2011-07-15,37.29596710205078
2011-07-18,37.07913589477539
2011-07-19,37.46076965332031
2011-07-20,37.29596710205078
2011-07-21,37.74699401855469
2011-07-22,37.31332015991211
2011-07-25,36.914329528808594
2011-07-26,42.9337272644043
2011-07-27,41.72810363769531
2011-07-28,41.2944450378418
2011-07-29,41.31179428100586
2011-08-01,40.66996383666992
2011-08-02,38.94394302368164
2011-08-03,39.39495086669922
2011-08-04,37.14851760864258
2011-08-05,36.81026077270508
2011-08-08,33.51433181762695
2011-08-09,35.856170654296875
2011-08-10,33.98270034790039
2011-08-11,35.43984603881836
2011-08-12,34.72861099243164
2011-08-15,34.832706451416016
2011-08-16,33.9306640625
2011-08-17,34.260250091552734
2011-08-18,32.49953079223633
2011-08-19,32.08320617675781
2011-08-22,31.55412483215332
2011-08-23,33.39289855957031
2011-08-24,33.765865325927734
2011-08-25,32.620967864990234
2011-08-26,33.39289855957031
2011-08-29,35.70872116088867
2011-08-30,36.00456619262695
2011-08-31,36.32648849487305
2011-09-01,35.50859832763672
2011-09-02,33.20283508300781
2011-09-06,33.88151931762695
2011-09-07,34.847328186035156
2011-09-08,33.19414520263672
2011-09-09,32.558963775634766
2011-09-12,32.95051956176758
2011-09-13,33.716190338134766
2011-09-14,34.394874572753906
2011-09-15,33.8380241394043
2011-09-16,34.04683303833008
2011-09-19,33.402976989746094
2011-09-20,32.419761657714844
2011-09-21,30.757890701293945
2011-09-22,30.035690307617188
2011-09-23,30.888381958007812
2011-09-26,32.31535339355469
2011-09-27,33.22894287109375
2011-09-28,32.002113342285156
2011-09-29,32.558963775634766
2011-09-30,30.931882858276367
2011-10-03,29.5223388671875
2011-10-04,32.15873336791992
2011-10-05,32.52417755126953
2011-10-06,33.42036437988281
2011-10-07,32.515464782714844
2011-10-10,33.93373107910156
2011-10-11,35.2736701965332
2011-10-12,35.900142669677734
2011-10-13,35.5869140625
2011-10-14,36.674530029296875
2011-10-17,36.00456619262695
2011-10-18,36.13506317138672
2011-10-19,36.35260009765625
2011-10-20,36.38740158081055
2011-10-21,37.39670944213867
2011-10-24,38.440818786621094
2011-10-25,39.72855758666992
2011-10-26,39.77206802368164
2011-10-27,41.53837203979492
2011-10-28,40.041786193847656
2011-10-31,39.641563415527344
2011-11-01,39.73727035522461
2011-11-02,40.720481872558594
2011-11-03,40.52035140991211
2011-11-04,40.84227752685547
2011-11-07,40.41593551635742
2011-11-08,40.8770866394043
2011-11-09,39.37181854248047
2011-11-10,39.91128921508789
2011-11-11,41.35564041137695
2011-11-14,41.13811111450195
2011-11-15,40.99020004272461
2011-11-16,39.850372314453125
2011-11-17,39.554527282714844
2011-11-18,40.1287956237793
2011-11-21,39.458839416503906
2011-11-22,39.73727035522461
2011-11-23,39.023773193359375
2011-11-25,37.788238525390625
2011-11-28,39.32832336425781
2011-11-29,40.497596740722656
2011-11-30,42.85365295410156
2011-12-01,43.176509857177734
2011-12-02,44.24980163574219
2011-12-05,43.90079116821289
2011-12-06,43.813507080078125
2011-12-07,44.38070297241211
2011-12-08,43.79605484008789
2011-12-09,44.42433166503906
2011-12-12,44.4592399597168
2011-12-13,42.77511215209961
2011-12-14,42.69658279418945
2011-12-15,42.79255676269531
2011-12-16,43.15032196044922
2011-12-19,42.303897857666016
2011-12-20,44.153831481933594
2011-12-21,44.46796417236328
2011-12-22,44.09275436401367
2011-12-23,44.75592803955078
2011-12-27,45.174774169921875
2011-12-28,44.99151611328125
2011-12-29,44.94790267944336
2011-12-30,45.200958251953125
2012-01-03,43.84840774536133
2012-01-04,43.08924865722656
2012-01-05,43.38593673706055
2012-01-06,43.743709564208984
2012-01-09,44.71229934692383
2012-01-10,44.886810302734375
2012-01-11,44.94790267944336
2012-01-12,45.21840286254883
2012-01-13,46.02121353149414
2012-01-17,45.872867584228516
2012-01-18,47.461002349853516
2012-01-19,47.321380615234375
2012-01-20,47.22538757324219
2012-01-23,47.286476135253906
2012-01-24,47.234127044677734
2012-01-25,47.757694244384766
2012-01-26,47.44352722167969
2012-01-27,47.644256591796875
2012-01-30,47.49591064453125
2012-01-31,46.54476547241211
2012-02-01,47.34755325317383
2012-02-02,47.54825973510742
2012-02-03,47.93220901489258
2012-02-06,49.00552749633789
2012-02-07,48.839717864990234
2012-02-08,48.31614303588867
2012-02-09,49.721046447753906
2012-02-10,47.461002349853516
2012-02-13,46.396419525146484
2012-02-14,47.38246536254883
2012-02-15,45.68962478637695
2012-02-16,47.722774505615234
2012-02-17,47.81875991821289
2012-02-21,46.19572830200195
2012-02-22,45.0700569152832
2012-02-23,45.27077102661133
2012-02-24,44.70355987548828
2012-02-27,45.64597702026367
2012-02-28,46.11845779418945
2012-02-29,45.12099838256836
2012-03-01,47.21213150024414
2012-03-02,47.75461196899414
2012-03-05,47.1246452331543
2012-03-06,46.450923919677734
2012-03-07,46.69591522216797
2012-03-08,47.38712692260742
2012-03-09,48.122093200683594
2012-03-12,47.8770866394043
2012-03-13,48.82202911376953
2012-03-14,48.66455841064453
2012-03-15,48.778282165527344
2012-03-16,48.279563903808594
2012-03-19,48.56829833984375
2012-03-20,48.078330993652344
2012-03-21,47.77210235595703
2012-03-22,48.13957977294922
2012-03-23,47.94709014892578
2012-03-26,50.04696273803711
2012-03-27,49.521995544433594
2012-03-28,49.08451843261719
2012-03-29,49.53948974609375
2012-03-30,49.14577102661133
2012-04-02,49.81947708129883
2012-04-03,51.75309753417969
2012-04-04,50.83442306518555
2012-04-05,50.82564926147461
2012-04-09,50.309452056884766
2012-04-10,48.25333023071289
2012-04-11,49.03202819824219
2012-04-12,49.40824890136719
2012-04-13,49.00578308105469
2012-04-16,49.88071060180664
2012-04-17,51.289390563964844
2012-04-18,51.27187728881836
2012-04-19,49.933231353759766
2012-04-20,50.423194885253906
2012-04-23,48.88328552246094
2012-04-24,49.39076232910156
2012-04-25,50.70320129394531
2012-04-26,50.44070816040039
2012-04-27,51.31564712524414
2012-04-30,50.64192581176758
2012-05-01,49.82822799682617
2012-05-02,49.80197525024414
2012-05-03,48.93577194213867
2012-05-04,47.59711837768555
2012-05-07,47.098388671875
2012-05-08,45.73347473144531
2012-05-09,46.59092330932617
2012-05-10,47.185874938964844
2012-05-11,47.19462966918945
2012-05-14,45.610992431640625
2012-05-15,45.59347915649414
2012-05-16,45.08602523803711
2012-05-17,43.96609878540039
2012-05-18,44.27231979370117
2012-05-21,45.73347473144531
2012-05-22,45.164756774902344
2012-05-23,45.91722106933594
2012-05-24,45.2347526550293
2012-05-25,45.26100540161133
2012-05-29,46.78341293334961
2012-05-30,45.08124923706055
2012-05-31,45.94109344482422
2012-06-01,42.17701721191406
2012-06-04,42.343727111816406
2012-06-05,42.580631256103516
2012-06-06,44.458274841308594
2012-06-07,44.49336624145508
2012-06-08,44.309120178222656
2012-06-11,43.177268981933594
2012-06-12,43.91429138183594
2012-06-13,42.43147277832031
2012-06-14,42.96669387817383
2012-06-15,43.33518600463867
2012-06-18,42.878944396972656
2012-06-19,43.82655334472656
2012-06-20,42.931583404541016
2012-06-21,41.08903121948242
2012-06-22,40.84335708618164
2012-06-25,39.67639923095703
2012-06-26,38.86042404174805
2012-06-27,39.167518615722656
2012-06-28,39.448280334472656
2012-06-29,40.018585205078125
2012-07-02,40.588897705078125
2012-07-03,41.861167907714844
2012-07-05,43.08074951171875
2012-07-06,42.87016677856445
2012-07-09,42.65959930419922
2012-07-10,42.46656799316406
2012-07-11,42.85261535644531
2012-07-12,43.15092468261719
2012-07-13,43.519447326660156
2012-07-16,43.57209014892578
2012-07-17,43.879188537597656
2012-07-18,44.43197250366211
2012-07-19,45.61646270751953
2012-07-20,45.634002685546875
2012-07-23,44.958396911621094
2012-07-24,45.15143966674805
2012-07-25,44.984718322753906
2012-07-26,44.896976470947266
2012-07-27,47.2572135925293
2012-07-30,46.94135665893555
2012-07-31,47.160701751708984
2012-08-01,46.502647399902344
2012-08-02,45.50239181518555
2012-08-03,46.74830627441406
2012-08-06,46.63425064086914
2012-08-07,47.77488708496094
2012-08-08,48.03810501098633
2012-08-09,48.143402099609375
2012-08-10,47.8275260925293
2012-08-13,47.36250686645508
2012-08-14,46.5552978515625
2012-08-15,47.76610565185547
2012-08-16,48.17848205566406
2012-08-17,48.152164459228516
2012-08-20,47.67837142944336
2012-08-21,47.65205001831055
2012-08-22,45.49362564086914
2012-08-23,45.62523651123047
2012-08-24,46.178001403808594
2012-08-27,46.53773498535156
2012-08-28,46.8360481262207
2012-08-29,48.09075164794922
2012-08-30,48.30192565917969
2012-08-31,48.39867401123047
2012-09-04,49.19053268432617
2012-09-05,49.8239860534668
2012-09-06,51.32847595214844
2012-09-07,51.645206451416016
2012-09-10,51.583621978759766
2012-09-11,51.37245559692383
2012-09-12,52.287479400634766
2012-09-13,53.27287292480469
2012-09-14,53.42243194580078
2012-09-17,53.30805969238281
2012-09-18,52.93854904174805
2012-09-19,53.352054595947266
2012-09-20,53.28166198730469
2012-09-21,53.123291015625
2012-09-24,52.98252487182617
2012-09-25,52.63060760498047
2012-09-26,52.736175537109375
2012-09-27,53.34325408935547
2012-09-28,52.991329193115234
2012-10-01,53.29047393798828
2012-10-02,54.108699798583984
2012-10-03,54.592594146728516
2012-10-04,55.4636116027832
2012-10-05,55.621971130371094
2012-10-08,57.636749267578125
2012-10-09,56.6425666809082
2012-10-10,55.29644775390625
2012-10-11,54.7773551940918
2012-10-12,54.73336410522461
2012-10-15,54.4166374206543
2012-10-16,54.539817810058594
2012-10-17,54.63658905029297
2012-10-18,55.6043815612793
2012-10-19,54.293453216552734
2012-10-22,54.31985092163086
2012-10-23,54.566200256347656
2012-10-24,54.40782928466797
2012-10-25,53.211280822753906
2012-10-26,52.797786712646484
2012-10-31,54.557403564453125
2012-11-01,56.563377380371094
2012-11-02,55.63077163696289
2012-11-05,56.04429244995117
2012-11-06,56.80091857910156
2012-11-07,55.22604751586914
2012-11-08,53.24647903442383
2012-11-09,52.15550231933594
2012-11-12,51.65401077270508
2012-11-13,51.76839065551758
2012-11-14,50.65980911254883
2012-11-15,51.161319732666016
2012-11-16,51.79478454589844
2012-11-19,52.15550231933594
2012-11-20,51.84756088256836
2012-11-21,52.06752014160156
2012-11-23,53.211280822753906
2012-11-26,53.07931900024414
2012-11-27,53.32566452026367
2012-11-28,53.959129333496094
2012-11-29,53.96794891357422
2012-11-30,53.58869552612305
2012-12-03,54.25018310546875
2012-12-04,54.72644805908203
2012-12-05,54.41775131225586
2012-12-06,54.594154357910156
2012-12-07,54.84110641479492
2012-12-10,54.62059020996094
2012-12-11,54.00322723388672
2012-12-12,52.90956497192383
2012-12-13,52.47740173339844
2012-12-14,52.14225387573242
2012-12-17,53.44757080078125
2012-12-18,54.153160095214844
2012-12-19,54.67353820800781
2012-12-20,54.6294059753418
2012-12-21,54.61178207397461
2012-12-24,54.6294059753418
2012-12-26,53.562232971191406
2012-12-27,52.82136917114258
2012-12-28,52.39804458618164
2012-12-31,54.67353820800781
2013-01-02,55.334999084472656
2013-01-03,56.44628143310547
2013-01-04,58.139686584472656
2013-01-07,56.95783615112305
2013-01-08,57.107765197753906
2013-01-09,57.328250885009766
2013-01-10,56.790260314941406
2013-01-11,56.243438720703125
2013-01-14,55.996482849121094
2013-01-15,57.02839660644531
2013-01-16,56.82554244995117
2013-01-17,56.98428726196289
2013-01-18,57.44292068481445
2013-01-22,57.23124313354492
2013-01-23,60.018287658691406
2013-01-24,59.727237701416016
2013-01-25,59.44499969482422
2013-01-28,59.16275405883789
2013-01-29,59.806617736816406
2013-01-30,58.7393913269043
2013-01-31,59.74486541748047
2013-02-01,59.983009338378906
2013-02-04,59.57728576660156
2013-02-05,61.12074279785156
2013-02-06,60.776771545410156
2013-02-07,60.30051040649414
2013-02-08,60.30931091308594
2013-02-11,59.91244888305664
2013-02-12,59.9212646484375
2013-02-13,59.436180114746094
2013-02-14,59.44499969482422
2013-02-15,58.78351593017578
2013-02-19,54.3471794128418
2013-02-20,53.438758850097656
2013-02-21,52.22162628173828
2013-02-22,52.53914260864258
2013-02-25,50.942787170410156
2013-02-26,50.510616302490234
2013-02-27,50.908546447753906
2013-02-28,51.05886459350586
2013-03-01,50.24531936645508
2013-03-04,50.554813385009766
2013-03-05,51.580604553222656
2013-03-06,53.24306106567383
2013-03-07,53.61446762084961
2013-03-08,54.489898681640625
2013-03-11,54.65793991088867
2013-03-12,54.53411865234375
2013-03-13,55.259246826171875
2013-03-14,55.3830451965332
2013-03-15,55.834022521972656
2013-03-18,54.62253952026367
2013-03-19,53.49951171875
2013-03-20,54.215782165527344
2013-03-21,53.092750549316406
2013-03-22,53.51719665527344
2013-03-25,53.313804626464844
2013-03-26,52.739013671875
2013-03-27,52.57099533081055
2013-03-28,53.119258880615234
2013-04-01,52.367618560791016
2013-04-02,52.641754150390625
2013-04-03,51.27994155883789
2013-04-04,51.38605499267578
2013-04-05,51.74861145019531
2013-04-08,52.28802490234375
2013-04-09,52.376461029052734
2013-04-10,53.61446762084961
2013-04-11,54.41032409667969
2013-04-12,53.862060546875
2013-04-15,51.80167770385742
2013-04-16,52.62406539916992
2013-04-17,50.27183151245117
2013-04-18,49.28144454956055
2013-04-19,49.033851623535156
2013-04-22,49.55557632446289
2013-04-23,50.77589416503906
2013-04-24,51.49216079711914
2013-04-25,52.482574462890625
2013-04-26,52.76552963256836
2013-04-29,53.331504821777344
2013-04-30,53.481815338134766
2013-05-01,52.128868103027344
2013-05-02,55.00279998779297
2013-05-03,55.736759185791016
2013-05-06,55.3830451965332
2013-05-07,57.58492660522461
2013-05-08,57.39037322998047
2013-05-09,56.70063018798828
2013-05-10,56.417659759521484
2013-05-13,56.13468933105469
2013-05-14,57.06318664550781
2013-05-15,56.89518356323242
2013-05-16,55.74559783935547
2013-05-17,56.320396423339844
2013-05-20,56.5679817199707
2013-05-21,56.63873291015625
2013-05-22,56.187747955322266
2013-05-23,55.860557556152344
2013-05-24,55.780967712402344
2013-05-28,57.13393020629883
2013-05-29,56.76252746582031
2013-05-30,55.955806732177734
2013-05-31,56.33701705932617
2013-06-03,56.45226287841797
2013-06-04,56.842323303222656
2013-06-05,55.55690002441406
2013-06-06,56.079925537109375
2013-06-07,57.42741012573242
2013-06-10,58.06568908691406
2013-06-11,57.42741012573242
2013-06-12,56.13311767578125
2013-06-13,57.05508041381836
2013-06-14,56.32815170288086
2013-06-17,56.40792465209961
2013-06-18,57.64902114868164
2013-06-19,58.0213623046875
2013-06-20,55.220027923583984
2013-06-21,54.776771545410156
2013-06-24,53.9877815246582
2013-06-25,54.280330657958984
2013-06-26,55.00726318359375
2013-06-27,56.735931396484375
2013-06-28,57.02849197387695
2013-07-01,57.5249137878418
2013-07-02,57.62242889404297
2013-07-03,57.888370513916016
2013-07-05,58.61532974243164
2013-07-08,59.35110855102539
2013-07-09,59.732295989990234
2013-07-10,59.75004577636719
2013-07-11,60.53900909423828
2013-07-12,59.475223541259766
2013-07-15,60.778358459472656
2013-07-16,60.406036376953125
2013-07-17,60.237586975097656
2013-07-18,59.909603118896484
2013-07-19,59.7056999206543
2013-07-22,59.936195373535156
2013-07-23,60.14894104003906
2013-07-24,59.72342300415039
2013-07-25,61.771270751953125
2013-07-26,63.05669021606445
2013-07-29,64.17367553710938
2013-07-30,65.22860717773438
2013-07-31,64.52824401855469
2013-08-01,67.09027862548828
2013-08-02,68.02106475830078
2013-08-05,67.50691986083984
2013-08-06,68.41111755371094
2013-08-07,67.97673797607422
2013-08-08,68.26041412353516
2013-08-09,67.78170776367188
2013-08-12,67.81718444824219
2013-08-13,67.63990020751953
2013-08-14,68.26041412353516
2013-08-15,66.30128479003906
2013-08-16,66.8154525756836
2013-08-19,66.87748718261719
2013-08-20,67.87036895751953
2013-08-21,67.35618591308594
2013-08-22,67.4980239868164
2013-08-23,68.01220703125
2013-08-26,67.6842041015625
2013-08-27,67.55122375488281
2013-08-28,67.73780059814453
2013-08-29,68.27088165283203
2013-08-30,68.17316436767578
2013-09-03,68.38642120361328
2013-09-04,69.91458892822266
2013-09-05,70.13671875
2013-09-06,69.71025085449219
2013-09-09,71.21177673339844
2013-09-10,72.62445068359375
2013-09-11,71.18511962890625
2013-09-12,69.96791076660156
2013-09-13,70.19001007080078
2013-09-16,70.385498046875
2013-09-17,71.45166778564453
