Date,IMMR
2010-12-23,5.456928253173828
2010-12-27,5.466037750244141
2010-12-28,5.229176998138428
2010-12-29,5.183627128601074
2010-12-30,5.839550495147705
2010-12-31,6.112852573394775
2011-01-03,5.784890651702881
2011-01-04,5.693790435791016
2011-01-05,5.77578067779541
2011-01-06,5.77578067779541
2011-01-07,5.666459560394287
2011-01-10,5.8942108154296875
2011-01-11,5.784890651702881
2011-01-12,5.912430763244629
2011-01-13,5.866880893707275
2011-01-14,5.9488725662231445
2011-01-18,5.830440998077393
2011-01-19,5.538918495178223
2011-01-20,5.4022674560546875
2011-01-21,5.356717586517334
2011-01-24,5.374938488006592
2011-01-25,5.420487403869629
2011-01-26,5.620909214019775
2011-01-27,5.493369102478027
2011-01-28,5.302058219909668
2011-01-31,5.384047508239746
2011-02-01,5.557138442993164
2011-02-02,5.59358024597168
2011-02-03,5.684679985046387
2011-02-04,5.712010383605957
2011-02-07,5.784890651702881
2011-02-08,5.8942108154296875
2011-02-09,5.9306511878967285
2011-02-10,5.921541213989258
2011-02-11,6.09463357925415
2011-02-14,6.039971828460693
2011-02-15,6.185732841491699
2011-02-16,6.531916618347168
2011-02-17,6.723227500915527
2011-02-18,6.6139068603515625
2011-02-22,6.349714279174805
2011-02-23,6.131072521209717
2011-02-24,6.267724990844727
2011-02-25,6.440814971923828
2011-02-28,6.468145847320557
2011-03-01,6.167513847351074
2011-03-02,6.258613109588623
2011-03-03,6.377044677734375
2011-03-04,6.28594446182251
2011-03-07,6.112852573394775
2011-03-08,6.395265102386475
2011-03-09,6.322384834289551
2011-03-10,6.185732841491699
2011-03-11,6.295053958892822
2011-03-14,6.021752834320068
2011-03-15,6.058192729949951
2011-03-16,5.903321743011475
2011-03-17,5.9306511878967285
2011-03-18,6.039971828460693
2011-03-21,6.167513847351074
2011-03-22,6.049082279205322
2011-03-23,6.112852573394775
2011-03-24,6.103743076324463
2011-03-25,6.149293422698975
2011-03-28,6.203954219818115
2011-03-29,6.668567180633545
2011-03-30,6.9874186515808105
2011-03-31,6.941869258880615
2011-04-01,6.8234381675720215
2011-04-04,6.6139068603515625
2011-04-05,6.650347709655762
2011-04-06,6.950978755950928
2011-04-07,7.05118989944458
2011-04-08,6.741447925567627
2011-04-11,6.768777370452881
2011-04-12,6.577465534210205
2011-04-13,6.4954752922058105
2011-04-14,6.550136566162109
2011-04-15,6.559245586395264
2011-04-18,6.340604305267334
2011-04-19,6.28594446182251
2011-04-20,6.48636531829834
2011-04-21,6.468145847320557
2011-04-25,6.48636531829834
2011-04-26,6.595686912536621
2011-04-27,6.459035396575928
2011-04-28,6.413484573364258
2011-04-29,6.595686912536621
2011-05-02,6.6139068603515625
2011-05-03,6.531916618347168
2011-05-04,6.367934703826904
2011-05-05,6.477255344390869
2011-05-06,7.306272029876709
2011-05-09,7.351821422576904
2011-05-10,7.42470121383667
2011-05-11,7.470252513885498
2011-05-12,7.570463180541992
2011-05-13,7.452033042907715
2011-05-16,7.224281311035156
2011-05-17,7.479362487792969
2011-05-18,7.515803337097168
2011-05-19,7.534022331237793
2011-05-20,7.506692409515381
2011-05-23,7.42470121383667
2011-05-24,7.306272029876709
2011-05-25,7.452033042907715
2011-05-26,7.515803337097168
2011-05-27,7.7162251472473145
2011-05-31,7.7344441413879395
2011-06-01,7.552242755889893
2011-06-02,7.743554592132568
2011-06-03,7.442921161651611
2011-06-06,7.224281311035156
2011-06-07,7.260720729827881
2011-06-08,7.05118989944458
2011-06-09,7.114960670471191
2011-06-10,7.133179664611816
2011-06-13,7.288051128387451
2011-06-14,7.397372722625732
2011-06-15,7.288051128387451
2011-06-16,7.397372722625732
2011-06-17,7.324491500854492
2011-06-20,7.324491500854492
2011-06-21,7.470252513885498
2011-06-22,7.570463180541992
2011-06-23,7.725334644317627
2011-06-24,7.652453899383545
2011-06-27,7.81643533706665
2011-06-28,7.843764305114746
2011-06-29,7.825545787811279
2011-06-30,7.770883560180664
2011-07-01,7.752664089202881
2011-07-05,8.06240463256836
2011-07-06,7.989526748657227
2011-07-07,8.217279434204102
2011-07-08,8.399478912353516
2011-07-11,8.299267768859863
2011-07-12,8.217279434204102
2011-07-13,8.463249206542969
2011-07-14,8.344819068908691
2011-07-15,8.381257057189941
2011-07-18,8.654560089111328
2011-07-19,8.946083068847656
2011-07-20,9.091845512390137
2011-07-21,9.12828540802002
2011-07-22,9.28315544128418
2011-07-25,9.383366584777832
2011-07-26,9.064513206481934
2011-07-27,8.627230644226074
2011-07-28,8.627230644226074
2011-07-29,8.335707664489746
2011-08-01,8.089737892150879
2011-08-02,7.698003768920898
2011-08-03,7.743554592132568
2011-08-04,7.251611232757568
2011-08-05,6.31327486038208
2011-08-08,5.912430763244629
2011-08-09,5.903321743011475
2011-08-10,5.766670227050781
2011-08-11,6.213064193725586
2011-08-12,6.249504089355469
2011-08-15,6.4954752922058105
2011-08-16,6.395265102386475
2011-08-17,6.377044677734375
2011-08-18,6.304163932800293
2011-08-19,6.1584038734436035
2011-08-22,6.003532409667969
2011-08-23,6.459035396575928
2011-08-24,6.504585266113281
2011-08-25,6.1584038734436035
2011-08-26,6.431705474853516
2011-08-29,6.677677631378174
2011-08-30,6.541026592254639
2011-08-31,6.404374599456787
2011-09-01,6.213064193725586
2011-09-02,6.103743076324463
2011-09-06,5.939761638641357
2011-09-07,6.386155605316162
2011-09-08,6.1584038734436035
2011-09-09,5.994421005249023
2011-09-12,6.140183448791504
2011-09-13,6.167513847351074
2011-09-14,6.258613109588623
2011-09-15,6.367934703826904
2011-09-16,6.377044677734375
2011-09-19,6.24039363861084
2011-09-20,6.28594446182251
2011-09-21,6.140183448791504
2011-09-22,5.575359344482422
2011-09-23,5.8213300704956055
2011-09-26,5.9488725662231445
2011-09-27,5.967092514038086
2011-09-28,5.557138442993164
2011-09-29,5.602689743041992
2011-09-30,5.447818279266357
2011-10-03,5.147186756134033
2011-10-04,5.648239612579346
2011-10-05,5.575359344482422
2011-10-06,5.693790435791016
2011-10-07,5.475149154663086
2011-10-10,5.757561206817627
2011-10-11,5.866880893707275
2011-10-12,6.058192729949951
2011-10-13,6.131072521209717
2011-10-14,6.1584038734436035
2011-10-17,5.830440998077393
2011-10-18,6.2312846183776855
2011-10-19,5.912430763244629
2011-10-20,5.875990867614746
2011-10-21,5.967092514038086
2011-10-24,6.304163932800293
2011-10-25,5.9306511878967285
2011-10-26,6.049082279205322
2011-10-27,6.604796409606934
2011-10-28,6.522806167602539
2011-10-31,6.258613109588623
2011-11-01,5.757561206817627
2011-11-02,6.176623344421387
2011-11-03,6.632126808166504
2011-11-04,5.584469318389893
2011-11-07,4.974094390869141
2011-11-08,4.964984893798828
2011-11-09,4.5914716720581055
2011-11-10,4.427491664886475
2011-11-11,5.01053524017334
2011-11-14,4.892103672027588
2011-11-15,4.919435024261475
2011-11-16,5.393157005310059
2011-11-17,5.384047508239746
2011-11-18,5.447818279266357
2011-11-21,5.183627128601074
2011-11-22,5.128966331481934
2011-11-23,4.983204364776611
2011-11-25,4.974094390869141
2011-11-28,5.292946815490723
2011-11-29,5.320277214050293
2011-11-30,5.538918495178223
2011-12-01,5.493369102478027
2011-12-02,5.420487403869629
2011-12-05,5.529809474945068
2011-12-06,5.456928253173828
2011-12-07,5.438708305358887
2011-12-08,5.210957050323486
2011-12-09,5.456928253173828
2011-12-12,5.365827560424805
2011-12-13,5.192736625671387
2011-12-14,5.147186756134033
2011-12-15,5.119855880737305
2011-12-16,4.928544521331787
2011-12-19,4.527700901031494
2011-12-20,4.691683292388916
2011-12-21,4.682573318481445
2011-12-22,4.664352893829346
2011-12-23,4.582362174987793
2011-12-27,4.318169593811035
2011-12-28,4.381940841674805
2011-12-29,4.445711135864258
2011-12-30,4.71901273727417
2012-01-03,4.819223403930664
2012-01-04,4.810113906860352
2012-01-05,4.810113906860352
2012-01-06,4.882994651794434
2012-01-09,5.01053524017334
2012-01-10,5.220067024230957
2012-01-11,5.201846122741699
2012-01-12,5.220067024230957
2012-01-13,5.110746383666992
2012-01-17,5.01053524017334
2012-01-18,5.05608606338501
2012-01-19,5.119855880737305
2012-01-20,5.138075828552246
2012-01-23,5.001425266265869
2012-01-24,5.101635456085205
2012-01-25,5.247396945953369
2012-01-26,5.183627128601074
2012-01-27,5.183627128601074
2012-01-30,5.128966331481934
2012-01-31,5.128966331481934
2012-02-01,5.238286972045898
2012-02-02,5.28383731842041
2012-02-03,5.384047508239746
2012-02-06,5.420487403869629
2012-02-07,5.374938488006592
2012-02-08,5.857771873474121
2012-02-09,5.866880893707275
2012-02-10,5.684679985046387
2012-02-13,5.839550495147705
2012-02-14,5.839550495147705
2012-02-15,5.830440998077393
2012-02-16,5.921541213989258
2012-02-17,5.939761638641357
2012-02-21,5.903321743011475
2012-02-22,5.7029008865356445
2012-02-23,5.721120357513428
2012-02-24,5.59358024597168
2012-02-27,5.59358024597168
2012-02-28,5.830440998077393
2012-02-29,5.912430763244629
2012-03-01,5.666459560394287
2012-03-02,5.784890651702881
2012-03-05,6.258613109588623
2012-03-06,6.09463357925415
2012-03-07,5.666459560394287
2012-03-08,5.475149154663086
2012-03-09,5.393157005310059
2012-03-12,5.2656168937683105
2012-03-13,5.156295299530029
2012-03-14,4.837443828582764
2012-03-15,5.028754711151123
2012-03-16,4.937654495239258
2012-03-19,5.083415985107422
2012-03-20,4.955874919891357
2012-03-21,4.946765422821045
2012-03-22,5.138075828552246
2012-03-23,5.110746383666992
2012-03-26,5.128966331481934
2012-03-27,5.028754711151123
2012-03-28,4.937654495239258
2012-03-29,4.992315292358398
2012-03-30,4.974094390869141
2012-04-02,4.955874919891357
2012-04-03,4.7372331619262695
2012-04-04,4.673462867736816
2012-04-05,4.655242919921875
2012-04-09,4.436601638793945
2012-04-10,4.309060573577881
2012-04-11,4.974094390869141
2012-04-12,4.846553802490234
2012-04-13,4.664352893829346
2012-04-16,4.573252201080322
2012-04-17,4.7372331619262695
2012-04-18,4.509481430053711
2012-04-19,4.646132946014404
2012-04-20,4.709902763366699
2012-04-23,4.801004886627197
2012-04-24,4.892103672027588
2012-04-25,4.983204364776611
2012-04-26,4.919435024261475
2012-04-27,5.01053524017334
2012-04-30,4.964984893798828
2012-05-01,5.074306488037109
2012-05-02,5.156295299530029
2012-05-03,5.028754711151123
2012-05-04,5.046975135803223
2012-05-07,5.083415985107422
2012-05-08,5.247396945953369
2012-05-09,5.28383731842041
2012-05-10,5.393157005310059
2012-05-11,5.292946815490723
2012-05-14,5.28383731842041
2012-05-15,5.156295299530029
2012-05-16,5.192736625671387
2012-05-17,5.083415985107422
2012-05-18,4.882994651794434
2012-05-21,5.110746383666992
2012-05-22,4.964984893798828
2012-05-23,5.065196514129639
2012-05-24,4.919435024261475
2012-05-25,5.046975135803223
2012-05-29,4.910324573516846
2012-05-30,5.119855880737305
2012-05-31,5.110746383666992
2012-06-01,4.864774227142334
2012-06-04,4.974094390869141
2012-06-05,5.046975135803223
2012-06-06,5.201846122741699
2012-06-07,5.065196514129639
2012-06-08,5.165407180786133
2012-06-11,5.238286972045898
2012-06-12,5.374938488006592
2012-06-13,5.4022674560546875
2012-06-14,5.575359344482422
2012-06-15,5.912430763244629
2012-06-18,5.794001579284668
2012-06-19,6.0673017501831055
2012-06-20,6.422595500946045
2012-06-21,6.085522651672363
2012-06-22,6.386155605316162
2012-06-25,5.748450756072998
2012-06-26,5.639130592346191
2012-06-27,5.438708305358887
2012-06-28,5.092525959014893
2012-06-29,5.128966331481934
2012-07-02,5.110746383666992
2012-07-03,5.174516677856445
2012-07-05,5.101635456085205
2012-07-06,5.037865161895752
2012-07-09,5.01053524017334
2012-07-10,4.974094390869141
2012-07-11,5.065196514129639
2012-07-12,5.05608606338501
2012-07-13,5.183627128601074
2012-07-16,5.147186756134033
2012-07-17,5.238286972045898
2012-07-18,5.28383731842041
2012-07-19,5.238286972045898
2012-07-20,5.128966331481934
2012-07-23,4.992315292358398
2012-07-24,4.901214599609375
2012-07-25,4.919435024261475
2012-07-26,5.001425266265869
2012-07-27,5.101635456085205
2012-07-30,5.138075828552246
2012-07-31,5.092525959014893
2012-08-01,4.828333854675293
2012-08-02,4.8738837242126465
2012-08-03,5.183627128601074
2012-08-06,5.037865161895752
2012-08-07,5.046975135803223
2012-08-08,4.974094390869141
2012-08-09,5.037865161895752
2012-08-10,5.01053524017334
2012-08-13,5.001425266265869
2012-08-14,4.892103672027588
2012-08-15,5.01053524017334
2012-08-16,5.019646167755127
2012-08-17,5.001425266265869
2012-08-20,5.001425266265869
2012-08-21,4.819223403930664
2012-08-22,5.037865161895752
2012-08-23,5.046975135803223
2012-08-24,5.028754711151123
2012-08-27,5.411377906799316
2012-08-28,5.557138442993164
2012-08-29,5.338497638702393
2012-08-30,5.192736625671387
2012-08-31,5.229176998138428
2012-09-04,5.192736625671387
2012-09-05,5.165407180786133
2012-09-06,5.019646167755127
2012-09-07,5.019646167755127
2012-09-10,5.01053524017334
2012-09-11,5.046975135803223
2012-09-12,5.037865161895752
2012-09-13,5.092525959014893
2012-09-14,5.01053524017334
2012-09-17,4.919435024261475
2012-09-18,5.119855880737305
2012-09-19,4.992315292358398
2012-09-20,4.983204364776611
2012-09-21,4.964984893798828
2012-09-24,5.028754711151123
2012-09-25,5.046975135803223
2012-09-26,4.974094390869141
2012-09-27,5.01053524017334
2012-09-28,4.983204364776611
2012-10-01,5.019646167755127
2012-10-02,5.001425266265869
2012-10-03,5.074306488037109
2012-10-04,5.065196514129639
2012-10-05,4.955874919891357
2012-10-08,4.882994651794434
2012-10-09,4.955874919891357
2012-10-10,4.828333854675293
2012-10-11,4.56414270401001
2012-10-12,4.409270763397217
2012-10-15,4.482151508331299
2012-10-16,4.555032253265381
2012-10-17,4.527700901031494
2012-10-18,4.327280044555664
2012-10-19,4.263509750366211
2012-10-22,4.227070331573486
2012-10-23,4.126859664916992
2012-10-24,4.0448689460754395
2012-10-25,3.9628782272338867
2012-10-26,3.8171160221099854
2012-10-31,3.9355478286743164
2012-11-01,4.0448689460754395
2012-11-02,4.145079612731934
2012-11-05,4.053977966308594
2012-11-06,4.309060573577881
2012-11-07,4.217959880828857
2012-11-08,4.217959880828857
2012-11-09,4.217959880828857
2012-11-12,4.646132946014404
2012-11-13,5.247396945953369
2012-11-14,4.928544521331787
2012-11-15,4.637022972106934
2012-11-16,4.37283182144165
2012-11-19,4.436601638793945
2012-11-20,4.25439977645874
2012-11-21,4.391051292419434
2012-11-23,4.363719940185547
2012-11-26,4.27262020111084
2012-11-27,5.757561206817627
2012-11-28,6.076412677764893
2012-11-29,5.766670227050781
2012-11-30,5.985311985015869
2012-12-03,5.766670227050781
2012-12-04,5.757561206817627
2012-12-05,5.712010383605957
2012-12-06,5.684679985046387
2012-12-07,5.839550495147705
2012-12-10,5.875990867614746
2012-12-11,6.149293422698975
2012-12-12,6.012642860412598
2012-12-13,5.848660469055176
2012-12-14,5.8213300704956055
2012-12-17,5.939761638641357
2012-12-18,6.012642860412598
2012-12-19,5.885101795196533
2012-12-20,6.039971828460693
2012-12-21,5.9306511878967285
2012-12-24,5.985311985015869
2012-12-26,5.985311985015869
2012-12-27,5.903321743011475
2012-12-28,6.003532409667969
2012-12-31,6.258613109588623
2013-01-02,6.550136566162109
2013-01-03,6.076412677764893
2013-01-04,6.149293422698975
2013-01-07,6.058192729949951
2013-01-08,6.176623344421387
2013-01-09,6.185732841491699
2013-01-10,6.267724990844727
2013-01-11,6.021752834320068
2013-01-14,5.803110599517822
2013-01-15,5.848660469055176
2013-01-16,5.748450756072998
2013-01-17,5.721120357513428
2013-01-18,6.09463357925415
2013-01-22,6.003532409667969
2013-01-23,6.076412677764893
2013-01-24,6.058192729949951
2013-01-25,5.9488725662231445
2013-01-28,6.258613109588623
2013-01-29,6.440814971923828
2013-01-30,6.222173690795898
2013-01-31,6.194843292236328
2013-02-01,6.440814971923828
2013-02-04,6.577465534210205
2013-02-05,6.541026592254639
2013-02-06,6.522806167602539
2013-02-07,6.377044677734375
2013-02-08,6.431705474853516
2013-02-11,6.504585266113281
2013-02-12,6.522806167602539
2013-02-13,6.459035396575928
2013-02-14,6.531916618347168
2013-02-15,6.48636531829834
2013-02-19,6.623016357421875
2013-02-20,6.440814971923828
2013-02-21,6.2312846183776855
2013-02-22,6.340604305267334
2013-02-25,6.24039363861084
2013-02-26,6.377044677734375
2013-02-27,6.267724990844727
2013-02-28,6.09463357925415
2013-03-01,5.9306511878967285
2013-03-04,5.7393412590026855
2013-03-05,5.9306511878967285
2013-03-06,5.712010383605957
2013-03-07,7.506692409515381
2013-03-08,8.681890487670898
2013-03-11,8.818541526794434
2013-03-12,9.210273742675781
2013-03-13,9.073624610900879
2013-03-14,9.337815284729004
2013-03-15,9.228494644165039
2013-03-18,9.71132755279541
2013-03-19,10.56767463684082
2013-03-20,10.294373512268066
2013-03-21,10.23971176147461
2013-03-22,9.975519180297852
2013-03-25,10.449244499206543
2013-03-26,10.868306159973145
2013-03-27,10.822755813598633
2013-03-28,10.69521427154541
2013-04-01,10.175942420959473
2013-04-02,10.11217212677002
2013-04-03,9.58378791809082
2013-04-04,10.04840087890625
2013-04-05,9.957300186157227
2013-04-08,9.939079284667969
2013-04-09,9.857089042663574
2013-04-10,10.385473251342773
2013-04-11,10.093950271606445
2013-04-12,10.175942420959473
2013-04-15,9.37425708770752
2013-04-16,10.51301383972168
2013-04-17,9.71132755279541
2013-04-18,9.31048583984375
2013-04-19,9.274045944213867
2013-04-22,9.292265892028809
2013-04-23,9.529125213623047
2013-04-24,9.410696983337402
2013-04-25,9.447134971618652
2013-04-26,9.465357780456543
2013-04-29,10.11217212677002
2013-04-30,9.647557258605957
2013-05-01,9.428915977478027
2013-05-02,10.093950271606445
2013-05-03,11.378470420837402
2013-05-06,12.198375701904297
2013-05-07,11.824861526489258
2013-05-08,12.271256446838379
2013-05-09,12.69942855834961
2013-05-10,12.608327865600586
2013-05-13,13.05472183227539
2013-05-14,12.772311210632324
2013-05-15,12.781418800354004
2013-05-16,12.75408935546875
2013-05-17,12.271256446838379
2013-05-20,12.54455852508545
2013-05-21,12.526337623596191
2013-05-22,12.608327865600586
2013-05-23,12.96362018585205
2013-05-24,13.200482368469238
2013-05-28,13.601325988769531
2013-05-29,13.410013198852539
2013-05-30,13.938395500183105
2013-05-31,13.993058204650879
2013-06-03,13.391794204711914
2013-06-04,13.173151969909668
2013-06-05,12.96362018585205
2013-06-06,13.227813720703125
2013-06-07,12.836079597473145
2013-06-10,13.082053184509277
2013-06-11,13.355355262756348
2013-06-12,13.000061988830566
2013-06-13,13.58310604095459
2013-06-14,13.164043426513672
2013-06-17,13.373574256896973
2013-06-18,13.410013198852539
2013-06-19,13.03650188446045
2013-06-20,12.234817504882812
2013-06-21,11.706433296203613
2013-06-24,11.660881996154785
2013-06-25,11.852193832397461
2013-06-26,11.897745132446289
2013-06-27,12.098164558410645
2013-06-28,12.07083511352539
2013-07-01,12.50811767578125
2013-07-02,12.471678733825684
2013-07-03,12.471678733825684
2013-07-05,12.662989616394043
2013-07-08,12.62654972076416
2013-07-09,12.444347381591797
2013-07-10,12.62654972076416
2013-07-11,12.744977951049805
2013-07-12,12.617440223693848
2013-07-15,12.954510688781738
2013-07-16,13.601325988769531
2013-07-17,13.655986785888672
2013-07-18,13.528446197509766
2013-07-19,13.018281936645508
2013-07-22,13.118491172790527
2013-07-23,12.87252140045166
2013-07-24,12.59921932220459
2013-07-25,13.391794204711914
2013-07-26,12.799639701843262
2013-07-29,13.009170532226562
2013-07-30,13.091161727905273
2013-07-31,13.063833236694336
2013-08-01,13.628656387329102
2013-08-02,13.000061988830566
2013-08-05,13.063833236694336
2013-08-06,12.763200759887695
2013-08-07,12.444347381591797
2013-08-08,12.371465682983398
2013-08-09,12.72675895690918
2013-08-12,12.75408935546875
2013-08-13,12.908961296081543
2013-08-14,12.48078727722168
2013-08-15,11.95240306854248
2013-08-16,12.116385459899902
2013-08-19,11.74287223815918
2013-08-20,12.107276916503906
2013-08-21,11.751981735229492
2013-08-22,11.761093139648438
2013-08-23,11.797532081604004
2013-08-26,11.761093139648438
2013-08-27,11.46045970916748
2013-08-28,11.843082427978516
2013-08-29,12.116385459899902
2013-08-30,11.624441146850586
2013-09-03,11.943293571472168
2013-09-04,11.970623970031738
2013-09-05,12.198375701904297
2013-09-06,12.535449981689453
2013-09-09,12.499008178710938
