Date,MUR
2010-01-04,28.14087677001953
2010-01-05,28.59882164001465
2010-01-06,29.03663444519043
2010-01-07,29.363731384277344
2010-01-08,30.048137664794922
2010-01-11,29.98775863647461
2010-01-12,28.92089080810547
2010-01-13,28.915870666503906
2010-01-14,29.061800003051758
2010-01-15,28.608890533447266
2010-01-19,28.608890533447266
2010-01-20,28.181137084960938
2010-01-21,27.22499656677246
2010-01-22,26.5506591796875
2010-01-25,26.570789337158203
2010-01-26,26.228593826293945
2010-01-27,26.102771759033203
2010-01-28,25.700197219848633
2010-01-29,25.705228805541992
2010-02-01,26.419824600219727
2010-02-02,26.882797241210938
2010-02-03,26.414785385131836
2010-02-04,25.352962493896484
2010-02-05,25.539154052734375
2010-02-08,25.227149963378906
2010-02-09,25.92665672302246
2010-02-10,25.614633560180664
2010-02-11,26.054628372192383
2010-02-12,25.923120498657227
2010-02-16,26.651369094848633
2010-02-17,26.540115356445312
2010-02-18,26.83342170715332
2010-02-19,27.055932998657227
2010-02-22,26.878950119018555
2010-02-23,26.186107635498047
2010-02-24,26.24678611755371
2010-02-25,26.069787979125977
2010-02-26,26.24678611755371
2010-03-01,26.929508209228516
2010-03-02,27.136859893798828
2010-03-03,27.02560806274414
2010-03-04,26.909284591674805
2010-03-05,27.25823211669922
2010-03-08,27.157089233398438
2010-03-09,27.091339111328125
2010-03-10,27.278459548950195
2010-03-11,27.202606201171875
2010-03-12,27.308801651000977
2010-03-15,27.162151336669922
2010-03-16,27.652694702148438
2010-03-17,28.128067016601562
2010-03-18,28.02692222595215
2010-03-19,27.829692840576172
2010-03-22,27.814531326293945
2010-03-23,27.951059341430664
2010-03-24,27.85498046875
2010-03-25,27.2531681060791
2010-03-26,27.020540237426758
2010-03-29,27.804401397705078
2010-03-30,27.88532066345215
2010-03-31,28.41633415222168
2010-04-01,29.149629592895508
2010-04-05,30.075075149536133
2010-04-06,30.206581115722656
2010-04-07,30.01945686340332
2010-04-08,30.221736907958984
2010-04-09,30.545398712158203
2010-04-12,30.9954833984375
2010-04-13,30.83871841430664
2010-04-14,31.207881927490234
2010-04-15,31.187660217285156
2010-04-16,30.444244384765625
2010-04-19,30.383563995361328
2010-04-20,31.192720413208008
2010-04-21,30.762861251831055
2010-04-22,30.83871841430664
2010-04-23,31.26352310180664
2010-04-26,31.126970291137695
2010-04-27,30.25712776184082
2010-04-28,30.823545455932617
2010-04-29,30.692062377929688
2010-04-30,30.418970108032227
2010-05-03,30.70217514038086
2010-05-04,29.488452911376953
2010-05-05,28.51241111755371
2010-05-06,27.3239688873291
2010-05-07,26.651369094848633
2010-05-10,27.986465454101562
2010-05-11,28.2089786529541
2010-05-12,29.484052658081055
2010-05-13,29.17924690246582
2010-05-14,28.686500549316406
2010-05-17,28.173419952392578
2010-05-18,27.665430068969727
2010-05-19,27.37079429626465
2010-05-20,26.065244674682617
2010-05-21,26.578310012817383
2010-05-24,25.68932342529297
2010-05-25,26.100807189941406
2010-05-26,25.928075790405273
2010-05-27,27.157426834106445
2010-05-28,27.116790771484375
2010-06-01,25.948406219482422
2010-06-02,26.27860450744629
2010-06-03,26.48179054260254
2010-06-04,25.5166072845459
2010-06-07,25.399765014648438
2010-06-08,25.77059555053711
2010-06-09,25.745214462280273
2010-06-10,27.5485897064209
2010-06-11,27.563833236694336
2010-06-14,27.71622657775879
2010-06-15,28.335969924926758
2010-06-16,28.275020599365234
2010-06-17,28.239477157592773
2010-06-18,28.29534149169922
2010-06-21,28.264863967895508
2010-06-22,27.31998634338379
2010-06-23,27.177743911743164
2010-06-24,26.608802795410156
2010-06-25,26.720548629760742
2010-06-28,26.227787017822266
2010-06-29,25.252450942993164
2010-06-30,25.171161651611328
2010-07-01,24.85621452331543
2010-07-02,24.607290267944336
2010-07-06,24.724119186401367
2010-07-07,25.57756233215332
2010-07-08,25.917919158935547
2010-07-09,25.846803665161133
2010-07-12,25.704570770263672
2010-07-13,25.85695457458496
2010-07-14,25.684249877929688
2010-07-15,25.760448455810547
2010-07-16,25.491209030151367
2010-07-19,25.481040954589844
2010-07-20,25.87220573425293
2010-07-21,25.658843994140625
2010-07-22,26.32431411743164
2010-07-23,28.041345596313477
2010-07-26,28.33091163635254
2010-07-27,28.203895568847656
2010-07-28,27.87370491027832
2010-07-29,27.650184631347656
2010-07-30,27.8127384185791
2010-08-02,28.605207443237305
2010-08-03,28.32074546813965
2010-08-04,28.818572998046875
2010-08-05,29.077634811401367
2010-08-06,28.620464324951172
2010-08-09,28.828739166259766
2010-08-10,28.53409767150879
2010-08-11,27.33523178100586
2010-08-12,27.363311767578125
2010-08-13,27.991363525390625
2010-08-16,28.318134307861328
2010-08-17,28.895118713378906
2010-08-18,28.568336486816406
2010-08-19,28.31304359436035
2010-08-20,28.032209396362305
2010-08-23,28.098575592041016
2010-08-24,27.608402252197266
2010-08-25,27.664569854736328
2010-08-26,27.52159881591797
2010-08-27,28.129213333129883
2010-08-30,27.80243682861328
2010-08-31,27.34799575805664
2010-09-01,28.731731414794922
2010-09-02,29.14531898498535
2010-09-03,29.43636703491211
2010-09-07,29.15042495727539
2010-09-08,29.114686965942383
2010-09-09,29.19638442993164
2010-09-10,29.809106826782227
2010-09-13,30.375883102416992
2010-09-14,30.25844383239746
2010-09-15,30.380979537963867
2010-09-16,30.02356719970703
2010-09-17,30.14100456237793
2010-09-20,31.014135360717773
2010-09-21,30.748619079589844
2010-09-22,30.56991195678711
2010-09-23,30.273767471313477
2010-09-24,31.106056213378906
2010-09-27,30.79457664489746
2010-09-28,31.422618865966797
2010-09-29,31.27964973449707
2010-09-30,31.61663818359375
2010-10-01,31.728988647460938
2010-10-04,31.152000427246094
2010-10-05,32.12214279174805
2010-10-06,32.07109832763672
2010-10-07,32.336605072021484
2010-10-08,32.88294982910156
2010-10-11,33.27102279663086
2010-10-12,33.168888092041016
2010-10-13,33.4190788269043
2010-10-14,33.214839935302734
2010-10-15,33.50077819824219
2010-10-18,33.31187057495117
2010-10-19,32.36723709106445
2010-10-20,32.92890930175781
2010-10-21,33.30164337158203
2010-10-22,33.388450622558594
2010-10-25,33.53651809692383
2010-10-26,33.296531677246094
2010-10-27,33.10761260986328
2010-10-28,33.179107666015625
2010-10-29,33.27102279663086
2010-11-01,33.32207107543945
2010-11-02,33.623321533203125
2010-11-03,33.556941986083984
2010-11-04,34.3432731628418
2010-11-05,34.639434814453125
2010-11-08,35.18578338623047
2010-11-09,34.29633331298828
2010-11-10,34.773094177246094
2010-11-11,35.09606170654297
2010-11-12,34.116905212402344
2010-11-15,34.44499588012695
2010-11-16,33.55809783935547
2010-11-17,33.66063690185547
2010-11-18,34.31683349609375
2010-11-19,34.28093719482422
2010-11-22,34.20917510986328
2010-11-23,33.47608947753906
2010-11-24,34.23994064331055
2010-11-26,33.7016487121582
2010-11-29,34.63981246948242
2010-11-30,34.61418151855469
2010-12-01,35.53696060180664
2010-12-02,36.270042419433594
2010-12-03,36.35205078125
2010-12-06,36.3571891784668
2010-12-07,36.49047088623047
2010-12-08,35.916297912597656
2010-12-09,35.96757125854492
2010-12-10,36.31104278564453
2010-12-13,36.46484375
2010-12-14,36.12135696411133
2010-12-15,35.726627349853516
2010-12-16,36.26491165161133
2010-12-17,36.96723175048828
2010-12-20,37.305580139160156
2010-12-21,37.64908218383789
2010-12-22,38.05405807495117
2010-12-23,37.93101501464844
2010-12-27,37.9463996887207
2010-12-28,38.34115219116211
2010-12-29,38.638484954833984
2010-12-30,38.19247817993164
2010-12-31,38.21810531616211
2011-01-03,39.017845153808594
2011-01-04,38.40777587890625
2011-01-05,38.64873504638672
2011-01-06,37.951515197753906
2011-01-07,36.42384338378906
2011-01-10,37.37736511230469
2011-01-11,38.105323791503906
2011-01-12,38.202728271484375
2011-01-13,37.57728576660156
2011-01-14,38.01304244995117
2011-01-18,38.09506607055664
2011-01-19,37.45425033569336
2011-01-20,37.03900909423828
2011-01-21,37.074893951416016
2011-01-24,36.95185470581055
2011-01-25,36.41871643066406
2011-01-26,37.54139709472656
2011-01-27,33.7016487121582
2011-01-28,33.90159606933594
2011-01-31,33.988746643066406
2011-02-01,35.0499267578125
2011-02-02,34.41936492919922
2011-02-03,34.8551139831543
2011-02-04,34.552650451660156
2011-02-07,34.65519332885742
2011-02-08,35.20371627807617
2011-02-09,34.89613342285156
2011-02-10,35.747127532958984
2011-02-11,35.49750900268555
2011-02-14,36.49598693847656
2011-02-15,36.2746696472168
2011-02-16,37.098167419433594
2011-02-17,37.401817321777344
2011-02-18,38.024593353271484
2011-02-22,37.94224548339844
2011-02-23,38.10693359375
2011-02-24,37.50476837158203
2011-02-25,37.81356430053711
2011-02-28,37.8444709777832
2011-03-01,37.49448013305664
2011-03-02,37.7569580078125
2011-03-03,38.33340072631836
2011-03-04,38.034881591796875
2011-03-07,37.79814147949219
2011-03-08,36.97465133666992
2011-03-09,36.60408020019531
2011-03-10,35.33796310424805
2011-03-11,35.81146240234375
2011-03-14,36.099693298339844
2011-03-15,35.70338821411133
2011-03-16,35.24531936645508
2011-03-17,36.21291732788086
2011-03-18,35.82691192626953
2011-03-21,36.670982360839844
2011-03-22,36.62980270385742
2011-03-23,36.50114440917969
2011-03-24,36.60408020019531
2011-03-25,37.340065002441406
2011-03-28,36.99009323120117
2011-03-29,37.278297424316406
2011-03-30,37.64372634887695
2011-03-31,37.787841796875
2011-04-01,37.947391510009766
2011-04-04,37.74153137207031
2011-04-05,38.62162780761719
2011-04-06,38.83778762817383
2011-04-07,38.63706970214844
2011-04-08,39.630401611328125
2011-04-11,38.65251159667969
2011-04-12,37.6025505065918
2011-04-13,37.77754592895508
2011-04-14,37.91651153564453
2011-04-15,38.2664909362793
2011-04-18,37.45844268798828
2011-04-19,37.80842208862305
2011-04-20,38.46207046508789
2011-04-21,38.73486328125
2011-04-25,38.56499481201172
2011-04-26,38.47236633300781
2011-04-27,39.254676818847656
2011-04-28,39.34731674194336
2011-04-29,39.877445220947266
2011-05-02,39.30613708496094
2011-05-03,38.41060256958008
2011-05-04,37.6952018737793
2011-05-05,35.29163360595703
2011-05-06,35.327674865722656
2011-05-09,36.331295013427734
2011-05-10,36.18718338012695
2011-05-11,34.87733840942383
2011-05-12,34.42781066894531
2011-05-13,34.29863357543945
2011-05-16,33.952457427978516
2011-05-17,34.148799896240234
2011-05-18,34.660316467285156
2011-05-19,34.75333786010742
2011-05-20,34.55698776245117
2011-05-23,34.04545593261719
2011-05-24,34.78950500488281
2011-05-25,35.23387145996094
2011-05-26,35.146026611328125
2011-05-27,35.3940544128418
2011-05-31,35.59556198120117
2011-06-01,34.93935775756836
2011-06-02,34.644840240478516
2011-06-03,34.536312103271484
2011-06-06,33.67860412597656
2011-06-07,33.575260162353516
2011-06-08,33.554588317871094
2011-06-09,34.0557861328125
2011-06-10,33.5339241027832
2011-06-13,33.043060302734375
2011-06-14,33.52876281738281
2011-06-15,32.815711975097656
2011-06-16,32.60902786254883
2011-06-17,32.619361877441406
2011-06-20,32.73820114135742
2011-06-21,33.23939514160156
2011-06-22,33.089561462402344
2011-06-23,32.665870666503906
2011-06-24,32.45402908325195
2011-06-27,32.309329986572266
2011-06-28,32.665870666503906
2011-06-29,33.373748779296875
2011-06-30,33.926612854003906
2011-07-01,34.355472564697266
2011-07-05,34.43813705444336
2011-07-06,33.807769775390625
2011-07-07,34.076454162597656
2011-07-08,33.869773864746094
2011-07-11,33.08438491821289
2011-07-12,32.99137878417969
2011-07-13,33.13089370727539
2011-07-14,32.93971252441406
2011-07-15,33.60108947753906
2011-07-18,33.2342414855957
2011-07-19,33.797447204589844
2011-07-20,35.36304473876953
2011-07-21,35.23387145996094
2011-07-22,36.01926803588867
2011-07-25,35.921085357666016
2011-07-26,35.425052642822266
2011-07-27,34.577659606933594
2011-07-28,33.012062072753906
2011-07-29,33.18255615234375
2011-08-01,32.85187911987305
2011-08-02,31.911495208740234
2011-08-03,31.213932037353516
2011-08-04,29.358966827392578
2011-08-05,28.52191734313965
2011-08-08,26.08308982849121
2011-08-09,26.7186336517334
2011-08-10,25.287357330322266
2011-08-11,26.640974044799805
2011-08-12,26.96834373474121
2011-08-15,27.856895446777344
2011-08-16,27.2645263671875
2011-08-17,27.56070327758789
2011-08-18,25.79398536682129
2011-08-19,25.30035972595215
2011-08-22,24.86907196044922
2011-08-23,25.991455078125
2011-08-24,25.716049194335938
2011-08-25,25.269180297851562
2011-08-26,25.664094924926758
2011-08-29,26.781278610229492
2011-08-30,26.781278610229492
2011-08-31,27.84129524230957
2011-09-01,27.820518493652344
2011-09-02,26.994327545166016
2011-09-06,26.162919998168945
2011-09-07,27.34766387939453
2011-09-08,26.72410774230957
2011-09-09,26.074581146240234
2011-09-12,25.93949317932129
2011-09-13,26.672163009643555
2011-09-14,26.838441848754883
2011-09-15,27.17098617553711
2011-09-16,27.129432678222656
2011-09-19,26.44872283935547
2011-09-20,26.365585327148438
2011-09-21,24.957399368286133
2011-09-22,22.889305114746094
2011-09-23,23.31020736694336
2011-09-26,24.053260803222656
2011-09-27,24.15718650817871
2011-09-28,23.24785041809082
2011-09-29,23.538833618164062
2011-09-30,22.946475982666016
2011-10-03,21.876052856445312
2011-10-04,23.294620513916016
2011-10-05,24.557302474975586
2011-10-06,25.196441650390625
2011-10-07,24.49494743347168
2011-10-10,25.949874877929688
2011-10-11,26.10576820373535
2011-10-12,26.401962280273438
2011-10-13,25.991455078125
2011-10-14,27.28529167175293
2011-10-17,26.786479949951172
2011-10-18,27.545120239257812
2011-10-19,27.524343490600586
2011-10-20,27.90366554260254
2011-10-21,28.719470977783203
2011-10-24,28.994869232177734
2011-10-25,28.3089656829834
2011-10-26,29.166343688964844
2011-10-27,30.486175537109375
2011-10-28,30.16920280456543
2011-10-31,28.77143096923828
2011-11-01,28.132291793823242
2011-11-02,28.906522750854492
2011-11-03,29.84185028076172
2011-11-04,28.781808853149414
2011-11-07,28.625930786132812
2011-11-08,29.12989616394043
2011-11-09,27.839977264404297
2011-11-10,28.45621109008789
2011-11-11,29.03587532043457
2011-11-14,28.8896484375
2011-11-15,29.025442123413086
2011-11-16,28.56587791442871
2011-11-17,27.406522750854492
2011-11-18,27.47442054748535
2011-11-21,27.192419052124023
2011-11-22,26.649293899536133
2011-11-23,26.106178283691406
2011-11-25,25.818958282470703
2011-11-28,27.411754608154297
2011-11-29,27.651981353759766
2011-11-30,29.202991485595703
2011-12-01,28.905319213867188
2011-12-02,28.607654571533203
2011-12-05,28.92620086669922
2011-12-06,28.8896484375
2011-12-07,28.947099685668945
2011-12-08,28.038423538208008
2011-12-09,28.487545013427734
2011-12-12,27.68852996826172
2011-12-13,27.824312210083008
2011-12-14,26.89474868774414
