Date,AURA
2022-09-13,15.510000228881836
2022-09-14,14.359999656677246
2022-09-15,14.369999885559082
2022-09-16,14.960000038146973
2022-09-19,15.050000190734863
2022-09-20,16.280000686645508
2022-09-21,15.449999809265137
2022-09-22,14.779999732971191
2022-09-23,14.859999656677246
2022-09-26,14.640000343322754
2022-09-27,15.390000343322754
2022-09-28,18.350000381469727
2022-09-29,17.239999771118164
2022-09-30,18.1200008392334
2022-10-03,14.59000015258789
2022-10-04,14.130000114440918
2022-10-05,13.899999618530273
2022-10-06,13.770000457763672
2022-10-07,13.770000457763672
2022-10-10,13.779999732971191
2022-10-11,13.270000457763672
2022-10-12,13.229999542236328
2022-10-13,14.489999771118164
2022-10-14,13.5600004196167
2022-10-17,13.970000267028809
2022-10-18,13.390000343322754
2022-10-19,12.569999694824219
2022-10-20,12.329999923706055
2022-10-21,12.489999771118164
2022-10-24,12.789999961853027
2022-10-25,12.75
2022-10-26,12.59000015258789
2022-10-27,12.8100004196167
2022-10-28,13.0
2022-10-31,12.390000343322754
2022-11-01,12.510000228881836
2022-11-02,12.329999923706055
2022-11-03,12.270000457763672
2022-11-04,12.039999961853027
2022-11-07,12.149999618530273
2022-11-08,12.1899995803833
2022-11-09,11.680000305175781
2022-11-10,11.899999618530273
2022-11-11,12.859999656677246
2022-11-14,13.029999732971191
2022-11-15,13.600000381469727
2022-11-16,13.979999542236328
2022-11-17,14.020000457763672
2022-11-18,14.119999885559082
2022-11-21,13.75
2022-11-22,14.039999961853027
2022-11-23,14.079999923706055
2022-11-25,13.800000190734863
2022-11-28,13.510000228881836
2022-11-29,13.6899995803833
2022-11-30,14.279999732971191
2022-12-01,13.420000076293945
2022-12-02,13.119999885559082
2022-12-05,12.380000114440918
2022-12-06,12.25
2022-12-07,12.430000305175781
2022-12-08,12.779999732971191
2022-12-09,12.1899995803833
2022-12-12,12.069999694824219
2022-12-13,12.069999694824219
2022-12-14,12.029999732971191
2022-12-15,11.949999809265137
2022-12-16,12.170000076293945
2022-12-19,11.920000076293945
2022-12-20,11.5600004196167
2022-12-21,11.170000076293945
2022-12-22,10.930000305175781
2022-12-23,10.880000114440918
2022-12-27,10.489999771118164
2022-12-28,9.859999656677246
2022-12-29,10.359999656677246
2022-12-30,10.5
2023-01-03,10.670000076293945
2023-01-04,10.6899995803833
2023-01-05,10.369999885559082
2023-01-06,10.5
2023-01-09,10.479999542236328
2023-01-10,11.180000305175781
2023-01-11,10.890000343322754
2023-01-12,10.869999885559082
2023-01-13,11.399999618530273
2023-01-17,11.1899995803833
2023-01-18,10.449999809265137
2023-01-19,10.180000305175781
2023-01-20,10.5
2023-01-23,10.649999618530273
2023-01-24,10.5
2023-01-25,10.039999961853027
2023-01-26,10.039999961853027
2023-01-27,10.069999694824219
2023-01-30,10.579999923706055
2023-01-31,10.40999984741211
2023-02-01,10.300000190734863
2023-02-02,10.25
2023-02-03,10.130000114440918
2023-02-06,11.210000038146973
2023-02-07,12.109999656677246
2023-02-08,11.430000305175781
2023-02-09,10.989999771118164
2023-02-10,10.739999771118164
2023-02-13,10.739999771118164
2023-02-14,11.0600004196167
2023-02-15,11.149999618530273
2023-02-16,10.350000381469727
2023-02-17,10.34000015258789
2023-02-21,10.380000114440918
2023-02-22,10.279999732971191
2023-02-23,10.460000038146973
2023-02-24,10.3100004196167
2023-02-27,10.069999694824219
2023-02-28,9.989999771118164
2023-03-01,10.100000381469727
2023-03-02,10.010000228881836
2023-03-03,10.220000267028809
2023-03-06,10.789999961853027
2023-03-07,10.600000381469727
2023-03-08,10.520000457763672
2023-03-09,10.0
2023-03-10,10.0
2023-03-13,10.40999984741211
2023-03-14,10.3100004196167
2023-03-15,10.180000305175781
2023-03-16,10.210000038146973
2023-03-17,10.350000381469727
2023-03-20,10.210000038146973
2023-03-21,10.479999542236328
2023-03-22,10.079999923706055
2023-03-23,10.34000015258789
2023-03-24,9.600000381469727
2023-03-27,8.899999618530273
2023-03-28,9.229999542236328
2023-03-29,9.319999694824219
2023-03-30,8.880000114440918
2023-03-31,9.279999732971191
2023-04-03,9.319999694824219
2023-04-04,8.65999984741211
2023-04-05,8.510000228881836
2023-04-06,8.630000114440918
2023-04-10,8.630000114440918
2023-04-11,8.829999923706055
2023-04-12,8.600000381469727
2023-04-13,8.645000457763672
2023-04-14,8.699999809265137
2023-04-17,8.899999618530273
2023-04-18,8.760000228881836
2023-04-19,8.770000457763672
2023-04-20,8.699999809265137
2023-04-21,8.800000190734863
2023-04-24,8.90999984741211
2023-04-25,9.050000190734863
2023-04-26,9.0
2023-04-27,9.170000076293945
2023-04-28,9.039999961853027
2023-05-01,9.0600004196167
2023-05-02,9.039999961853027
2023-05-03,9.09000015258789
2023-05-04,9.289999961853027
2023-05-05,9.710000038146973
2023-05-08,9.890000343322754
2023-05-09,10.100000381469727
2023-05-10,10.199999809265137
2023-05-11,10.210000038146973
2023-05-12,10.25
2023-05-15,10.729999542236328
2023-05-16,10.9399995803833
2023-05-17,11.420000076293945
2023-05-18,11.880000114440918
2023-05-19,12.319999694824219
2023-05-22,11.84000015258789
2023-05-23,11.729999542236328
2023-05-24,11.109999656677246
2023-05-25,10.729999542236328
2023-05-26,11.199999809265137
2023-05-30,11.399999618530273
2023-05-31,11.319999694824219
2023-06-01,12.079999923706055
2023-06-02,12.100000381469727
2023-06-05,12.199999809265137
2023-06-06,13.329999923706055
2023-06-07,12.829999923706055
2023-06-08,12.65999984741211
2023-06-09,12.479999542236328
2023-06-12,12.510000228881836
2023-06-13,12.4399995803833
2023-06-14,12.4399995803833
2023-06-15,12.609999656677246
2023-06-16,12.6899995803833
2023-06-20,12.8100004196167
2023-06-21,12.609999656677246
2023-06-22,12.529999732971191
2023-06-23,12.600000381469727
2023-06-26,11.59000015258789
2023-06-27,12.09000015258789
2023-06-28,12.359999656677246
2023-06-29,12.3100004196167
2023-06-30,12.350000381469727
2023-07-03,12.289999961853027
2023-07-05,12.100000381469727
2023-07-06,12.010000228881836
2023-07-07,11.630000114440918
2023-07-10,11.84000015258789
2023-07-11,11.979999542236328
2023-07-12,12.239999771118164
2023-07-13,12.380000114440918
2023-07-14,12.210000038146973
2023-07-17,12.149999618530273
2023-07-18,12.1899995803833
2023-07-19,11.6899995803833
2023-07-20,11.930000305175781
2023-07-21,11.8100004196167
2023-07-24,11.609999656677246
2023-07-25,11.350000381469727
2023-07-26,11.470000267028809
2023-07-27,11.930000305175781
2023-07-28,11.779999732971191
2023-07-31,11.899999618530273
2023-08-01,11.869999885559082
2023-08-02,11.300000190734863
2023-08-03,11.15999984741211
2023-08-04,11.220000267028809
2023-08-07,11.380000114440918
2023-08-08,11.789999961853027
2023-08-09,11.010000228881836
2023-08-10,10.739999771118164
2023-08-11,10.710000038146973
2023-08-14,10.75
2023-08-15,10.199999809265137
2023-08-16,9.989999771118164
2023-08-17,10.0
2023-08-18,10.09000015258789
2023-08-21,10.199999809265137
2023-08-22,10.449999809265137
2023-08-23,10.619999885559082
2023-08-24,10.010000228881836
2023-08-25,10.270000457763672
2023-08-28,10.09000015258789
2023-08-29,10.369999885559082
2023-08-30,10.609999656677246
2023-08-31,10.380000114440918
2023-09-01,10.4399995803833
2023-09-05,10.270000457763672
2023-09-06,10.40999984741211
2023-09-07,9.789999961853027
2023-09-08,9.859999656677246
2023-09-11,10.319999694824219
2023-09-12,10.210000038146973
2023-09-13,10.09000015258789
2023-09-14,9.829999923706055
2023-09-15,9.40999984741211
2023-09-18,9.479999542236328
2023-09-19,9.720000267028809
2023-09-20,9.720000267028809
2023-09-21,9.229999542236328
2023-09-22,9.25
2023-09-25,9.399999618530273
2023-09-26,9.289999961853027
2023-09-27,9.229999542236328
2023-09-28,9.140000343322754
2023-09-29,8.970000267028809
2023-10-02,8.300000190734863
2023-10-03,8.569999694824219
2023-10-04,8.6899995803833
2023-10-05,8.720000267028809
2023-10-06,8.989999771118164
2023-10-09,8.550000190734863
2023-10-10,8.824999809265137
2023-10-11,8.850000381469727
2023-10-12,8.5
2023-10-13,8.470000267028809
2023-10-16,8.460000038146973
2023-10-17,8.600000381469727
2023-10-18,8.520000457763672
2023-10-19,8.470000267028809
2023-10-20,8.399999618530273
2023-10-23,8.5
2023-10-24,8.649999618530273
2023-10-25,7.900000095367432
2023-10-26,7.650000095367432
2023-10-27,7.25
2023-10-30,7.46999979019165
2023-10-31,8.15999984741211
2023-11-01,8.970000267028809
2023-11-02,10.319999694824219
2023-11-03,11.979999542236328
2023-11-06,11.0
2023-11-07,7.420000076293945
2023-11-08,7.360000133514404
2023-11-09,7.019999980926514
2023-11-10,7.690000057220459
2023-11-13,7.75
2023-11-14,7.989999771118164
2023-11-15,8.09000015258789
2023-11-16,8.069999694824219
2023-11-17,8.100000381469727
2023-11-20,8.3100004196167
2023-11-21,7.989999771118164
2023-11-22,7.980000019073486
2023-11-24,8.029999732971191
2023-11-27,7.989999771118164
2023-11-28,7.980000019073486
2023-11-29,8.050000190734863
2023-11-30,8.020000457763672
2023-12-01,8.180000305175781
2023-12-04,8.329999923706055
2023-12-05,8.420000076293945
2023-12-06,8.5600004196167
2023-12-07,8.630000114440918
2023-12-08,8.75
2023-12-11,8.010000228881836
2023-12-12,8.3100004196167
2023-12-13,8.670000076293945
2023-12-14,8.850000381469727
2023-12-15,9.0
2023-12-18,8.899999618530273
2023-12-19,8.880000114440918
2023-12-20,8.460000038146973
2023-12-21,8.300000190734863
2023-12-22,8.720000267028809
2023-12-26,8.989999771118164
2023-12-27,9.09000015258789
2023-12-28,9.039999961853027
2023-12-29,8.859999656677246
2024-01-02,9.029999732971191
2024-01-03,9.0
2024-01-04,8.970000267028809
2024-01-05,8.850000381469727
2024-01-08,9.010000228881836
2024-01-09,8.949999809265137
2024-01-10,8.819999694824219
2024-01-11,8.520000457763672
2024-01-12,8.369999885559082
2024-01-16,8.069999694824219
2024-01-17,7.849999904632568
2024-01-18,7.739999771118164
2024-01-19,7.710000038146973
2024-01-22,8.020000457763672
2024-01-23,7.639999866485596
2024-01-24,7.480000019073486
2024-01-25,7.570000171661377
2024-01-26,7.590000152587891
2024-01-29,7.96999979019165
2024-01-30,8.109999656677246
2024-01-31,7.699999809265137
2024-02-01,7.769999980926514
2024-02-02,7.769999980926514
2024-02-05,7.769999980926514
2024-02-06,8.1899995803833
2024-02-07,8.0
2024-02-08,8.199999809265137
2024-02-09,8.630000114440918
2024-02-12,8.890000343322754
2024-02-13,8.010000228881836
2024-02-14,8.15999984741211
2024-02-15,8.699999809265137
2024-02-16,8.84000015258789
2024-02-20,8.649999618530273
2024-02-21,8.800000190734863
2024-02-22,8.729999542236328
2024-02-23,8.890000343322754
2024-02-26,8.739999771118164
2024-02-27,8.739999771118164
2024-02-28,9.130000114440918
2024-02-29,9.069999694824219
2024-03-01,9.239999771118164
2024-03-04,8.989999771118164
2024-03-05,9.0
2024-03-06,9.0
2024-03-07,8.739999771118164
2024-03-08,8.380000114440918
2024-03-11,8.170000076293945
2024-03-12,7.980000019073486
2024-03-13,7.920000076293945
2024-03-14,7.460000038146973
2024-03-15,7.199999809265137
2024-03-18,7.090000152587891
2024-03-19,7.480000019073486
2024-03-20,8.359999656677246
2024-03-21,8.550000190734863
2024-03-22,8.420000076293945
2024-03-25,7.900000095367432
2024-03-26,7.630000114440918
2024-03-27,7.699999809265137
2024-03-28,7.849999904632568
2024-04-01,7.760000228881836
2024-04-02,7.400000095367432
2024-04-03,7.300000190734863
2024-04-04,7.170000076293945
2024-04-05,7.199999809265137
2024-04-08,7.260000228881836
2024-04-09,7.840000152587891
2024-04-10,7.619999885559082
2024-04-11,7.699999809265137
2024-04-12,7.539999961853027
2024-04-15,7.550000190734863
2024-04-16,7.260000228881836
2024-04-17,7.03000020980835
2024-04-18,7.059999942779541
2024-04-19,7.190000057220459
2024-04-22,7.090000152587891
2024-04-23,7.21999979019165
2024-04-24,7.099999904632568
2024-04-25,7.079999923706055
2024-04-26,7.21999979019165
2024-04-29,7.5
2024-04-30,7.400000095367432
2024-05-01,7.650000095367432
2024-05-02,7.769999980926514
2024-05-03,7.889999866485596
2024-05-06,7.699999809265137
2024-05-07,7.489999771118164
2024-05-08,7.389999866485596
2024-05-09,7.539999961853027
2024-05-10,7.309999942779541
2024-05-13,7.179999828338623
2024-05-14,7.53000020980835
2024-05-15,7.5
2024-05-16,7.199999809265137
2024-05-17,7.269999980926514
2024-05-20,7.099999904632568
2024-05-21,6.949999809265137
2024-05-22,7.159999847412109
2024-05-23,7.340000152587891
2024-05-24,7.03000020980835
2024-05-28,7.25
2024-05-29,7.510000228881836
2024-05-30,7.349999904632568
2024-05-31,7.349999904632568
2024-06-03,7.170000076293945
2024-06-04,7.190000057220459
2024-06-05,7.519999980926514
2024-06-06,7.46999979019165
2024-06-07,7.510000228881836
2024-06-10,7.239999771118164
2024-06-11,7.139999866485596
2024-06-12,7.239999771118164
2024-06-13,7.199999809265137
2024-06-14,7.329999923706055
2024-06-17,7.400000095367432
2024-06-18,7.050000190734863
2024-06-20,6.929999828338623
2024-06-21,7.199999809265137
2024-06-24,7.110000133514404
2024-06-25,6.809999942779541
2024-06-26,7.130000114440918
2024-06-27,7.28000020980835
2024-06-28,7.559999942779541
2024-07-01,7.369999885559082
2024-07-02,7.150000095367432
2024-07-03,6.900000095367432
2024-07-05,7.010000228881836
2024-07-08,7.320000171661377
2024-07-09,7.5
2024-07-10,7.409999847412109
2024-07-11,8.279999732971191
2024-07-12,8.5600004196167
2024-07-15,8.989999771118164
2024-07-16,9.25
2024-07-17,9.220000267028809
2024-07-18,8.819999694824219
2024-07-19,8.670000076293945
2024-07-22,9.149999618530273
2024-07-23,9.4399995803833
2024-07-24,9.270000457763672
2024-07-25,10.270000457763672
2024-07-26,10.359999656677246
2024-07-29,9.949999809265137
2024-07-30,10.039999961853027
2024-07-31,10.210000038146973
2024-08-01,9.859999656677246
2024-08-02,9.239999771118164
2024-08-05,8.5600004196167
2024-08-06,8.829999923706055
2024-08-07,8.1899995803833
2024-08-08,8.470000267028809
2024-08-09,8.300000190734863
2024-08-12,7.96999979019165
2024-08-13,8.149999618530273
2024-08-14,7.78000020980835
2024-08-15,8.180000305175781
2024-08-16,7.880000114440918
2024-08-19,8.210000038146973
2024-08-20,7.605000019073486
2024-08-21,7.699999809265137
2024-08-22,7.389999866485596
2024-08-23,7.590000152587891
2024-08-26,7.75
2024-08-27,7.630000114440918
2024-08-28,7.730000019073486
2024-08-29,7.849999904632568
2024-08-30,7.949999809265137
2024-09-03,7.389999866485596
2024-09-04,7.690000057220459
2024-09-05,7.820000171661377
2024-09-06,7.78000020980835
2024-09-09,8.039999961853027
2024-09-10,9.020000457763672
2024-09-11,9.069999694824219
2024-09-12,9.789999961853027
2024-09-13,10.069999694824219
2024-09-16,9.970000267028809
2024-09-17,9.569999694824219
2024-09-18,9.550000190734863
2024-09-19,9.6899995803833
2024-09-20,9.569999694824219
2024-09-23,9.09000015258789
2024-09-24,9.100000381469727
2024-09-25,8.649999618530273
2024-09-26,9.010000228881836
2024-09-27,9.029999732971191
2024-09-30,8.90999984741211
2024-10-01,8.579999923706055
2024-10-02,8.739999771118164
2024-10-03,8.729999542236328
2024-10-04,8.720000267028809
2024-10-07,8.430000305175781
2024-10-08,8.449999809265137
2024-10-09,8.319999694824219
2024-10-10,8.430000305175781
2024-10-11,9.079999923706055
2024-10-14,9.329999923706055
2024-10-15,9.859999656677246
2024-10-16,10.25
2024-10-17,10.289999961853027
2024-10-18,11.739999771118164
2024-10-21,11.649999618530273
2024-10-22,11.390000343322754
2024-10-23,11.399999618530273
2024-10-24,11.239999771118164
2024-10-25,10.920000076293945
2024-10-28,10.979999542236328
2024-10-29,10.710000038146973
2024-10-30,10.359999656677246
2024-10-31,10.4399995803833
2024-11-01,10.149999618530273
2024-11-04,10.170000076293945
2024-11-05,10.289999961853027
2024-11-06,11.0
2024-11-07,10.960000038146973
2024-11-08,10.880000114440918
2024-11-11,11.140000343322754
2024-11-12,10.649999618530273
2024-11-13,10.329999923706055
2024-11-14,9.970000267028809
2024-11-15,9.470000267028809
2024-11-18,9.140000343322754
2024-11-19,8.920000076293945
2024-11-20,8.75
2024-11-21,9.029999732971191
2024-11-22,8.949999809265137
2024-11-25,8.880000114440918
2024-11-26,8.960000038146973
2024-11-27,9.0
2024-11-29,9.3100004196167
2024-12-02,9.140000343322754
2024-12-03,8.630000114440918
2024-12-04,8.479999542236328
2024-12-05,8.279999732971191
2024-12-06,8.970000267028809
2024-12-09,8.720000267028809
2024-12-10,8.90999984741211
2024-12-11,8.65999984741211
2024-12-12,8.4399995803833
2024-12-13,8.40999984741211
2024-12-16,8.890000343322754
2024-12-17,8.670000076293945
2024-12-18,8.34000015258789
2024-12-19,8.109999656677246
2024-12-20,8.199999809265137
2024-12-23,8.180000305175781
2024-12-24,8.229999542236328
2024-12-26,8.40999984741211
2024-12-27,8.329999923706055
2024-12-30,8.130000114440918
2024-12-31,8.220000267028809
2025-01-02,8.260000228881836
2025-01-03,8.449999809265137
2025-01-06,8.220000267028809
2025-01-07,8.079999923706055
2025-01-08,7.900000095367432
2025-01-10,7.599999904632568
2025-01-13,7.5
2025-01-14,7.559999942779541
2025-01-15,7.730000019073486
2025-01-16,7.670000076293945
2025-01-17,7.769999980926514
2025-01-21,7.929999828338623
2025-01-22,7.929999828338623
2025-01-23,8.100000381469727
2025-01-24,7.889999866485596
2025-01-27,7.989999771118164
2025-01-28,7.849999904632568
2025-01-29,7.920000076293945
2025-01-30,7.929999828338623
2025-01-31,7.849999904632568
2025-02-03,7.679999828338623
2025-02-04,8.0
2025-02-05,8.210000038146973
2025-02-06,8.010000228881836
2025-02-07,7.800000190734863
2025-02-10,7.760000228881836
2025-02-11,7.730000019073486
2025-02-12,7.920000076293945
2025-02-13,7.940000057220459
2025-02-14,7.949999809265137
2025-02-18,7.650000095367432
2025-02-19,7.650000095367432
2025-02-20,7.630000114440918
2025-02-21,7.510000228881836
2025-02-24,7.369999885559082
2025-02-25,7.28000020980835
2025-02-26,7.5
2025-02-27,7.369999885559082
2025-02-28,7.489999771118164
2025-03-03,7.210000038146973
2025-03-04,7.5
2025-03-05,7.489999771118164
2025-03-06,7.46999979019165
2025-03-07,7.400000095367432
2025-03-10,7.210000038146973
2025-03-11,7.369999885559082
2025-03-12,7.489999771118164
2025-03-13,7.260000228881836
2025-03-14,7.349999904632568
2025-03-17,7.539999961853027
2025-03-18,7.420000076293945
2025-03-19,7.489999771118164
2025-03-20,7.420000076293945
2025-03-21,7.5
2025-03-24,7.0
2025-03-25,7.079999923706055
2025-03-26,5.989999771118164
2025-03-27,5.940000057220459
2025-03-28,6.340000152587891
2025-03-31,5.860000133514404
2025-04-01,5.670000076293945
2025-04-02,5.940000057220459
2025-04-03,5.710000038146973
2025-04-04,5.429999828338623
2025-04-07,5.519999980926514
2025-04-08,5.230000019073486
2025-04-09,5.360000133514404
2025-04-10,4.96999979019165
2025-04-11,5.300000190734863
2025-04-14,5.449999809265137
2025-04-15,5.570000171661377
2025-04-16,5.400000095367432
2025-04-17,5.360000133514404
2025-04-21,5.570000171661377
2025-04-22,5.710000038146973
2025-04-23,5.760000228881836
2025-04-24,5.519999980926514
2025-04-25,5.380000114440918
2025-04-28,5.510000228881836
2025-04-29,5.559999942779541
2025-04-30,5.829999923706055
2025-05-01,6.070000171661377
2025-05-02,6.150000095367432
2025-05-05,5.920000076293945
2025-05-06,5.46999979019165
2025-05-07,4.96999979019165
2025-05-08,5.800000190734863
2025-05-09,5.230000019073486
2025-05-12,5.349999904632568
2025-05-13,5.260000228881836
2025-05-14,4.900000095367432
2025-05-15,5.179999828338623
2025-05-16,5.949999809265137
2025-05-19,5.920000076293945
2025-05-20,5.929999828338623
2025-05-21,5.960000038146973
2025-05-22,5.940000057220459
2025-05-23,5.889999866485596
2025-05-27,5.989999771118164
2025-05-28,6.0
2025-05-29,6.090000152587891
2025-05-30,5.860000133514404
2025-06-02,6.159999847412109
2025-06-03,6.329999923706055
2025-06-04,6.139999866485596
2025-06-05,6.099999904632568
2025-06-06,6.5
2025-06-09,6.289999961853027
2025-06-10,6.96999979019165
2025-06-11,6.630000114440918
2025-06-12,6.670000076293945
2025-06-13,6.420000076293945
2025-06-16,6.400000095367432
2025-06-17,6.179999828338623
2025-06-18,6.099999904632568
2025-06-20,6.039999961853027
2025-06-23,6.150000095367432
2025-06-24,6.550000190734863
2025-06-25,6.570000171661377
2025-06-26,6.289999961853027
2025-06-27,6.28000020980835
2025-06-30,6.260000228881836
2025-07-01,6.260000228881836
2025-07-02,6.460000038146973
2025-07-03,6.559999942779541
2025-07-07,6.159999847412109
2025-07-08,6.25
2025-07-09,6.590000152587891
2025-07-10,6.769999980926514
2025-07-11,6.400000095367432
2025-07-14,6.75
2025-07-15,6.559999942779541
2025-07-16,6.949999809265137
2025-07-17,7.119999885559082
2025-07-18,6.710000038146973
2025-07-21,6.769999980926514
2025-07-22,6.769999980926514
2025-07-23,7.0
2025-07-24,7.059999942779541
2025-07-25,7.230000019073486
2025-07-28,6.989999771118164
2025-07-29,6.789999961853027
2025-07-30,6.590000152587891
2025-07-31,6.889999866485596
2025-08-01,6.739999771118164
2025-08-04,6.610000133514404
2025-08-05,6.630000114440918
2025-08-06,6.840000152587891
2025-08-07,6.550000190734863
2025-08-08,6.800000190734863
2025-08-11,6.840000152587891
2025-08-12,6.940000057220459
