Date,BAH
2011-08-23,6.178153038024902
2011-08-24,6.256307601928711
2011-08-25,6.236769676208496
2011-08-26,6.608004093170166
2011-08-29,6.471234321594238
2011-08-30,6.205506324768066
2011-08-31,6.268031120300293
2011-09-01,5.869440078735352
2011-09-02,5.96322774887085
2011-09-06,5.830362796783447
2011-09-07,5.896795749664307
2011-09-08,5.947595596313477
2011-09-09,5.881163120269775
2011-09-12,5.713130474090576
2011-09-13,5.78347110748291
2011-09-14,5.908517837524414
2011-09-15,5.857715606689453
2011-09-16,5.912425994873047
2011-09-19,5.826455593109131
2011-09-20,5.834269046783447
2011-09-21,5.642792224884033
2011-09-22,5.28327751159668
2011-09-23,5.435679912567139
2011-09-26,5.427865028381348
2011-09-27,5.6779608726501465
2011-09-28,5.552913188934326
2011-09-29,5.756115913391113
2011-09-30,5.810824871063232
2011-10-03,5.611528396606445
2011-10-04,5.752208709716797
2011-10-05,5.853808879852295
2011-10-06,6.107813835144043
2011-10-07,6.146892070770264
2011-10-10,6.342278480529785
2011-10-11,6.424343585968018
2011-10-12,6.373541355133057
2011-10-13,6.36181640625
2011-10-14,6.447786331176758
2011-10-17,6.3071088790893555
2011-10-18,6.25239896774292
2011-10-19,6.185967445373535
2011-10-20,6.170337677001953
2011-10-21,6.1547064781188965
2011-10-24,6.3071088790893555
2011-10-25,6.142981052398682
2011-10-26,6.178153038024902
2011-10-27,6.303201675415039
2011-10-28,6.31101655960083
2011-10-31,6.178153038024902
2011-11-01,5.978857040405273
2011-11-02,6.1820597648620605
2011-11-03,6.400894641876221
2011-11-04,6.377448081970215
2011-11-07,6.373541355133057
2011-11-08,6.369632244110107
2011-11-09,6.209413528442383
2011-11-10,6.0999979972839355
2011-11-11,6.189877033233643
2011-11-14,6.049198150634766
2011-11-15,6.174243450164795
2011-11-16,6.021842002868652
2011-11-17,5.810824871063232
2011-11-18,5.6974992752075195
2011-11-21,5.627159118652344
2011-11-22,5.572450160980225
2011-11-23,5.478666305541992
2011-11-25,5.420050621032715
2011-11-28,5.388788223266602
2011-11-29,5.353616714477539
2011-11-30,5.459125995635986
2011-12-01,5.760024070739746
2011-12-02,5.994488716125488
2011-12-05,6.24849271774292
2011-12-06,6.260213851928711
2011-12-07,6.291477680206299
2011-12-08,6.221138954162598
2011-12-09,6.533758163452148
2011-12-12,6.5728349685668945
2011-12-13,6.533758163452148
2011-12-14,6.439968585968018
2011-12-15,6.455602169036865
2011-12-16,6.619730472564697
2011-12-19,6.5532989501953125
2011-12-20,6.830746173858643
2011-12-21,6.9675188064575195
2011-12-22,6.908901214599609
2011-12-23,6.838562965393066
2011-12-27,6.807299613952637
2011-12-28,6.748683929443359
2011-12-29,6.7369608879089355
2011-12-30,6.740867614746094
2012-01-03,6.854193210601807
2012-01-04,6.772130489349365
2012-01-05,6.705699920654297
2012-01-06,6.670527935028076
2012-01-09,6.709607124328613
2012-01-10,6.819025039672852
2012-01-11,6.877641677856445
2012-01-12,6.8854546546936035
2012-01-13,6.82683801651001
2012-01-17,6.725235939025879
2012-01-18,6.90108585357666
2012-01-19,6.850286483764648
2012-01-20,6.721331596374512
2012-01-23,6.764316558837891
2012-01-24,6.7565016746521
2012-01-25,6.815116882324219
2012-01-26,6.862009048461914
2012-01-27,6.8854546546936035
2012-01-30,6.912809371948242
2012-01-31,6.877641677856445
2012-02-01,6.9518890380859375
2012-02-02,6.979240417480469
2012-02-03,6.916719436645508
2012-02-06,6.9518890380859375
2012-02-07,6.90108585357666
2012-02-08,6.963611125946045
2012-02-09,6.995031356811523
2012-02-10,6.936116695404053
2012-02-13,7.010741233825684
2012-02-14,7.030381202697754
2012-02-15,7.014672756195068
2012-02-16,7.077509880065918
2012-02-17,7.0460896492004395
2012-02-21,7.093222141265869
2012-02-22,7.136427402496338
2012-02-23,7.2031941413879395
2012-02-24,7.222829818725586
2012-02-27,7.22675895690918
2012-02-28,7.258179664611816
2012-02-29,7.230686664581299
2012-03-01,7.069656848907471
2012-03-02,6.967539310455322
2012-03-05,6.955755710601807
2012-03-06,6.837926864624023
2012-03-07,6.841856956481934
2012-03-08,6.912552833557129
2012-03-09,6.881131172180176
2012-03-12,6.881131172180176
2012-03-13,6.665115833282471
2012-03-14,6.716174125671387
2012-03-15,6.7436652183532715
2012-03-16,6.739736557006836
2012-03-19,6.786868572235107
2012-03-20,6.790795803070068
2012-03-21,6.904696941375732
2012-03-22,6.881131172180176
2012-03-23,6.8614935874938965
2012-03-26,6.865421772003174
2012-03-27,6.790795803070068
2012-03-28,6.680823802947998
2012-03-29,6.735809803009033
2012-03-30,6.688680648803711
2012-04-02,6.790795803070068
2012-04-03,6.712243556976318
2012-04-04,6.680823802947998
2012-04-05,6.75152063369751
2012-04-09,6.649403095245361
2012-04-10,6.539430141448975
2012-04-11,6.582634449005127
2012-04-12,6.669040203094482
2012-04-13,6.617983341217041
2012-04-16,6.676895618438721
2012-04-17,6.692607402801514
2012-04-18,6.621912479400635
2012-04-19,6.696533679962158
2012-04-20,6.716174125671387
2012-04-23,6.680823802947998
2012-04-24,6.684750080108643
2012-04-25,6.731884479522705
2012-04-26,6.7279558181762695
2012-04-27,6.767230033874512
2012-04-30,6.716174125671387
2012-05-01,6.920405864715576
2012-05-02,6.739736557006836
2012-05-03,6.598344802856445
2012-05-04,6.433385848999023
2012-05-07,6.417677402496338
2012-05-08,6.079904556274414
2012-05-09,5.832465171813965
2012-05-10,5.840321063995361
2012-05-11,5.9306559562683105
2012-05-14,5.911017894744873
2012-05-15,5.966005325317383
2012-05-16,6.052408218383789
2012-05-17,6.075976371765137
2012-05-18,6.005281448364258
2012-05-21,6.052408218383789
2012-05-22,6.005281448364258
2012-05-23,5.9306559562683105
2012-05-24,5.981715202331543
2012-05-25,5.883523464202881
2012-05-29,5.844249725341797
2012-05-30,6.621912479400635
2012-05-31,6.366616249084473
2012-06-01,6.456953048706055
2012-06-04,6.394111156463623
2012-06-05,6.413749694824219
2012-06-06,6.637621879577637
2012-06-07,6.746006488800049
2012-06-08,6.780691623687744
2012-06-11,6.6332855224609375
2012-06-12,6.702652454376221
2012-06-13,6.615942001342773
2012-06-14,6.637621879577637
2012-06-15,6.611608505249023
2012-06-18,6.607272624969482
2012-06-19,6.533571243286133
2012-06-20,6.477207660675049
2012-06-21,6.36882209777832
2012-06-22,6.36882209777832
2012-06-25,6.208408832550049
2012-06-26,6.2430925369262695
2012-06-27,6.451194763183594
2012-06-28,6.468539714813232
2012-06-29,6.624614715576172
2012-07-02,6.416511058807373
2012-07-03,6.498887062072754
2012-07-05,6.429519176483154
2012-07-06,6.360148906707764
2012-07-09,6.3818254470825195
2012-07-10,6.399169445037842
2012-07-11,7.266264915466309
2012-07-12,7.3659820556640625
2012-07-13,7.396327018737793
2012-07-16,7.335633277893066
2012-07-17,7.391992568969727
2012-07-18,7.426677703857422
2012-07-19,7.474369049072266
2012-07-20,7.478705406188965
2012-07-23,7.292279243469238
2012-07-24,7.218574523925781
2012-07-25,7.153542995452881
2012-07-26,7.131865978240967
2012-07-27,7.322626113891602
2012-07-30,7.483038425445557
2012-07-31,7.556741714477539
2012-08-01,7.587089538574219
2012-08-02,7.509056091308594
2012-08-03,7.5654144287109375
2012-08-06,7.704146862030029
2012-08-07,7.7561750411987305
2012-08-08,7.829877853393555
2012-08-09,8.063996315002441
2012-08-10,8.129344940185547
2012-08-13,8.268755912780762
2012-08-14,8.260041236877441
2012-08-15,8.30360221862793
2012-08-16,8.264395713806152
2012-08-17,8.229540824890137
2012-08-20,8.063996315002441
2012-08-21,8.02478313446045
2012-08-22,7.985575199127197
2012-08-23,7.933295726776123
2012-08-24,8.016072273254395
2012-08-27,8.090129852294922
2012-08-28,8.098843574523926
2012-08-29,8.103203773498535
2012-08-30,8.055279731750488
2012-08-31,7.998648643493652
2012-09-04,8.120037078857422
2012-09-05,8.02562141418457
2012-09-06,8.254921913146973
2012-09-07,8.437021255493164
2012-09-10,8.888880729675293
2012-09-11,8.936090469360352
2012-09-12,9.003535270690918
2012-09-13,8.990042686462402
2012-09-14,9.20586109161377
2012-09-17,9.178885459899902
2012-09-18,9.172141075134277
2012-09-19,9.300278663635254
2012-09-20,9.259814262390137
2012-09-21,9.307024955749512
2012-09-24,9.387953758239746
2012-09-25,9.273301124572754
2012-09-26,9.280046463012695
2012-09-27,9.334002494812012
2012-09-28,9.340744972229004
2012-10-01,9.334002494812012
2012-10-02,9.354228019714355
2012-10-03,9.313763618469238
2012-10-04,8.909114837646484
2012-10-05,8.888880729675293
2012-10-08,8.882134437561035
2012-10-09,8.774230003356934
2012-10-10,8.457252502441406
2012-10-11,8.578648567199707
2012-10-12,8.558415412902832
2012-10-15,8.59213638305664
2012-10-16,8.74725341796875
2012-10-17,8.686556816101074
2012-10-18,8.544925689697266
2012-10-19,8.32911205291748
2012-10-22,8.342597961425781
2012-10-23,8.268417358398438
2012-10-24,8.281902313232422
2012-10-25,8.335855484008789
2012-10-26,8.463995933532715
2012-10-31,9.02376651763916
2012-11-01,9.583536148071289
2012-11-02,9.529582977294922
2012-11-05,9.529582977294922
2012-11-06,9.56330680847168
2012-11-07,9.20586109161377
2012-11-08,9.321272850036621
2012-11-09,9.355218887329102
2012-11-12,9.28732681274414
2012-11-13,9.42310905456543
2012-11-14,9.253386497497559
2012-11-15,9.13117504119873
2012-11-16,9.266962051391602
2012-11-19,9.348430633544922
2012-11-20,9.429892539978027
2012-11-21,9.42310905456543
2012-11-23,9.59962272644043
2012-11-26,9.633565902709961
2012-11-27,9.545306205749512
2012-11-28,9.5045804977417
2012-11-29,9.531733512878418
2012-11-30,9.511366844177246
2012-12-03,9.5045804977417
2012-12-04,9.565680503845215
2012-12-05,9.470633506774902
2012-12-06,9.708246231079102
2012-12-07,9.694670677185059
2012-12-10,9.95265007019043
2012-12-11,9.871180534362793
2012-12-12,9.789713859558105
2012-12-13,9.687880516052246
2012-12-14,9.572466850280762
2012-12-17,9.619990348815918
2012-12-18,9.687880516052246
2012-12-19,9.660720825195312
2012-12-20,9.59962272644043
2012-12-21,9.606410026550293
2012-12-24,9.51815128326416
2012-12-26,9.42310905456543
2012-12-27,9.314483642578125
2012-12-28,9.239806175231934
2012-12-31,9.450265884399414
2013-01-02,9.837234497070312
2013-01-03,9.891546249389648
2013-01-04,10.088427543640137
2013-01-07,10.040902137756348
2013-01-08,10.081640243530273
2013-01-09,10.312461853027344
2013-01-10,10.013749122619629
2013-01-11,9.823660850524902
2013-01-14,9.755767822265625
2013-01-15,9.823660850524902
2013-01-16,9.708246231079102
2013-01-17,9.871180534362793
2013-01-18,9.905125617980957
2013-01-22,9.932281494140625
2013-01-23,9.8304443359375
2013-01-24,9.91191577911377
2013-01-25,10.020535469055176
2013-01-28,9.905125617980957
2013-01-29,9.905125617980957
2013-01-30,9.368796348571777
2013-01-31,9.409530639648438
2013-02-01,9.395955085754395
2013-02-04,9.07008171081543
2013-02-05,9.20586109161377
2013-02-06,9.09723949432373
2013-02-07,9.090402603149414
2013-02-08,9.090402603149414
2013-02-11,8.98104476928711
2013-02-12,9.056225776672363
2013-02-13,8.885354995727539
2013-02-14,8.721317291259766
2013-02-15,8.762331008911133
2013-02-19,9.015216827392578
2013-02-20,8.851178169250488
2013-02-21,8.721317291259766
2013-02-22,8.796503067016602
2013-02-25,8.7486572265625
2013-02-26,8.74182415008545
2013-02-27,8.885354995727539
2013-02-28,8.7486572265625
2013-03-01,8.646137237548828
2013-03-04,8.611961364746094
2013-03-05,8.67347526550293
2013-03-06,8.605123519897461
2013-03-07,8.646137237548828
2013-03-08,8.714484214782715
2013-03-11,8.632463455200195
2013-03-12,8.632463455200195
2013-03-13,8.605123519897461
2013-03-14,8.721317291259766
2013-03-15,9.028889656066895
2013-03-18,9.083565711975098
2013-03-19,9.042556762695312
2013-03-20,9.083565711975098
2013-03-21,9.20659351348877
2013-03-22,9.069896697998047
2013-03-25,8.91953182220459
2013-03-26,9.090402603149414
2013-03-27,9.042556762695312
2013-03-28,9.186088562011719
2013-04-01,9.192920684814453
2013-04-02,9.145079612731934
2013-04-03,8.817007064819336
2013-04-04,8.878521919250488
2013-04-05,8.933199882507324
2013-04-08,9.15191650390625
2013-04-09,9.38430118560791
2013-04-10,9.664533615112305
2013-04-11,9.589348793029785
2013-04-12,9.589348793029785
2013-04-15,9.309122085571289
2013-04-16,9.404807090759277
2013-04-17,9.363798141479492
2013-04-18,9.445817947387695
2013-04-19,9.47315502166748
2013-04-22,9.486825942993164
2013-04-23,9.712376594543457
2013-04-24,9.835406303405762
2013-04-25,9.937926292419434
2013-04-26,9.924260139465332
2013-04-29,10.252330780029297
2013-04-30,10.382195472717285
2013-05-01,10.409534454345703
2013-05-02,10.436875343322754
2013-05-03,10.573572158813477
2013-05-06,10.471050262451172
2013-05-07,10.594078063964844
2013-05-08,11.072522163391113
2013-05-09,11.05884838104248
2013-05-10,10.969995498657227
2013-05-13,10.969995498657227
2013-05-14,11.154540061950684
2013-05-15,11.05201530456543
2013-05-16,11.05201530456543
2013-05-17,11.291236877441406
2013-05-20,11.5167875289917
2013-05-21,11.598807334899902
2013-05-22,12.56252670288086
2013-05-23,12.542023658752441
2013-05-24,12.747060775756836
2013-05-28,12.207113265991211
2013-05-29,11.899542808532715
2013-05-30,11.797018051147461
2013-05-31,11.920044898986816
2013-06-03,11.9337158203125
2013-06-04,12.186606407165527
2013-06-05,11.947386741638184
2013-06-06,12.24985408782959
2013-06-07,12.373587608337402
2013-06-10,12.057376861572266
2013-06-11,11.782405853271484
2013-06-12,11.369955062866211
2013-06-13,11.521184921264648
2013-06-14,11.74803352355957
2013-06-17,11.796151161193848
2013-06-18,11.89239501953125
2013-06-19,11.906143188476562
2013-06-20,11.720538139343262
2013-06-21,11.69991683959961
2013-06-24,11.624297142028809
2013-06-25,11.466190338134766
2013-06-26,11.50743579864502
2013-06-27,12.023003578186035
2013-06-28,11.947385787963867
2013-07-01,12.077998161315918
2013-07-02,12.10549259185791
2013-07-03,12.084872245788574
2013-07-05,12.215478897094727
2013-07-08,12.24985408782959
2013-07-09,12.29110050201416
2013-07-10,12.462949752807617
2013-07-11,12.47669792175293
2013-07-12,12.682926177978516
2013-07-15,12.648554801940918
2013-07-16,12.490449905395508
2013-07-17,12.80666446685791
2013-07-18,12.889148712158203
2013-07-19,12.91665267944336
2013-07-22,13.047256469726562
2013-07-23,12.882272720336914
2013-07-24,12.944146156311035
2013-07-25,12.985393524169922
2013-07-26,12.868529319763184
2013-07-29,12.951022148132324
2013-07-30,13.280983924865723
2013-07-31,14.697071075439453
2013-08-01,14.332741737365723
2013-08-02,14.435855865478516
2013-08-05,13.968404769897461
2013-08-06,14.105890274047852
2013-08-07,14.044020652770996
2013-08-08,14.230539321899414
2013-08-09,14.154549598693848
2013-08-12,14.34106159210205
2013-08-13,14.347980499267578
2013-08-14,14.403240203857422
2013-08-15,14.016392707824707
2013-08-16,14.437782287597656
2013-08-19,14.189088821411133
2013-08-20,14.375603675842285
2013-08-21,14.244359016418457
2013-08-22,14.430871963500977
2013-08-23,14.410150527954102
2013-08-26,14.714099884033203
2013-08-27,13.9611234664917
2013-08-28,14.071656227111816
2013-08-29,14.375603675842285
2013-08-30,13.974943161010742
2013-09-03,13.698617935180664
2013-09-04,13.422301292419434
2013-09-05,13.367033958435059
2013-09-06,13.49828815460205
2013-09-09,13.62263011932373
2013-09-10,13.62263011932373
2013-09-11,13.470657348632812
2013-09-12,13.484471321105957
2013-09-13,13.256505012512207
2013-09-16,13.449934005737305
2013-09-17,13.567365646362305
2013-09-18,13.491377830505371
2013-09-19,13.415390968322754
2013-09-20,13.408477783203125
2013-09-23,13.3877534866333
2013-09-24,13.449934005737305
2013-09-25,13.449934005737305
2013-09-26,13.5742769241333
2013-09-27,13.429207801818848
2013-09-30,13.346309661865234
2013-10-01,13.139074325561523
2013-10-02,13.014723777770996
2013-10-03,12.931830406188965
2013-10-04,13.049264907836914
2013-10-07,12.842025756835938
2013-10-08,12.455171585083008
2013-10-09,12.600239753723145
2013-10-10,12.918012619018555
2013-10-11,13.139074325561523
2013-10-14,13.097622871398926
2013-10-15,13.021632194519043
2013-10-16,13.291050910949707
2013-10-17,13.263416290283203
2013-10-18,13.539737701416016
2013-10-21,13.53282642364502
2013-10-22,13.59499740600586
2013-10-23,13.360124588012695
2013-10-24,13.47756290435791
2013-10-25,13.491377830505371
2013-10-28,13.525918960571289
2013-10-29,13.49828815460205
2013-10-30,13.525918960571289
2013-10-31,13.677894592285156
2013-11-01,13.256505012512207
2013-11-04,13.076898574829102
2013-11-05,12.918012619018555
2013-11-06,12.947369575500488
2013-11-07,12.910672187805176
2013-11-08,12.94002628326416
2013-11-11,12.87397575378418
2013-11-12,12.705155372619629
2013-11-13,12.87397575378418
2013-11-14,12.866634368896484
2013-11-15,12.675801277160645
2013-11-18,12.778555870056152
2013-11-19,12.932695388793945
2013-11-20,12.829937934875488
2013-11-21,12.969391822814941
2013-11-22,12.98406982421875
2013-11-25,12.851954460144043
2013-11-26,12.82259750366211
2013-11-27,12.829937934875488
2013-11-29,12.837274551391602
2013-12-02,13.006088256835938
2013-12-03,12.734517097473145
2013-12-04,12.778555870056152
2013-12-05,12.697821617126465
2013-12-06,12.851954460144043
2013-12-09,12.734517097473145
2013-12-10,12.763873100280762
2013-12-11,12.84461784362793
2013-12-12,12.82259750366211
2013-12-13,12.734517097473145
2013-12-16,12.962047576904297
2013-12-17,12.888652801513672
2013-12-18,12.969391822814941
2013-12-19,13.020770072937012
2013-12-20,13.556574821472168
2013-12-23,13.615289688110352
2013-12-24,13.651993751525879
2013-12-26,13.850165367126465
2013-12-27,13.886863708496094
2013-12-30,13.850165367126465
2013-12-31,14.055681228637695
2014-01-02,13.82814884185791
2014-01-03,14.018983840942383
2014-01-06,13.740068435668945
2014-01-07,13.916219711303711
2014-01-08,13.974945068359375
2014-01-09,13.996956825256348
2014-01-10,14.055681228637695
2014-01-13,13.879528999328613
2014-01-14,13.974945068359375
2014-01-15,14.055681228637695
2014-01-16,13.938241958618164
2014-01-17,13.80612564086914
2014-01-21,13.894207954406738
2014-01-22,13.82814884185791
2014-01-23,13.600613594055176
2014-01-24,13.255640983581543
2014-01-27,13.160225868225098
2014-01-28,13.226282119750977
2014-01-29,13.020770072937012
2014-01-30,12.998748779296875
2014-01-31,13.417116165161133
2014-02-03,13.204261779785156
2014-02-04,13.563912391662598
2014-02-05,13.791444778442383
2014-02-06,14.228029251098633
2014-02-07,14.29819393157959
2014-02-10,14.23582935333252
2014-02-11,14.29819393157959
2014-02-12,14.25141716003418
2014-02-13,14.92969036102295
2014-02-14,14.937484741210938
2014-02-18,15.116800308227539
2014-02-19,15.07781982421875
2014-02-20,15.428644180297852
2014-02-21,15.997766494750977
2014-02-24,15.935396194458008
2014-02-25,15.810660362243652
2014-02-26,15.997766494750977
2014-02-27,16.239444732666016
2014-02-28,16.395374298095703
2014-03-03,16.605867385864258
2014-03-04,17.276336669921875
2014-03-05,17.065845489501953
2014-03-06,16.987886428833008
2014-03-07,17.058046340942383
2014-03-10,17.073640823364258
2014-03-11,16.956695556640625
2014-03-12,16.995676040649414
2014-03-13,16.722814559936523
2014-03-14,16.894325256347656
2014-03-17,16.75399398803711
2014-03-18,16.995676040649414
2014-03-19,17.0892391204834
2014-03-20,17.151601791381836
2014-03-21,17.02686882019043
2014-03-24,16.917724609375
2014-03-25,17.167194366455078
2014-03-26,17.167194366455078
2014-03-27,16.925508499145508
2014-03-28,16.972286224365234
2014-03-31,17.151601791381836
2014-04-01,17.40107536315918
2014-04-02,17.806472778320312
2014-04-03,17.39327621459961
2014-04-04,17.136009216308594
2014-04-07,17.120407104492188
2014-04-08,17.120407104492188
2014-04-09,17.299728393554688
2014-04-10,17.104822158813477
2014-04-11,16.6760311126709
2014-04-14,16.715015411376953
2014-04-15,16.8007755279541
2014-04-16,17.167194366455078
2014-04-17,17.229564666748047
2014-04-21,17.073640823364258
2014-04-22,17.47124671936035
2014-04-23,17.642759323120117
2014-04-24,17.580394744873047
2014-04-25,17.79088592529297
2014-04-28,17.666152954101562
2014-04-29,18.06375503540039
2014-04-30,18.118328094482422
2014-05-01,18.071542739868164
2014-05-02,18.28205108642578
2014-05-05,18.25865364074707
2014-05-06,18.53152084350586
2014-05-07,18.718629837036133
2014-05-08,18.944721221923828
2014-05-09,19.19420623779297
2014-05-12,19.37351417541504
2014-05-13,19.49045753479004
2014-05-14,19.163015365600586
2014-05-15,19.108436584472656
2014-05-16,19.233182907104492
2014-05-19,19.139629364013672
2014-05-20,19.030473709106445
2014-05-21,17.28413963317871
2014-05-22,18.25865364074707
2014-05-23,18.687450408935547
2014-05-27,18.484750747680664
2014-05-28,18.422378540039062
2014-05-29,17.245159149169922
2014-05-30,17.252954483032227
2014-06-02,17.221763610839844
2014-06-03,17.182788848876953
2014-06-04,17.338712692260742
2014-06-05,17.323116302490234
2014-06-06,17.377960205078125
2014-06-09,17.464149475097656
2014-06-10,17.299612045288086
2014-06-11,17.017555236816406
2014-06-12,16.994050979614258
2014-06-13,17.135082244873047
2014-06-16,17.103736877441406
2014-06-17,16.806013107299805
2014-06-18,16.86868667602539
2014-06-19,16.633638381958008
2014-06-20,17.00188446044922
2014-06-23,16.900028228759766
2014-06-24,16.860857009887695
2014-06-25,17.09589958190918
2014-06-26,16.84518051147461
2014-06-27,16.398591995239258
2014-06-30,16.64147186279297
2014-07-01,16.900028228759766
2014-07-02,16.907859802246094
2014-07-03,16.782506942749023
2014-07-07,16.766836166381836
2014-07-08,16.539623260498047
2014-07-09,16.469106674194336
2014-07-10,16.508277893066406
2014-07-11,16.429927825927734
2014-07-14,16.539623260498047
2014-07-15,16.44560432434082
2014-07-16,16.55529022216797
2014-07-17,16.32807731628418
2014-07-18,16.437761306762695
2014-07-21,16.312406539916992
2014-07-22,16.375089645385742
2014-07-23,16.508277893066406
2014-07-24,16.64147186279297
2014-07-25,16.453433990478516
2014-07-28,16.508277893066406
2014-07-29,16.523950576782227
2014-07-30,17.613006591796875
