Date,LH
2010-04-28,64.29214477539062
2010-04-29,64.86814880371094
2010-04-30,64.65420532226562
2010-05-03,64.6459732055664
2010-05-04,64.04527282714844
2010-05-05,63.913604736328125
2010-05-06,62.75334167480469
2010-05-07,61.905757904052734
2010-05-10,63.2470703125
2010-05-11,63.312904357910156
2010-05-12,63.518611907958984
2010-05-13,64.02059173583984
2010-05-14,63.74903106689453
2010-05-17,63.79017639160156
2010-05-18,63.304664611816406
2010-05-19,63.9465217590332
2010-05-20,62.52293395996094
2010-05-21,62.53938293457031
2010-05-24,62.045654296875
2010-05-25,62.09502029418945
2010-05-26,61.708274841308594
2010-05-27,62.87678146362305
2010-05-28,62.21846008300781
2010-06-01,61.71650695800781
2010-06-02,63.01665496826172
2010-06-03,63.25529098510742
2010-06-04,61.757633209228516
2010-06-07,61.71650695800781
2010-06-08,62.09502029418945
2010-06-09,62.18555450439453
2010-06-10,63.74903106689453
2010-06-11,64.3826675415039
2010-06-14,64.8517074584961
2010-06-15,65.50177764892578
2010-06-16,66.15187072753906
2010-06-17,66.16007232666016
2010-06-18,66.03665924072266
2010-06-21,66.01195526123047
2010-06-22,64.96688842773438
2010-06-23,64.52254486083984
2010-06-24,63.403411865234375
2010-06-25,63.518611907958984
2010-06-28,64.1851577758789
2010-06-29,62.96729278564453
2010-06-30,62.004520416259766
2010-07-01,62.06210708618164
2010-07-02,61.305049896240234
2010-07-06,61.05818176269531
2010-07-07,61.708274841308594
2010-07-08,62.2266845703125
2010-07-09,61.165164947509766
2010-07-12,61.60951232910156
2010-07-13,62.40773010253906
2010-07-14,62.77801513671875
2010-07-15,63.01665496826172
2010-07-16,61.741188049316406
2010-07-19,61.93867874145508
2010-07-20,63.197696685791016
2010-07-21,62.49824905395508
2010-07-22,59.44533157348633
2010-07-23,60.03781509399414
2010-07-26,61.2227668762207
2010-07-27,61.31328201293945
2010-07-28,60.58915328979492
2010-07-29,60.26821517944336
2010-07-30,60.05427169799805
2010-08-02,61.60951232910156
2010-08-03,61.749420166015625
2010-08-04,62.251373291015625
2010-08-05,62.3254280090332
2010-08-06,62.12794494628906
2010-08-09,62.053890228271484
2010-08-10,62.98374557495117
2010-08-11,61.66712188720703
2010-08-12,62.06210708618164
2010-08-13,61.724727630615234
2010-08-16,61.60129928588867
2010-08-17,62.59700012207031
2010-08-18,62.53938293457031
2010-08-19,61.67536163330078
2010-08-20,62.34190368652344
2010-08-23,62.21846008300781
2010-08-24,62.15263366699219
2010-08-25,62.63813400268555
2010-08-26,61.78232955932617
2010-08-27,61.89754104614258
2010-08-30,60.868927001953125
2010-08-31,59.758026123046875
2010-09-01,60.89361572265625
2010-09-02,61.354434967041016
2010-09-03,61.757633209228516
2010-09-07,61.3873405456543
2010-09-08,61.14870834350586
2010-09-09,62.3665771484375
2010-09-10,63.07426834106445
2010-09-13,60.11186599731445
2010-09-14,61.56837844848633
2010-09-15,62.086795806884766
2010-09-16,61.32152557373047
2010-09-17,61.68358612060547
2010-09-20,62.959049224853516
2010-09-21,62.85208511352539
2010-09-22,62.745113372802734
2010-09-23,62.45708465576172
2010-09-24,63.222389221191406
2010-09-27,62.7862434387207
2010-09-28,64.29214477539062
2010-09-29,64.3085708618164
2010-09-30,64.53900909423828
2010-10-01,64.20985412597656
2010-10-04,64.11933898925781
2010-10-05,65.29605865478516
2010-10-06,65.1232681274414
2010-10-07,64.67890167236328
2010-10-08,65.32897186279297
2010-10-11,65.74040222167969
2010-10-12,65.44418334960938
2010-10-13,66.16007232666016
2010-10-14,64.9916000366211
2010-10-15,65.1067886352539
2010-10-18,65.79802703857422
2010-10-19,64.99982452392578
2010-10-20,64.44847869873047
2010-10-21,64.25099182128906
2010-10-22,65.13970184326172
2010-10-25,64.8517074584961
2010-10-26,65.19730377197266
2010-10-27,65.46886444091797
2010-10-28,66.05311584472656
2010-10-29,66.91714477539062
2010-11-01,67.41085815429688
2010-11-02,68.01981353759766
2010-11-03,67.38618469238281
2010-11-04,68.14323425292969
2010-11-05,68.2913589477539
2010-11-08,68.2995834350586
2010-11-09,68.20907592773438
2010-11-10,68.24198913574219
2010-11-11,68.70281982421875
2010-11-12,67.61659240722656
2010-11-15,68.0938720703125
2010-11-16,66.5303955078125
2010-11-17,66.95006561279297
2010-11-18,67.5178451538086
2010-11-19,68.30783081054688
2010-11-22,67.56723022460938
2010-11-23,66.76902770996094
2010-11-24,66.93359375
2010-11-26,66.54684448242188
2010-11-29,66.79371643066406
2010-11-30,67.50139617919922
2010-12-01,70.3403549194336
2010-12-02,69.04842376708984
2010-12-03,68.90029907226562
2010-12-06,68.36541748046875
2010-12-07,68.06919860839844
2010-12-08,68.62052154541016
2010-12-09,68.88383483886719
2010-12-10,69.63268280029297
2010-12-13,69.0319595336914
2010-12-14,70.3814926147461
2010-12-15,71.29491424560547
2010-12-16,72.84192657470703
2010-12-17,73.17109680175781
2010-12-20,72.58683776855469
2010-12-21,72.85015106201172
2010-12-22,73.08879852294922
2010-12-23,72.59505462646484
2010-12-27,72.55390930175781
2010-12-28,72.52922821044922
2010-12-29,72.47164154052734
2010-12-30,72.92420196533203
2010-12-31,72.34819793701172
2011-01-03,73.722412109375
2011-01-04,74.15855407714844
2011-01-05,74.3889389038086
2011-01-06,73.8623046875
2011-01-07,73.78825378417969
2011-01-10,73.33565521240234
2011-01-11,74.70166015625
2011-01-12,75.01435852050781
2011-01-13,75.54922485351562
2011-01-14,75.00613403320312
2011-01-18,74.59468078613281
2011-01-19,73.98574829101562
2011-01-20,74.12561798095703
2011-01-21,73.8623046875
2011-01-24,73.7964859008789
2011-01-25,74.84976959228516
2011-01-26,76.15814971923828
2011-01-27,75.93598937988281
2011-01-28,74.52885437011719
2011-01-31,73.98574829101562
2011-02-01,73.09700775146484
2011-02-02,73.49201202392578
2011-02-03,74.01043701171875
2011-02-04,74.3889389038086
2011-02-07,74.31488800048828
2011-02-08,74.6275863647461
2011-02-09,74.66873168945312
2011-02-10,72.19184112548828
2011-02-11,72.24122619628906
2011-02-14,72.19184112548828
2011-02-15,72.14246368408203
2011-02-16,72.67735290527344
2011-02-17,72.3235092163086
2011-02-18,73.24514770507812
2011-02-22,72.11781311035156
2011-02-23,72.9571304321289
2011-02-24,72.7020263671875
2011-02-25,73.7964859008789
2011-02-28,74.16677856445312
2011-03-01,73.22869110107422
2011-03-02,73.54961395263672
2011-03-03,75.10486602783203
2011-03-04,76.01828002929688
2011-03-07,74.98965454101562
2011-03-08,75.84547424316406
2011-03-09,75.59859466552734
2011-03-10,74.02688598632812
2011-03-11,74.10916900634766
2011-03-14,73.77178192138672
2011-03-15,72.75141906738281
2011-03-16,71.70635223388672
2011-03-17,71.84623718261719
2011-03-18,71.59113311767578
2011-03-21,71.377197265625
2011-03-22,71.90383911132812
2011-03-23,71.67343139648438
2011-03-24,72.72672271728516
2011-03-25,73.11347198486328
2011-03-28,73.722412109375
2011-03-29,74.67696380615234
2011-03-30,75.35173797607422
2011-03-31,75.81254577636719
2011-04-01,76.41324615478516
2011-04-04,76.98927307128906
2011-04-05,77.06333923339844
2011-04-06,77.32666778564453
2011-04-07,77.27729797363281
2011-04-08,76.3803482055664
2011-04-11,76.85760498046875
2011-04-12,77.0880355834961
2011-04-13,77.59822082519531
2011-04-14,78.2236099243164
2011-04-15,78.82430267333984
2011-04-18,77.89445495605469
2011-04-19,79.21928405761719
2011-04-20,79.64720153808594
2011-04-21,79.47440338134766
2011-04-25,78.4869384765625
2011-04-26,78.28944396972656
2011-04-27,78.79963684082031
2011-04-28,78.81608581542969
2011-04-29,79.38388061523438
2011-05-02,80.84862518310547
2011-05-03,79.2028579711914
2011-05-04,78.89015197753906
2011-05-05,79.30159759521484
2011-05-06,80.3055191040039
2011-05-09,81.03787994384766
2011-05-10,81.38349151611328
2011-05-11,81.04611206054688
2011-05-12,82.28866577148438
2011-05-13,82.06649780273438
2011-05-16,81.79493713378906
2011-05-17,82.28866577148438
2011-05-18,82.31334686279297
2011-05-19,82.88116455078125
2011-05-20,82.78238677978516
2011-05-23,81.47401428222656
2011-05-24,81.12016296386719
2011-05-25,81.39173126220703
2011-05-26,81.40816497802734
2011-05-27,82.272216796875
2011-05-31,82.97166442871094
2011-06-01,81.47401428222656
2011-06-02,80.93090057373047
2011-06-03,79.9105224609375
2011-06-06,79.16170501708984
2011-06-07,79.08763122558594
2011-06-08,79.02180480957031
2011-06-09,79.29336547851562
2011-06-10,78.61859130859375
2011-06-13,78.4869384765625
2011-06-14,79.26866149902344
2011-06-15,78.81608581542969
2011-06-16,79.34274291992188
2011-06-17,79.40856170654297
2011-06-20,79.91875457763672
2011-06-21,79.93522644042969
2011-06-22,79.43324279785156
2011-06-23,78.47048950195312
2011-06-24,77.77101135253906
2011-06-27,78.39642333984375
2011-06-28,78.8325424194336
2011-06-29,78.28944396972656
2011-06-30,79.64720153808594
2011-07-01,80.9885025024414
2011-07-05,80.75811767578125
2011-07-06,81.53984069824219
2011-07-07,81.51515197753906
2011-07-08,80.86508178710938
2011-07-11,79.88583374023438
2011-07-12,79.50731658935547
2011-07-13,78.1742172241211
2011-07-14,78.33058166503906
2011-07-15,78.77494812011719
2011-07-18,78.15778350830078
2011-07-19,79.80355834960938
2011-07-20,79.48261260986328
2011-07-21,77.73811340332031
2011-07-22,76.61076354980469
2011-07-25,75.8043212890625
2011-07-26,75.54922485351562
2011-07-27,74.19145965576172
2011-07-28,74.3560562133789
2011-07-29,74.68521118164062
2011-08-01,73.02296447753906
2011-08-02,72.08486938476562
2011-08-03,72.55390930175781
2011-08-04,70.32389068603516
2011-08-05,70.7929458618164
2011-08-08,66.68672943115234
2011-08-09,69.16363525390625
2011-08-10,65.732177734375
2011-08-11,68.135009765625
2011-08-12,68.33251190185547
2011-08-15,69.7314224243164
2011-08-16,69.23767852783203
2011-08-17,68.5546875
2011-08-18,65.79802703857422
2011-08-19,65.08209991455078
2011-08-22,63.609134674072266
2011-08-23,65.41947937011719
2011-08-24,66.19300842285156
2011-08-25,65.2137680053711
2011-08-26,66.35758209228516
2011-08-29,68.20907592773438
2011-08-30,68.43949127197266
2011-08-31,68.73573303222656
2011-09-01,67.87992858886719
2011-09-02,66.84307098388672
2011-09-06,68.08564758300781
2011-09-07,70.83409118652344
2011-09-08,70.5131607055664
2011-09-09,66.67028045654297
2011-09-12,67.57545471191406
2011-09-13,67.41085815429688
2011-09-14,68.39012908935547
2011-09-15,67.82231140136719
2011-09-16,68.64519500732422
2011-09-19,67.52609252929688
2011-09-20,67.91283416748047
2011-09-21,65.92144012451172
2011-09-22,64.8928451538086
2011-09-23,65.55113983154297
2011-09-26,67.7564926147461
2011-09-27,68.62875366210938
2011-09-28,66.40696716308594
2011-09-29,66.32466888427734
2011-09-30,65.04918670654297
2011-10-03,62.5476188659668
2011-10-04,64.00411224365234
2011-10-05,62.531158447265625
2011-10-06,64.25922393798828
2011-10-07,64.45670318603516
2011-10-10,66.19300842285156
2011-10-11,65.09857940673828
2011-10-12,66.15187072753906
2011-10-13,64.81055450439453
2011-10-14,66.20945739746094
2011-10-17,66.06134796142578
2011-10-18,67.95397186279297
2011-10-19,67.42733764648438
2011-10-20,66.84307098388672
2011-10-21,67.67420196533203
2011-10-24,68.3572006225586
2011-10-25,69.1800765991211
2011-10-26,68.62875366210938
2011-10-27,70.38973999023438
2011-10-28,71.4841537475586
2011-10-31,68.99903106689453
2011-11-01,66.74432373046875
2011-11-02,67.2956771850586
2011-11-03,68.0280532836914
2011-11-04,67.33683013916016
2011-11-07,68.26667022705078
2011-11-08,69.33643341064453
2011-11-09,66.40696716308594
2011-11-10,67.45201873779297
2011-11-11,68.96611785888672
2011-11-14,69.15538787841797
2011-11-15,68.99082946777344
2011-11-16,67.96220397949219
2011-11-17,66.29998779296875
2011-11-18,66.64559936523438
2011-11-21,65.25492858886719
2011-11-22,66.13541412353516
2011-11-23,66.28351593017578
2011-11-25,66.40696716308594
2011-11-28,68.18437957763672
2011-11-29,68.70281982421875
2011-11-30,70.53784942626953
2011-12-01,70.85054779052734
2011-12-02,70.95751953125
2011-12-05,71.04803466796875
2011-12-06,70.44733428955078
2011-12-07,70.0605697631836
2011-12-08,68.23377227783203
2011-12-09,68.65342712402344
2011-12-12,67.7564926147461
2011-12-13,67.18047332763672
2011-12-14,66.98297119140625
2011-12-15,67.08995819091797
2011-12-16,67.1722412109375
2011-12-19,67.16400909423828
2011-12-20,69.3199691772461
2011-12-21,69.69027709960938
2011-12-22,71.4841537475586
2011-12-23,71.85446166992188
2011-12-27,72.15069580078125
2011-12-28,70.6201400756836
2011-12-29,71.14678955078125
2011-12-30,70.74357604980469
2012-01-03,71.09740447998047
2012-01-04,71.19615936279297
2012-01-05,71.4841537475586
2012-01-06,71.92853546142578
2012-01-09,71.67343139648438
2012-01-10,72.16716766357422
2012-01-11,71.91206359863281
2012-01-12,72.06018829345703
2012-01-13,71.54176330566406
2012-01-17,72.8583755493164
2012-01-18,72.80078887939453
2012-01-19,73.09700775146484
2012-01-20,72.94068145751953
2012-01-23,73.16285705566406
2012-01-24,75.03080749511719
2012-01-25,75.52452850341797
2012-01-26,74.93207550048828
2012-01-27,75.14601135253906
2012-01-30,74.81684875488281
2012-01-31,75.20362091064453
2012-02-01,76.11701202392578
2012-02-02,76.0511703491211
2012-02-03,76.60252380371094
2012-02-06,74.8826904296875
2012-02-07,75.66443634033203
2012-02-08,75.69735717773438
2012-02-09,75.79609680175781
2012-02-10,74.08448791503906
2012-02-13,73.11347198486328
2012-02-14,73.40150451660156
2012-02-15,71.96967315673828
2012-02-16,72.47164154052734
2012-02-17,72.3646469116211
2012-02-21,72.20831298828125
2012-02-22,72.45515441894531
2012-02-23,72.41401672363281
2012-02-24,73.302734375
2012-02-27,73.97750854492188
2012-02-28,74.72633361816406
2012-02-29,73.96927642822266
2012-03-01,73.28628540039062
2012-03-02,73.50022888183594
2012-03-05,73.61543273925781
2012-03-06,73.08056640625
2012-03-07,73.18751525878906
2012-03-08,72.94068145751953
2012-03-09,73.02296447753906
2012-03-12,72.68558502197266
2012-03-13,73.12995910644531
2012-03-14,74.26553344726562
2012-03-15,74.55352783203125
2012-03-16,74.33136749267578
2012-03-19,74.16677856445312
2012-03-20,73.7059555053711
2012-03-21,75.03080749511719
2012-03-22,74.12561798095703
2012-03-23,73.6236572265625
2012-03-26,75.623291015625
2012-03-27,75.38465881347656
2012-03-28,75.00613403320312
2012-03-29,75.18716430664062
2012-03-30,75.3270263671875
2012-04-02,76.57783508300781
2012-04-03,77.54061126708984
2012-04-04,76.68477630615234
2012-04-05,76.72594451904297
2012-04-09,74.05157470703125
2012-04-10,73.36856842041016
2012-04-11,73.6812744140625
2012-04-12,73.66481018066406
2012-04-13,72.84192657470703
2012-04-16,72.52922821044922
2012-04-17,75.31059265136719
2012-04-18,74.6193618774414
2012-04-19,73.09700775146484
2012-04-20,72.07665252685547
2012-04-23,71.599365234375
2012-04-24,71.90383911132812
2012-04-25,71.77217864990234
2012-04-26,72.04371643066406
2012-04-27,71.99435424804688
2012-04-30,72.3235092163086
2012-05-01,72.90776062011719
2012-05-02,72.83370971679688
2012-05-03,71.69812774658203
2012-05-04,71.35250091552734
2012-05-07,71.62405395507812
2012-05-08,71.66520690917969
2012-05-09,70.66950988769531
2012-05-10,70.66128540039062
2012-05-11,71.36072540283203
2012-05-14,70.21692657470703
2012-05-15,71.34427642822266
2012-05-16,71.319580078125
2012-05-17,70.31566619873047
2012-05-18,69.30351257324219
2012-05-21,70.32389068603516
2012-05-22,70.03589630126953
2012-05-23,69.61621856689453
2012-05-24,69.83015441894531
2012-05-25,70.54606628417969
2012-05-29,71.0151138305664
2012-05-30,70.16752624511719
2012-05-31,68.53001403808594
2012-06-01,67.78117370605469
2012-06-04,68.99082946777344
2012-06-05,69.58330535888672
2012-06-06,69.94538116455078
2012-06-07,69.98651123046875
2012-06-08,70.5131607055664
2012-06-11,70.13462829589844
2012-06-12,70.4226303100586
2012-06-13,70.61190032958984
2012-06-14,71.66520690917969
2012-06-15,72.00257873535156
2012-06-18,72.3235092163086
2012-06-19,72.72672271728516
2012-06-20,73.36856842041016
2012-06-21,72.15069580078125
2012-06-22,73.39325714111328
2012-06-25,72.54568481445312
2012-06-26,73.33565521240234
2012-06-27,73.5413818359375
2012-06-28,75.73848724365234
2012-06-29,76.2075424194336
2012-07-02,75.89483642578125
2012-07-03,76.5037612915039
2012-07-05,75.60682678222656
2012-07-06,75.68087768554688
2012-07-09,75.86192321777344
2012-07-10,76.46261596679688
2012-07-11,76.64366149902344
2012-07-12,77.0880355834961
2012-07-13,78.37995910644531
2012-07-16,77.86152648925781
2012-07-17,76.15814971923828
2012-07-18,77.05509948730469
2012-07-19,72.51277160644531
2012-07-20,70.1593246459961
2012-07-23,69.40227508544922
2012-07-24,69.44341278076172
2012-07-25,69.3117446899414
2012-07-26,69.94538116455078
2012-07-27,70.1181640625
2012-07-30,69.90423583984375
2012-07-31,69.19654083251953
2012-08-01,72.33174896240234
2012-08-02,70.9739761352539
2012-08-03,71.9614486694336
2012-08-06,72.158935546875
2012-08-07,72.3399658203125
2012-08-08,73.23690795898438
2012-08-09,72.77609252929688
2012-08-10,72.82546997070312
2012-08-13,72.80078887939453
2012-08-14,72.88307189941406
2012-08-15,72.82546997070312
2012-08-16,73.31922149658203
2012-08-17,73.24514770507812
2012-08-20,73.2780532836914
2012-08-21,72.83370971679688
2012-08-22,72.47986602783203
2012-08-23,72.01081085205078
2012-08-24,73.10525512695312
2012-08-27,72.82546997070312
2012-08-28,72.6609115600586
2012-08-29,72.67735290527344
2012-08-30,71.94497680664062
2012-08-31,72.37288665771484
2012-09-04,72.62799835205078
2012-09-05,73.08879852294922
2012-09-06,73.64836120605469
2012-09-07,73.0641098022461
2012-09-10,73.17930603027344
2012-09-11,73.22869110107422
2012-09-12,73.18751525878906
2012-09-13,74.43832397460938
2012-09-14,74.87446594238281
2012-09-17,75.1295394897461
2012-09-18,75.09664916992188
2012-09-19,75.04727172851562
2012-09-20,74.63581085205078
2012-09-21,75.3599624633789
2012-09-24,75.22005462646484
2012-09-25,75.03902435302734
2012-09-26,74.37251281738281
2012-09-27,75.38465881347656
2012-09-28,76.09231567382812
2012-10-01,76.56961059570312
2012-10-02,76.2486801147461
2012-10-03,76.19107818603516
2012-10-04,77.05509948730469
2012-10-05,76.90699005126953
2012-10-08,77.36780548095703
2012-10-09,76.43795013427734
2012-10-10,76.07588195800781
2012-10-11,76.76709747314453
2012-10-12,76.30628204345703
2012-10-15,77.01396179199219
2012-10-16,76.5037612915039
2012-10-17,74.23259735107422
2012-10-18,73.08056640625
2012-10-19,71.28667449951172
2012-10-22,71.18793487548828
2012-10-23,70.10172271728516
2012-10-24,70.12639617919922
2012-10-25,70.45555877685547
2012-10-26,69.90423583984375
2012-10-31,69.72319030761719
2012-11-01,70.22515106201172
2012-11-02,70.16752624511719
2012-11-05,71.02334594726562
2012-11-06,71.19615936279297
2012-11-07,69.87129974365234
2012-11-08,69.33643341064453
2012-11-09,69.48455047607422
2012-11-12,69.42695617675781
2012-11-13,69.01551818847656
2012-11-14,67.86346435546875
2012-11-15,68.3489761352539
2012-11-16,67.80585479736328
2012-11-19,68.83446502685547
2012-11-20,67.99513244628906
2012-11-21,68.22554779052734
2012-11-23,68.91675567626953
2012-11-26,68.16795349121094
2012-11-27,68.20907592773438
2012-11-28,68.64519500732422
2012-11-29,69.2952880859375
2012-11-30,69.60798645019531
2012-12-03,69.41049194335938
2012-12-04,69.36934661865234
2012-12-05,69.46807861328125
2012-12-06,69.70672607421875
2012-12-07,69.94538116455078
2012-12-10,69.72319030761719
2012-12-11,70.26629638671875
2012-12-12,71.70635223388672
2012-12-13,71.90383911132812
2012-12-14,71.67343139648438
2012-12-17,71.73101806640625
2012-12-18,72.50454711914062
2012-12-19,72.30706024169922
2012-12-20,71.879150390625
2012-12-21,71.36072540283203
2012-12-24,71.20438385009766
2012-12-26,71.29491424560547
2012-12-27,71.36072540283203
2012-12-28,70.677734375
2012-12-31,71.27845001220703
2013-01-02,72.06841278076172
2013-01-03,72.16716766357422
2013-01-04,72.30706024169922
2013-01-07,72.14246368408203
2013-01-08,71.4018783569336
2013-01-09,71.69812774658203
2013-01-10,71.92853546142578
2013-01-11,71.10565185546875
2013-01-14,71.41834259033203
2013-01-15,71.59113311767578
2013-01-16,72.01081085205078
2013-01-17,72.6362075805664
2013-01-18,72.85015106201172
2013-01-22,74.30667114257812
2013-01-23,71.90383911132812
2013-01-24,72.41401672363281
2013-01-25,72.9571304321289
2013-01-28,74.33959197998047
2013-01-29,74.19145965576172
2013-01-30,73.83761596679688
2013-01-31,73.64836120605469
2013-02-01,74.44656372070312
2013-02-04,73.92813873291016
2013-02-05,74.04335021972656
2013-02-06,74.8826904296875
2013-02-07,75.40111541748047
2013-02-08,74.25728607177734
2013-02-11,74.10916900634766
2013-02-12,73.57431030273438
2013-02-13,73.81292724609375
2013-02-14,73.39325714111328
2013-02-15,73.92813873291016
2013-02-19,74.29020690917969
2013-02-20,73.71418762207031
2013-02-21,73.3438949584961
2013-02-22,73.22047424316406
2013-02-25,72.74317932128906
2013-02-26,72.81725311279297
2013-02-27,73.23690795898438
2013-02-28,72.90776062011719
2013-03-01,73.2780532836914
2013-03-04,73.63189697265625
2013-03-05,74.224365234375
2013-03-06,73.43441009521484
2013-03-07,73.67305755615234
2013-03-08,73.60719299316406
2013-03-11,74.02688598632812
2013-03-12,73.8623046875
2013-03-13,73.41793823242188
2013-03-14,73.85408782958984
2013-03-15,73.39325714111328
2013-03-18,72.72672271728516
2013-03-19,72.6609115600586
2013-03-20,72.56214904785156
2013-03-21,72.27413177490234
2013-03-22,72.6197509765625
2013-03-25,72.97359466552734
2013-03-26,73.35211181640625
2013-03-27,73.36856842041016
2013-03-28,74.224365234375
2013-04-01,74.5782241821289
2013-04-02,76.3227310180664
2013-04-03,76.37211608886719
2013-04-04,77.10447692871094
2013-04-05,76.56961059570312
2013-04-08,76.42972564697266
2013-04-09,76.70951843261719
2013-04-10,76.85760498046875
2013-04-11,78.2318344116211
2013-04-12,77.64759063720703
2013-04-15,76.93991088867188
2013-04-16,77.67227172851562
2013-04-17,77.35955810546875
2013-04-18,76.61898040771484
2013-04-19,77.23615264892578
2013-04-22,77.15385437011719
2013-04-23,76.97282409667969
2013-04-24,77.21969604492188
2013-04-25,77.18675994873047
2013-04-26,77.0798110961914
2013-04-29,76.95636749267578
2013-04-30,76.82469177246094
2013-05-01,76.13346862792969
2013-05-02,76.3885726928711
2013-05-03,76.37211608886719
2013-05-06,76.98104095458984
2013-05-07,76.73418426513672
2013-05-08,77.45832061767578
2013-05-09,76.83292388916016
2013-05-10,77.64759063720703
2013-05-13,78.18245697021484
2013-05-14,78.39642333984375
2013-05-15,79.3262710571289
2013-05-16,80.37956237792969
2013-05-17,81.44109344482422
2013-05-20,81.98419952392578
2013-05-21,82.80706787109375
2013-05-22,82.12408447265625
2013-05-23,82.87290954589844
2013-05-24,82.59314727783203
2013-05-28,83.07864379882812
2013-05-29,82.37096405029297
2013-05-30,82.38742065429688
2013-05-31,81.8689956665039
2013-06-03,82.272216796875
2013-06-04,82.13231658935547
2013-06-05,81.13663482666016
2013-06-06,81.16954040527344
2013-06-07,82.18168640136719
2013-06-10,82.93875122070312
2013-06-11,82.6918716430664
2013-06-12,82.16522216796875
2013-06-13,82.35448455810547
2013-06-14,82.28866577148438
2013-06-17,82.6507339477539
2013-06-18,82.93051147460938
2013-06-19,82.2968978881836
2013-06-20,81.45755767822266
2013-06-21,81.84428405761719
2013-06-24,81.49869537353516
2013-06-25,81.67974090576172
2013-06-26,81.8360824584961
2013-06-27,82.93875122070312
2013-06-28,82.37096405029297
2013-07-01,82.50260925292969
2013-07-02,81.64681243896484
2013-07-03,81.02143859863281
2013-07-05,82.20637512207031
2013-07-08,82.41209411621094
2013-07-09,78.88192749023438
2013-07-10,79.69657135009766
2013-07-11,79.57313537597656
2013-07-12,79.57313537597656
2013-07-15,80.09979248046875
2013-07-16,80.05039978027344
2013-07-17,81.07901000976562
2013-07-18,80.16564178466797
2013-07-19,79.72123718261719
2013-07-22,80.1738510131836
2013-07-23,80.81568908691406
2013-07-24,80.46186065673828
2013-07-25,80.6676025390625
2013-07-26,80.93090057373047
2013-07-29,80.6676025390625
2013-07-30,80.16564178466797
2013-07-31,79.6060562133789
2013-08-01,80.14093017578125
2013-08-02,80.19853210449219
2013-08-05,80.62642669677734
2013-08-06,80.18206024169922
2013-08-07,79.7130355834961
2013-08-08,80.4947738647461
2013-08-09,80.4536361694336
2013-08-12,80.59352111816406
2013-08-13,80.80746459960938
2013-08-14,81.5892105102539
2013-08-15,80.22322082519531
2013-08-16,79.70480346679688
2013-08-19,79.8282470703125
2013-08-20,79.49909210205078
2013-08-21,79.42501831054688
2013-08-22,79.31804656982422
2013-08-23,79.40856170654297
2013-08-26,79.42501831054688
2013-08-27,79.00536346435547
2013-08-28,79.0464859008789
2013-08-29,78.89836883544922
2013-08-30,78.76671600341797
2013-09-03,79.03003692626953
2013-09-04,79.81999969482422
2013-09-05,80.43717956542969
2013-09-06,80.78278350830078
2013-09-09,81.0543441772461
2013-09-10,82.33804321289062
2013-09-11,82.41209411621094
2013-09-12,82.3298110961914
2013-09-13,82.86466979980469
2013-09-16,83.18560791015625
2013-09-17,83.43247985839844
2013-09-18,82.7083511352539
