Date,KFY
2010-05-07,13.175308227539062
2010-05-10,13.930912971496582
2010-05-11,13.81800651550293
2010-05-12,14.382537841796875
2010-05-13,14.156728744506836
2010-05-14,13.878803253173828
2010-05-17,14.069872856140137
2010-05-18,13.904860496520996
2010-05-19,13.948283195495605
2010-05-20,12.984235763549805
2010-05-21,12.628145217895508
2010-05-24,12.48918628692627
2010-05-25,11.985448837280273
2010-05-26,11.881229400634766
2010-05-27,11.924654006958008
2010-05-28,12.141783714294434
2010-06-01,11.83780288696289
2010-06-02,11.83780288696289
2010-06-03,12.124412536621094
2010-06-04,11.733583450317383
2010-06-07,11.481714248657227
2010-06-08,11.551191329956055
2010-06-09,11.490397453308105
2010-06-10,12.00281810760498
2010-06-11,12.046244621276855
2010-06-14,12.098352432250977
2010-06-15,13.974337577819824
2010-06-16,13.791953086853027
2010-06-17,13.713788986206055
2010-06-18,13.913544654846191
2010-06-21,13.626935005187988
2010-06-22,13.453230857849121
2010-06-23,13.07977294921875
2010-06-24,12.836588859558105
2010-06-25,13.088457107543945
2010-06-28,12.827906608581543
2010-06-29,12.280744552612305
2010-06-30,12.072301864624023
2010-07-01,11.785691261291504
2010-07-02,11.551191329956055
2010-07-06,11.646732330322266
2010-07-07,12.193887710571289
2010-07-08,12.324167251586914
2010-07-09,12.384964942932129
2010-07-12,12.072301864624023
2010-07-13,12.827906608581543
2010-07-14,12.662887573242188
2010-07-15,12.61077880859375
2010-07-16,11.907282829284668
2010-07-19,11.655413627624512
2010-07-20,11.68147087097168
2010-07-21,11.507767677307129
2010-07-22,12.246001243591309
2010-07-23,12.515238761901855
2010-07-26,12.688941955566406
2010-07-27,12.654203414916992
2010-07-28,12.193887710571289
2010-07-29,12.228633880615234
2010-07-30,12.202577590942383
2010-08-02,12.463130950927734
2010-08-03,12.628145217895508
2010-08-04,13.131882667541504
2010-08-05,13.540084838867188
2010-08-06,13.053716659545898
2010-08-09,13.791953086853027
2010-08-10,13.453230857849121
2010-08-11,12.59340763092041
2010-08-12,12.263372421264648
2010-08-13,12.054926872253418
2010-08-16,12.098352432250977
2010-08-17,12.098352432250977
2010-08-18,11.985448837280273
2010-08-19,12.13309383392334
2010-08-20,11.898599624633789
2010-08-23,11.603304862976074
2010-08-24,11.42960262298584
2010-08-25,11.325377464294434
2010-08-26,11.247215270996094
2010-08-27,11.724896430969238
2010-08-30,11.30801010131836
2010-08-31,11.30801010131836
2010-09-01,11.907282829284668
2010-09-02,12.454447746276855
2010-09-03,12.862645149230957
2010-09-07,12.827906608581543
2010-09-08,12.975549697875977
2010-09-09,13.470602989196777
2010-09-10,13.427177429199219
2010-09-13,13.748523712158203
2010-09-14,13.670361518859863
2010-09-15,13.69641399383545
2010-09-16,13.470602989196777
2010-09-17,13.679045677185059
2010-09-20,14.24357795715332
2010-09-21,14.017765998840332
2010-09-22,13.748523712158203
2010-09-23,13.340325355529785
2010-09-24,13.748523712158203
2010-09-27,13.765896797180176
2010-09-28,14.304374694824219
2010-09-29,14.478070259094238
2010-09-30,14.3651704788208
2010-10-01,14.339111328125
2010-10-04,13.722471237182617
2010-10-05,14.4259672164917
2010-10-06,14.269633293151855
2010-10-07,14.208836555480957
2010-10-08,14.538871765136719
2010-10-11,14.382537841796875
2010-10-12,14.217523574829102
2010-10-13,14.590984344482422
2010-10-14,14.677828788757324
2010-10-15,14.912331581115723
2010-10-18,15.28579330444336
2010-10-19,14.964446067810059
2010-10-20,15.320528984069824
2010-10-21,15.155515670776367
2010-10-22,15.442119598388672
2010-10-25,15.242362976074219
2010-10-26,15.277103424072266
2010-10-27,15.181567192077637
2010-10-28,15.120776176452637
2010-10-29,15.311843872070312
2010-11-01,15.033924102783203
2010-11-02,15.320528984069824
2010-11-03,15.268424034118652
2010-11-04,15.711359977722168
2010-11-05,15.633190155029297
2010-11-08,15.494235038757324
2010-11-09,15.35527229309082
2010-11-10,15.598458290100098
2010-11-11,15.398696899414062
2010-11-12,15.146828651428223
2010-11-15,15.094718933105469
2010-11-16,14.990493774414062
2010-11-17,15.164196968078613
2010-11-18,15.850323677062988
2010-11-19,15.607147216796875
2010-11-22,15.624512672424316
2010-11-23,15.190258979797363
2010-11-24,15.381328582763672
2010-11-26,15.129451751708984
2010-11-29,15.37264347076416
2010-11-30,15.042609214782715
2010-12-01,15.329209327697754
2010-12-02,15.624512672424316
2010-12-03,15.42474365234375
2010-12-06,15.798211097717285
2010-12-07,16.171672821044922
2010-12-08,18.794572830200195
2010-12-09,18.985647201538086
2010-12-10,19.489381790161133
2010-12-13,19.298311233520508
2010-12-14,19.941011428833008
2010-12-15,19.76730728149414
2010-12-16,19.74993896484375
2010-12-17,20.15812873840332
2010-12-20,20.18419075012207
2010-12-21,20.314464569091797
2010-12-22,20.548965454101562
2010-12-23,20.444747924804688
2010-12-27,20.470796585083008
2010-12-28,20.26235580444336
2010-12-29,20.653194427490234
2010-12-30,20.34920883178711
2010-12-31,20.0712890625
2011-01-03,20.375261306762695
2011-01-04,20.114715576171875
2011-01-05,20.114715576171875
2011-01-06,19.73256492614746
2011-01-07,19.359107971191406
2011-01-10,19.984432220458984
2011-01-11,19.958375930786133
2011-01-12,20.123390197753906
2011-01-13,19.819412231445312
2011-01-14,19.84547233581543
2011-01-18,19.84547233581543
2011-01-19,19.550182342529297
2011-01-20,19.15934944152832
2011-01-21,19.10723876953125
2011-01-24,19.324363708496094
2011-01-25,19.69782829284668
2011-01-26,20.505544662475586
2011-01-27,20.60108184814453
2011-01-28,19.74993896484375
2011-01-31,20.32315444946289
2011-02-01,20.826885223388672
2011-02-02,20.887685775756836
2011-02-03,21.061389923095703
2011-02-04,20.913742065429688
2011-02-07,21.3045711517334
2011-02-08,21.495643615722656
2011-02-09,21.070072174072266
2011-02-10,21.017967224121094
2011-02-11,21.000585556030273
2011-02-14,20.991905212402344
2011-02-15,20.297094345092773
2011-02-16,20.401317596435547
2011-02-17,20.418691635131836
2011-02-18,20.401317596435547
2011-02-22,19.715187072753906
2011-02-23,19.02039337158203
2011-02-24,19.333051681518555
2011-02-25,19.993120193481445
2011-02-28,19.854158401489258
2011-03-01,18.872739791870117
2011-03-02,18.907482147216797
2011-03-03,19.53281021118164
2011-03-04,19.315675735473633
2011-03-07,18.872739791870117
2011-03-08,19.115928649902344
2011-03-09,18.890111923217773
2011-03-10,17.196510314941406
2011-03-11,17.326791763305664
2011-03-14,17.45706558227539
2011-03-15,17.283369064331055
2011-03-16,17.552597045898438
2011-03-17,17.535234451293945
2011-03-18,17.74367904663086
2011-03-21,18.29952621459961
2011-03-22,17.960803985595703
2011-03-23,18.047657012939453
2011-03-24,18.160564422607422
2011-03-25,18.3776912689209
2011-03-28,18.316890716552734
2011-03-29,18.447168350219727
2011-03-30,18.820632934570312
2011-03-31,19.341739654541016
2011-04-01,19.17671775817871
2011-04-04,19.185401916503906
2011-04-05,19.376468658447266
2011-04-06,19.324363708496094
2011-04-07,19.411212921142578
2011-04-08,18.75984001159668
2011-04-11,18.22135353088379
2011-04-12,18.23872184753418
2011-04-13,18.23872184753418
2011-04-14,18.07370376586914
2011-04-15,18.03028106689453
2011-04-18,17.578657150268555
2011-04-19,17.691570281982422
2011-04-20,18.29952621459961
2011-04-21,18.490598678588867
2011-04-25,18.195301055908203
2011-04-26,17.630762100219727
2011-04-27,17.59602928161621
2011-04-28,17.81316375732422
2011-04-29,17.986860275268555
2011-05-02,18.038969039916992
2011-05-03,17.900009155273438
2011-05-04,17.439699172973633
2011-05-05,17.074920654296875
2011-05-06,17.10097312927246
2011-05-09,17.248624801635742
2011-05-10,17.569974899291992
2011-05-11,17.014127731323242
2011-05-12,17.29205322265625
2011-05-13,17.248624801635742
2011-05-16,16.77094841003418
2011-05-17,16.736202239990234
2011-05-18,17.127031326293945
2011-05-19,17.300735473632812
2011-05-20,16.93596839904785
2011-05-23,16.736202239990234
2011-05-24,16.64066505432129
2011-05-25,17.057552337646484
2011-05-26,17.248624801635742
2011-05-27,18.2560977935791
2011-05-31,18.551389694213867
2011-06-01,18.3776912689209
2011-06-02,18.542705535888672
2011-06-03,18.29952621459961
2011-06-06,17.960803985595703
2011-06-07,18.03028106689453
2011-06-08,18.047657012939453
2011-06-09,18.038969039916992
2011-06-10,17.960803985595703
2011-06-13,17.926063537597656
2011-06-14,18.69036102294922
2011-06-15,19.932321548461914
2011-06-16,19.150663375854492
2011-06-17,19.0811824798584
2011-06-20,19.124610900878906
2011-06-21,19.02039337158203
2011-06-22,18.933530807495117
2011-06-23,18.742464065551758
2011-06-24,18.46453857421875
2011-06-27,18.403743743896484
2011-06-28,18.820632934570312
2011-06-29,18.7250919342041
2011-06-30,19.098556518554688
2011-07-01,19.819412231445312
2011-07-05,19.758621215820312
2011-07-06,20.149450302124023
2011-07-07,20.757410049438477
2011-07-08,20.24498748779297
2011-07-11,19.723876953125
2011-07-12,19.298311233520508
2011-07-13,19.680461883544922
2011-07-14,18.950910568237305
2011-07-15,19.185401916503906
2011-07-18,18.664304733276367
2011-07-19,19.411212921142578
2011-07-20,19.063812255859375
2011-07-21,19.854158401489258
2011-07-22,19.550182342529297
2011-07-25,19.333051681518555
2011-07-26,19.17671775817871
2011-07-27,18.664304733276367
2011-07-28,18.768512725830078
2011-07-29,18.707721710205078
2011-08-01,18.473228454589844
2011-08-02,17.88263511657715
2011-08-03,17.46575164794922
2011-08-04,16.10219383239746
2011-08-05,15.772160530090332
2011-08-08,14.121987342834473
2011-08-09,15.103402137756348
2011-08-10,13.731157302856445
2011-08-11,13.844064712524414
2011-08-12,14.069872856140137
2011-08-15,14.31305980682373
2011-08-16,14.31305980682373
2011-08-17,14.182782173156738
2011-08-18,12.932127952575684
2011-08-19,12.567353248596191
2011-08-22,12.358908653259277
2011-08-23,12.662887573242188
2011-08-24,13.349013328552246
2011-08-25,12.862645149230957
2011-08-26,13.340325355529785
2011-08-29,14.087244033813477
2011-08-30,13.88748836517334
2011-08-31,14.121987342834473
2011-09-01,13.783266067504883
2011-09-02,12.89738655090332
2011-09-06,12.706315994262695
2011-09-07,13.24478816986084
2011-09-08,13.018977165222168
2011-09-09,10.995346069335938
2011-09-12,10.839016914367676
2011-09-13,11.36012077331543
2011-09-14,11.611990928649902
2011-09-15,11.829116821289062
2011-09-16,12.03756046295166
2011-09-19,11.968079566955566
2011-09-20,12.011504173278809
2011-09-21,11.255900382995605
2011-09-22,10.465556144714355
2011-09-23,10.969292640686035
2011-09-26,11.37749195098877
2011-09-27,11.629359245300293
2011-09-28,10.847700119018555
2011-09-29,11.195107460021973
2011-09-30,10.58714771270752
2011-10-03,10.005242347717285
2011-10-04,11.28195571899414
2011-10-05,11.351435661315918
2011-10-06,11.611990928649902
2011-10-07,11.334066390991211
2011-10-10,12.480502128601074
2011-10-11,12.558667182922363
2011-10-12,12.71500015258789
2011-10-13,12.654203414916992
2011-10-14,13.018977165222168
2011-10-17,12.8452730178833
2011-10-18,13.418490409851074
2011-10-19,13.314268112182617
2011-10-20,13.453230857849121
2011-10-21,13.965655326843262
2011-10-24,14.295685768127441
2011-10-25,13.505342483520508
2011-10-26,13.904860496520996
2011-10-27,15.28579330444336
2011-10-28,15.042609214782715
2011-10-31,13.870119094848633
2011-11-01,13.340325355529785
2011-11-02,13.731157302856445
2011-11-03,14.582297325134277
2011-11-04,14.478070259094238
2011-11-07,14.573610305786133
2011-11-08,14.695206642150879
2011-11-09,13.314268112182617
2011-11-10,14.130669593811035
2011-11-11,15.129451751708984
2011-11-14,14.521502494812012
2011-11-15,15.05129337310791
2011-11-16,14.590984344482422
2011-11-17,14.3651704788208
2011-11-18,14.330427169799805
2011-11-21,13.826693534851074
2011-11-22,13.61825180053711
2011-11-23,12.784478187561035
2011-11-25,12.39365005493164
2011-11-28,13.444548606872559
2011-11-29,13.279528617858887
2011-11-30,14.617034912109375
2011-12-01,14.16540813446045
2011-12-02,14.86021900177002
2011-12-05,15.268424034118652
2011-12-06,15.146828651428223
2011-12-07,14.877585411071777
2011-12-08,13.600882530212402
2011-12-09,13.69641399383545
2011-12-12,13.392434120178223
2011-12-13,13.461920738220215
2011-12-14,12.827906608581543
2011-12-15,13.314268112182617
2011-12-16,13.392434120178223
2011-12-19,13.566143989562988
2011-12-20,14.06119155883789
2011-12-21,14.22620677947998
2011-12-22,15.059976577758789
2011-12-23,15.138144493103027
2011-12-27,15.251049995422363
2011-12-28,14.443337440490723
2011-12-29,14.947072982788086
2011-12-30,14.816794395446777
2012-01-03,15.407380104064941
2012-01-04,15.329209327697754
2012-01-05,15.494235038757324
2012-01-06,15.693988800048828
2012-01-09,15.563715934753418
2012-01-10,15.798211097717285
2012-01-11,15.8590087890625
2012-01-12,15.980602264404297
2012-01-13,15.876374244689941
2012-01-17,15.815581321716309
2012-01-18,16.154300689697266
2012-01-19,15.971917152404785
2012-01-20,15.876374244689941
2012-01-23,15.520285606384277
2012-01-24,15.667932510375977
2012-01-25,15.3031644821167
2012-01-26,15.112091064453125
2012-01-27,14.842848777770996
2012-01-30,14.842848777770996
2012-01-31,14.269633293151855
2012-02-01,14.660466194152832
2012-02-02,14.417280197143555
2012-02-03,14.677828788757324
2012-02-06,14.76468276977539
2012-02-07,14.851542472839355
2012-02-08,14.773368835449219
2012-02-09,14.747309684753418
2012-02-10,14.634407043457031
2012-02-13,14.729941368103027
2012-02-14,14.3651704788208
2012-02-15,14.19146728515625
2012-02-16,14.10461711883545
2012-02-17,14.347800254821777
2012-02-21,14.339111328125
2012-02-22,14.208836555480957
2012-02-23,14.495442390441895
2012-02-24,14.295685768127441
2012-02-27,14.321743965148926
2012-02-28,13.948283195495605
2012-02-29,13.870119094848633
2012-03-01,13.974337577819824
2012-03-02,13.783266067504883
2012-03-05,13.783266067504883
2012-03-06,13.896174430847168
2012-03-07,13.270844459533691
2012-03-08,13.288216590881348
2012-03-09,13.548768997192383
2012-03-12,13.409808158874512
2012-03-13,13.922229766845703
2012-03-14,13.835373878479004
2012-03-15,14.095931053161621
2012-03-16,14.16540813446045
2012-03-19,14.286998748779297
2012-03-20,14.026450157165527
2012-03-21,13.705099105834961
2012-03-22,13.418490409851074
2012-03-23,13.644305229187012
2012-03-26,14.417280197143555
2012-03-27,14.19146728515625
2012-03-28,14.3651704788208
2012-03-29,14.599662780761719
2012-03-30,14.547554016113281
2012-04-02,14.76468276977539
2012-04-03,14.573610305786133
2012-04-04,14.252263069152832
2012-04-05,14.269633293151855
2012-04-09,13.75721263885498
2012-04-10,13.69641399383545
2012-04-11,13.956965446472168
2012-04-12,14.182782173156738
2012-04-13,13.783266067504883
2012-04-16,13.922229766845703
2012-04-17,14.22620677947998
2012-04-18,14.026450157165527
2012-04-19,13.75721263885498
2012-04-20,14.000396728515625
2012-04-23,13.531396865844727
2012-04-24,13.774580955505371
2012-04-25,14.035130500793457
2012-04-26,14.156728744506836
2012-04-27,14.330427169799805
2012-04-30,14.026450157165527
2012-05-01,14.043819427490234
2012-05-02,14.16540813446045
2012-05-03,13.75721263885498
2012-05-04,13.14925479888916
2012-05-07,12.567353248596191
2012-05-08,12.749736785888672
2012-05-09,12.454447746276855
2012-05-10,12.532610893249512
2012-05-11,12.454447746276855
2012-05-14,12.185206413269043
2012-05-15,12.13309383392334
2012-05-16,12.13309383392334
2012-05-17,11.994132995605469
2012-05-18,11.924654006958008
2012-05-21,12.150467872619629
2012-05-22,11.950712203979492
2012-05-23,11.994132995605469
2012-05-24,11.968079566955566
2012-05-25,11.794377326965332
2012-05-29,12.107040405273438
2012-05-30,11.71621036529541
2012-05-31,11.811745643615723
2012-06-01,11.255900382995605
2012-06-04,11.160364151000977
2012-06-05,11.455657005310059
2012-06-06,11.846487045288086
2012-06-07,11.907282829284668
2012-06-08,12.046244621276855
2012-06-11,11.71621036529541
2012-06-12,11.942023277282715
2012-06-13,11.42960262298584
2012-06-14,11.090883255004883
2012-06-15,11.073517799377441
2012-06-18,11.038771629333496
2012-06-19,11.42960262298584
2012-06-20,11.507767677307129
2012-06-21,11.212472915649414
2012-06-22,11.37749195098877
2012-06-25,11.151679992675781
2012-06-26,11.325377464294434
2012-06-27,11.811745643615723
2012-06-28,11.86385726928711
2012-06-29,12.463130950927734
2012-07-02,12.576041221618652
2012-07-03,12.8452730178833
2012-07-05,12.72368335723877
2012-07-06,12.35022258758545
2012-07-09,12.384964942932129
2012-07-10,12.263372421264648
2012-07-11,12.2894287109375
2012-07-12,12.176522254943848
2012-07-13,12.497871398925781
2012-07-16,12.237317085266113
2012-07-17,12.445755958557129
2012-07-18,12.688941955566406
2012-07-19,12.48918628692627
2012-07-20,12.159151077270508
2012-07-23,11.915969848632812
2012-07-24,11.54250717163086
2012-07-25,11.66409969329834
2012-07-26,11.655413627624512
2012-07-27,12.202577590942383
2012-07-30,11.872544288635254
2012-07-31,11.42960262298584
2012-08-01,11.229843139648438
2012-08-02,11.203787803649902
2012-08-03,12.028873443603516
2012-08-06,11.994132995605469
2012-08-07,12.13309383392334
2012-08-08,12.150467872619629
2012-08-09,11.933340072631836
2012-08-10,11.959393501281738
2012-08-13,11.985448837280273
2012-08-14,12.176522254943848
2012-08-15,12.280744552612305
2012-08-16,12.61077880859375
2012-08-17,12.923441886901855
2012-08-20,12.888696670532227
2012-08-21,13.062403678894043
2012-08-22,12.77579402923584
2012-08-23,12.706315994262695
2012-08-24,12.58471965789795
2012-08-27,12.61077880859375
2012-08-28,12.602093696594238
2012-08-29,12.680259704589844
2012-08-30,12.480502128601074
2012-08-31,12.419706344604492
2012-09-04,13.097143173217773
2012-09-05,13.270844459533691
2012-09-06,12.402335166931152
2012-09-07,13.062403678894043
2012-09-10,13.21873664855957
2012-09-11,13.314268112182617
2012-09-12,13.409808158874512
2012-09-13,13.418490409851074
2012-09-14,13.783266067504883
2012-09-17,13.453230857849121
2012-09-18,13.652989387512207
2012-09-19,13.635621070861816
2012-09-20,13.540084838867188
2012-09-21,13.548768997192383
2012-09-24,13.540084838867188
2012-09-25,13.331636428833008
2012-09-26,12.89738655090332
2012-09-27,13.349013328552246
2012-09-28,13.314268112182617
2012-10-01,13.045032501220703
2012-10-02,12.975549697875977
2012-10-03,12.69762897491455
2012-10-04,12.836588859558105
2012-10-05,12.793164253234863
2012-10-08,12.784478187561035
2012-10-09,12.332853317260742
2012-10-10,12.159151077270508
2012-10-11,12.193887710571289
2012-10-12,12.046244621276855
2012-10-15,11.959393501281738
2012-10-16,12.107040405273438
2012-10-17,12.098352432250977
2012-10-18,12.063617706298828
2012-10-19,11.881229400634766
2012-10-22,11.785691261291504
2012-10-23,11.638043403625488
2012-10-24,11.551191329956055
2012-10-25,11.907282829284668
2012-10-26,11.707527160644531
2012-10-31,11.629359245300293
2012-11-01,11.820430755615234
2012-11-02,11.942023277282715
2012-11-05,12.141783714294434
2012-11-06,12.428390502929688
2012-11-07,12.072301864624023
2012-11-08,11.481714248657227
2012-11-09,11.855172157287598
2012-11-12,11.672784805297852
2012-11-13,11.83780288696289
2012-11-14,11.985448837280273
2012-11-15,11.985448837280273
2012-11-16,11.464343070983887
2012-11-19,11.559876441955566
2012-11-20,11.49908447265625
2012-11-21,11.655413627624512
2012-11-23,11.968079566955566
2012-11-26,12.046244621276855
2012-11-27,12.03756046295166
2012-11-28,12.176522254943848
2012-11-29,12.506555557250977
2012-11-30,12.523926734924316
2012-12-03,12.567353248596191
2012-12-04,12.628145217895508
2012-12-05,12.576041221618652
2012-12-06,12.34153938293457
2012-12-07,12.871329307556152
2012-12-10,12.59340763092041
2012-12-11,12.749736785888672
2012-12-12,12.732369422912598
2012-12-13,12.949495315551758
2012-12-14,13.157940864562988
2012-12-17,13.088457107543945
2012-12-18,13.783266067504883
2012-12-19,13.548768997192383
2012-12-20,14.087244033813477
2012-12-21,13.80932331085205
2012-12-24,13.765896797180176
2012-12-26,13.705099105834961
2012-12-27,13.670361518859863
2012-12-28,13.522713661193848
2012-12-31,13.774580955505371
2013-01-02,13.983022689819336
2013-01-03,14.000396728515625
2013-01-04,14.035130500793457
2013-01-07,13.88748836517334
2013-01-08,13.679045677185059
2013-01-09,13.731157302856445
2013-01-10,13.670361518859863
2013-01-11,13.548768997192383
2013-01-14,13.557452201843262
2013-01-15,13.58350658416748
2013-01-16,13.40112018585205
2013-01-17,13.748523712158203
2013-01-18,13.791953086853027
2013-01-22,13.913544654846191
2013-01-23,13.774580955505371
2013-01-24,14.234892845153809
2013-01-25,14.16540813446045
2013-01-28,14.590984344482422
2013-01-29,14.295685768127441
2013-01-30,14.651776313781738
2013-01-31,14.921016693115234
2013-02-01,14.990493774414062
2013-02-04,14.808109283447266
2013-02-05,14.921016693115234
2013-02-06,15.37264347076416
2013-02-07,15.259737014770508
2013-02-08,15.502923965454102
2013-02-11,15.407380104064941
2013-02-12,15.520285606384277
2013-02-13,15.433436393737793
2013-02-14,15.581080436706543
2013-02-15,16.27589225769043
2013-02-19,16.718833923339844
2013-02-20,16.327999114990234
2013-02-21,16.162994384765625
2013-02-22,16.327999114990234
2013-02-25,16.02402687072754
2013-02-26,15.841631889343262
2013-02-27,16.06745147705078
2013-02-28,16.07613182067871
2013-03-01,15.711359977722168
2013-03-04,15.537654876708984
2013-03-05,15.763471603393555
2013-03-06,15.754783630371094
2013-03-07,15.555024147033691
2013-03-08,15.789525985717773
2013-03-11,15.772160530090332
2013-03-12,15.772160530090332
2013-03-13,15.780845642089844
2013-03-14,15.780845642089844
2013-03-15,15.728734016418457
2013-03-18,15.754783630371094
2013-03-19,15.58976936340332
2013-03-20,15.711359977722168
2013-03-21,15.58976936340332
2013-03-22,15.459494590759277
2013-03-25,15.555024147033691
2013-03-26,15.555024147033691
2013-03-27,15.242362976074219
2013-03-28,15.511604309082031
2013-04-01,14.89495849609375
2013-04-02,14.686522483825684
2013-04-03,14.590984344482422
2013-04-04,14.582297325134277
2013-04-05,14.260948181152344
2013-04-08,14.573610305786133
2013-04-09,14.373852729797363
2013-04-10,14.643094062805176
2013-04-11,14.538871765136719
2013-04-12,14.486761093139648
2013-04-15,14.087244033813477
2013-04-16,14.113299369812012
2013-04-17,13.913544654846191
2013-04-18,13.69641399383545
2013-04-19,13.75721263885498
2013-04-22,13.713788986206055
2013-04-23,14.000396728515625
2013-04-24,14.130669593811035
2013-04-25,14.182782173156738
2013-04-26,13.974337577819824
2013-04-29,14.330427169799805
2013-04-30,14.373852729797363
2013-05-01,13.69641399383545
2013-05-02,13.88748836517334
2013-05-03,14.452018737792969
2013-05-06,14.40859317779541
2013-05-07,14.556243896484375
2013-05-08,14.72126293182373
2013-05-09,14.634407043457031
2013-05-10,15.155515670776367
2013-05-13,14.825479507446289
2013-05-14,15.120776176452637
2013-05-15,15.563715934753418
2013-05-16,15.511604309082031
2013-05-17,15.61582088470459
2013-05-20,15.572400093078613
2013-05-21,15.390012741088867
2013-05-22,15.277103424072266
2013-05-23,15.146828651428223
2013-05-24,15.146828651428223
2013-05-28,15.433436393737793
2013-05-29,15.103402137756348
2013-05-30,15.190258979797363
2013-05-31,15.198938369750977
2013-06-03,15.407380104064941
2013-06-04,15.329209327697754
2013-06-05,15.190258979797363
2013-06-06,15.251049995422363
2013-06-07,15.35527229309082
2013-06-10,15.398696899414062
2013-06-11,15.155515670776367
2013-06-12,15.06866455078125
2013-06-13,15.398696899414062
2013-06-14,14.99918270111084
2013-06-17,15.728734016418457
2013-06-18,15.667932510375977
2013-06-19,15.433436393737793
2013-06-20,15.016548156738281
2013-06-21,15.233678817749023
2013-06-24,14.912331581115723
2013-06-25,15.05129337310791
2013-06-26,15.120776176452637
2013-06-27,15.598458290100098
2013-06-28,16.27589225769043
2013-07-01,16.128250122070312
2013-07-02,16.249835968017578
2013-07-03,16.327999114990234
2013-07-05,16.797000885009766
2013-07-08,16.74488639831543
2013-07-09,16.86648178100586
2013-07-10,16.736202239990234
2013-07-11,16.97939109802246
2013-07-12,17.057552337646484
2013-07-15,16.953325271606445
2013-07-16,16.970705032348633
2013-07-17,17.22256851196289
2013-07-18,17.309419631958008
2013-07-19,17.691570281982422
2013-07-22,17.45706558227539
2013-07-23,17.370222091674805
2013-07-24,17.248624801635742
2013-07-25,17.248624801635742
2013-07-26,17.11834716796875
2013-07-29,16.84042739868164
2013-07-30,16.892539978027344
2013-07-31,16.96201515197754
2013-08-01,17.040180206298828
2013-08-02,16.97939109802246
2013-08-05,17.274675369262695
2013-08-06,17.08360481262207
2013-08-07,16.90990447998047
2013-08-08,17.14440155029297
2013-08-09,16.814369201660156
2013-08-12,16.970705032348633
2013-08-13,17.040180206298828
2013-08-14,16.710145950317383
2013-08-15,16.449600219726562
2013-08-16,16.27589225769043
2013-08-19,16.189041137695312
2013-08-20,16.406166076660156
2013-08-21,16.232467651367188
2013-08-22,16.553821563720703
2013-08-23,16.128250122070312
2013-08-26,16.223787307739258
2013-08-27,15.528975486755371
2013-08-28,15.667932510375977
2013-08-29,15.633190155029297
2013-08-30,15.381328582763672
2013-09-03,15.58976936340332
2013-09-04,15.841631889343262
2013-09-05,16.258522033691406
2013-09-06,18.056344985961914
2013-09-09,18.230039596557617
2013-09-10,19.168033599853516
2013-09-11,18.369001388549805
2013-09-12,18.45585823059082
2013-09-13,18.395063400268555
2013-09-16,18.57744598388672
