Date,WTFC
2010-07-20,27.94116973876953
2010-07-21,26.45697021484375
2010-07-22,27.107349395751953
2010-07-23,26.773828506469727
2010-07-26,26.973939895629883
2010-07-27,27.857784271240234
2010-07-28,26.857206344604492
2010-07-29,26.240184783935547
2010-07-30,25.948345184326172
2010-08-02,26.615398406982422
2010-08-03,26.215164184570312
2010-08-04,26.323564529418945
2010-08-05,26.306888580322266
2010-08-06,25.74822998046875
2010-08-09,26.165136337280273
2010-08-10,25.563060760498047
2010-08-11,24.292020797729492
2010-08-12,24.409090042114258
2010-08-13,23.81537437438965
2010-08-16,24.108051300048828
2010-08-17,24.693401336669922
2010-08-18,25.01952362060547
2010-08-19,24.751934051513672
2010-08-20,24.567970275878906
2010-08-23,23.773563385009766
2010-08-24,23.59795570373535
2010-08-25,24.333826065063477
2010-08-26,24.258573532104492
2010-08-27,25.06133270263672
2010-08-30,23.664852142333984
2010-08-31,24.049516677856445
2010-09-01,25.128236770629883
2010-09-02,25.119863510131836
2010-09-03,25.49616813659668
2010-09-07,24.70176887512207
2010-09-08,25.036252975463867
2010-09-09,25.19512939453125
2010-09-10,25.462726593017578
2010-09-13,26.140050888061523
2010-09-14,25.805566787719727
2010-09-15,25.972801208496094
2010-09-16,25.95608901977539
2010-09-17,25.680130004882812
2010-09-20,26.8006649017334
2010-09-21,26.616695404052734
2010-09-22,25.997900009155273
2010-09-23,25.613229751586914
2010-09-24,26.98462677001953
2010-09-27,26.4494571685791
2010-09-28,26.742124557495117
2010-09-29,26.98462677001953
2010-09-30,27.10169219970703
2010-10-01,26.633420944213867
2010-10-04,26.248760223388672
2010-10-05,27.11842155456543
2010-10-06,27.05988883972168
2010-10-07,26.834104537963867
2010-10-08,26.942821502685547
2010-10-11,26.41600227355957
2010-10-12,26.650144577026367
2010-10-13,26.99298667907715
2010-10-14,26.49125862121582
2010-10-15,26.24039649963379
2010-10-18,27.08497428894043
2010-10-19,26.7504825592041
2010-10-20,26.24039649963379
2010-10-21,26.257123947143555
2010-10-22,25.596515655517578
2010-10-25,25.437633514404297
2010-10-26,25.521257400512695
2010-10-27,26.20694923400879
2010-10-28,25.41254997253418
2010-10-29,25.036252975463867
2010-11-01,24.300378799438477
2010-11-02,24.492706298828125
2010-11-03,25.144954681396484
2010-11-04,26.17350196838379
2010-11-05,26.67523765563965
2010-11-08,26.666860580444336
2010-11-09,26.32401466369629
2010-11-10,26.80902099609375
2010-11-11,26.474533081054688
2010-11-12,25.45435905456543
2010-11-15,25.655048370361328
2010-11-16,25.31220054626465
2010-11-17,25.002803802490234
2010-11-18,25.144954681396484
2010-11-19,24.952627182006836
2010-11-22,24.38399887084961
2010-11-23,24.450897216796875
2010-11-24,24.68503761291504
2010-11-26,24.266937255859375
2010-11-29,24.308732986450195
2010-11-30,23.957529067993164
2010-12-01,25.04461669921875
2010-12-02,25.922636032104492
2010-12-03,26.08987808227539
2010-12-06,26.951183319091797
2010-12-07,24.542882919311523
2010-12-08,25.11150550842285
2010-12-09,25.06133270263672
2010-12-10,26.349103927612305
2010-12-13,26.257123947143555
2010-12-14,26.232036590576172
2010-12-15,26.148412704467773
2010-12-16,26.20694923400879
2010-12-17,26.59160614013672
2010-12-20,26.91773223876953
2010-12-21,27.10169219970703
2010-12-22,28.088428497314453
2010-12-23,28.22222328186035
2010-12-27,28.347665786743164
2010-12-28,28.3309383392334
2010-12-29,28.38946533203125
2010-12-30,28.130239486694336
2010-12-31,27.62015151977539
2011-01-03,28.59014892578125
2011-01-04,27.193681716918945
2011-01-05,27.862651824951172
2011-01-06,27.519807815551758
2011-01-07,26.48289680480957
2011-01-10,26.541439056396484
2011-01-11,26.541439056396484
2011-01-12,26.68359375
2011-01-13,26.533071517944336
2011-01-14,27.436189651489258
2011-01-18,27.720495223999023
2011-01-19,27.193681716918945
2011-01-20,27.243852615356445
2011-01-21,27.77903175354004
2011-01-24,27.720495223999023
2011-01-25,27.837575912475586
2011-01-26,27.929553985595703
2011-01-27,28.2974796295166
2011-01-28,27.452911376953125
2011-01-31,27.519807815551758
2011-02-01,28.096792221069336
2011-02-02,27.678682327270508
2011-02-03,27.81247329711914
2011-02-04,27.84592628479004
2011-02-07,28.0800724029541
2011-02-08,27.870458602905273
2011-02-09,27.753063201904297
2011-02-10,27.61890983581543
2011-02-11,27.92914581298828
2011-02-14,27.937532424926758
2011-02-15,27.77821922302246
2011-02-16,28.398683547973633
2011-02-17,28.16391372680664
2011-02-18,28.390291213989258
2011-02-22,27.786602020263672
2011-02-23,27.644071578979492
2011-02-24,27.736310958862305
2011-02-25,28.298076629638672
2011-02-28,28.15553092956543
2011-03-01,27.74468994140625
2011-03-02,27.711143493652344
2011-03-03,28.298076629638672
2011-03-04,28.230995178222656
2011-03-07,28.214221954345703
2011-03-08,29.027538299560547
2011-03-09,29.354524612426758
2011-03-10,28.75082778930664
2011-03-11,28.72567367553711
2011-03-14,28.59990882873535
2011-03-15,28.52444839477539
2011-03-16,28.507692337036133
2011-03-17,28.683759689331055
2011-03-18,29.195228576660156
2011-03-21,29.480310440063477
2011-03-22,29.61443519592285
2011-03-23,29.513839721679688
2011-03-24,29.362903594970703
2011-03-25,29.346141815185547
2011-03-28,29.98337745666504
2011-03-29,30.109132766723633
2011-03-30,30.9140567779541
2011-03-31,30.813453674316406
2011-04-01,30.964374542236328
2011-04-04,31.282989501953125
2011-04-05,30.670909881591797
2011-04-06,31.132076263427734
2011-04-07,31.023067474365234
2011-04-08,31.023067474365234
2011-04-11,31.21592140197754
2011-04-12,30.90568733215332
2011-04-13,30.536767959594727
2011-04-14,30.55354118347168
2011-04-15,30.69607925415039
2011-04-18,30.276832580566406
2011-04-19,30.251684188842773
2011-04-20,29.086219787597656
2011-04-21,28.97722625732422
2011-04-25,28.708913803100586
2011-04-26,28.474143981933594
2011-04-27,28.591535568237305
2011-04-28,28.708913803100586
2011-04-29,28.24776268005371
2011-05-02,28.214221954345703
2011-05-03,28.356754302978516
2011-05-04,28.04652976989746
2011-05-05,28.17229461669922
2011-05-06,28.180673599243164
2011-05-09,28.197450637817383
2011-05-10,28.323219299316406
2011-05-11,28.230995178222656
2011-05-12,28.60830307006836
2011-05-13,27.912372589111328
2011-05-16,27.887222290039062
2011-05-17,28.16391372680664
2011-05-18,28.08845329284668
2011-05-19,28.197450637817383
2011-05-20,27.627296447753906
2011-05-23,27.367374420166016
2011-05-24,27.182903289794922
2011-05-25,27.358989715576172
2011-05-26,27.24161148071289
2011-05-27,27.275142669677734
2011-05-31,27.224843978881836
2011-06-01,26.2857608795166
2011-06-02,26.277374267578125
2011-06-03,25.94199562072754
2011-06-06,25.58145523071289
2011-06-07,25.782684326171875
2011-06-08,25.866525650024414
2011-06-09,25.82461166381836
2011-06-10,25.71561050415039
2011-06-13,25.92521858215332
2011-06-14,26.017452239990234
2011-06-15,25.900068283081055
2011-06-16,26.31929588317871
2011-06-17,26.73014259338379
2011-06-20,26.82237434387207
2011-06-21,26.906213760375977
2011-06-22,26.663068771362305
2011-06-23,26.08452606201172
2011-06-24,26.235450744628906
2011-06-27,26.369606018066406
2011-06-28,26.445070266723633
2011-06-29,26.470218658447266
2011-06-30,26.981685638427734
2011-07-01,27.40091323852539
2011-07-05,27.24161148071289
2011-07-06,27.45123291015625
2011-07-07,27.65245819091797
2011-07-08,27.60213851928711
2011-07-11,27.526683807373047
2011-07-12,28.566377639770508
2011-07-13,28.93528938293457
2011-07-14,28.650222778320312
2011-07-15,28.85983657836914
2011-07-18,28.390291213989258
2011-07-19,28.72567367553711
2011-07-20,28.490915298461914
2011-07-21,29.161684036254883
2011-07-22,29.086219787597656
2011-07-25,29.11136817932129
2011-07-26,29.0694580078125
2011-07-27,28.5579833984375
2011-07-28,28.5579833984375
2011-07-29,28.658607482910156
2011-08-01,28.474143981933594
2011-08-02,27.811756134033203
2011-08-03,27.870458602905273
2011-08-04,27.02360725402832
2011-08-05,26.67984390258789
2011-08-08,24.122533798217773
2011-08-09,24.60195541381836
2011-08-10,23.113222122192383
2011-08-11,23.836563110351562
2011-08-12,23.38237190246582
2011-08-15,24.156173706054688
2011-08-16,23.861787796020508
2011-08-17,24.492605209350586
2011-08-18,23.205739974975586
2011-08-19,23.222562789916992
2011-08-22,23.214147567749023
2011-08-23,24.038421630859375
2011-08-24,25.09819793701172
2011-08-25,24.63559913635254
2011-08-26,25.081377029418945
2011-08-29,26.443950653076172
2011-08-30,26.334611892700195
2011-08-31,26.56170082092285
2011-09-01,25.485097885131836
2011-09-02,24.374855041503906
2011-09-06,24.231868743896484
2011-09-07,25.686960220336914
2011-09-08,25.00567626953125
2011-09-09,23.82814598083496
2011-09-12,24.20664405822754
2011-09-13,24.517839431762695
2011-09-14,24.845869064331055
2011-09-15,25.123430252075195
2011-09-16,25.300060272216797
2011-09-19,24.391679763793945
2011-09-20,24.189815521240234
2011-09-21,22.238483428955078
2011-09-22,22.322593688964844
2011-09-23,22.389881134033203
2011-09-26,23.03751564025879
2011-09-27,23.348724365234375
2011-09-28,22.23006820678711
2011-09-29,22.978647232055664
2011-09-30,21.708600997924805
2011-10-03,20.96002197265625
2011-10-04,22.440345764160156
2011-10-05,22.482398986816406
2011-10-06,23.331905364990234
2011-10-07,22.373058319091797
2011-10-10,23.575817108154297
2011-10-11,23.71880340576172
2011-10-12,24.610361099243164
2011-10-13,23.80290985107422
2011-10-14,23.79450798034668
2011-10-17,22.793607711791992
2011-10-18,24.517839431762695
2011-10-19,24.273923873901367
2011-10-20,24.324384689331055
2011-10-21,24.526254653930664
2011-10-24,24.93839454650879
2011-10-25,24.391679763793945
2011-10-26,24.080476760864258
2011-10-27,25.1402530670166
2011-10-28,25.01409149169922
2011-10-31,24.29074478149414
2011-11-01,23.012296676635742
2011-11-02,24.273923873901367
2011-11-03,24.83745765686035
2011-11-04,24.391679763793945
2011-11-07,24.79540252685547
2011-11-08,25.123430252075195
2011-11-09,23.45806884765625
2011-11-10,23.744043350219727
2011-11-11,24.55989646911621
2011-11-14,23.685157775878906
2011-11-15,23.483293533325195
2011-11-16,23.029109954833984
2011-11-17,22.465572357177734
2011-11-18,23.407602310180664
2011-11-21,22.90294647216797
2011-11-22,22.625391006469727
2011-11-23,21.64971351623535
2011-11-25,21.683366775512695
2011-11-28,22.145963668823242
2011-11-29,21.666540145874023
2011-11-30,23.373960494995117
2011-12-01,23.357135772705078
2011-12-02,23.89543342590332
2011-12-05,24.063655853271484
2011-12-06,23.99636459350586
2011-12-07,24.341217041015625
2011-12-08,22.995460510253906
2011-12-09,23.668344497680664
2011-12-12,23.2393856048584
2011-12-13,22.70108413696289
2011-12-14,22.347829818725586
2011-12-15,23.138456344604492
2011-12-16,23.029109954833984
2011-12-19,22.43193244934082
2011-12-20,23.508544921875
2011-12-21,23.786096572875977
2011-12-22,24.257102966308594
2011-12-23,23.929088592529297
2011-12-27,24.156173706054688
2011-12-28,23.651519775390625
2011-12-29,24.1057071685791
2011-12-30,23.59263801574707
2012-01-03,24.728116989135742
2012-01-04,24.81222152709961
2012-01-05,25.594444274902344
2012-01-06,25.485097885131836
2012-01-09,25.846773147583008
2012-01-10,26.435537338256836
2012-01-11,26.45235252380371
2012-01-12,26.679452896118164
2012-01-13,26.4271240234375
2012-01-17,26.38507080078125
2012-01-18,26.519651412963867
2012-01-19,26.13274383544922
2012-01-20,26.09910011291504
2012-01-23,26.2504940032959
2012-01-24,26.410297393798828
2012-01-25,26.679452896118164
2012-01-26,26.057043075561523
2012-01-27,25.989755630493164
2012-01-30,25.796306610107422
2012-01-31,25.779481887817383
2012-02-01,26.225257873535156
2012-02-02,26.0738582611084
2012-02-03,26.872901916503906
2012-02-06,26.830842971801758
2012-02-07,26.847721099853516
2012-02-08,26.957366943359375
2012-02-09,26.898324966430664
2012-02-10,26.29102897644043
2012-02-13,26.906768798828125
2012-02-14,27.02484703063965
2012-02-15,28.256317138671875
2012-02-16,28.627443313598633
2012-02-17,28.720226287841797
2012-02-21,28.7117919921875
2012-02-22,28.028581619262695
2012-02-23,28.5430965423584
2012-02-24,28.290056228637695
2012-02-27,28.5430965423584
2012-02-28,28.669620513916016
2012-02-29,28.433441162109375
2012-03-01,28.770828247070312
2012-03-02,28.416584014892578
2012-03-05,28.382837295532227
2012-03-06,27.80927085876465
2012-03-07,28.146665573120117
2012-03-08,28.6190185546875
2012-03-09,28.779266357421875
2012-03-12,28.661182403564453
2012-03-13,30.061349868774414
2012-03-14,29.44561767578125
2012-03-15,29.648048400878906
2012-03-16,29.84203338623047
2012-03-19,30.466218948364258
2012-03-20,30.373432159423828
2012-03-21,30.449331283569336
2012-03-22,30.15412712097168
2012-03-23,30.23847198486328
2012-03-26,30.466218948364258
2012-03-27,30.179433822631836
2012-03-28,30.31438636779785
2012-03-29,30.0950870513916
2012-03-30,30.187864303588867
2012-04-02,30.364992141723633
2012-04-03,30.280649185180664
2012-04-04,29.66490364074707
2012-04-05,29.5046443939209
2012-04-09,28.863618850708008
2012-04-10,28.467182159423828
2012-04-11,28.99015235900879
2012-04-12,29.175704956054688
2012-04-13,28.112924575805664
2012-04-16,28.349105834960938
2012-04-17,29.03230857849121
2012-04-18,28.568395614624023
2012-04-19,28.82988166809082
2012-04-20,29.85891342163086
2012-04-23,30.12883186340332
2012-04-24,30.424039840698242
2012-04-25,30.542146682739258
2012-04-26,30.76143455505371
2012-04-27,30.828916549682617
2012-04-30,30.474660873413086
2012-05-01,30.508380889892578
2012-05-02,30.41562271118164
2012-05-03,30.246906280517578
2012-05-04,30.086650848388672
2012-05-07,30.322832107543945
2012-05-08,30.348129272460938
2012-05-09,29.976999282836914
2012-05-10,30.204734802246094
2012-05-11,29.816740036010742
2012-05-14,29.352825164794922
2012-05-15,29.184125900268555
2012-05-16,28.880491256713867
2012-05-17,28.39971160888672
2012-05-18,28.171968460083008
2012-05-21,28.6190185546875
2012-05-22,28.593700408935547
2012-05-23,28.804576873779297
2012-05-24,28.973268508911133
2012-05-25,28.6190185546875
2012-05-29,28.73709487915039
2012-05-30,28.3575382232666
2012-05-31,28.686492919921875
2012-06-01,27.311630249023438
2012-06-04,27.03328514099121
2012-06-05,27.438148498535156
2012-06-06,27.834585189819336
2012-06-07,28.30692481994629
2012-06-08,28.846750259399414
2012-06-11,28.475616455078125
2012-06-12,28.53466796875
2012-06-13,28.30692481994629
2012-06-14,28.7961368560791
2012-06-15,29.420305252075195
2012-06-18,29.403440475463867
2012-06-19,29.943260192871094
2012-06-20,29.943260192871094
2012-06-21,29.243183135986328
2012-06-22,29.681774139404297
2012-06-25,29.22631072998047
2012-06-26,29.243183135986328
2012-06-27,29.774560928344727
2012-06-28,29.572120666503906
2012-06-29,29.943260192871094
2012-07-02,30.204734802246094
2012-07-03,30.364992141723633
2012-07-05,30.33970069885254
2012-07-06,30.331262588500977
2012-07-09,29.951698303222656
2012-07-10,29.648048400878906
2012-07-11,29.59743309020996
2012-07-12,29.4962215423584
2012-07-13,29.951698303222656
2012-07-16,30.44091033935547
2012-07-17,30.913249969482422
2012-07-18,30.95543670654297
2012-07-19,31.048202514648438
2012-07-20,31.18317222595215
2012-07-23,30.786720275878906
2012-07-24,30.896385192871094
2012-07-25,30.820480346679688
2012-07-26,31.073511123657227
2012-07-27,31.630205154418945
2012-07-30,31.090383529663086
2012-07-31,30.96387481689453
2012-08-01,30.558992385864258
2012-08-02,30.179433822631836
2012-08-03,30.997594833374023
2012-08-06,30.972293853759766
2012-08-07,31.116043090820312
2012-08-08,31.023025512695312
2012-08-09,31.023025512695312
2012-08-10,30.94693374633789
2012-08-13,31.099124908447266
2012-08-14,30.989213943481445
2012-08-15,31.225969314575195
2012-08-16,31.251317977905273
2012-08-17,31.361238479614258
2012-08-20,31.34432601928711
2012-08-21,31.302061080932617
2012-08-22,31.2851505279541
2012-08-23,31.200607299804688
2012-08-24,31.12449073791504
2012-08-27,31.42888641357422
2012-08-28,31.589536666870117
2012-08-29,32.003868103027344
2012-08-30,31.750207901000977
2012-08-31,31.63182830810547
2012-09-04,31.640287399291992
2012-09-05,31.496540069580078
2012-09-06,31.78402328491211
2012-09-07,31.90240478515625
2012-09-10,31.65717124938965
2012-09-11,31.809375762939453
2012-09-12,31.775571823120117
2012-09-13,32.24906921386719
2012-09-14,32.756412506103516
2012-09-17,32.44352340698242
2012-09-18,31.986949920654297
2012-09-19,32.139156341552734
2012-09-20,32.2067985534668
2012-09-21,32.139156341552734
2012-09-24,32.342071533203125
2012-09-25,32.384361267089844
2012-09-26,31.87702178955078
2012-09-27,32.189876556396484
2012-09-28,31.767112731933594
2012-10-01,32.02077865600586
2012-10-02,32.11377716064453
2012-10-03,32.56192398071289
2012-10-04,33.14534378051758
2012-10-05,33.212982177734375
2012-10-08,33.035430908203125
2012-10-09,32.7141227722168
2012-10-10,32.64647674560547
2012-10-11,32.798683166503906
2012-10-12,32.02922439575195
2012-10-15,32.08841323852539
2012-10-16,31.64874267578125
2012-10-17,31.547273635864258
2012-10-18,31.78402328491211
2012-10-19,31.8262996673584
2012-10-22,31.944664001464844
2012-10-23,31.79247283935547
2012-10-24,31.6656436920166
2012-10-25,31.775571823120117
2012-10-26,31.34432601928711
2012-10-31,31.242876052856445
2012-11-01,31.411970138549805
2012-11-02,30.921573638916016
2012-11-05,31.15831756591797
2012-11-06,31.513439178466797
2012-11-07,30.35504150390625
2012-11-08,30.16057777404785
2012-11-09,30.524147033691406
2012-11-12,30.448057174682617
2012-11-13,30.3719482421875
2012-11-14,29.856184005737305
2012-11-15,29.475683212280273
2012-11-16,30.016828536987305
2012-11-19,30.727083206176758
2012-11-20,30.769367218017578
2012-11-21,30.727083206176758
2012-11-23,31.34432601928711
2012-11-26,31.116043090820312
2012-11-27,30.811643600463867
2012-11-28,30.85391616821289
2012-11-29,31.065305709838867
2012-11-30,31.107574462890625
2012-12-03,31.2851505279541
2012-12-04,31.073762893676758
2012-12-05,30.904653549194336
2012-12-06,30.78628158569336
2012-12-07,30.769367218017578
2012-12-10,30.61717414855957
2012-12-11,30.904653549194336
2012-12-12,30.972301483154297
2012-12-13,30.574886322021484
2012-12-14,30.22820472717285
2012-12-17,31.183692932128906
2012-12-18,31.25979232788086
2012-12-19,31.860116958618164
2012-12-20,32.01232147216797
2012-12-21,31.750207901000977
2012-12-24,31.5726318359375
2012-12-26,31.225969314575195
2012-12-27,30.887737274169922
2012-12-28,30.803184509277344
2012-12-31,31.0314998626709
2013-01-02,32.139156341552734
2013-01-03,32.46890640258789
2013-01-04,32.46045684814453
2013-01-07,32.333621978759766
2013-01-08,32.528099060058594
2013-01-09,32.03768539428711
2013-01-10,32.105323791503906
2013-01-11,31.80094337463379
2013-01-14,31.961585998535156
2013-01-15,31.995420455932617
2013-01-16,32.01232147216797
2013-01-17,32.32516098022461
2013-01-18,31.62335777282715
2013-01-22,32.07996368408203
2013-01-23,31.80094337463379
2013-01-24,31.953134536743164
2013-01-25,31.809375762939453
2013-01-28,31.5726318359375
2013-01-29,31.302061080932617
2013-01-30,31.225969314575195
2013-01-31,31.34432601928711
2013-02-01,31.513439178466797
2013-02-04,31.12449073791504
2013-02-05,31.505916595458984
2013-02-06,31.34487533569336
2013-02-07,31.361833572387695
2013-02-08,31.573732376098633
2013-02-11,31.39573860168457
2013-02-12,31.63306999206543
2013-02-13,31.794118881225586
2013-02-14,31.700868606567383
2013-02-15,31.709362030029297
2013-02-19,31.56525993347168
2013-02-20,31.32791519165039
2013-02-21,31.158395767211914
2013-02-22,31.200773239135742
2013-02-25,30.463348388671875
2013-02-26,30.683732986450195
2013-02-27,30.836307525634766
2013-02-28,30.938016891479492
2013-03-01,30.954965591430664
2013-03-04,30.836307525634766
2013-03-05,30.904111862182617
2013-03-06,30.963443756103516
2013-03-07,31.132970809936523
2013-03-08,31.022783279418945
2013-03-11,31.107555389404297
2013-03-12,31.03972625732422
2013-03-13,31.05668067932129
2013-03-14,31.68393325805664
2013-03-15,31.921239852905273
2013-03-18,31.71782112121582
2013-03-19,31.828014373779297
2013-03-20,32.02294921875
2013-03-21,31.556793212890625
2013-03-22,31.446578979492188
2013-03-25,31.302505493164062
2013-03-26,31.234697341918945
2013-03-27,31.39573860168457
2013-03-28,31.39573860168457
2013-04-01,31.166879653930664
2013-04-02,30.683732986450195
2013-04-03,30.514217376708984
2013-04-04,31.005826950073242
2013-04-05,30.954965591430664
2013-04-08,30.6413516998291
2013-04-09,30.36163330078125
2013-04-10,30.700695037841797
2013-04-11,30.768495559692383
2013-04-12,30.514217376708984
2013-04-15,30.18365478515625
2013-04-16,30.514217376708984
2013-04-17,30.192119598388672
2013-04-18,29.454692840576172
2013-04-19,30.25992774963379
2013-04-22,29.827638626098633
2013-04-23,30.293834686279297
2013-04-24,30.31924819946289
2013-04-25,30.497262954711914
2013-04-26,30.226022720336914
2013-04-29,30.57353973388672
2013-04-30,30.395540237426758
2013-05-01,29.683547973632812
2013-05-02,30.056501388549805
2013-05-03,30.463348388671875
2013-05-06,30.836307525634766
2013-05-07,31.200773239135742
2013-05-08,31.048208236694336
2013-05-09,30.92953872680664
2013-05-10,30.904111862182617
2013-05-13,31.005826950073242
2013-05-14,31.361833572387695
2013-05-15,31.353361129760742
2013-05-16,31.455059051513672
2013-05-17,31.904312133789062
2013-05-20,31.785629272460938
2013-05-21,31.768692016601562
2013-05-22,31.616098403930664
2013-05-23,31.73477554321289
2013-05-24,32.048397064208984
2013-05-28,32.59935760498047
2013-05-29,32.116214752197266
2013-05-30,32.54002380371094
2013-05-31,31.989057540893555
2013-06-03,31.91278839111328
2013-06-04,31.67543601989746
2013-06-05,31.56525993347168
2013-06-06,31.505916595458984
2013-06-07,31.67543601989746
2013-06-10,31.91278839111328
2013-06-11,31.59916877746582
2013-06-12,31.2601261138916
2013-06-13,31.709362030029297
2013-06-14,31.082109451293945
2013-06-17,31.200773239135742
2013-06-18,31.505916595458984
2013-06-19,31.28553009033203
2013-06-20,31.548309326171875
2013-06-21,31.91278839111328
2013-06-24,31.751728057861328
2013-06-25,32.175537109375
2013-06-26,32.082298278808594
2013-06-27,32.53153610229492
2013-06-28,32.446781158447266
2013-07-01,33.34525680541992
2013-07-02,33.26897430419922
2013-07-03,33.26897430419922
2013-07-05,33.89619445800781
2013-07-08,34.08269119262695
2013-07-09,34.20134353637695
2013-07-10,33.760589599609375
2013-07-11,33.43000030517578
2013-07-12,34.023345947265625
2013-07-15,34.4047737121582
2013-07-16,34.36239242553711
2013-07-17,34.77772521972656
2013-07-18,35.260868072509766
2013-07-19,35.21001434326172
2013-07-22,35.54906463623047
2013-07-23,34.77772521972656
2013-07-24,34.964195251464844
2013-07-25,34.91334533691406
2013-07-26,34.91334533691406
2013-07-29,34.63363265991211
2013-07-30,34.63363265991211
2013-07-31,34.676025390625
2013-08-01,35.04895782470703
2013-08-02,35.29476547241211
2013-08-05,35.30324172973633
2013-08-06,35.22679901123047
2013-08-07,34.92948913574219
2013-08-08,34.78508377075195
2013-08-09,34.64067459106445
2013-08-12,34.78508377075195
2013-08-13,34.93797302246094
2013-08-14,34.86153030395508
2013-08-15,34.73410415649414
2013-08-16,34.71711349487305
2013-08-19,34.283912658691406
2013-08-20,34.99744415283203
2013-08-21,34.75959014892578
2013-08-22,35.15035629272461
2013-08-23,34.90400314331055
2013-08-26,34.47077941894531
2013-08-27,33.901641845703125
2013-08-28,33.493900299072266
2013-08-29,33.61283493041992
2013-08-30,33.672298431396484
2013-09-03,33.52788543701172
2013-09-04,33.672298431396484
2013-09-05,34.0545654296875
2013-09-06,34.51327133178711
2013-09-09,34.53025436401367
2013-09-10,34.827552795410156
2013-09-11,34.64067459106445
2013-09-12,34.2159538269043
2013-09-13,34.42830276489258
2013-09-16,34.3178825378418
