Date,TW
2020-04-23,51.31684494018555
2020-04-24,51.78584671020508
2020-04-27,54.91254425048828
2020-04-28,52.18645477294922
2020-04-29,52.22553634643555
2020-04-30,50.965087890625
2020-05-01,50.73058319091797
2020-05-04,52.469810485839844
2020-05-05,52.811798095703125
2020-05-06,52.23531723022461
2020-05-07,53.98429489135742
2020-05-08,56.84717559814453
2020-05-11,58.566856384277344
2020-05-12,57.394351959228516
2020-05-13,58.576637268066406
2020-05-14,57.64839553833008
2020-05-15,59.41693115234375
2020-05-18,60.74577713012695
2020-05-19,59.11404037475586
2020-05-20,60.25723648071289
2020-05-21,59.983638763427734
2020-05-22,61.0877571105957
2020-05-26,61.820579528808594
2020-05-27,59.83708190917969
2020-05-28,61.51768493652344
2020-05-29,64.53095245361328
2020-06-01,65.76365661621094
2020-06-02,66.52674865722656
2020-06-03,62.60363006591797
2020-06-04,62.124237060546875
2020-06-05,60.82305908203125
2020-06-08,62.11446762084961
2020-06-09,63.60152816772461
2020-06-10,64.20809936523438
2020-06-11,60.51976776123047
2020-06-12,61.175262451171875
2020-06-15,61.82095718383789
2020-06-16,61.30244445800781
2020-06-17,61.801395416259766
2020-06-18,62.28078079223633
2020-06-19,63.024314880371094
2020-06-22,60.96980285644531
2020-06-23,61.09700012207031
2020-06-24,59.53166198730469
2020-06-25,60.82305908203125
2020-06-26,58.289180755615234
2020-06-29,57.85871124267578
2020-06-30,56.88037872314453
2020-07-01,57.94675827026367
2020-07-02,57.02711486816406
2020-07-06,54.581275939941406
2020-07-07,55.09000778198242
2020-07-08,56.293365478515625
2020-07-09,54.22908020019531
2020-07-10,53.563819885253906
2020-07-13,52.62460708618164
2020-07-14,53.11378479003906
2020-07-15,53.23118209838867
2020-07-16,52.849632263183594
2020-07-17,53.06487274169922
2020-07-20,54.92369842529297
2020-07-21,55.35416793823242
2020-07-22,55.129150390625
2020-07-23,54.10189437866211
2020-07-24,53.309452056884766
2020-07-27,53.73991394042969
2020-07-28,52.92789077758789
2020-07-29,53.426856994628906
2020-07-30,52.39960479736328
2020-07-31,52.8985481262207
2020-08-03,52.36046600341797
2020-08-04,53.07464599609375
2020-08-05,52.85941696166992
2020-08-06,52.43873596191406
2020-08-07,51.70497512817383
2020-08-10,50.5407600402832
2020-08-11,50.95166778564453
2020-08-12,53.28010177612305
2020-08-13,53.32901382446289
2020-08-14,54.08233642578125
2020-08-17,53.818180084228516
2020-08-18,54.18994903564453
2020-08-19,54.01385498046875
2020-08-20,53.945369720458984
2020-08-21,53.36814880371094
2020-08-24,54.93347930908203
2020-08-25,53.47576904296875
2020-08-26,55.71615982055664
2020-08-27,56.068355560302734
2020-08-28,55.86289596557617
2020-08-31,56.12742233276367
2020-09-01,56.911190032958984
2020-09-02,56.15681076049805
2020-09-03,52.953182220458984
2020-09-04,52.11063003540039
2020-09-08,51.88529586791992
2020-09-09,53.71735382080078
2020-09-10,52.0224494934082
2020-09-11,52.11063003540039
2020-09-14,52.97276306152344
2020-09-15,53.15891647338867
2020-09-16,53.492008209228516
2020-09-17,52.62986755371094
2020-09-18,52.57108688354492
2020-09-21,52.46331787109375
2020-09-22,52.91398620605469
2020-09-23,52.21839141845703
2020-09-24,52.61027908325195
2020-09-25,54.07004928588867
2020-09-28,55.69635772705078
2020-09-29,56.8524055480957
2020-09-30,56.82301330566406
2020-10-01,57.56760025024414
2020-10-02,57.361854553222656
2020-10-05,56.39194107055664
2020-10-06,54.990966796875
2020-10-07,55.676761627197266
2020-10-08,57.939884185791016
2020-10-09,57.577392578125
2020-10-12,58.48851776123047
2020-10-13,58.909793853759766
2020-10-14,56.86220169067383
2020-10-15,57.72434616088867
2020-10-16,57.3912467956543
2020-10-19,56.86220169067383
2020-10-20,58.0378532409668
2020-10-21,58.39054489135742
2020-10-22,59.56621170043945
2020-10-23,59.252685546875
2020-10-26,57.7733268737793
2020-10-27,58.53750228881836
2020-10-28,55.68655776977539
2020-10-29,54.70685577392578
2020-10-30,53.374446868896484
2020-11-02,55.20649719238281
2020-11-03,55.25548553466797
2020-11-04,57.9202880859375
2020-11-05,59.55640411376953
2020-11-06,60.428340911865234
2020-11-09,57.3912467956543
2020-11-10,56.75443649291992
2020-11-11,59.98747253417969
2020-11-12,58.95878219604492
2020-11-13,59.037147521972656
2020-11-16,59.19390106201172
2020-11-17,57.78313064575195
2020-11-18,57.17572021484375
2020-11-19,57.557796478271484
2020-11-20,58.07704162597656
2020-11-23,57.3520622253418
2020-11-24,56.45073318481445
2020-11-25,56.95038604736328
2020-11-27,58.596290588378906
2020-11-30,58.51780319213867
2020-12-01,58.84153747558594
2020-12-02,57.81147003173828
2020-12-03,59.086795806884766
2020-12-04,59.959896087646484
2020-12-07,61.529541015625
2020-12-08,63.108970642089844
2020-12-09,63.138404846191406
2020-12-10,63.48176574707031
2020-12-11,63.62891387939453
2020-12-14,63.47193908691406
2020-12-15,64.16846466064453
2020-12-16,64.8257827758789
2020-12-17,66.70931243896484
2020-12-18,67.07231140136719
2020-12-21,64.92385864257812
2020-12-22,64.16846466064453
2020-12-23,63.746646881103516
2020-12-24,62.18681335449219
2020-12-28,61.303897857666016
2020-12-29,60.568138122558594
2020-12-30,60.41118240356445
2020-12-31,61.26467514038086
2021-01-04,61.058650970458984
2021-01-05,61.215614318847656
2021-01-06,63.197269439697266
2021-01-07,64.01153564453125
2021-01-08,64.09981536865234
2021-01-11,63.4130973815918
2021-01-12,63.746646881103516
2021-01-13,65.0808334350586
2021-01-14,63.275753021240234
2021-01-15,63.393470764160156
2021-01-19,64.40393829345703
2021-01-20,64.14886474609375
2021-01-21,63.727012634277344
2021-01-22,63.09916687011719
2021-01-25,61.64725875854492
2021-01-26,60.872257232666016
2021-01-27,59.39090347290039
2021-01-28,60.175724029541016
2021-01-29,59.63616180419922
2021-02-01,63.275753021240234
2021-02-02,64.60993194580078
2021-02-03,63.15802001953125
2021-02-04,62.157386779785156
2021-02-05,63.766258239746094
2021-02-08,65.02197265625
2021-02-09,66.40519714355469
2021-02-10,66.69949340820312
2021-02-11,66.57197570800781
2021-02-12,66.99382781982422
2021-02-16,66.98400115966797
2021-02-17,66.57197570800781
2021-02-18,67.69034576416016
2021-02-19,67.9846420288086
2021-02-22,68.47516632080078
2021-02-23,68.28878021240234
2021-02-24,69.28939819335938
2021-02-25,72.36000061035156
2021-02-26,71.4859390258789
2021-03-01,72.36980438232422
2021-03-02,71.98680114746094
2021-03-03,69.69854736328125
2021-03-04,68.6869888305664
2021-03-05,70.641357421875
2021-03-08,71.15202331542969
2021-03-09,72.10465240478516
2021-03-10,70.79847717285156
2021-03-11,72.90995788574219
2021-03-12,72.8313980102539
2021-03-15,73.50902557373047
2021-03-16,73.6563491821289
2021-03-17,73.34207916259766
2021-03-18,71.44664764404297
2021-03-19,72.38946533203125
2021-03-22,72.3600082397461
2021-03-23,72.90013122558594
2021-03-24,71.67253875732422
2021-03-25,71.74127960205078
2021-03-26,72.5367660522461
2021-03-29,73.13582611083984
2021-03-30,71.947509765625
2021-03-31,72.67424011230469
2021-04-01,74.63842010498047
2021-04-05,75.5910415649414
2021-04-06,77.84982299804688
2021-04-07,76.19996643066406
2021-04-08,77.30970001220703
2021-04-09,77.53556823730469
2021-04-12,77.60431671142578
2021-04-13,77.29005432128906
2021-04-14,77.50611114501953
2021-04-15,78.46854400634766
2021-04-16,78.28196716308594
2021-04-19,78.2623062133789
2021-04-20,77.4570083618164
2021-04-21,78.29177856445312
2021-04-22,78.22303771972656
2021-04-23,78.79264068603516
2021-04-26,78.89086151123047
2021-04-27,78.75335693359375
2021-04-28,78.07571411132812
2021-04-29,79.3327865600586
2021-04-30,79.8238525390625
2021-05-03,79.86312103271484
2021-05-04,79.83366394042969
2021-05-05,80.6684341430664
2021-05-06,80.74700927734375
2021-05-07,81.05143737792969
2021-05-10,81.56212615966797
2021-05-11,81.48355865478516
2021-05-12,78.18376922607422
2021-05-13,80.96306610107422
2021-05-14,82.37725067138672
2021-05-17,82.26921844482422
2021-05-18,80.15774536132812
2021-05-19,78.28196716308594
2021-05-20,78.61587524414062
2021-05-21,79.4801025390625
2021-05-24,79.71581268310547
2021-05-25,79.01850891113281
2021-05-26,79.69617462158203
2021-05-27,79.52919006347656
2021-05-28,82.36040496826172
2021-06-01,80.71871948242188
2021-06-02,81.29871368408203
2021-06-03,80.57123565673828
2021-06-04,80.86617279052734
2021-06-07,79.60784912109375
2021-06-08,80.75802612304688
2021-06-09,81.80988311767578
2021-06-10,80.96446228027344
2021-06-11,82.16381072998047
2021-06-14,82.98955535888672
2021-06-15,83.25499725341797
2021-06-16,83.15668487548828
2021-06-17,83.22550201416016
2021-06-18,81.9278564453125
2021-06-21,84.16921997070312
2021-06-22,84.69023132324219
2021-06-23,83.60889434814453
2021-06-24,82.23262786865234
2021-06-25,83.81531524658203
2021-06-28,83.32381439208984
2021-06-29,84.00212097167969
2021-06-30,83.127197265625
2021-07-01,84.30686950683594
2021-07-02,83.50074768066406
2021-07-06,84.09058380126953
2021-07-07,85.37837982177734
2021-07-08,84.35600280761719
2021-07-09,85.58483123779297
2021-07-12,86.03704071044922
2021-07-13,85.06380462646484
2021-07-14,84.4543228149414
2021-07-15,84.21839141845703
2021-07-16,84.06110382080078
2021-07-19,83.0190658569336
2021-07-20,85.33907318115234
2021-07-21,86.12551879882812
2021-07-22,86.27297973632812
2021-07-23,86.33193969726562
2021-07-26,85.91907501220703
2021-07-27,85.44721221923828
2021-07-28,85.70279693603516
2021-07-29,85.47669982910156
2021-07-30,85.26042938232422
2021-08-02,86.20415496826172
2021-08-03,86.01736450195312
2021-08-04,86.35162353515625
2021-08-05,86.92180633544922
2021-08-06,87.37398529052734
2021-08-09,87.33466339111328
2021-08-10,86.24349212646484
2021-08-11,86.03704071044922
2021-08-12,86.34178924560547
2021-08-13,86.56788635253906
2021-08-16,86.41058349609375
2021-08-17,85.44721221923828
2021-08-18,83.6875228881836
2021-08-19,84.29702758789062
2021-08-20,85.21126556396484
2021-08-23,85.63397216796875
2021-08-24,86.57772827148438
2021-08-25,85.91907501220703
2021-08-26,85.94857025146484
2021-08-27,87.4919662475586
2021-08-30,87.37398529052734
2021-08-31,85.61274719238281
2021-09-01,85.30772399902344
2021-09-02,85.66191864013672
2021-09-03,86.99024963378906
2021-09-07,84.24506378173828
2021-09-08,85.8980712890625
2021-09-09,86.00633239746094
2021-09-10,84.44183349609375
2021-09-13,84.17617797851562
2021-09-14,83.3594970703125
2021-09-15,83.96955871582031
2021-09-16,83.44806671142578
2021-09-17,82.85771179199219
2021-09-20,82.60188293457031
2021-09-21,82.20830535888672
2021-09-22,82.22797393798828
2021-09-23,82.18861389160156
2021-09-24,82.12959289550781
2021-09-27,80.53559112548828
2021-09-28,79.89603424072266
2021-09-29,80.55528259277344
2021-09-30,79.48278045654297
2021-10-01,80.65367889404297
2021-10-04,79.89603424072266
2021-10-05,80.79141998291016
2021-10-06,79.99443817138672
2021-10-07,80.66352844238281
2021-10-08,82.32637786865234
2021-10-11,81.2735366821289
2021-10-12,82.52317810058594
2021-10-13,81.88359832763672
2021-10-14,82.2378158569336
2021-10-15,82.1394271850586
2021-10-18,81.85407257080078
2021-10-19,82.77898406982422
2021-10-20,82.55268859863281
2021-10-21,83.20207214355469
2021-10-22,84.35330200195312
2021-10-25,85.01253509521484
2021-10-26,85.98664855957031
2021-10-27,85.6816177368164
2021-10-28,86.14407348632812
2021-10-29,87.66918182373047
2021-11-01,88.22018432617188
2021-11-02,89.98143005371094
2021-11-03,91.30976104736328
2021-11-04,91.90013122558594
2021-11-05,92.98247528076172
2021-11-08,93.58267211914062
2021-11-09,94.01560974121094
2021-11-10,92.95292663574219
2021-11-11,93.47441101074219
2021-11-12,94.34030151367188
2021-11-15,95.04874420166016
2021-11-16,95.8260498046875
2021-11-17,96.4164047241211
2021-11-18,96.83950805664062
2021-11-19,96.32786560058594
2021-11-22,95.2848892211914
2021-11-23,95.15697479248047
2021-11-24,95.47183227539062
2021-11-26,94.44853210449219
2021-11-29,95.73751068115234
2021-11-30,94.5361099243164
2021-12-01,94.5262451171875
2021-12-02,96.66315460205078
2021-12-03,94.26036834716797
2021-12-06,92.56660461425781
2021-12-07,94.8019790649414
2021-12-08,95.4814453125
2021-12-09,93.24607849121094
2021-12-10,93.81721496582031
2021-12-13,94.04371643066406
2021-12-14,93.04912567138672
2021-12-15,93.85660552978516
2021-12-16,92.89157104492188
2021-12-17,93.49225616455078
2021-12-20,92.6158447265625
2021-12-21,92.98018646240234
2021-12-22,93.79753112792969
2021-12-23,97.38201141357422
2021-12-27,99.8537368774414
2021-12-28,100.43476104736328
2021-12-29,99.12503814697266
2021-12-30,98.61294555664062
2021-12-31,98.61294555664062
2022-01-03,94.99893951416016
2022-01-04,92.64537811279297
2022-01-05,90.04563903808594
2022-01-06,89.52371215820312
2022-01-07,90.10472869873047
2022-01-10,90.49861907958984
2022-01-11,92.54690551757812
2022-01-12,92.62567901611328
2022-01-13,90.25243377685547
2022-01-14,90.31150817871094
2022-01-18,89.63203430175781
2022-01-19,89.61234283447266
2022-01-20,89.76005554199219
2022-01-21,88.08597564697266
2022-01-24,88.21400451660156
2022-01-25,87.66253662109375
2022-01-26,80.87759399414062
2022-01-27,79.29215240478516
2022-01-28,81.44876098632812
2022-01-31,83.47733306884766
2022-02-01,83.14252471923828
2022-02-02,82.81755828857422
2022-02-03,82.443359375
2022-02-04,82.69939422607422
2022-02-07,83.01451873779297
2022-02-08,83.68414306640625
2022-02-09,85.33851623535156
2022-02-10,83.62505340576172
2022-02-11,82.16761779785156
2022-02-14,81.18286895751953
2022-02-15,83.08345794677734
2022-02-16,82.66000366210938
2022-02-17,80.62157440185547
2022-02-18,79.43986511230469
2022-02-22,78.68159484863281
2022-02-23,77.81501007080078
2022-02-24,79.7549819946289
2022-02-25,81.56693267822266
2022-02-28,83.272216796875
2022-03-01,83.59747314453125
2022-03-02,84.57332611083984
2022-03-03,84.88873291015625
2022-03-04,86.20958709716797
2022-03-07,83.69605255126953
2022-03-08,82.22734069824219
2022-03-09,83.272216796875
2022-03-10,82.06964874267578
2022-03-11,81.76407623291016
2022-03-14,82.54277801513672
2022-03-15,84.84931182861328
2022-03-16,86.18000793457031
2022-03-17,87.00798797607422
2022-03-18,88.59498596191406
2022-03-21,87.70787811279297
2022-03-22,88.10214233398438
2022-03-23,86.50530242919922
2022-03-24,86.45600891113281
2022-03-25,86.8700180053711
2022-03-28,88.78227233886719
2022-03-29,88.34855651855469
2022-03-30,86.71228790283203
2022-03-31,86.61371612548828
2022-04-01,87.48114776611328
2022-04-04,87.56985473632812
2022-04-05,89.71868896484375
2022-04-06,88.5358657836914
2022-04-07,88.70342254638672
2022-04-08,88.86112213134766
2022-04-11,86.77145385742188
2022-04-12,84.79016876220703
2022-04-13,85.854736328125
2022-04-14,84.46489715576172
2022-04-18,81.9217758178711
2022-04-19,83.32147979736328
2022-04-20,82.63147735595703
2022-04-21,80.167236328125
2022-04-22,77.94940185546875
2022-04-25,78.59996032714844
2022-04-26,76.55956268310547
2022-04-27,76.68769073486328
2022-04-28,74.1741714477539
2022-04-29,70.17220306396484
2022-05-02,69.13722229003906
2022-05-03,67.91493225097656
2022-05-04,68.25008392333984
2022-05-05,64.71141815185547
2022-05-06,62.95684814453125
2022-05-09,59.615325927734375
2022-05-10,61.45858383178711
2022-05-11,62.16829299926758
2022-05-12,64.5931167602539
2022-05-13,66.30824279785156
2022-05-16,63.66654586791992
2022-05-17,64.7015609741211
2022-05-18,62.48371887207031
2022-05-19,63.76512145996094
2022-05-20,64.8296890258789
2022-05-23,65.08596801757812
2022-05-24,64.39598846435547
2022-05-25,64.69170379638672
2022-05-26,65.9139633178711
2022-05-27,67.91493225097656
2022-05-31,66.72085571289062
2022-06-01,66.38531494140625
2022-06-02,67.79652404785156
2022-06-03,66.75045013427734
2022-06-06,67.23402404785156
2022-06-07,68.20113372802734
2022-06-08,67.668212890625
2022-06-09,67.16493225097656
2022-06-10,66.94782257080078
2022-06-13,65.16163635253906
2022-06-14,63.88859939575195
2022-06-15,65.81294250488281
2022-06-16,66.00044250488281
2022-06-17,66.47415161132812
2022-06-21,67.9346694946289
2022-06-22,69.61231994628906
2022-06-23,71.86233520507812
2022-06-24,73.10575866699219
2022-06-27,72.38536071777344
2022-06-28,70.9248275756836
2022-06-29,68.73401641845703
2022-06-30,67.35243225097656
2022-07-01,67.7471694946289
2022-07-05,69.9873275756836
2022-07-06,68.27019500732422
2022-07-07,68.63533782958984
2022-07-08,69.68140411376953
2022-07-11,69.57284545898438
2022-07-12,67.57941436767578
2022-07-13,67.76691436767578
2022-07-14,66.7307357788086
2022-07-15,67.53995513916016
2022-07-18,67.02677154541016
2022-07-19,68.0531005859375
2022-07-20,68.61560821533203
2022-07-21,70.1353530883789
2022-07-22,70.03668212890625
2022-07-25,68.61560821533203
2022-07-26,66.4050521850586
2022-07-27,66.8491439819336
2022-07-28,68.97087097167969
2022-07-29,69.59259033203125
2022-08-01,68.75374603271484
2022-08-02,68.87217712402344
2022-08-03,67.69783020019531
2022-08-04,69.3557357788086
2022-08-05,68.368896484375
2022-08-08,71.08271789550781
2022-08-09,69.5432357788086
2022-08-10,70.72746276855469
2022-08-11,71.54654693603516
2022-08-12,72.34590148925781
2022-08-15,73.22418975830078
2022-08-16,73.39195251464844
2022-08-17,73.38209533691406
2022-08-18,73.7077407836914
2022-08-19,72.03009033203125
2022-08-22,70.84587860107422
2022-08-23,70.54981994628906
2022-08-24,71.41824340820312
2022-08-25,71.58600616455078
2022-08-26,69.56297302246094
2022-08-29,68.33927917480469
2022-08-30,67.71755981445312
2022-08-31,68.75497436523438
2022-09-01,67.87565612792969
2022-09-02,65.97869110107422
2022-09-06,66.18616485595703
2022-09-07,65.04995727539062
2022-09-08,65.82061004638672
2022-09-09,67.18405151367188
2022-09-12,67.21369171142578
2022-09-13,65.21793365478516
2022-09-14,64.47692108154297
2022-09-15,63.14312744140625
2022-09-16,63.58772277832031
2022-09-19,62.06620788574219
2022-09-20,60.60396194458008
2022-09-21,60.04080581665039
2022-09-22,59.4776496887207
2022-09-23,58.90460205078125
2022-09-26,58.35132598876953
2022-09-27,57.333683013916016
2022-09-28,57.886959075927734
2022-09-29,56.98788833618164
2022-09-30,55.74300765991211
2022-10-03,56.88908767700195
2022-10-04,57.886959075927734
2022-10-05,57.20524597167969
2022-10-06,56.76063537597656
2022-10-07,54.66608428955078
2022-10-10,52.443084716796875
2022-10-11,51.583518981933594
2022-10-12,52.50236511230469
2022-10-13,53.599037170410156
2022-10-14,52.719722747802734
2022-10-17,54.26100158691406
2022-10-18,54.04364013671875
2022-10-19,52.709835052490234
2022-10-20,52.551761627197266
2022-10-21,53.4804801940918
2022-10-24,52.45295715332031
2022-10-25,53.89544677734375
2022-10-26,53.105037689208984
2022-10-27,53.4903564453125
2022-10-28,55.00200653076172
2022-10-31,54.4190788269043
2022-11-01,54.99211502075195
2022-11-02,54.596923828125
2022-11-03,54.873565673828125
2022-11-04,55.19960021972656
2022-11-07,55.19960021972656
2022-11-08,56.76063537597656
2022-11-09,55.74300765991211
2022-11-10,58.46000671386719
2022-11-11,58.34143829345703
2022-11-14,57.491764068603516
2022-11-15,57.79804992675781
2022-11-16,57.076805114746094
2022-11-17,56.958251953125
2022-11-18,56.56304168701172
2022-11-21,57.16571807861328
2022-11-22,57.03728103637695
2022-11-23,57.333683013916016
2022-11-25,57.45224380493164
2022-11-28,57.4324836730957
2022-11-29,57.82768249511719
2022-11-30,60.80563735961914
2022-12-01,62.23031234741211
2022-12-02,62.7447624206543
2022-12-05,63.27901840209961
2022-12-06,64.06060791015625
2022-12-07,63.664859771728516
2022-12-08,63.5263557434082
2022-12-09,63.86274337768555
2022-12-12,64.7828369140625
2022-12-13,64.85209655761719
2022-12-14,63.5263557434082
2022-12-15,63.46699905395508
