Date,NE
2022-06-06,32.5176887512207
2022-06-07,32.89868927001953
2022-06-08,33.45689392089844
2022-06-09,30.993701934814453
2022-06-10,30.435495376586914
2022-06-13,28.477344512939453
2022-06-14,28.15837287902832
2022-06-15,28.220396041870117
2022-06-16,27.573589324951172
2022-06-17,27.857118606567383
2022-06-21,28.317859649658203
2022-06-22,25.766061782836914
2022-06-23,23.94968032836914
2022-06-24,23.55096435546875
2022-06-27,24.906604766845703
2022-06-28,24.437002182006836
2022-06-29,23.976261138916016
2022-06-30,22.461132049560547
2022-07-01,22.540876388549805
2022-07-05,21.619394302368164
2022-07-06,20.821956634521484
2022-07-07,23.480077743530273
2022-07-08,24.286376953125
2022-07-11,22.859851837158203
2022-07-12,22.594039916992188
2022-07-13,22.63833999633789
2022-07-14,21.97380828857422
2022-07-15,22.6028995513916
2022-07-18,22.780105590820312
2022-07-19,23.586406707763672
2022-07-20,23.93195915222168
2022-07-21,23.533241271972656
2022-07-22,23.35603141784668
2022-07-25,24.49016571044922
2022-07-26,24.419279098510742
2022-07-27,25.544553756713867
2022-07-28,25.792648315429688
2022-07-29,26.581220626831055
2022-08-01,25.34076499938965
2022-08-02,27.414098739624023
2022-08-03,27.13056755065918
2022-08-04,26.11161994934082
2022-08-05,26.42173194885254
2022-08-08,26.42173194885254
2022-08-09,27.431819915771484
2022-08-10,27.449539184570312
2022-08-11,28.592533111572266
2022-08-12,29.09757423400879
2022-08-15,27.98116683959961
2022-08-16,26.953359603881836
2022-08-17,27.396379470825195
2022-08-18,29.00897216796875
2022-08-19,28.619112014770508
2022-08-22,27.573589324951172
2022-08-23,27.857118606567383
2022-08-24,28.078628540039062
2022-08-25,27.99002456665039
2022-08-26,27.192590713500977
2022-08-29,27.54700469970703
2022-08-30,26.6521053314209
2022-08-31,26.891334533691406
2022-09-01,26.120481491088867
2022-09-02,27.555864334106445
2022-09-06,27.352075576782227
2022-09-07,27.1660099029541
2022-09-08,27.84825897216797
2022-09-09,29.203899383544922
2022-09-12,30.408916473388672
2022-09-13,29.95703887939453
2022-09-14,30.435495376586914
2022-09-15,30.807632446289062
2022-09-16,28.725435256958008
2022-09-19,28.17609405517578
2022-09-20,27.254613876342773
2022-09-21,26.554637908935547
2022-09-22,26.102760314941406
2022-09-23,24.685094833374023
2022-09-26,23.993986129760742
2022-09-27,24.445865631103516
2022-09-28,25.58885383605957
2022-09-29,26.315410614013672
2022-09-30,26.209081649780273
2022-10-03,26.616661071777344
2022-10-04,27.47612190246582
2022-10-05,26.99765968322754
2022-10-06,26.46603775024414
2022-10-07,26.563501358032227
2022-10-10,25.172414779663086
2022-10-11,25.712902069091797
2022-10-12,26.581220626831055
2022-10-13,28.477344512939453
2022-10-14,27.715354919433594
2022-10-17,28.8494873046875
2022-10-18,28.83176612854004
2022-10-19,29.4874324798584
2022-10-20,29.17732048034668
2022-10-21,30.240570068359375
2022-10-24,30.96712303161621
2022-10-25,31.764562606811523
2022-10-26,31.374704360961914
2022-10-27,31.029151916503906
2022-10-28,31.463300704956055
2022-10-31,31.932907104492188
2022-11-01,30.975982666015625
2022-11-02,31.038007736206055
2022-11-03,32.91641616821289
2022-11-04,33.81131362915039
2022-11-07,35.26441192626953
2022-11-08,36.11501693725586
2022-11-09,34.52900695800781
2022-11-10,35.89350128173828
2022-11-11,36.44285583496094
2022-11-14,36.274505615234375
2022-11-15,36.2036247253418
2022-11-16,35.299861907958984
2022-11-17,34.57331085205078
2022-11-18,33.89991760253906
2022-11-21,32.765785217285156
2022-11-22,33.199947357177734
2022-11-23,32.65060043334961
2022-11-25,32.29618453979492
2022-11-28,31.61393165588379
2022-11-29,31.755695343017578
2022-11-30,32.89868927001953
2022-12-01,33.06703186035156
2022-12-02,33.34171676635742
2022-12-05,32.06581115722656
2022-12-06,31.87088394165039
2022-12-07,31.489885330200195
2022-12-08,31.073444366455078
2022-12-09,30.453218460083008
2022-12-12,30.52410125732422
2022-12-13,31.170907974243164
2022-12-14,31.26837921142578
2022-12-15,30.541820526123047
2022-12-16,30.55954360961914
2022-12-19,30.727890014648438
2022-12-20,31.932907104492188
2022-12-21,32.437957763671875
2022-12-22,32.53541946411133
2022-12-23,33.61638259887695
2022-12-27,33.3682975769043
2022-12-28,32.5176887512207
2022-12-29,33.492340087890625
2022-12-30,33.4125862121582
2023-01-03,31.986064910888672
2023-01-04,31.906326293945312
2023-01-05,31.853166580200195
2023-01-06,32.739200592041016
2023-01-09,33.07590103149414
2023-01-10,33.775875091552734
2023-01-11,33.54550552368164
2023-01-12,34.55558395385742
2023-01-13,34.69735336303711
2023-01-17,35.95553207397461
2023-01-18,35.19353485107422
2023-01-19,35.63656234741211
2023-01-20,35.76060485839844
2023-01-23,35.379608154296875
2023-01-24,35.73402404785156
2023-01-25,35.90237045288086
2023-01-26,36.301090240478516
2023-01-27,36.33652114868164
2023-01-30,35.70743942260742
2023-01-31,36.05299377441406
2023-02-01,35.751739501953125
2023-02-02,34.49356460571289
2023-02-03,34.83026123046875
2023-02-06,35.15809631347656
2023-02-07,35.884647369384766
2023-02-08,37.40863800048828
2023-02-09,37.426361083984375
2023-02-10,37.83393859863281
2023-02-13,38.188358306884766
2023-02-14,38.56935501098633
2023-02-15,38.56049346923828
2023-02-16,38.09974670410156
2023-02-17,37.018775939941406
2023-02-21,35.246700286865234
2023-02-22,34.0328254699707
2023-02-23,33.70499038696289
2023-02-24,33.997379302978516
2023-02-27,36.859291076660156
2023-02-28,36.93903350830078
2023-03-01,38.516197204589844
2023-03-02,39.207298278808594
2023-03-03,39.446533203125
2023-03-06,40.093345642089844
2023-03-07,38.401004791259766
2023-03-08,37.718746185302734
2023-03-09,36.21248245239258
2023-03-10,35.33530044555664
2023-03-13,34.45812225341797
2023-03-14,35.17581558227539
2023-03-15,33.16450881958008
2023-03-16,33.34171676635742
2023-03-17,31.330394744873047
2023-03-20,33.837894439697266
2023-03-21,35.220115661621094
2023-03-22,34.183448791503906
2023-03-23,33.06703186035156
2023-03-24,33.05818176269531
2023-03-27,34.53786087036133
2023-03-28,35.27328109741211
2023-03-29,35.388465881347656
2023-03-30,34.644187927246094
2023-03-31,34.97202682495117
2023-04-03,36.256778717041016
2023-04-04,34.80367660522461
2023-04-05,34.077125549316406
2023-04-06,33.5189208984375
2023-04-10,34.23661422729492
2023-04-11,34.31635665893555
2023-04-12,35.51251220703125
2023-04-13,35.6719970703125
2023-04-14,35.477073669433594
2023-04-17,35.9466667175293
2023-04-18,35.53908920288086
2023-04-19,33.970802307128906
2023-04-20,33.27082443237305
2023-04-21,33.40373611450195
2023-04-24,34.670772552490234
2023-04-25,33.53664016723633
2023-04-26,32.19872283935547
2023-04-27,32.632877349853516
2023-04-28,34.06826400756836
2023-05-01,33.90877914428711
2023-05-02,31.95062828063965
2023-05-03,31.481029510498047
2023-05-04,32.50883483886719
2023-05-05,32.863250732421875
2023-05-08,32.81895065307617
2023-05-09,32.55313491821289
2023-05-10,32.872108459472656
2023-05-11,31.684814453125
2023-05-12,32.98729705810547
2023-05-15,33.14678192138672
2023-05-16,32.61515808105469
2023-05-17,33.29740905761719
2023-05-18,33.43031311035156
2023-05-19,33.199947357177734
2023-05-22,34.95431137084961
2023-05-23,34.70621109008789
2023-05-24,35.432769775390625
2023-05-25,34.963172912597656
2023-05-26,35.521366119384766
2023-05-30,35.282142639160156
2023-05-31,33.43917465209961
2023-06-01,35.55681610107422
2023-06-02,36.15045928955078
2023-06-05,35.60997772216797
2023-06-06,34.99860382080078
2023-06-07,36.18590545654297
2023-06-08,35.78718185424805
2023-06-09,35.441627502441406
2023-06-12,33.14678192138672
2023-06-13,33.031593322753906
2023-06-14,34.17458724975586
2023-06-15,34.31635665893555
2023-06-16,34.25433349609375
2023-06-20,34.69735336303711
2023-06-21,34.57331085205078
2023-06-22,33.802452087402344
2023-06-23,32.35820388793945
2023-06-26,33.95307922363281
2023-06-27,33.63410949707031
2023-06-28,33.3682975769043
2023-06-29,34.63533401489258
2023-06-30,36.60234069824219
2023-07-03,37.5504035949707
2023-07-05,38.507328033447266
2023-07-06,38.73769760131836
2023-07-07,40.92621994018555
2023-07-10,41.26292037963867
2023-07-11,42.31730270385742
2023-07-12,42.910953521728516
2023-07-13,43.70838928222656
2023-07-14,43.05271911621094
2023-07-17,43.5400390625
2023-07-18,46.06525802612305
2023-07-19,45.188079833984375
2023-07-20,44.798221588134766
2023-07-21,45.400726318359375
2023-07-24,46.1006965637207
2023-07-25,46.40195083618164
2023-07-26,45.196929931640625
2023-07-27,45.56907272338867
2023-07-28,45.9943733215332
2023-07-31,46.31334686279297
2023-08-01,46.02981185913086
2023-08-02,45.80830001831055
2023-08-03,46.6766242980957
2023-08-04,46.579158782958984
2023-08-07,45.80830001831055
2023-08-08,46.28676986694336
2023-08-09,46.46397399902344
2023-08-10,46.17158508300781
2023-08-11,47.06648254394531
2023-08-14,46.2247428894043
2023-08-15,45.86146545410156
2023-08-16,46.039703369140625
2023-08-17,45.727783203125
2023-08-18,46.31597900390625
2023-08-21,45.90602111816406
2023-08-22,45.15740966796875
2023-08-23,45.31782531738281
2023-08-24,44.533565521240234
2023-08-25,44.792015075683594
2023-08-28,44.916786193847656
2023-08-29,45.13067626953125
2023-08-30,46.42292785644531
2023-08-31,47.00221252441406
2023-09-01,47.92906188964844
2023-09-05,47.519107818603516
2023-09-06,46.73484420776367
2023-09-07,45.709957122802734
2023-09-08,45.88820266723633
2023-09-11,46.7883186340332
2023-09-12,48.17860412597656
2023-09-13,47.22500991821289
2023-09-14,47.69734573364258
2023-09-15,47.24283218383789
2023-09-18,47.04677200317383
2023-09-19,45.781253814697266
2023-09-20,46.01296615600586
2023-09-21,45.103946685791016
2023-09-22,45.22871017456055
2023-09-25,45.6832275390625
2023-09-26,45.344566345214844
2023-09-27,45.88820266723633
2023-09-28,45.79907989501953
2023-09-29,45.139591217041016
2023-10-02,44.50682830810547
2023-10-03,44.6226921081543
2023-10-04,42.760066986083984
2023-10-05,43.01852035522461
2023-10-06,43.46411895751953
2023-10-09,43.82060241699219
2023-10-10,43.17893600463867
2023-10-11,43.20567321777344
2023-10-12,42.96504211425781
2023-10-13,43.428470611572266
2023-10-16,42.564002990722656
2023-10-17,43.18784713745117
2023-10-18,42.501617431640625
2023-10-19,42.71550750732422
2023-10-20,42.36793899536133
2023-10-23,41.74409103393555
2023-10-24,41.663883209228516
2023-10-25,40.95983123779297
2023-10-26,40.85289001464844
2023-10-27,41.316314697265625
2023-10-30,41.565853118896484
2023-10-31,41.61041259765625
2023-11-01,43.73147964477539
2023-11-02,45.6208381652832
2023-11-03,44.783103942871094
2023-11-06,43.85625457763672
2023-11-07,42.52836227416992
2023-11-08,41.74409103393555
2023-11-09,41.80647659301758
2023-11-10,41.97581100463867
2023-11-13,42.52836227416992
2023-11-14,43.68772888183594
2023-11-15,43.031646728515625
2023-11-16,41.153282165527344
2023-11-17,41.899234771728516
2023-11-20,40.94656753540039
2023-11-21,40.649986267089844
2023-11-22,40.12871551513672
2023-11-24,40.43429183959961
2023-11-27,40.16466522216797
2023-11-28,40.69492721557617
2023-11-29,40.155677795410156
2023-11-30,41.46784210205078
2023-12-01,41.971134185791016
2023-12-04,40.17365646362305
2023-12-05,39.16706848144531
2023-12-06,38.23237991333008
2023-12-07,37.60325622558594
2023-12-08,38.23237991333008
2023-12-11,38.268333435058594
2023-12-12,37.774017333984375
2023-12-13,38.91542053222656
2023-12-14,40.47024154663086
2023-12-15,39.463645935058594
2023-12-18,40.94656753540039
2023-12-19,41.91720962524414
2023-12-20,41.13530731201172
2023-12-21,41.65657424926758
2023-12-22,42.59126281738281
2023-12-26,44.5235595703125
2023-12-27,44.08317184448242
2023-12-28,43.81355667114258
2023-12-29,43.283294677734375
2024-01-02,43.3462028503418
2024-01-03,43.283294677734375
2024-01-04,42.59126281738281
2024-01-05,42.93278503417969
2024-01-08,42.50139236450195
2024-01-09,41.29708480834961
2024-01-10,40.218589782714844
2024-01-11,40.17365646362305
2024-01-12,40.218589782714844
2024-01-16,39.23896408081055
2024-01-17,39.185035705566406
2024-01-18,39.39175796508789
2024-01-19,39.24795150756836
2024-01-22,39.85909652709961
2024-01-23,40.0658073425293
2024-01-24,40.53314971923828
2024-01-25,40.676944732666016
2024-01-26,40.308467864990234
2024-01-29,40.53314971923828
2024-01-30,40.36239242553711
2024-01-31,39.661376953125
2024-02-01,39.22098922729492
2024-02-02,38.978336334228516
2024-02-05,38.59187316894531
2024-02-06,39.283905029296875
2024-02-07,39.49061584472656
2024-02-08,40.16466522216797
2024-02-09,39.76023483276367
2024-02-12,40.13770294189453
2024-02-13,39.409725189208984
2024-02-14,39.06821060180664
2024-02-15,39.22098922729492
2024-02-16,38.89744567871094
2024-02-20,37.980735778808594
2024-02-21,39.21200942993164
2024-02-22,39.69731903076172
2024-02-23,38.93339538574219
2024-02-26,38.54693603515625
2024-02-27,38.5828857421875
2024-02-28,37.50440216064453
2024-02-29,37.576297760009766
2024-03-01,38.96934509277344
2024-03-04,38.66377258300781
2024-03-05,38.67275619506836
2024-03-06,38.89744567871094
2024-03-07,40.45769500732422
2024-03-08,39.90435028076172
2024-03-11,41.00197219848633
2024-03-12,41.265037536621094
2024-03-13,42.54408264160156
2024-03-14,42.82529067993164
2024-03-15,42.98856735229492
2024-03-18,42.979496002197266
2024-03-19,43.79590606689453
2024-03-20,43.61448669433594
2024-03-21,43.886627197265625
2024-03-22,43.269775390625
2024-03-25,43.20628356933594
2024-03-26,43.287925720214844
2024-03-27,43.65077590942383
2024-03-28,43.98640441894531
2024-04-01,43.333282470703125
2024-04-02,44.521610260009766
2024-04-03,45.44687271118164
2024-04-04,45.10216522216797
2024-04-05,46.136287689208984
2024-04-08,46.317718505859375
2024-04-09,46.172576904296875
2024-04-10,45.87322235107422
2024-04-11,45.34709167480469
2024-04-12,44.23133087158203
2024-04-15,43.44213104248047
2024-04-16,42.68921661376953
2024-04-17,41.91816711425781
2024-04-18,40.95661544799805
2024-04-19,41.86373519897461
2024-04-22,42.02702331542969
2024-04-23,42.73457717895508
2024-04-24,41.77302932739258
2024-04-25,41.23781967163086
2024-04-26,41.9907341003418
2024-04-29,42.036094665527344
2024-04-30,40.25812911987305
2024-05-01,39.59593200683594
2024-05-02,39.97692108154297
2024-05-03,41.08361053466797
2024-05-06,41.77302932739258
2024-05-07,41.40110397338867
2024-05-08,42.10865783691406
2024-05-09,42.861572265625
2024-05-10,41.782100677490234
2024-05-13,42.54408264160156
2024-05-14,43.05207061767578
2024-05-15,43.124637603759766
2024-05-16,43.24256134033203
2024-05-17,43.278846740722656
2024-05-20,43.560062408447266
2024-05-21,43.17906188964844
2024-05-22,42.190303802490234
2024-05-23,41.45553207397461
2024-05-24,41.15618133544922
2024-05-28,42.81621551513672
2024-05-29,41.50088882446289
2024-05-30,41.50088882446289
2024-05-31,42.14494323730469
2024-06-03,39.83177947998047
2024-06-04,38.91558837890625
2024-06-05,38.761375427246094
2024-06-06,39.07270812988281
2024-06-07,39.00861358642578
2024-06-10,41.3802604675293
2024-06-11,40.80337905883789
2024-06-12,41.93883514404297
2024-06-13,41.04146194458008
2024-06-14,39.39320373535156
2024-06-17,39.78695297241211
2024-06-18,40.153228759765625
2024-06-20,40.79421615600586
2024-06-21,40.72096252441406
2024-06-24,41.19712829589844
2024-06-25,40.96820068359375
2024-06-26,41.01398849487305
2024-06-27,41.31616973876953
2024-06-28,40.88578796386719
2024-07-01,39.54887390136719
2024-07-02,40.849159240722656
2024-07-03,40.72096252441406
2024-07-05,40.29974365234375
2024-07-08,40.19901657104492
2024-07-09,39.74117660522461
2024-07-10,40.10744857788086
2024-07-11,40.977359771728516
2024-07-12,41.9022102355957
2024-07-15,43.596248626708984
2024-07-16,44.191444396972656
2024-07-17,43.67865753173828
2024-07-18,42.90947723388672
2024-07-19,42.39668273925781
2024-07-22,43.05598831176758
2024-07-23,43.62371826171875
2024-07-24,42.0212516784668
2024-07-25,43.67865753173828
2024-07-26,43.49551773071289
2024-07-29,42.46994400024414
2024-07-30,42.19523620605469
2024-07-31,43.2391242980957
2024-08-01,40.85831832885742
2024-08-02,38.52329635620117
2024-08-05,36.527076721191406
2024-08-06,36.307315826416016
2024-08-07,36.490447998046875
2024-08-08,37.06734085083008
2024-08-09,36.0509147644043
2024-08-12,36.33478546142578
2024-08-13,35.77621078491211
2024-08-14,35.24510955810547
2024-08-15,35.76705551147461
2024-08-16,35.22679138183594
2024-08-19,35.336673736572266
2024-08-20,34.10964584350586
2024-08-21,33.90818786621094
2024-08-22,33.35877227783203
2024-08-23,34.72315216064453
2024-08-26,35.089439392089844
2024-08-27,34.72315216064453
2024-08-28,34.42097854614258
2024-08-29,34.6956901550293
2024-08-30,34.933773040771484
2024-09-03,33.01996612548828
2024-09-04,32.22331237792969
2024-09-05,32.25994110107422
2024-09-06,31.00543785095215
2024-09-09,31.783777236938477
2024-09-10,31.3076171875
2024-09-11,31.83871841430664
2024-09-12,31.95949935913086
2024-09-13,31.671491622924805
2024-09-16,32.93500518798828
2024-09-17,34.40290832519531
2024-09-18,33.92909622192383
2024-09-19,33.60392379760742
2024-09-20,33.29733657836914
2024-09-23,33.3066291809082
2024-09-24,34.04987335205078
2024-09-25,33.78044891357422
2024-09-26,33.01862335205078
2024-09-27,33.86406326293945
2024-09-30,33.576053619384766
2024-10-01,33.836185455322266
2024-10-02,34.01271057128906
2024-10-03,34.793121337890625
2024-10-04,34.83028030395508
2024-10-07,35.201900482177734
2024-10-08,33.9941291809082
2024-10-09,33.09294128417969
2024-10-10,33.11152648925781
2024-10-11,33.3252067565918
2024-10-14,32.442604064941406
2024-10-15,30.86321449279785
2024-10-16,30.528751373291016
2024-10-17,31.104764938354492
2024-10-18,30.231456756591797
2024-10-21,30.017772674560547
2024-10-22,30.28719711303711
2024-10-23,29.228073120117188
2024-10-24,29.878414154052734
2024-10-25,30.119966506958008
2024-10-28,29.692602157592773
2024-10-29,29.00510025024414
2024-10-30,29.358144760131836
2024-10-31,29.711185455322266
2024-11-01,28.902908325195312
2024-11-04,29.228073120117188
2024-11-05,29.543954849243164
2024-11-06,32.869972229003906
2024-11-07,32.79564666748047
2024-11-08,32.32183074951172
2024-11-11,33.40882110595703
2024-11-12,32.59125518798828
2024-11-13,32.154598236083984
2024-11-14,32.35899353027344
2024-11-15,31.40206527709961
2024-11-18,31.179094314575195
2024-11-19,31.058311462402344
2024-11-20,31.940916061401367
2024-11-21,32.23821258544922
2024-11-22,32.89784240722656
2024-11-25,31.885173797607422
2024-11-26,31.20696258544922
2024-11-27,31.058311462402344
2024-11-29,31.095478057861328
2024-12-02,31.467100143432617
2024-12-03,31.494970321655273
2024-12-04,30.89108657836914
2024-12-05,31.060867309570312
2024-12-06,29.90068244934082
2024-12-09,30.57981300354004
2024-12-10,30.711870193481445
2024-12-11,30.796762466430664
2024-12-12,29.796926498413086
2024-12-13,29.164955139160156
2024-12-16,29.13665771484375
2024-12-17,28.551851272583008
2024-12-18,27.36336898803711
2024-12-19,27.212451934814453
2024-12-20,27.203020095825195
2024-12-23,27.42939567565918
2024-12-24,27.797260284423828
2024-12-26,28.18398666381836
2024-12-27,27.967042922973633
2024-12-30,28.67447280883789
2024-12-31,29.617712020874023
2025-01-02,31.089162826538086
2025-01-03,31.07973289489746
2025-01-06,31.23065185546875
2025-01-07,31.683408737182617
2025-01-08,30.806194305419922
2025-01-10,30.759033203125
2025-01-13,31.126893997192383
2025-01-14,32.03240203857422
2025-01-15,32.66437530517578
2025-01-16,31.843753814697266
2025-01-17,31.636247634887695
2025-01-21,31.551353454589844
2025-01-22,31.277812957763672
2025-01-23,31.409866333007812
2025-01-24,31.36270523071289
2025-01-27,30.796762466430664
2025-01-28,30.344003677368164
2025-01-29,30.2025203704834
2025-01-30,30.777894973754883
2025-01-31,30.230815887451172
2025-02-03,29.655441284179688
2025-02-04,30.608112335205078
2025-02-05,30.372303009033203
2025-02-06,30.06103515625
2025-02-07,29.249847412109375
2025-02-10,30.023303985595703
2025-02-11,29.91954803466797
2025-02-12,28.74993133544922
2025-02-13,27.9293155670166
2025-02-14,27.467126846313477
2025-02-18,27.42939567565918
2025-02-19,26.212617874145508
2025-02-20,26.3258056640625
2025-02-21,25.392000198364258
2025-02-24,25.64667510986328
2025-02-25,25.316539764404297
