Date,HL
2010-04-28,5.620648384094238
2010-04-29,5.546447277069092
2010-04-30,5.537171363830566
2010-05-03,5.490796089172363
2010-05-04,5.20327091217041
2010-05-05,5.138348579406738
2010-05-06,5.2310967445373535
2010-05-07,5.15689754486084
2010-05-10,5.407324314117432
2010-05-11,5.741222381591797
2010-05-12,5.871072769165039
2010-05-13,5.806148052215576
2010-05-14,5.741222381591797
2010-05-17,5.518622398376465
2010-05-18,5.472248554229736
2010-05-19,5.166172981262207
2010-05-20,4.7395219802856445
2010-05-21,4.869373321533203
2010-05-24,4.785897731781006
2010-05-25,4.925020694732666
2010-05-26,4.887921333312988
2010-05-27,5.101247787475586
2010-05-28,4.989948749542236
2010-06-01,4.860098838806152
2010-06-02,5.036321640014648
2010-06-03,4.925020694732666
2010-06-04,4.6560468673706055
2010-06-07,4.730247974395752
2010-06-08,4.925020694732666
2010-06-09,4.841548919677734
2010-06-10,4.887921333312988
2010-06-11,4.925020694732666
2010-06-14,4.869373321533203
2010-06-15,5.054872035980225
2010-06-16,5.045596122741699
2010-06-17,5.15689754486084
2010-06-18,5.462972640991211
2010-06-21,5.221822261810303
2010-06-22,5.119797706604004
2010-06-23,5.20327091217041
2010-06-24,5.091972351074219
2010-06-25,5.360948085784912
2010-06-28,5.212547779083252
2010-06-29,4.989948749542236
2010-06-30,4.841548919677734
2010-07-01,4.646774768829346
2010-07-02,4.563299655914307
2010-07-06,4.470546722412109
2010-07-07,4.618947982788086
2010-07-08,4.572572708129883
2010-07-09,4.702424049377441
2010-07-12,4.591123580932617
2010-07-13,4.609672546386719
2010-07-14,4.563299655914307
2010-07-15,4.554023742675781
2010-07-16,4.359247207641602
2010-07-19,4.303598403930664
2010-07-20,4.470546722412109
2010-07-21,4.359247207641602
2010-07-22,4.489097595214844
2010-07-23,4.591123580932617
2010-07-26,4.572572708129883
2010-07-27,4.377796173095703
2010-07-28,4.4983720779418945
2010-07-29,4.4983720779418945
2010-07-30,4.581848621368408
2010-08-02,4.6282219886779785
2010-08-03,4.665323734283447
2010-08-04,4.804447650909424
2010-08-05,4.730247974395752
2010-08-06,4.748798370361328
2010-08-09,4.748798370361328
2010-08-10,4.693149089813232
2010-08-11,4.507646560668945
2010-08-12,4.609672546386719
2010-08-13,4.489097595214844
2010-08-16,4.554023742675781
2010-08-17,4.600398063659668
2010-08-18,4.693149089813232
2010-08-19,4.683873176574707
2010-08-20,4.591123580932617
2010-08-23,4.507646560668945
2010-08-24,4.45199728012085
2010-08-25,4.711697578430176
2010-08-26,4.7673468589782715
2010-08-27,5.091972351074219
2010-08-30,5.054872035980225
2010-08-31,5.3052978515625
2010-09-01,5.286746978759766
2010-09-02,5.370222568511963
2010-09-03,5.425872325897217
2010-09-07,5.509347915649414
2010-09-08,5.490796089172363
2010-09-09,5.296023368835449
2010-09-10,5.379499435424805
2010-09-13,5.425872325897217
2010-09-14,5.611372470855713
2010-09-15,5.648472309112549
2010-09-16,5.7319464683532715
2010-09-17,5.676298141479492
2010-09-20,5.815423011779785
2010-09-21,5.815423011779785
2010-09-22,5.880349159240723
2010-09-23,5.7319464683532715
2010-09-24,5.796872138977051
2010-09-27,5.722672939300537
2010-09-28,5.908172130584717
2010-09-29,5.889622211456299
2010-09-30,5.861798286437988
2010-10-01,5.917446136474609
2010-10-04,5.796872138977051
2010-10-05,6.130773544311523
2010-10-06,6.214248180389404
2010-10-07,5.9452714920043945
2010-10-08,6.204970359802246
2010-10-11,6.2327961921691895
2010-10-12,6.195698261260986
2010-10-13,6.4275712966918945
2010-10-14,6.5481462478637695
2010-10-15,6.492497444152832
2010-10-18,6.640896797180176
2010-10-19,6.12149715423584
2010-10-20,6.316271781921387
2010-10-21,6.1122236251831055
2010-10-22,6.214248180389404
2010-10-25,6.3440985679626465
2010-10-26,6.399747371673584
2010-10-27,6.2977213859558105
2010-10-28,6.3440985679626465
2010-10-29,6.390470504760742
2010-11-01,6.409021377563477
2010-11-02,6.464672088623047
2010-11-03,6.455395698547363
2010-11-04,7.123196601867676
2010-11-05,7.355072021484375
2010-11-08,8.310397148132324
2010-11-09,7.716796875
2010-11-10,8.124896049499512
2010-11-11,8.273297309875488
2010-11-12,7.800272464752197
2010-11-15,7.707524299621582
2010-11-16,7.271597862243652
2010-11-17,7.5312981605529785
2010-11-18,7.855920791625977
2010-11-19,7.95794153213501
2010-11-22,8.39387035369873
2010-11-23,8.301121711730957
2010-11-24,8.310397148132324
2010-11-26,8.16199779510498
2010-11-29,8.505170822143555
2010-11-30,8.894720077514648
2010-12-01,9.01529312133789
2010-12-02,9.043119430541992
2010-12-03,9.738746643066406
2010-12-06,10.211771965026855
2010-12-07,9.748018264770508
2010-12-08,9.488319396972656
2010-12-09,9.683097839355469
2010-12-10,9.905695915222168
2010-12-13,10.202495574951172
2010-12-14,10.230320930480957
2010-12-15,9.95207405090332
2010-12-16,9.803668975830078
2010-12-17,9.831496238708496
2010-12-20,10.044819831848145
2010-12-21,10.137575149536133
2010-12-22,9.961344718933105
2010-12-23,9.989168167114258
2010-12-27,9.88714599609375
2010-12-28,10.425095558166504
2010-12-29,10.51784610748291
2010-12-30,10.32306957244873
2010-12-31,10.443644523620605
2011-01-03,10.425095558166504
2011-01-04,9.720197677612305
2011-01-05,9.673819541931152
2011-01-06,9.200796127319336
2011-01-07,9.293549537658691
2011-01-10,9.349194526672363
2011-01-11,9.599623680114746
2011-01-12,9.56252384185791
2011-01-13,9.043119430541992
2011-01-14,8.885448455810547
2011-01-18,9.052397727966309
2011-01-19,8.811247825622559
2011-01-20,8.301121711730957
2011-01-21,8.013592720031738
2011-01-24,7.91157341003418
2011-01-25,7.800272464752197
2011-01-26,8.412424087524414
2011-01-27,7.976495742797852
2011-01-28,8.430973052978516
2011-01-31,8.347498893737793
2011-02-01,8.67212200164795
2011-02-02,8.55155086517334
2011-02-03,9.126599311828613
2011-02-04,8.968921661376953
2011-02-07,8.950369834899902
2011-02-08,9.108047485351562
2011-02-09,8.764873504638672
2011-02-10,8.876169204711914
2011-02-11,8.848341941833496
2011-02-14,9.117319107055664
2011-02-15,9.414121627807617
2011-02-16,9.265722274780273
2011-02-17,9.525424003601074
2011-02-18,9.812947273254395
2011-02-22,9.645995140075684
2011-02-23,9.78511905670166
2011-02-24,9.358468055725098
2011-02-25,10.007719039916992
2011-02-28,9.414121627807617
2011-03-01,9.534693717956543
2011-03-02,9.497596740722656
2011-03-03,9.228621482849121
2011-03-04,9.386298179626465
2011-03-07,8.839072227478027
2011-03-08,8.801968574523926
2011-03-09,8.542274475097656
2011-03-10,8.106345176696777
2011-03-11,8.347498893737793
2011-03-14,7.948670864105225
2011-03-15,7.893021583557129
2011-03-16,7.559119701385498
2011-03-17,7.494194984436035
2011-03-18,7.735344886779785
2011-03-21,8.069249153137207
2011-03-22,8.078519821166992
2011-03-23,8.588644027709961
2011-03-24,8.458794593811035
2011-03-25,8.32894515991211
2011-03-28,8.171273231506348
2011-03-29,8.226919174194336
2011-03-30,8.39387035369873
2011-03-31,8.421697616577148
2011-04-01,8.347498893737793
2011-04-04,8.468072891235352
2011-04-05,8.839072227478027
2011-04-06,8.820524215698242
2011-04-07,8.857622146606445
2011-04-08,9.052397727966309
2011-04-11,8.468072891235352
2011-04-12,8.32894515991211
2011-04-13,8.523720741271973
2011-04-14,8.839072227478027
2011-04-15,8.913267135620117
2011-04-18,8.217643737792969
2011-04-19,8.356770515441895
2011-04-20,8.55155086517334
2011-04-21,8.774147033691406
2011-04-25,8.607196807861328
2011-04-26,8.468072891235352
2011-04-27,8.801968574523926
2011-04-28,8.644293785095215
2011-04-29,8.727770805358887
2011-05-02,8.226919174194336
2011-05-03,7.80954647064209
2011-05-04,7.707524299621582
2011-05-05,7.40144681930542
2011-05-06,7.503473281860352
2011-05-09,8.022871017456055
2011-05-10,7.976495742797852
2011-05-11,7.642595291137695
2011-05-12,7.549846172332764
2011-05-13,7.540572166442871
2011-05-16,7.429272174835205
2011-05-17,7.494194984436035
2011-05-18,7.549846172332764
2011-05-19,7.466372966766357
2011-05-20,7.44782018661499
2011-05-23,7.40144681930542
2011-05-24,7.586948871612549
2011-05-25,7.800272464752197
2011-05-26,7.781723499298096
2011-05-27,7.883747100830078
2011-05-31,7.874474048614502
2011-06-01,7.549846172332764
2011-06-02,7.44782018661499
2011-06-03,7.327245235443115
2011-06-06,7.11392068862915
2011-06-07,7.169572830200195
2011-06-08,6.835671424865723
2011-06-09,6.984071254730225
2011-06-10,6.84494686126709
2011-06-13,6.687273979187012
2011-06-14,6.882047176361084
2011-06-15,6.631622791290283
2011-06-16,6.501771450042725
2011-06-17,6.483221530914307
2011-06-20,6.5481462478637695
2011-06-21,6.882047176361084
2011-06-22,6.854221343994141
2011-06-23,6.946971893310547
2011-06-24,6.761472702026367
2011-06-27,6.724370002746582
2011-06-28,6.900596618652344
2011-06-29,7.058270454406738
2011-06-30,7.132471561431885
2011-07-01,7.132471561431885
2011-07-05,7.271597862243652
2011-07-06,7.382896900177002
2011-07-07,7.475647449493408
2011-07-08,7.419996738433838
2011-07-11,7.160296440124512
2011-07-12,7.215945243835449
2011-07-13,7.744620323181152
2011-07-14,7.577669620513916
2011-07-15,7.596221446990967
2011-07-18,7.837372779846191
2011-07-19,7.735344886779785
2011-07-20,7.707524299621582
2011-07-21,7.586948871612549
2011-07-22,7.735344886779785
2011-07-25,7.800272464752197
2011-07-26,7.707524299621582
2011-07-27,7.484920978546143
2011-07-28,7.327245235443115
2011-07-29,7.206670761108398
2011-08-01,7.327245235443115
2011-08-02,7.475647449493408
2011-08-03,7.6704206466674805
2011-08-04,6.882047176361084
2011-08-05,6.640896797180176
2011-08-08,6.177146911621094
2011-08-09,6.742921352386475
2011-08-10,6.6223464012146
2011-08-11,6.872772216796875
2011-08-12,6.705821514129639
2011-08-15,6.946971893310547
2011-08-16,6.603796005249023
2011-08-17,6.594522953033447
2011-08-18,6.520320892333984
2011-08-19,6.585247039794922
2011-08-22,7.030447483062744
2011-08-23,6.835671424865723
2011-08-24,6.807846546173096
2011-08-25,6.817124366760254
2011-08-26,7.123196601867676
2011-08-29,7.169572830200195
2011-08-30,7.225220680236816
2011-08-31,7.11392068862915
2011-09-01,7.021172523498535
2011-09-02,7.290146827697754
2011-09-06,7.382896900177002
2011-09-07,7.280869960784912
2011-09-08,7.392171382904053
2011-09-09,7.206670761108398
2011-09-12,7.095369815826416
2011-09-13,7.011897563934326
2011-09-14,6.909872055053711
2011-09-15,6.705821514129639
2011-09-16,6.696547031402588
2011-09-19,6.511048793792725
2011-09-20,6.55742073059082
2011-09-21,6.511048793792725
2011-09-22,5.648472309112549
2011-09-23,5.277473449707031
2011-09-26,5.472248554229736
2011-09-27,5.444421291351318
2011-09-28,5.036321640014648
2011-09-29,5.082695960998535
2011-09-30,4.97139835357666
2011-10-03,4.785897731781006
2011-10-04,4.822997570037842
2011-10-05,5.064147472381592
2011-10-06,5.286746978759766
2011-10-07,5.0270466804504395
2011-10-10,5.249648094177246
2011-10-11,5.379499435424805
2011-10-12,5.509347915649414
2011-10-13,5.3516716957092285
2011-10-14,5.555721759796143
2011-10-17,5.193996906280518
2011-10-18,5.3516716957092285
2011-10-19,4.925020694732666
2011-10-20,4.962124824523926
2011-10-21,5.1290740966796875
2011-10-24,5.342398643493652
2011-10-25,5.277473449707031
2011-10-26,5.435148239135742
2011-10-27,5.871072769165039
2011-10-28,6.056572914123535
2011-10-31,5.815423011779785
2011-11-01,5.620648384094238
2011-11-02,5.713396072387695
2011-11-03,6.1029462814331055
2011-11-04,6.056572914123535
2011-11-07,6.251346588134766
2011-11-08,6.38119649887085
2011-11-09,5.898898124694824
2011-11-10,5.861798286437988
2011-11-11,6.214248180389404
2011-11-14,6.07512092590332
2011-11-15,6.093672275543213
2011-11-16,5.926211357116699
2011-11-17,5.600597858428955
2011-11-18,5.5540771484375
2011-11-21,5.274981498718262
2011-11-22,5.302890300750732
2011-11-23,4.995880126953125
2011-11-25,4.930758476257324
2011-11-28,5.181947708129883
2011-11-29,5.200554847717285
2011-11-30,5.758753299713135
2011-12-01,5.795965671539307
2011-12-02,5.5540771484375
2011-12-05,5.563382625579834
2011-12-06,6.075066089630127
2011-12-07,6.112277030944824
2011-12-08,5.916909694671631
2011-12-09,6.000638484954834
2011-12-12,5.8331804275512695
2011-12-13,5.665719032287598
2011-12-14,5.330799102783203
2011-12-15,5.033095359802246
2011-12-16,5.12612771987915
2011-12-19,4.865635395050049
2011-12-20,5.256372928619385
2011-12-21,5.247069358825684
2011-12-22,5.144735336303711
2011-12-23,5.088914394378662
2011-12-27,5.023791313171387
2011-12-28,4.679568767547607
2011-12-29,4.865635395050049
2011-12-30,4.865635395050049
2012-01-03,5.358711242675781
2012-01-04,5.38662052154541
2012-01-05,5.3494062423706055
2012-01-06,5.256372928619385
2012-01-09,5.274981498718262
2012-01-10,5.433136463165283
2012-01-11,4.288830280303955
2012-01-12,4.4655914306640625
2012-01-13,4.391162872314453
2012-01-17,4.446985244750977
2012-01-18,4.493503093719482
2012-01-19,4.400467395782471
2012-01-20,4.446985244750977
2012-01-23,4.512107849121094
2012-01-24,4.437679767608643
2012-01-25,4.679568767547607
2012-01-26,4.614446640014648
2012-01-27,4.949364185333252
2012-01-30,4.930758476257324
2012-01-31,4.893545627593994
2012-02-01,4.967971324920654
2012-02-02,4.967971324920654
2012-02-03,5.023791313171387
2012-02-06,4.986577987670898
2012-02-07,4.912149906158447
2012-02-08,4.847027778625488
2012-02-09,4.800510406494141
2012-02-10,4.735387802124023
2012-02-13,4.67026424407959
2012-02-14,4.605142593383789
2012-02-15,4.540018081665039
2012-02-16,4.735387802124023
2012-02-17,4.67026424407959
2012-02-21,5.098215579986572
2012-02-22,5.051700115203857
2012-02-23,5.079611301422119
2012-02-24,5.051700115203857
2012-02-27,4.874938488006592
2012-02-28,5.005185127258301
2012-02-29,4.7260847091674805
2012-03-01,4.69817590713501
2012-03-02,4.614446640014648
2012-03-05,4.512107849121094
2012-03-06,4.391162872314453
2012-03-07,4.381861686706543
2012-03-08,4.4655914306640625
2012-03-09,4.605142593383789
2012-03-12,4.437679767608643
2012-03-13,4.543097496032715
2012-03-14,4.309877395629883
2012-03-15,4.244576930999756
2012-03-16,4.225919723510742
2012-03-19,4.337864875793457
2012-03-20,4.291220188140869
2012-03-21,4.2632341384887695
2012-03-22,4.151290416717529
2012-03-23,4.300550937652588
2012-03-26,4.375181198120117
2012-03-27,4.309877395629883
2012-03-28,4.235249996185303
2012-03-29,4.253905296325684
2012-03-30,4.309877395629883
2012-04-02,4.412492752075195
2012-04-03,4.216590404510498
2012-04-04,4.085987567901611
2012-04-05,3.9927022457122803
2012-04-09,3.8620994091033936
2012-04-10,4.0300140380859375
2012-04-11,3.8994126319885254
2012-04-12,4.076659679412842
2012-04-13,3.9180703163146973
2012-04-16,3.880755662918091
2012-04-17,3.9273996353149414
2012-04-18,3.852769374847412
2012-04-19,3.8341128826141357
2012-04-20,3.815455198287964
2012-04-23,3.712838888168335
2012-04-24,3.7501535415649414
2012-04-25,3.871427536010742
2012-04-26,3.9833712577819824
2012-04-27,3.9833712577819824
2012-04-30,3.9927022457122803
2012-05-01,4.0300140380859375
2012-05-02,3.852769374847412
2012-05-03,3.7501535415649414
2012-05-04,3.6941816806793213
2012-05-07,3.619551420211792
2012-05-08,3.8247835636138916
2012-05-09,3.7501535415649414
2012-05-10,3.880755662918091
2012-05-11,3.8341128826141357
2012-05-14,3.64753794670105
2012-05-15,3.488948345184326
2012-05-16,3.488948345184326
2012-05-17,3.6288793087005615
2012-05-18,3.610222578048706
2012-05-21,3.843440532684326
2012-05-22,3.7874693870544434
2012-05-23,4.020686626434326
2012-05-24,4.197934150695801
2012-05-25,4.219499111175537
2012-05-29,4.257006645202637
2012-05-30,4.078850746154785
2012-05-31,3.985084056854248
2012-06-01,4.116356372833252
2012-06-04,4.210122108459473
2012-06-05,4.228876113891602
2012-06-06,4.369524955749512
2012-06-07,4.219499111175537
2012-06-08,4.294513702392578
2012-06-11,4.247630596160889
2012-06-12,4.4351630210876465
2012-06-13,4.397655963897705
2012-06-14,4.4820451736450195
2012-06-15,4.416409969329834
2012-06-18,4.5195536613464355
2012-06-19,4.5476837158203125
2012-06-20,4.557059288024902
2012-06-21,4.228876113891602
2012-06-22,4.238251686096191
2012-06-25,4.350771427154541
2012-06-26,4.19136905670166
2012-06-27,4.341396331787109
2012-06-28,4.275759696960449
2012-06-29,4.453917026519775
2012-07-02,4.491422653198242
2012-07-03,4.6320719718933105
2012-07-05,4.491422653198242
2012-07-06,4.360148906707764
2012-07-09,4.275759696960449
2012-07-10,4.041341304779053
2012-07-11,3.9944591522216797
2012-07-12,4.078850746154785
2012-07-13,4.078850746154785
2012-07-16,4.060096740722656
2012-07-17,4.088227272033691
2012-07-18,4.050719261169434
2012-07-19,4.097601890563965
2012-07-20,4.116356372833252
2012-07-23,3.9475760459899902
2012-07-24,3.985084056854248
2012-07-25,4.172616004943848
2012-07-26,4.275759696960449
2012-07-27,4.369524955749512
2012-07-30,4.341396331787109
2012-07-31,4.219499111175537
2012-08-01,4.125734329223633
2012-08-02,4.125734329223633
2012-08-03,4.26638126373291
2012-08-06,4.407032489776611
2012-08-07,4.350771427154541
2012-08-08,4.341396331787109
2012-08-09,4.4351630210876465
2012-08-10,4.416409969329834
2012-08-13,4.332018852233887
2012-08-14,4.294513702392578
2012-08-15,4.322641849517822
2012-08-16,4.5945658683776855
2012-08-17,4.5945658683776855
2012-08-20,4.669578552246094
2012-08-21,4.8102288246154785
2012-08-22,4.932126045227051
2012-08-23,5.054023742675781
2012-08-24,5.03807258605957
2012-08-27,4.934872150421143
2012-08-28,4.963019371032715
2012-08-29,4.897345542907715
2012-08-30,4.841052532196045
2012-08-31,5.0756001472473145
2012-09-04,5.1412739753723145
2012-09-05,5.103745937347412
2012-09-06,5.188185214996338
2012-09-07,5.4602580070495605
2012-09-10,5.3289103507995605
2012-09-11,5.375821113586426
2012-09-12,5.450878143310547
2012-09-13,5.8542985916137695
2012-09-14,5.966880798339844
2012-09-17,5.976261615753174
2012-09-18,6.1826653480529785
2012-09-19,6.201428413391113
2012-09-20,6.332775115966797
2012-09-21,6.4078288078308105
2012-09-24,6.257719039916992
2012-09-25,6.060699462890625
2012-09-26,6.05131721496582
2012-09-27,6.417210102081299
2012-09-28,6.145133972167969
2012-10-01,6.257719039916992
2012-10-02,6.210809707641602
2012-10-03,6.0700812339782715
2012-10-04,6.304628372192383
2012-10-05,6.192047595977783
2012-10-08,6.145133972167969
2012-10-09,6.05131721496582
2012-10-10,6.060699462890625
2012-10-11,6.22957181930542
2012-10-12,6.041935920715332
2012-10-15,6.0325541496276855
2012-10-16,6.201428413391113
2012-10-17,6.210809707641602
2012-10-18,6.088845252990723
2012-10-19,6.107608795166016
2012-10-22,6.257719039916992
2012-10-23,6.088845252990723
2012-10-24,5.891825199127197
2012-10-25,6.116990089416504
2012-10-26,6.0700812339782715
2012-10-31,6.173281192779541
2012-11-01,6.220191478729248
2012-11-02,5.957499027252197
2012-11-05,5.93873405456543
2012-11-06,5.554076194763184
2012-11-07,5.572842597961426
2012-11-08,5.713569641113281
2012-11-09,5.666658878326416
2012-11-12,5.516550064086914
2012-11-13,5.450878143310547
2012-11-14,5.19756555557251
2012-11-15,5.03807258605957
2012-11-16,5.150655746459961
2012-11-19,5.41334867477417
2012-11-20,5.319529056549072
2012-11-21,5.375821113586426
2012-11-23,5.556645393371582
2012-11-26,5.509557723999023
2012-11-27,5.443631172180176
2012-11-28,5.5001373291015625
2012-11-29,5.481302738189697
2012-11-30,5.462466716766357
2012-12-03,5.311779499053955
2012-12-04,5.340032577514648
2012-12-05,5.2646894454956055
2012-12-06,5.274106502532959
2012-12-07,5.3494486808776855
2012-12-10,5.387124538421631
2012-12-11,5.41537618637085
2012-12-12,5.453050136566162
2012-12-13,5.245852470397949
2012-12-14,5.396541118621826
2012-12-17,5.481302738189697
2012-12-18,5.3777055740356445
2012-12-19,5.283524990081787
2012-12-20,5.3023600578308105
2012-12-21,5.330615043640137
2012-12-24,5.3588690757751465
2012-12-26,5.3777055740356445
2012-12-27,5.424794673919678
2012-12-28,5.3023600578308105
2012-12-31,5.490722179412842
2013-01-02,5.754428386688232
2013-01-03,5.52839469909668
2013-01-04,5.443631172180176
2013-01-07,5.3023600578308105
2013-01-08,5.3023600578308105
2013-01-09,5.3588690757751465
2013-01-10,5.52839469909668
2013-01-11,5.52839469909668
2013-01-14,5.556645393371582
2013-01-15,5.453050136566162
2013-01-16,5.387124538421631
2013-01-17,5.3588690757751465
2013-01-18,5.405959129333496
2013-01-22,5.453050136566162
2013-01-23,5.3494486808776855
2013-01-24,5.132835388183594
2013-01-25,5.0009846687316895
2013-01-28,4.897384166717529
2013-01-29,5.048073768615723
2013-01-30,4.982148170471191
2013-01-31,4.94447660446167
2013-02-01,5.095162868499756
2013-02-04,5.0386552810668945
2013-02-05,5.113999843597412
2013-02-06,5.1893439292907715
2013-02-07,5.1893439292907715
2013-02-08,5.1893439292907715
2013-02-11,5.123416900634766
2013-02-12,5.132835388183594
2013-02-13,5.066908359527588
2013-02-14,5.123416900634766
2013-02-15,4.963311672210693
2013-02-19,4.840877056121826
2013-02-20,4.4641547203063965
2013-02-21,4.614843368530273
2013-02-22,4.5865888595581055
2013-02-25,4.624261379241943
2013-02-26,4.643098831176758
2013-02-27,4.539499759674072
2013-02-28,4.3699727058410645
2013-03-01,4.3699727058410645
2013-03-04,3.8331451416015625
2013-03-05,3.7766363620758057
2013-03-06,3.851980686187744
2013-03-07,3.8425631523132324
2013-03-08,4.002671718597412
2013-03-11,4.040342807769775
2013-03-12,4.1251044273376465
2013-03-13,3.964998483657837
2013-03-14,3.93949031829834
2013-03-15,3.9961724281311035
2013-03-18,3.9867265224456787
2013-03-19,3.8544650077819824
2013-03-20,3.8355712890625
2013-03-21,3.93949031829834
2013-03-22,3.8261239528656006
2013-03-25,3.7788877487182617
2013-03-26,3.750546455383301
2013-03-27,3.8261239528656006
2013-03-28,3.7316510677337646
2013-04-01,3.6655211448669434
2013-04-02,3.533259868621826
2013-04-03,3.372657537460327
2013-04-04,3.6088368892669678
2013-04-05,3.552154779434204
2013-04-08,3.4954710006713867
2013-04-09,3.750546455383301
2013-04-10,3.6277318000793457
2013-04-11,3.7316510677337646
2013-04-12,3.4954710006713867
2013-04-15,3.0703446865081787
2013-04-16,3.060899019241333
2013-04-17,2.8625078201293945
2013-04-18,2.881402015686035
2013-04-19,2.9097440242767334
2013-04-22,2.938084602355957
2013-04-23,2.9191901683807373
2013-04-24,3.2403972148895264
2013-04-25,3.2403972148895264
2013-04-26,3.0514509677886963
2013-04-29,3.089240312576294
2013-04-30,3.212054491043091
2013-05-01,3.1364762783050537
2013-05-02,3.0986881256103516
2013-05-03,3.249842643737793
2013-05-06,3.212054491043091
2013-05-07,3.079793691635132
2013-05-08,3.2309489250183105
2013-05-09,3.1175827980041504
2013-05-10,3.0514509677886963
2013-05-13,2.9947681427001953
2013-05-14,2.9947681427001953
2013-05-15,2.928638219833374
2013-05-16,3.0420050621032715
2013-05-17,2.9947681427001953
2013-05-20,3.1931607723236084
2013-05-21,3.18371319770813
2013-05-22,3.18371319770813
2013-05-23,3.196004867553711
2013-05-24,3.196004867553711
2013-05-28,3.2432830333709717
2013-05-29,3.593142509460449
2013-05-30,3.7255213260650635
2013-05-31,3.621509313583374
2013-06-03,3.7349765300750732
2013-06-04,3.6687865257263184
2013-06-05,3.6593315601348877
2013-06-06,3.574230432510376
2013-06-07,3.356750726699829
2013-06-10,3.375661611557007
2013-06-11,3.30947208404541
2013-06-12,3.30947208404541
2013-06-13,3.337839365005493
2013-06-14,3.224371910095215
2013-06-17,3.1581830978393555
2013-06-18,3.0825374126434326
2013-06-19,2.9974379539489746
2013-06-20,2.8177804946899414
2013-06-21,2.770500898361206
2013-06-24,2.694857120513916
2013-06-25,2.7043118476867676
2013-06-26,2.52465558052063
2013-06-27,2.581388235092163
2013-06-28,2.8177804946899414
2013-07-01,2.855602741241455
2013-07-02,2.7232232093811035
2013-07-03,2.7610456943511963
2013-07-05,2.694857120513916
2013-07-08,2.609755754470825
2013-07-09,2.619211435317993
2013-07-10,2.628666639328003
2013-07-11,2.8083248138427734
2013-07-12,2.7326786518096924
2013-07-15,2.7326786518096924
2013-07-16,2.874513864517212
2013-07-17,2.7610456943511963
2013-07-18,2.798868417739868
2013-07-19,2.8839690685272217
2013-07-22,3.006892681121826
2013-07-23,3.1298153400421143
2013-07-24,3.016348123550415
2013-07-25,3.110903739929199
2013-07-26,3.1392719745635986
2013-07-29,3.063627004623413
2013-07-30,3.063627004623413
2013-07-31,3.054170846939087
2013-08-01,3.035259246826172
2013-08-02,2.987980842590332
2013-08-05,2.9785261154174805
2013-08-06,2.789412260055542
2013-08-07,2.798868417739868
2013-08-08,3.091994047164917
2013-08-09,3.1203603744506836
2013-08-12,3.3000175952911377
2013-08-13,3.2149157524108887
2013-08-14,3.356750726699829
2013-08-15,3.55531907081604
2013-08-16,3.4985857009887695
2013-08-19,3.385118246078491
2013-08-20,3.5269529819488525
2013-08-21,3.413485050201416
2013-08-22,3.5204217433929443
2013-08-23,3.633983850479126
2013-08-26,3.633983850479126
2013-08-27,3.4541773796081543
2013-08-28,3.3216888904571533
2013-08-29,3.2932989597320557
