Date,EA
2010-04-22,19.308361053466797
2010-04-23,19.434877395629883
2010-04-26,19.366750717163086
2010-04-27,19.240234375
2010-04-28,19.103986740112305
2010-04-29,19.26943016052246
2010-04-30,18.8509578704834
2010-05-03,19.191579818725586
2010-05-04,18.558990478515625
2010-05-05,18.782833099365234
2010-05-06,17.692842483520508
2010-05-07,17.157577514648438
2010-05-10,17.751232147216797
2010-05-11,18.296232223510742
2010-05-12,17.235437393188477
2010-05-13,17.60525131225586
2010-05-14,16.95320701599121
2010-05-17,17.28409767150879
2010-05-18,17.069992065429688
2010-05-19,16.6612491607666
2010-05-20,15.93134593963623
2010-05-21,16.252500534057617
2010-05-24,15.843757629394531
2010-05-25,15.804824829101562
2010-05-26,15.824291229248047
2010-05-27,16.27196502685547
2010-05-28,16.067588806152344
2010-06-01,15.65884780883789
2010-06-02,15.93134593963623
2010-06-03,16.281696319580078
2010-06-04,15.386351585388184
2010-06-07,14.948408126831055
2010-06-08,15.074923515319824
2010-06-09,14.80242919921875
2010-06-10,15.493403434753418
2010-06-11,15.88268756866455
2010-06-14,15.921610832214355
2010-06-15,15.872954368591309
2010-06-16,15.580991744995117
2010-06-17,15.73670482635498
2010-06-18,15.600455284118652
2010-06-21,15.357154846191406
2010-06-22,14.909478187561035
2010-06-23,14.880284309387207
2010-06-24,14.636981964111328
2010-06-25,14.734302520751953
2010-06-28,14.68564224243164
2010-06-29,14.25743293762207
2010-06-30,14.014132499694824
2010-07-01,13.94600772857666
2010-07-02,14.208775520324707
2010-07-06,14.043328285217285
2010-07-07,14.549393653869629
2010-07-08,14.364485740661621
2010-07-09,14.442341804504395
2010-07-12,14.413143157958984
2010-07-13,14.734302520751953
2010-07-14,14.967872619628906
2010-07-15,15.074923515319824
2010-07-16,14.393684387207031
2010-07-19,14.68564224243164
2010-07-20,14.948408126831055
2010-07-21,14.471536636352539
2010-07-22,15.172245979309082
2010-07-23,15.454474449157715
2010-07-26,15.950807571411133
2010-07-27,16.077329635620117
2010-07-28,15.726968765258789
2010-07-29,15.580991744995117
2010-07-30,15.503135681152344
2010-08-02,16.057857513427734
2010-08-03,15.74643611907959
2010-08-04,16.91427993774414
2010-08-05,16.768295288085938
2010-08-06,16.612590789794922
2010-08-09,16.690441131591797
2010-08-10,16.26223373413086
2010-08-11,15.649115562438965
2010-08-12,15.337689399719238
2010-08-13,15.250102996826172
2010-08-16,15.619917869567871
2010-08-17,15.717239379882812
2010-08-18,15.892414093017578
2010-08-19,15.639383316040039
2010-08-20,15.366886138916016
2010-08-23,15.045726776123047
2010-08-24,14.627250671386719
2010-08-25,14.890018463134766
2010-08-26,14.860819816589355
2010-08-27,15.133319854736328
2010-08-30,14.870552062988281
2010-08-31,14.821892738342285
2010-09-01,15.678309440612793
2010-09-02,15.921610832214355
2010-09-03,16.018932342529297
2010-09-07,15.629652976989746
2010-09-08,15.81456184387207
2010-09-09,15.843757629394531
2010-09-10,15.804824829101562
2010-09-13,16.087060928344727
2010-09-14,16.26223373413086
2010-09-15,16.19410514831543
2010-09-16,15.94107437133789
2010-09-17,15.824291229248047
2010-09-20,15.911880493164062
2010-09-21,15.853487014770508
2010-09-22,15.717239379882812
2010-09-23,15.726968765258789
2010-09-24,16.018932342529297
2010-09-27,16.125988006591797
2010-09-28,16.106521606445312
2010-09-29,15.795096397399902
2010-09-30,16.009204864501953
2010-10-01,15.999467849731445
2010-10-04,16.505535125732422
2010-10-05,17.342487335205078
2010-10-06,16.94347381591797
2010-10-07,17.10892105102539
2010-10-08,17.177045822143555
2010-10-11,17.186779022216797
2010-10-12,16.164915084838867
2010-10-13,16.310895919799805
2010-10-14,16.077329635620117
2010-10-15,15.532330513000488
2010-10-18,15.34742259979248
2010-10-19,15.162513732910156
2010-10-20,14.987336158752441
2010-10-21,15.152780532836914
2010-10-22,15.191707611083984
2010-10-25,15.201443672180176
2010-10-26,15.386351585388184
2010-10-27,15.366886138916016
2010-10-28,15.211172103881836
2010-10-29,15.405813217163086
2010-11-01,15.376617431640625
2010-11-02,15.765900611877441
2010-11-03,15.08465576171875
2010-11-04,15.425278663635254
2010-11-05,15.902146339416504
2010-11-08,16.087060928344727
2010-11-09,15.902146339416504
2010-11-10,15.74643611907959
2010-11-11,15.571259498596191
2010-11-12,15.405813217163086
2010-11-15,15.259834289550781
2010-11-16,14.977603912353516
2010-11-17,15.006800651550293
2010-11-18,15.12358283996582
2010-11-19,14.938675880432129
2010-11-22,14.997066497802734
2010-11-23,14.45207691192627
2010-11-24,14.578591346740723
2010-11-26,14.422877311706543
2010-11-29,14.607789039611816
2010-11-30,14.510467529296875
2010-12-01,14.64671516418457
2010-12-02,14.675912857055664
2010-12-03,14.773233413696289
2010-12-06,15.016533851623535
2010-12-07,15.09438705444336
2010-12-08,15.327960014343262
2010-12-09,15.327960014343262
2010-12-10,15.39608097076416
2010-12-13,15.337689399719238
2010-12-14,15.366886138916016
2010-12-15,15.289029121398926
2010-12-16,15.444742202758789
2010-12-17,15.483670234680176
2010-12-20,15.425278663635254
2010-12-21,15.503135681152344
2010-12-22,15.551794052124023
2010-12-23,15.512866020202637
2010-12-27,15.697773933410645
2010-12-28,15.717239379882812
2010-12-29,16.106521606445312
2010-12-30,16.174646377563477
2010-12-31,15.94107437133789
2011-01-03,15.94107437133789
2011-01-04,15.94107437133789
2011-01-05,15.843757629394531
2011-01-06,15.795096397399902
2011-01-07,15.619917869567871
2011-01-10,15.580991744995117
2011-01-11,15.571259498596191
2011-01-12,15.600455284118652
2011-01-13,15.610187530517578
2011-01-14,15.522597312927246
2011-01-18,15.571259498596191
2011-01-19,15.415546417236328
2011-01-20,15.337689399719238
2011-01-21,14.724573135375977
2011-01-24,14.880284309387207
2011-01-25,14.967872619628906
2011-01-26,14.928942680358887
2011-01-27,14.675912857055664
2011-01-28,14.59805679321289
2011-01-31,15.172245979309082
2011-02-01,15.201443672180176
2011-02-02,17.60525131225586
2011-02-03,17.62471580505371
2011-02-04,17.741500854492188
2011-02-07,17.790164947509766
2011-02-08,17.809629440307617
2011-02-09,17.546865463256836
2011-02-10,17.712308883666992
2011-02-11,17.72203826904297
2011-02-14,17.906944274902344
2011-02-15,18.033458709716797
2011-02-16,18.422746658325195
2011-02-17,18.841222763061523
2011-02-18,18.763370513916016
2011-02-22,18.36435317993164
2011-02-23,18.354618072509766
2011-02-24,18.296232223510742
2011-02-25,18.666048049926758
2011-02-28,18.296232223510742
2011-03-01,17.906944274902344
2011-03-02,18.208641052246094
2011-03-03,18.451940536499023
2011-03-04,18.286495208740234
2011-03-07,17.955608367919922
2011-03-08,18.24756622314453
2011-03-09,18.121049880981445
2011-03-10,18.033458709716797
2011-03-11,18.043195724487305
2011-03-14,18.101593017578125
2011-03-15,17.877750396728516
2011-03-16,17.72203826904297
2011-03-17,18.169710159301758
2011-03-18,18.091854095458984
2011-03-21,18.432485580444336
2011-03-22,18.31569480895996
2011-03-23,18.588186264038086
2011-03-24,19.308361053466797
2011-03-25,19.1721134185791
2011-03-28,19.18184471130371
2011-03-29,19.1331844329834
2011-03-30,19.152650833129883
2011-03-31,19.006669998168945
2011-04-01,19.201305389404297
2011-04-04,19.16238021850586
2011-04-05,19.493267059326172
2011-04-06,19.70737075805664
2011-04-07,19.70737075805664
2011-04-08,19.327823638916016
2011-04-11,19.318096160888672
2011-04-12,19.211040496826172
2011-04-13,19.357019424438477
2011-04-14,19.415414810180664
2011-04-15,19.590585708618164
2011-04-18,19.33755874633789
2011-04-19,19.4543399810791
2011-04-20,19.9506778717041
2011-04-21,19.863088607788086
2011-04-25,19.98960304260254
2011-04-26,19.687904357910156
2011-04-27,19.6976375579834
2011-04-28,19.94094467163086
2011-04-29,19.639253616333008
2011-05-02,19.756032943725586
2011-05-03,19.61978530883789
2011-05-04,19.386215209960938
2011-05-05,21.09906005859375
2011-05-06,21.167179107666016
2011-05-09,21.449413299560547
2011-05-10,22.150117874145508
2011-05-11,22.00413703918457
2011-05-12,22.26690101623535
2011-05-13,23.06492805480957
2011-05-16,22.49073600769043
2011-05-17,22.75349998474121
2011-05-18,23.084392547607422
2011-05-19,23.14278221130371
2011-05-20,23.006534576416016
2011-05-23,22.724308013916016
2011-05-24,22.56859588623047
2011-05-25,23.113584518432617
2011-05-26,22.93840789794922
2011-05-27,23.259563446044922
2011-05-31,23.75589942932129
2011-06-01,23.7656307220459
2011-06-02,23.5904541015625
2011-06-03,23.386083602905273
2011-06-06,23.162250518798828
2011-06-07,22.724308013916016
2011-06-08,22.111188888549805
2011-06-09,22.481006622314453
2011-06-10,22.198776245117188
2011-06-13,22.17931365966797
2011-06-14,22.578327178955078
2011-06-15,22.111188888549805
2011-06-16,21.819231033325195
2011-06-17,21.6440486907959
2011-06-20,21.760833740234375
2011-06-21,22.07225799560547
2011-06-22,21.936012268066406
2011-06-23,21.31315803527832
2011-06-24,21.186641693115234
2011-06-27,21.128252029418945
2011-06-28,21.945741653442383
2011-06-29,22.977338790893555
2011-06-30,22.967605590820312
2011-07-01,23.541797637939453
2011-07-05,23.668312072753906
2011-07-06,23.697509765625
2011-07-07,24.16464614868164
2011-07-08,24.378755569458008
2011-07-11,23.736434936523438
2011-07-12,23.5223331451416
2011-07-13,23.269298553466797
2011-07-14,22.88001823425293
2011-07-15,22.967605590820312
2011-07-18,22.977338790893555
2011-07-19,23.45421028137207
2011-07-20,23.366621017456055
2011-07-21,23.249835968017578
2011-07-22,23.288761138916016
2011-07-25,23.425010681152344
2011-07-26,23.171974182128906
2011-07-27,22.35448455810547
2011-07-28,21.955472946166992
2011-07-29,21.65378189086914
2011-08-01,21.361818313598633
2011-08-02,20.641651153564453
2011-08-03,20.768169403076172
2011-08-04,19.61005210876465
2011-08-05,19.464069366455078
2011-08-08,17.663650512695312
2011-08-09,18.101593017578125
2011-08-10,17.147850036621094
2011-08-11,18.63684844970703
2011-08-12,19.395950317382812
2011-08-15,19.717103958129883
2011-08-16,19.483535766601562
2011-08-17,19.376482009887695
2011-08-18,18.36435317993164
2011-08-19,18.79256248474121
2011-08-22,19.07479476928711
2011-08-23,19.76576805114746
2011-08-24,19.794963836669922
2011-08-25,19.853355407714844
2011-08-26,20.923877716064453
2011-08-29,21.682981491088867
2011-08-30,21.955472946166992
2011-08-31,21.974937438964844
2011-09-01,21.37155532836914
2011-09-02,21.400747299194336
2011-09-06,21.303424835205078
2011-09-07,21.945741653442383
2011-09-08,21.48833465576172
2011-09-09,20.787630081176758
2011-09-12,21.478605270385742
2011-09-13,21.517534255981445
2011-09-14,22.07225799560547
2011-09-15,22.35448455810547
2011-09-16,22.393417358398438
2011-09-19,22.25716781616211
2011-09-20,22.29609489440918
2011-09-21,21.361818313598633
2011-09-22,20.203704833984375
2011-09-23,20.680578231811523
2011-09-26,21.176912307739258
2011-09-27,21.332622528076172
2011-09-28,20.447010040283203
2011-09-29,20.06746482849121
2011-09-30,19.902015686035156
2011-10-03,19.230506896972656
2011-10-04,19.726842880249023
2011-10-05,20.39834976196289
2011-10-06,21.955472946166992
2011-10-07,21.780296325683594
2011-10-10,22.957876205444336
2011-10-11,22.88001823425293
2011-10-12,23.0941219329834
2011-10-13,23.191442489624023
2011-10-14,23.882421493530273
2011-10-17,23.191442489624023
2011-10-18,23.853219985961914
2011-10-19,22.98707389831543
2011-10-20,22.782697677612305
2011-10-21,22.948143005371094
2011-10-24,24.271699905395508
2011-10-25,23.814292907714844
2011-10-26,23.736434936523438
2011-10-27,23.843488693237305
2011-10-28,23.45421028137207
2011-10-31,22.724308013916016
2011-11-01,21.858156204223633
2011-11-02,22.850820541381836
2011-11-03,23.726699829101562
2011-11-04,24.524734497070312
2011-11-07,23.833755493164062
2011-11-08,23.5904541015625
2011-11-09,22.41288185119629
2011-11-10,22.93840789794922
2011-11-11,23.259563446044922
2011-11-14,23.113584518432617
2011-11-15,23.171974182128906
2011-11-16,22.44207763671875
2011-11-17,21.721904754638672
2011-11-18,21.400747299194336
2011-11-21,21.05039405822754
2011-11-22,21.274232864379883
2011-11-23,20.37888526916504
2011-11-25,20.27182960510254
2011-11-28,21.49806785583496
2011-11-29,21.108787536621094
2011-11-30,22.56859588623047
2011-12-01,22.70484161376953
2011-12-02,22.383682250976562
2011-12-05,22.120920181274414
2011-12-06,22.5296630859375
2011-12-07,21.98467254638672
2011-12-08,20.914140701293945
2011-12-09,21.400747299194336
2011-12-12,21.09906005859375
2011-12-13,20.301029205322266
2011-12-14,19.794963836669922
2011-12-15,20.359416961669922
2011-12-16,19.687904357910156
2011-12-19,19.318096160888672
2011-12-20,20.018802642822266
2011-12-21,19.756032943725586
2011-12-22,19.756032943725586
2011-12-23,20.155046463012695
2011-12-27,20.447010040283203
2011-12-28,19.98960304260254
2011-12-29,20.301029205322266
2011-12-30,20.047998428344727
2012-01-03,20.72924041748047
2012-01-04,19.746299743652344
2012-01-05,19.979869842529297
2012-01-06,19.142915725708008
2012-01-09,18.89961814880371
2012-01-10,18.938541412353516
2012-01-11,18.860687255859375
2012-01-12,18.98720359802246
2012-01-13,17.556594848632812
2012-01-17,17.264631271362305
2012-01-18,17.770700454711914
2012-01-19,17.069992065429688
2012-01-20,17.449541091918945
2012-01-23,17.49820327758789
2012-01-24,17.459272384643555
2012-01-25,17.556594848632812
2012-01-26,17.186779022216797
2012-01-27,17.653913497924805
2012-01-30,17.546865463256836
2012-01-31,18.082130432128906
2012-02-01,17.94587516784668
2012-02-02,19.045595169067383
2012-02-03,18.72443962097168
2012-02-06,18.49086570739746
2012-02-07,17.99453353881836
2012-02-08,17.751232147216797
2012-02-09,17.39114761352539
2012-02-10,16.95320701599121
2012-02-13,17.021329879760742
2012-02-14,17.186779022216797
2012-02-15,17.274362564086914
2012-02-16,17.2938289642334
2012-02-17,17.001867294311523
2012-02-21,16.758573532104492
2012-02-22,16.670978546142578
2012-02-23,16.729373931884766
2012-02-24,16.476337432861328
2012-02-27,16.35955238342285
2012-02-28,16.26223373413086
2012-02-29,15.902146339416504
2012-03-01,16.242769241333008
2012-03-02,16.330358505249023
2012-03-05,16.04813003540039
2012-03-06,15.999467849731445
2012-03-07,16.067588806152344
2012-03-08,16.933740615844727
2012-03-09,16.797496795654297
2012-03-12,16.388748168945312
2012-03-13,16.816957473754883
2012-03-14,16.057857513427734
2012-03-15,16.26223373413086
2012-03-16,16.992136001586914
2012-03-19,16.70990753173828
2012-03-20,16.5541934967041
2012-03-21,16.466609954833984
2012-03-22,16.505535125732422
2012-03-23,16.4082088470459
2012-03-26,16.544462203979492
2012-03-27,16.563928604125977
2012-03-28,16.340091705322266
2012-03-29,16.04813003540039
2012-03-30,16.04813003540039
2012-04-02,16.26223373413086
2012-04-03,16.203840255737305
2012-04-04,15.824291229248047
2012-04-05,15.834020614624023
2012-04-09,15.47393798828125
2012-04-10,15.133319854736328
2012-04-11,15.46420669555664
2012-04-12,16.077329635620117
2012-04-13,15.74643611907959
2012-04-16,14.80242919921875
2012-04-17,14.870552062988281
2012-04-18,14.666177749633789
2012-04-19,14.364485740661621
2012-04-20,14.529932022094727
2012-04-23,14.471536636352539
2012-04-24,14.481270790100098
2012-04-25,14.607789039611816
2012-04-26,15.503135681152344
2012-04-27,14.909478187561035
2012-04-30,14.967872619628906
2012-05-01,15.12358283996582
2012-05-02,15.444742202758789
2012-05-03,15.250102996826172
2012-05-04,14.714838027954102
2012-05-07,14.724573135375977
2012-05-08,14.091987609863281
2012-05-09,13.74163818359375
2012-05-10,14.315826416015625
2012-05-11,14.17957878112793
2012-05-14,13.99466609954834
2012-05-15,13.92654800415039
2012-05-16,14.02386474609375
2012-05-17,13.858419418334961
2012-05-18,13.722172737121582
2012-05-21,13.99466609954834
2012-05-22,13.87788200378418
2012-05-23,14.29636001586914
2012-05-24,13.838956832885742
2012-05-25,13.838956832885742
2012-05-29,13.99466609954834
2012-05-30,13.770832061767578
2012-05-31,13.255033493041992
2012-06-01,12.768430709838867
2012-06-04,12.719768524169922
2012-06-05,12.787897109985352
2012-06-06,13.342622756958008
2012-06-07,13.060392379760742
2012-06-08,13.109054565429688
2012-06-11,12.476470947265625
2012-06-12,12.44727611541748
2012-06-13,11.960673332214355
2012-06-14,11.9898681640625
2012-06-15,12.106653213500977
2012-06-18,12.096920013427734
2012-06-19,12.330491065979004
2012-06-20,12.320758819580078
2012-06-21,11.678445816040039
2012-06-22,11.931477546691895
2012-06-25,11.79522705078125
2012-06-26,11.649248123168945
2012-06-27,11.78549575805664
2012-06-28,11.571391105651855
2012-06-29,12.019064903259277
2012-07-02,11.950942039489746
2012-07-03,12.25263500213623
2012-07-05,12.057994842529297
2012-07-06,11.697909355163574
2012-07-09,11.620052337646484
2012-07-10,11.27943229675293
2012-07-11,11.367021560668945
2012-07-12,11.27943229675293
2012-07-13,11.39621639251709
2012-07-16,11.221038818359375
2012-07-17,11.055594444274902
2012-07-18,11.191841125488281
2012-07-19,11.941210746765137
2012-07-20,11.658980369567871
2012-07-23,11.503267288208008
2012-07-24,11.230769157409668
2012-07-25,11.201573371887207
2012-07-26,10.65657901763916
2012-07-27,11.104254722595215
2012-07-30,10.929078102111816
2012-07-31,10.724706649780273
2012-08-01,11.367021560668945
2012-08-02,11.065325736999512
2012-08-03,11.649248123168945
2012-08-06,11.873085021972656
2012-08-07,12.44727611541748
2012-08-08,12.593255043029785
2012-08-09,12.768430709838867
2012-08-10,12.729503631591797
2012-08-13,12.525132179260254
2012-08-14,12.36941909790039
2012-08-15,12.739235877990723
2012-08-16,13.439942359924316
2012-08-17,13.401018142700195
2012-08-20,13.196640968322754
2012-08-21,13.196640968322754
2012-08-22,13.079854965209961
2012-08-23,12.894948959350586
2012-08-24,12.972803115844727
2012-08-27,12.583524703979492
2012-08-28,12.486202239990234
2012-08-29,12.505668640136719
2012-08-30,12.651646614074707
2012-08-31,12.972803115844727
2012-09-04,12.680842399597168
2012-09-05,12.787897109985352
2012-09-06,13.264765739440918
2012-09-07,13.663778305053711
2012-09-10,13.469139099121094
2012-09-11,13.439942359924316
2012-09-12,13.615119934082031
2012-09-13,13.858419418334961
2012-09-14,14.111451148986816
2012-09-17,13.829224586486816
2012-09-18,13.62485122680664
2012-09-19,13.556726455688477
2012-09-20,13.118786811828613
2012-09-21,12.885217666625977
2012-09-24,12.953340530395508
2012-09-25,12.340225219726562
2012-09-26,12.262367248535156
2012-09-27,12.437542915344238
2012-09-28,12.349955558776855
2012-10-01,12.019064903259277
2012-10-02,12.31102466583252
2012-10-03,12.505668640136719
2012-10-04,12.680842399597168
2012-10-05,12.602988243103027
2012-10-08,12.632183074951172
2012-10-09,12.661376953125
2012-10-10,12.544595718383789
2012-10-11,12.70030689239502
2012-10-12,13.05066204071045
2012-10-15,13.323158264160156
2012-10-16,13.605388641357422
2012-10-17,13.498335838317871
2012-10-18,13.4594087600708
2012-10-19,12.729503631591797
2012-10-22,12.70030689239502
2012-10-23,12.427810668945312
2012-10-24,12.087188720703125
2012-10-25,11.88281536102295
2012-10-26,11.590856552124023
2012-10-31,12.019064903259277
2012-11-01,12.651646614074707
2012-11-02,12.641916275024414
2012-11-05,12.846287727355957
2012-11-06,13.391282081604004
2012-11-07,13.079854965209961
2012-11-08,12.564062118530273
2012-11-09,12.544595718383789
2012-11-12,12.671113014221191
2012-11-13,12.632183074951172
2012-11-14,12.408346176147461
2012-11-15,12.70030689239502
2012-11-16,12.70030689239502
2012-11-19,13.342622756958008
2012-11-20,13.488603591918945
2012-11-21,13.595656394958496
2012-11-23,13.984938621520996
2012-11-26,14.208775520324707
2012-11-27,14.345022201538086
2012-11-28,14.627250671386719
2012-11-29,14.627250671386719
2012-11-30,14.413143157958984
2012-12-03,14.140646934509277
2012-12-04,14.053061485290527
2012-12-05,14.237968444824219
2012-12-06,14.422877311706543
2012-12-07,14.442341804504395
2012-12-10,14.422877311706543
2012-12-11,14.744035720825195
2012-12-12,14.91921329498291
2012-12-13,14.841357231140137
2012-12-14,14.890018463134766
2012-12-17,15.006800651550293
2012-12-18,14.510467529296875
2012-12-19,14.014132499694824
2012-12-20,13.566459655761719
2012-12-21,13.517797470092773
2012-12-24,13.731903076171875
2012-12-26,13.780563354492188
2012-12-27,13.644315719604492
2012-12-28,13.546995162963867
2012-12-31,14.130919456481934
2013-01-02,14.160114288330078
2013-01-03,14.345022201538086
2013-01-04,14.481270790100098
2013-01-07,14.062792778015137
2013-01-08,13.401018142700195
2013-01-09,13.332889556884766
2013-01-10,13.62485122680664
2013-01-11,13.858419418334961
2013-01-14,14.043328285217285
2013-01-15,14.218505859375
2013-01-16,14.208775520324707
2013-01-17,14.121184349060059
2013-01-18,14.072525024414062
2013-01-22,14.043328285217285
2013-01-23,13.67351245880127
2013-01-24,13.87788200378418
2013-01-25,14.37421703338623
2013-01-28,14.636981964111328
2013-01-29,14.549393653869629
2013-01-30,14.675912857055664
2013-01-31,15.308494567871094
2013-02-01,15.756171226501465
2013-02-04,15.571259498596191
2013-02-05,16.437408447265625
2013-02-06,16.42767906188965
2013-02-07,16.417951583862305
2013-02-08,16.904544830322266
2013-02-11,16.94347381591797
2013-02-12,17.069992065429688
2013-02-13,16.70990753173828
2013-02-14,16.690441131591797
2013-02-15,16.515270233154297
2013-02-19,17.11865234375
2013-02-20,17.0116024017334
2013-02-21,17.16731071472168
2013-02-22,17.332759857177734
2013-02-25,17.225706100463867
2013-02-26,17.215978622436523
2013-02-27,17.63445472717285
2013-02-28,17.060256958007812
2013-03-01,17.556594848632812
2013-03-04,17.712308883666992
2013-03-05,18.014001846313477
2013-03-06,18.121049880981445
2013-03-07,18.208641052246094
2013-03-08,18.082130432128906
2013-03-11,18.617380142211914
2013-03-12,18.73417091369629
2013-03-13,18.432485580444336
2013-03-14,18.821758270263672
2013-03-15,18.37408447265625
2013-03-18,18.208641052246094
2013-03-19,16.690441131591797
2013-03-20,16.87535285949707
2013-03-21,17.225706100463867
2013-03-22,17.48846435546875
2013-03-25,17.089462280273438
2013-03-26,17.2938289642334
2013-03-27,17.313297271728516
2013-03-28,17.225706100463867
2013-04-01,17.4398136138916
2013-04-02,17.07972526550293
2013-04-03,16.778032302856445
2013-04-04,16.787763595581055
2013-04-05,16.885082244873047
2013-04-08,16.80722999572754
2013-04-09,16.982406616210938
2013-04-10,17.32302474975586
2013-04-11,17.157577514648438
2013-04-12,17.10892105102539
2013-04-15,16.45687484741211
2013-04-16,16.904544830322266
2013-04-17,16.5541934967041
2013-04-18,16.486066818237305
2013-04-19,16.63205337524414
2013-04-22,16.816957473754883
2013-04-23,16.95320701599121
2013-04-24,17.32302474975586
2013-04-25,17.459272384643555
2013-04-26,17.400876998901367
2013-04-29,17.2938289642334
2013-04-30,17.138113021850586
2013-05-01,16.836421966552734
2013-05-02,17.069992065429688
2013-05-03,17.478736877441406
2013-05-06,17.799896240234375
2013-05-07,17.91668128967285
2013-05-08,20.982271194458008
2013-05-09,21.06012725830078
2013-05-10,21.87761878967285
2013-05-13,21.15744972229004
2013-05-14,21.809492111206055
2013-05-15,22.03333282470703
2013-05-16,21.429946899414062
2013-05-17,21.614852905273438
2013-05-20,21.206106185913086
2013-05-21,21.381282806396484
2013-05-22,21.167179107666016
2013-05-23,22.04305648803711
2013-05-24,22.159849166870117
2013-05-28,22.636714935302734
2013-05-29,22.539396286010742
2013-05-30,22.724308013916016
2013-05-31,22.37395477294922
2013-06-03,22.37395477294922
2013-06-04,22.111188888549805
2013-06-05,22.26690101623535
2013-06-06,22.65618324279785
2013-06-07,22.977338790893555
2013-06-10,22.25716781616211
2013-06-11,21.994409561157227
2013-06-12,20.962806701660156
2013-06-13,20.914140701293945
2013-06-14,21.225574493408203
2013-06-17,21.828962326049805
2013-06-18,22.41288185119629
2013-06-19,22.22797203063965
2013-06-20,21.556459426879883
2013-06-21,21.39101791381836
2013-06-24,21.030927658081055
2013-06-25,21.19637680053711
2013-06-26,21.206106185913086
2013-06-27,21.614852905273438
2013-06-28,22.37395477294922
2013-07-01,22.55886459350586
2013-07-02,22.889753341674805
2013-07-03,22.685375213623047
2013-07-05,23.191442489624023
2013-07-08,22.90921401977539
2013-07-09,22.93840789794922
2013-07-10,23.259563446044922
2013-07-11,23.61964988708496
2013-07-12,23.668312072753906
2013-07-15,23.541797637939453
2013-07-16,23.541797637939453
2013-07-17,23.171974182128906
2013-07-18,23.51259994506836
2013-07-19,23.61964988708496
2013-07-22,23.366621017456055
2013-07-23,23.191442489624023
2013-07-24,24.729103088378906
2013-07-25,23.979736328125
2013-07-26,25.128124237060547
2013-07-29,24.79723358154297
2013-07-30,25.371417999267578
2013-07-31,25.42008399963379
2013-08-01,25.819093704223633
2013-08-02,25.858020782470703
2013-08-05,25.819093704223633
2013-08-06,25.73150062561035
2013-08-07,25.63418197631836
2013-08-08,25.9261417388916
2013-08-09,25.935874938964844
2013-08-12,25.965070724487305
2013-08-13,25.83855438232422
2013-08-14,25.945606231689453
2013-08-15,25.770435333251953
2013-08-16,26.16944694519043
2013-08-19,25.858020782470703
2013-08-20,26.033199310302734
2013-08-21,25.945606231689453
2013-08-22,27.035594940185547
2013-08-23,27.220508575439453
2013-08-26,27.113452911376953
2013-08-27,26.266769409179688
2013-08-28,26.40300941467285
2013-08-29,26.83122444152832
2013-08-30,25.9261417388916
2013-09-03,26.626850128173828
2013-09-04,27.239971160888672
2013-09-05,26.938278198242188
2013-09-06,26.042926788330078
2013-09-09,26.383556365966797
2013-09-10,26.227840423583984
2013-09-11,25.9942684173584
2013-09-12,25.682846069335938
2013-09-13,25.955339431762695
2013-09-16,26.237573623657227
2013-09-17,26.86042022705078
