Date,PJT
2016-02-29,25.00699234008789
2016-03-01,25.0159854888916
2016-03-02,25.492393493652344
2016-03-03,24.53059196472168
2016-03-04,23.51484489440918
2016-03-07,23.785022735595703
2016-03-08,24.42445945739746
2016-03-09,23.785022735595703
2016-03-10,24.613584518432617
2016-03-11,24.163284301757812
2016-03-14,24.595571517944336
2016-03-15,24.532527923583984
2016-03-16,23.848068237304688
2016-03-17,24.26235008239746
2016-03-18,23.848068237304688
2016-03-21,24.334402084350586
2016-03-22,24.19029998779297
2016-03-23,23.87508773803711
2016-03-24,23.839059829711914
2016-03-28,21.308359146118164
2016-03-29,20.957124710083008
2016-03-30,22.217966079711914
2016-03-31,21.659597396850586
2016-04-01,20.984142303466797
2016-04-04,21.425434112548828
2016-04-05,21.119232177734375
2016-04-06,21.074199676513672
2016-04-07,20.713953018188477
2016-04-08,20.488807678222656
2016-04-11,20.506820678710938
2016-04-12,20.713953018188477
2016-04-13,21.605562210083008
2016-04-14,21.209291458129883
2016-04-15,21.434446334838867
2016-04-18,21.362396240234375
2016-04-19,21.713632583618164
2016-04-20,21.641586303710938
2016-04-21,21.605562210083008
2016-04-22,21.56953239440918
2016-04-25,21.074199676513672
2016-04-26,21.074199676513672
2016-04-27,20.1375675201416
2016-04-28,20.353715896606445
2016-04-29,20.101545333862305
2016-05-02,19.876388549804688
2016-05-03,20.236631393432617
2016-05-04,20.17359161376953
2016-05-05,19.723285675048828
2016-05-06,19.57918930053711
2016-05-09,20.767993927001953
2016-05-10,21.353389739990234
2016-05-11,21.488481521606445
2016-05-12,21.389408111572266
2016-05-13,20.731969833374023
2016-05-16,21.308359146118164
2016-05-17,21.839717864990234
2016-05-18,22.17293930053711
2016-05-19,21.38040542602539
2016-05-20,22.407093048095703
2016-05-23,22.37108039855957
2016-05-24,22.911436080932617
2016-05-25,23.100561141967773
2016-05-26,23.50584602355957
2016-05-27,23.442794799804688
2016-05-31,23.3797550201416
2016-06-01,23.595897674560547
2016-06-02,24.04620361328125
2016-06-03,24.127254486083984
2016-06-06,24.713747024536133
2016-06-07,24.524269104003906
2016-06-08,24.01898765563965
2016-06-09,23.333236694335938
2016-06-10,22.972328186035156
2016-06-13,22.133193969726562
2016-06-14,21.447452545166016
2016-06-15,22.09710121154785
2016-06-16,21.99785041809082
2016-06-17,21.38429069519043
2016-06-20,22.23244285583496
2016-06-21,22.557273864746094
2016-06-22,22.38583755493164
2016-06-23,23.017436981201172
2016-06-24,22.476062774658203
2016-06-27,19.904539108276367
2016-06-28,20.057924270629883
2016-06-29,20.707576751708984
2016-06-30,20.7526912689209
2016-07-01,20.626375198364258
2016-07-05,20.57223129272461
2016-07-06,20.860963821411133
2016-07-07,21.248945236206055
2016-07-08,22.241470336914062
2016-07-11,22.95427894592285
2016-07-12,23.630992889404297
2016-07-13,23.468582153320312
2016-07-14,23.784385681152344
2016-07-15,23.856569290161133
2016-07-18,24.02800750732422
2016-07-19,23.62197494506836
2016-07-20,23.47760581970215
2016-07-21,23.15277862548828
2016-07-22,23.125715255737305
2016-07-25,22.81894302368164
2016-07-26,22.701637268066406
2016-07-27,23.125715255737305
2016-07-28,23.558809280395508
2016-07-29,23.03548812866211
2016-08-01,22.56629180908203
2016-08-02,21.33917999267578
2016-08-03,21.7181396484375
2016-08-04,21.70009422302246
2016-08-05,21.880558013916016
2016-08-08,22.02491569519043
2016-08-09,22.49410629272461
2016-08-10,22.36779022216797
2016-08-11,22.448991775512695
2016-08-12,22.33169937133789
2016-08-15,22.37681007385254
2016-08-16,22.304624557495117
2016-08-17,22.124174118041992
2016-08-18,22.33169937133789
2016-08-19,22.268537521362305
2016-08-22,22.557273864746094
2016-08-23,22.421924591064453
2016-08-24,22.214401245117188
2016-08-25,22.322675704956055
2016-08-26,22.304624557495117
2016-08-29,22.295610427856445
2016-08-30,22.421924591064453
2016-08-31,22.2595157623291
2016-09-01,22.349742889404297
2016-09-02,22.54865074157715
2016-09-06,22.141796112060547
2016-09-07,22.295495986938477
2016-09-08,22.602895736694336
2016-09-09,21.78919219970703
2016-09-12,22.295495986938477
2016-09-13,22.060428619384766
2016-09-14,22.096595764160156
2016-09-15,22.50344467163086
2016-09-16,23.08207893371582
2016-09-19,23.009746551513672
2016-09-20,22.819881439208984
2016-09-21,22.94645881652832
2016-09-22,23.52509117126465
2016-09-23,23.7149600982666
2016-09-26,23.217693328857422
2016-09-27,23.470849990844727
2016-09-28,23.742080688476562
2016-09-29,24.0133113861084
2016-09-30,24.655242919921875
2016-10-03,24.29359245300293
2016-10-04,24.139896392822266
2016-10-05,24.18510627746582
2016-10-06,24.257431030273438
2016-10-07,24.148937225341797
2016-10-10,24.329757690429688
2016-10-11,23.895782470703125
2016-10-12,23.80536651611328
2016-10-13,23.389476776123047
2016-10-14,23.841537475585938
2016-10-17,23.7149600982666
2016-10-18,23.705923080444336
2016-10-19,23.841537475585938
2016-10-20,23.886743545532227
2016-10-21,23.959075927734375
2016-10-24,24.37495994567871
2016-10-25,24.46537208557129
2016-10-26,24.81797981262207
2016-10-27,24.69140625
2016-10-28,24.854148864746094
2016-10-31,24.899351119995117
2016-11-01,24.863183975219727
2016-11-02,24.040437698364258
2016-11-03,24.429216384887695
2016-11-04,24.402084350585938
2016-11-07,24.989765167236328
2016-11-08,24.953596115112305
2016-11-09,25.921003341674805
2016-11-10,26.55388069152832
2016-11-11,26.743749618530273
2016-11-14,26.9245662689209
2016-11-15,26.933612823486328
2016-11-16,27.087305068969727
2016-11-17,27.15060043334961
2016-11-18,27.123476028442383
2016-11-21,27.141555786132812
2016-11-22,27.096355438232422
2016-11-23,27.07827377319336
2016-11-25,27.367584228515625
2016-11-28,26.870323181152344
2016-11-29,26.797990798950195
2016-11-30,26.6262149810791
2016-12-01,26.599090576171875
2016-12-02,26.3640193939209
2016-12-05,27.17006492614746
2016-12-06,28.302154541015625
2016-12-07,28.0576171875
2016-12-08,28.24781036376953
2016-12-09,28.320262908935547
2016-12-12,27.5413875579834
2016-12-13,26.907419204711914
2016-12-14,26.626663208007812
2016-12-15,26.354961395263672
2016-12-16,26.88930892944336
2016-12-19,27.912710189819336
2016-12-20,28.066680908203125
2016-12-21,28.202524185180664
2016-12-22,27.695356369018555
2016-12-23,27.89459991455078
2016-12-27,27.89459991455078
2016-12-28,28.601022720336914
2016-12-29,28.573848724365234
2016-12-30,27.967052459716797
2017-01-03,28.238752365112305
2017-01-04,28.872716903686523
2017-01-05,28.65536117553711
2017-01-06,28.70970344543457
2017-01-09,28.46517562866211
2017-01-10,28.510448455810547
2017-01-11,28.18442153930664
2017-01-12,27.9580020904541
2017-01-13,28.193471908569336
2017-01-17,27.523271560668945
2017-01-18,27.794973373413086
2017-01-19,28.084789276123047
2017-01-20,28.320262908935547
2017-01-23,28.18442153930664
2017-01-24,28.782154083251953
2017-01-25,29.2349910736084
2017-01-26,29.17159080505371
2017-01-27,28.70970344543457
2017-01-30,28.791210174560547
2017-01-31,28.754980087280273
2017-02-01,29.044801712036133
2017-02-02,29.07196807861328
2017-02-03,29.34366798400879
2017-02-06,29.316505432128906
2017-02-07,29.135364532470703
2017-02-08,28.35648536682129
2017-02-09,30.167827606201172
2017-02-10,32.33237838745117
2017-02-13,32.79426193237305
2017-02-14,33.57314682006836
2017-02-15,33.20181655883789
2017-02-16,33.582210540771484
2017-02-17,33.57314682006836
2017-02-21,33.40107727050781
2017-02-22,33.54596710205078
2017-02-23,33.59125518798828
2017-02-24,34.089378356933594
2017-02-27,33.87200927734375
2017-02-28,33.51879119873047
2017-03-01,34.850135803222656
2017-03-02,34.8320198059082
2017-03-03,34.80486297607422
2017-03-06,34.70522689819336
2017-03-07,34.81404495239258
2017-03-08,34.34247970581055
2017-03-09,33.70769119262695
2017-03-10,34.43317413330078
2017-03-13,34.92287063598633
2017-03-14,34.197391510009766
2017-03-15,34.442230224609375
2017-03-16,34.84125518798828
2017-03-17,34.01601791381836
2017-03-20,33.42656326293945
2017-03-21,32.60132598876953
2017-03-22,31.703548431396484
2017-03-23,31.8486385345459
2017-03-24,32.14789962768555
2017-03-27,31.939321517944336
2017-03-28,32.555999755859375
2017-03-29,31.912124633789062
2017-03-30,31.830501556396484
2017-03-31,31.82144546508789
2017-04-03,31.11409568786621
2017-04-04,30.651601791381836
2017-04-05,29.880781173706055
2017-04-06,30.50649642944336
2017-04-07,30.47929573059082
2017-04-10,30.207242965698242
2017-04-11,30.243511199951172
2017-04-12,29.953327178955078
2017-04-13,29.59058952331543
2017-04-17,30.497438430786133
2017-04-18,30.42490005493164
2017-04-19,30.878313064575195
2017-04-20,31.1866512298584
2017-04-21,31.1231689453125
2017-04-24,31.5312557220459
2017-04-25,31.794233322143555
2017-04-26,31.912124633789062
2017-04-27,31.67634391784668
2017-04-28,31.43149757385254
2017-05-01,31.46776580810547
2017-05-02,33.81652069091797
2017-05-03,33.18172836303711
2017-05-04,33.11823654174805
2017-05-05,32.84618377685547
2017-05-08,33.571659088134766
2017-05-09,34.36062240600586
2017-05-10,34.46038055419922
2017-05-11,36.07456588745117
2017-05-12,36.51893997192383
2017-05-15,37.15372848510742
2017-05-16,37.2716178894043
2017-05-17,35.729976654052734
2017-05-18,35.38536071777344
2017-05-19,35.04075622558594
2017-05-22,34.950077056884766
2017-05-23,34.98636245727539
2017-05-24,34.750572204589844
2017-05-25,34.92287063598633
2017-05-26,35.3581657409668
2017-05-30,34.995418548583984
2017-05-31,35.06796646118164
2017-06-01,36.07456588745117
2017-06-02,36.11083984375
2017-06-05,35.40350341796875
2017-06-06,35.17649841308594
2017-06-07,35.194664001464844
2017-06-08,35.46706771850586
2017-06-09,35.88475036621094
2017-06-12,35.62142562866211
2017-06-13,36.32059860229492
2017-06-14,36.29336929321289
2017-06-15,35.78487777709961
2017-06-16,35.21282196044922
2017-06-19,35.63051223754883
2017-06-20,35.167423248291016
2017-06-21,34.913185119628906
2017-06-22,35.3671875
2017-06-23,36.2207145690918
2017-06-26,36.29336929321289
2017-06-27,35.9846305847168
2017-06-28,36.76552963256836
2017-06-29,36.484031677246094
2017-06-30,36.5203742980957
2017-07-03,36.30244445800781
2017-07-05,36.42048645019531
2017-07-06,36.856327056884766
2017-07-07,37.3738899230957
2017-07-10,37.410221099853516
2017-07-11,38.28190612792969
2017-07-12,38.13663101196289
2017-07-13,38.65419387817383
2017-07-14,38.68143844604492
2017-07-17,39.32613754272461
2017-07-18,39.825538635253906
2017-07-19,40.5610237121582
2017-07-20,40.769866943359375
2017-07-21,40.44297409057617
2017-07-24,39.97081756591797
2017-07-25,40.62459945678711
2017-07-26,40.370338439941406
2017-07-27,39.86186218261719
2017-07-28,39.66208267211914
2017-07-31,39.38969421386719
2017-08-01,39.298892974853516
2017-08-02,37.5373420715332
2017-08-03,36.39323806762695
2017-08-04,36.23888397216797
2017-08-07,36.602081298828125
2017-08-08,36.93804931640625
2017-08-09,36.856327056884766
2017-08-10,35.8393440246582
2017-08-11,34.64986038208008
2017-08-14,34.876853942871094
2017-08-15,35.14925765991211
2017-08-16,35.249149322509766
2017-08-17,34.42284393310547
2017-08-18,34.22308349609375
2017-08-21,34.559051513671875
2017-08-22,34.940406799316406
2017-08-23,34.37746047973633
2017-08-24,33.98699951171875
2017-08-25,34.15951919555664
2017-08-28,34.60444259643555
2017-08-29,34.622615814208984
2017-08-30,34.795135498046875
2017-08-31,35.10385513305664
2017-09-01,35.0584602355957
2017-09-05,34.33205032348633
2017-09-06,33.468292236328125
2017-09-07,32.7500114440918
2017-09-08,32.677268981933594
2017-09-11,33.35918045043945
2017-09-12,33.977455139160156
2017-09-13,34.56843566894531
2017-09-14,34.10474395751953
2017-09-15,33.995628356933594
2017-09-18,34.02290344238281
2017-09-19,33.777427673339844
2017-09-20,33.93198776245117
2017-09-21,34.04109573364258
2017-09-22,33.613765716552734
2017-09-25,32.759090423583984
2017-09-26,32.94095230102539
2017-09-27,33.55011749267578
2017-09-28,34.441158294677734
2017-09-29,34.832115173339844
2017-10-02,35.2139778137207
2017-10-03,35.5322151184082
2017-10-04,34.42296600341797
2017-10-05,34.513893127441406
2017-10-06,34.00474166870117
2017-10-09,33.450103759765625
2017-10-10,33.686492919921875
2017-10-11,33.777427673339844
2017-10-12,33.41373825073242
2017-10-13,33.48646926879883
2017-10-16,33.504661560058594
2017-10-17,33.26826095581055
2017-10-18,33.331912994384766
2017-10-19,33.80471420288086
2017-10-20,34.7411994934082
2017-10-23,34.56843566894531
2017-10-24,34.5957145690918
2017-10-25,35.11396408081055
2017-10-26,35.75952911376953
2017-10-27,36.75965881347656
2017-10-30,35.495845794677734
2017-10-31,35.095787048339844
2017-11-01,34.3502311706543
2017-11-02,36.205039978027344
2017-11-03,34.73210525512695
2017-11-06,34.6139030456543
2017-11-07,34.35932159423828
2017-11-08,34.40478515625
2017-11-09,34.55024719238281
2017-11-10,34.71391677856445
2017-11-13,35.041229248046875
2017-11-14,35.723140716552734
2017-11-15,35.486751556396484
2017-11-16,36.05046081542969
2017-11-17,36.18684768676758
2017-11-20,37.277915954589844
2017-11-21,37.67796325683594
2017-11-22,37.787071228027344
2017-11-24,38.005279541015625
2017-11-27,38.15985107421875
2017-11-28,38.24168395996094
2017-11-29,38.24168395996094
2017-11-30,38.66901779174805
2017-12-01,39.123619079589844
2017-12-04,40.38743591308594
2017-12-05,39.959617614746094
2017-12-06,39.30424880981445
2017-12-07,39.71385955810547
2017-12-08,39.72295379638672
2017-12-11,39.68653869628906
2017-12-12,40.260005950927734
2017-12-13,40.3601188659668
2017-12-14,40.14167785644531
2017-12-15,41.13383865356445
2017-12-18,41.2248649597168
2017-12-19,41.09743118286133
2017-12-20,40.73332595825195
2017-12-21,41.34320068359375
2017-12-22,41.23395538330078
2017-12-26,41.46150588989258
2017-12-27,41.36139678955078
2017-12-28,41.397796630859375
2017-12-29,41.50703811645508
2018-01-02,41.1429328918457
2018-01-03,40.988189697265625
2018-01-04,41.85291290283203
2018-01-05,42.71764373779297
2018-01-08,43.60059356689453
2018-01-09,44.4653205871582
2018-01-10,43.655208587646484
2018-01-11,43.709815979003906
2018-01-12,44.474422454833984
2018-01-16,43.536869049072266
2018-01-17,44.21044921875
2018-01-18,43.83724594116211
2018-01-19,44.35609436035156
2018-01-22,44.56543731689453
2018-01-23,44.62915802001953
2018-01-24,44.920440673828125
2018-01-25,45.35737228393555
2018-01-26,45.421077728271484
2018-01-29,44.52903747558594
2018-01-30,43.73712158203125
2018-01-31,43.0999641418457
2018-02-01,43.83724594116211
2018-02-02,41.98946762084961
2018-02-05,40.23269271850586
2018-02-06,40.96088409423828
2018-02-07,43.46404266357422
2018-02-08,42.47187042236328
2018-02-09,41.7527961730957
2018-02-12,43.54597473144531
2018-02-13,43.35481643676758
2018-02-14,43.91007614135742
2018-02-15,44.447113037109375
2018-02-16,44.101219177246094
2018-02-20,44.101219177246094
2018-02-21,43.709815979003906
2018-02-22,43.473148345947266
2018-02-23,43.800846099853516
2018-02-26,44.137630462646484
2018-02-27,43.93739700317383
2018-02-28,43.518680572509766
2018-03-01,43.828155517578125
2018-03-02,43.78264236450195
2018-03-05,43.609676361083984
2018-03-06,43.83749008178711
2018-03-07,43.91949462890625
2018-03-08,44.283973693847656
2018-03-09,45.26805877685547
2018-03-12,45.2407341003418
2018-03-13,44.84891891479492
2018-03-14,44.958255767822266
2018-03-15,44.89447021484375
2018-03-16,45.4229736328125
2018-03-19,45.10405731201172
2018-03-20,45.186058044433594
2018-03-21,45.4229736328125
2018-03-22,44.65756607055664
2018-03-23,43.436561584472656
2018-03-26,44.976478576660156
2018-03-27,44.60288619995117
2018-03-28,44.58468246459961
2018-03-29,45.650760650634766
2018-04-02,45.10405731201172
2018-04-03,46.33415222167969
2018-04-04,48.22944259643555
2018-04-05,48.97661209106445
2018-04-06,48.33877944946289
2018-04-09,48.33877944946289
2018-04-10,48.730587005615234
2018-04-11,49.022178649902344
2018-04-12,48.53013229370117
2018-04-13,48.58480453491211
2018-04-16,49.10418701171875
2018-04-17,49.37754821777344
2018-04-18,49.56889724731445
2018-04-19,49.56889724731445
2018-04-20,49.6053352355957
2018-04-23,49.67823791503906
2018-04-24,49.76934814453125
2018-04-25,49.48688507080078
2018-04-26,49.85135269165039
2018-04-27,50.2704963684082
2018-04-30,50.56209945678711
2018-05-01,50.40719223022461
2018-05-02,48.2932243347168
2018-05-03,49.24996566772461
2018-05-04,47.40024185180664
2018-05-07,47.79206848144531
2018-05-08,47.84674072265625
2018-05-09,48.69414520263672
2018-05-10,48.89460754394531
2018-05-11,49.49599075317383
2018-05-14,49.095069885253906
2018-05-15,49.23175048828125
2018-05-16,49.50510787963867
2018-05-17,49.48688507080078
2018-05-18,49.90603256225586
2018-05-21,50.64409637451172
2018-05-22,51.08147430419922
2018-05-23,51.400394439697266
2018-05-24,51.47329330444336
2018-05-25,51.35482406616211
2018-05-29,50.279632568359375
2018-05-30,50.634986877441406
2018-05-31,50.36162567138672
2018-06-01,50.21583938598633
2018-06-04,50.15205383300781
2018-06-05,50.288856506347656
2018-06-06,50.57158279418945
2018-06-07,50.62629318237305
2018-06-08,51.81193923950195
2018-06-11,51.97608947753906
2018-06-12,51.74809265136719
2018-06-13,51.93049621582031
2018-06-14,52.73307418823242
2018-06-15,53.09788513183594
2018-06-18,53.44444274902344
2018-06-19,52.2952995300293
2018-06-20,51.74809265136719
2018-06-21,50.863426208496094
2018-06-22,51.13704299926758
2018-06-25,50.18853759765625
2018-06-26,50.38005828857422
2018-06-27,49.67780303955078
2018-06-28,49.11234664916992
2018-06-29,48.69282150268555
2018-07-02,49.7963752746582
2018-07-03,50.33446502685547
2018-07-05,49.887569427490234
2018-07-06,50.535099029541016
2018-07-09,51.80280685424805
2018-07-10,51.720726013183594
2018-07-11,52.43211364746094
2018-07-12,51.9487419128418
2018-07-13,51.93960952758789
2018-07-16,48.13649368286133
2018-07-17,48.902591705322266
2018-07-18,49.732521057128906
2018-07-19,50.060848236083984
2018-07-20,50.20677947998047
2018-07-23,50.7448616027832
2018-07-24,51.018470764160156
2018-07-25,50.76310348510742
2018-07-26,51.848411560058594
2018-07-27,52.085533142089844
2018-07-30,50.22501754760742
2018-07-31,54.91280746459961
2018-08-01,53.745426177978516
2018-08-02,52.80604553222656
2018-08-03,52.112911224365234
2018-08-06,52.84252166748047
2018-08-07,52.660125732421875
2018-08-08,53.553897857666016
2018-08-09,54.237918853759766
2018-08-10,54.38384246826172
2018-08-13,54.11935043334961
2018-08-14,55.432655334472656
2018-08-15,53.90046691894531
2018-08-16,53.854862213134766
2018-08-17,52.9702033996582
2018-08-20,53.052284240722656
2018-08-21,53.67245101928711
2018-08-22,53.94606018066406
2018-08-23,54.00990676879883
2018-08-24,54.064632415771484
2018-08-27,53.83662796020508
2018-08-28,53.64509582519531
2018-08-29,53.46269607543945
2018-08-30,53.189090728759766
2018-08-31,52.82427215576172
2018-09-04,52.21268844604492
2018-09-05,51.564598083496094
2018-09-06,50.2592887878418
2018-09-07,50.02195739746094
2018-09-10,49.03611373901367
2018-09-11,49.34648132324219
2018-09-12,48.78053665161133
2018-09-13,49.83939743041992
2018-09-14,50.11322784423828
2018-09-17,48.2511100769043
2018-09-18,48.22372055053711
2018-09-19,47.94074630737305
2018-09-20,48.35150909423828
2018-09-21,48.616233825683594
2018-09-24,48.65273666381836
2018-09-25,49.10002136230469
2018-09-26,48.36976623535156
2018-09-27,47.88597869873047
2018-09-28,47.78556823730469
2018-10-01,47.055320739746094
2018-10-02,45.622215270996094
2018-10-03,45.9234504699707
2018-10-04,45.5400505065918
2018-10-05,45.55831527709961
2018-10-08,44.581600189208984
2018-10-09,44.46294403076172
2018-10-10,42.628196716308594
2018-10-11,40.948631286621094
2018-10-12,41.51457214355469
2018-10-15,42.53691864013672
2018-10-16,43.84223175048828
2018-10-17,43.7874755859375
2018-10-18,41.87969207763672
2018-10-19,41.07643127441406
2018-10-22,40.88473129272461
2018-10-23,39.22343063354492
2018-10-24,37.33391571044922
2018-10-25,38.60270309448242
2018-10-26,38.84003829956055
2018-10-29,38.97697067260742
2018-10-30,40.537864685058594
2018-10-31,41.38677978515625
2018-11-01,43.075477600097656
2018-11-02,41.68800354003906
2018-11-05,41.395912170410156
2018-11-06,43.93352508544922
2018-11-07,43.878746032714844
2018-11-08,44.53596878051758
2018-11-09,42.84727478027344
2018-11-12,41.907081604003906
2018-11-13,41.961849212646484
2018-11-14,41.44155502319336
2018-11-15,42.409122467041016
2018-11-16,42.4273796081543
2018-11-19,42.0166015625
2018-11-20,42.9567985534668
2018-11-21,43.139366149902344
2018-11-23,42.9567985534668
2018-11-26,43.878746032714844
2018-11-27,42.79250717163086
2018-11-28,43.81484603881836
2018-11-29,43.3310661315918
2018-11-30,43.111976623535156
2018-12-03,43.42234420776367
2018-12-04,40.33379364013672
2018-12-06,40.38862228393555
2018-12-07,39.849510192871094
2018-12-10,39.94087219238281
2018-12-11,39.511409759521484
2018-12-12,40.0413932800293
2018-12-13,38.917449951171875
2018-12-14,36.852333068847656
2018-12-17,35.362892150878906
2018-12-18,35.847190856933594
2018-12-19,35.207550048828125
2018-12-20,34.15671920776367
2018-12-21,33.02363967895508
2018-12-24,32.749507904052734
2018-12-26,34.869449615478516
2018-12-27,35.81063461303711
2018-12-28,35.76494598388672
2018-12-31,35.417724609375
2019-01-02,36.33149719238281
2019-01-03,35.92028045654297
2019-01-04,37.108192443847656
2019-01-07,36.65130615234375
2019-01-08,37.665592193603516
2019-01-09,38.104209899902344
2019-01-10,38.679866790771484
2019-01-11,38.75297164916992
2019-01-14,38.81694412231445
2019-01-15,39.25553512573242
2019-01-16,39.63019943237305
2019-01-17,39.922607421875
2019-01-18,40.53483200073242
2019-01-22,39.237281799316406
2019-01-23,39.25553512573242
2019-01-24,39.365203857421875
2019-01-25,39.87690734863281
2019-01-28,39.64847183227539
2019-01-29,39.24641418457031
2019-01-30,40.0413932800293
2019-01-31,39.730709075927734
2019-02-01,40.00484085083008
2019-02-04,40.22414779663086
2019-02-05,39.9865608215332
2019-02-06,40.15104675292969
2019-02-07,39.12762451171875
2019-02-08,40.00484085083008
2019-02-11,39.93174362182617
2019-02-12,40.0505256652832
2019-02-13,40.33379364013672
2019-02-14,40.0505256652832
2019-02-15,41.47601318359375
2019-02-19,41.0556755065918
2019-02-20,41.064823150634766
2019-02-21,40.69016647338867
2019-02-22,41.51256561279297
2019-02-25,41.43032455444336
2019-02-26,41.338951110839844
2019-02-27,42.097373962402344
2019-02-28,42.243568420410156
2019-03-01,42.883209228515625
2019-03-04,40.64447784423828
2019-03-05,39.9858283996582
2019-03-06,38.79658889770508
2019-03-07,37.781158447265625
2019-03-08,37.140804290771484
2019-03-11,37.634788513183594
2019-03-12,37.790306091308594
2019-03-13,37.744564056396484
2019-03-14,37.22312927246094
2019-03-15,37.14994812011719
2019-03-18,38.119632720947266
2019-03-19,37.8268928527832
2019-03-20,37.60734939575195
2019-03-21,37.470130920410156
2019-03-22,36.86635971069336
2019-03-25,38.000709533691406
2019-03-26,38.467254638671875
2019-03-27,38.50386047363281
2019-03-28,38.705108642578125
2019-03-29,38.23855209350586
2019-04-01,38.512996673583984
2019-04-02,38.42152404785156
2019-04-03,37.506717681884766
2019-04-04,38.05559539794922
2019-04-05,38.17452621459961
2019-04-08,37.406089782714844
2019-04-09,36.37237548828125
2019-04-10,36.738285064697266
2019-04-11,36.262596130371094
2019-04-12,36.674259185791016
2019-04-15,36.81147766113281
2019-04-16,37.625648498535156
2019-04-17,37.707977294921875
2019-04-18,38.07390213012695
2019-04-22,38.42152404785156
2019-04-23,39.116764068603516
2019-04-24,38.87892150878906
2019-04-25,38.79658889770508
2019-04-26,39.08018112182617
2019-04-29,39.555870056152344
2019-04-30,39.44609832763672
2019-05-01,39.32716751098633
2019-05-02,39.940086364746094
2019-05-03,40.543846130371094
2019-05-06,41.11103057861328
2019-05-07,40.47067642211914
2019-05-08,40.07730484008789
2019-05-09,40.068153381347656
2019-05-10,39.40950393676758
2019-05-13,37.04016876220703
2019-05-14,36.47300338745117
2019-05-15,36.52789306640625
2019-05-16,36.7474365234375
2019-05-17,36.07049560546875
2019-05-20,35.85093307495117
2019-05-21,36.07049560546875
2019-05-22,35.75031280517578
2019-05-23,34.561073303222656
2019-05-24,34.97272872924805
2019-05-28,35.35694885253906
2019-05-29,35.055057525634766
2019-05-30,35.00016403198242
2019-05-31,33.75605773925781
2019-06-03,33.88411331176758
2019-06-04,35.258182525634766
2019-06-05,35.67955017089844
2019-06-06,35.972694396972656
