Date,FDP
2010-01-04,17.069679260253906
2010-01-05,16.812870025634766
2010-01-06,16.8732967376709
2010-01-07,17.00925636291504
2010-01-08,16.737340927124023
2010-01-11,17.016801834106445
2010-01-12,17.00170135498047
2010-01-13,17.190523147583008
2010-01-14,17.167865753173828
2010-01-15,16.96394157409668
2010-01-19,17.00170135498047
2010-01-20,16.737340927124023
2010-01-21,15.898970603942871
2010-01-22,15.679937362670898
2010-01-25,15.732804298400879
2010-01-26,15.566642761230469
2010-01-27,15.702592849731445
2010-01-28,15.453351020812988
2010-01-29,15.355154037475586
2010-02-01,15.294729232788086
2010-02-02,15.596853256225586
2010-02-03,15.596853256225586
2010-02-04,15.105907440185547
2010-02-05,15.332497596740723
2010-02-08,14.917082786560059
2010-02-09,14.992616653442383
2010-02-10,15.136124610900879
2010-02-11,14.985055923461914
2010-02-12,15.030380249023438
2010-02-16,15.136124610900879
2010-02-17,15.256969451904297
2010-02-18,15.20409870147705
2010-02-19,15.105907440185547
2010-02-22,15.188995361328125
2010-02-23,14.743366241455078
2010-02-24,14.675390243530273
2010-02-25,14.728261947631836
2010-02-26,14.660286903381348
2010-03-01,14.992616653442383
2010-03-02,15.974501609802246
2010-03-03,14.788683891296387
2010-03-04,14.539436340332031
2010-03-05,15.22675609588623
2010-03-08,15.060593605041504
2010-03-09,15.30984115600586
2010-03-10,15.430691719055176
2010-03-11,15.574188232421875
2010-03-12,15.347599029541016
2010-03-15,15.491109848022461
2010-03-16,15.611957550048828
2010-03-17,15.491109848022461
2010-03-18,15.763020515441895
2010-03-19,15.506217002868652
2010-03-22,15.559088706970215
2010-03-23,15.7705659866333
2010-03-24,15.642168998718262
2010-03-25,15.370264053344727
2010-03-26,15.642168998718262
2010-03-29,15.808333396911621
2010-03-30,15.800785064697266
2010-03-31,15.294729232788086
2010-04-01,15.732804298400879
2010-04-05,15.506217002868652
2010-04-06,15.559088706970215
2010-04-07,15.642168998718262
2010-04-08,15.438241958618164
2010-04-09,15.66482162475586
2010-04-12,15.96694564819336
2010-04-13,15.846102714538574
2010-04-14,16.193538665771484
2010-04-15,16.261512756347656
2010-04-16,16.261512756347656
2010-04-19,16.216196060180664
2010-04-20,16.34459114074707
2010-04-21,16.58629035949707
2010-04-22,16.760005950927734
2010-04-23,16.91106414794922
2010-04-26,16.631608963012695
2010-04-27,16.02737045288086
2010-04-28,16.06513786315918
2010-04-29,16.44277572631836
2010-04-30,15.763020515441895
2010-05-03,16.382356643676758
2010-05-04,16.556076049804688
2010-05-05,15.86120319366455
2010-05-06,15.959393501281738
2010-05-07,15.589295387268066
2010-05-10,15.755467414855957
2010-05-11,15.868760108947754
2010-05-12,16.329484939575195
2010-05-13,16.11800193786621
2010-05-14,16.276611328125
2010-05-17,16.28416633605957
2010-05-18,16.269065856933594
2010-05-19,16.427675247192383
2010-05-20,15.898970603942871
2010-05-21,15.400469779968262
2010-05-24,15.279629707336426
2010-05-25,14.894432067871094
2010-05-26,15.068138122558594
2010-05-27,15.385368347167969
2010-05-28,15.105907440185547
2010-06-01,14.720698356628418
2010-06-02,15.166336059570312
2010-06-03,15.173884391784668
2010-06-04,15.060593605041504
2010-06-07,14.962404251098633
2010-06-08,15.20409870147705
2010-06-09,15.196544647216797
2010-06-10,15.279629707336426
2010-06-11,15.498661041259766
2010-06-14,15.408027648925781
2010-06-15,15.657280921936035
2010-06-16,15.838539123535156
2010-06-17,16.08779525756836
2010-06-18,16.321931838989258
2010-06-21,16.412567138671875
2010-06-22,16.24640464782715
2010-06-23,16.15577507019043
2010-06-24,16.216196060180664
2010-06-25,16.17087745666504
2010-06-28,16.178436279296875
2010-06-29,15.649724006652832
2010-06-30,15.287187576293945
2010-07-01,15.068138122558594
2010-07-02,15.060593605041504
2010-07-06,14.833999633789062
2010-07-07,15.188995361328125
2010-07-08,15.20409870147705
2010-07-09,15.279629707336426
2010-07-12,15.151229858398438
2010-07-13,15.566642761230469
2010-07-14,15.415586471557617
2010-07-15,15.234312057495117
2010-07-16,14.79623794555664
2010-07-19,14.841554641723633
2010-07-20,15.037938117980957
2010-07-21,14.788683891296387
2010-07-22,15.430691719055176
2010-07-23,15.672380447387695
2010-07-26,15.7705659866333
2010-07-27,15.929182052612305
2010-07-28,15.317386627197266
2010-07-29,15.188995361328125
2010-07-30,15.74035930633545
2010-08-02,15.914072036743164
2010-08-03,15.732804298400879
2010-08-04,15.891420364379883
2010-08-05,16.050031661987305
2010-08-06,16.019813537597656
2010-08-09,16.321931838989258
2010-08-10,16.50320816040039
2010-08-11,15.868760108947754
2010-08-12,15.445793151855469
2010-08-13,15.657280921936035
2010-08-16,16.08024787902832
2010-08-17,16.321931838989258
2010-08-18,16.488101959228516
2010-08-19,15.876312255859375
2010-08-20,15.823437690734863
2010-08-23,16.07268714904785
2010-08-24,16.193538665771484
2010-08-25,16.472993850708008
2010-08-26,16.238855361938477
2010-08-27,16.571186065673828
2010-08-30,16.518310546875
2010-08-31,16.593830108642578
2010-09-01,16.616498947143555
2010-09-02,16.684473037719727
2010-09-03,16.790220260620117
2010-09-07,16.548524856567383
2010-09-08,16.684473037719727
2010-09-09,16.767568588256836
2010-09-10,16.926177978515625
2010-09-13,17.235841751098633
2010-09-14,17.122547149658203
2010-09-15,17.077226638793945
2010-09-16,16.948837280273438
2010-09-17,17.03946876525879
2010-09-20,17.37179946899414
2010-09-21,16.9941463470459
2010-09-22,16.82798194885254
2010-09-23,16.654260635375977
2010-09-24,17.016801834106445
2010-09-27,16.83554458618164
2010-09-28,16.91106414794922
2010-09-29,17.02436065673828
2010-09-30,16.38991355895996
2010-10-01,16.495651245117188
2010-10-04,16.216196060180664
2010-10-05,16.450336456298828
2010-10-06,16.54096794128418
2010-10-07,16.465435028076172
2010-10-08,16.601396560668945
2010-10-11,16.53340721130371
2010-10-12,16.44277572631836
2010-10-13,16.616498947143555
2010-10-14,16.707138061523438
2010-10-15,16.646709442138672
2010-10-18,16.50320816040039
2010-10-19,16.50320816040039
2010-10-20,16.669374465942383
2010-10-21,16.518310546875
2010-10-22,16.593830108642578
2010-10-25,16.563631057739258
2010-10-26,16.58629035949707
2010-10-27,16.571186065673828
2010-10-28,16.593830108642578
2010-10-29,16.71468734741211
2010-11-01,16.427675247192383
2010-11-02,16.11800193786621
2010-11-03,16.427675247192383
2010-11-04,16.80533218383789
2010-11-05,16.84308624267578
2010-11-08,16.9941463470459
2010-11-09,16.903512954711914
2010-11-10,16.9941463470459
2010-11-11,16.752452850341797
2010-11-12,16.51075553894043
2010-11-15,16.639448165893555
2010-11-16,16.563751220703125
2010-11-17,16.518321990966797
2010-11-18,16.836275100708008
2010-11-19,16.768144607543945
2010-11-22,16.68486976623535
2010-11-23,16.601598739624023
2010-11-24,16.79842758178711
2010-11-26,16.783292770385742
2010-11-29,16.677305221557617
2010-11-30,16.62430763244629
2010-12-01,16.858991622924805
2010-12-02,17.411623001098633
2010-12-03,17.918825149536133
2010-12-06,17.933969497680664
2010-12-07,18.047521591186523
2010-12-08,18.03238296508789
2010-12-09,18.244352340698242
2010-12-10,18.494169235229492
2010-12-13,18.433609008789062
2010-12-14,18.630434036254883
2010-12-15,18.569860458374023
2010-12-16,18.751558303833008
2010-12-17,18.986236572265625
2010-12-20,18.713708877563477
2010-12-21,18.77426528930664
2010-12-22,18.842395782470703
2010-12-23,18.728845596313477
2010-12-27,18.53201675415039
2010-12-28,18.57744026184082
2010-12-29,18.842395782470703
2010-12-30,18.92568016052246
2010-12-31,18.887819290161133
2011-01-03,19.175493240356445
2011-01-04,18.789411544799805
2011-01-05,18.849971771240234
2011-01-06,18.781837463378906
2011-01-07,18.691001892089844
2011-01-10,18.736419677734375
2011-01-11,18.766700744628906
2011-01-12,19.985511779785156
2011-01-13,20.174772262573242
2011-01-14,20.757678985595703
2011-01-18,20.621414184570312
2011-01-19,20.681976318359375
2011-01-20,20.52299690246582
2011-01-21,20.54571533203125
2011-01-24,20.636554718017578
2011-01-25,20.772823333740234
2011-01-26,20.772823333740234
2011-01-27,20.417016983032227
2011-01-28,19.909807205200195
2011-01-31,20.02336311340332
2011-02-01,20.52299690246582
2011-02-02,20.106639862060547
2011-02-03,20.295894622802734
2011-02-04,20.492719650268555
2011-02-07,20.37159538269043
2011-02-08,20.273178100585938
2011-02-09,20.053646087646484
2011-02-10,20.053646087646484
2011-02-11,20.106639862060547
2011-02-14,20.136911392211914
2011-02-15,20.04607582092285
2011-02-16,20.09149742126465
2011-02-17,20.227760314941406
2011-02-18,20.8106746673584
2011-02-22,20.59870147705078
2011-02-23,20.71225929260254
2011-02-24,20.424585342407227
2011-02-25,20.954504013061523
2011-02-28,21.635833740234375
2011-03-01,20.25804901123047
2011-03-02,20.55328369140625
2011-03-03,19.697845458984375
2011-03-04,19.682701110839844
2011-03-07,19.304187774658203
2011-03-08,19.508583068847656
2011-03-09,19.42531394958496
2011-03-10,18.99380874633789
2011-03-11,19.061941146850586
2011-03-14,19.198474884033203
2011-03-15,19.046768188476562
2011-03-16,18.720600128173828
2011-03-17,18.682674407958984
2011-03-18,19.251571655273438
2011-03-21,19.683940887451172
2011-03-22,19.638423919677734
2011-03-23,19.638423919677734
2011-03-24,19.53223419189453
2011-03-25,19.706693649291992
2011-03-28,19.630834579467773
2011-03-29,19.729446411132812
2011-03-30,19.957014083862305
2011-03-31,19.8053035736084
2011-04-01,20.139057159423828
2011-04-04,20.093551635742188
2011-04-05,20.336271286010742
2011-04-06,20.41971206665039
2011-04-07,20.351436614990234
2011-04-08,20.017690658569336
2011-04-11,19.81289291381836
2011-04-12,19.81289291381836
2011-04-13,19.37293815612793
2011-04-14,19.45637321472168
2011-04-15,19.646007537841797
2011-04-18,19.57015609741211
2011-04-19,19.37293815612793
2011-04-20,19.957014083862305
2011-04-21,20.108713150024414
2011-04-25,20.093551635742188
2011-04-26,20.05562400817871
2011-04-27,20.48039436340332
2011-04-28,20.586585998535156
2011-04-29,20.56383514404297
2011-05-02,20.44246482849121
2011-05-03,20.351436614990234
2011-05-04,20.578996658325195
2011-05-05,20.336271286010742
2011-05-06,20.305932998657227
2011-05-09,20.328689575195312
2011-05-10,20.52590560913086
2011-05-11,20.4045467376709
2011-05-12,20.639686584472656
2011-05-13,20.52590560913086
2011-05-16,20.70365333557129
2011-05-17,20.68047332763672
2011-05-18,20.86594581604004
2011-05-19,20.989595413208008
2011-05-20,20.827301025390625
2011-05-23,20.626375198364258
2011-05-24,20.510456085205078
2011-05-25,20.44089698791504
2011-05-26,20.672739028930664
2011-05-27,20.827301025390625
2011-05-31,21.244626998901367
2011-06-01,20.920040130615234
2011-06-02,21.05914878845215
2011-06-03,20.626375198364258
2011-06-06,20.688199996948242
2011-06-07,20.68047332763672
2011-06-08,20.71910858154297
2011-06-09,20.97413444519043
2011-06-10,20.5181827545166
2011-06-13,20.255428314208984
2011-06-14,20.657289505004883
2011-06-15,20.039039611816406
2011-06-16,20.294069290161133
2011-06-17,20.14723014831543
2011-06-20,20.0699462890625
2011-06-21,20.348163604736328
2011-06-22,20.44089698791504
2011-06-23,19.737640380859375
2011-06-24,19.977214813232422
2011-06-27,20.255428314208984
2011-06-28,20.533632278442383
2011-06-29,20.510456085205078
2011-06-30,20.610912322998047
2011-07-01,20.85821533203125
2011-07-05,20.479537963867188
2011-07-06,20.479537963867188
2011-07-07,21.128704071044922
2011-07-08,21.13643455505371
2011-07-11,20.757749557495117
2011-07-12,20.827301025390625
2011-07-13,21.082334518432617
2011-07-14,20.91231346130371
2011-07-15,20.98187255859375
2011-07-18,20.33271026611328
2011-07-19,21.13643455505371
2011-07-20,21.035964965820312
2011-07-21,21.391454696655273
2011-07-22,20.71138572692871
2011-07-25,20.000394821166992
2011-07-26,19.552160263061523
2011-07-27,19.219852447509766
2011-07-28,19.080751419067383
2011-07-29,18.941648483276367
2011-08-01,19.042102813720703
2011-08-02,18.122459411621094
2011-08-03,18.36202621459961
2011-08-04,17.41919708251953
2011-08-05,17.627859115600586
2011-08-08,16.54592514038086
2011-08-09,17.720598220825195
2011-08-10,16.76230812072754
2011-08-11,17.566028594970703
2011-08-12,17.643320083618164
2011-08-15,17.961565017700195
2011-08-16,17.61227035522461
2011-08-17,17.68988800048828
2011-08-18,17.44150161743164
2011-08-19,17.356115341186523
2011-08-22,17.449270248413086
2011-08-23,18.3419189453125
2011-08-24,18.419530868530273
2011-08-25,18.000375747680664
2011-08-26,18.372957229614258
2011-08-29,18.792110443115234
2011-08-30,18.691204071044922
2011-08-31,18.737781524658203
2011-09-01,18.36518669128418
2011-09-02,17.86841583251953
2011-09-06,17.86841583251953
2011-09-07,18.512672424316406
2011-09-08,18.372957229614258
2011-09-09,17.930517196655273
2011-09-12,18.10127830505371
2011-09-13,18.240995407104492
2011-09-14,18.42729377746582
2011-09-15,18.629100799560547
2011-09-16,18.473857879638672
2011-09-19,18.21771240234375
2011-09-20,18.124563217163086
2011-09-21,17.67436981201172
2011-09-22,17.66660499572754
2011-09-23,17.627788543701172
2011-09-26,17.977094650268555
2011-09-27,18.372957229614258
2011-09-28,18.05471420288086
2011-09-29,18.225475311279297
2011-09-30,18.008136749267578
2011-10-03,17.40268898010254
2011-10-04,17.83736801147461
2011-10-05,17.775270462036133
2011-10-06,18.551485061645508
2011-10-07,18.489383697509766
2011-10-10,19.079317092895508
2011-10-11,19.149166107177734
2011-10-12,19.490705490112305
2011-10-13,19.490705490112305
2011-10-14,19.739093780517578
2011-10-17,18.970640182495117
2011-10-18,19.52951431274414
2011-10-19,19.405317306518555
2011-10-20,19.45964813232422
