Date,COO
2010-01-04,9.377273559570312
2010-01-05,9.486573219299316
2010-01-06,9.48160457611084
2010-01-07,9.580965995788574
2010-01-08,9.426956176757812
2010-01-11,9.439375877380371
2010-01-12,9.347464561462402
2010-01-13,9.603324890136719
2010-01-14,9.575979232788086
2010-01-15,9.369640350341797
2010-01-19,9.508856773376465
2010-01-20,9.464105606079102
2010-01-21,9.208050727844238
2010-01-22,9.116071701049805
2010-01-25,9.0588960647583
2010-01-26,8.989287376403809
2010-01-27,8.90725040435791
2010-01-28,8.80781078338623
2010-01-29,8.780463218688965
2010-02-01,8.738205909729004
2010-02-02,8.899791717529297
2010-02-03,8.765548706054688
2010-02-04,9.061380386352539
2010-02-05,8.991775512695312
2010-02-08,8.999231338500977
2010-02-09,9.111099243164062
2010-02-10,9.190649032592773
2010-02-11,9.362180709838867
2010-02-12,9.528743743896484
2010-02-16,9.481510162353516
2010-02-17,9.62818431854248
2010-02-18,9.551116943359375
2010-02-19,9.55609130859375
2010-02-22,9.74005126953125
2010-02-23,9.74005126953125
2010-02-24,9.963788986206055
2010-02-25,9.993619918823242
2010-02-26,9.958816528320312
2010-03-01,10.120405197143555
2010-03-02,10.182555198669434
2010-03-03,9.886722564697266
2010-03-04,9.993619918823242
2010-03-05,9.573490142822266
2010-03-08,9.757452011108398
2010-03-09,9.715192794799805
2010-03-10,9.881752967834473
2010-03-11,9.81214427947998
2010-03-12,9.662986755371094
2010-03-15,9.692821502685547
2010-03-16,9.70524787902832
2010-03-17,9.85440444946289
2010-03-18,9.914072036743164
2010-03-19,9.961304664611816
2010-03-22,10.19498348236084
2010-03-23,10.112948417663574
2010-03-24,10.006050109863281
2010-03-25,9.866833686828613
2010-03-26,9.451676368713379
2010-03-29,9.573490142822266
2010-03-30,9.625696182250977
2010-03-31,9.665472984313965
2010-04-01,9.687847137451172
2010-04-05,9.73508071899414
2010-04-06,9.543657302856445
2010-04-07,9.459136009216309
2010-04-08,9.508856773376465
2010-04-09,9.635640144348145
2010-04-12,9.807173728942871
2010-04-13,9.737566947937012
2010-04-14,9.645584106445312
2010-04-15,9.588407516479492
2010-04-16,9.476536750793457
2010-04-19,9.44919204711914
2010-04-20,9.754968643188477
2010-04-21,9.695304870605469
2010-04-22,9.608295440673828
2010-04-23,9.658013343811035
2010-04-26,9.710222244262695
2010-04-27,9.653043746948242
2010-04-28,9.70524787902832
2010-04-29,9.7947416305542
2010-04-30,9.667957305908203
2010-05-03,9.667957305908203
2010-05-04,9.349751472473145
2010-05-05,9.372126579284668
2010-05-06,9.255285263061523
2010-05-07,9.011661529541016
2010-05-10,9.130989074707031
2010-05-11,9.09369945526123
2010-05-12,9.22048282623291
2010-05-13,9.265233039855957
2010-05-14,9.048949241638184
2010-05-17,9.103642463684082
2010-05-18,9.098669052124023
2010-05-19,9.021605491638184
2010-05-20,8.723286628723145
2010-05-21,8.663626670837402
2010-05-24,8.899791717529297
2010-05-25,8.842616081237793
2010-05-26,8.815267562866211
2010-05-27,9.203080177307129
2010-05-28,9.163305282592773
2010-06-01,8.961941719055176
2010-06-02,9.230426788330078
2010-06-03,9.436760902404785
2010-06-04,9.252799987792969
2010-06-07,9.205567359924316
2010-06-08,8.874932289123535
2010-06-09,8.949511528015137
2010-06-10,8.986801147460938
2010-06-11,9.14838981628418
2010-06-14,9.17822265625
2010-06-15,9.536202430725098
2010-06-16,9.585923194885254
2010-06-17,9.66049861907959
2010-06-18,9.894184112548828
2010-06-21,10.16763973236084
2010-06-22,10.16763973236084
2010-06-23,10.008536338806152
2010-06-24,9.93395709991455
2010-06-25,10.334198951721191
2010-06-28,10.326739311218262
2010-06-29,9.951358795166016
2010-06-30,9.891695976257324
2010-07-01,9.789767265319824
2010-07-02,9.745023727416992
2010-07-06,9.720163345336914
2010-07-07,9.846949577331543
2010-07-08,9.834517478942871
2010-07-09,9.88921070098877
2010-07-12,9.834517478942871
2010-07-13,9.948871612548828
2010-07-14,9.901639938354492
2010-07-15,9.767396926879883
2010-07-16,9.610661506652832
2010-07-19,9.501192092895508
2010-07-20,9.521096229553223
2010-07-21,9.424070358276367
2010-07-22,9.647977828979492
2010-07-23,9.72012996673584
2010-07-26,9.921646118164062
2010-07-27,9.819643020629883
2010-07-28,9.66539478302002
2010-07-29,9.687784194946289
2010-07-30,9.667882919311523
2010-08-02,9.84949779510498
2010-08-03,9.891792297363281
2010-08-04,10.120675086975098
2010-08-05,10.05848217010498
2010-08-06,10.247557640075684
2010-08-09,10.20526123046875
2010-08-10,10.187847137451172
2010-08-11,10.001256942749023
2010-08-12,10.07589340209961
2010-08-13,9.976377487182617
2010-08-16,10.1853609085083
2010-08-17,10.424196243286133
2010-08-18,10.2998046875
2010-08-19,10.165457725524902
2010-08-20,10.1530179977417
2010-08-23,10.259997367858887
2010-08-24,10.242581367492676
2010-08-25,10.11320972442627
2010-08-26,9.956474304199219
2010-08-27,9.914182662963867
2010-08-30,9.909208297729492
2010-08-31,10.036086082458496
2010-09-01,10.1530179977417
2010-09-02,10.264971733093262
2010-09-03,10.991432189941406
2010-09-07,10.86454963684082
2010-09-08,10.862061500549316
2010-09-09,10.946650505065918
2010-09-10,10.959087371826172
2010-09-13,11.481541633605957
2010-09-14,11.275049209594727
2010-09-15,11.5089111328125
2010-09-16,11.503935813903809
2010-09-17,11.566131591796875
2010-09-20,11.57359504699707
2010-09-21,11.49149227142334
2010-09-22,11.262609481811523
2010-09-23,11.168069839477539
2010-09-24,11.399442672729492
2010-09-27,11.54871654510498
2010-09-28,11.538761138916016
2010-09-29,11.653204917907715
2010-09-30,11.4989595413208
2010-10-01,11.67061996459961
2010-10-04,11.613399505615234
2010-10-05,11.81740665435791
2010-10-06,11.819891929626465
2010-10-07,11.9990234375
2010-10-08,12.01146125793457
2010-10-11,12.145807266235352
2010-10-12,12.2801513671875
2010-10-13,12.583672523498535
2010-10-14,12.633431434631348
2010-10-15,12.563769340515137
2010-10-18,12.64338207244873
2010-10-19,12.399566650390625
2010-10-20,12.64338207244873
2010-10-21,12.63840389251709
2010-10-22,12.603572845458984
2010-10-25,12.449325561523438
2010-10-26,12.339861869812012
2010-10-27,12.42195987701416
2010-10-28,12.40951919555664
