Date,RITM
2013-09-10,3.3977744579315186
2013-09-11,3.3762025833129883
2013-09-12,3.419348955154419
2013-09-13,3.446314811706543
2013-09-16,3.4517078399658203
2013-09-17,3.446314811706543
2013-09-18,3.640472888946533
2013-09-19,3.6620473861694336
2013-09-20,3.6135077476501465
2013-09-23,3.65665340423584
2013-09-24,3.678227424621582
2013-09-25,3.609034299850464
2013-09-26,3.6920650005340576
2013-09-27,3.7142064571380615
2013-09-30,3.6643879413604736
2013-10-01,3.642246961593628
2013-10-02,3.603499174118042
2013-10-03,3.570286989212036
2013-10-04,3.575822353363037
2013-10-07,3.5592167377471924
2013-10-08,3.5370748043060303
2013-10-09,3.5647521018981934
2013-10-10,3.65885329246521
2013-10-11,3.6533172130584717
2013-10-14,3.680995464324951
2013-10-15,3.6477818489074707
2013-10-16,3.6754586696624756
2013-10-17,3.703136920928955
2013-10-18,3.80830717086792
2013-10-21,3.7917001247406006
2013-10-22,3.869194746017456
2013-10-23,3.8304479122161865
2013-10-24,3.8193776607513428
2013-10-25,3.7917001247406006
2013-10-28,3.7806296348571777
2013-10-29,3.786165714263916
2013-10-30,3.703136920928955
2013-10-31,3.65885329246521
2013-11-01,3.6533172130584717
2013-11-04,3.6201045513153076
2013-11-05,3.7086713314056396
2013-11-06,3.6533172130584717
2013-11-07,3.44297456741333
2013-11-08,3.3931570053100586
2013-11-11,3.2658441066741943
2013-11-12,3.3820860385894775
2013-11-13,3.4485108852386475
2013-11-14,3.371016263961792
2013-11-15,3.35994553565979
2013-11-18,3.2879860401153564
2013-11-19,3.2658441066741943
2013-11-20,3.249238967895508
2013-11-21,3.238168239593506
2013-11-22,3.3433377742767334
2013-11-25,3.293520450592041
2013-11-26,3.2879860401153564
2013-11-27,3.321197509765625
2013-11-29,3.3433377742767334
2013-12-02,3.293520450592041
2013-12-03,3.3378043174743652
2013-12-04,3.4927918910980225
2013-12-05,3.4706521034240723
2013-12-06,3.4263691902160645
2013-12-09,3.5093986988067627
2013-12-10,3.570286989212036
2013-12-11,3.487257242202759
2013-12-12,3.5149335861206055
2013-12-13,3.5093986988067627
2013-12-16,3.5592167377471924
2013-12-17,3.570286989212036
2013-12-18,3.73634672164917
2013-12-19,3.7584903240203857
2013-12-20,3.8415181636810303
2013-12-23,3.8470537662506104
2013-12-24,3.852588653564453
2013-12-26,3.84110689163208
2013-12-27,3.864072561264038
2013-12-30,3.8181405067443848
2013-12-31,3.8353641033172607
2014-01-02,3.823880672454834
2014-01-03,3.823880672454834
2014-01-06,3.806656837463379
2014-01-07,3.7492411136627197
2014-01-08,3.743499517440796
2014-01-09,3.6918246746063232
2014-01-10,3.7492411136627197
2014-01-13,3.760723352432251
2014-01-14,3.754981756210327
2014-01-15,3.703308343887329
2014-01-16,3.686082363128662
2014-01-17,3.680342435836792
2014-01-21,3.709049701690674
2014-01-22,3.6573750972747803
2014-01-23,3.663116216659546
2014-01-24,3.5884768962860107
2014-01-27,3.5425455570220947
2014-01-28,3.6286680698394775
2014-01-29,3.599961757659912
2014-01-30,3.680342435836792
2014-01-31,3.645892858505249
2014-02-03,3.6057024002075195
2014-02-04,3.554027557373047
2014-02-05,3.5195789337158203
2014-02-06,3.4793877601623535
2014-02-07,3.5482864379882812
2014-02-10,3.5769946575164795
2014-02-11,3.640150547027588
2014-02-12,3.686082363128662
2014-02-13,3.709049701690674
2014-02-14,3.6975667476654053
2014-02-18,3.7205331325531006
2014-02-19,3.668858051300049
2014-02-20,3.554027557373047
2014-02-21,3.5942189693450928
2014-02-24,3.709049701690674
2014-02-25,3.7262754440307617
2014-02-26,3.680342435836792
2014-02-27,3.651634693145752
2014-02-28,3.668858051300049
2014-03-03,3.7205331325531006
2014-03-04,3.823880672454834
2014-03-05,3.806656837463379
2014-03-06,3.6975667476654053
2014-03-07,3.6573750972747803
2014-03-10,3.709049701690674
2014-03-11,3.6918246746063232
2014-03-12,3.73201584815979
2014-03-13,3.7205331325531006
2014-03-14,3.737757444381714
2014-03-17,3.84110689163208
2014-03-18,3.8927807807922363
2014-03-19,3.864072561264038
2014-03-20,3.864072561264038
2014-03-21,3.9387125968933105
2014-03-24,3.8927807807922363
2014-03-25,3.823880672454834
2014-03-26,3.7951743602752686
2014-03-27,3.7804291248321533
2014-03-28,3.7568373680114746
2014-03-31,3.81581449508667
2014-04-01,3.91607666015625
2014-04-02,3.868894577026367
2014-04-03,3.82171368598938
2014-04-04,3.7981224060058594
2014-04-07,3.7804291248321533
2014-04-08,3.7273497581481934
2014-04-09,3.70375919342041
2014-04-10,3.680169105529785
2014-04-11,3.662476062774658
2014-04-14,3.715554714202881
2014-04-15,3.7273497581481934
2014-04-16,3.7332468032836914
2014-04-17,3.750941038131714
2014-04-21,3.680169105529785
2014-04-22,3.662476062774658
2014-04-23,3.67427134513855
2014-04-24,3.680169105529785
2014-04-25,3.6270883083343506
2014-04-28,3.603498697280884
2014-04-29,3.5858051776885986
2014-04-30,3.597600221633911
2014-05-01,3.6565775871276855
2014-05-02,3.686065196990967
2014-05-05,3.7332468032836914
2014-05-06,3.7568373680114746
2014-05-07,3.762734889984131
2014-05-08,3.745042562484741
2014-05-09,3.66837215423584
2014-05-12,3.7745306491851807
2014-05-13,3.7332468032836914
2014-05-14,3.70375919342041
2014-05-15,3.638885021209717
2014-05-16,3.7096569538116455
2014-05-19,3.7273497581481934
2014-05-20,3.680169105529785
2014-05-21,3.662476062774658
2014-05-22,3.662476062774658
2014-05-23,3.6565775871276855
2014-05-27,3.7332468032836914
2014-05-28,3.7096569538116455
2014-05-29,3.7273497581481934
2014-05-30,3.739145040512085
2014-06-02,3.750941038131714
2014-06-03,3.745042562484741
2014-06-04,3.786325454711914
2014-06-05,3.833507776260376
2014-06-06,3.845303535461426
2014-06-09,3.8512017726898193
2014-06-10,3.8276114463806152
2014-06-11,3.7981224060058594
2014-06-12,3.762734889984131
2014-06-13,3.7745306491851807
2014-06-16,3.7745306491851807
2014-06-17,3.833507776260376
2014-06-18,3.82171368598938
2014-06-19,3.8099172115325928
2014-06-20,3.8276114463806152
2014-06-23,3.833507776260376
2014-06-24,3.82171368598938
2014-06-25,3.8462517261505127
2014-06-26,3.8646533489227295
2014-06-27,3.852384567260742
2014-06-30,3.8646533489227295
2014-07-01,3.8462517261505127
2014-07-02,3.87078857421875
2014-07-03,3.8585197925567627
2014-07-07,3.87078857421875
2014-07-08,3.8646533489227295
2014-07-09,3.8585197925567627
2014-07-10,3.8953239917755127
2014-07-11,3.9198622703552246
2014-07-14,3.9505348205566406
2014-07-15,3.901460647583008
2014-07-16,3.815577983856201
2014-07-17,3.809445858001709
2014-07-18,3.815577983856201
2014-07-21,3.82171368598938
2014-07-22,3.778773546218872
2014-07-23,3.82171368598938
2014-07-24,3.7849068641662598
2014-07-25,3.7542355060577393
2014-07-28,3.7603697776794434
2014-07-29,3.7358322143554688
2014-07-30,3.7296972274780273
2014-07-31,3.6683542728424072
2014-08-01,3.6683542728424072
2014-08-04,3.692892551422119
2014-08-05,3.6622188091278076
2014-08-06,3.8278472423553467
2014-08-07,3.852384567260742
2014-08-08,3.8585197925567627
2014-08-11,3.87078857421875
2014-08-12,3.852384567260742
2014-08-13,3.791041135787964
2014-08-14,3.833981513977051
2014-08-15,3.803309917449951
2014-08-18,3.852384567260742
2014-08-19,3.87078857421875
2014-08-20,3.8462517261505127
2014-08-21,3.889190196990967
2014-08-22,3.87078857421875
2014-08-25,3.833981513977051
2014-08-26,3.8646533489227295
2014-08-27,3.852384567260742
2014-08-28,3.833981513977051
2014-08-29,3.8462517261505127
2014-09-02,3.8953239917755127
2014-09-03,3.87078857421875
2014-09-04,3.8462517261505127
2014-09-05,3.883056163787842
2014-09-08,3.87078857421875
2014-09-09,3.8462517261505127
2014-09-10,3.8462517261505127
2014-09-11,3.8585197925567627
2014-09-12,3.82171368598938
2014-09-15,3.772636890411377
2014-09-16,3.8401167392730713
2014-09-17,3.8462517261505127
2014-09-18,3.797175168991089
2014-09-19,3.8462517261505127
2014-09-22,3.797175168991089
2014-09-23,3.741966485977173
2014-09-24,3.741966485977173
2014-09-25,3.7577548027038574
2014-09-26,3.745123863220215
2014-09-29,3.7198615074157715
2014-09-30,3.6819684505462646
2014-10-01,3.669337511062622
2014-10-02,3.6567063331604004
2014-10-03,3.700916290283203
2014-10-06,3.8082802295684814
2014-10-07,3.8209116458892822
2014-10-08,3.833542823791504
2014-10-09,3.8145949840545654
2014-10-10,3.783017158508301
2014-10-13,3.8019654750823975
2014-10-14,3.827225923538208
2014-10-15,3.8019654750823975
2014-10-16,3.8651201725006104
2014-10-17,3.833542823791504
2014-10-20,3.903012990951538
2014-10-21,3.8651201725006104
2014-10-22,3.8524887561798096
2014-10-23,3.8177525997161865
2014-10-24,3.824068546295166
2014-10-27,3.7956490516662598
2014-10-28,3.8556458950042725
2014-10-29,3.8524887561798096
2014-10-30,3.8935396671295166
2014-10-31,3.9093282222747803
2014-11-03,3.9251182079315186
2014-11-04,3.9314324855804443
2014-11-05,3.956695795059204
2014-11-06,3.966168165206909
2014-11-07,3.975641965866089
2014-11-10,4.0482707023620605
2014-11-11,4.023008346557617
2014-11-12,4.013535022735596
2014-11-13,4.019850254058838
2014-11-14,4.016693592071533
2014-11-17,3.9882736206054688
2014-11-18,4.029323101043701
2014-11-19,4.004061222076416
2014-11-20,4.023008346557617
2014-11-21,4.019850254058838
2014-11-24,4.0324811935424805
2014-11-25,4.092480182647705
2014-11-26,4.095638275146484
2014-11-28,4.092480182647705
2014-12-01,4.1145830154418945
2014-12-02,4.177739143371582
2014-12-03,4.19352912902832
2014-12-04,4.168266296386719
2014-12-05,4.111425399780273
2014-12-08,4.108268737792969
2014-12-09,4.212475299835205
2014-12-10,4.168266296386719
2014-12-11,4.174582481384277
2014-12-12,4.117742538452148
2014-12-15,4.05142879486084
2014-12-16,4.023008346557617
2014-12-17,4.127215385437012
2014-12-18,4.139846324920654
2014-12-19,4.266157150268555
2014-12-22,4.250368118286133
2014-12-23,4.218790531158447
2014-12-24,4.168266296386719
2014-12-26,4.204031944274902
2014-12-29,4.200778961181641
2014-12-30,4.174768447875977
2014-12-31,4.1520094871521
2015-01-02,4.200778961181641
2015-01-05,4.148756980895996
2015-01-06,4.1520094871521
2015-01-07,4.200778961181641
2015-01-08,4.191025257110596
2015-01-09,4.099987506866455
2015-01-12,4.086980819702148
2015-01-13,3.969931125640869
2015-01-14,4.002446174621582
2015-01-15,4.015451431274414
2015-01-16,4.083731174468994
2015-01-20,4.093484401702881
2015-01-21,4.226790904998779
2015-01-22,4.272311687469482
2015-01-23,4.210534572601318
2015-01-26,4.246299743652344
2015-01-27,4.210534572601318
2015-01-28,4.2137861251831055
2015-01-29,4.197531223297119
2015-01-30,4.1455078125
2015-02-02,4.106489658355713
2015-02-03,4.194276809692383
2015-02-04,4.17802095413208
2015-02-05,4.239797115325928
2015-02-06,4.191025257110596
2015-02-09,4.18452262878418
2015-02-10,4.165015697479248
2015-02-11,4.18452262878418
2015-02-12,4.236543655395508
2015-02-13,4.262556552886963
2015-02-17,4.239797115325928
2015-02-18,4.25280237197876
2015-02-19,4.25280237197876
2015-02-20,4.256052017211914
2015-02-23,4.633213043212891
2015-02-24,4.698240756988525
2015-02-25,4.747011661529541
2015-02-26,4.834799289703369
2015-02-27,4.912831783294678
2015-03-02,4.912831783294678
2015-03-03,4.929089069366455
2015-03-04,4.99411678314209
2015-03-05,4.97135591506958
2015-03-06,4.802285194396973
2015-03-09,4.883569240570068
2015-03-10,4.8705644607543945
2015-03-11,4.8575568199157715
2015-03-12,4.8575568199157715
2015-03-13,4.7795257568359375
2015-03-16,4.877067565917969
2015-03-17,4.890071392059326
2015-03-18,4.984361171722412
2015-03-19,4.974606990814209
2015-03-20,5.036384105682373
2015-03-23,5.016876220703125
2015-03-24,5.003540515899658
2015-03-25,5.026876449584961
2015-03-26,5.043543815612793
2015-03-27,5.016876697540283
2015-03-30,5.060211181640625
2015-03-31,5.010208606719971
2015-04-01,5.066876411437988
2015-04-02,5.093545436859131
2015-04-06,5.123546600341797
2015-04-07,5.276885509490967
2015-04-08,5.320221424102783
2015-04-09,5.376888751983643
2015-04-10,5.4568939208984375
2015-04-13,5.496896266937256
2015-04-14,5.520229816436768
2015-04-15,5.543564796447754
2015-04-16,5.623566627502441
2015-04-17,5.57356595993042
2015-04-20,5.583565711975098
2015-04-21,5.666903018951416
2015-04-22,5.653567790985107
2015-04-23,5.670236587524414
2015-04-24,5.720237731933594
2015-04-27,5.736906051635742
2015-04-28,5.773573875427246
2015-04-29,5.70023775100708
2015-04-30,5.680235385894775
2015-05-01,5.646903991699219
2015-05-04,5.730238437652588
2015-05-05,5.556899070739746
2015-05-06,5.523563861846924
2015-05-07,5.556899070739746
2015-05-08,5.673569679260254
2015-05-11,5.6502366065979
2015-05-12,5.5902323722839355
2015-05-13,5.570231914520264
2015-05-14,5.566898345947266
2015-05-15,5.746905326843262
2015-05-18,5.8169097900390625
2015-05-19,5.926914691925049
2015-05-20,5.88024377822876
2015-05-21,5.883666038513184
2015-05-22,5.948658466339111
2015-05-26,5.849458694458008
2015-05-27,5.924714088439941
2015-05-28,5.883666038513184
2015-05-29,5.835774898529053
2015-06-01,5.8460373878479
2015-06-02,5.815250873565674
2015-06-03,5.835774898529053
2015-06-04,5.78788423538208
2015-06-05,5.757098197937012
2015-06-08,5.68184232711792
2015-06-09,5.688683986663818
2015-06-10,5.449231147766113
2015-06-11,5.486860275268555
2015-06-12,5.476599216461182
2015-06-15,5.497122287750244
2015-06-16,5.497122287750244
2015-06-17,5.490281581878662
2015-06-18,5.551853179931641
2015-06-19,5.514225959777832
2015-06-22,5.514225959777832
2015-06-23,5.473177909851074
2015-06-24,5.408182621002197
2015-06-25,5.267932891845703
2015-06-26,5.30556058883667
2015-06-29,5.247409820556641
2015-06-30,5.213200569152832
2015-07-01,5.271353721618652
2015-07-02,5.233725547790527
2015-07-06,5.254250526428223
2015-07-07,5.2952985763549805
2015-07-08,5.213200569152832
2015-07-09,5.168732643127441
2015-07-10,5.29871940612793
2015-07-13,5.2952985763549805
2015-07-14,5.315824031829834
2015-07-15,5.312402248382568
2015-07-16,5.343189239501953
2015-07-17,5.3842387199401855
2015-07-20,5.339767932891846
2015-07-21,5.380817890167236
2015-07-22,5.411604881286621
2015-07-23,5.391078948974609
2015-07-24,5.278195858001709
2015-07-27,5.240565776824951
2015-07-28,5.2610907554626465
2015-07-29,5.370554447174072
2015-07-30,5.3842387199401855
2015-07-31,5.3671345710754395
2015-08-03,5.3842387199401855
2015-08-04,5.3089823722839355
2015-08-05,5.20635986328125
2015-08-06,4.997694969177246
2015-08-07,4.946384429931641
2015-08-10,5.01479959487915
2015-08-11,4.949804306030273
2015-08-12,4.994274616241455
2015-08-13,4.973750591278076
2015-08-14,5.021639347076416
2015-08-17,5.15504789352417
2015-08-18,5.0763726234436035
2015-08-19,5.15504789352417
2015-08-20,5.079792499542236
2015-08-21,4.929280757904053
2015-08-24,4.751401424407959
2015-08-25,4.727456092834473
2015-08-26,4.816397190093994
2015-08-27,4.8677077293396
2015-08-28,4.888232231140137
2015-08-31,4.843760967254639
2015-09-01,4.871127605438232
2015-09-02,4.860866546630859
2015-09-03,4.83691930770874
2015-09-04,4.799293041229248
2015-09-08,4.795871257781982
2015-09-09,4.7171950340271
2015-09-10,4.771926403045654
2015-09-11,4.871127605438232
2015-09-14,4.843760967254639
2015-09-15,4.874548435211182
2015-09-16,4.922438144683838
2015-09-17,5.059268474578857
2015-09-18,4.960068702697754
2015-09-21,4.939542293548584
2015-09-22,4.973750591278076
2015-09-23,5.0387420654296875
2015-09-24,4.960068702697754
2015-09-25,4.754824638366699
2015-09-28,4.515371322631836
2015-09-29,4.385383605957031
2015-09-30,4.48116397857666
2015-10-01,4.3960795402526855
2015-10-02,4.541434288024902
2015-10-05,4.633609294891357
2015-10-06,4.5804290771484375
2015-10-07,4.626518726348877
2015-10-08,4.612338066101074
2015-10-09,4.608791351318359
2015-10-12,4.5839762687683105
2015-10-13,4.4705281257629395
2015-10-14,4.399624347686768
2015-10-15,4.513070106506348
2015-10-16,4.6017022132873535
2015-10-19,4.608791351318359
2015-10-20,4.605246543884277
2015-10-21,4.534341812133789
2015-10-22,4.442165851593018
2015-10-23,4.399624347686768
2015-10-26,4.399624347686768
2015-10-27,4.268449783325195
2015-10-28,4.353536605834961
2015-10-29,4.289722919464111
2015-10-30,4.300356388092041
2015-11-02,4.399624347686768
2015-11-03,4.399624347686768
2015-11-04,4.293267250061035
2015-11-05,4.325174331665039
2015-11-06,4.555614471435547
2015-11-09,4.552067756652832
2015-11-10,4.612338066101074
2015-11-11,4.505980491638184
2015-11-12,4.328718662261963
2015-11-13,4.279086589813232
2015-11-16,4.339354991912842
2015-11-17,4.193999767303467
2015-11-18,4.229453086853027
2015-11-19,4.179819107055664
2015-11-20,4.172729969024658
2015-11-23,4.140822887420654
2015-11-24,4.204636573791504
2015-11-25,4.279086589813232
2015-11-27,4.399624347686768
2015-11-30,4.509526252746582
2015-12-01,4.427987098693848
2015-12-02,4.357081413269043
2015-12-03,4.335809230804443
2015-12-04,4.268449783325195
2015-12-07,4.147913932800293
2015-12-08,4.123097896575928
2015-12-09,4.147913932800293
2015-12-10,4.137277126312256
2015-12-11,3.917473077774048
2015-12-14,3.697669506072998
2015-12-15,3.928110122680664
2015-12-16,4.271996021270752
2015-12-17,4.335809230804443
2015-12-18,4.41380500793457
2015-12-21,4.612338066101074
2015-12-22,4.612338066101074
2015-12-23,4.633609294891357
2015-12-24,4.598156929016113
2015-12-28,4.477619171142578
2015-12-29,4.473940372467041
2015-12-30,4.407713413238525
2015-12-31,4.473940372467041
2016-01-04,4.45922327041626
2016-01-05,4.481297969818115
2016-01-06,4.507052898406982
2016-01-07,4.330450057983398
2016-01-08,4.2458271980285645
2016-01-11,4.31205415725708
2016-01-12,4.194316864013672
2016-01-13,3.852151393890381
2016-01-14,3.8227169513702393
2016-01-15,3.7454535961151123
2016-01-19,3.6534714698791504
2016-01-20,3.6645102500915527
2016-01-21,3.7160186767578125
2016-01-22,3.89997935295105
2016-01-25,3.7380945682525635
2016-01-26,3.9183762073516846
2016-01-27,3.9588475227355957
2016-01-28,3.9514882564544678
2016-01-29,4.190639019012451
2016-02-01,4.150167942047119
2016-02-02,3.9588475227355957
2016-02-03,3.9551689624786377
2016-02-04,3.9146976470947266
2016-02-05,3.896301031112671
2016-02-08,3.7638487815856934
2016-02-09,3.6902647018432617
2016-02-10,3.6829066276550293
2016-02-11,3.6277174949645996
2016-02-12,3.734415292739868
2016-02-16,3.92205548286438
2016-02-17,4.014036655426025
2016-02-18,3.984602928161621
2016-02-19,4.014036655426025
2016-02-22,4.083942890167236
2016-02-23,4.0765838623046875
2016-02-24,4.260544300079346
2016-02-25,4.253185749053955
2016-02-26,4.297336101531982
2016-02-29,4.308373928070068
2016-03-01,3.83007550239563
2016-03-02,4.06186580657959
2016-03-03,4.12073278427124
2016-03-04,4.150167942047119
2016-03-07,4.216392993927002
2016-03-08,4.054507255554199
2016-03-09,4.113375186920166
2016-03-10,4.087621212005615
2016-03-11,4.253185749053955
2016-03-14,4.197996616363525
2016-03-15,4.131772518157959
2016-03-16,4.267902851104736
2016-03-17,4.275261402130127
2016-03-18,4.315732479095459
2016-03-21,4.289977550506592
2016-03-22,4.260544300079346
2016-03-23,4.253185749053955
2016-03-24,4.23478889465332
2016-03-28,4.308373928070068
2016-03-29,4.378279685974121
2016-03-30,4.374600410461426
2016-03-31,4.451147556304932
2016-04-01,4.435837745666504
2016-04-04,4.382256031036377
2016-04-05,4.366945266723633
2016-04-06,4.424355506896973
2016-04-07,4.474111080169678
2016-04-08,4.4434895515441895
2016-04-11,4.458800792694092
2016-04-12,4.4434895515441895
2016-04-13,4.543001651763916
2016-04-14,4.53151798248291
2016-04-15,4.554483890533447
2016-04-18,4.554483890533447
2016-04-19,4.604238033294678
2016-04-20,4.6386847496032715
2016-04-21,4.588929176330566
2016-04-22,4.5927557945251465
2016-04-25,4.611893177032471
2016-04-26,4.70374870300293
2016-04-27,4.738193035125732
2016-04-28,4.6386847496032715
2016-04-29,4.6310296058654785
2016-05-02,4.657818794250488
2016-05-03,4.623374938964844
2016-05-04,4.707574844360352
2016-05-05,4.864494323730469
2016-05-06,4.883630275726318
2016-05-09,5.05968713760376
2016-05-10,5.071167945861816
2016-05-11,5.052031993865967
2016-05-12,5.117096424102783
2016-05-13,5.10561466217041
2016-05-16,5.124749660491943
2016-05-17,5.128577709197998
2016-05-18,5.120925426483154
2016-05-19,5.036723613739014
2016-05-20,5.101787090301514
2016-05-23,5.052031993865967
2016-05-24,5.128577709197998
2016-05-25,5.166850566864014
2016-05-26,5.182161331176758
2016-05-27,5.185985088348389
2016-05-31,5.197469711303711
2016-06-01,5.266361713409424
2016-06-02,5.235742568969727
2016-06-03,5.247223377227783
2016-06-06,5.258706092834473
2016-06-07,5.289322376251221
2016-06-08,5.30463171005249
2016-06-09,5.319942474365234
2016-06-10,5.266361713409424
2016-06-13,5.1477131843566895
2016-06-14,5.082651138305664
2016-06-15,5.128577709197998
2016-06-16,5.094131946563721
2016-06-17,5.117096424102783
2016-06-20,5.140059947967529
2016-06-21,5.128577709197998
2016-06-22,5.048203945159912
2016-06-23,5.117096424102783
2016-06-24,5.00227689743042
2016-06-27,4.887458324432373
2016-06-28,5.078823566436768
2016-06-29,5.143887042999268
2016-06-30,5.29697847366333
2016-07-01,5.3122878074646
2016-07-05,5.165823936462402
2016-07-06,5.161865711212158
2016-07-07,5.086656093597412
2016-07-08,5.134157180786133
2016-07-11,5.201452255249023
2016-07-12,5.244993686676025
2016-07-13,5.2489519119262695
2016-07-14,5.157906532287598
2016-07-15,5.185616493225098
2016-07-18,5.244993686676025
2016-07-19,5.296456336975098
2016-07-20,5.332079887390137
2016-07-21,5.3043718338012695
2016-07-22,5.339996814727783
2016-07-25,5.339996814727783
2016-07-26,5.343955993652344
2016-07-27,5.328122615814209
2016-07-28,5.367707252502441
2016-07-29,5.411250591278076
2016-08-01,5.4033331871032715
2016-08-02,5.506252765655518
2016-08-03,5.585424423217773
2016-08-04,5.5418806076049805
2016-08-05,5.6329264640808105
2016-08-08,5.6329264640808105
2016-08-09,5.862517356872559
2016-08-10,5.7318878173828125
2016-08-11,5.585424423217773
2016-08-12,5.593342304229736
2016-08-15,5.593342304229736
2016-08-16,5.522088527679443
2016-08-17,5.533964157104492
2016-08-18,5.573548316955566
2016-08-19,5.553754806518555
2016-08-22,5.553754806518555
2016-08-23,5.601258277893066
2016-08-24,5.585424423217773
2016-08-25,5.601258277893066
2016-08-26,5.51812744140625
2016-08-29,5.597299098968506
2016-08-30,5.640841960906982
2016-08-31,5.680427551269531
2016-09-01,5.652719020843506
2016-09-02,5.7200117111206055
2016-09-06,5.704178333282471
2016-09-07,5.783348560333252
2016-09-08,5.7437639236450195
2016-09-09,5.581466197967529
2016-09-12,5.656676292419434
2016-09-13,5.6329264640808105
2016-09-14,5.704178333282471
2016-09-15,5.688343048095703
2016-09-16,5.684385299682617
2016-09-19,5.779390811920166
2016-09-20,5.7437639236450195
2016-09-21,5.7318878173828125
2016-09-22,5.7200117111206055
2016-09-23,5.64479923248291
2016-09-26,5.668551921844482
2016-09-27,5.708136081695557
2016-09-28,5.668551921844482
2016-09-29,5.635832786560059
2016-09-30,5.648102283477783
2016-10-03,5.594935894012451
2016-10-04,5.492688179016113
2016-10-05,5.5131378173828125
2016-10-06,5.615384101867676
2016-10-07,5.5826640129089355
2016-10-10,5.639923095703125
2016-10-11,5.599026679992676
2016-10-12,5.644012451171875
2016-10-13,5.69718074798584
2016-10-14,5.644012451171875
2016-10-17,5.615384101867676
2016-10-18,5.648102283477783
2016-10-19,5.713540077209473
2016-10-20,5.709451198577881
2016-10-21,5.668550968170166
2016-10-24,5.721719741821289
2016-10-25,5.7667083740234375
2016-10-26,5.713540077209473
2016-10-27,5.676731586456299
2016-10-28,5.69309139251709
2016-10-31,5.709451198577881
2016-11-01,5.656282901763916
2016-11-02,5.627655029296875
2016-11-03,5.676731586456299
2016-11-04,5.7380781173706055
2016-11-07,5.8280558586120605
2016-11-08,5.8116984367370605
2016-11-09,5.819877624511719
2016-11-10,5.815787315368652
2016-11-11,5.815787315368652
2016-11-14,5.78306770324707
2016-11-15,5.889405727386475
2016-11-16,5.868955135345459
2016-11-17,5.909853935241699
2016-11-18,6.00391960144043
2016-11-21,6.163425445556641
2016-11-22,6.2656707763671875
2016-11-23,6.2125043869018555
2016-11-25,6.253404140472412
2016-11-28,6.269761562347412
2016-11-29,6.327020645141602
2016-11-30,6.318840026855469
2016-12-01,6.277942180633545
2016-12-02,6.290211200714111
2016-12-05,6.4619855880737305
2016-12-06,6.53560209274292
2016-12-07,6.576501846313477
2016-12-08,6.6173996925354
2016-12-09,6.572412490844727
2016-12-12,6.511064529418945
2016-12-13,6.523333549499512
2016-12-14,6.457894802093506
