Date,BEAM
2021-06-16,83.45999908447266
2021-06-17,85.0
2021-06-18,85.0
2021-06-21,85.91999816894531
2021-06-22,85.98999786376953
2021-06-23,86.11000061035156
2021-06-24,94.0
2021-06-25,93.8499984741211
2021-06-28,108.8499984741211
2021-06-29,110.79000091552734
2021-06-30,128.7100067138672
2021-07-01,133.60000610351562
2021-07-02,130.2100067138672
2021-07-06,112.97000122070312
2021-07-07,98.13999938964844
2021-07-08,98.05000305175781
2021-07-09,100.98999786376953
2021-07-12,98.38999938964844
2021-07-13,90.69000244140625
2021-07-14,85.72000122070312
2021-07-15,85.55000305175781
2021-07-16,88.01000213623047
2021-07-19,90.27999877929688
2021-07-20,94.87000274658203
2021-07-21,98.55999755859375
2021-07-22,95.16999816894531
2021-07-23,92.36000061035156
2021-07-26,89.45999908447266
2021-07-27,84.37000274658203
2021-07-28,88.61000061035156
2021-07-29,90.37000274658203
2021-07-30,92.0
2021-08-02,90.5999984741211
2021-08-03,92.30999755859375
2021-08-04,95.56999969482422
2021-08-05,110.66000366210938
2021-08-06,108.38999938964844
2021-08-09,106.95999908447266
2021-08-10,104.27999877929688
2021-08-11,108.0
2021-08-12,105.68000030517578
2021-08-13,101.0199966430664
2021-08-16,101.94000244140625
2021-08-17,102.08999633789062
2021-08-18,101.5
2021-08-19,97.77999877929688
2021-08-20,101.94999694824219
2021-08-23,106.4800033569336
2021-08-24,107.3499984741211
2021-08-25,102.01000213623047
2021-08-26,101.58000183105469
2021-08-27,106.58000183105469
2021-08-30,106.88999938964844
2021-08-31,110.91999816894531
2021-09-01,112.19999694824219
2021-09-02,114.06999969482422
2021-09-03,112.5199966430664
2021-09-07,113.4000015258789
2021-09-08,104.76000213623047
2021-09-09,108.0
2021-09-10,108.94000244140625
2021-09-13,101.2300033569336
2021-09-14,99.87999725341797
2021-09-15,102.11000061035156
2021-09-16,102.06999969482422
2021-09-17,102.91000366210938
2021-09-20,95.30999755859375
2021-09-21,94.95999908447266
2021-09-22,95.47000122070312
2021-09-23,98.12999725341797
2021-09-24,94.66999816894531
2021-09-27,94.83999633789062
2021-09-28,91.0999984741211
2021-09-29,87.23999786376953
2021-09-30,87.01000213623047
2021-10-01,86.37999725341797
2021-10-04,83.0
2021-10-05,85.61000061035156
2021-10-06,83.88999938964844
2021-10-07,84.95999908447266
2021-10-08,83.56999969482422
2021-10-11,86.55999755859375
2021-10-12,87.86000061035156
2021-10-13,88.98999786376953
2021-10-14,94.27999877929688
2021-10-15,93.13999938964844
2021-10-18,90.70999908447266
2021-10-19,94.3499984741211
2021-10-20,94.11000061035156
2021-10-21,94.97000122070312
2021-10-22,93.73999786376953
2021-10-25,96.08999633789062
2021-10-26,94.5
2021-10-27,91.79000091552734
2021-10-28,94.26000213623047
2021-10-29,88.7699966430664
2021-11-01,94.5
2021-11-02,96.69999694824219
2021-11-03,94.69999694824219
2021-11-04,93.45999908447266
2021-11-05,89.52999877929688
2021-11-08,99.05999755859375
2021-11-09,97.69999694824219
2021-11-10,91.0999984741211
2021-11-11,93.37999725341797
2021-11-12,92.11000061035156
2021-11-15,86.44000244140625
2021-11-16,90.0
2021-11-17,88.91999816894531
2021-11-18,89.69000244140625
2021-11-19,89.70999908447266
2021-11-22,81.73999786376953
2021-11-23,82.63999938964844
2021-11-24,81.91000366210938
2021-11-26,78.69000244140625
2021-11-29,76.81999969482422
2021-11-30,79.1500015258789
2021-12-01,72.68000030517578
2021-12-02,72.55999755859375
2021-12-03,68.0199966430664
2021-12-06,68.93000030517578
2021-12-07,78.66000366210938
2021-12-08,79.33000183105469
2021-12-09,73.58999633789062
2021-12-10,73.69999694824219
2021-12-13,76.79000091552734
2021-12-14,75.31999969482422
2021-12-15,80.52999877929688
2021-12-16,74.88999938964844
2021-12-17,84.58000183105469
2021-12-20,83.29000091552734
2021-12-21,86.3499984741211
2021-12-22,85.7300033569336
2021-12-23,86.5
2021-12-27,80.19999694824219
2021-12-28,78.5
2021-12-29,79.02999877929688
2021-12-30,81.62999725341797
2021-12-31,79.69000244140625
2022-01-03,82.16000366210938
2022-01-04,78.30999755859375
2022-01-05,71.56999969482422
2022-01-06,70.91000366210938
2022-01-07,70.36000061035156
2022-01-10,68.45999908447266
2022-01-11,75.68000030517578
2022-01-12,70.23999786376953
2022-01-13,66.12999725341797
2022-01-14,67.81999969482422
2022-01-18,62.150001525878906
2022-01-19,62.369998931884766
2022-01-20,62.84000015258789
2022-01-21,62.86000061035156
2022-01-24,67.98999786376953
2022-01-25,66.61000061035156
2022-01-26,64.97000122070312
2022-01-27,59.689998626708984
2022-01-28,64.11000061035156
2022-01-31,69.20999908447266
2022-02-01,69.16000366210938
2022-02-02,62.70000076293945
2022-02-03,60.27000045776367
2022-02-04,61.33000183105469
2022-02-07,63.13999938964844
2022-02-08,62.86000061035156
2022-02-09,68.4000015258789
2022-02-10,64.5999984741211
2022-02-11,63.209999084472656
2022-02-14,67.7300033569336
2022-02-15,73.87000274658203
2022-02-16,73.58000183105469
2022-02-17,69.0199966430664
2022-02-18,67.0199966430664
2022-02-22,65.13999938964844
2022-02-23,63.61000061035156
2022-02-24,70.36000061035156
2022-02-25,74.75
2022-02-28,78.3499984741211
2022-03-01,73.5
2022-03-02,74.19999694824219
2022-03-03,67.80000305175781
2022-03-04,64.05000305175781
2022-03-07,62.810001373291016
2022-03-08,62.470001220703125
2022-03-09,65.11000061035156
2022-03-10,65.72000122070312
2022-03-11,60.90999984741211
2022-03-14,53.72999954223633
2022-03-15,55.2400016784668
2022-03-16,59.84000015258789
2022-03-17,62.290000915527344
2022-03-18,63.11000061035156
2022-03-21,59.130001068115234
2022-03-22,61.68000030517578
2022-03-23,56.779998779296875
2022-03-24,58.68000030517578
2022-03-25,58.029998779296875
2022-03-28,59.060001373291016
2022-03-29,62.029998779296875
2022-03-30,59.45000076293945
2022-03-31,57.29999923706055
2022-04-01,59.95000076293945
2022-04-04,62.36000061035156
2022-04-05,56.45000076293945
2022-04-06,54.79999923706055
2022-04-07,53.369998931884766
2022-04-08,51.77000045776367
2022-04-11,49.0099983215332
2022-04-12,50.06999969482422
2022-04-13,51.52000045776367
2022-04-14,46.400001525878906
2022-04-18,43.97999954223633
2022-04-19,44.70000076293945
2022-04-20,43.77000045776367
2022-04-21,42.099998474121094
2022-04-22,42.13999938964844
2022-04-25,44.22999954223633
2022-04-26,40.16999816894531
2022-04-27,39.83000183105469
2022-04-28,39.56999969482422
2022-04-29,37.529998779296875
2022-05-02,40.779998779296875
2022-05-03,40.029998779296875
2022-05-04,43.189998626708984
2022-05-05,37.02000045776367
2022-05-06,35.68000030517578
2022-05-09,33.290000915527344
2022-05-10,35.779998779296875
2022-05-11,29.959999084472656
2022-05-12,31.440000534057617
2022-05-13,35.45000076293945
2022-05-16,32.540000915527344
2022-05-17,34.06999969482422
2022-05-18,32.029998779296875
2022-05-19,33.939998626708984
2022-05-20,35.189998626708984
2022-05-23,34.9900016784668
2022-05-24,31.440000534057617
2022-05-25,31.969999313354492
2022-05-26,32.560001373291016
2022-05-27,36.06999969482422
2022-05-31,35.18000030517578
2022-06-01,34.029998779296875
2022-06-02,36.849998474121094
2022-06-03,37.279998779296875
2022-06-06,35.88999938964844
2022-06-07,38.52000045776367
2022-06-08,40.18000030517578
2022-06-09,37.79499816894531
2022-06-10,33.08000183105469
2022-06-13,29.860000610351562
2022-06-14,30.829999923706055
2022-06-15,31.950000762939453
2022-06-16,32.22999954223633
2022-06-17,35.77000045776367
2022-06-21,38.04999923706055
2022-06-22,39.130001068115234
2022-06-23,41.56999969482422
2022-06-24,42.5099983215332
2022-06-27,43.09000015258789
2022-06-28,40.400001525878906
2022-06-29,40.41999816894531
2022-06-30,38.709999084472656
2022-07-01,39.790000915527344
2022-07-05,46.4900016784668
2022-07-06,45.560001373291016
2022-07-07,51.66999816894531
2022-07-08,52.0099983215332
2022-07-11,50.45000076293945
2022-07-12,52.880001068115234
2022-07-13,55.59000015258789
2022-07-14,56.119998931884766
2022-07-15,57.619998931884766
2022-07-18,58.0099983215332
2022-07-19,64.61000061035156
2022-07-20,67.91000366210938
2022-07-21,68.4800033569336
2022-07-22,62.880001068115234
2022-07-25,63.970001220703125
2022-07-26,64.13999938964844
2022-07-27,67.80999755859375
2022-07-28,65.68000030517578
2022-07-29,62.97999954223633
2022-08-01,58.84000015258789
2022-08-02,59.13999938964844
2022-08-03,63.0099983215332
2022-08-04,62.880001068115234
2022-08-05,63.43000030517578
2022-08-08,63.689998626708984
2022-08-09,60.959999084472656
2022-08-10,65.7300033569336
2022-08-11,66.08999633789062
2022-08-12,69.08000183105469
2022-08-15,70.30999755859375
2022-08-16,63.560001373291016
2022-08-17,59.560001373291016
2022-08-18,57.58000183105469
2022-08-19,53.290000915527344
2022-08-22,51.40999984741211
2022-08-23,54.2400016784668
2022-08-24,59.84000015258789
2022-08-25,62.150001525878906
2022-08-26,56.2599983215332
2022-08-29,55.040000915527344
2022-08-30,54.380001068115234
2022-08-31,54.599998474121094
2022-09-01,55.58000183105469
2022-09-02,52.68000030517578
2022-09-06,52.93000030517578
2022-09-07,55.810001373291016
2022-09-08,57.06999969482422
2022-09-09,57.5099983215332
2022-09-12,57.58000183105469
2022-09-13,53.33000183105469
2022-09-14,56.83000183105469
2022-09-15,60.4900016784668
2022-09-16,56.119998931884766
2022-09-19,53.790000915527344
2022-09-20,53.47999954223633
2022-09-21,51.619998931884766
2022-09-22,48.150001525878906
2022-09-23,47.09000015258789
2022-09-26,46.560001373291016
2022-09-27,48.40999984741211
2022-09-28,51.02000045776367
2022-09-29,47.5
2022-09-30,47.63999938964844
2022-10-03,47.88999938964844
2022-10-04,51.599998474121094
2022-10-05,50.95000076293945
2022-10-06,51.34000015258789
2022-10-07,47.75
2022-10-10,46.66999816894531
2022-10-11,46.56999969482422
2022-10-12,48.220001220703125
2022-10-13,49.0
2022-10-14,45.470001220703125
2022-10-17,48.16999816894531
2022-10-18,48.04999923706055
2022-10-19,44.849998474121094
2022-10-20,43.849998474121094
2022-10-21,44.959999084472656
2022-10-24,43.54999923706055
2022-10-25,46.7400016784668
2022-10-26,47.54999923706055
2022-10-27,46.310001373291016
2022-10-28,48.7400016784668
2022-10-31,44.060001373291016
2022-11-01,44.36000061035156
2022-11-02,43.599998474121094
2022-11-03,44.0099983215332
2022-11-04,42.79999923706055
2022-11-07,37.90999984741211
2022-11-08,38.38999938964844
2022-11-09,37.880001068115234
2022-11-10,44.15999984741211
2022-11-11,50.93000030517578
2022-11-14,49.7400016784668
2022-11-15,49.18000030517578
2022-11-16,47.790000915527344
2022-11-17,47.34000015258789
2022-11-18,46.880001068115234
2022-11-21,45.40999984741211
2022-11-22,45.41999816894531
2022-11-23,45.70000076293945
2022-11-25,44.279998779296875
2022-11-28,43.18000030517578
2022-11-29,43.61000061035156
2022-11-30,46.189998626708984
2022-12-01,45.83000183105469
2022-12-02,46.81999969482422
2022-12-05,44.369998931884766
2022-12-06,43.18000030517578
2022-12-07,44.099998474121094
2022-12-08,44.689998626708984
2022-12-09,42.119998931884766
2022-12-12,44.29999923706055
2022-12-13,45.7400016784668
2022-12-14,44.880001068115234
2022-12-15,42.310001373291016
2022-12-16,42.540000915527344
2022-12-19,40.099998474121094
2022-12-20,41.59000015258789
2022-12-21,43.22999954223633
2022-12-22,41.959999084472656
2022-12-23,40.36000061035156
2022-12-27,38.08000183105469
2022-12-28,36.72999954223633
2022-12-29,38.709999084472656
2022-12-30,39.11000061035156
2023-01-03,37.31999969482422
2023-01-04,41.20000076293945
2023-01-05,41.13999938964844
2023-01-06,40.380001068115234
2023-01-09,38.68000030517578
2023-01-10,39.45000076293945
2023-01-11,40.880001068115234
2023-01-12,43.369998931884766
2023-01-13,43.2400016784668
2023-01-17,44.45000076293945
2023-01-18,44.5099983215332
2023-01-19,42.40999984741211
2023-01-20,44.540000915527344
2023-01-23,44.38999938964844
2023-01-24,44.54999923706055
2023-01-25,44.439998626708984
2023-01-26,43.849998474121094
2023-01-27,45.29999923706055
2023-01-30,42.099998474121094
2023-01-31,43.45000076293945
2023-02-01,45.970001220703125
2023-02-02,48.790000915527344
2023-02-03,48.45000076293945
2023-02-06,47.90999984741211
2023-02-07,47.650001525878906
2023-02-08,44.029998779296875
2023-02-09,42.529998779296875
2023-02-10,41.560001373291016
2023-02-13,43.04999923706055
2023-02-14,42.91999816894531
2023-02-15,43.939998626708984
2023-02-16,41.66999816894531
2023-02-17,43.16999816894531
2023-02-21,39.349998474121094
2023-02-22,40.81999969482422
2023-02-23,40.47999954223633
2023-02-24,38.91999816894531
2023-02-27,38.9900016784668
2023-02-28,40.2400016784668
2023-03-01,38.5
2023-03-02,38.810001373291016
2023-03-03,39.099998474121094
2023-03-06,38.130001068115234
2023-03-07,37.619998931884766
2023-03-08,37.38999938964844
2023-03-09,34.810001373291016
2023-03-10,32.13999938964844
2023-03-13,33.7599983215332
2023-03-14,34.13999938964844
2023-03-15,35.099998474121094
2023-03-16,35.5099983215332
2023-03-17,33.220001220703125
2023-03-20,32.22999954223633
2023-03-21,32.400001525878906
2023-03-22,30.670000076293945
2023-03-23,30.34000015258789
2023-03-24,30.389999389648438
2023-03-27,30.540000915527344
2023-03-28,30.15999984741211
2023-03-29,31.020000457763672
2023-03-30,30.149999618530273
2023-03-31,30.6200008392334
2023-04-03,30.1299991607666
2023-04-04,29.56999969482422
2023-04-05,29.31999969482422
2023-04-06,29.739999771118164
2023-04-10,30.09000015258789
2023-04-11,30.09000015258789
2023-04-12,29.75
2023-04-13,32.2400016784668
2023-04-14,31.270000457763672
2023-04-17,31.850000381469727
2023-04-18,31.100000381469727
2023-04-19,31.440000534057617
2023-04-20,30.09000015258789
2023-04-21,31.15999984741211
2023-04-24,30.510000228881836
2023-04-25,30.440000534057617
2023-04-26,30.549999237060547
2023-04-27,30.5
2023-04-28,30.709999084472656
2023-05-01,30.729999542236328
2023-05-02,30.15999984741211
2023-05-03,31.639999389648438
2023-05-04,33.27000045776367
2023-05-05,33.63999938964844
2023-05-08,33.349998474121094
2023-05-09,34.5099983215332
2023-05-10,35.849998474121094
2023-05-11,35.18000030517578
2023-05-12,33.33000183105469
2023-05-15,35.9900016784668
2023-05-16,33.86000061035156
2023-05-17,34.959999084472656
2023-05-18,34.88999938964844
2023-05-19,34.540000915527344
2023-05-22,35.150001525878906
2023-05-23,34.5099983215332
2023-05-24,33.380001068115234
2023-05-25,32.209999084472656
2023-05-26,32.369998931884766
2023-05-30,31.899999618530273
2023-05-31,31.899999618530273
2023-06-01,32.5099983215332
2023-06-02,34.029998779296875
2023-06-05,33.939998626708984
2023-06-06,34.33000183105469
2023-06-07,34.36000061035156
2023-06-08,33.45000076293945
2023-06-09,32.209999084472656
2023-06-12,32.97999954223633
2023-06-13,33.810001373291016
2023-06-14,33.779998779296875
2023-06-15,34.0
2023-06-16,33.689998626708984
2023-06-20,33.33000183105469
2023-06-21,32.65999984741211
2023-06-22,32.529998779296875
2023-06-23,31.809999465942383
2023-06-26,31.969999313354492
2023-06-27,32.02000045776367
2023-06-28,33.08000183105469
2023-06-29,31.809999465942383
2023-06-30,31.93000030517578
2023-07-03,31.93000030517578
2023-07-05,31.84000015258789
2023-07-06,30.40999984741211
2023-07-07,30.459999084472656
2023-07-10,32.02000045776367
2023-07-11,31.959999084472656
2023-07-12,32.13999938964844
2023-07-13,32.09000015258789
2023-07-14,30.860000610351562
2023-07-17,30.81999969482422
2023-07-18,30.31999969482422
2023-07-19,31.0
2023-07-20,30.979999542236328
2023-07-21,32.06999969482422
2023-07-24,31.549999237060547
2023-07-25,32.459999084472656
2023-07-26,32.11000061035156
2023-07-27,29.809999465942383
2023-07-28,31.3799991607666
2023-07-31,30.8700008392334
2023-08-01,28.510000228881836
2023-08-02,28.25
2023-08-03,27.200000762939453
2023-08-04,27.1200008392334
2023-08-07,25.540000915527344
2023-08-08,26.25
2023-08-09,26.110000610351562
2023-08-10,25.399999618530273
2023-08-11,25.549999237060547
2023-08-14,25.219999313354492
2023-08-15,24.270000457763672
2023-08-16,23.209999084472656
2023-08-17,23.489999771118164
2023-08-18,23.34000015258789
2023-08-21,23.700000762939453
2023-08-22,23.299999237060547
2023-08-23,23.5
2023-08-24,23.059999465942383
2023-08-25,23.209999084472656
2023-08-28,23.43000030517578
2023-08-29,23.719999313354492
2023-08-30,23.510000228881836
2023-08-31,23.18000030517578
2023-09-01,23.459999084472656
2023-09-05,23.68000030517578
2023-09-06,24.65999984741211
2023-09-07,25.149999618530273
2023-09-08,25.549999237060547
2023-09-11,26.100000381469727
2023-09-12,26.18000030517578
2023-09-13,25.030000686645508
2023-09-14,25.139999389648438
2023-09-15,25.049999237060547
2023-09-18,24.309999465942383
2023-09-19,24.5
2023-09-20,25.229999542236328
2023-09-21,24.959999084472656
2023-09-22,23.760000228881836
2023-09-25,23.010000228881836
2023-09-26,23.600000381469727
2023-09-27,24.260000228881836
2023-09-28,24.020000457763672
2023-09-29,24.049999237060547
2023-10-02,21.5
2023-10-03,22.389999389648438
2023-10-04,21.540000915527344
2023-10-05,22.260000228881836
2023-10-06,21.43000030517578
2023-10-09,21.920000076293945
2023-10-10,22.280000686645508
2023-10-11,22.309999465942383
2023-10-12,21.209999084472656
2023-10-13,22.260000228881836
2023-10-16,22.309999465942383
2023-10-17,22.270000457763672
2023-10-18,20.799999237060547
2023-10-19,18.360000610351562
2023-10-20,17.690000534057617
2023-10-23,19.100000381469727
2023-10-24,19.530000686645508
2023-10-25,19.34000015258789
2023-10-26,19.59000015258789
2023-10-27,18.6200008392334
2023-10-30,19.110000610351562
2023-10-31,21.139999389648438
2023-11-01,21.040000915527344
2023-11-02,21.440000534057617
2023-11-03,24.489999771118164
2023-11-06,23.299999237060547
