Date,NX
2010-09-22,14.222752571105957
2010-09-23,13.830924987792969
2010-09-24,14.639599800109863
2010-09-27,14.614592552185059
2010-09-28,14.714630126953125
2010-09-29,14.714630126953125
2010-09-30,14.3978271484375
2010-10-01,14.347807884216309
2010-10-04,13.797575950622559
2010-10-05,14.439516067504883
2010-10-06,14.564566612243652
2010-10-07,14.606253623962402
2010-10-08,14.923054695129395
2010-10-11,14.806344032287598
2010-10-12,14.964743614196777
2010-10-13,15.406598091125488
2010-10-14,15.106461524963379
2010-10-15,14.556228637695312
2010-10-18,14.381159782409668
2010-10-19,14.6229248046875
2010-10-20,14.789660453796387
2010-10-21,15.148151397705078
2010-10-22,14.964743614196777
2010-10-25,15.12314224243164
2010-10-26,14.839691162109375
2010-10-27,15.156488418579102
2010-10-28,15.023102760314941
2010-10-29,15.023102760314941
2010-11-01,14.764652252197266
2010-11-02,15.323229789733887
2010-11-03,15.548330307006836
2010-11-04,16.97393226623535
2010-11-05,16.748844146728516
2010-11-08,16.69047737121582
2010-11-09,15.931822776794434
2010-11-10,16.048538208007812
2010-11-11,15.840113639831543
2010-11-12,15.423272132873535
2010-11-15,15.198177337646484
2010-11-16,14.547895431518555
2010-11-17,14.48120403289795
2010-11-18,14.464520454406738
2010-11-19,14.364485740661621
2010-11-22,14.156060218811035
2010-11-23,13.980984687805176
2010-11-24,14.297786712646484
2010-11-26,14.197747230529785
2010-11-29,14.12271785736084
2010-11-30,13.7892427444458
2010-12-01,14.08936882019043
2010-12-02,14.172737121582031
2010-12-03,15.298218727111816
2010-12-06,15.181506156921387
2010-12-07,15.214842796325684
2010-12-08,15.156488418579102
2010-12-09,14.93139362335205
2010-12-10,15.156488418579102
2010-12-13,15.3152437210083
2010-12-14,15.3152437210083
2010-12-15,15.039517402648926
2010-12-16,15.432209968566895
2010-12-17,14.772140502929688
2010-12-20,15.716290473937988
2010-12-21,15.992012977600098
2010-12-22,16.351303100585938
2010-12-23,16.15912628173828
2010-12-27,16.418140411376953
2010-12-28,16.18418312072754
2010-12-29,16.342939376831055
2010-12-30,16.067214965820312
2010-12-31,15.849979400634766
2011-01-03,16.418140411376953
2011-01-04,15.941882133483887
2011-01-05,16.150774002075195
2011-01-06,15.941882133483887
2011-01-07,15.565900802612305
2011-01-10,15.440568923950195
2011-01-11,15.849979400634766
2011-01-12,16.083925247192383
2011-01-13,16.09228515625
2011-01-14,16.39307403564453
2011-01-18,16.501693725585938
2011-01-19,16.301166534423828
2011-01-20,16.225967407226562
2011-01-21,16.24267578125
2011-01-24,16.418140411376953
2011-01-25,16.543466567993164
2011-01-26,17.00300407409668
2011-01-27,16.79412841796875
2011-01-28,16.3178768157959
2011-01-31,16.28445053100586
2011-02-01,16.89438819885254
2011-02-02,16.24267578125
2011-02-03,16.16748046875
2011-02-04,16.30951690673828
2011-02-07,16.45156478881836
2011-02-08,16.468273162841797
2011-02-09,16.368005752563477
2011-02-10,16.30951690673828
2011-02-11,16.434852600097656
2011-02-14,16.735641479492188
2011-02-15,16.64373016357422
2011-02-16,16.526758193969727
2011-02-17,16.418140411376953
2011-02-18,16.217607498168945
2011-02-22,15.699590682983398
2011-02-23,15.532482147216797
2011-02-24,15.791494369506836
2011-02-25,15.415506362915039
2011-02-28,15.783132553100586
2011-03-01,15.499056816101074
2011-03-02,15.875043869018555
2011-03-03,16.276094436645508
2011-03-04,16.017091751098633
2011-03-07,15.699590682983398
2011-03-08,16.25103187561035
2011-03-09,16.426494598388672
2011-03-10,15.883399963378906
2011-03-11,15.99224853515625
2011-03-14,16.159709930419922
2011-03-15,16.168079376220703
2011-03-16,15.95875358581543
2011-03-17,16.109466552734375
2011-03-18,16.008995056152344
2011-03-21,16.226686477661133
2011-03-22,16.26017951965332
2011-03-23,16.017370223999023
2011-03-24,16.109466552734375
2011-03-25,16.184829711914062
2011-03-28,16.19320297241211
2011-03-29,16.26017951965332
2011-03-30,16.519744873046875
2011-03-31,16.436012268066406
2011-04-01,16.971874237060547
2011-04-04,17.24818229675293
2011-04-05,17.206314086914062
2011-04-06,17.750553131103516
2011-04-07,17.54123878479004
2011-04-08,17.36540412902832
2011-04-11,17.23980712890625
2011-04-12,16.938385009765625
2011-04-13,16.729066848754883
2011-04-14,16.636966705322266
2011-04-15,16.971874237060547
2011-04-18,16.754192352294922
2011-04-19,16.888141632080078
2011-04-20,17.172828674316406
2011-04-21,17.315166473388672
2011-04-25,17.290042877197266
2011-04-26,17.624967575073242
2011-04-27,17.658451080322266
2011-04-28,17.650083541870117
2011-04-29,17.549602508544922
2011-05-02,17.273300170898438
2011-05-03,17.03049087524414
2011-05-04,16.620214462280273
2011-05-05,16.528118133544922
2011-05-06,16.54486083984375
2011-05-09,16.729066848754883
2011-05-10,16.712322235107422
2011-05-11,16.419267654418945
2011-05-12,16.62858772277832
2011-05-13,16.46950340270996
2011-05-16,16.285301208496094
2011-05-17,15.741061210632324
2011-05-18,15.858283996582031
2011-05-19,15.98387336730957
2011-05-20,15.766186714172363
2011-05-23,15.481494903564453
2011-05-24,15.498242378234863
2011-05-25,15.81641674041748
2011-05-26,16.067598342895508
2011-05-27,15.95875358581543
2011-05-31,16.611839294433594
2011-06-01,15.900144577026367
2011-06-02,15.849906921386719
2011-06-03,15.397774696350098
2011-06-06,15.154961585998535
2011-06-07,15.26380729675293
2011-06-08,15.04610538482666
2011-06-09,15.062854766845703
2011-06-10,15.154961585998535
2011-06-13,14.309293746948242
2011-06-14,13.981985092163086
2011-06-15,13.520393371582031
2011-06-16,13.453252792358398
2011-06-17,13.167906761169434
2011-06-20,13.25183391571045
2011-06-21,13.39450740814209
2011-06-22,13.461647987365723
2011-06-23,13.293794631958008
2011-06-24,13.344155311584473
2011-06-27,13.075591087341309
2011-06-28,13.201478004455566
2011-06-29,13.57075309753418
2011-06-30,13.75538444519043
2011-07-01,13.948416709899902
2011-07-05,13.965195655822754
2011-07-06,13.780564308166504
2011-07-07,14.133047103881836
2011-07-08,13.998769760131836
2011-07-11,13.856094360351562
2011-07-12,14.065909385681152
2011-07-13,14.049125671386719
2011-07-14,13.587532043457031
2011-07-15,13.57075309753418
2011-07-18,13.436466217041016
2011-07-19,13.67146110534668
2011-07-20,13.528786659240723
2011-07-21,13.856094360351562
2011-07-22,13.75538444519043
2011-07-25,13.39450740814209
2011-07-26,13.201478004455566
2011-07-27,13.058802604675293
2011-07-28,13.226655006408691
2011-07-29,13.151124954223633
2011-08-01,13.235051155090332
2011-08-02,12.236335754394531
2011-08-03,12.127232551574707
2011-08-04,11.22083854675293
2011-08-05,10.692108154296875
2011-08-08,9.760531425476074
2011-08-09,10.129804611206055
2011-08-10,9.399654388427734
2011-08-11,9.651432991027832
2011-08-12,10.247302055358887
2011-08-15,10.7508544921875
2011-08-16,10.356405258178711
2011-08-17,10.213728904724121
2011-08-18,9.307334899902344
2011-08-19,8.980025291442871
2011-08-22,8.862530708312988
2011-08-23,9.114306449890137
2011-08-24,9.189842224121094
2011-08-25,8.946456909179688
2011-08-26,10.096234321594238
2011-08-29,11.397077560424805
2011-08-30,10.859955787658691
2011-08-31,10.8347806930542
2011-09-01,10.331229209899902
2011-09-02,9.79410171508789
2011-09-06,9.668216705322266
2011-09-07,10.381580352783203
2011-09-08,9.869635581970215
2011-09-09,9.357690811157227
2011-09-12,9.508757591247559
2011-09-13,9.534025192260742
2011-09-14,9.677201271057129
2011-09-15,9.761427879333496
2011-09-16,9.592979431152344
2011-09-19,9.306625366210938
2011-09-20,9.028688430786133
2011-09-21,8.885510444641113
2011-09-22,8.557038307189941
2011-09-23,8.801285743713379
2011-09-26,9.020262718200684
2011-09-27,9.449803352355957
2011-09-28,9.298195838928223
2011-09-29,9.256089210510254
2011-09-30,9.222400665283203
2011-10-03,8.632841110229492
2011-10-04,9.609822273254395
2011-10-05,10.064624786376953
2011-10-06,10.367831230163574
2011-10-07,10.115157127380371
2011-10-10,10.586808204650879
2011-10-11,10.721564292907715
2011-10-12,10.898431777954102
2011-10-13,10.957390785217285
2011-10-14,11.311126708984375
2011-10-17,10.536276817321777
2011-10-18,11.808037757873535
2011-10-19,11.824881553649902
2011-10-20,11.833307266235352
2011-10-21,12.16177749633789
2011-10-24,12.456554412841797
2011-10-25,11.875414848327637
2011-10-26,12.338642120361328
2011-10-27,13.231404304504395
2011-10-28,12.987156867980957
2011-10-31,12.422867774963379
2011-11-01,11.589057922363281
2011-11-02,12.128084182739258
2011-11-03,12.961891174316406
2011-11-04,12.751335144042969
2011-11-07,12.5997314453125
2011-11-08,12.860823631286621
2011-11-09,11.791193008422852
2011-11-10,12.043865203857422
2011-11-11,12.66711139678955
2011-11-14,12.254420280456543
2011-11-15,12.675535202026367
2011-11-16,12.397603988647461
2011-11-17,12.15335750579834
2011-11-18,12.26284408569336
2011-11-21,12.035440444946289
2011-11-22,11.808037757873535
2011-11-23,11.353233337402344
2011-11-25,10.940544128417969
2011-11-28,11.496413230895996
2011-11-29,11.55537223815918
2011-11-30,12.700803756713867
2011-12-01,12.540779113769531
2011-12-02,12.776602745056152
2011-12-05,13.22298526763916
2011-12-06,12.919780731201172
2011-12-07,12.902939796447754
2011-12-08,12.203883171081543
2011-12-09,12.566046714782715
2011-12-12,12.06912899017334
2011-12-13,11.858576774597168
2011-12-14,11.378506660461426
2011-12-15,11.311126708984375
2011-12-16,10.8394775390625
2011-12-19,10.856324195861816
2011-12-20,11.760310173034668
2011-12-21,12.35170841217041
2011-12-22,12.579815864562988
2011-12-23,12.571370124816895
2011-12-27,12.689647674560547
2011-12-28,12.174286842346191
2011-12-29,12.90085506439209
2011-12-30,12.689647674560547
2012-01-03,13.255696296691895
2012-01-04,12.959997177124023
2012-01-05,13.686569213867188
2012-01-06,13.55139446258545
2012-01-09,13.517600059509277
2012-01-10,13.973819732666016
2012-01-11,14.066751480102539
2012-01-12,14.362452507019043
2012-01-13,14.159684181213379
2012-01-17,14.396241188049316
2012-01-18,14.734188079833984
2012-01-19,14.404693603515625
2012-01-20,14.311762809753418
2012-01-23,14.125889778137207
2012-01-24,14.218828201293945
2012-01-25,14.362452507019043
2012-01-26,14.117441177368164
2012-01-27,14.311762809753418
2012-01-30,13.88933277130127
2012-01-31,13.880887031555176
2012-02-01,14.632801055908203
2012-02-02,14.911600112915039
2012-02-03,15.46075439453125
2012-02-06,15.274888038635254
2012-02-07,15.021430969238281
2012-02-08,15.224197387695312
2012-02-09,15.359373092651367
2012-02-10,15.01298713684082
2012-02-13,15.401618957519531
2012-02-14,15.097469329833984
2012-02-15,14.700387001037598
2012-02-16,15.435413360595703
2012-02-17,15.638168334960938
2012-02-21,15.59593677520752
2012-02-22,15.308677673339844
2012-02-23,15.663514137268066
2012-02-24,14.987637519836426
2012-02-27,15.190402030944824
2012-02-28,14.565215110778809
2012-02-29,14.370896339416504
2012-03-01,14.18503189086914
2012-03-02,13.880887031555176
2012-03-05,14.058298110961914
2012-03-06,13.078275680541992
2012-03-07,12.841719627380371
2012-03-08,13.56828784942627
2012-03-09,13.847088813781738
2012-03-12,13.999160766601562
2012-03-13,14.524237632751465
2012-03-14,14.278639793395996
2012-03-15,14.642804145812988
2012-03-16,14.414140701293945
2012-03-19,14.575047492980957
2012-03-20,14.151603698730469
2012-03-21,14.185482025146484
2012-03-22,13.889070510864258
2012-03-23,14.160072326660156
2012-03-26,14.60046100616455
2012-03-27,14.947684288024902
2012-03-28,15.108590126037598
2012-03-29,15.117059707641602
2012-03-30,14.930749893188477
2012-04-02,15.049315452575684
2012-04-03,15.201756477355957
2012-04-04,15.040843963623047
2012-04-05,14.990032196044922
2012-04-09,14.769843101501465
2012-04-10,14.524237632751465
2012-04-11,14.879937171936035
2012-04-12,15.303380012512207
2012-04-13,15.176347732543945
2012-04-16,15.2864408493042
2012-04-17,15.599796295166016
2012-04-18,14.973090171813965
2012-04-19,14.575047492980957
2012-04-20,14.651273727416992
2012-04-23,14.219358444213867
2012-04-24,14.575047492980957
2012-04-25,14.913806915283203
2012-04-26,15.227160453796387
2012-04-27,15.794585227966309
2012-04-30,15.608258247375488
2012-05-01,15.879266738891602
2012-05-02,16.023244857788086
2012-05-03,15.582855224609375
2012-05-04,15.23563003540039
2012-05-07,15.294913291931152
2012-05-08,15.23563003540039
2012-05-09,15.193288803100586
2012-05-10,15.311851501464844
2012-05-11,15.464287757873535
2012-05-14,14.735958099365234
2012-05-15,14.583517074584961
2012-05-16,14.151603698730469
2012-05-17,13.702751159667969
2012-05-18,13.66887378692627
2012-05-21,13.762032508850098
2012-05-22,13.745094299316406
2012-05-23,13.906002044677734
2012-05-24,14.261695861816406
2012-05-25,14.185482025146484
2012-05-29,14.659738540649414
2012-05-30,13.990691184997559
2012-05-31,13.982224464416504
2012-06-01,13.507963180541992
2012-06-04,13.220022201538086
2012-06-05,13.296242713928223
2012-06-06,13.965287208557129
2012-06-07,14.219358444213867
2012-06-08,14.549643516540527
2012-06-11,14.253235816955566
2012-06-12,14.69361686706543
2012-06-13,14.69361400604248
2012-06-14,14.803973197937012
2012-06-15,15.05013370513916
2012-06-18,15.126533508300781
2012-06-19,15.279326438903809
2012-06-20,15.296302795410156
2012-06-21,14.710593223571777
2012-06-22,14.786996841430664
2012-06-25,14.472917556762695
2012-06-26,14.702104568481445
2012-06-27,15.024670600891113
2012-06-28,15.033163070678711
2012-06-29,15.177460670471191
2012-07-02,15.211417198181152
2012-07-03,15.330256462097168
2012-07-05,15.54246711730957
2012-07-06,15.35572338104248
2012-07-09,15.440605163574219
2012-07-10,15.296302795410156
2012-07-11,15.296302795410156
2012-07-12,15.46606731414795
2012-07-13,15.932945251464844
2012-07-16,15.440605163574219
2012-07-17,15.4575834274292
2012-07-18,15.66980266571045
2012-07-19,15.4575834274292
2012-07-20,15.109560012817383
2012-07-23,15.007689476013184
2012-07-24,14.820940971374512
2012-07-25,14.24372673034668
2012-07-26,14.506869316101074
2012-07-27,14.990715026855469
2012-07-30,14.761519432067871
2012-07-31,14.345588684082031
2012-08-01,14.090933799743652
2012-08-02,14.438961029052734
2012-08-03,14.93129825592041
2012-08-06,15.084091186523438
2012-08-07,15.245369911193848
2012-08-08,15.228397369384766
2012-08-09,15.491535186767578
2012-08-10,15.406651496887207
2012-08-13,15.330256462097168
2012-08-14,14.939778327941895
2012-08-15,15.05013370513916
2012-08-16,15.584915161132812
2012-08-17,15.406651496887207
2012-08-20,15.347233772277832
2012-08-21,15.185948371887207
2012-08-22,15.236884117126465
2012-08-23,15.118040084838867
2012-08-24,15.092575073242188
2012-08-27,14.98222541809082
2012-08-28,15.007689476013184
2012-08-29,14.9992036819458
2012-08-30,14.854901313781738
2012-08-31,14.854901313781738
2012-09-04,14.82943058013916
2012-09-05,14.44744873046875
2012-09-06,14.60024642944336
2012-09-07,15.126533508300781
2012-09-10,15.262348175048828
2012-09-11,15.364213943481445
2012-09-12,15.372712135314941
2012-09-13,15.432262420654297
2012-09-14,16.189420700073242
2012-09-17,16.419116973876953
2012-09-18,16.861499786376953
2012-09-19,17.02313232421875
2012-09-20,16.938060760498047
2012-09-21,17.02313232421875
2012-09-24,17.014629364013672
2012-09-25,16.648815155029297
2012-09-26,16.12135887145996
2012-09-27,16.3765811920166
2012-09-28,16.02777862548828
2012-10-01,15.917186737060547
2012-10-02,15.959722518920898
2012-10-03,16.419116973876953
2012-10-04,16.512697219848633
2012-10-05,16.87000274658203
2012-10-08,16.65732765197754
2012-10-09,16.589265823364258
2012-10-10,16.39359474182129
2012-10-11,16.3765811920166
2012-10-12,16.19793128967285
2012-10-15,16.419116973876953
2012-10-16,16.3765811920166
2012-10-17,16.76791763305664
2012-10-18,17.065673828125
2012-10-19,16.844482421875
2012-10-22,16.699857711791992
2012-10-23,16.77642822265625
2012-10-24,16.784936904907227
2012-10-25,16.60627555847168
2012-10-26,16.495677947998047
2012-10-31,16.8189640045166
2012-11-01,17.346412658691406
2012-11-02,17.04865264892578
2012-11-05,17.516565322875977
2012-11-06,17.516565322875977
2012-11-07,17.43999671936035
2012-11-08,16.665822982788086
2012-11-09,16.478670120239258
2012-11-12,16.16390037536621
2012-11-13,16.240467071533203
2012-11-14,15.840619087219238
2012-11-15,15.730021476745605
2012-11-16,16.010765075683594
2012-11-19,16.844482421875
2012-11-20,17.150741577148438
2012-11-21,17.3974666595459
2012-11-23,17.542089462280273
2012-11-26,17.950439453125
2012-11-27,18.10357093811035
2012-11-28,17.8398380279541
2012-11-29,17.771780014038086
2012-11-30,17.79729652404785
2012-12-03,18.06102752685547
2012-12-04,18.20565414428711
2012-12-05,17.95893669128418
2012-12-06,18.069536209106445
2012-12-07,17.992971420288086
2012-12-10,18.120580673217773
2012-12-11,17.780284881591797
2012-12-12,17.882369995117188
2012-12-13,17.907894134521484
2012-12-14,17.694808959960938
2012-12-17,17.899377822875977
2012-12-18,18.632396697998047
2012-12-19,18.632396697998047
2012-12-20,18.91366958618164
2012-12-21,17.319766998291016
2012-12-24,17.285676956176758
2012-12-26,17.021448135375977
2012-12-27,17.047025680541992
2012-12-28,16.88507652282715
2012-12-31,17.3964900970459
2013-01-02,17.890853881835938
2013-01-03,18.044273376464844
2013-01-04,17.873798370361328
2013-01-07,17.439096450805664
2013-01-08,17.549907684326172
2013-01-09,17.77151870727539
2013-01-10,17.71185302734375
2013-01-11,17.865280151367188
2013-01-14,17.83118438720703
2013-01-15,17.797096252441406
2013-01-16,17.49024200439453
2013-01-17,17.907894134521484
2013-01-18,18.010173797607422
2013-01-22,18.10393714904785
2013-01-23,18.120981216430664
2013-01-24,18.0783634185791
2013-01-25,18.0272274017334
2013-01-28,18.18064308166504
2013-01-29,18.453399658203125
2013-01-30,17.797096252441406
2013-01-31,17.609575271606445
2013-02-01,17.77151870727539
2013-02-04,17.2004451751709
2013-02-05,17.430580139160156
2013-02-06,17.098163604736328
2013-02-07,16.93621826171875
2013-02-08,16.919170379638672
2013-02-11,16.82541275024414
2013-02-12,17.353864669799805
2013-02-13,17.47319984436035
2013-02-14,17.294200897216797
2013-02-15,17.430580139160156
2013-02-19,17.532859802246094
2013-02-20,16.578229904174805
2013-02-21,16.53561019897461
2013-02-22,16.646419525146484
2013-02-25,16.1776180267334
2013-02-26,16.578229904174805
2013-02-27,16.910648345947266
2013-02-28,16.97030258178711
2013-03-01,17.004404067993164
2013-03-04,16.88507652282715
2013-03-05,17.345340728759766
2013-03-06,17.56695556640625
2013-03-07,16.075345993041992
2013-03-08,15.70882797241211
2013-03-11,15.470169067382812
2013-03-12,14.847952842712402
2013-03-13,14.93338394165039
2013-03-14,15.035901069641113
2013-03-15,14.813783645629883
2013-03-18,14.57457447052002
2013-03-19,14.25848388671875
2013-03-20,14.29265308380127
2013-03-21,14.002187728881836
2013-03-22,13.899669647216797
2013-03-25,13.711719512939453
2013-03-26,13.720261573791504
2013-03-27,13.600659370422363
2013-03-28,13.754435539245605
2013-04-01,13.745895385742188
2013-04-02,13.899669647216797
2013-04-03,13.540858268737793
2013-04-04,13.626289367675781
2013-04-05,13.506686210632324
2013-04-08,13.677546501159668
2013-04-09,13.899669647216797
2013-04-10,14.138874053955078
2013-04-11,14.523320198059082
2013-04-12,14.25848388671875
2013-04-15,13.250391960144043
2013-04-16,14.070533752441406
2013-04-17,14.04489803314209
2013-04-18,13.78006362915039
2013-04-19,13.78006362915039
2013-04-22,14.053443908691406
2013-04-23,14.113248825073242
2013-04-24,14.190138816833496
2013-04-25,14.207222938537598
2013-04-26,13.822786331176758
2013-04-29,13.959467887878418
2013-04-30,13.899669647216797
2013-05-01,13.677546501159668
2013-05-02,14.096162796020508
2013-05-03,14.967560768127441
2013-05-06,14.847957611083984
2013-05-07,14.719805717468262
2013-05-08,15.052992820739746
2013-05-09,15.06153678894043
2013-05-10,15.027364730834961
2013-05-13,14.873580932617188
2013-05-14,14.82232666015625
2013-05-15,15.454513549804688
2013-05-16,15.146966934204102
2013-05-17,15.377632141113281
2013-05-20,15.394716262817383
2013-05-21,15.770614624023438
2013-05-22,15.394716262817383
2013-05-23,15.463064193725586
2013-05-24,15.445972442626953
2013-05-28,15.890220642089844
2013-05-29,15.497234344482422
2013-05-30,15.522870063781738
2013-05-31,15.81333065032959
2013-06-03,15.727896690368652
2013-06-04,15.608291625976562
2013-06-05,15.67663860321045
2013-06-06,15.95002269744873
2013-06-07,15.258026123046875
2013-06-10,15.078622817993164
2013-06-11,14.719805717468262
2013-06-12,14.719805717468262
2013-06-13,15.207898139953613
2013-06-14,15.173646926879883
2013-06-17,15.413415908813477
2013-06-18,15.404845237731934
2013-06-19,15.207898139953613
2013-06-20,14.50573444366455
2013-06-21,14.4800443649292
2013-06-24,13.932014465332031
2013-06-25,14.086145401000977
2013-06-26,14.009081840515137
2013-06-27,14.300222396850586
2013-06-28,14.420103073120117
2013-07-01,14.50573444366455
2013-07-02,14.402976989746094
2013-07-03,14.41154670715332
2013-07-05,14.591363906860352
2013-07-08,14.582802772521973
2013-07-09,14.317349433898926
2013-07-10,14.291662216186523
2013-07-11,14.582802772521973
2013-07-12,14.882506370544434
2013-07-15,14.968133926391602
2013-07-16,14.771184921264648
2013-07-17,14.805442810058594
2013-07-18,14.70268440246582
2013-07-19,14.848254203796387
2013-07-22,14.488605499267578
2013-07-23,14.591363906860352
2013-07-24,14.283101081848145
2013-07-25,14.317349433898926
2013-07-26,13.829254150390625
2013-07-29,13.777878761291504
2013-07-30,14.000516891479492
2013-07-31,14.574237823486328
2013-08-01,14.985264778137207
2013-08-02,14.848254203796387
2013-08-05,14.891070365905762
2013-08-06,14.831125259399414
2013-08-07,14.831125259399414
2013-08-08,15.045205116271973
2013-08-09,14.993823051452637
2013-08-12,15.070889472961426
2013-08-13,14.719808578491211
2013-08-14,14.599925994873047
2013-08-15,14.882506370544434
2013-08-16,14.788311958312988
2013-08-19,14.50573444366455
2013-08-20,14.805442810058594
2013-08-21,14.719808578491211
2013-08-22,14.831125259399414
2013-08-23,14.62562370300293
2013-08-26,14.557112693786621
2013-08-27,14.497171401977539
2013-08-28,14.18890380859375
2013-08-29,14.428664207458496
2013-08-30,14.248842239379883
2013-09-03,14.291662216186523
2013-09-04,15.019515991210938
2013-09-05,15.344905853271484
2013-09-06,15.618926048278809
2013-09-09,16.518033981323242
2013-09-10,16.312522888183594
2013-09-11,16.475229263305664
2013-09-12,16.45806312561035
2013-09-13,16.389413833618164
2013-09-16,16.380836486816406
2013-09-17,16.466646194458008
