Date,BROS
2022-07-21,38.349998474121094
2022-07-22,36.790000915527344
2022-07-25,36.2400016784668
2022-07-26,33.70000076293945
2022-07-27,34.5
2022-07-28,37.79999923706055
2022-07-29,37.4900016784668
2022-08-01,37.849998474121094
2022-08-02,39.849998474121094
2022-08-03,42.16999816894531
2022-08-04,42.349998474121094
2022-08-05,44.150001525878906
2022-08-08,45.5
2022-08-09,42.5
2022-08-10,44.0099983215332
2022-08-11,46.290000915527344
2022-08-12,46.70000076293945
2022-08-15,47.119998931884766
2022-08-16,44.41999816894531
2022-08-17,42.869998931884766
2022-08-18,42.5099983215332
2022-08-19,40.279998779296875
2022-08-22,38.33000183105469
2022-08-23,37.54999923706055
2022-08-24,40.08000183105469
2022-08-25,40.880001068115234
2022-08-26,39.209999084472656
2022-08-29,39.959999084472656
2022-08-30,36.90999984741211
2022-08-31,36.5
2022-09-01,35.84000015258789
2022-09-02,34.95000076293945
2022-09-06,34.720001220703125
2022-09-07,36.470001220703125
2022-09-08,36.0
2022-09-09,37.02000045776367
2022-09-12,37.689998626708984
2022-09-13,34.970001220703125
2022-09-14,35.54999923706055
2022-09-15,35.33000183105469
2022-09-16,34.15999984741211
2022-09-19,35.54999923706055
2022-09-20,35.5099983215332
2022-09-21,34.61000061035156
2022-09-22,34.189998626708984
2022-09-23,32.189998626708984
2022-09-26,31.799999237060547
2022-09-27,31.649999618530273
2022-09-28,33.81999969482422
2022-09-29,32.41999816894531
2022-09-30,31.149999618530273
2022-10-03,31.899999618530273
2022-10-04,32.84000015258789
2022-10-05,31.450000762939453
2022-10-06,31.579999923706055
2022-10-07,30.25
2022-10-10,28.920000076293945
2022-10-11,29.549999237060547
2022-10-12,31.510000228881836
2022-10-13,33.599998474121094
2022-10-14,31.139999389648438
2022-10-17,32.779998779296875
2022-10-18,34.20000076293945
2022-10-19,33.41999816894531
2022-10-20,34.209999084472656
2022-10-21,35.31999969482422
2022-10-24,36.13999938964844
2022-10-25,37.529998779296875
2022-10-26,36.20000076293945
2022-10-27,35.97999954223633
2022-10-28,36.41999816894531
2022-10-31,36.90999984741211
2022-11-01,35.369998931884766
2022-11-02,33.720001220703125
2022-11-03,33.86000061035156
2022-11-04,33.380001068115234
2022-11-07,32.709999084472656
2022-11-08,32.27000045776367
2022-11-09,29.190000534057617
2022-11-10,35.720001220703125
2022-11-11,35.68000030517578
2022-11-14,33.0099983215332
2022-11-15,33.869998931884766
2022-11-16,34.13999938964844
2022-11-17,33.43000030517578
2022-11-18,34.11000061035156
2022-11-21,34.779998779296875
2022-11-22,34.97999954223633
2022-11-23,36.13999938964844
2022-11-25,35.83000183105469
2022-11-28,35.5099983215332
2022-11-29,35.13999938964844
2022-11-30,37.7400016784668
2022-12-01,38.150001525878906
2022-12-02,37.060001373291016
2022-12-05,35.439998626708984
2022-12-06,32.59000015258789
2022-12-07,32.70000076293945
2022-12-08,32.5
2022-12-09,32.31999969482422
2022-12-12,33.36000061035156
2022-12-13,31.56999969482422
2022-12-14,31.81999969482422
2022-12-15,30.81999969482422
2022-12-16,30.81999969482422
2022-12-19,29.389999389648438
2022-12-20,30.06999969482422
2022-12-21,30.18000030517578
2022-12-22,30.219999313354492
2022-12-23,30.079999923706055
2022-12-27,28.329999923706055
2022-12-28,27.790000915527344
2022-12-29,28.09000015258789
2022-12-30,28.190000534057617
2023-01-03,27.15999984741211
2023-01-04,29.260000228881836
2023-01-05,29.700000762939453
2023-01-06,29.530000686645508
2023-01-09,31.450000762939453
2023-01-10,32.720001220703125
2023-01-11,35.779998779296875
2023-01-12,35.290000915527344
2023-01-13,34.689998626708984
2023-01-17,35.619998931884766
2023-01-18,33.630001068115234
2023-01-19,34.0
2023-01-20,34.0
2023-01-23,34.41999816894531
2023-01-24,34.2400016784668
2023-01-25,34.459999084472656
2023-01-26,35.2599983215332
2023-01-27,36.959999084472656
2023-01-30,36.529998779296875
2023-01-31,38.11000061035156
2023-02-01,38.52000045776367
2023-02-02,39.93000030517578
2023-02-03,38.86000061035156
2023-02-06,37.849998474121094
2023-02-07,38.86000061035156
2023-02-08,37.9900016784668
2023-02-09,36.63999938964844
2023-02-10,37.34000015258789
2023-02-13,38.40999984741211
2023-02-14,39.16999816894531
2023-02-15,40.83000183105469
2023-02-16,39.36000061035156
2023-02-17,38.560001373291016
2023-02-21,37.349998474121094
2023-02-22,37.9900016784668
2023-02-23,34.029998779296875
2023-02-24,33.06999969482422
2023-02-27,32.83000183105469
2023-02-28,33.349998474121094
2023-03-01,31.989999771118164
2023-03-02,32.91999816894531
2023-03-03,34.349998474121094
2023-03-06,34.150001525878906
2023-03-07,33.58000183105469
2023-03-08,33.52000045776367
2023-03-09,32.04999923706055
2023-03-10,31.40999984741211
2023-03-13,30.579999923706055
2023-03-14,30.450000762939453
2023-03-15,30.399999618530273
2023-03-16,30.15999984741211
2023-03-17,29.149999618530273
2023-03-20,29.6200008392334
2023-03-21,29.450000762939453
2023-03-22,29.399999618530273
2023-03-23,29.68000030517578
2023-03-24,28.65999984741211
2023-03-27,29.709999084472656
2023-03-28,30.139999389648438
2023-03-29,30.520000457763672
2023-03-30,31.170000076293945
2023-03-31,31.6299991607666
2023-04-03,32.02000045776367
2023-04-04,32.20000076293945
2023-04-05,31.889999389648438
2023-04-06,31.479999542236328
2023-04-10,32.560001373291016
2023-04-11,33.15999984741211
2023-04-12,32.47999954223633
2023-04-13,32.52000045776367
2023-04-14,32.150001525878906
2023-04-17,31.8799991607666
2023-04-18,30.540000915527344
2023-04-19,30.31999969482422
2023-04-20,30.049999237060547
2023-04-21,30.610000610351562
2023-04-24,31.420000076293945
2023-04-25,30.280000686645508
2023-04-26,30.790000915527344
2023-04-27,30.899999618530273
2023-04-28,31.149999618530273
2023-05-01,30.93000030517578
2023-05-02,31.549999237060547
2023-05-03,31.18000030517578
2023-05-04,31.780000686645508
2023-05-05,32.630001068115234
2023-05-08,32.27000045776367
2023-05-09,32.45000076293945
2023-05-10,28.56999969482422
2023-05-11,26.219999313354492
2023-05-12,26.020000457763672
2023-05-15,27.059999465942383
2023-05-16,26.649999618530273
2023-05-17,28.350000381469727
2023-05-18,28.559999465942383
2023-05-19,28.520000457763672
2023-05-22,28.81999969482422
2023-05-23,29.0
2023-05-24,29.389999389648438
2023-05-25,28.59000015258789
2023-05-26,28.020000457763672
2023-05-30,28.459999084472656
2023-05-31,28.360000610351562
2023-06-01,28.15999984741211
2023-06-02,27.959999084472656
2023-06-05,27.809999465942383
2023-06-06,28.290000915527344
2023-06-07,28.1299991607666
2023-06-08,30.239999771118164
2023-06-09,29.110000610351562
2023-06-12,29.110000610351562
2023-06-13,29.739999771118164
2023-06-14,28.8799991607666
2023-06-15,28.790000915527344
2023-06-16,27.989999771118164
2023-06-20,28.079999923706055
2023-06-21,27.649999618530273
2023-06-22,28.56999969482422
2023-06-23,28.1299991607666
2023-06-26,27.639999389648438
2023-06-27,27.90999984741211
2023-06-28,28.329999923706055
2023-06-29,28.25
2023-06-30,28.450000762939453
2023-07-03,28.610000610351562
2023-07-05,28.43000030517578
2023-07-06,28.239999771118164
2023-07-07,28.059999465942383
2023-07-10,29.079999923706055
2023-07-11,29.56999969482422
2023-07-12,30.06999969482422
2023-07-13,29.459999084472656
2023-07-14,28.649999618530273
2023-07-17,28.469999313354492
2023-07-18,28.969999313354492
2023-07-19,29.229999542236328
2023-07-20,28.670000076293945
2023-07-21,28.799999237060547
2023-07-24,28.489999771118164
2023-07-25,28.93000030517578
2023-07-26,31.049999237060547
2023-07-27,28.979999542236328
2023-07-28,30.170000076293945
2023-07-31,31.010000228881836
2023-08-01,30.809999465942383
2023-08-02,29.8799991607666
2023-08-03,29.229999542236328
2023-08-04,28.84000015258789
2023-08-07,27.899999618530273
2023-08-08,27.989999771118164
2023-08-09,32.9900016784668
2023-08-10,32.36000061035156
2023-08-11,33.29999923706055
2023-08-14,33.58000183105469
2023-08-15,32.5
2023-08-16,31.280000686645508
2023-08-17,30.610000610351562
2023-08-18,30.280000686645508
2023-08-21,30.68000030517578
2023-08-22,30.610000610351562
2023-08-23,30.93000030517578
2023-08-24,30.030000686645508
2023-08-25,30.110000610351562
2023-08-28,29.729999542236328
2023-08-29,29.389999389648438
2023-08-30,29.530000686645508
2023-08-31,29.610000610351562
2023-09-01,28.739999771118164
2023-09-05,28.329999923706055
2023-09-06,28.079999923706055
2023-09-07,26.780000686645508
2023-09-08,27.709999084472656
2023-09-11,26.940000534057617
2023-09-12,26.729999542236328
2023-09-13,25.84000015258789
2023-09-14,25.75
2023-09-15,25.43000030517578
2023-09-18,25.43000030517578
2023-09-19,25.329999923706055
2023-09-20,24.81999969482422
2023-09-21,24.0
2023-09-22,23.690000534057617
2023-09-25,23.40999984741211
2023-09-26,23.350000381469727
2023-09-27,22.809999465942383
2023-09-28,23.280000686645508
2023-09-29,23.25
2023-10-02,23.469999313354492
2023-10-03,23.139999389648438
2023-10-04,23.940000534057617
2023-10-05,23.989999771118164
2023-10-06,24.040000915527344
2023-10-09,24.719999313354492
2023-10-10,25.270000457763672
2023-10-11,25.34000015258789
2023-10-12,24.979999542236328
2023-10-13,24.850000381469727
2023-10-16,25.790000915527344
2023-10-17,26.0
2023-10-18,26.010000228881836
2023-10-19,25.399999618530273
2023-10-20,25.329999923706055
2023-10-23,24.440000534057617
2023-10-24,25.700000762939453
2023-10-25,25.56999969482422
2023-10-26,24.579999923706055
2023-10-27,24.75
2023-10-30,24.84000015258789
2023-10-31,24.34000015258789
2023-11-01,23.950000762939453
2023-11-02,25.959999084472656
2023-11-03,26.489999771118164
2023-11-06,26.600000381469727
2023-11-07,26.639999389648438
2023-11-08,26.8799991607666
2023-11-09,27.139999389648438
2023-11-10,27.530000686645508
2023-11-13,27.040000915527344
2023-11-14,28.219999313354492
2023-11-15,28.850000381469727
2023-11-16,27.100000381469727
2023-11-17,27.850000381469727
2023-11-20,28.81999969482422
2023-11-21,28.5
2023-11-22,28.889999389648438
2023-11-24,28.93000030517578
2023-11-27,29.440000534057617
2023-11-28,29.6299991607666
2023-11-29,29.649999618530273
2023-11-30,26.729999542236328
2023-12-01,28.299999237060547
2023-12-04,27.40999984741211
2023-12-05,27.010000228881836
2023-12-06,27.600000381469727
2023-12-07,27.549999237060547
2023-12-08,27.65999984741211
2023-12-11,28.700000762939453
2023-12-12,29.219999313354492
2023-12-13,29.520000457763672
2023-12-14,30.68000030517578
2023-12-15,29.8799991607666
2023-12-18,29.579999923706055
2023-12-19,29.489999771118164
2023-12-20,28.639999389648438
2023-12-21,29.760000228881836
2023-12-22,31.049999237060547
2023-12-26,30.940000534057617
2023-12-27,32.0
2023-12-28,31.899999618530273
2023-12-29,31.670000076293945
2024-01-02,31.059999465942383
2024-01-03,31.030000686645508
2024-01-04,31.010000228881836
2024-01-05,31.110000610351562
2024-01-08,29.690000534057617
2024-01-09,28.6299991607666
2024-01-10,29.479999542236328
2024-01-11,28.170000076293945
2024-01-12,27.860000610351562
2024-01-16,27.729999542236328
2024-01-17,28.110000610351562
2024-01-18,27.68000030517578
2024-01-19,28.219999313354492
2024-01-22,27.299999237060547
2024-01-23,27.520000457763672
2024-01-24,27.489999771118164
2024-01-25,27.56999969482422
2024-01-26,27.5
2024-01-29,27.65999984741211
2024-01-30,27.610000610351562
2024-01-31,26.850000381469727
2024-02-01,27.149999618530273
2024-02-02,26.770000457763672
2024-02-05,25.950000762939453
2024-02-06,25.75
2024-02-07,25.75
2024-02-08,26.389999389648438
2024-02-09,26.989999771118164
2024-02-12,27.780000686645508
2024-02-13,26.579999923706055
2024-02-14,27.540000915527344
2024-02-15,27.479999542236328
2024-02-16,27.399999618530273
2024-02-20,27.139999389648438
2024-02-21,27.040000915527344
2024-02-22,27.399999618530273
2024-02-23,28.700000762939453
2024-02-26,28.809999465942383
2024-02-27,29.729999542236328
2024-02-28,28.700000762939453
2024-02-29,29.1299991607666
2024-03-01,29.670000076293945
2024-03-04,30.520000457763672
2024-03-05,30.360000610351562
2024-03-06,30.059999465942383
2024-03-07,29.920000076293945
2024-03-08,30.239999771118164
2024-03-11,31.809999465942383
2024-03-12,33.689998626708984
2024-03-13,34.369998931884766
2024-03-14,33.779998779296875
2024-03-15,33.939998626708984
2024-03-18,34.150001525878906
2024-03-19,33.709999084472656
2024-03-20,34.2400016784668
2024-03-21,35.619998931884766
2024-03-22,33.56999969482422
2024-03-25,33.540000915527344
2024-03-26,33.08000183105469
2024-03-27,33.150001525878906
2024-03-28,33.0
2024-04-01,32.939998626708984
2024-04-02,31.639999389648438
2024-04-03,32.709999084472656
2024-04-04,32.4900016784668
2024-04-05,32.869998931884766
2024-04-08,32.36000061035156
2024-04-09,32.70000076293945
2024-04-10,32.7400016784668
2024-04-11,32.88999938964844
2024-04-12,31.950000762939453
2024-04-15,31.850000381469727
2024-04-16,31.739999771118164
2024-04-17,30.600000381469727
2024-04-18,30.170000076293945
2024-04-19,29.969999313354492
2024-04-22,28.799999237060547
2024-04-23,28.809999465942383
2024-04-24,28.530000686645508
2024-04-25,28.889999389648438
2024-04-26,28.59000015258789
2024-04-29,28.350000381469727
2024-04-30,28.15999984741211
2024-05-01,27.0
2024-05-02,26.950000762939453
2024-05-03,27.290000915527344
2024-05-06,28.34000015258789
2024-05-07,28.420000076293945
2024-05-08,31.770000457763672
2024-05-09,32.79999923706055
2024-05-10,36.029998779296875
2024-05-13,35.18000030517578
2024-05-14,36.06999969482422
2024-05-15,37.59000015258789
2024-05-16,37.779998779296875
2024-05-17,36.70000076293945
2024-05-20,36.77000045776367
2024-05-21,36.290000915527344
2024-05-22,35.93000030517578
2024-05-23,34.2599983215332
2024-05-24,34.099998474121094
2024-05-28,35.29999923706055
2024-05-29,36.459999084472656
2024-05-30,35.68000030517578
2024-05-31,35.38999938964844
2024-06-03,35.06999969482422
2024-06-04,35.65999984741211
2024-06-05,38.38999938964844
2024-06-06,38.61000061035156
2024-06-07,37.970001220703125
2024-06-10,39.880001068115234
2024-06-11,39.45000076293945
2024-06-12,39.849998474121094
2024-06-13,38.43000030517578
2024-06-14,38.119998931884766
2024-06-17,39.31999969482422
2024-06-18,39.630001068115234
2024-06-20,38.4900016784668
2024-06-21,39.060001373291016
2024-06-24,39.040000915527344
2024-06-25,40.66999816894531
2024-06-26,41.459999084472656
2024-06-27,42.099998474121094
2024-06-28,41.400001525878906
2024-07-01,41.849998474121094
2024-07-02,41.83000183105469
2024-07-03,41.52000045776367
2024-07-05,42.11000061035156
2024-07-08,42.810001373291016
2024-07-09,41.25
2024-07-10,39.459999084472656
2024-07-11,40.08000183105469
2024-07-12,40.7400016784668
2024-07-15,42.310001373291016
2024-07-16,42.459999084472656
2024-07-17,40.25
2024-07-18,38.65999984741211
2024-07-19,39.16999816894531
2024-07-22,39.540000915527344
2024-07-23,39.0099983215332
2024-07-24,36.959999084472656
2024-07-25,37.15999984741211
2024-07-26,38.02000045776367
2024-07-29,38.36000061035156
2024-07-30,38.38999938964844
2024-07-31,38.25
2024-08-01,37.9900016784668
2024-08-02,37.41999816894531
2024-08-05,36.130001068115234
2024-08-06,37.709999084472656
2024-08-07,37.70000076293945
2024-08-08,30.219999313354492
2024-08-09,29.489999771118164
2024-08-12,29.100000381469727
2024-08-13,29.420000076293945
2024-08-14,30.229999542236328
2024-08-15,32.31999969482422
2024-08-16,32.63999938964844
2024-08-19,31.360000610351562
2024-08-20,30.760000228881836
2024-08-21,31.770000457763672
2024-08-22,31.329999923706055
2024-08-23,31.670000076293945
2024-08-26,31.540000915527344
2024-08-27,31.780000686645508
2024-08-28,31.219999313354492
2024-08-29,30.329999923706055
2024-08-30,31.0
2024-09-03,30.81999969482422
2024-09-04,31.350000381469727
2024-09-05,31.770000457763672
2024-09-06,31.809999465942383
2024-09-09,32.36000061035156
2024-09-10,32.220001220703125
2024-09-11,32.91999816894531
2024-09-12,33.97999954223633
2024-09-13,34.0099983215332
2024-09-16,33.95000076293945
2024-09-17,34.689998626708984
2024-09-18,34.54999923706055
2024-09-19,34.84000015258789
2024-09-20,34.91999816894531
2024-09-23,34.619998931884766
2024-09-24,33.959999084472656
2024-09-25,32.70000076293945
2024-09-26,32.66999816894531
2024-09-27,32.459999084472656
2024-09-30,32.029998779296875
2024-10-01,32.15999984741211
2024-10-02,32.29999923706055
2024-10-03,31.6200008392334
2024-10-04,32.529998779296875
2024-10-07,31.6299991607666
2024-10-08,31.770000457763672
2024-10-09,31.110000610351562
2024-10-10,30.719999313354492
2024-10-11,32.349998474121094
2024-10-14,34.2400016784668
2024-10-15,34.20000076293945
2024-10-16,34.86000061035156
2024-10-17,34.70000076293945
2024-10-18,35.02000045776367
2024-10-21,35.119998931884766
2024-10-22,34.75
2024-10-23,34.7599983215332
2024-10-24,35.400001525878906
2024-10-25,35.529998779296875
2024-10-28,35.900001525878906
2024-10-29,35.099998474121094
2024-10-30,33.08000183105469
2024-10-31,33.119998931884766
2024-11-01,33.400001525878906
2024-11-04,33.0
2024-11-05,33.630001068115234
2024-11-06,34.939998626708984
2024-11-07,44.77000045776367
2024-11-08,47.18000030517578
2024-11-11,48.439998626708984
2024-11-12,48.779998779296875
2024-11-13,47.45000076293945
2024-11-14,46.900001525878906
2024-11-15,46.61000061035156
2024-11-18,47.720001220703125
2024-11-19,49.810001373291016
2024-11-20,52.619998931884766
2024-11-21,52.06999969482422
2024-11-22,51.20000076293945
2024-11-25,51.90999984741211
2024-11-26,52.970001220703125
2024-11-27,53.150001525878906
2024-11-29,53.72999954223633
2024-12-02,54.5
2024-12-03,54.38999938964844
2024-12-04,54.220001220703125
2024-12-05,53.97999954223633
2024-12-06,55.13999938964844
2024-12-09,53.25
2024-12-10,51.97999954223633
2024-12-11,52.900001525878906
2024-12-12,52.529998779296875
2024-12-13,52.060001373291016
2024-12-16,53.970001220703125
2024-12-17,52.959999084472656
2024-12-18,51.27000045776367
2024-12-19,52.31999969482422
2024-12-20,54.060001373291016
2024-12-23,52.959999084472656
2024-12-24,54.810001373291016
2024-12-26,55.81999969482422
2024-12-27,53.36000061035156
2024-12-30,52.54999923706055
2024-12-31,52.380001068115234
2025-01-02,56.310001373291016
2025-01-03,56.349998474121094
2025-01-06,57.779998779296875
2025-01-07,57.529998779296875
2025-01-08,56.20000076293945
2025-01-10,57.209999084472656
2025-01-13,55.77000045776367
2025-01-14,59.08000183105469
2025-01-15,58.88999938964844
2025-01-16,60.470001220703125
2025-01-17,59.70000076293945
2025-01-21,60.040000915527344
2025-01-22,60.209999084472656
2025-01-23,60.90999984741211
2025-01-24,60.20000076293945
2025-01-27,59.34000015258789
2025-01-28,59.59000015258789
2025-01-29,61.86000061035156
2025-01-30,63.220001220703125
2025-01-31,62.52000045776367
2025-02-03,63.31999969482422
2025-02-04,64.62000274658203
2025-02-05,65.69999694824219
2025-02-06,67.75
2025-02-07,66.77999877929688
2025-02-10,66.58000183105469
2025-02-11,64.19000244140625
2025-02-12,64.70999908447266
2025-02-13,83.54000091552734
2025-02-14,81.97000122070312
2025-02-18,85.37000274658203
2025-02-19,84.98999786376953
2025-02-20,82.02999877929688
2025-02-21,76.0999984741211
2025-02-24,75.30999755859375
2025-02-25,73.13999938964844
2025-02-26,75.4000015258789
2025-02-27,76.55999755859375
2025-02-28,79.16000366210938
2025-03-03,76.33999633789062
2025-03-04,72.36000061035156
2025-03-05,70.58999633789062
2025-03-06,64.77999877929688
2025-03-07,63.86000061035156
2025-03-10,58.40999984741211
2025-03-11,60.16999816894531
2025-03-12,62.310001373291016
2025-03-13,59.61000061035156
2025-03-14,62.47999954223633
2025-03-17,61.939998626708984
2025-03-18,63.0099983215332
2025-03-19,66.29000091552734
2025-03-20,65.48999786376953
2025-03-21,65.43000030517578
2025-03-24,70.44999694824219
2025-03-25,69.88999938964844
2025-03-26,68.7699966430664
2025-03-27,65.01000213623047
2025-03-28,62.52000045776367
2025-03-31,61.7400016784668
2025-04-01,61.349998474121094
2025-04-02,62.650001525878906
2025-04-03,56.900001525878906
2025-04-04,51.369998931884766
2025-04-07,53.08000183105469
2025-04-08,52.59000015258789
2025-04-09,60.400001525878906
2025-04-10,56.9900016784668
2025-04-11,57.61000061035156
2025-04-14,58.38999938964844
2025-04-15,57.88999938964844
2025-04-16,57.75
2025-04-17,58.27000045776367
2025-04-21,57.029998779296875
2025-04-22,58.68000030517578
2025-04-23,61.11000061035156
2025-04-24,61.5099983215332
2025-04-25,63.369998931884766
2025-04-28,61.52000045776367
2025-04-29,60.97999954223633
2025-04-30,59.7400016784668
2025-05-01,59.959999084472656
2025-05-02,61.099998474121094
2025-05-05,60.36000061035156
2025-05-06,59.599998474121094
2025-05-07,59.220001220703125
2025-05-08,64.44999694824219
2025-05-09,63.43000030517578
2025-05-12,69.86000061035156
2025-05-13,70.2300033569336
2025-05-14,71.91999816894531
2025-05-15,71.62999725341797
2025-05-16,73.72000122070312
2025-05-19,71.91000366210938
2025-05-20,67.45999908447266
2025-05-21,64.9000015258789
2025-05-22,68.45999908447266
2025-05-23,67.88999938964844
2025-05-27,70.1500015258789
2025-05-28,70.69000244140625
2025-05-29,69.7300033569336
2025-05-30,72.19999694824219
2025-06-02,71.76000213623047
2025-06-03,70.80000305175781
2025-06-04,72.33000183105469
2025-06-05,73.0199966430664
2025-06-06,73.08000183105469
2025-06-09,73.37999725341797
2025-06-10,70.29000091552734
2025-06-11,71.47000122070312
2025-06-12,71.4000015258789
2025-06-13,68.13999938964844
2025-06-16,70.80999755859375
2025-06-17,68.94000244140625
2025-06-18,69.83000183105469
2025-06-20,67.61000061035156
2025-06-23,69.2699966430664
