Date,HTBK
2010-11-01,2.3039605617523193
2010-11-02,2.3160550594329834
2010-11-03,2.3704795837402344
2010-11-04,2.2676780223846436
2010-11-05,2.32814884185791
2010-11-08,2.2676780223846436
2010-11-09,2.3039605617523193
2010-11-10,2.3221023082733154
2010-11-11,2.3462910652160645
2010-11-12,2.2979142665863037
2010-11-15,2.2616310119628906
2010-11-16,2.2979142665863037
2010-11-17,2.2132534980773926
2010-11-18,2.2979142665863037
2010-11-19,2.2858190536499023
2010-11-22,2.2313947677612305
2010-11-23,2.237443447113037
2010-11-24,2.219301223754883
2010-11-26,2.2132534980773926
2010-11-29,2.219301223754883
2010-11-30,2.237443447113037
2010-12-01,2.2918665409088135
2010-12-02,2.2979142665863037
2010-12-03,2.2979142665863037
2010-12-06,2.2616310119628906
2010-12-07,2.2676780223846436
2010-12-08,2.2737255096435547
2010-12-09,2.2979142665863037
2010-12-10,2.2979142665863037
2010-12-13,2.2737255096435547
2010-12-14,2.2858190536499023
2010-12-15,2.32814884185791
2010-12-16,2.418856620788574
2010-12-17,2.2434892654418945
2010-12-20,2.2979142665863037
2010-12-21,2.3583853244781494
2010-12-22,2.557940721511841
2010-12-23,2.418856620788574
2010-12-27,2.418856620788574
2010-12-28,2.4490931034088135
2010-12-29,2.418856620788574
2010-12-30,2.648648262023926
2010-12-31,2.7212142944335938
2011-01-03,2.727261543273926
2011-01-04,2.7635433673858643
2011-01-05,2.775637626647949
2011-01-06,2.7514500617980957
2011-01-07,2.727261543273926
2011-01-10,2.7212142944335938
2011-01-11,2.666790008544922
2011-01-12,2.582129716873169
2011-01-13,2.582129716873169
2011-01-14,2.6305065155029297
2011-01-18,2.624459743499756
2011-01-19,2.6849310398101807
2011-01-20,2.660743236541748
2011-01-21,2.618412494659424
2011-01-24,2.6426005363464355
2011-01-25,2.6970250606536865
2011-01-26,2.703073024749756
2011-01-27,2.703073024749756
2011-01-28,2.872391939163208
2011-01-31,2.872391939163208
2011-02-01,2.7514500617980957
2011-02-02,2.7514500617980957
2011-02-03,2.842156171798706
2011-02-04,3.023571252822876
2011-02-07,2.987287998199463
2011-02-08,3.041712999343872
2011-02-09,2.999382495880127
2011-02-10,2.993335008621216
2011-02-11,3.023571252822876
2011-02-14,3.059854030609131
2011-02-15,3.017524003982544
2011-02-16,3.023571252822876
2011-02-17,3.084042549133301
2011-02-18,3.053807020187378
2011-02-22,2.969146490097046
2011-02-23,2.993335008621216
2011-02-24,2.9389114379882812
2011-02-25,2.951005220413208
2011-02-28,2.733308792114258
2011-03-01,2.7816855907440186
2011-03-02,2.7816855907440186
2011-03-03,2.811920642852783
2011-03-04,2.7574961185455322
2011-03-07,2.7574961185455322
2011-03-08,2.7635433673858643
2011-03-09,2.7635433673858643
2011-03-10,2.7574961185455322
2011-03-11,2.824014663696289
2011-03-14,2.8663454055786133
2011-03-15,2.836109161376953
2011-03-16,2.7998270988464355
2011-03-17,2.8300626277923584
2011-03-18,3.011476516723633
2011-03-21,2.987287998199463
2011-03-22,2.908674716949463
2011-03-23,2.811920642852783
2011-03-24,2.842156171798706
2011-03-25,2.836109161376953
2011-03-28,2.8482043743133545
2011-03-29,2.8482043743133545
2011-03-30,2.811920642852783
2011-03-31,2.811920642852783
2011-04-01,2.811920642852783
2011-04-04,2.8179681301116943
2011-04-05,2.8179681301116943
2011-04-06,2.9268171787261963
2011-04-07,2.8965818881988525
2011-04-08,2.8482043743133545
2011-04-11,2.836109161376953
2011-04-12,2.824014663696289
2011-04-13,2.7998270988464355
2011-04-14,2.8784401416778564
2011-04-15,2.908674716949463
2011-04-18,2.890532970428467
2011-04-19,2.9268171787261963
2011-04-20,3.005429744720459
2011-04-21,3.023571252822876
2011-04-25,3.071948289871216
2011-04-26,2.9570529460906982
2011-04-27,3.1082308292388916
2011-04-28,3.0900893211364746
2011-04-29,3.162655830383301
2011-05-02,3.162655830383301
2011-05-03,3.1505613327026367
2011-05-04,3.1687018871307373
2011-05-05,3.156608819961548
2011-05-06,3.1928906440734863
2011-05-09,3.2110328674316406
2011-05-10,3.2049849033355713
2011-05-11,3.2049849033355713
2011-05-12,3.2049849033355713
2011-05-13,3.2170794010162354
2011-05-16,3.156608819961548
2011-05-17,3.2049849033355713
2011-05-18,3.2049849033355713
2011-05-19,3.2170794010162354
2011-05-20,3.1747491359710693
2011-05-23,3.0900893211364746
2011-05-24,3.084042549133301
2011-05-25,3.1142780780792236
2011-05-26,3.1384661197662354
2011-05-27,3.132420063018799
2011-05-31,3.289644718170166
2011-06-01,3.1747491359710693
2011-06-02,3.156608819961548
2011-06-03,3.1445138454437256
2011-06-06,3.1384661197662354
2011-06-07,3.2412679195404053
2011-06-08,3.247314453125
2011-06-09,3.259408950805664
2011-06-10,3.223125696182251
2011-06-13,3.0477592945098877
2011-06-14,3.1203248500823975
2011-06-15,3.156608819961548
2011-06-16,3.1203248500823975
2011-06-17,3.162655830383301
2011-06-20,3.156608819961548
2011-06-21,3.132420063018799
2011-06-22,3.071948289871216
2011-06-23,3.005429744720459
2011-06-24,2.9268171787261963
2011-06-27,2.9328644275665283
2011-06-28,2.969146490097046
2011-06-29,2.9751944541931152
2011-06-30,3.0900893211364746
2011-07-01,2.993335008621216
2011-07-05,3.0477592945098877
2011-07-06,3.0659008026123047
2011-07-07,3.1082308292388916
2011-07-08,3.102182388305664
2011-07-11,3.017524003982544
2011-07-12,3.0659008026123047
2011-07-13,2.987287998199463
2011-07-14,2.9570529460906982
2011-07-15,3.0961363315582275
2011-07-18,3.023571252822876
2011-07-19,3.059854030609131
2011-07-20,3.071948289871216
2011-07-21,3.0659008026123047
2011-07-22,3.005429744720459
2011-07-25,2.969146490097046
2011-07-26,2.890532970428467
2011-07-27,2.7998270988464355
2011-07-28,2.824014663696289
2011-07-29,3.017524003982544
2011-08-01,3.011476516723633
2011-08-02,2.9389114379882812
2011-08-03,2.993335008621216
2011-08-04,2.8965818881988525
2011-08-05,2.793778896331787
2011-08-08,2.588176965713501
2011-08-09,2.8844878673553467
2011-08-10,2.576082229614258
2011-08-11,2.576082229614258
2011-08-12,2.563987970352173
2011-08-15,2.600271224975586
2011-08-16,2.557940721511841
2011-08-17,2.63655424118042
2011-08-18,2.576082229614258
2011-08-19,2.467233657836914
2011-08-22,2.4732813835144043
2011-08-23,2.588176965713501
2011-08-24,2.624459743499756
2011-08-25,2.443045139312744
2011-08-26,2.509563446044922
2011-08-29,2.6909780502319336
2011-08-30,2.6849310398101807
2011-08-31,2.582129716873169
2011-09-01,2.703073024749756
2011-09-02,2.618412494659424
2011-09-06,2.5337517261505127
2011-09-07,2.6305065155029297
2011-09-08,2.539799690246582
2011-09-09,2.479327917098999
2011-09-12,2.4732813835144043
2011-09-13,2.4914228916168213
2011-09-14,2.666790008544922
2011-09-15,2.666790008544922
2011-09-16,2.7695906162261963
2011-09-19,2.648648262023926
2011-09-20,2.515610694885254
2011-09-21,2.509563446044922
2011-09-22,2.436997652053833
2011-09-23,2.4007153511047363
2011-09-26,2.4551398754119873
2011-09-27,2.527705669403076
2011-09-28,2.3644330501556396
2011-09-29,2.3704795837402344
2011-09-30,2.32814884185791
2011-10-03,2.2676780223846436
2011-10-04,2.503516674041748
2011-10-05,2.467233657836914
2011-10-06,2.521658182144165
2011-10-07,2.4128103256225586
2011-10-10,2.503516674041748
2011-10-11,2.576082229614258
2011-10-12,2.6546952724456787
2011-10-13,2.63655424118042
2011-10-14,2.7151660919189453
2011-10-17,2.4974682331085205
2011-10-18,2.606318235397339
2011-10-19,2.4551398754119873
2011-10-20,2.436997652053833
2011-10-21,2.527705669403076
2011-10-24,2.6909780502319336
2011-10-25,2.606318235397339
2011-10-26,2.7212142944335938
2011-10-27,3.029618263244629
2011-10-28,3.1142780780792236
2011-10-31,2.920769453048706
2011-11-01,2.727261543273926
2011-11-02,2.8482043743133545
2011-11-03,3.017524003982544
2011-11-04,2.920769453048706
2011-11-07,2.8965818881988525
2011-11-08,3.005429744720459
2011-11-09,2.7212142944335938
2011-11-10,2.793778896331787
2011-11-11,2.9389114379882812
2011-11-14,2.860297679901123
2011-11-15,2.872391939163208
2011-11-16,2.8179681301116943
2011-11-17,2.7877321243286133
2011-11-18,2.8179681301116943
2011-11-21,2.7212142944335938
2011-11-22,2.6728367805480957
2011-11-23,2.61236572265625
2011-11-25,2.557940721511841
2011-11-28,2.7454030513763428
2011-11-29,2.7574961185455322
2011-11-30,3.023571252822876
2011-12-01,2.8784401416778564
2011-12-02,2.999382495880127
2011-12-05,3.023571252822876
2011-12-06,2.999382495880127
2011-12-07,2.9751944541931152
2011-12-08,2.811920642852783
2011-12-09,3.011476516723633
2011-12-12,3.011476516723633
2011-12-13,2.902627468109131
2011-12-14,2.9751944541931152
2011-12-15,3.023571252822876
2011-12-16,2.9751944541931152
2011-12-19,2.914722442626953
2011-12-20,3.1445138454437256
2011-12-21,3.1263725757598877
2011-12-22,2.999382495880127
2011-12-23,3.011476516723633
2011-12-27,2.9631004333496094
2011-12-28,2.854250431060791
2011-12-29,2.920769453048706
2011-12-30,2.8663454055786133
2012-01-03,2.860297679901123
2012-01-04,2.775637626647949
2012-01-05,2.9389114379882812
2012-01-06,2.8844878673553467
2012-01-09,2.999382495880127
2012-01-10,3.132420063018799
2012-01-11,3.1263725757598877
2012-01-12,3.1445138454437256
2012-01-13,3.1263725757598877
2012-01-17,3.0779953002929688
2012-01-18,3.1142780780792236
2012-01-19,3.156608819961548
2012-01-20,3.1203248500823975
2012-01-23,3.0900893211364746
2012-01-24,3.1445138454437256
2012-01-25,3.1142780780792236
2012-01-26,3.1142780780792236
2012-01-27,3.0961363315582275
2012-01-30,2.9631004333496094
2012-01-31,2.999382495880127
2012-02-01,3.0477592945098877
2012-02-02,3.2533624172210693
2012-02-03,3.4589645862579346
2012-02-06,3.4529173374176025
2012-02-07,3.3561646938323975
2012-02-08,3.3863980770111084
2012-02-09,3.301738739013672
2012-02-10,3.1989386081695557
2012-02-13,3.27755069732666
2012-02-14,3.1687018871307373
2012-02-15,3.1142780780792236
2012-02-16,3.2715041637420654
2012-02-17,3.223125696182251
2012-02-21,3.1989386081695557
2012-02-22,3.1445138454437256
2012-02-23,3.229172468185425
2012-02-24,3.2110328674316406
2012-02-27,3.2170794010162354
2012-02-28,3.1747491359710693
2012-02-29,3.1747491359710693
2012-03-01,3.27755069732666
2012-03-02,3.3259265422821045
2012-03-05,3.3561646938323975
2012-03-06,3.2533624172210693
2012-03-07,3.350116729736328
2012-03-08,3.404540777206421
2012-03-09,3.4952471256256104
2012-03-12,3.5012946128845215
2012-03-13,3.6222381591796875
2012-03-14,3.6161909103393555
2012-03-15,3.767369508743286
2012-03-16,3.870171308517456
2012-03-19,3.870171308517456
2012-03-20,3.755274772644043
2012-03-21,3.785510778427124
2012-03-22,3.700850486755371
2012-03-23,3.755274772644043
2012-03-26,3.80365252494812
2012-03-27,3.833888053894043
2012-03-28,3.894357919692993
2012-03-29,3.8399362564086914
2012-03-30,3.8883118629455566
2012-04-02,4.081820964813232
2012-04-03,4.075774669647217
2012-04-04,3.948782205581665
2012-04-05,4.039491176605225
2012-04-09,4.003207683563232
2012-04-10,3.845982789993286
2012-04-11,3.882262945175171
2012-04-12,3.900406837463379
2012-04-13,3.71899151802063
2012-04-16,3.8217933177948
2012-04-17,3.918548583984375
2012-04-18,3.7492268085479736
2012-04-19,3.6887552738189697
2012-04-20,3.8217933177948
2012-04-23,3.706897497177124
2012-04-24,3.9245951175689697
2012-04-25,4.003207683563232
2012-04-26,3.979017972946167
2012-04-27,4.04553747177124
2012-04-30,4.075774669647217
2012-05-01,3.864122152328491
2012-05-02,3.9669251441955566
2012-05-03,4.033443927764893
2012-05-04,3.9669251441955566
2012-05-07,3.9245951175689697
2012-05-08,4.039491176605225
2012-05-09,4.027395725250244
2012-05-10,4.063679218292236
2012-05-11,4.057632923126221
2012-05-14,4.0213494300842285
2012-05-15,3.979017972946167
2012-05-16,3.870171308517456
2012-05-17,3.882262945175171
2012-05-18,3.894357919692993
2012-05-21,3.9427359104156494
2012-05-22,3.785510778427124
2012-05-23,3.767369508743286
2012-05-24,3.761322259902954
2012-05-25,3.6948037147521973
2012-05-29,3.7129440307617188
2012-05-30,3.664567708969116
2012-05-31,3.72503924369812
2012-06-01,3.6524736881256104
2012-06-04,3.6887552738189697
2012-06-05,3.700850486755371
2012-06-06,3.7371342182159424
2012-06-07,3.6948037147521973
2012-06-08,3.6948037147521973
2012-06-11,3.634331703186035
2012-06-12,3.6766622066497803
2012-06-13,3.664567708969116
2012-06-14,3.7310872077941895
2012-06-15,3.7371342182159424
2012-06-18,3.670614242553711
2012-06-19,3.71899151802063
2012-06-20,3.6766622066497803
2012-06-21,3.6040966510772705
2012-06-22,3.7310872077941895
2012-06-25,3.7310872077941895
2012-06-26,3.797604560852051
2012-06-27,3.906454563140869
2012-06-28,3.912499189376831
2012-06-29,3.930640459060669
2012-07-02,3.954831123352051
2012-07-03,4.0515851974487305
2012-07-05,3.9729723930358887
2012-07-06,3.882262945175171
2012-07-09,3.876217842102051
2012-07-10,3.912499189376831
2012-07-11,4.039491176605225
2012-07-12,4.0999627113342285
2012-07-13,4.12415075302124
2012-07-16,4.087867259979248
2012-07-17,4.130196571350098
2012-07-18,4.12415075302124
2012-07-19,3.870171308517456
2012-07-20,3.827841281890869
2012-07-23,3.6887552738189697
2012-07-24,3.6101431846618652
2012-07-25,3.670614242553711
2012-07-26,3.6766622066497803
2012-07-27,3.912499189376831
2012-07-30,3.7310872077941895
2012-07-31,3.706897497177124
2012-08-01,3.6040966510772705
2012-08-02,3.664567708969116
2012-08-03,3.6464269161224365
2012-08-06,3.664567708969116
2012-08-07,3.6887552738189697
2012-08-08,3.706897497177124
2012-08-09,3.755274772644043
2012-08-10,3.827841281890869
2012-08-13,3.827841281890869
2012-08-14,3.7129440307617188
2012-08-15,3.858077049255371
2012-08-16,3.9669251441955566
2012-08-17,3.9911139011383057
2012-08-20,3.918548583984375
2012-08-21,3.985067367553711
2012-08-22,3.918548583984375
2012-08-23,3.954831123352051
2012-08-24,3.948782205581665
2012-08-27,3.9427359104156494
2012-08-28,4.0213494300842285
2012-08-29,4.039491176605225
2012-08-30,4.015303611755371
2012-08-31,3.997161388397217
2012-09-04,4.027395725250244
2012-09-05,3.9729723930358887
2012-09-06,4.0213494300842285
2012-09-07,4.087867259979248
2012-09-10,4.069725513458252
2012-09-11,4.112055778503418
2012-09-12,4.081820964813232
2012-09-13,4.299515724182129
2012-09-14,4.239048004150391
2012-09-17,4.196715354919434
2012-09-18,4.136244773864746
2012-09-19,4.033443927764893
2012-09-20,3.954831123352051
2012-09-21,4.160432815551758
2012-09-24,4.233000755310059
2012-09-25,4.184622764587402
2012-09-26,4.233000755310059
2012-09-27,4.287423610687256
2012-09-28,4.196715354919434
2012-10-01,4.239048004150391
2012-10-02,4.293471336364746
2012-10-03,4.293471336364746
2012-10-04,4.233000755310059
2012-10-05,4.196715354919434
2012-10-08,4.154386520385742
2012-10-09,4.081820964813232
2012-10-10,4.075774669647217
2012-10-11,4.075774669647217
2012-10-12,3.9911139011383057
2012-10-15,4.130196571350098
2012-10-16,4.081820964813232
2012-10-17,4.0999627113342285
2012-10-18,4.0213494300842285
2012-10-19,3.9729723930358887
2012-10-22,4.015303611755371
2012-10-23,3.948782205581665
2012-10-24,3.997161388397217
2012-10-25,4.0515851974487305
2012-10-26,3.930640459060669
2012-10-31,3.985067367553711
2012-11-01,3.930640459060669
2012-11-02,3.894357919692993
2012-11-05,4.033443927764893
2012-11-06,4.003207683563232
2012-11-07,3.845982789993286
2012-11-08,3.9366893768310547
2012-11-09,3.8883118629455566
2012-11-12,3.930640459060669
2012-11-13,3.96087908744812
2012-11-14,3.870171308517456
2012-11-15,3.8520302772521973
2012-11-16,3.882262945175171
2012-11-19,3.930640459060669
2012-11-20,3.9427359104156494
2012-11-21,3.948782205581665
2012-11-23,3.948782205581665
2012-11-26,3.9729723930358887
2012-11-27,4.0213494300842285
2012-11-28,4.12415075302124
2012-11-29,4.12415075302124
2012-11-30,4.118104934692383
2012-12-03,4.063679218292236
2012-12-04,4.118104934692383
2012-12-05,4.093914985656738
2012-12-06,4.130196571350098
2012-12-07,4.057632923126221
2012-12-10,4.106008529663086
2012-12-11,4.19066858291626
2012-12-12,4.106008529663086
2012-12-13,4.154386520385742
2012-12-14,4.112055778503418
2012-12-17,4.208811283111572
2012-12-18,4.233000755310059
2012-12-19,4.233000755310059
2012-12-20,4.22695255279541
2012-12-21,4.148338794708252
2012-12-24,4.136244773864746
2012-12-26,4.154386520385742
2012-12-27,4.106008529663086
2012-12-28,4.0999627113342285
2012-12-31,4.220904350280762
2013-01-02,4.2511396408081055
2013-01-03,4.220904350280762
2013-01-04,4.22695255279541
2013-01-07,4.202762603759766
2013-01-08,4.166480541229248
2013-01-09,4.148338794708252
2013-01-10,4.196715354919434
2013-01-11,4.17252779006958
2013-01-14,4.136244773864746
2013-01-15,4.142291069030762
2013-01-16,4.12415075302124
2013-01-17,4.160432815551758
2013-01-18,4.196715354919434
2013-01-22,4.202762603759766
2013-01-23,4.142291069030762
2013-01-24,4.093914985656738
2013-01-25,3.9911139011383057
2013-01-28,3.96087908744812
2013-01-29,4.069725513458252
2013-01-30,3.979017972946167
2013-01-31,3.9366893768310547
2013-02-01,3.997161388397217
2013-02-04,3.948782205581665
2013-02-05,4.009255409240723
2013-02-06,4.093914985656738
2013-02-07,4.087867259979248
2013-02-08,4.106008529663086
2013-02-11,4.233000755310059
2013-02-12,4.208811283111572
2013-02-13,4.148338794708252
2013-02-14,4.0515851974487305
2013-02-15,4.154386520385742
2013-02-19,4.142291069030762
2013-02-20,3.9729723930358887
2013-02-21,4.0515851974487305
2013-02-22,4.0213494300842285
2013-02-25,3.882262945175171
2013-02-26,3.9729723930358887
2013-02-27,3.997161388397217
2013-02-28,4.087867259979248
2013-03-01,4.087867259979248
2013-03-04,4.04553747177124
2013-03-05,4.075774669647217
2013-03-06,4.04553747177124
2013-03-07,4.166480541229248
2013-03-08,4.220904350280762
2013-03-11,4.2511396408081055
2013-03-12,4.245093822479248
2013-03-13,4.245093822479248
2013-03-14,4.239048004150391
2013-03-15,4.21485710144043
2013-03-18,4.202762603759766
2013-03-19,4.19066858291626
2013-03-20,4.208811283111572
2013-03-21,4.136244773864746
2013-03-22,4.154386520385742
2013-03-25,4.112055778503418
2013-03-26,4.093914985656738
2013-03-27,4.04553747177124
2013-03-28,4.069725513458252
2013-04-01,3.9911139011383057
2013-04-02,3.845982789993286
2013-04-03,3.912499189376831
2013-04-04,3.930640459060669
2013-04-05,3.900406837463379
2013-04-08,3.9366893768310547
2013-04-09,3.930640459060669
2013-04-10,4.057632923126221
2013-04-11,4.154386520385742
2013-04-12,4.057632923126221
2013-04-15,3.954831123352051
2013-04-16,4.063679218292236
2013-04-17,3.9911139011383057
2013-04-18,3.9911139011383057
2013-04-19,4.039491176605225
2013-04-22,4.009255409240723
2013-04-23,4.087867259979248
2013-04-24,4.04553747177124
2013-04-25,4.039491176605225
2013-04-26,3.9911139011383057
2013-04-29,3.9669251441955566
2013-04-30,3.9729723930358887
2013-05-01,3.96087908744812
2013-05-02,3.997161388397217
2013-05-03,4.075774669647217
2013-05-06,4.081820964813232
2013-05-07,4.160432815551758
2013-05-08,4.166480541229248
2013-05-09,4.202762603759766
2013-05-10,4.220904350280762
2013-05-13,4.166480541229248
2013-05-14,4.154386520385742
2013-05-15,4.166480541229248
2013-05-16,4.184622764587402
2013-05-17,4.202762603759766
2013-05-20,4.281376361846924
2013-05-21,4.196715354919434
2013-05-22,4.166480541229248
2013-05-23,4.0999627113342285
2013-05-24,4.184622764587402
2013-05-28,4.22695255279541
2013-05-29,4.148338794708252
2013-05-30,4.184622764587402
2013-05-31,4.081820964813232
2013-06-03,4.142291069030762
2013-06-04,4.19066858291626
2013-06-05,4.093914985656738
2013-06-06,4.136244773864746
2013-06-07,4.112055778503418
2013-06-10,4.160432815551758
2013-06-11,4.057632923126221
2013-06-12,4.0515851974487305
2013-06-13,4.142291069030762
2013-06-14,4.106008529663086
2013-06-17,4.106008529663086
2013-06-18,4.208811283111572
2013-06-19,4.136244773864746
2013-06-20,3.9911139011383057
2013-06-21,4.12415075302124
2013-06-24,4.0213494300842285
2013-06-25,4.106008529663086
2013-06-26,4.106008529663086
2013-06-27,4.142291069030762
2013-06-28,4.233000755310059
2013-07-01,4.281376361846924
2013-07-02,4.220904350280762
2013-07-03,4.239048004150391
2013-07-05,4.317659378051758
2013-07-08,4.347895622253418
2013-07-09,4.378129005432129
2013-07-10,4.3358001708984375
2013-07-11,4.347895622253418
2013-07-12,4.378129005432129
2013-07-15,4.462789535522461
2013-07-16,4.420461177825928
2013-07-17,4.45069694519043
2013-07-18,4.468838691711426
2013-07-19,4.52931022644043
2013-07-22,4.571638107299805
2013-07-23,4.517215251922607
2013-07-24,4.583733081817627
2013-07-25,4.626062870025635
2013-07-26,4.607921123504639
2013-07-29,4.523262023925781
2013-07-30,4.432553768157959
2013-07-31,4.444647789001465
2013-08-01,4.468838691711426
2013-08-02,4.45069694519043
2013-08-05,4.462789535522461
2013-08-06,4.390225410461426
2013-08-07,4.359987735748291
2013-08-08,4.359987735748291
2013-08-09,4.305565357208252
2013-08-12,4.32975435256958
2013-08-13,4.323707580566406
