Date,ORC
2013-06-03,8.040579795837402
2013-06-04,7.834916591644287
2013-06-05,7.828283309936523
2013-06-06,8.159992218017578
2013-06-07,8.133455276489258
2013-06-10,8.246233940124512
2013-06-11,8.299301147460938
2013-06-12,8.219694137573242
2013-06-13,8.352378845214844
2013-06-14,8.153358459472656
2013-06-17,8.279402732849121
2013-06-18,8.014033317565918
2013-06-19,8.060474395751953
2013-06-20,7.728773593902588
2013-06-21,7.946905136108398
2013-06-24,7.5039191246032715
2013-06-25,7.463649749755859
2013-06-26,7.658293724060059
2013-06-27,7.6247358322143555
2013-06-28,7.5777506828308105
2013-07-01,7.517345905303955
2013-07-02,7.57103967666626
2013-07-03,7.584465026855469
2013-07-05,7.510634899139404
2013-07-08,7.262292385101318
2013-07-09,6.946830749511719
2013-07-10,7.315986156463623
2013-07-11,7.859652042388916
2013-07-12,8.040872573852539
2013-07-15,8.403316497802734
2013-07-16,8.336197853088379
2013-07-17,8.208670616149902
2013-07-18,8.356335639953613
2013-07-19,8.309351921081543
2013-07-22,8.31606388092041
2013-07-23,8.33303165435791
2013-07-24,7.946234703063965
2013-07-25,7.973379611968994
2013-07-26,7.851233005523682
2013-07-29,7.9326605796813965
2013-07-30,7.959804058074951
2013-07-31,7.701943874359131
2013-08-01,7.586582183837891
2013-08-02,7.6205153465271
2013-08-05,7.681585311889648
2013-08-06,7.735872745513916
2013-08-07,7.56622838973999
2013-08-08,7.573013782501221
2013-08-09,7.701943874359131
2013-08-12,7.511938095092773
2013-08-13,7.57979679107666
2013-08-14,7.573013782501221
2013-08-15,7.600152969360352
2013-08-16,7.600152969360352
2013-08-19,7.56622838973999
2013-08-20,7.396578788757324
2013-08-21,7.260861396789551
2013-08-22,7.291794776916504
2013-08-23,7.422369003295898
2013-08-26,7.559815406799316
2013-08-27,7.559815406799316
2013-08-28,7.4086222648620605
2013-08-29,7.291794776916504
2013-08-30,7.284913539886475
2013-09-03,7.0924882888793945
2013-09-04,7.044375896453857
2013-09-05,7.01688814163208
2013-09-06,7.278040885925293
2013-09-09,7.271171569824219
2013-09-10,7.284913539886475
2013-09-11,7.484221458435059
2013-09-12,7.491092205047607
2013-09-13,7.449859619140625
2013-09-16,7.491092205047607
2013-09-17,7.683523178100586
2013-09-18,7.827849864959717
2013-09-19,7.765998840332031
2013-09-20,7.628546237945557
2013-09-23,7.757255554199219
2013-09-24,7.757255554199219
2013-09-25,7.819868087768555
2013-09-26,7.757255554199219
2013-09-27,7.757255554199219
2013-09-30,7.632022857666016
2013-10-01,7.798994541168213
2013-10-02,7.798994541168213
2013-10-03,7.7781195640563965
2013-10-04,7.812909126281738
2013-10-07,7.875524997711182
2013-10-08,7.8824849128723145
2013-10-09,7.965965747833252
2013-10-10,8.15380859375
2013-10-11,8.20251178741455
2013-10-14,8.279044151306152
2013-10-15,8.446014404296875
2013-10-16,8.550374984741211
2013-10-17,8.65472412109375
2013-10-18,8.682554244995117
2013-10-21,8.710389137268066
2013-10-22,8.675601959228516
2013-10-23,8.805718421936035
2013-10-24,8.791651725769043
2013-10-25,8.805718421936035
2013-10-28,8.573615074157715
2013-10-29,8.228984832763672
2013-10-30,8.376684188842773
2013-10-31,8.390754699707031
2013-11-01,8.306350708007812
2013-11-04,8.271183967590332
2013-11-05,8.228984832763672
2013-11-06,8.165685653686523
2013-11-07,8.250080108642578
2013-11-08,8.264145851135254
2013-11-11,8.158648490905762
2013-11-12,8.123481750488281
2013-11-13,8.257115364074707
2013-11-14,8.348549842834473
2013-11-15,8.454049110412598
2013-11-18,8.650982856750488
2013-11-19,8.665055274963379
2013-11-20,8.524382591247559
2013-11-21,8.783989906311035
2013-11-22,8.620403289794922
2013-11-25,8.648853302001953
2013-11-26,8.741317749023438
2013-11-27,8.698644638061523
2013-11-29,8.648853302001953
2013-12-02,8.613289833068848
2013-12-03,8.691532135009766
2013-12-04,8.627513885498047
2013-12-05,8.634631156921387
2013-12-06,8.741317749023438
2013-12-09,8.520825386047363
2013-12-10,8.50660514831543
2013-12-11,8.563506126403809
2013-12-12,8.783989906311035
2013-12-13,9.054267883300781
2013-12-16,9.06849193572998
2013-12-17,8.96180534362793
2013-12-18,9.118284225463867
2013-12-19,9.367222785949707
2013-12-20,9.352994918823242
2013-12-23,9.295309066772461
2013-12-24,9.201559066772461
2013-12-26,9.230400085449219
2013-12-27,9.288095474243164
2013-12-30,9.432320594787598
2013-12-31,9.37463092803955
2014-01-02,9.540489196777344
2014-01-03,9.655869483947754
2014-01-06,9.677501678466797
2014-01-07,9.540489196777344
2014-01-08,9.648656845092773
2014-01-09,9.612602233886719
2014-01-10,9.828939437866211
2014-01-13,9.937108993530273
2014-01-14,9.778456687927246
2014-01-15,9.735193252563477
2014-01-16,9.37463092803955
2014-01-17,8.905899047851562
2014-01-21,8.927532196044922
2014-01-22,8.9419527053833
2014-01-23,8.920000076293945
2014-01-24,8.927314758300781
2014-01-27,9.066352844238281
2014-01-28,8.97854232788086
2014-01-29,8.97854232788086
2014-01-30,8.971220016479492
2014-01-31,9.007813453674316
2014-02-03,9.029760360717773
2014-02-04,9.000492095947266
2014-02-05,8.963907241821289
2014-02-06,9.007813453674316
2014-02-07,9.022440910339355
2014-02-10,9.022440910339355
2014-02-11,9.059036254882812
2014-02-12,9.088300704956055
2014-02-13,9.132209777832031
2014-02-14,9.161478996276855
2014-02-18,9.183430671691895
2014-02-19,9.329777717590332
2014-02-20,9.351733207702637
2014-02-21,9.36657428741455
2014-02-24,9.4036865234375
2014-02-25,9.418530464172363
2014-02-26,9.284934043884277
2014-02-27,9.425949096679688
2014-02-28,9.4036865234375
2014-03-03,9.485328674316406
2014-03-04,9.477907180786133
2014-03-05,9.604077339172363
2014-03-06,9.596662521362305
2014-03-07,9.678298950195312
2014-03-10,9.618927001953125
2014-03-11,9.581812858581543
2014-03-12,9.804471015930176
2014-03-13,9.908379554748535
2014-03-14,9.97518253326416
2014-03-17,9.544703483581543
2014-03-18,9.589238166809082
2014-03-19,9.203290939331055
2014-03-20,9.077117919921875
2014-03-21,9.203290939331055
2014-03-24,9.203290939331055
2014-03-25,9.120447158813477
2014-03-26,8.894506454467773
2014-03-27,8.939691543579102
2014-03-28,8.811662673950195
2014-03-31,8.947227478027344
2014-04-01,9.037607192993164
2014-04-02,9.12797737121582
2014-04-03,9.15810489654541
2014-04-04,9.188227653503418
2014-04-07,9.188227653503418
2014-04-08,9.233416557312012
2014-04-09,9.240947723388672
2014-04-10,9.180696487426758
2014-04-11,9.256011962890625
2014-04-14,9.35391616821289
2014-04-15,9.323797225952148
2014-04-16,9.376509666442871
2014-04-17,9.42170524597168
2014-04-21,9.444293975830078
2014-04-22,9.474419593811035
2014-04-23,9.436209678649902
2014-04-24,9.352170944213867
2014-04-25,9.34453010559082
2014-04-28,9.33688735961914
2014-04-29,9.359809875488281
2014-04-30,9.390373229980469
2014-05-01,9.45150089263916
2014-05-02,9.52790641784668
2014-05-05,9.604316711425781
2014-05-06,9.848812103271484
2014-05-07,9.7265625
2014-05-08,9.688360214233398
2014-05-09,9.7265625
2014-05-12,9.795330047607422
2014-05-13,9.749484062194824
2014-05-14,9.749484062194824
2014-05-15,9.780044555664062
2014-05-16,9.802968978881836
2014-05-19,9.833528518676758
2014-05-20,9.795330047607422
2014-05-21,9.856453895568848
2014-05-22,9.895197868347168
2014-05-23,9.949441909790039
2014-05-27,9.933942794799805
2014-05-28,9.949441909790039
2014-05-29,10.011428833007812
2014-05-30,10.0501708984375
2014-06-02,10.065666198730469
2014-06-03,9.957185745239258
2014-06-04,10.019177436828613
2014-06-05,10.119915008544922
2014-06-06,10.150906562805176
2014-06-09,10.150906562805176
2014-06-10,10.112160682678223
2014-06-11,10.143158912658691
2014-06-12,10.065666198730469
2014-06-13,10.150906562805176
2014-06-16,10.150906562805176
2014-06-17,10.112160682678223
2014-06-18,10.158659934997559
2014-06-19,10.189652442932129
2014-06-20,10.228392601013184
2014-06-23,10.291242599487305
2014-06-24,10.251961708068848
2014-06-25,10.259821891784668
2014-06-26,10.236250877380371
2014-06-27,10.251961708068848
2014-06-30,10.259821891784668
2014-07-01,10.330522537231445
2014-07-02,10.440508842468262
2014-07-03,10.432641983032227
2014-07-07,10.401229858398438
2014-07-08,10.369795799255371
2014-07-09,10.401229858398438
2014-07-10,10.416939735412598
2014-07-11,10.393366813659668
2014-07-14,10.487638473510742
2014-07-15,10.574058532714844
2014-07-16,10.644756317138672
2014-07-17,10.715460777282715
2014-07-18,10.723315238952637
2014-07-21,10.794018745422363
2014-07-22,10.919713020324707
2014-07-23,10.959000587463379
2014-07-24,10.919206619262695
2014-07-25,10.911240577697754
2014-07-28,10.96695327758789
2014-07-29,11.142044067382812
2014-07-30,10.9351167678833
2014-07-31,10.59289836883545
2014-08-01,10.656564712524414
2014-08-04,10.744112014770508
2014-08-05,10.783903121948242
2014-08-06,10.863489151000977
2014-08-07,10.903284072875977
2014-08-08,10.871448516845703
2014-08-11,11.404679298400879
2014-08-12,11.277338981628418
2014-08-13,11.484259605407715
2014-08-14,11.372841835021973
2014-08-15,11.317127227783203
2014-08-18,11.3410062789917
2014-08-19,11.428560256958008
2014-08-20,11.36487865447998
2014-08-21,11.428560256958008
2014-08-22,11.372129440307617
2014-08-25,11.19481372833252
2014-08-26,11.267362594604492
2014-08-27,11.162588119506836
2014-08-28,11.17064380645752
2014-08-29,11.17064380645752
2014-09-02,11.356019020080566
2014-09-03,11.30765438079834
2014-09-04,11.267362594604492
2014-09-05,11.275418281555176
2014-09-08,11.42855453491211
2014-09-09,11.509139060974121
2014-09-10,11.49302864074707
2014-09-11,11.396312713623047
2014-09-12,11.227059364318848
2014-09-15,11.24317741394043
2014-09-16,11.24317741394043
2014-09-17,11.259303092956543
2014-09-18,11.17064380645752
2014-09-19,11.041688919067383
2014-09-22,11.17064380645752
2014-09-23,11.01549243927002
2014-09-24,11.195143699645996
2014-09-25,11.007331848144531
2014-09-26,11.276795387268066
2014-09-29,11.260465621948242
2014-09-30,10.83585262298584
2014-10-01,10.705201148986816
2014-10-02,10.517391204833984
2014-10-03,10.664371490478516
2014-10-06,10.876680374145508
2014-10-07,11.03999137878418
2014-10-08,11.056320190429688
2014-10-09,11.04815673828125
2014-10-10,11.211471557617188
2014-10-13,11.34211540222168
2014-10-14,11.235970497131348
2014-10-15,11.252299308776855
2014-10-16,11.423778533935547
2014-10-17,11.660574913024902
2014-10-20,11.881059646606445
2014-10-21,12.134200096130371
2014-10-22,11.979047775268555
2014-10-23,12.166857719421387
2014-10-24,12.133794784545898
2014-10-27,12.14205551147461
2014-10-28,12.001547813415527
2014-10-29,11.703981399536133
2014-10-30,11.431219100952148
2014-10-31,11.464286804199219
2014-11-03,11.5469388961792
2014-11-04,11.51388168334961
2014-11-05,11.472550392150879
2014-11-06,11.422955513000488
2014-11-07,11.381631851196289
2014-11-10,11.406425476074219
2014-11-11,11.728784561157227
2014-11-12,11.81143856048584
2014-11-13,12.125529289245605
2014-11-14,11.803179740905762
2014-11-17,11.737051963806152
2014-11-18,11.745307922363281
2014-11-19,11.753582000732422
2014-11-20,11.712254524230957
2014-11-21,11.620160102844238
2014-11-24,11.553183555603027
2014-11-25,11.56156063079834
2014-11-26,11.66202163696289
2014-11-28,11.54481029510498
2014-12-01,11.486207008361816
2014-12-02,11.553183555603027
2014-12-03,11.553183555603027
2014-12-04,11.553183555603027
2014-12-05,11.385749816894531
2014-12-08,10.875065803527832
2014-12-09,11.092737197875977
2014-12-10,11.176450729370117
2014-12-11,11.218306541442871
2014-12-12,11.075984954833984
2014-12-15,10.791345596313477
2014-12-16,10.757855415344238
2014-12-17,11.15133285522461
2014-12-18,11.075984954833984
2014-12-19,10.933670043945312
2014-12-22,11.042501449584961
2014-12-23,11.20376968383789
2014-12-24,11.20376968383789
2014-12-26,11.118891716003418
2014-12-29,11.118891716003418
2014-12-30,11.101912498474121
2014-12-31,11.076445579528809
2015-01-02,11.322600364685059
2015-01-05,11.212257385253906
2015-01-06,11.152833938598633
2015-01-07,11.152833938598633
2015-01-08,11.339568138122559
2015-01-09,11.220743179321289
2015-01-12,11.212257385253906
2015-01-13,11.02552604675293
2015-01-14,10.898211479187012
2015-01-15,11.042501449584961
2015-01-16,11.229228019714355
2015-01-20,11.305617332458496
2015-01-21,11.305617332458496
2015-01-22,11.305612564086914
2015-01-23,11.150749206542969
2015-01-26,11.271204948425293
2015-01-27,11.340036392211914
2015-01-28,11.297015190124512
2015-01-29,11.33143424987793
2015-01-30,11.185165405273438
2015-02-02,11.25399398803711
2015-02-03,11.348636627197266
2015-02-04,11.33143424987793
2015-02-05,11.41747760772705
2015-02-06,11.537936210632324
2015-02-09,11.666985511779785
2015-02-10,11.632575035095215
2015-02-11,11.727215766906738
2015-02-12,11.770232200622559
2015-02-13,12.028351783752441
2015-02-17,12.045565605163574
2015-02-18,12.122998237609863
2015-02-19,12.226251602172852
2015-02-20,12.226251602172852
2015-02-23,12.13909912109375
2015-02-24,11.58138370513916
2015-02-25,11.903813362121582
2015-02-26,12.060669898986816
2015-02-27,12.112959861755371
2015-03-02,12.043238639831543
2015-03-03,11.877673149108887
2015-03-04,11.947382926940918
2015-03-05,11.982247352600098
2015-03-06,11.947382926940918
2015-03-09,12.02581787109375
2015-03-10,12.034527778625488
2015-03-11,12.008386611938477
2015-03-12,11.982247352600098
2015-03-13,11.895095825195312
2015-03-16,11.886387825012207
2015-03-17,11.877673149108887
2015-03-18,11.91252613067627
2015-03-19,11.85152530670166
2015-03-20,11.92123794555664
2015-03-23,11.964814186096191
2015-03-24,11.903813362121582
2015-03-25,11.886161804199219
2015-03-26,11.718371391296387
2015-03-27,11.647724151611328
2015-03-30,11.674210548400879
2015-03-31,11.691877365112305
2015-04-01,11.833166122436523
2015-04-02,11.886161804199219
2015-04-06,11.983293533325195
2015-04-07,12.11575984954834
2015-04-08,12.177565574645996
2015-04-09,12.19522762298584
2015-04-10,12.283543586730957
2015-04-13,12.327691078186035
2015-04-14,12.363008499145508
2015-04-15,12.327691078186035
2015-04-16,12.380674362182617
2015-04-17,12.371842384338379
2015-04-20,12.46898365020752
2015-04-21,12.389508247375488
2015-04-22,12.504301071166992
2015-04-23,12.593751907348633
2015-04-24,12.531135559082031
2015-04-27,12.450637817382812
2015-04-28,12.486417770385742
2015-04-29,12.504303932189941
2015-04-30,12.35224723815918
2015-05-01,12.334358215332031
2015-05-04,12.307528495788574
2015-05-05,12.253852844238281
2015-05-06,12.164412498474121
2015-05-07,12.218082427978516
2015-05-08,12.43274974822998
2015-05-11,12.584809303283691
2015-05-12,12.71897029876709
2015-05-13,12.665302276611328
2015-05-14,12.602690696716309
2015-05-15,12.629528999328613
2015-05-18,12.64741325378418
2015-05-19,12.575861930847168
2015-05-20,12.602690696716309
2015-05-21,12.584571838378906
2015-05-22,12.512088775634766
2015-05-26,12.312765121459961
2015-05-27,12.412431716918945
2015-05-28,12.421483993530273
2015-05-29,12.358071327209473
2015-06-01,12.385249137878418
2015-06-02,12.349007606506348
2015-06-03,12.258406639099121
2015-06-04,12.194991111755371
2015-06-05,12.095319747924805
2015-06-08,11.950356483459473
2015-06-09,12.185925483703613
2015-06-10,12.30370807647705
2015-06-11,12.231226921081543
2015-06-12,12.14062213897705
2015-06-15,12.131559371948242
2015-06-16,12.176860809326172
2015-06-17,12.031907081604004
2015-06-18,12.068642616271973
2015-06-19,12.031907081604004
2015-06-22,11.710440635681152
2015-06-23,11.875762939453125
2015-06-24,11.765545845031738
2015-06-25,11.646143913269043
2015-06-26,11.186912536621094
2015-06-29,10.378663063049316
2015-06-30,10.295999526977539
2015-07-01,10.240896224975586
2015-07-02,10.286818504333496
2015-07-06,10.406218528747559
2015-07-07,10.571539878845215
2015-07-08,10.553168296813965
2015-07-09,10.543985366821289
2015-07-10,8.725424766540527
2015-07-13,8.045758247375488
2015-07-14,8.11923885345459
2015-07-15,8.018208503723145
2015-07-16,7.953914165496826
2015-07-17,7.917174339294434
2015-07-20,8.12842082977295
2015-07-21,7.917174339294434
2015-07-22,7.944727897644043
2015-07-23,7.711335182189941
2015-07-24,7.25388240814209
2015-07-27,7.673991680145264
2015-07-28,7.767348289489746
2015-07-29,7.711335182189941
2015-07-30,8.05675983428955
2015-07-31,8.047422409057617
2015-08-03,7.748676300048828
2015-08-04,7.673991680145264
2015-08-05,7.692663669586182
2015-08-06,7.870046615600586
2015-08-07,7.851370811462402
2015-08-10,7.935391426086426
2015-08-11,8.215465545654297
2015-08-12,8.44885540008545
2015-08-13,8.672917366027832
2015-08-14,8.766276359558105
2015-08-17,8.654247283935547
2015-08-18,8.728928565979004
2015-08-19,8.532883644104004
2015-08-20,8.4955415725708
2015-08-21,8.262141227722168
2015-08-24,7.930144786834717
2015-08-25,8.186259269714355
2015-08-26,8.338031768798828
2015-08-27,8.584663391113281
2015-08-28,8.546721458435059
2015-08-31,8.622607231140137
2015-09-01,8.575178146362305
2015-09-02,8.679520606994629
2015-09-03,8.53722858428955
2015-09-04,8.461346626281738
2015-09-08,8.499282836914062
2015-09-09,8.527750015258789
2015-09-10,8.499282836914062
2015-09-11,8.603635787963867
2015-09-14,8.613118171691895
2015-09-15,8.755409240722656
2015-09-16,8.878725051879883
2015-09-17,9.16329574584961
2015-09-18,9.523755073547363
2015-09-21,9.334040641784668
2015-09-22,9.343528747558594
2015-09-23,9.295414924621582
2015-09-24,9.459002494812012
2015-09-25,9.199186325073242
2015-09-28,9.006736755371094
2015-09-29,8.756551742553711
2015-09-30,8.900891304016113
2015-10-01,8.87202262878418
2015-10-02,8.920135498046875
2015-10-05,9.35314655303955
2015-10-06,9.487862586975098
2015-10-07,9.622577667236328
2015-10-08,9.776541709899902
2015-10-09,9.179944038391113
2015-10-12,9.372396469116211
2015-10-13,9.266548156738281
2015-10-14,9.333900451660156
2015-10-15,9.516730308532715
2015-10-16,9.430126190185547
2015-10-19,9.420509338378906
2015-10-20,9.516730308532715
2015-10-21,9.526355743408203
2015-10-22,9.877747535705566
2015-10-23,9.887503623962402
2015-10-26,9.584919929504395
2015-10-27,9.253060340881348
2015-10-28,9.672767639160156
2015-10-29,9.165217399597168
2015-10-30,8.667426109313965
2015-11-02,8.745508193969727
2015-11-03,8.930957794189453
2015-11-04,9.018805503845215
2015-11-05,8.901681900024414
2015-11-06,8.901681900024414
2015-11-09,8.638142585754395
2015-11-10,8.579577445983887
2015-11-11,8.794310569763184
2015-11-12,8.78454875946045
2015-11-13,8.950478553771973
2015-11-16,9.057848930358887
2015-11-17,8.950478553771973
2015-11-18,9.087128639221191
2015-11-19,9.038322448730469
2015-11-20,8.968953132629395
2015-11-23,9.08788013458252
2015-11-24,9.147346496582031
2015-11-25,9.206802368164062
2015-11-27,9.444653511047363
2015-11-30,9.484295845031738
2015-12-01,9.523933410644531
2015-12-02,9.167160987854004
2015-12-03,9.018507957458496
2015-12-04,9.177071571350098
2015-12-07,8.988770484924316
2015-12-08,9.008596420288086
2015-12-09,9.028420448303223
2015-12-10,9.08788013458252
2015-12-11,8.939225196838379
2015-12-14,8.324771881103516
2015-12-15,8.721189498901367
2015-12-16,9.167160987854004
2015-12-17,9.414923667907715
2015-12-18,9.49420166015625
2015-12-21,9.53384780883789
2015-12-22,9.72492504119873
2015-12-23,9.745046615600586
2015-12-24,9.815439224243164
2015-12-28,9.805384635925293
2015-12-29,9.895890235900879
2015-12-30,9.946178436279297
2015-12-31,9.986406326293945
2016-01-04,9.966291427612305
2016-01-05,10.086973190307617
2016-01-06,10.30822467803955
2016-01-07,9.956233978271484
2016-01-08,9.8254976272583
2016-01-11,9.664586067199707
2016-01-12,9.121516227722168
2016-01-13,8.910325050354004
2016-01-14,9.010896682739258
2016-01-15,8.759475708007812
2016-01-19,8.397428512573242
2016-01-20,8.508051872253418
2016-01-21,8.679025650024414
2016-01-22,8.934589385986328
2016-01-25,8.413228988647461
2016-01-26,8.587015151977539
2016-01-27,8.556347846984863
2016-01-28,8.658571243286133
2016-01-29,9.077701568603516
2016-02-01,9.098149299621582
2016-02-02,9.139039993286133
2016-02-03,9.231040954589844
2016-02-04,9.251487731933594
2016-02-05,9.139039993286133
2016-02-08,9.37415885925293
2016-02-09,9.087924003601074
2016-02-10,9.077701568603516
2016-02-11,9.077701568603516
2016-02-12,9.343487739562988
2016-02-16,9.629724502563477
2016-02-17,9.834182739257812
2016-02-18,9.74217700958252
2016-02-19,9.834182739257812
2016-02-22,9.865300178527832
2016-02-23,9.595587730407715
2016-02-24,9.699317932128906
2016-02-25,9.886045455932617
2016-02-26,9.875678062438965
2016-02-29,9.979413986206055
2016-03-01,10.020904541015625
2016-03-02,9.989781379699707
2016-03-03,10.238749504089355
2016-03-04,10.08314323425293
2016-03-07,10.352858543395996
2016-03-08,10.124642372131348
2016-03-09,10.166135787963867
2016-03-10,10.145390510559082
2016-03-11,10.373603820800781
2016-03-14,10.539581298828125
2016-03-15,10.155755043029785
2016-03-16,10.394347190856934
2016-03-17,10.632951736450195
2016-03-18,10.798922538757324
2016-03-21,10.954522132873535
2016-03-22,11.079007148742676
2016-03-23,10.732137680053711
2016-03-24,10.847761154174805
2016-03-28,10.700602531433105
2016-03-29,10.858271598815918
2016-03-30,10.784695625305176
2016-03-31,10.900321006774902
2016-04-01,10.921337127685547
2016-04-04,10.879295349121094
2016-04-05,10.963391304016113
2016-04-06,11.110546112060547
2016-04-07,11.047473907470703
2016-04-08,11.089521408081055
2016-04-11,11.236679077148438
2016-04-12,11.268219947814941
2016-04-13,11.425887107849121
2016-04-14,11.184124946594238
2016-04-15,11.142082214355469
2016-04-18,11.13156509399414
2016-04-19,11.1946382522583
2016-04-20,11.404865264892578
2016-04-21,11.36281967163086
2016-04-22,11.309562683105469
2016-04-25,11.0859375
2016-04-26,11.160476684570312
2016-04-27,11.0859375
2016-04-28,9.978402137756348
2016-04-29,10.308537483215332
2016-05-02,10.233990669250488
2016-05-03,10.138151168823242
2016-05-04,10.36178207397461
2016-05-05,10.340481758117676
2016-05-06,10.54282283782959
2016-05-09,10.691911697387695
2016-05-10,10.915549278259277
2016-05-11,10.947489738464355
2016-05-12,11.075288772583008
2016-05-13,11.160476684570312
2016-05-16,11.43736457824707
2016-05-17,11.309562683105469
2016-05-18,11.03268814086914
2016-05-19,10.968793869018555
2016-05-20,11.149833679199219
2016-05-23,11.17113208770752
2016-05-24,11.257476806640625
2016-05-25,11.138747215270996
2016-05-26,10.998435974121094
2016-05-27,11.171131134033203
2016-05-31,11.203509330749512
2016-06-01,11.22509765625
2016-06-02,11.257476806640625
2016-06-03,11.268269538879395
2016-06-06,11.246681213378906
2016-06-07,11.214301109313965
2016-06-08,11.257476806640625
2016-06-09,11.279067039489746
2016-06-10,11.279067039489746
2016-06-13,11.246681213378906
2016-06-14,11.192723274230957
2016-06-15,11.203509330749512
2016-06-16,11.268269538879395
2016-06-17,11.289854049682617
2016-06-20,11.343820571899414
2016-06-21,11.322239875793457
2016-06-22,11.268269538879395
2016-06-23,11.268269538879395
2016-06-24,11.312031745910645
2016-06-27,11.093229293823242
2016-06-28,11.257328987121582
2016-06-29,11.312031745910645
2016-06-30,11.257328987121582
2016-07-01,11.257328987121582
2016-07-05,11.169812202453613
2016-07-06,11.257328987121582
2016-07-07,11.21357250213623
2016-07-08,11.224513053894043
2016-07-11,11.34485149383545
2016-07-12,11.454251289367676
2016-07-13,11.465195655822754
2016-07-14,11.683989524841309
2016-07-15,11.749638557434082
2016-07-18,11.782451629638672
2016-07-19,11.880916595458984
2016-07-20,12.012200355529785
2016-07-21,11.935612678527832
2016-07-22,12.077831268310547
2016-07-25,12.033514022827148
2016-07-26,12.00027084350586
2016-07-27,12.022431373596191
2016-07-28,12.1332368850708
2016-07-29,12.365935325622559
2016-08-01,12.155397415161133
2016-08-02,12.111076354980469
2016-08-03,12.155397415161133
2016-08-04,12.17756462097168
2016-08-05,12.26620101928711
2016-08-08,12.1332368850708
2016-08-09,12.111076354980469
2016-08-10,12.066751480102539
2016-08-11,12.044593811035156
2016-08-12,12.022431373596191
2016-08-15,11.989194869995117
2016-08-16,11.922708511352539
2016-08-17,11.944870948791504
2016-08-18,12.00027084350586
2016-08-19,11.967039108276367
2016-08-22,12.077836036682129
2016-08-23,12.1332368850708
2016-08-24,11.978113174438477
2016-08-25,12.01179027557373
2016-08-26,11.742365837097168
2016-08-29,11.798491477966309
2016-08-30,11.843399047851562
2016-08-31,11.776046752929688
2016-09-01,11.663784980773926
2016-09-02,11.865857124328613
2016-09-06,11.832175254821777
2016-09-07,11.899532318115234
2016-09-08,11.865857124328613
2016-09-09,11.641328811645508
2016-09-12,11.708683967590332
2016-09-13,11.719917297363281
2016-09-14,11.753592491149902
2016-09-15,11.80971908569336
2016-09-16,11.843399047851562
2016-09-19,11.877079010009766
2016-09-20,11.944432258605957
2016-09-21,12.023015975952148
2016-09-22,12.079142570495605
2016-09-23,12.01179027557373
2016-09-26,12.023164749145508
2016-09-27,11.977662086486816
2016-09-28,11.932172775268555
2016-09-29,11.898038864135742
2016-09-30,11.852542877197266
2016-10-03,11.818414688110352
2016-10-04,11.465800285339355
2016-10-05,11.499922752380371
2016-10-06,11.454425811767578
2016-10-07,11.431672096252441
2016-10-10,11.48854923248291
2016-10-11,11.431672096252441
2016-10-12,11.693288803100586
2016-10-13,11.932172775268555
2016-10-14,12.023164749145508
2016-10-17,12.148284912109375
2016-10-18,12.0686616897583
2016-10-19,12.148284912109375
2016-10-20,12.171036720275879
2016-10-21,12.182417869567871
2016-10-24,12.318909645080566
2016-10-25,12.399579048156738
