Date,ZTS
2013-02-01,28.134916305541992
2013-02-04,28.14398956298828
2013-02-05,28.16214370727539
2013-02-06,28.15306282043457
2013-02-07,29.033132553100586
2013-02-08,29.985774993896484
2013-02-11,30.17630386352539
2013-02-12,30.611814498901367
2013-02-13,30.439420700073242
2013-02-14,30.18537712097168
2013-02-15,30.829559326171875
2013-02-19,30.70252799987793
2013-02-20,29.68637466430664
2013-02-21,29.54121208190918
2013-02-22,29.56842613220215
2013-02-25,29.09664535522461
2013-02-26,29.069429397583008
2013-02-27,29.323457717895508
2013-02-28,30.34869384765625
2013-03-01,31.392072677612305
2013-03-04,31.16525650024414
2013-03-05,31.110824584960938
2013-03-06,30.71160316467285
2013-03-07,31.355777740478516
2013-03-08,30.92934226989746
2013-03-11,31.011016845703125
2013-03-12,30.68438720703125
2013-03-13,30.847705841064453
2013-03-14,31.428354263305664
2013-03-15,30.339622497558594
2013-03-18,29.795242309570312
2013-03-19,29.758955001831055
2013-03-20,30.40312957763672
2013-03-21,30.366844177246094
2013-03-22,30.049285888671875
2013-03-25,29.45047950744629
2013-03-26,29.49583625793457
2013-03-27,29.704530715942383
2013-03-28,30.303327560424805
2013-04-01,29.56842613220215
2013-04-02,29.532135009765625
2013-04-03,29.513986587524414
2013-04-04,28.887971878051758
2013-04-05,28.996837615966797
2013-04-08,29.86783218383789
2013-04-09,30.339622497558594
2013-04-10,30.076505661010742
2013-04-11,30.08557891845703
2013-04-12,30.149089813232422
2013-04-15,29.250883102416992
2013-04-16,30.130950927734375
2013-04-17,29.840612411499023
2013-04-18,29.45955467224121
2013-04-19,29.677303314208984
2013-04-22,29.631938934326172
2013-04-23,28.76094627380371
2013-04-24,27.781076431274414
2013-04-25,28.62485122680664
2013-04-26,29.613784790039062
2013-04-29,29.69106674194336
2013-04-30,30.018339157104492
2013-05-01,30.354705810546875
2013-05-02,30.254695892333984
2013-05-03,30.19107437133789
2013-05-06,29.945608139038086
2013-05-07,29.891075134277344
2013-05-08,30.236528396606445
2013-05-09,30.500160217285156
2013-05-10,30.163795471191406
2013-05-13,30.036518096923828
2013-05-14,30.072887420654297
2013-05-15,29.809249877929688
2013-05-16,30.354705810546875
2013-05-17,30.818336486816406
2013-05-20,30.64562225341797
2013-05-21,30.036518096923828
2013-05-22,30.500160217285156
2013-05-23,29.854705810546875
2013-05-24,30.418331146240234
2013-05-28,31.145612716674805
2013-05-29,29.954700469970703
2013-05-30,29.309253692626953
2013-05-31,29.091068267822266
2013-06-03,29.77288246154785
2013-06-04,29.45470428466797
2013-06-05,29.245607376098633
2013-06-06,29.16379737854004
2013-06-07,28.636516571044922
2013-06-10,29.100149154663086
2013-06-11,28.818326950073242
2013-06-12,28.663789749145508
2013-06-13,28.33650779724121
2013-06-14,28.000146865844727
2013-06-17,28.145597457885742
2013-06-18,28.345609664916992
2013-06-19,28.18196678161621
2013-06-20,27.445602416992188
2013-06-21,27.818326950073242
2013-06-24,27.618328094482422
2013-06-25,28.627426147460938
2013-06-26,28.154693603515625
2013-06-27,28.06378936767578
2013-06-28,28.081966400146484
2013-07-01,27.827423095703125
2013-07-02,27.000139236450195
2013-07-03,26.61832046508789
2013-07-05,27.427417755126953
2013-07-08,28.127424240112305
2013-07-09,28.163782119750977
2013-07-10,28.21833610534668
2013-07-11,28.109243392944336
2013-07-12,28.50014877319336
2013-07-15,28.70924186706543
2013-07-16,28.32741928100586
2013-07-17,28.17288589477539
2013-07-18,28.018325805664062
2013-07-19,27.491052627563477
2013-07-22,27.51833152770996
2013-07-23,27.327411651611328
2013-07-24,27.18196678161621
2013-07-25,27.74560546875
2013-07-26,27.663785934448242
2013-07-29,27.354692459106445
2013-07-30,27.368362426757812
2013-07-31,27.1588134765625
2013-08-01,27.477676391601562
2013-08-02,28.188316345214844
2013-08-05,28.470746994018555
2013-08-06,28.361412048339844
2013-08-07,28.46164321899414
2013-08-08,28.46164321899414
2013-08-09,28.160980224609375
2013-08-12,27.632564544677734
2013-08-13,27.741897583007812
2013-08-14,27.4594669342041
2013-08-15,27.350133895874023
2013-08-16,27.33191680908203
2013-08-19,27.213470458984375
2013-08-20,27.541454315185547
2013-08-21,27.19525718688965
2013-08-22,27.213470458984375
2013-08-23,27.514123916625977
2013-08-26,27.149696350097656
2013-08-27,26.603059768676758
2013-08-28,26.94015884399414
2013-08-29,26.84904670715332
2013-08-30,26.557512283325195
2013-09-03,26.812604904174805
2013-09-04,27.04948616027832
2013-09-05,27.632564544677734
2013-09-06,27.887664794921875
2013-09-09,27.869441986083984
2013-09-10,28.197423934936523
2013-09-11,28.543624877929688
2013-09-12,28.315855026245117
2013-09-13,28.288532257080078
2013-09-16,29.017379760742188
2013-09-17,29.500253677368164
2013-09-18,29.81001091003418
2013-09-19,29.618677139282227
2013-09-20,29.327144622802734
2013-09-23,28.77140235900879
2013-09-24,28.680288314819336
2013-09-25,28.297636032104492
2013-09-26,28.77140235900879
2013-09-27,28.379640579223633
2013-09-30,28.35230255126953
2013-10-01,28.953611373901367
2013-10-02,29.15403938293457
2013-10-03,28.680288314819336
2013-10-04,29.1995906829834
2013-10-07,29.090269088745117
2013-10-08,28.725847244262695
2013-10-09,28.634733200073242
2013-10-10,29.482017517089844
2013-10-11,29.518465042114258
2013-10-14,29.41824722290039
2013-10-15,29.217817306518555
2013-10-16,29.964893341064453
2013-10-17,30.092445373535156
2013-10-18,30.265539169311523
2013-10-21,29.855558395385742
2013-10-22,29.618677139282227
2013-10-23,29.700679779052734
2013-10-24,29.828231811523438
2013-10-25,29.582244873046875
2013-10-28,29.135820388793945
2013-10-29,29.181365966796875
2013-10-30,29.268108367919922
2013-10-31,28.90293312072754
2013-11-01,29.0672607421875
2013-11-04,29.149429321289062
2013-11-05,28.930322647094727
2013-11-06,28.546892166137695
2013-11-07,28.336931228637695
2013-11-08,28.839031219482422
2013-11-11,29.003353118896484
2013-11-12,29.0672607421875
2013-11-13,28.957704544067383
2013-11-14,28.921194076538086
2013-11-15,29.03986930847168
2013-11-18,28.866418838500977
2013-11-19,28.6838321685791
2013-11-20,28.638181686401367
2013-11-21,28.829898834228516
2013-11-22,28.629060745239258
2013-11-25,28.565153121948242
2013-11-26,28.6838321685791
2013-11-27,28.556026458740234
2013-11-29,28.437349319458008
2013-12-02,28.437349319458008
2013-12-03,28.382572174072266
2013-12-04,28.49212074279785
2013-12-05,28.70209503173828
2013-12-06,28.793386459350586
2013-12-09,28.98509407043457
2013-12-10,28.629060745239258
2013-12-11,28.382572174072266
2013-12-12,28.455602645874023
2013-12-13,28.829898834228516
2013-12-16,29.213327407836914
2013-12-17,28.88467788696289
2013-12-18,29.36851692199707
2013-12-19,29.49633026123047
2013-12-20,29.56023406982422
2013-12-23,29.55109977722168
2013-12-24,29.55109977722168
2013-12-26,29.751949310302734
2013-12-27,29.824981689453125
2013-12-30,29.824981689453125
2013-12-31,29.843229293823242
2014-01-02,29.541969299316406
2014-01-03,29.25896644592285
2014-01-06,29.195070266723633
2014-01-07,29.30461883544922
2014-01-08,28.975975036621094
2014-01-09,29.176809310913086
2014-01-10,29.7063045501709
2014-01-13,29.012489318847656
2014-01-14,29.076387405395508
2014-01-15,29.03986930847168
2014-01-16,29.213327407836914
2014-01-17,28.966838836669922
2014-01-21,28.546892166137695
2014-01-22,28.720346450805664
2014-01-23,28.975975036621094
2014-01-24,28.720346450805664
2014-01-27,28.629060745239258
2014-01-28,28.768144607543945
2014-01-29,28.164228439331055
2014-01-30,28.063579559326172
2014-01-31,27.779922485351562
2014-02-03,27.78907585144043
2014-02-04,27.660968780517578
2014-02-05,27.56946563720703
2014-02-06,27.49626922607422
2014-02-07,28.091028213500977
2014-02-10,28.49363899230957
2014-02-11,26.654455184936523
2014-02-12,27.450523376464844
2014-02-13,27.148555755615234
2014-02-14,27.340717315673828
2014-02-18,27.697574615478516
2014-02-19,27.221759796142578
2014-02-20,27.423067092895508
2014-02-21,27.093664169311523
2014-02-24,27.176008224487305
2014-02-25,27.56946563720703
2014-02-26,27.816518783569336
2014-02-27,28.109331130981445
2014-02-28,28.383840560913086
2014-03-03,28.356382369995117
2014-03-04,28.264877319335938
2014-03-05,28.109331130981445
2014-03-06,28.164228439331055
2014-03-07,27.981229782104492
2014-03-10,27.770771026611328
2014-03-11,27.70672607421875
2014-03-12,27.176008224487305
2014-03-13,26.764257431030273
2014-03-14,26.919809341430664
2014-03-17,26.883207321166992
2014-03-18,26.791704177856445
2014-03-19,27.368165969848633
2014-03-20,27.532861709594727
2014-03-21,26.773405075073242
2014-03-24,26.663604736328125
2014-03-25,26.773405075073242
2014-03-26,26.727651596069336
2014-03-27,26.81000518798828
2014-03-28,26.54465103149414
2014-03-31,26.480600357055664
2014-04-01,26.85575294494629
2014-04-02,27.102811813354492
2014-04-03,27.102811813354492
2014-04-04,26.828310012817383
2014-04-07,26.535503387451172
2014-04-08,26.672752380371094
2014-04-09,26.59039878845215
2014-04-10,26.407394409179688
2014-04-11,25.986488342285156
2014-04-14,26.059688568115234
2014-04-15,26.123737335205078
2014-04-16,26.105440139770508
2014-04-17,26.169492721557617
2014-04-21,26.562952041625977
2014-04-22,27.3498592376709
2014-04-23,26.892358779907227
2014-04-24,27.417030334472656
2014-04-25,27.664697647094727
2014-04-28,27.88484001159668
2014-04-29,28.004079818725586
2014-04-30,27.756420135498047
2014-05-01,27.802276611328125
2014-05-02,28.104978561401367
2014-05-05,28.004079818725586
2014-05-06,28.33429718017578
2014-05-07,28.11414909362793
2014-05-08,27.958213806152344
2014-05-09,28.01325225830078
2014-05-12,28.260915756225586
2014-05-13,28.187538146972656
2014-05-14,28.104978561401367
2014-05-15,27.939870834350586
2014-05-16,28.06829261779785
2014-05-19,27.939870834350586
2014-05-20,27.774761199951172
2014-05-21,27.903179168701172
2014-05-22,27.820629119873047
2014-05-23,28.004079818725586
2014-05-27,28.160017013549805
2014-05-28,27.958213806152344
2014-05-29,28.17836570739746
2014-05-30,28.160017013549805
2014-06-02,28.3618221282959
2014-06-03,28.664512634277344
2014-06-04,28.77458381652832
2014-06-05,28.99472427368164
2014-06-06,29.11396598815918
2014-06-09,29.361631393432617
2014-06-10,29.81109046936035
2014-06-11,29.471708297729492
2014-06-12,29.34328269958496
2014-06-13,29.462533950805664
2014-06-16,29.471708297729492
2014-06-17,30.09544563293457
2014-06-18,30.168825149536133
2014-06-19,29.856958389282227
2014-06-20,29.77440071105957
2014-06-23,29.939496994018555
2014-06-24,29.691844940185547
2014-06-25,29.691844940185547
2014-06-26,29.572607040405273
2014-06-27,29.70102310180664
2014-06-30,29.60011863708496
2014-07-01,29.820261001586914
2014-07-02,30.031248092651367
2014-07-03,30.187171936035156
2014-07-07,29.866130828857422
2014-07-08,29.792747497558594
2014-07-09,29.77440071105957
2014-07-10,29.829429626464844
2014-07-11,29.691844940185547
2014-07-14,30.02206039428711
2014-07-15,29.71019744873047
2014-07-16,29.930334091186523
2014-07-17,29.545089721679688
2014-07-18,29.985370635986328
2014-07-21,30.132125854492188
2014-07-22,30.150474548339844
2014-07-23,30.122955322265625
2014-07-24,30.168825149536133
2014-07-25,30.104618072509766
2014-07-28,30.14130973815918
2014-07-29,30.297245025634766
2014-07-30,30.398134231567383
2014-07-31,30.187171936035156
2014-08-01,30.031248092651367
2014-08-04,30.48986053466797
2014-08-05,29.545089721679688
2014-08-06,29.627635955810547
2014-08-07,29.159832000732422
2014-08-08,29.645984649658203
2014-08-11,29.902814865112305
2014-08-12,29.765230178833008
2014-08-13,30.150474548339844
2014-08-14,30.333927154541016
2014-08-15,30.902637481689453
2014-08-18,31.189430236816406
2014-08-19,31.73178482055664
2014-08-20,31.97995948791504
2014-08-21,32.07191467285156
2014-08-22,32.07191467285156
2014-08-25,32.081077575683594
2014-08-26,32.29250717163086
2014-08-27,32.48554611206055
2014-08-28,32.47636795043945
2014-08-29,32.577476501464844
2014-09-02,32.61425018310547
2014-09-03,32.871639251708984
2014-09-04,32.641822814941406
2014-09-05,33.129005432128906
2014-09-08,33.34962844848633
2014-09-09,33.25769805908203
2014-09-10,33.312843322753906
2014-09-11,33.34043502807617
2014-09-12,33.25769805908203
2014-09-15,33.34043502807617
2014-09-16,33.54266357421875
2014-09-17,33.689735412597656
2014-09-18,33.73569869995117
2014-09-19,34.1953010559082
2014-09-22,33.66216278076172
2014-09-23,32.98193359375
2014-09-24,33.62540817260742
2014-09-25,33.36800765991211
2014-09-26,33.67136764526367
2014-09-29,33.818416595458984
2014-09-30,33.96549987792969
2014-10-01,33.50589370727539
2014-10-02,33.928733825683594
2014-10-03,34.627357482910156
2014-10-06,34.618167877197266
2014-10-07,33.74488830566406
2014-10-08,34.51703643798828
2014-10-09,34.02986145019531
2014-10-10,33.71731948852539
2014-10-13,32.696964263916016
2014-10-14,32.972747802734375
2014-10-15,32.41202163696289
2014-10-16,32.23735427856445
2014-10-17,32.513118743896484
2014-10-20,32.549888610839844
2014-10-21,33.17497253417969
2014-10-22,32.99111557006836
2014-10-23,33.19335174560547
2014-10-24,33.62540817260742
2014-10-27,33.61619567871094
2014-10-28,34.02066421508789
2014-10-29,33.66216278076172
2014-10-30,34.30561065673828
2014-10-31,34.15855026245117
2014-11-03,34.74061584472656
2014-11-04,36.03004455566406
2014-11-05,36.16819381713867
2014-11-06,36.573429107666016
2014-11-07,37.0523681640625
2014-11-10,36.98789596557617
2014-11-11,40.26669692993164
2014-11-12,39.27201461791992
2014-11-13,39.82461166381836
2014-11-14,39.73251724243164
2014-11-17,40.73642349243164
2014-11-18,40.6995849609375
2014-11-19,39.971981048583984
2014-11-20,39.74172592163086
2014-11-21,40.404850006103516
2014-11-24,41.05879211425781
2014-11-25,40.44169998168945
2014-11-26,41.14166259765625
2014-11-28,41.381134033203125
2014-12-01,40.8653678894043
2014-12-02,41.20613098144531
2014-12-03,41.335086822509766
2014-12-04,40.524593353271484
2014-12-05,40.50616455078125
2014-12-08,40.616703033447266
