Date,FBRT
2021-10-19,11.407387733459473
2021-10-20,11.26062297821045
2021-10-21,11.240612030029297
2021-10-22,11.247283935546875
2021-10-25,11.30732250213623
2021-10-26,11.240612030029297
2021-10-27,11.147216796875
2021-10-28,11.060495376586914
2021-10-29,10.947088241577148
2021-11-01,10.893720626831055
2021-11-02,10.88705062866211
2021-11-03,11.06716537475586
2021-11-04,10.8536958694458
2021-11-05,11.040482521057129
2021-11-08,11.233939170837402
2021-11-09,11.407387733459473
2021-11-10,11.39404582977295
2021-11-11,11.400715827941895
2021-11-12,11.427398681640625
2021-11-15,11.173901557922363
2021-11-16,10.993785858154297
2021-11-17,10.8536958694458
2021-11-18,11.07383918762207
2021-11-19,11.047152519226074
2021-11-22,10.940417289733887
2021-11-23,10.920403480529785
2021-11-24,10.88705062866211
2021-11-26,10.66690731048584
2021-11-29,10.640223503112793
2021-11-30,10.233293533325195
2021-12-01,10.14657211303711
2021-12-02,10.480118751525879
2021-12-03,10.526817321777344
2021-12-06,10.993785858154297
2021-12-07,11.093849182128906
2021-12-08,10.993785858154297
2021-12-09,10.820338249206543
2021-12-10,10.733616828918457
2021-12-13,10.580183982849121
2021-12-14,10.413408279418945
2021-12-15,10.40673828125
2021-12-16,10.246635437011719
2021-12-17,10.01982307434082
2021-12-20,9.799678802490234
2021-12-21,10.086531639099121
2021-12-22,10.193266868591309
2021-12-23,10.259976387023926
2021-12-27,10.186596870422363
2021-12-28,10.219950675964355
2021-12-29,10.266647338867188
2021-12-30,10.236063003540039
2021-12-31,10.154500007629395
2022-01-03,10.378795623779297
2022-01-04,10.426375389099121
2022-01-05,10.419576644897461
2022-01-06,10.514732360839844
2022-01-07,10.419576644897461
2022-01-10,10.358405113220215
2022-01-11,10.358405113220215
2022-01-12,10.310827255249023
2022-01-13,10.236063003540039
2022-01-14,10.188484191894531
2022-01-18,10.025360107421875
2022-01-19,9.87582778930664
2022-01-20,9.746687889099121
2022-01-21,9.556377410888672
2022-01-24,9.372861862182617
2022-01-25,9.508796691894531
2022-01-26,9.495203971862793
2022-01-27,9.23012638092041
2022-01-28,9.202939987182617
2022-01-31,9.15536117553711
2022-02-01,9.053409576416016
2022-02-02,8.90388011932373
2022-02-03,9.019424438476562
2022-02-04,9.128175735473633
2022-02-07,9.148565292358398
2022-02-08,9.046612739562988
2022-02-09,9.033019065856934
2022-02-10,8.99903392791748
2022-02-11,9.087393760681152
2022-02-14,9.019424438476562
2022-02-15,9.162158966064453
2022-02-16,9.420440673828125
2022-02-17,9.134971618652344
2022-02-18,8.992237091064453
2022-02-22,8.75434684753418
2022-02-23,8.849503517150879
2022-02-24,8.829113960266113
2022-02-25,8.96505069732666
2022-02-28,8.971845626831055
2022-03-01,8.645597457885742
2022-03-02,8.822314262390137
2022-03-03,8.699974060058594
2022-03-04,8.53005313873291
2022-03-07,8.604818344116211
2022-03-08,8.706769943237305
2022-03-09,8.699974060058594
2022-03-10,8.863096237182617
2022-03-11,8.842707633972168
2022-03-14,8.78833293914795
2022-03-15,8.835911750793457
2022-03-16,8.835911750793457
2022-03-17,9.012627601623535
2022-03-18,8.92426872253418
2022-03-21,8.842707633972168
2022-03-22,8.978642463684082
2022-03-23,8.897082328796387
2022-03-24,8.951455116271973
2022-03-25,9.359267234802246
2022-03-28,9.243721008300781
2022-03-29,9.535984992980957
2022-03-30,9.644071578979492
2022-03-31,9.74867057800293
2022-04-01,9.888136863708496
2022-04-04,10.041549682617188
2022-04-05,9.69288444519043
2022-04-06,9.741698265075684
2022-04-07,9.623151779174805
2022-04-08,9.490659713745117
2022-04-11,9.567367553710938
2022-04-12,9.66499137878418
2022-04-13,9.853271484375
2022-04-14,9.929976463317871
2022-04-18,9.867217063903809
2022-04-19,9.60920524597168
2022-04-20,9.393033027648926
2022-04-21,9.065289497375488
2022-04-22,8.99555492401123
2022-04-25,9.302380561828613
2022-04-26,9.072261810302734
2022-04-27,9.176861763000488
2022-04-28,9.41395378112793
2022-04-29,9.246593475341797
2022-05-02,9.372113227844238
2022-05-03,9.769591331481934
2022-05-04,9.999711036682129
2022-05-05,10.0206298828125
2022-05-06,10.034576416015625
2022-05-09,9.69288444519043
2022-05-10,9.57433795928955
2022-05-11,9.74867057800293
2022-05-12,9.455793380737305
2022-05-13,9.769591331481934
2022-05-16,9.895112037658691
2022-05-17,10.139176368713379
2022-05-18,10.069442749023438
2022-05-19,10.271669387817383
2022-05-20,10.397188186645508
2022-05-23,10.717961311340332
2022-05-24,10.85045337677002
2022-05-25,10.90623950958252
2022-05-26,10.85742473602295
2022-05-27,11.045706748962402
2022-05-31,10.794665336608887
2022-06-01,10.934131622314453
2022-06-02,10.989917755126953
2022-06-03,10.968998908996582
2022-06-06,10.975972175598145
2022-06-07,10.5506010055542
2022-06-08,10.257722854614258
2022-06-09,10.208910942077637
2022-06-10,9.992737770080566
2022-06-13,9.41395378112793
2022-06-14,9.441845893859863
2022-06-15,9.685912132263184
2022-06-16,9.539473533630371
2022-06-17,9.832350730895996
2022-06-21,10.146149635314941
2022-06-22,10.048523902893066
2022-06-23,9.909058570861816
2022-06-24,9.755644798278809
2022-06-27,9.943925857543945
2022-06-28,9.992737770080566
2022-06-29,9.567285537719727
2022-06-30,9.638789176940918
2022-07-01,9.731745719909668
2022-07-05,9.524383544921875
2022-07-06,9.402826309204102
2022-07-07,9.681692123413086
2022-07-08,9.774648666381836
2022-07-11,9.803250312805176
2022-07-12,9.960559844970703
2022-07-13,10.039215087890625
2022-07-14,9.874754905700684
2022-07-15,10.225125312805176
2022-07-18,10.246578216552734
2022-07-19,10.739958763122559
2022-07-20,10.80431079864502
2022-07-21,10.93301773071289
2022-07-22,10.797162055969238
2022-07-25,10.890115737915039
2022-07-26,10.975922584533691
2022-07-27,11.004523277282715
2022-07-28,11.233336448669434
2022-07-29,10.975922584533691
2022-08-01,11.14038372039795
2022-08-02,10.8114595413208
2022-08-03,10.732807159423828
2022-08-04,10.739958763122559
2022-08-05,10.761409759521484
2022-08-08,10.890115737915039
2022-08-09,10.84721565246582
2022-08-10,10.94017219543457
2022-08-11,10.983071327209473
2022-08-12,11.254789352416992
2022-08-15,11.154685020446777
2022-08-16,11.161832809448242
2022-08-17,11.004523277282715
2022-08-18,10.411038398742676
2022-08-19,10.189373016357422
2022-08-22,9.92480754852295
2022-08-23,10.02491569519043
2022-08-24,10.110719680786133
2022-08-25,10.182223320007324
2022-08-26,9.960559844970703
2022-08-29,9.84615421295166
2022-08-30,9.381375312805176
2022-08-31,9.224064826965332
2022-09-01,8.9881010055542
2022-09-02,8.89514446258545
2022-09-06,8.730685234069824
2022-09-07,8.759285926818848
2022-09-08,8.652029991149902
2022-09-09,8.830790519714355
2022-09-12,9.116806983947754
2022-09-13,8.887993812561035
2022-09-14,8.830790519714355
2022-09-15,8.416067123413086
2022-09-16,8.394613265991211
2022-09-19,8.966650009155273
2022-09-20,8.909444808959961
2022-09-21,9.038152694702148
2022-09-22,8.60912799835205
2022-09-23,8.494720458984375
2022-09-26,8.165800094604492
2022-09-27,8.108596801757812
2022-09-28,8.716383934020996
2022-09-29,7.851005554199219
2022-09-30,7.93202018737793
2022-10-03,8.079318046569824
2022-10-04,8.594862937927246
2022-10-05,8.256075859069824
2022-10-06,8.167695999145508
2022-10-07,8.182426452636719
2022-10-10,8.101411819458008
2022-10-11,8.60959243774414
2022-10-12,8.314995765686035
2022-10-13,8.778985977172852
2022-10-14,8.77161979675293
2022-10-17,9.198787689208984
2022-10-18,9.522843360900879
2022-10-19,9.486017227172852
2022-10-20,9.220882415771484
2022-10-21,9.316624641418457
2022-10-24,9.419733047485352
2022-10-25,9.905817985534668
2022-10-26,10.00156307220459
2022-10-27,10.060482025146484
2022-10-28,10.347715377807617
2022-10-31,10.377174377441406
2022-11-01,10.031022071838379
2022-11-02,9.729061126708984
2022-11-03,9.405004501342773
2022-11-04,9.640681266784668
2022-11-07,9.736425399780273
2022-11-08,9.854263305664062
2022-11-09,9.736425399780273
2022-11-10,10.5907564163208
2022-11-11,10.642311096191406
2022-11-14,10.450823783874512
2022-11-15,10.561296463012695
2022-11-16,10.4139986038208
2022-11-17,10.5023775100708
2022-11-18,10.472917556762695
2022-11-21,10.745420455932617
2022-11-22,10.796975135803223
2022-11-23,10.782245635986328
2022-11-25,10.804340362548828
2022-11-28,10.745420455932617
2022-11-29,10.66440486907959
2022-11-30,10.752784729003906
2022-12-01,10.760149002075195
2022-12-02,10.620214462280273
2022-12-05,10.450823783874512
2022-12-06,10.340350151062012
2022-12-07,10.332983016967773
2022-12-08,10.332983016967773
2022-12-09,10.237239837646484
2022-12-12,10.207779884338379
2022-12-13,10.472917556762695
2022-12-14,10.296157836914062
2022-12-15,9.935277938842773
2022-12-16,9.839533805847168
2022-12-19,10.045750617980957
2022-12-20,10.1930513381958
2022-12-21,10.178319931030273
2022-12-22,9.986832618713379
2022-12-23,10.1046724319458
2022-12-27,10.075210571289062
2022-12-28,9.736425399780273
2022-12-29,9.755345344543457
2022-12-30,9.762914657592773
2023-01-03,9.921844482421875
2023-01-04,10.073209762573242
2023-01-05,10.027799606323242
2023-01-06,10.285117149353027
2023-01-09,10.247276306152344
2023-01-10,10.247276306152344
2023-01-11,10.353229522705078
2023-01-12,10.459183692932129
2023-01-13,10.739205360412598
2023-01-17,10.777045249938965
2023-01-18,10.580273628234863
2023-01-19,10.572705268859863
2023-01-20,10.746773719787598
2023-01-23,10.481888771057129
2023-01-24,10.368366241455078
2023-01-25,10.466751098632812
2023-01-26,10.565136909484863
2023-01-27,10.777045249938965
2023-01-30,10.761910438537598
2023-01-31,10.973817825317383
2023-02-01,11.147884368896484
2023-02-02,11.178159713745117
2023-02-03,11.268976211547852
2023-02-06,10.905704498291016
2023-02-07,11.004091262817383
2023-02-08,10.69379711151123
2023-02-09,10.474320411682129
2023-02-10,10.625682830810547
2023-02-13,10.845160484313965
2023-02-14,11.041932106018066
2023-02-15,11.079773902893066
2023-02-16,11.04949951171875
2023-02-17,10.9813871383667
2023-02-21,10.451616287231445
2023-02-22,10.625682830810547
2023-02-23,10.860297203063965
2023-02-24,10.852727890014648
2023-02-27,10.769478797912598
2023-02-28,10.602978706359863
2023-03-01,10.186731338500977
2023-03-02,10.050503730773926
2023-03-03,10.171594619750977
2023-03-06,9.997527122497559
2023-03-07,9.626686096191406
2023-03-08,9.672096252441406
2023-03-09,9.66452693939209
2023-03-10,9.286120414733887
2023-03-13,9.293688774108887
2023-03-14,9.513165473937988
2023-03-15,9.23314380645752
2023-03-16,9.407210350036621
2023-03-17,8.756351470947266
2023-03-20,8.95312213897705
2023-03-21,9.021234512329102
2023-03-22,8.657963752746582
2023-03-23,8.468759536743164
2023-03-24,8.574714660644531
2023-03-27,8.779054641723633
2023-03-28,8.832029342651367
2023-03-29,8.93798542022705
2023-03-30,8.96529483795166
2023-03-31,9.308613777160645
2023-04-03,9.332021713256836
2023-04-04,9.339825630187988
2023-04-05,9.464666366577148
2023-04-06,9.737761497497559
2023-04-10,9.651930809020996
2023-04-11,9.644128799438477
2023-04-12,9.58951187133789
2023-04-13,9.72215747833252
2023-04-14,9.566102981567383
2023-04-17,9.75336742401123
2023-04-18,9.534893035888672
2023-04-19,9.745564460754395
2023-04-20,9.659733772277832
2023-04-21,9.71435260772705
2023-04-24,9.83919620513916
2023-04-25,9.667537689208984
2023-04-26,9.737761497497559
2023-04-27,10.049870491027832
2023-04-28,9.854802131652832
2023-05-01,9.667537689208984
2023-05-02,9.456864356994629
2023-05-03,9.456864356994629
2023-05-04,9.675339698791504
