Date,USNA
2010-07-22,19.55500030517578
2010-07-23,19.829999923706055
2010-07-26,19.700000762939453
2010-07-27,19.825000762939453
2010-07-28,20.764999389648438
2010-07-29,20.760000228881836
2010-07-30,20.950000762939453
2010-08-02,20.34000015258789
2010-08-03,20.344999313354492
2010-08-04,21.155000686645508
2010-08-05,21.90999984741211
2010-08-06,22.05500030517578
2010-08-09,22.375
2010-08-10,21.8799991607666
2010-08-11,21.80500030517578
2010-08-12,21.610000610351562
2010-08-13,21.440000534057617
2010-08-16,22.145000457763672
2010-08-17,21.594999313354492
2010-08-18,22.225000381469727
2010-08-19,21.584999084472656
2010-08-20,20.709999084472656
2010-08-23,20.475000381469727
2010-08-24,19.979999542236328
2010-08-25,20.040000915527344
2010-08-26,19.959999084472656
2010-08-27,21.299999237060547
2010-08-30,21.274999618530273
2010-08-31,21.25
2010-09-01,21.5
2010-09-02,21.5
2010-09-03,21.899999618530273
2010-09-07,21.114999771118164
2010-09-08,20.950000762939453
2010-09-09,20.809999465942383
2010-09-10,21.045000076293945
2010-09-13,20.895000457763672
2010-09-14,20.610000610351562
2010-09-15,20.475000381469727
2010-09-16,20.18000030517578
2010-09-17,20.565000534057617
2010-09-20,21.075000762939453
2010-09-21,21.05500030517578
2010-09-22,20.799999237060547
2010-09-23,20.264999389648438
2010-09-24,20.56999969482422
2010-09-27,20.219999313354492
2010-09-28,20.03499984741211
2010-09-29,20.104999542236328
2010-09-30,20.18000030517578
2010-10-01,20.100000381469727
2010-10-04,19.625
2010-10-05,20.28499984741211
2010-10-06,19.670000076293945
2010-10-07,20.149999618530273
2010-10-08,20.34000015258789
2010-10-11,20.364999771118164
2010-10-12,20.1299991607666
2010-10-13,19.75
2010-10-14,20.059999465942383
2010-10-15,20.219999313354492
2010-10-18,20.514999389648438
2010-10-19,20.260000228881836
2010-10-20,20.440000534057617
2010-10-21,20.15999984741211
2010-10-22,20.31999969482422
2010-10-25,20.295000076293945
2010-10-26,20.790000915527344
2010-10-27,22.53499984741211
2010-10-28,22.405000686645508
2010-10-29,21.959999084472656
2010-11-01,22.0
2010-11-02,21.989999771118164
2010-11-03,22.18000030517578
2010-11-04,22.395000457763672
2010-11-05,22.405000686645508
2010-11-08,22.46500015258789
2010-11-09,22.405000686645508
2010-11-10,22.15999984741211
2010-11-11,21.954999923706055
2010-11-12,21.895000457763672
2010-11-15,21.735000610351562
2010-11-16,21.94499969482422
2010-11-17,21.78499984741211
2010-11-18,22.104999542236328
2010-11-19,22.264999389648438
2010-11-22,22.295000076293945
2010-11-23,22.084999084472656
2010-11-24,21.795000076293945
2010-11-26,21.584999084472656
2010-11-29,21.350000381469727
2010-11-30,21.059999465942383
2010-12-01,21.299999237060547
2010-12-02,21.225000381469727
2010-12-03,21.170000076293945
2010-12-06,21.75
2010-12-07,22.084999084472656
2010-12-08,21.954999923706055
2010-12-09,22.094999313354492
2010-12-10,22.260000228881836
2010-12-13,21.905000686645508
2010-12-14,21.924999237060547
2010-12-15,21.979999542236328
2010-12-16,22.065000534057617
2010-12-17,21.6299991607666
2010-12-20,21.424999237060547
2010-12-21,21.924999237060547
2010-12-22,21.950000762939453
2010-12-23,21.360000610351562
2010-12-27,21.639999389648438
2010-12-28,21.81999969482422
2010-12-29,21.6299991607666
2010-12-30,21.75
2010-12-31,21.725000381469727
2011-01-03,21.829999923706055
2011-01-04,21.399999618530273
2011-01-05,21.354999542236328
2011-01-06,21.655000686645508
2011-01-07,21.6299991607666
2011-01-10,21.514999389648438
2011-01-11,21.709999084472656
2011-01-12,21.454999923706055
2011-01-13,21.55500030517578
2011-01-14,21.600000381469727
2011-01-18,21.559999465942383
2011-01-19,21.219999313354492
2011-01-20,20.790000915527344
2011-01-21,20.34000015258789
2011-01-24,20.399999618530273
2011-01-25,20.4950008392334
2011-01-26,20.46500015258789
2011-01-27,20.354999542236328
2011-01-28,19.350000381469727
2011-01-31,18.959999084472656
2011-02-01,19.479999542236328
2011-02-02,19.649999618530273
2011-02-03,19.600000381469727
2011-02-04,19.645000457763672
2011-02-07,19.655000686645508
2011-02-08,20.104999542236328
2011-02-09,17.5
2011-02-10,17.100000381469727
2011-02-11,16.96500015258789
2011-02-14,16.799999237060547
2011-02-15,16.90999984741211
2011-02-16,17.139999389648438
2011-02-17,17.155000686645508
2011-02-18,17.139999389648438
2011-02-22,17.09000015258789
2011-02-23,16.854999542236328
2011-02-24,17.139999389648438
2011-02-25,17.674999237060547
2011-02-28,17.40999984741211
2011-03-01,17.03499984741211
2011-03-02,16.985000610351562
2011-03-03,17.0
2011-03-04,17.334999084472656
2011-03-07,16.899999618530273
2011-03-08,17.149999618530273
2011-03-09,17.084999084472656
2011-03-10,16.834999084472656
2011-03-11,16.674999237060547
2011-03-14,16.614999771118164
2011-03-15,16.7549991607666
2011-03-16,16.600000381469727
2011-03-17,16.729999542236328
2011-03-18,16.94499969482422
2011-03-21,16.899999618530273
2011-03-22,17.059999465942383
2011-03-23,17.030000686645508
2011-03-24,17.104999542236328
2011-03-25,17.065000534057617
2011-03-28,16.94499969482422
2011-03-29,17.065000534057617
2011-03-30,17.100000381469727
2011-03-31,17.2549991607666
2011-04-01,17.360000610351562
2011-04-04,17.100000381469727
2011-04-05,16.975000381469727
2011-04-06,17.059999465942383
2011-04-07,17.209999084472656
2011-04-08,17.125
2011-04-11,17.135000228881836
2011-04-12,17.155000686645508
2011-04-13,17.18000030517578
2011-04-14,17.15999984741211
2011-04-15,17.389999389648438
2011-04-18,17.155000686645508
2011-04-19,17.09000015258789
2011-04-20,17.270000457763672
2011-04-21,17.1299991607666
2011-04-25,17.420000076293945
2011-04-26,17.829999923706055
2011-04-27,18.149999618530273
2011-04-28,18.96500015258789
2011-04-29,18.649999618530273
2011-05-02,18.125
2011-05-03,18.020000457763672
2011-05-04,18.260000228881836
2011-05-05,18.219999313354492
2011-05-06,18.334999084472656
2011-05-09,18.854999542236328
2011-05-10,16.5049991607666
2011-05-11,15.670000076293945
2011-05-12,15.739999771118164
2011-05-13,14.024999618530273
2011-05-16,14.274999618530273
2011-05-17,14.460000038146973
2011-05-18,15.130000114440918
2011-05-19,14.984999656677246
2011-05-20,14.71500015258789
2011-05-23,14.930000305175781
2011-05-24,14.774999618530273
2011-05-25,14.744999885559082
2011-05-26,14.725000381469727
2011-05-27,14.699999809265137
2011-05-31,14.694999694824219
2011-06-01,14.25
2011-06-02,14.0
2011-06-03,13.930000305175781
2011-06-06,13.984999656677246
2011-06-07,13.890000343322754
2011-06-08,13.649999618530273
2011-06-09,13.609999656677246
2011-06-10,13.489999771118164
2011-06-13,13.520000457763672
2011-06-14,13.505000114440918
2011-06-15,13.479999542236328
2011-06-16,14.085000038146973
2011-06-17,14.140000343322754
2011-06-20,13.829999923706055
2011-06-21,14.0600004196167
2011-06-22,13.744999885559082
2011-06-23,14.104999542236328
2011-06-24,14.145000457763672
2011-06-27,14.260000228881836
2011-06-28,14.274999618530273
2011-06-29,14.494999885559082
2011-06-30,15.640000343322754
2011-07-01,16.770000457763672
2011-07-05,16.674999237060547
2011-07-06,16.344999313354492
2011-07-07,16.434999465942383
2011-07-08,15.805000305175781
2011-07-11,15.930000305175781
2011-07-12,15.539999961853027
2011-07-13,16.3799991607666
2011-07-14,15.829999923706055
2011-07-15,15.654999732971191
2011-07-18,15.555000305175781
2011-07-19,15.75
2011-07-20,15.720000267028809
2011-07-21,15.805000305175781
2011-07-22,15.635000228881836
2011-07-25,15.335000038146973
2011-07-26,15.880000114440918
2011-07-27,14.079999923706055
2011-07-28,14.145000457763672
2011-07-29,13.675000190734863
2011-08-01,14.095000267028809
2011-08-02,13.6899995803833
2011-08-03,14.005000114440918
2011-08-04,13.760000228881836
2011-08-05,13.954999923706055
2011-08-08,12.574999809265137
2011-08-09,13.375
2011-08-10,12.694999694824219
2011-08-11,13.329999923706055
2011-08-12,13.255000114440918
2011-08-15,13.515000343322754
2011-08-16,12.15999984741211
2011-08-17,12.635000228881836
2011-08-18,11.800000190734863
2011-08-19,11.800000190734863
2011-08-22,12.03499984741211
2011-08-23,12.734999656677246
2011-08-24,12.595000267028809
2011-08-25,12.4350004196167
2011-08-26,12.899999618530273
2011-08-29,13.0649995803833
2011-08-30,13.039999961853027
2011-08-31,12.869999885559082
2011-09-01,12.319999694824219
2011-09-02,12.609999656677246
2011-09-06,12.46500015258789
2011-09-07,13.0600004196167
2011-09-08,12.734999656677246
2011-09-09,12.989999771118164
2011-09-12,13.069999694824219
2011-09-13,13.265000343322754
2011-09-14,13.345000267028809
2011-09-15,13.635000228881836
2011-09-16,13.90999984741211
2011-09-19,13.630000114440918
2011-09-20,13.579999923706055
2011-09-21,13.324999809265137
2011-09-22,12.8100004196167
2011-09-23,12.944999694824219
2011-09-26,13.395000457763672
2011-09-27,14.050000190734863
2011-09-28,13.84000015258789
2011-09-29,14.03499984741211
2011-09-30,13.75
2011-10-03,13.045000076293945
2011-10-04,13.744999885559082
2011-10-05,14.015000343322754
2011-10-06,14.135000228881836
2011-10-07,13.829999923706055
2011-10-10,14.364999771118164
2011-10-11,14.380000114440918
2011-10-12,15.180000305175781
2011-10-13,15.135000228881836
2011-10-14,15.255000114440918
2011-10-17,14.670000076293945
2011-10-18,15.119999885559082
2011-10-19,14.960000038146973
2011-10-20,15.015000343322754
2011-10-21,15.385000228881836
2011-10-24,15.819999694824219
2011-10-25,15.664999961853027
2011-10-26,16.864999771118164
2011-10-27,16.94499969482422
2011-10-28,17.43000030517578
2011-10-31,17.299999237060547
2011-11-01,16.895000457763672
2011-11-02,17.104999542236328
2011-11-03,17.5
2011-11-04,17.4950008392334
2011-11-07,17.594999313354492
2011-11-08,17.829999923706055
2011-11-09,17.1299991607666
2011-11-10,16.875
2011-11-11,17.434999465942383
2011-11-14,17.110000610351562
2011-11-15,17.46500015258789
2011-11-16,17.299999237060547
2011-11-17,17.110000610351562
2011-11-18,17.15999984741211
2011-11-21,16.405000686645508
2011-11-22,16.1200008392334
2011-11-23,15.765000343322754
2011-11-25,15.520000457763672
2011-11-28,16.354999542236328
2011-11-29,16.309999465942383
2011-11-30,17.06999969482422
2011-12-01,16.364999771118164
2011-12-02,16.21500015258789
2011-12-05,16.315000534057617
2011-12-06,16.209999084472656
2011-12-07,16.290000915527344
2011-12-08,15.649999618530273
2011-12-09,15.744999885559082
2011-12-12,15.244999885559082
2011-12-13,14.954999923706055
2011-12-14,14.795000076293945
2011-12-15,15.3100004196167
2011-12-16,14.954999923706055
2011-12-19,14.744999885559082
2011-12-20,14.895000457763672
2011-12-21,15.119999885559082
2011-12-22,15.239999771118164
2011-12-23,15.194999694824219
2011-12-27,15.364999771118164
2011-12-28,15.1850004196167
2011-12-29,15.274999618530273
2011-12-30,15.1850004196167
2012-01-03,15.765000343322754
2012-01-04,15.770000457763672
2012-01-05,15.854999542236328
2012-01-06,15.585000038146973
2012-01-09,15.760000228881836
2012-01-10,15.6850004196167
2012-01-11,15.829999923706055
2012-01-12,15.869999885559082
2012-01-13,16.0
2012-01-17,16.329999923706055
2012-01-18,16.610000610351562
2012-01-19,16.649999618530273
2012-01-20,16.795000076293945
2012-01-23,16.639999389648438
2012-01-24,16.915000915527344
2012-01-25,17.020000457763672
2012-01-26,17.239999771118164
2012-01-27,17.450000762939453
2012-01-30,17.40999984741211
2012-01-31,17.389999389648438
2012-02-01,17.575000762939453
2012-02-02,17.875
2012-02-03,17.885000228881836
2012-02-06,17.985000610351562
2012-02-07,17.90999984741211
2012-02-08,18.5
2012-02-09,18.854999542236328
2012-02-10,18.71500015258789
2012-02-13,19.110000610351562
2012-02-14,18.6299991607666
2012-02-15,18.530000686645508
2012-02-16,19.094999313354492
2012-02-17,19.010000228881836
2012-02-21,19.094999313354492
2012-02-22,19.049999237060547
2012-02-23,19.21500015258789
2012-02-24,19.219999313354492
2012-02-27,19.149999618530273
2012-02-28,18.9950008392334
2012-02-29,18.549999237060547
2012-03-01,18.56999969482422
2012-03-02,18.145000457763672
2012-03-05,18.55500030517578
2012-03-06,17.969999313354492
2012-03-07,17.665000915527344
2012-03-08,17.96500015258789
2012-03-09,18.844999313354492
2012-03-12,18.649999618530273
2012-03-13,19.110000610351562
2012-03-14,18.549999237060547
2012-03-15,18.299999237060547
2012-03-16,18.184999465942383
2012-03-19,18.385000228881836
2012-03-20,18.2549991607666
2012-03-21,18.290000915527344
2012-03-22,17.96500015258789
2012-03-23,18.405000686645508
2012-03-26,18.7549991607666
2012-03-27,18.514999389648438
2012-03-28,18.479999542236328
2012-03-29,18.725000381469727
2012-03-30,18.665000915527344
2012-04-02,19.045000076293945
2012-04-03,18.325000762939453
2012-04-04,18.31999969482422
2012-04-05,18.350000381469727
2012-04-09,18.110000610351562
2012-04-10,18.155000686645508
2012-04-11,18.135000228881836
2012-04-12,18.235000610351562
2012-04-13,18.0
2012-04-16,18.2549991607666
2012-04-17,18.920000076293945
2012-04-18,18.80500030517578
2012-04-19,18.399999618530273
2012-04-20,18.65999984741211
2012-04-23,18.360000610351562
2012-04-24,18.399999618530273
2012-04-25,20.5
2012-04-26,20.184999465942383
2012-04-27,20.44499969482422
2012-04-30,20.850000381469727
2012-05-01,18.889999389648438
2012-05-02,18.854999542236328
2012-05-03,18.25
2012-05-04,18.575000762939453
2012-05-07,18.53499984741211
2012-05-08,18.614999771118164
2012-05-09,19.344999313354492
2012-05-10,19.735000610351562
2012-05-11,19.295000076293945
2012-05-14,19.045000076293945
2012-05-15,18.8700008392334
2012-05-16,19.100000381469727
2012-05-17,19.170000076293945
2012-05-18,19.415000915527344
2012-05-21,19.915000915527344
2012-05-22,19.8700008392334
2012-05-23,20.0
2012-05-24,20.200000762939453
2012-05-25,19.954999923706055
2012-05-29,20.114999771118164
2012-05-30,20.239999771118164
2012-05-31,20.200000762939453
2012-06-01,20.030000686645508
2012-06-04,20.049999237060547
2012-06-05,20.25
2012-06-06,20.19499969482422
2012-06-07,20.274999618530273
2012-06-08,20.204999923706055
2012-06-11,19.93000030517578
2012-06-12,19.989999771118164
2012-06-13,20.030000686645508
2012-06-14,20.674999237060547
2012-06-15,20.43000030517578
2012-06-18,19.985000610351562
2012-06-19,20.06999969482422
2012-06-20,20.084999084472656
2012-06-21,19.770000457763672
2012-06-22,20.19499969482422
2012-06-25,19.96500015258789
2012-06-26,19.8700008392334
2012-06-27,20.225000381469727
2012-06-28,20.344999313354492
2012-06-29,20.559999465942383
2012-07-02,20.549999237060547
2012-07-03,20.645000457763672
2012-07-05,20.46500015258789
2012-07-06,20.5
2012-07-09,20.614999771118164
2012-07-10,19.670000076293945
2012-07-11,20.030000686645508
2012-07-12,20.0
2012-07-13,20.4950008392334
2012-07-16,20.09000015258789
2012-07-17,20.06999969482422
2012-07-18,20.19499969482422
2012-07-19,20.28499984741211
2012-07-20,20.15999984741211
2012-07-23,19.90999984741211
2012-07-24,20.1299991607666
2012-07-25,20.985000610351562
2012-07-26,21.959999084472656
2012-07-27,22.5
2012-07-30,22.5
2012-07-31,22.489999771118164
2012-08-01,21.934999465942383
2012-08-02,22.46500015258789
2012-08-03,22.674999237060547
2012-08-06,23.280000686645508
2012-08-07,22.420000076293945
2012-08-08,22.020000457763672
2012-08-09,22.03499984741211
2012-08-10,22.065000534057617
2012-08-13,22.049999237060547
2012-08-14,22.235000610351562
2012-08-15,22.360000610351562
2012-08-16,22.55500030517578
2012-08-17,22.725000381469727
2012-08-20,22.604999542236328
2012-08-21,22.43000030517578
2012-08-22,22.149999618530273
2012-08-23,22.0
2012-08-24,21.579999923706055
2012-08-27,21.68000030517578
2012-08-28,22.34000015258789
2012-08-29,22.545000076293945
2012-08-30,22.584999084472656
2012-08-31,22.674999237060547
2012-09-04,23.114999771118164
2012-09-05,23.209999084472656
2012-09-06,23.325000762939453
2012-09-07,23.290000915527344
2012-09-10,23.360000610351562
2012-09-11,23.485000610351562
2012-09-12,23.485000610351562
2012-09-13,23.520000457763672
2012-09-14,23.0
2012-09-17,23.739999771118164
2012-09-18,24.350000381469727
2012-09-19,24.315000534057617
2012-09-20,24.239999771118164
2012-09-21,24.469999313354492
2012-09-24,24.625
2012-09-25,23.5049991607666
2012-09-26,22.475000381469727
2012-09-27,22.815000534057617
2012-09-28,23.235000610351562
2012-10-01,23.479999542236328
2012-10-02,24.030000686645508
2012-10-03,23.770000457763672
2012-10-04,24.014999389648438
2012-10-05,23.899999618530273
2012-10-08,23.8799991607666
2012-10-09,23.34000015258789
2012-10-10,23.864999771118164
2012-10-11,23.920000076293945
2012-10-12,23.69499969482422
2012-10-15,23.6299991607666
2012-10-16,24.049999237060547
2012-10-17,24.020000457763672
2012-10-18,24.040000915527344
2012-10-19,22.854999542236328
2012-10-22,22.954999923706055
2012-10-23,23.485000610351562
2012-10-24,23.334999084472656
2012-10-25,22.040000915527344
2012-10-26,22.125
2012-10-31,21.56999969482422
2012-11-01,21.96500015258789
2012-11-02,21.399999618530273
2012-11-05,21.260000228881836
2012-11-06,20.575000762939453
2012-11-07,21.065000534057617
2012-11-08,21.165000915527344
2012-11-09,21.354999542236328
2012-11-12,21.635000228881836
2012-11-13,21.645000457763672
2012-11-14,21.860000610351562
2012-11-15,21.895000457763672
2012-11-16,22.260000228881836
2012-11-19,21.979999542236328
2012-11-20,21.915000915527344
2012-11-21,21.895000457763672
2012-11-23,21.989999771118164
2012-11-26,21.899999618530273
2012-11-27,21.905000686645508
2012-11-28,21.80500030517578
2012-11-29,20.584999084472656
2012-11-30,20.639999389648438
2012-12-03,21.020000457763672
2012-12-04,21.274999618530273
2012-12-05,21.354999542236328
2012-12-06,21.665000915527344
2012-12-07,21.860000610351562
2012-12-10,21.635000228881836
2012-12-11,21.4950008392334
2012-12-12,21.239999771118164
2012-12-13,20.934999465942383
2012-12-14,19.209999084472656
2012-12-17,19.114999771118164
2012-12-18,19.524999618530273
2012-12-19,18.5
2012-12-20,17.7450008392334
2012-12-21,16.915000915527344
2012-12-24,16.2450008392334
2012-12-26,15.460000038146973
2012-12-27,15.614999771118164
2012-12-28,15.800000190734863
2012-12-31,16.46500015258789
2013-01-02,16.440000534057617
2013-01-03,17.469999313354492
2013-01-04,17.854999542236328
2013-01-07,18.600000381469727
2013-01-08,18.75
2013-01-09,18.389999389648438
2013-01-10,17.655000686645508
2013-01-11,17.834999084472656
2013-01-14,18.03499984741211
2013-01-15,18.5049991607666
2013-01-16,18.55500030517578
2013-01-17,17.885000228881836
2013-01-18,18.18000030517578
2013-01-22,18.485000610351562
2013-01-23,18.625
2013-01-24,18.899999618530273
2013-01-25,18.665000915527344
2013-01-28,18.4950008392334
2013-01-29,18.325000762939453
2013-01-30,18.079999923706055
2013-01-31,17.725000381469727
2013-02-01,17.34000015258789
2013-02-04,17.93000030517578
2013-02-05,19.344999313354492
2013-02-06,18.96500015258789
2013-02-07,20.530000686645508
2013-02-08,20.424999237060547
2013-02-11,21.389999389648438
2013-02-12,21.135000228881836
2013-02-13,21.184999465942383
2013-02-14,21.725000381469727
2013-02-15,21.96500015258789
2013-02-19,23.834999084472656
2013-02-20,22.71500015258789
2013-02-21,23.170000076293945
2013-02-22,22.5
2013-02-25,22.25
2013-02-26,21.940000534057617
2013-02-27,21.93000030517578
2013-02-28,22.145000457763672
2013-03-01,21.8700008392334
2013-03-04,22.010000228881836
2013-03-05,22.084999084472656
2013-03-06,22.03499984741211
2013-03-07,23.790000915527344
2013-03-08,23.719999313354492
2013-03-11,23.520000457763672
2013-03-12,23.434999465942383
2013-03-13,22.94499969482422
2013-03-14,22.979999542236328
2013-03-15,22.969999313354492
2013-03-18,23.540000915527344
2013-03-19,23.350000381469727
2013-03-20,23.415000915527344
2013-03-21,23.030000686645508
2013-03-22,23.024999618530273
2013-03-25,23.635000228881836
2013-03-26,24.645000457763672
2013-03-27,24.155000686645508
2013-03-28,24.165000915527344
2013-04-01,23.81999969482422
2013-04-02,24.045000076293945
2013-04-03,23.760000228881836
2013-04-04,24.639999389648438
2013-04-05,24.469999313354492
2013-04-08,24.704999923706055
2013-04-09,23.825000762939453
2013-04-10,23.75
2013-04-11,24.229999542236328
2013-04-12,23.860000610351562
2013-04-15,23.024999618530273
2013-04-16,23.549999237060547
2013-04-17,23.81999969482422
2013-04-18,24.204999923706055
2013-04-19,24.309999465942383
2013-04-22,24.729999542236328
2013-04-23,25.149999618530273
2013-04-24,26.735000610351562
2013-04-25,26.860000610351562
2013-04-26,27.940000534057617
2013-04-29,28.364999771118164
2013-04-30,28.209999084472656
2013-05-01,27.46500015258789
2013-05-02,27.954999923706055
2013-05-03,28.364999771118164
2013-05-06,28.354999542236328
2013-05-07,28.4950008392334
2013-05-08,28.075000762939453
2013-05-09,28.104999542236328
2013-05-10,28.655000686645508
2013-05-13,29.094999313354492
2013-05-14,30.309999465942383
2013-05-15,32.189998626708984
2013-05-16,32.08000183105469
2013-05-17,32.72999954223633
2013-05-20,34.01499938964844
2013-05-21,33.974998474121094
2013-05-22,34.06999969482422
2013-05-23,34.255001068115234
2013-05-24,33.665000915527344
2013-05-28,34.665000915527344
2013-05-29,34.724998474121094
2013-05-30,34.95500183105469
2013-05-31,35.04499816894531
2013-06-03,33.650001525878906
2013-06-04,33.2400016784668
2013-06-05,32.459999084472656
2013-06-06,33.47999954223633
2013-06-07,34.029998779296875
2013-06-10,34.8650016784668
2013-06-11,35.2400016784668
2013-06-12,34.744998931884766
2013-06-13,36.39500045776367
2013-06-14,36.95000076293945
2013-06-17,36.63999938964844
2013-06-18,37.290000915527344
2013-06-19,36.459999084472656
2013-06-20,34.9900016784668
2013-06-21,35.939998626708984
2013-06-24,35.61000061035156
2013-06-25,35.58000183105469
2013-06-26,35.7599983215332
2013-06-27,36.11000061035156
2013-06-28,36.189998626708984
2013-07-01,36.41999816894531
2013-07-02,35.9900016784668
2013-07-03,36.6150016784668
2013-07-05,36.994998931884766
2013-07-08,37.650001525878906
2013-07-09,38.709999084472656
2013-07-10,38.23500061035156
2013-07-11,39.220001220703125
2013-07-12,38.8650016784668
2013-07-15,39.46500015258789
2013-07-16,39.41999816894531
2013-07-17,39.689998626708984
2013-07-18,41.07500076293945
2013-07-19,42.025001525878906
2013-07-22,42.66999816894531
2013-07-23,40.275001525878906
2013-07-24,36.994998931884766
2013-07-25,38.60499954223633
2013-07-26,39.29999923706055
2013-07-29,39.470001220703125
2013-07-30,40.790000915527344
2013-07-31,41.310001373291016
2013-08-01,42.564998626708984
2013-08-02,42.57500076293945
2013-08-05,42.209999084472656
2013-08-06,41.54499816894531
2013-08-07,40.584999084472656
2013-08-08,39.79999923706055
2013-08-09,39.92499923706055
2013-08-12,40.27000045776367
2013-08-13,40.3650016784668
2013-08-14,40.0
2013-08-15,38.875
2013-08-16,38.57500076293945
2013-08-19,38.540000915527344
2013-08-20,39.494998931884766
2013-08-21,38.92499923706055
2013-08-22,39.790000915527344
2013-08-23,40.41999816894531
2013-08-26,39.849998474121094
2013-08-27,38.45000076293945
2013-08-28,38.67499923706055
2013-08-29,39.0
2013-08-30,37.974998474121094
2013-09-03,38.35499954223633
2013-09-04,38.814998626708984
2013-09-05,38.875
2013-09-06,38.599998474121094
2013-09-09,39.5
2013-09-10,39.220001220703125
2013-09-11,39.630001068115234
2013-09-12,40.38999938964844
2013-09-13,41.13999938964844
2013-09-16,42.5099983215332
2013-09-17,43.154998779296875
2013-09-18,44.04999923706055
2013-09-19,44.14500045776367
2013-09-20,43.779998779296875
2013-09-23,42.60499954223633
2013-09-24,42.29499816894531
2013-09-25,42.970001220703125
2013-09-26,43.125
2013-09-27,43.599998474121094
2013-09-30,43.39500045776367
2013-10-01,44.54999923706055
2013-10-02,43.48500061035156
2013-10-03,43.20000076293945
2013-10-04,43.45500183105469
2013-10-07,41.720001220703125
