Date,LNC
2010-01-04,16.906082153320312
2010-01-05,17.258838653564453
2010-01-06,17.520137786865234
2010-01-07,17.938377380371094
2010-01-08,17.66390609741211
2010-01-11,17.899168014526367
2010-01-12,17.59856414794922
2010-01-13,17.846885681152344
2010-01-14,17.944913864135742
2010-01-15,17.57242202758789
2010-01-19,18.095205307006836
2010-01-20,17.69004249572754
2010-01-21,16.997350692749023
2010-01-22,15.990968704223633
2010-01-25,16.21315574645996
2010-01-26,16.121667861938477
2010-01-27,16.65752601623535
2010-01-28,16.21968650817871
2010-01-29,16.062849044799805
2010-02-01,16.291568756103516
2010-02-02,17.101905822753906
2010-02-03,16.64445686340332
2010-02-04,15.53352165222168
2010-02-05,15.500848770141602
2010-02-08,15.357074737548828
2010-02-09,16.01057243347168
2010-02-10,15.984426498413086
2010-02-11,16.21968650817871
2010-02-12,16.14126968383789
2010-02-16,16.291568756103516
2010-02-17,16.43534278869629
2010-02-18,16.807830810546875
2010-02-19,16.650999069213867
2010-02-22,16.847049713134766
2010-02-23,16.108596801757812
2010-02-24,16.559507369995117
2010-02-25,16.51375961303711
2010-02-26,16.45494842529297
2010-03-01,16.74248504638672
2010-03-02,17.062694549560547
2010-03-03,17.167253494262695
2010-03-04,17.369836807250977
2010-03-05,17.631237030029297
2010-03-08,17.605091094970703
2010-03-09,17.761938095092773
2010-03-10,17.781530380249023
2010-03-11,17.859960556030273
2010-03-12,17.879558563232422
2010-03-15,18.428497314453125
2010-03-16,18.611473083496094
2010-03-17,19.428333282470703
2010-03-18,19.108129501342773
2010-03-19,18.79445457458496
2010-03-22,18.833656311035156
2010-03-23,18.925151824951172
2010-03-24,19.01010513305664
2010-03-25,18.94475555419922
2010-03-26,19.4414119720459
2010-03-29,19.74854850769043
2010-03-30,19.657062530517578
2010-03-31,20.062232971191406
2010-04-01,20.591552734375
2010-04-05,21.10128402709961
2010-04-06,21.055540084838867
2010-04-07,20.499895095825195
2010-04-08,20.85289192199707
2010-04-09,20.695999145507812
2010-04-12,20.754831314086914
2010-04-13,20.787513732910156
2010-04-14,21.34316062927246
2010-04-15,21.088218688964844
2010-04-16,20.467212677001953
2010-04-19,20.996707916259766
2010-04-20,21.3889217376709
2010-04-21,21.212421417236328
2010-04-22,21.062070846557617
2010-04-23,21.434677124023438
2010-04-26,21.5065860748291
2010-04-27,20.0357723236084
2010-04-28,20.19919204711914
2010-04-29,20.60447883605957
2010-04-30,19.996557235717773
2010-05-03,20.39530372619629
2010-05-04,19.414758682250977
2010-05-05,18.787216186523438
2010-05-06,17.957019805908203
2010-05-07,17.41445541381836
2010-05-10,19.17943000793457
2010-05-11,19.290555953979492
2010-05-12,19.421293258666992
2010-05-13,19.225187301635742
2010-05-14,18.316551208496094
2010-05-17,18.30348014831543
2010-05-18,18.34269905090332
2010-05-19,18.133516311645508
2010-05-20,16.72153663635254
2010-05-21,16.67577362060547
2010-05-24,16.329317092895508
2010-05-25,16.78036880493164
2010-05-26,16.78689956665039
2010-05-27,17.91779136657715
2010-05-28,17.29679298400879
2010-06-01,16.760757446289062
2010-06-02,17.597482681274414
2010-06-03,17.83281707763672
2010-06-04,16.54503631591797
2010-06-07,16.0939884185791
2010-06-08,16.31624412536621
2010-06-09,16.283565521240234
2010-06-10,17.159513473510742
2010-06-11,17.23141860961914
2010-06-14,17.91779136657715
2010-06-15,18.225032806396484
2010-06-16,18.133516311645508
2010-06-17,18.120441436767578
2010-06-18,18.17927360534668
2010-06-21,18.068153381347656
2010-06-22,17.91779136657715
2010-06-23,17.682466506958008
2010-06-24,17.329469680786133
2010-06-25,17.695541381835938
2010-06-28,17.23795509338379
2010-06-29,16.100522994995117
2010-06-30,15.87826919555664
2010-07-01,15.472972869873047
2010-07-02,15.283403396606445
2010-07-06,15.401065826416016
2010-07-07,16.074657440185547
2010-07-08,16.30354881286621
2010-07-09,16.7286376953125
2010-07-12,16.395109176635742
2010-07-13,16.66977310180664
2010-07-14,15.721513748168945
2010-07-15,15.610340118408203
2010-07-16,14.792871475219727
2010-07-19,14.962908744812012
2010-07-20,15.080621719360352
2010-07-21,15.07408332824707
2010-07-22,15.780373573303223
2010-07-23,16.094280242919922
2010-07-26,16.198925018310547
2010-07-27,16.061582565307617
2010-07-28,15.754215240478516
2010-07-29,16.84635353088379
2010-07-30,17.02946662902832
2010-08-02,17.30413246154785
2010-08-03,16.663240432739258
2010-08-04,16.55860137939453
2010-08-05,16.336254119873047
2010-08-06,16.14659881591797
2010-08-09,16.460508346557617
2010-08-10,16.107357025146484
2010-08-11,15.008688926696777
2010-08-12,14.930207252502441
2010-08-13,14.838653564453125
2010-08-16,14.550905227661133
2010-08-17,14.688241958618164
2010-08-18,14.609760284423828
2010-08-19,14.112738609313965
2010-08-20,13.94925308227539
2010-08-23,13.923095703125
2010-08-24,13.713814735412598
2010-08-25,14.191216468811035
2010-08-26,14.073502540588379
2010-08-27,15.518776893615723
2010-08-30,14.975982666015625
2010-08-31,15.28334903717041
2010-09-01,16.16621971130371
2010-09-02,16.349327087402344
2010-09-03,17.062166213989258
2010-09-07,16.290475845336914
2010-09-08,16.31662940979004
2010-09-09,16.650157928466797
2010-09-10,16.676315307617188
2010-09-13,16.970605850219727
2010-09-14,16.833269119262695
2010-09-15,16.584758758544922
2010-09-16,16.16621971130371
2010-09-17,16.061582565307617
2010-09-20,16.538986206054688
2010-09-21,16.375484466552734
2010-09-22,15.656118392944336
2010-09-23,15.204869270324707
2010-09-24,15.760756492614746
2010-09-27,15.486088752746582
2010-09-28,15.688821792602539
2010-09-29,15.656118392944336
2010-09-30,15.64304256439209
2010-10-01,15.675737380981445
2010-10-04,15.62996768951416
2010-10-05,16.153135299682617
2010-10-06,16.179304122924805
2010-10-07,15.969945907592773
2010-10-08,16.316701889038086
2010-10-11,16.65036392211914
2010-10-12,16.454086303710938
2010-10-13,16.637269973754883
2010-10-14,16.532596588134766
2010-10-15,16.414833068847656
2010-10-18,17.00364875793457
2010-10-19,16.591474533081055
2010-10-20,16.951309204101562
2010-10-21,17.095237731933594
2010-10-22,17.01673126220703
2010-10-25,16.89241600036621
2010-10-26,16.5980167388916
2010-10-27,16.441003799438477
2010-10-28,16.36249351501465
2010-10-29,16.015748977661133
2010-11-01,15.8783540725708
2010-11-02,16.336326599121094
2010-11-03,15.897985458374023
2010-11-04,16.29052734375
2010-11-05,16.637269973754883
2010-11-08,16.310157775878906
2010-11-09,15.983037948608398
2010-11-10,16.270898818969727
2010-11-11,16.355953216552734
2010-11-12,15.629748344421387
2010-11-15,15.832561492919922
2010-11-16,15.485819816589355
2010-11-17,15.629748344421387
2010-11-18,16.055002212524414
2010-11-19,16.041913986206055
2010-11-22,15.858722686767578
2010-11-23,15.32225227355957
2010-11-24,15.6035795211792
2010-11-26,15.466187477111816
2010-11-29,15.45964241027832
2010-11-30,15.623199462890625
2010-12-01,16.041913986206055
2010-12-02,16.43446159362793
2010-12-03,16.493335723876953
2010-12-06,16.401742935180664
2010-12-07,16.57839584350586
2010-12-08,17.821449279785156
2010-12-09,18.20090675354004
2010-12-10,18.410261154174805
2010-12-13,18.128938674926758
2010-12-14,18.318666458129883
2010-12-15,18.377546310424805
2010-12-16,18.351377487182617
2010-12-17,18.59998321533203
2010-12-20,18.397172927856445
2010-12-21,18.809335708618164
2010-12-22,18.920562744140625
2010-12-23,18.514938354492188
2010-12-27,18.52147674560547
2010-12-28,18.26633071899414
2010-12-29,18.161649703979492
2010-12-30,17.991546630859375
2010-12-31,18.194364547729492
2011-01-03,19.156082153320312
2011-01-04,19.3458194732666
2011-01-05,19.437406539916992
2011-01-06,19.149063110351562
2011-01-07,19.168718338012695
2011-01-10,19.129405975341797
2011-01-11,19.168718338012695
2011-01-12,19.358766555786133
2011-01-13,19.011445999145508
2011-01-14,19.181835174560547
2011-01-18,19.240812301635742
2011-01-19,18.801727294921875
2011-01-20,18.900033950805664
2011-01-21,19.011445999145508
2011-01-24,19.004886627197266
2011-01-25,19.1097412109375
2011-01-26,19.260469436645508
2011-01-27,19.68644142150879
2011-01-28,19.05075454711914
2011-01-31,18.900033950805664
2011-02-01,19.86994171142578
2011-02-02,19.437406539916992
2011-02-03,19.634017944335938
2011-02-04,20.250036239624023
2011-02-07,20.328670501708984
2011-02-08,20.30901527404785
2011-02-09,20.335235595703125
2011-02-10,20.34833335876465
2011-02-11,20.807071685791016
2011-02-14,20.63013458251953
2011-02-15,20.734987258911133
2011-02-16,21.147851943969727
2011-02-17,21.292030334472656
2011-02-18,21.010229110717773
2011-02-22,20.184494018554688
2011-02-23,20.07964515686035
2011-02-24,20.2565860748291
2011-02-25,20.695669174194336
2011-02-28,20.787412643432617
2011-03-01,20.07964515686035
2011-03-02,19.502946853637695
2011-03-03,20.295907974243164
2011-03-04,20.263147354125977
2011-03-07,19.968236923217773
2011-03-08,20.387651443481445
2011-03-09,20.184494018554688
2011-03-10,19.620901107788086
2011-03-11,19.843725204467773
2011-03-14,19.634017944335938
2011-03-15,19.640562057495117
2011-03-16,19.09008026123047
2011-03-17,19.09008026123047
2011-03-18,19.371877670288086
2011-03-21,19.856834411621094
2011-03-22,19.522602081298828
2011-03-23,19.450523376464844
2011-03-24,19.7126522064209
2011-03-25,19.86994171142578
2011-03-28,19.824068069458008
2011-03-29,19.784740447998047
2011-03-30,19.994449615478516
2011-03-31,19.68644142150879
2011-04-01,19.994449615478516
2011-04-04,20.105863571166992
2011-04-05,19.876495361328125
2011-04-06,20.073091506958008
2011-04-07,19.784269332885742
2011-04-08,19.554523468017578
2011-04-11,19.534832000732422
2011-04-12,19.436372756958008
2011-04-13,19.00970458984375
2011-04-14,18.84560203552246
2011-04-15,18.950624465942383
2011-04-18,18.62241554260254
2011-04-19,18.91780662536621
2011-04-20,19.173805236816406
2011-04-21,19.580778121948242
2011-04-25,19.541397094726562
2011-04-26,19.758020401000977
2011-04-27,19.928686141967773
2011-04-28,20.76889419555664
2011-04-29,20.499759674072266
2011-05-02,20.631044387817383
2011-05-03,20.302839279174805
2011-05-04,19.902427673339844
2011-05-05,19.5479679107666
2011-05-06,19.607040405273438
2011-05-09,19.672677993774414
2011-05-10,19.86304473876953
2011-05-11,19.790836334228516
2011-05-12,19.9811954498291
2011-05-13,19.554523468017578
2011-05-16,19.47576141357422
2011-05-17,19.324785232543945
2011-05-18,19.35103988647461
2011-05-19,19.534832000732422
2011-05-20,19.173805236816406
2011-05-23,18.7930908203125
2011-05-24,18.681495666503906
2011-05-25,18.753707885742188
2011-05-26,18.87842559814453
2011-05-27,18.950624465942383
2011-05-31,19.26571273803711
2011-06-01,18.52396011352539
2011-06-02,18.432058334350586
2011-06-03,18.018526077270508
2011-06-06,17.631240844726562
2011-06-07,17.572160720825195
2011-06-08,17.355546951293945
2011-06-09,17.539344787597656
2011-06-10,17.263648986816406
2011-06-13,17.408061981201172
2011-06-14,18.064472198486328
2011-06-15,17.106103897094727
2011-06-16,17.408061981201172
2011-06-17,17.69031524658203
2011-06-20,17.788780212402344
2011-06-21,18.19575309753418
2011-06-22,17.93975257873535
2011-06-23,17.815032958984375
2011-06-24,17.565601348876953
2011-06-27,17.723140716552734
2011-06-28,18.044780731201172
2011-06-29,18.478008270263672
2011-06-30,18.70119285583496
2011-07-01,19.13442611694336
2011-07-05,18.80621910095215
2011-07-06,18.930936813354492
2011-07-07,19.325475692749023
2011-07-08,18.759971618652344
2011-07-11,18.036664962768555
2011-07-12,17.918302536010742
2011-07-13,18.06954002380371
2011-07-14,17.905149459838867
2011-07-15,17.8591251373291
2011-07-18,17.55664825439453
2011-07-19,17.780216217041016
2011-07-20,17.826244354248047
2011-07-21,18.23393440246582
2011-07-22,18.273391723632812
2011-07-25,17.97748565673828
2011-07-26,17.892000198364258
2011-07-27,17.418567657470703
2011-07-28,17.411991119384766
2011-07-29,17.425134658813477
2011-08-01,17.29363250732422
2011-08-02,16.734708786010742
2011-08-03,16.74786376953125
2011-08-04,15.722073554992676
2011-08-05,15.472212791442871
2011-08-08,13.578459739685059
2011-08-09,14.952737808227539
2011-08-10,13.591607093811035
2011-08-11,14.74232292175293
2011-08-12,14.6239652633667
2011-08-15,15.011921882629395
2011-08-16,14.584517478942871
2011-08-17,14.472731590270996
2011-08-18,13.354894638061523
2011-08-19,12.795968055725098
2011-08-22,12.506648063659668
2011-08-23,12.585555076599121
2011-08-24,13.026110649108887
2011-08-25,12.526371955871582
2011-08-26,12.684191703796387
2011-08-29,13.808595657348633
2011-08-30,13.519278526306152
2011-08-31,13.644211769104004
2011-09-01,13.216805458068848
2011-09-02,12.513222694396973
2011-09-06,11.980609893798828
2011-09-07,12.690762519836426
2011-09-08,12.368562698364258
2011-09-09,11.855672836303711
2011-09-12,11.82279109954834
2011-09-13,11.855672836303711
2011-09-14,12.020063400268555
2011-09-15,13.006390571594238
2011-09-16,12.625003814697266
2011-09-19,12.19102668762207
2011-09-20,11.941153526306152
2011-09-21,10.935094833374023
2011-09-22,10.178914070129395
2011-09-23,10.060551643371582
2011-09-26,10.527417182922363
2011-09-27,11.007431983947754
2011-09-28,10.251242637634277
2011-09-29,10.823307991027832
2011-09-30,10.277545928955078
2011-10-03,9.416152000427246
2011-10-04,9.652870178222656
2011-10-05,10.080279350280762
2011-10-06,10.456313133239746
2011-10-07,9.961531639099121
2011-10-10,10.581652641296387
2011-10-11,10.779565811157227
2011-10-12,11.452465057373047
2011-10-13,11.017060279846191
2011-10-14,11.86807632446289
2011-10-17,11.366700172424316
2011-10-18,12.098974227905273
2011-10-19,11.742734909057617
2011-10-20,12.118768692016602
2011-10-21,12.554170608520508
2011-10-24,13.240262985229492
2011-10-25,12.204527854919434
2011-10-26,12.851037979125977
2011-10-27,14.078084945678711
2011-10-28,14.117668151855469
2011-10-31,12.567361831665039
2011-11-01,11.86147689819336
2011-11-02,12.461808204650879
2011-11-03,12.877424240112305
2011-11-04,12.71909236907959
2011-11-07,12.804858207702637
2011-11-08,13.141307830810547
2011-11-09,12.362853050231934
2011-11-10,12.890623092651367
2011-11-11,13.339218139648438
2011-11-14,13.068737030029297
2011-11-15,13.147904396057129
2011-11-16,13.227066040039062
2011-11-17,12.738886833190918
2011-11-18,12.831247329711914
2011-11-21,12.44201946258545
2011-11-22,12.197928428649902
2011-11-23,11.630582809448242
2011-11-25,11.597599983215332
2011-11-28,12.217721939086914
2011-11-29,12.197928428649902
2011-11-30,13.31283187866211
2011-12-01,13.332615852355957
2011-12-02,13.233663558959961
2011-12-05,13.471160888671875
