Date,PPG
2010-10-11,28.572813034057617
2010-10-12,28.763290405273438
2010-10-13,29.045209884643555
2010-10-14,29.079496383666992
2010-10-15,29.24713134765625
2010-10-18,29.289026260375977
2010-10-19,28.866167068481445
2010-10-20,29.5100040435791
2010-10-21,29.209033966064453
2010-10-22,29.117605209350586
2010-10-25,29.46047592163086
2010-10-26,29.44904327392578
2010-10-27,29.24713134765625
2010-10-28,29.182373046875
2010-10-29,29.220476150512695
2010-11-01,29.209033966064453
2010-11-02,29.578571319580078
2010-11-03,29.673803329467773
2010-11-04,30.146217346191406
2010-11-05,30.351940155029297
2010-11-08,30.340431213378906
2010-11-09,30.02202606201172
2010-11-10,29.929962158203125
2010-11-11,29.964488983154297
2010-11-12,29.454269409179688
2010-11-15,29.484956741333008
2010-11-16,28.993940353393555
2010-11-17,29.18574333190918
2010-11-18,29.749652862548828
2010-11-19,29.6844425201416
2010-11-22,29.672945022583008
2010-11-23,29.12435531616211
2010-11-24,29.84172248840332
2010-11-26,29.780353546142578
2010-11-29,29.845563888549805
2010-11-30,29.906951904296875
2010-12-01,30.635826110839844
2010-12-02,30.762414932250977
2010-12-03,30.996437072753906
2010-12-06,30.670360565185547
2010-12-07,30.86215591430664
2010-12-08,30.628149032592773
2010-12-09,30.708707809448242
2010-12-10,31.034786224365234
2010-12-13,30.865985870361328
2010-12-14,31.199739456176758
2010-12-15,31.49513053894043
2010-12-16,31.24962043762207
2010-12-17,31.460609436035156
2010-12-20,31.594860076904297
2010-12-21,31.640914916992188
2010-12-22,31.702281951904297
2010-12-23,31.763652801513672
2010-12-27,31.848060607910156
2010-12-28,32.16646194458008
2010-12-29,32.30455780029297
2010-12-30,32.16646194458008
2010-12-31,32.250850677490234
2011-01-03,32.48870849609375
2011-01-04,32.005340576171875
2011-01-05,32.185646057128906
2011-01-06,32.07054901123047
2011-01-07,31.57952308654785
2011-01-10,31.679248809814453
2011-01-11,31.4682674407959
2011-01-12,31.844226837158203
2011-01-13,31.663917541503906
2011-01-14,31.894094467163086
2011-01-18,31.913267135620117
2011-01-19,31.759815216064453
2011-01-20,31.211257934570312
2011-01-21,31.514320373535156
2011-01-24,31.95929527282715
2011-01-25,32.06288528442383
2011-01-26,32.52705764770508
2011-01-27,32.19332504272461
2011-01-28,31.928621292114258
2011-01-31,32.3314208984375
2011-02-01,32.99509048461914
2011-02-02,32.6651611328125
2011-02-03,32.83779525756836
2011-02-04,32.93368911743164
2011-02-07,33.025779724121094
2011-02-08,33.27128219604492
2011-02-09,33.1792106628418
2011-02-10,33.574344635009766
2011-02-11,33.90426254272461
2011-02-14,33.946449279785156
2011-02-15,33.892738342285156
2011-02-16,34.24018478393555
2011-02-17,34.529685974121094
2011-02-18,34.79603576660156
2011-02-22,33.607086181640625
2011-02-23,33.41020584106445
2011-02-24,33.17862319946289
2011-02-25,33.74991226196289
2011-02-28,34.116641998291016
2011-03-01,33.86958312988281
2011-03-02,33.97382354736328
2011-03-03,34.641639709472656
2011-03-04,34.189979553222656
2011-03-07,33.78465270996094
2011-03-08,34.290340423583984
2011-03-09,33.989261627197266
2011-03-10,33.371620178222656
2011-03-11,33.776947021484375
2011-03-14,33.90818405151367
2011-03-15,33.506710052490234
2011-03-16,33.01262283325195
2011-03-17,33.645694732666016
2011-03-18,33.761505126953125
2011-03-21,34.18611526489258
2011-03-22,34.004676818847656
2011-03-23,34.078025817871094
2011-03-24,34.232452392578125
2011-03-25,34.525821685791016
2011-03-28,34.50266647338867
2011-03-29,34.96974563598633
2011-03-30,37.031105041503906
2011-03-31,36.75316619873047
2011-04-01,36.71070098876953
2011-04-04,37.24728775024414
2011-04-05,37.193241119384766
2011-04-06,37.2164192199707
2011-04-07,37.08515930175781
2011-04-08,36.803348541259766
2011-04-11,36.648963928222656
2011-04-12,36.19344711303711
2011-04-13,35.61827087402344
2011-04-14,35.70319366455078
2011-04-15,35.76495361328125
2011-04-18,35.278568267822266
2011-04-19,35.9541015625
2011-04-20,36.49452590942383
2011-04-21,36.53313446044922
2011-04-25,36.06605529785156
2011-04-26,36.274497985839844
2011-04-27,36.13166046142578
2011-04-28,36.34012222290039
2011-04-29,36.54471206665039
2011-05-02,36.336273193359375
2011-05-03,35.552650451660156
2011-05-04,34.89253616333008
2011-05-05,34.83464813232422
2011-05-06,35.114341735839844
2011-05-09,35.4600830078125
2011-05-10,35.654319763183594
2011-05-11,34.95895004272461
2011-05-12,34.850189208984375
2011-05-13,34.368465423583984
2011-05-16,34.42675018310547
2011-05-17,33.96055221557617
2011-05-18,34.60543441772461
2011-05-19,34.54716110229492
2011-05-20,34.20531463623047
2011-05-23,33.66532897949219
2011-05-24,33.38173294067383
2011-05-25,33.92561721801758
2011-05-26,33.83625793457031
2011-05-27,34.10819625854492
2011-05-31,34.457828521728516
2011-06-01,33.70418167114258
2011-06-02,33.4749641418457
2011-06-03,32.993263244628906
2011-06-06,32.67082214355469
2011-06-07,33.28462219238281
2011-06-08,32.80679702758789
2011-06-09,33.1214599609375
2011-06-10,32.67470932006836
2011-06-13,32.569828033447266
2011-06-14,33.214698791503906
2011-06-15,32.620323181152344
2011-06-16,32.67470932006836
2011-06-17,32.92333984375
2011-06-20,33.18750762939453
2011-06-21,34.08098602294922
2011-06-22,34.08489227294922
2011-06-23,33.80128860473633
2011-06-24,33.85956573486328
2011-06-27,33.78186798095703
2011-06-28,34.36458206176758
2011-06-29,34.628761291503906
2011-06-30,35.26974105834961
2011-07-01,35.6815071105957
2011-07-05,35.54166030883789
2011-07-06,35.93791961669922
2011-07-07,36.271995544433594
2011-07-08,35.786407470703125
2011-07-11,35.06772232055664
2011-07-12,34.904579162597656
2011-07-13,34.935646057128906
2011-07-14,34.36068344116211
2011-07-15,34.83464813232422
2011-07-18,34.46170425415039
2011-07-19,34.6676025390625
2011-07-20,34.71033477783203
2011-07-21,34.95506286621094
2011-07-22,34.55105209350586
2011-07-25,34.39954376220703
2011-07-26,33.638126373291016
2011-07-27,33.02044677734375
2011-07-28,32.845645904541016
2011-07-29,32.709678649902344
2011-08-01,32.5931396484375
2011-08-02,31.74627113342285
2011-08-03,32.1036491394043
2011-08-04,30.17681884765625
2011-08-05,30.2545166015625
2011-08-08,28.548269271850586
2011-08-09,30.25450897216797
2011-08-10,28.591310501098633
2011-08-11,29.31529998779297
2011-08-12,29.373994827270508
2011-08-15,29.984481811523438
2011-08-16,29.42878532409668
2011-08-17,29.467927932739258
2011-08-18,27.554258346557617
2011-08-19,26.955516815185547
2011-08-22,26.978988647460938
2011-08-23,27.83994483947754
2011-08-24,28.133445739746094
2011-08-25,27.816452026367188
2011-08-26,28.309541702270508
2011-08-29,29.542264938354492
2011-08-30,29.929697036743164
2011-08-31,29.97274398803711
2011-09-01,29.36225128173828
2011-09-02,28.79090118408203
2011-09-06,28.646095275878906
2011-09-07,29.35443115234375
2011-09-08,29.28789710998535
2011-09-09,28.606971740722656
2011-09-12,28.614797592163086
2011-09-13,29.22920799255371
2011-09-14,29.741853713989258
2011-09-15,30.29755973815918
2011-09-16,30.774995803833008
2011-09-19,30.414960861206055
2011-09-20,30.336687088012695
2011-09-21,28.779159545898438
2011-09-22,27.432941436767578
2011-09-23,26.932029724121094
2011-09-26,28.348684310913086
2011-09-27,29.162668228149414
2011-09-28,27.98082160949707
2011-09-29,28.313465118408203
2011-09-30,27.652097702026367
2011-10-03,26.877241134643555
2011-10-04,27.656015396118164
2011-10-05,28.473899841308594
2011-10-06,28.845687866210938
2011-10-07,28.755674362182617
2011-10-10,29.914043426513672
2011-10-11,29.82402992248535
2011-10-12,30.430606842041016
2011-10-13,30.39539909362793
2011-10-14,31.193735122680664
2011-10-17,30.461910247802734
2011-10-18,31.592891693115234
2011-10-19,30.853256225585938
2011-10-20,31.57332420349121
2011-10-21,32.747352600097656
2011-10-24,33.029109954833984
2011-10-25,32.29730987548828
2011-10-26,33.20912170410156
2011-10-27,34.801876068115234
2011-10-28,34.974063873291016
2011-10-31,33.815711975097656
2011-11-01,33.107383728027344
2011-11-02,33.9291877746582
2011-11-03,34.69622039794922
2011-11-04,34.637516021728516
2011-11-07,34.79014205932617
2011-11-08,35.20370101928711
2011-11-09,33.64398193359375
2011-11-10,33.95909881591797
2011-11-11,34.7034912109375
2011-11-14,34.38051986694336
2011-11-15,34.40414810180664
2011-11-16,33.45100021362305
2011-11-17,32.576622009277344
2011-11-18,32.927154541015625
2011-11-21,32.230010986328125
2011-11-22,32.00944900512695
2011-11-23,31.339876174926758
2011-11-25,31.292613983154297
2011-11-28,32.51361846923828
2011-11-29,32.7459831237793
2011-11-30,34.56169891357422
2011-12-01,34.08907699584961
2011-12-02,33.4273681640625
2011-12-05,33.545528411865234
2011-12-06,33.65185546875
2011-12-07,33.348602294921875
2011-12-08,32.54509735107422
2011-12-09,33.061073303222656
2011-12-12,32.50178527832031
2011-12-13,32.04490661621094
2011-12-14,31.588016510009766
2011-12-15,31.556501388549805
2011-12-16,31.851905822753906
2011-12-19,31.16658592224121
2011-12-20,31.816455841064453
2011-12-21,32.359981536865234
2011-12-22,32.438758850097656
2011-12-23,32.8917121887207
2011-12-27,33.06894302368164
2011-12-28,32.60812759399414
2011-12-29,33.08076095581055
2011-12-30,32.88383102416992
2012-01-03,33.52583312988281
2012-01-04,33.59673309326172
2012-01-05,33.297386169433594
2012-01-06,33.38404846191406
2012-01-09,33.21467971801758
2012-01-10,33.927574157714844
2012-01-11,34.108760833740234
2012-01-12,34.66017532348633
2012-01-13,34.47110366821289
2012-01-17,34.675907135009766
2012-01-18,35.40851974487305
2012-01-19,34.56565475463867
2012-01-20,35.02252197265625
2012-01-23,34.79014587402344
2012-01-24,34.85710906982422
2012-01-25,35.219459533691406
2012-01-26,34.98708724975586
2012-01-27,35.07765197753906
2012-01-30,35.239139556884766
2012-01-31,35.282466888427734
2012-02-01,35.7866325378418
2012-02-02,35.36913299560547
2012-02-03,35.928409576416016
2012-02-06,35.794498443603516
2012-02-07,35.94810485839844
2012-02-08,36.08202362060547
2012-02-09,36.2474365234375
2012-02-10,35.774803161621094
2012-02-13,35.87327575683594
2012-02-14,35.652706146240234
2012-02-15,35.648746490478516
2012-02-16,36.22742462158203
2012-02-17,36.512813568115234
2012-02-21,36.45335388183594
2012-02-22,36.38597869873047
2012-02-23,36.544517517089844
2012-02-24,36.3344612121582
2012-02-27,36.83784484863281
2012-02-28,36.8338623046875
2012-02-29,36.16797637939453
2012-03-01,36.72684860229492
2012-03-02,36.66343307495117
2012-03-05,36.31463623046875
2012-03-06,35.83503723144531
2012-03-07,35.89052200317383
2012-03-08,36.83784484863281
2012-03-09,36.77043151855469
2012-03-12,36.897281646728516
2012-03-13,37.38084030151367
2012-03-14,37.131141662597656
2012-03-15,37.115299224853516
2012-03-16,37.095455169677734
2012-03-19,37.4402961730957
2012-03-20,37.230220794677734
2012-03-21,37.31345748901367
2012-03-22,36.84576416015625
2012-03-23,37.11924362182617
2012-03-26,37.81684875488281
2012-03-27,37.9476432800293
2012-03-28,37.56713104248047
2012-03-29,37.927818298339844
2012-03-30,37.9714241027832
2012-04-02,38.71657943725586
2012-04-03,37.92386245727539
2012-04-04,37.226253509521484
2012-04-05,38.16562271118164
2012-04-09,37.3570556640625
2012-04-10,36.50091552734375
2012-04-11,37.47199630737305
2012-04-12,38.379676818847656
2012-04-13,37.939720153808594
2012-04-16,38.407413482666016
2012-04-17,38.978172302246094
2012-04-18,39.029720306396484
2012-04-19,40.03249740600586
2012-04-20,40.147430419921875
2012-04-23,40.036460876464844
2012-04-24,40.42885971069336
2012-04-25,41.28895950317383
2012-04-26,41.70514678955078
2012-04-27,41.87954330444336
2012-04-30,41.71308517456055
2012-05-01,42.42654037475586
2012-05-02,42.4859733581543
2012-05-03,42.489933013916016
2012-05-04,41.883514404296875
2012-05-07,42.37104034423828
2012-05-08,42.45074462890625
2012-05-09,42.22356414794922
2012-05-10,42.139862060546875
2012-05-11,41.92464828491211
2012-05-14,41.099632263183594
2012-05-15,40.7249870300293
2012-05-16,40.5535888671875
2012-05-17,39.39776611328125
2012-05-18,38.88361358642578
2012-05-21,39.672767639160156
2012-05-22,39.561180114746094
2012-05-23,40.174949645996094
2012-05-24,41.530059814453125
2012-05-25,41.12354278564453
2012-05-29,41.888771057128906
2012-05-30,40.756866455078125
2012-05-31,41.22715759277344
2012-06-01,39.441612243652344
2012-06-04,38.96733093261719
2012-06-05,39.453556060791016
2012-06-06,40.577491760253906
2012-06-07,40.88438415527344
2012-06-08,41.32280349731445
2012-06-11,40.637290954589844
2012-06-12,41.51014709472656
2012-06-13,40.61736297607422
2012-06-14,40.55758285522461
2012-06-15,41.50615310668945
2012-06-18,41.761234283447266
2012-06-19,42.319217681884766
2012-06-20,42.26342010498047
2012-06-21,40.82062530517578
2012-06-22,41.526065826416016
2012-06-25,40.38620376586914
2012-06-26,40.988033294677734
2012-06-27,41.24310302734375
2012-06-28,41.25107192993164
2012-06-29,42.2952995300293
2012-07-02,41.7293586730957
2012-07-03,41.80108642578125
2012-07-05,42.044212341308594
2012-07-06,42.07609939575195
2012-07-09,41.19926452636719
2012-07-10,40.70903015136719
2012-07-11,40.206851959228516
2012-07-12,40.119171142578125
2012-07-13,41.18730163574219
2012-07-16,40.70503616333008
2012-07-17,41.502159118652344
2012-07-18,41.526065826416016
2012-07-19,44.62289047241211
2012-07-20,45.37617492675781
2012-07-23,44.1406364440918
2012-07-24,43.267791748046875
2012-07-25,42.84133529663086
2012-07-26,43.13627243041992
2012-07-27,44.00912094116211
2012-07-30,44.236297607421875
2012-07-31,43.626502990722656
2012-08-01,43.068504333496094
2012-08-02,42.9011116027832
2012-08-03,43.522865295410156
2012-08-06,43.801876068115234
2012-08-07,44.44753646850586
2012-08-08,44.5196533203125
2012-08-09,44.62382888793945
2012-08-10,44.4034423828125
2012-08-13,44.13099670410156
2012-08-14,43.465877532958984
2012-08-15,43.84651184082031
2012-08-16,44.090919494628906
2012-08-17,44.17506790161133
2012-08-20,43.73833084106445
2012-08-21,43.06117630004883
2012-08-22,44.49562072753906
2012-08-23,43.67021560668945
2012-08-24,43.73432159423828
2012-08-27,43.82646942138672
2012-08-28,43.63015365600586
2012-08-29,43.95870590209961
2012-08-30,43.46989059448242
2012-08-31,44.08290481567383
2012-09-04,43.341644287109375
2012-09-05,43.582054138183594
2012-09-06,45.276939392089844
2012-09-07,45.33304214477539
2012-09-10,46.394832611083984
2012-09-11,46.426910400390625
2012-09-12,46.38681411743164
2012-09-13,47.51274490356445
2012-09-14,47.616920471191406
2012-09-17,47.48069763183594
2012-09-18,47.05998229980469
2012-09-19,46.97582244873047
2012-09-20,47.428611755371094
2012-09-21,47.11606979370117
2012-09-24,46.803531646728516
2012-09-25,46.09032440185547
2012-09-26,45.918033599853516
2012-09-27,46.170467376708984
2012-09-28,46.01418685913086
2012-10-01,46.298675537109375
2012-10-02,45.930049896240234
2012-10-03,46.7234001159668
2012-10-04,46.88766860961914
2012-10-05,47.25630569458008
2012-10-08,47.168155670166016
2012-10-09,46.3627815246582
2012-10-10,46.222564697265625
2012-10-11,46.26261520385742
2012-10-12,45.769779205322266
2012-10-15,46.53507995605469
2012-10-16,47.208221435546875
2012-10-17,47.66900634765625
2012-10-18,47.71709060668945
2012-10-19,47.17216491699219
2012-10-22,47.160133361816406
2012-10-23,46.29467010498047
2012-10-24,46.94778060913086
2012-10-25,46.48698806762695
2012-10-26,46.527061462402344
2012-10-31,46.91172409057617
2012-11-01,48.802921295166016
2012-11-02,48.049652099609375
2012-11-05,48.7949104309082
2012-11-06,49.35988998413086
2012-11-07,48.57075881958008
2012-11-08,47.35087203979492
2012-11-09,47.25825119018555
2012-11-12,47.29448318481445
2012-11-13,47.286434173583984
2012-11-14,46.82746887207031
2012-11-15,46.400699615478516
2012-11-16,46.54967498779297
2012-11-19,48.333213806152344
2012-11-20,48.9371452331543
2012-11-21,49.01765823364258
2012-11-23,49.669883728027344
2012-11-26,49.524940490722656
2012-11-27,49.27532958984375
2012-11-28,49.078060150146484
2012-11-29,49.37599563598633
2012-11-30,50.0322265625
2012-12-03,48.69155502319336
2012-12-04,48.43791198730469
2012-12-05,48.09566879272461
2012-12-06,49.60546875
2012-12-07,48.86467361450195
2012-12-10,49.8591194152832
2012-12-11,50.34225082397461
2012-12-12,50.14496994018555
2012-12-13,50.410675048828125
2012-12-14,52.31100845336914
2012-12-17,52.41970443725586
2012-12-18,53.333641052246094
2012-12-19,52.826351165771484
2012-12-20,54.10664749145508
2012-12-21,53.65169143676758
2012-12-24,54.4488639831543
2012-12-26,54.24756622314453
2012-12-27,53.59532165527344
2012-12-28,53.426239013671875
2012-12-31,54.49314880371094
2013-01-02,55.78150939941406
2013-01-03,55.459388732910156
2013-01-04,56.15190887451172
2013-01-07,55.66474151611328
2013-01-08,56.45787811279297
2013-01-09,56.92892837524414
2013-01-10,57.07790756225586
2013-01-11,57.21076202392578
2013-01-14,56.77995681762695
2013-01-15,56.42163848876953
2013-01-16,56.01500701904297
2013-01-17,57.162418365478516
2013-01-18,57.46438980102539
2013-01-22,57.48051834106445
2013-01-23,57.7381591796875
2013-01-24,57.9676513671875
2013-01-25,58.060272216796875
2013-01-28,56.36528396606445
2013-01-29,56.79204559326172
2013-01-30,56.45787811279297
2013-01-31,55.507713317871094
2013-02-01,56.59075164794922
2013-02-04,55.93850326538086
2013-02-05,55.70903778076172
2013-02-06,55.69293212890625
2013-02-07,55.54798889160156
2013-02-08,55.91435623168945
2013-02-11,56.103572845458984
2013-02-12,54.93601608276367
2013-02-13,56.00696563720703
2013-02-14,55.96265411376953
2013-02-15,56.11967468261719
2013-02-19,54.638092041015625
2013-02-20,53.178314208984375
2013-02-21,52.60008239746094
2013-02-22,53.50585174560547
2013-02-25,52.68903732299805
2013-02-26,53.65142822265625
2013-02-27,54.452091217041016
2013-02-28,54.452091217041016
2013-03-01,54.51273727416992
2013-03-04,54.828128814697266
2013-03-05,55.08289337158203
2013-03-06,54.77153015136719
2013-03-07,54.779624938964844
2013-03-08,55.5357666015625
2013-03-11,55.71369934082031
2013-03-12,56.263641357421875
2013-03-13,57.22604751586914
2013-03-14,57.51314926147461
2013-03-15,57.137081146240234
2013-03-18,57.05622482299805
2013-03-19,56.963191986083984
2013-03-20,57.01979446411133
2013-03-21,55.515567779541016
2013-03-22,54.98178482055664
2013-03-25,54.14071273803711
2013-03-26,54.20137405395508
2013-03-27,53.950660705566406
2013-03-28,54.16093826293945
2013-04-01,54.24989318847656
2013-04-02,54.05983352661133
2013-04-03,53.667598724365234
2013-04-04,54.144752502441406
2013-04-05,53.26729202270508
2013-04-08,53.15406036376953
2013-04-09,53.63930130004883
2013-04-10,54.452091217041016
2013-04-11,55.64496612548828
2013-04-12,55.09501266479492
2013-04-15,53.150028228759766
2013-04-16,54.407615661621094
2013-04-17,53.5382080078125
2013-04-18,56.874244689941406
2013-04-19,57.25436019897461
2013-04-22,58.04691696166992
2013-04-23,58.552364349365234
2013-04-24,58.625125885009766
2013-04-25,59.405574798583984
2013-04-26,58.60490417480469
2013-04-29,59.450050354003906
2013-04-30,59.49858474731445
2013-05-01,58.714111328125
2013-05-02,60.04043960571289
2013-05-03,61.5770378112793
2013-05-06,61.36674880981445
2013-05-07,61.957149505615234
2013-05-08,62.98427963256836
2013-05-09,62.48896789550781
2013-05-10,62.57423400878906
2013-05-13,62.200721740722656
2013-05-14,63.66225814819336
2013-05-15,63.52423095703125
2013-05-16,63.150726318359375
2013-05-17,64.48641967773438
2013-05-20,63.763755798339844
2013-05-21,64.52700805664062
2013-05-22,63.96269226074219
2013-05-23,63.68258285522461
2013-05-24,63.67041015625
2013-05-28,63.87338638305664
2013-05-29,63.779998779296875
2013-05-30,63.45926284790039
2013-05-31,62.36309814453125
2013-06-03,62.98427963256836
2013-06-04,62.34281539916992
2013-06-05,60.89346694946289
2013-06-06,61.41312026977539
2013-06-07,62.89494323730469
2013-06-10,62.63107681274414
2013-06-11,61.66889190673828
2013-06-12,61.283203125
2013-06-13,63.03705978393555
2013-06-14,62.45243835449219
2013-06-17,63.378089904785156
2013-06-18,63.564823150634766
2013-06-19,62.590457916259766
2013-06-20,60.93000411987305
2013-06-21,60.45093536376953
2013-06-24,59.54963684082031
2013-06-25,60.01652908325195
2013-06-26,60.49152374267578
2013-06-27,60.50373077392578
2013-06-28,59.44004440307617
2013-07-01,60.26417922973633
2013-07-02,60.52400207519531
2013-07-03,60.73106384277344
2013-07-05,61.8799934387207
2013-07-08,62.20885467529297
2013-07-09,63.54856491088867
2013-07-10,63.34965133666992
2013-07-11,64.15757751464844
2013-07-12,64.03575134277344
2013-07-15,63.73533630371094
2013-07-16,62.862483978271484
2013-07-17,63.68258285522461
2013-07-18,64.95735168457031
2013-07-19,64.61631774902344
2013-07-22,64.84774017333984
2013-07-23,64.60415649414062
2013-07-24,63.77186965942383
2013-07-25,64.44174194335938
2013-07-26,63.784080505371094
2013-07-29,65.43236541748047
2013-07-30,65.38363647460938
2013-07-31,65.13597869873047
2013-08-01,66.07786560058594
2013-08-02,65.91547393798828
2013-08-05,65.72467803955078
2013-08-06,65.5338363647461
2013-08-07,65.39987182617188
2013-08-08,65.95002746582031
2013-08-09,65.89299011230469
2013-08-12,65.75032806396484
2013-08-13,66.32903289794922
2013-08-14,66.17010498046875
2013-08-15,64.7030029296875
2013-08-16,64.629638671875
2013-08-19,63.904239654541016
2013-08-20,64.78451538085938
2013-08-21,64.84154510498047
2013-08-22,65.265380859375
2013-08-23,66.11711883544922
2013-08-26,65.31430053710938
2013-08-27,64.2914047241211
2013-08-28,63.47636032104492
2013-08-29,63.651607513427734
2013-08-30,63.659732818603516
2013-09-03,64.06724548339844
2013-09-04,64.77227783203125
2013-09-05,65.43653106689453
2013-09-06,64.89861297607422
2013-09-09,65.87261199951172
2013-09-10,66.71617126464844
2013-09-11,67.00554656982422
2013-09-12,66.37384033203125
2013-09-13,66.1986312866211
2013-09-16,67.32341003417969
2013-09-17,67.38860321044922
