Date,NBN
2010-01-04,7.640804290771484
2010-01-05,7.232840061187744
2010-01-06,7.232840061187744
2010-01-07,7.232840061187744
2010-01-08,7.232840061187744
2010-01-11,7.232840061187744
2010-01-12,7.232840061187744
2010-01-13,7.232840061187744
2010-01-14,7.649306297302246
2010-01-15,7.649306297302246
2010-01-19,7.224341869354248
2010-01-20,7.224341869354248
2010-01-21,7.649306297302246
2010-01-22,7.649306297302246
2010-01-25,7.989273548126221
2010-01-26,7.989273548126221
2010-01-27,9.199249267578125
2010-01-28,9.388041496276855
2010-01-29,9.722713470458984
2010-02-01,9.868597030639648
2010-02-02,10.083130836486816
2010-02-03,10.074546813964844
2010-02-04,10.083130836486816
2010-02-05,10.083130836486816
2010-02-08,9.73129653930664
2010-02-09,9.868597030639648
2010-02-10,9.997320175170898
2010-02-11,10.160362243652344
2010-02-12,10.22901439666748
2010-02-16,10.168947219848633
2010-02-17,10.168947219848633
2010-02-18,10.168947219848633
2010-02-19,10.083130836486816
2010-02-22,9.928667068481445
2010-02-23,9.928667068481445
2010-02-24,10.168947219848633
2010-02-25,10.168947219848633
2010-02-26,10.177528381347656
2010-03-01,10.512201309204102
2010-03-02,10.700992584228516
2010-03-03,10.700992584228516
2010-03-04,10.700992584228516
2010-03-05,11.155807495117188
2010-03-08,11.155807495117188
2010-03-09,11.155807495117188
2010-03-10,11.155807495117188
2010-03-11,13.112363815307617
2010-03-12,10.984176635742188
2010-03-15,10.984176635742188
2010-03-16,10.984176635742188
2010-03-17,11.121482849121094
2010-03-18,11.121482849121094
2010-03-19,11.121482849121094
2010-03-22,11.198712348937988
2010-03-23,11.198712348937988
2010-03-24,11.507641792297363
2010-03-25,11.928130149841309
2010-03-26,11.928130149841309
2010-03-29,11.773666381835938
2010-03-30,12.05685043334961
2010-03-31,12.013947486877441
2010-04-01,11.799408912658691
2010-04-05,11.499059677124023
2010-04-06,11.67927074432373
2010-04-07,11.584877014160156
2010-04-08,11.842315673828125
2010-04-09,11.499059677124023
2010-04-12,11.64494800567627
2010-04-13,11.370343208312988
2010-04-14,11.370343208312988
2010-04-15,11.370343208312988
2010-04-16,11.370343208312988
2010-04-19,11.584877014160156
2010-04-20,11.370343208312988
2010-04-21,11.318854331970215
2010-04-22,11.164385795593262
2010-04-23,11.061409950256348
2010-04-26,11.387497901916504
2010-04-27,11.387497901916504
2010-04-28,11.465258598327637
2010-04-29,11.465258598327637
2010-04-30,11.27518367767334
2010-05-03,11.327024459838867
2010-05-04,11.231985092163086
2010-05-05,11.067824363708496
2010-05-06,11.180142402648926
2010-05-07,11.154221534729004
2010-05-10,11.059183120727539
2010-05-11,11.145585060119629
2010-05-12,10.480306625366211
2010-05-13,10.929583549499512
2010-05-14,10.799986839294434
2010-05-17,10.808624267578125
2010-05-18,10.817267417907715
2010-05-19,10.799986839294434
2010-05-20,11.015983581542969
2010-05-21,10.799986839294434
2010-05-24,11.145585060119629
2010-05-25,10.929583549499512
2010-05-26,11.836787223815918
2010-05-27,10.799986839294434
2010-05-28,10.799986839294434
2010-06-01,11.231985092163086
2010-06-02,11.231985092163086
2010-06-03,11.257901191711426
2010-06-04,11.04190444946289
2010-06-07,10.808624267578125
2010-06-08,10.808624267578125
2010-06-09,11.015983581542969
2010-06-10,11.145585060119629
2010-06-11,11.145585060119629
2010-06-14,11.145585060119629
2010-06-15,11.231985092163086
2010-06-16,11.231985092163086
2010-06-17,11.04190444946289
2010-06-18,10.471662521362305
2010-06-21,10.471662521362305
2010-06-22,10.601265907287598
2010-06-23,10.964141845703125
2010-06-24,10.964141845703125
2010-06-25,10.592622756958008
2010-06-28,10.713582992553711
2010-06-29,10.713582992553711
2010-06-30,10.972784996032715
2010-07-01,10.765425682067871
2010-07-02,10.756783485412598
2010-07-06,10.756783485412598
2010-07-07,10.756783485412598
2010-07-08,10.756783485412598
2010-07-09,10.877742767333984
2010-07-12,11.214701652526855
2010-07-13,11.214701652526855
2010-07-14,11.231985092163086
2010-07-15,11.231985092163086
2010-07-16,11.231985092163086
2010-07-19,11.102385520935059
2010-07-20,11.318385124206543
2010-07-21,11.318385124206543
2010-07-22,11.318385124206543
2010-07-23,11.318385124206543
2010-07-26,11.318385124206543
2010-07-27,11.318385124206543
2010-07-28,11.154221534729004
2010-07-29,11.154221534729004
2010-07-30,11.154221534729004
2010-08-02,11.180142402648926
2010-08-03,11.327024459838867
2010-08-04,11.318385124206543
2010-08-05,11.405381202697754
2010-08-06,11.501077651977539
2010-08-09,11.501077651977539
2010-08-10,11.501077651977539
2010-08-11,11.501077651977539
2010-08-12,11.527178764343262
2010-08-13,11.527178764343262
2010-08-16,11.396684646606445
2010-08-17,11.396684646606445
2010-08-18,11.396684646606445
2010-08-19,11.327083587646484
2010-08-20,11.327083587646484
2010-08-23,11.327083587646484
2010-08-24,11.318381309509277
2010-08-25,10.874695777893066
2010-08-26,10.874695777893066
2010-08-27,10.96169662475586
2010-08-30,10.96169662475586
2010-08-31,11.309685707092285
2010-09-01,11.309685707092285
2010-09-02,10.97909164428711
2010-09-03,10.97909164428711
2010-09-07,10.97909164428711
2010-09-08,11.222686767578125
2010-09-09,11.222686767578125
2010-09-10,11.222686767578125
2010-09-13,11.222686767578125
2010-09-14,10.874695777893066
2010-09-15,10.874695777893066
2010-09-16,10.944296836853027
2010-09-17,10.874695777893066
2010-09-20,10.874695777893066
2010-09-21,11.309685707092285
2010-09-22,11.309685707092285
2010-09-23,11.309685707092285
2010-09-24,10.639798164367676
2010-09-27,10.639798164367676
2010-09-28,10.639798164367676
2010-09-29,10.439706802368164
2010-09-30,10.439706802368164
2010-10-01,10.65720272064209
2010-10-04,10.65720272064209
2010-10-05,10.65720272064209
2010-10-06,10.65720272064209
2010-10-07,10.65720272064209
2010-10-08,10.65720272064209
2010-10-11,10.65720272064209
2010-10-12,10.65720272064209
2010-10-13,10.65720272064209
2010-10-14,10.65720272064209
2010-10-15,10.65720272064209
2010-10-18,10.65720272064209
2010-10-19,10.65720272064209
2010-10-20,10.65720272064209
2010-10-21,10.65720272064209
2010-10-22,11.135686874389648
2010-10-25,11.318381309509277
2010-10-26,11.318381309509277
2010-10-27,11.397223472595215
2010-10-28,11.397223472595215
2010-10-29,11.397223472595215
2010-11-01,11.397223472595215
2010-11-02,11.397223472595215
2010-11-03,11.046810150146484
2010-11-04,11.046810150146484
2010-11-05,11.405987739562988
2010-11-08,11.432271957397461
2010-11-09,12.089296340942383
2010-11-10,12.352103233337402
2010-11-11,15.30434799194336
2010-11-12,11.677558898925781
2010-11-15,11.677558898925781
2010-11-16,11.449789047241211
2010-11-17,11.449789047241211
2010-11-18,11.379708290100098
2010-11-19,11.379708290100098
2010-11-22,11.379708290100098
2010-11-23,14.016570091247559
2010-11-24,14.016570091247559
2010-11-26,14.016570091247559
2010-11-29,14.016570091247559
2010-11-30,14.016570091247559
2010-12-01,14.016570091247559
2010-12-02,13.140539169311523
2010-12-03,13.140539169311523
2010-12-06,13.140539169311523
2010-12-07,13.140539169311523
2010-12-08,13.140539169311523
2010-12-09,13.140539169311523
2010-12-10,13.140539169311523
2010-12-13,13.797566413879395
2010-12-14,13.797566413879395
2010-12-15,14.76120662689209
2010-12-16,14.76120662689209
2010-12-17,14.76120662689209
2010-12-20,14.76120662689209
2010-12-21,14.76120662689209
2010-12-22,14.629800796508789
2010-12-23,14.629800796508789
2010-12-27,14.629800796508789
2010-12-28,14.629800796508789
2010-12-29,14.629800796508789
2010-12-30,15.593441009521484
2010-12-31,13.517234802246094
2011-01-03,13.140539169311523
2011-01-04,12.746322631835938
2011-01-05,13.359546661376953
2011-01-06,13.569793701171875
2011-01-07,13.403351783752441
2011-01-10,13.140539169311523
2011-01-11,12.96533203125
2011-01-12,13.201863288879395
2011-01-13,13.403351783752441
2011-01-14,13.490950584411621
2011-01-18,13.893928527832031
2011-01-19,14.410792350769043
2011-01-20,14.016570091247559
2011-01-21,14.454588890075684
2011-01-24,13.552276611328125
2011-01-25,13.797566413879395
2011-01-26,13.438394546508789
2011-01-27,14.016570091247559
2011-01-28,13.403351783752441
2011-01-31,13.517234802246094
2011-02-01,13.850130081176758
2011-02-02,13.569793701171875
2011-02-03,13.797566413879395
2011-02-04,13.797566413879395
2011-02-07,13.701201438903809
2011-02-08,13.561034202575684
2011-02-09,13.2807035446167
2011-02-10,13.360018730163574
2011-02-11,13.210201263427734
2011-02-14,13.016324043273926
2011-02-15,13.219017028808594
2011-02-16,13.042762756347656
2011-02-17,13.254265785217285
2011-02-18,13.289518356323242
2011-02-22,13.210201263427734
2011-02-23,13.298331260681152
2011-02-24,13.139701843261719
2011-02-25,13.051576614379883
2011-02-28,13.130887985229492
2011-03-01,12.822443008422852
2011-03-02,12.822443008422852
2011-03-03,12.866507530212402
2011-03-04,12.866507530212402
2011-03-07,12.822443008422852
2011-03-08,12.945823669433594
2011-03-09,13.219017028808594
2011-03-10,13.219017028808594
2011-03-11,13.377643585205078
2011-03-14,13.430520057678223
2011-03-15,12.848883628845215
2011-03-16,12.848883628845215
2011-03-17,13.210201263427734
2011-03-18,12.778379440307617
2011-03-21,12.831262588500977
2011-03-22,12.796008110046387
2011-03-23,12.796008110046387
2011-03-24,12.796008110046387
2011-03-25,12.796008110046387
2011-03-28,12.796008110046387
2011-03-29,12.866507530212402
2011-03-30,12.866507530212402
2011-03-31,12.778379440307617
2011-04-01,12.796008110046387
2011-04-04,12.778379440307617
2011-04-05,12.725508689880371
2011-04-06,12.566880226135254
2011-04-07,12.690254211425781
2011-04-08,13.219017028808594
2011-04-11,13.219017028808594
2011-04-12,12.655006408691406
2011-04-13,12.857694625854492
2011-04-14,12.857694625854492
2011-04-15,13.474584579467773
2011-04-18,13.474584579467773
