Date,DAR
2010-04-26,9.449999809265137
2010-04-27,9.300000190734863
2010-04-28,9.350000381469727
2010-04-29,9.609999656677246
2010-04-30,9.489999771118164
2010-05-03,9.6899995803833
2010-05-04,9.239999771118164
2010-05-05,9.3100004196167
2010-05-06,8.869999885559082
2010-05-07,8.4399995803833
2010-05-10,9.020000457763672
2010-05-11,9.039999961853027
2010-05-12,9.569999694824219
2010-05-13,9.369999885559082
2010-05-14,9.0600004196167
2010-05-17,9.010000228881836
2010-05-18,8.569999694824219
2010-05-19,8.260000228881836
2010-05-20,8.0600004196167
2010-05-21,8.109999656677246
2010-05-24,7.739999771118164
2010-05-25,7.599999904632568
2010-05-26,7.829999923706055
2010-05-27,8.100000381469727
2010-05-28,8.0
2010-06-01,7.650000095367432
2010-06-02,7.989999771118164
2010-06-03,8.25
2010-06-04,7.739999771118164
2010-06-07,7.599999904632568
2010-06-08,7.380000114440918
2010-06-09,7.300000190734863
2010-06-10,7.760000228881836
2010-06-11,7.820000171661377
2010-06-14,7.900000095367432
2010-06-15,8.109999656677246
2010-06-16,7.989999771118164
2010-06-17,7.889999866485596
2010-06-18,7.980000019073486
2010-06-21,7.739999771118164
2010-06-22,7.579999923706055
2010-06-23,7.730000019073486
2010-06-24,7.429999828338623
2010-06-25,7.760000228881836
2010-06-28,7.690000057220459
2010-06-29,7.519999980926514
2010-06-30,7.510000228881836
2010-07-01,7.409999847412109
2010-07-02,7.25
2010-07-06,7.019999980926514
2010-07-07,7.360000133514404
2010-07-08,7.590000152587891
2010-07-09,7.630000114440918
2010-07-12,7.449999809265137
2010-07-13,7.769999980926514
2010-07-14,7.760000228881836
2010-07-15,7.800000190734863
2010-07-16,7.400000095367432
2010-07-19,7.510000228881836
2010-07-20,7.679999828338623
2010-07-21,7.510000228881836
2010-07-22,7.809999942779541
2010-07-23,7.889999866485596
2010-07-26,8.220000267028809
2010-07-27,8.289999961853027
2010-07-28,8.130000114440918
2010-07-29,8.130000114440918
2010-07-30,8.15999984741211
2010-08-02,8.25
2010-08-03,8.15999984741211
2010-08-04,8.289999961853027
2010-08-05,8.029999732971191
2010-08-06,8.140000343322754
2010-08-09,8.229999542236328
2010-08-10,8.210000038146973
2010-08-11,7.920000076293945
2010-08-12,7.820000171661377
2010-08-13,7.440000057220459
2010-08-16,7.639999866485596
2010-08-17,7.829999923706055
2010-08-18,7.760000228881836
2010-08-19,7.699999809265137
2010-08-20,7.679999828338623
2010-08-23,7.679999828338623
2010-08-24,7.53000020980835
2010-08-25,7.53000020980835
2010-08-26,7.409999847412109
2010-08-27,7.800000190734863
2010-08-30,7.590000152587891
2010-08-31,7.519999980926514
2010-09-01,7.829999923706055
2010-09-02,7.860000133514404
2010-09-03,7.980000019073486
2010-09-07,7.710000038146973
2010-09-08,7.78000020980835
2010-09-09,7.829999923706055
2010-09-10,7.96999979019165
2010-09-13,8.220000267028809
2010-09-14,8.149999618530273
2010-09-15,8.109999656677246
2010-09-16,8.119999885559082
2010-09-17,8.359999656677246
2010-09-20,8.59000015258789
2010-09-21,8.350000381469727
2010-09-22,8.399999618530273
2010-09-23,8.180000305175781
2010-09-24,8.59000015258789
2010-09-27,8.470000267028809
2010-09-28,8.520000457763672
2010-09-29,8.5600004196167
2010-09-30,8.520000457763672
2010-10-01,8.520000457763672
2010-10-04,8.3100004196167
2010-10-05,8.600000381469727
2010-10-06,8.789999961853027
2010-10-07,8.760000228881836
2010-10-08,9.319999694824219
2010-10-11,10.0
2010-10-12,9.75
2010-10-13,9.979999542236328
2010-10-14,9.869999885559082
2010-10-15,10.010000228881836
2010-10-18,10.020000457763672
2010-10-19,9.850000381469727
2010-10-20,9.949999809265137
2010-10-21,9.829999923706055
2010-10-22,9.829999923706055
2010-10-25,9.9399995803833
2010-10-26,10.020000457763672
2010-10-27,9.920000076293945
2010-10-28,9.970000267028809
2010-10-29,10.010000228881836
2010-11-01,10.0600004196167
2010-11-02,10.1899995803833
2010-11-03,10.220000267028809
2010-11-04,10.390000343322754
2010-11-05,10.479999542236328
2010-11-08,10.300000190734863
2010-11-09,11.529999732971191
2010-11-10,12.029999732971191
2010-11-11,12.529999732971191
2010-11-12,12.100000381469727
2010-11-15,12.020000457763672
2010-11-16,12.010000228881836
2010-11-17,11.710000038146973
2010-11-18,11.899999618530273
2010-11-19,11.899999618530273
2010-11-22,11.739999771118164
2010-11-23,11.510000228881836
2010-11-24,11.90999984741211
2010-11-26,11.979999542236328
2010-11-29,11.899999618530273
2010-11-30,11.579999923706055
2010-12-01,12.140000343322754
2010-12-02,12.510000228881836
2010-12-03,12.539999961853027
2010-12-06,12.649999618530273
2010-12-07,12.8100004196167
2010-12-08,12.789999961853027
2010-12-09,12.90999984741211
2010-12-10,13.149999618530273
2010-12-13,13.15999984741211
2010-12-14,13.1899995803833
2010-12-15,12.90999984741211
2010-12-16,13.149999618530273
2010-12-17,13.0600004196167
2010-12-20,13.220000267028809
2010-12-21,13.420000076293945
2010-12-22,13.59000015258789
2010-12-23,13.489999771118164
2010-12-27,13.470000267028809
2010-12-28,13.569999694824219
2010-12-29,13.289999961853027
2010-12-30,13.489999771118164
2010-12-31,13.279999732971191
2011-01-03,13.300000190734863
2011-01-04,12.09000015258789
2011-01-05,12.859999656677246
2011-01-06,12.550000190734863
2011-01-07,12.5600004196167
2011-01-10,12.489999771118164
2011-01-11,12.65999984741211
2011-01-12,12.979999542236328
2011-01-13,12.970000267028809
2011-01-14,12.779999732971191
2011-01-18,12.859999656677246
2011-01-19,12.399999618530273
2011-01-20,12.930000305175781
2011-01-21,13.609999656677246
2011-01-24,12.6899995803833
2011-01-25,12.649999618530273
2011-01-26,12.930000305175781
2011-01-27,12.960000038146973
2011-01-28,13.699999809265137
2011-01-31,13.550000190734863
2011-02-01,13.84000015258789
2011-02-02,13.529999732971191
2011-02-03,13.550000190734863
2011-02-04,13.979999542236328
2011-02-07,14.260000228881836
2011-02-08,14.520000457763672
2011-02-09,14.510000228881836
2011-02-10,14.699999809265137
2011-02-11,14.890000343322754
2011-02-14,15.0600004196167
2011-02-15,14.739999771118164
2011-02-16,14.75
2011-02-17,14.670000076293945
2011-02-18,14.510000228881836
2011-02-22,13.989999771118164
2011-02-23,13.90999984741211
2011-02-24,14.09000015258789
2011-02-25,14.119999885559082
2011-02-28,13.890000343322754
2011-03-01,13.800000190734863
2011-03-02,14.0
2011-03-03,14.170000076293945
2011-03-04,14.789999961853027
2011-03-07,14.5
2011-03-08,14.539999961853027
2011-03-09,14.460000038146973
2011-03-10,13.850000381469727
2011-03-11,13.75
2011-03-14,13.880000114440918
2011-03-15,13.65999984741211
2011-03-16,13.4399995803833
2011-03-17,13.6899995803833
2011-03-18,13.850000381469727
2011-03-21,14.399999618530273
2011-03-22,14.34000015258789
2011-03-23,14.5
2011-03-24,14.550000190734863
2011-03-25,14.640000343322754
2011-03-28,14.680000305175781
2011-03-29,14.869999885559082
2011-03-30,15.149999618530273
2011-03-31,15.369999885559082
2011-04-01,15.890000343322754
2011-04-04,15.84000015258789
2011-04-05,16.040000915527344
2011-04-06,15.699999809265137
2011-04-07,15.529999732971191
2011-04-08,15.380000114440918
2011-04-11,15.229999542236328
2011-04-12,15.229999542236328
2011-04-13,15.149999618530273
2011-04-14,15.380000114440918
2011-04-15,15.170000076293945
2011-04-18,15.079999923706055
2011-04-19,15.329999923706055
2011-04-20,15.479999542236328
2011-04-21,15.399999618530273
2011-04-25,15.300000190734863
2011-04-26,15.600000381469727
2011-04-27,16.0
2011-04-28,16.190000534057617
2011-04-29,16.170000076293945
2011-05-02,15.630000114440918
2011-05-03,15.069999694824219
2011-05-04,14.760000228881836
2011-05-05,14.829999923706055
2011-05-06,15.25
2011-05-09,15.680000305175781
2011-05-10,15.930000305175781
2011-05-11,15.670000076293945
2011-05-12,15.770000457763672
2011-05-13,17.229999542236328
2011-05-16,17.579999923706055
2011-05-17,17.200000762939453
2011-05-18,17.600000381469727
2011-05-19,17.549999237060547
2011-05-20,18.06999969482422
2011-05-23,17.579999923706055
2011-05-24,17.540000915527344
2011-05-25,17.950000762939453
2011-05-26,18.31999969482422
2011-05-27,19.020000457763672
2011-05-31,19.149999618530273
2011-06-01,18.790000915527344
2011-06-02,18.989999771118164
2011-06-03,18.420000076293945
2011-06-06,18.020000457763672
2011-06-07,17.969999313354492
2011-06-08,17.719999313354492
2011-06-09,18.100000381469727
2011-06-10,18.200000762939453
2011-06-13,18.079999923706055
2011-06-14,18.81999969482422
2011-06-15,18.639999389648438
2011-06-16,17.06999969482422
2011-06-17,17.309999465942383
2011-06-20,16.950000762939453
2011-06-21,17.770000457763672
2011-06-22,17.579999923706055
2011-06-23,17.690000534057617
2011-06-24,17.790000915527344
2011-06-27,17.639999389648438
2011-06-28,17.950000762939453
2011-06-29,18.5
2011-06-30,17.700000762939453
2011-07-01,16.969999313354492
2011-07-05,17.219999313354492
2011-07-06,16.68000030517578
2011-07-07,17.0
2011-07-08,17.479999542236328
2011-07-11,17.399999618530273
2011-07-12,17.649999618530273
2011-07-13,17.809999465942383
2011-07-14,16.799999237060547
2011-07-15,17.329999923706055
2011-07-18,17.09000015258789
2011-07-19,18.0
2011-07-20,17.93000030517578
2011-07-21,18.510000228881836
2011-07-22,18.3700008392334
2011-07-25,18.1200008392334
2011-07-26,17.8799991607666
2011-07-27,17.200000762939453
2011-07-28,16.93000030517578
2011-07-29,16.8799991607666
2011-08-01,16.850000381469727
2011-08-02,16.43000030517578
2011-08-03,16.780000686645508
2011-08-04,15.15999984741211
2011-08-05,15.529999732971191
2011-08-08,13.75
2011-08-09,14.779999732971191
2011-08-10,14.15999984741211
2011-08-11,15.65999984741211
2011-08-12,15.180000305175781
2011-08-15,15.9399995803833
2011-08-16,15.600000381469727
2011-08-17,15.84000015258789
2011-08-18,14.789999961853027
2011-08-19,14.460000038146973
2011-08-22,14.34000015258789
2011-08-23,15.279999732971191
2011-08-24,15.479999542236328
2011-08-25,15.069999694824219
2011-08-26,15.390000343322754
2011-08-29,16.09000015258789
2011-08-30,16.8799991607666
2011-08-31,16.850000381469727
2011-09-01,16.59000015258789
2011-09-02,16.1299991607666
2011-09-06,16.040000915527344
2011-09-07,16.56999969482422
2011-09-08,16.170000076293945
2011-09-09,15.550000190734863
2011-09-12,15.149999618530273
2011-09-13,15.859999656677246
2011-09-14,15.850000381469727
2011-09-15,15.550000190734863
2011-09-16,15.619999885559082
2011-09-19,15.520000457763672
2011-09-20,14.9399995803833
2011-09-21,14.130000114440918
2011-09-22,12.979999542236328
2011-09-23,12.880000114440918
2011-09-26,13.010000228881836
2011-09-27,13.550000190734863
2011-09-28,12.729999542236328
2011-09-29,13.010000228881836
2011-09-30,12.59000015258789
2011-10-03,11.6899995803833
2011-10-04,11.949999809265137
2011-10-05,12.380000114440918
2011-10-06,12.9399995803833
2011-10-07,12.350000381469727
2011-10-10,12.899999618530273
2011-10-11,13.0
2011-10-12,12.869999885559082
2011-10-13,12.970000267028809
2011-10-14,13.149999618530273
2011-10-17,12.770000457763672
2011-10-18,12.960000038146973
2011-10-19,12.670000076293945
2011-10-20,12.930000305175781
2011-10-21,13.300000190734863
2011-10-24,13.819999694824219
2011-10-25,13.329999923706055
2011-10-26,13.880000114440918
2011-10-27,14.75
2011-10-28,14.350000381469727
2011-10-31,14.020000457763672
2011-11-01,13.800000190734863
2011-11-02,13.869999885559082
2011-11-03,14.270000457763672
2011-11-04,14.119999885559082
2011-11-07,14.170000076293945
2011-11-08,14.390000343322754
2011-11-09,13.40999984741211
2011-11-10,13.210000038146973
2011-11-11,13.449999809265137
2011-11-14,13.989999771118164
2011-11-15,14.539999961853027
2011-11-16,14.270000457763672
2011-11-17,13.979999542236328
2011-11-18,13.90999984741211
2011-11-21,13.680000305175781
2011-11-22,13.630000114440918
2011-11-23,13.170000076293945
2011-11-25,12.789999961853027
2011-11-28,13.319999694824219
2011-11-29,13.260000228881836
2011-11-30,14.369999885559082
2011-12-01,14.170000076293945
2011-12-02,14.239999771118164
2011-12-05,14.079999923706055
2011-12-06,13.930000305175781
2011-12-07,14.09000015258789
2011-12-08,13.510000228881836
2011-12-09,13.979999542236328
2011-12-12,13.260000228881836
2011-12-13,12.550000190734863
2011-12-14,12.100000381469727
2011-12-15,12.319999694824219
2011-12-16,12.539999961853027
2011-12-19,12.289999961853027
2011-12-20,12.869999885559082
2011-12-21,13.239999771118164
2011-12-22,13.25
2011-12-23,13.3100004196167
2011-12-27,13.319999694824219
2011-12-28,12.899999618530273
2011-12-29,13.1899995803833
2011-12-30,13.289999961853027
2012-01-03,13.430000305175781
2012-01-04,13.270000457763672
2012-01-05,13.380000114440918
2012-01-06,13.380000114440918
2012-01-09,13.420000076293945
2012-01-10,13.710000038146973
2012-01-11,13.880000114440918
2012-01-12,13.850000381469727
2012-01-13,13.850000381469727
2012-01-17,13.539999961853027
2012-01-18,13.979999542236328
2012-01-19,14.130000114440918
2012-01-20,14.100000381469727
2012-01-23,14.140000343322754
2012-01-24,14.149999618530273
2012-01-25,14.630000114440918
2012-01-26,14.960000038146973
2012-01-27,15.029999732971191
2012-01-30,15.109999656677246
2012-01-31,15.279999732971191
2012-02-01,15.569999694824219
2012-02-02,15.680000305175781
2012-02-03,16.0
2012-02-06,16.040000915527344
2012-02-07,15.899999618530273
2012-02-08,16.06999969482422
2012-02-09,16.06999969482422
2012-02-10,15.880000114440918
2012-02-13,15.949999809265137
2012-02-14,15.949999809265137
2012-02-15,15.460000038146973
2012-02-16,15.779999732971191
2012-02-17,15.84000015258789
2012-02-21,15.930000305175781
2012-02-22,15.949999809265137
2012-02-23,16.280000686645508
2012-02-24,16.459999084472656
2012-02-27,16.440000534057617
2012-02-28,16.360000610351562
2012-02-29,15.989999771118164
2012-03-01,17.18000030517578
2012-03-02,16.90999984741211
2012-03-05,16.979999542236328
2012-03-06,16.600000381469727
2012-03-07,17.049999237060547
2012-03-08,16.989999771118164
2012-03-09,17.18000030517578
2012-03-12,17.280000686645508
2012-03-13,17.899999618530273
2012-03-14,17.440000534057617
2012-03-15,17.790000915527344
2012-03-16,17.6200008392334
2012-03-19,17.690000534057617
2012-03-20,17.600000381469727
2012-03-21,17.6299991607666
2012-03-22,17.559999465942383
2012-03-23,17.770000457763672
2012-03-26,17.81999969482422
2012-03-27,17.68000030517578
2012-03-28,17.489999771118164
2012-03-29,17.520000457763672
2012-03-30,17.420000076293945
2012-04-02,17.6299991607666
2012-04-03,17.5
2012-04-04,17.399999618530273
2012-04-05,17.440000534057617
2012-04-09,16.979999542236328
2012-04-10,16.729999542236328
2012-04-11,16.530000686645508
2012-04-12,16.540000915527344
2012-04-13,16.309999465942383
2012-04-16,16.110000610351562
2012-04-17,16.399999618530273
2012-04-18,16.309999465942383
2012-04-19,16.200000762939453
2012-04-20,16.350000381469727
2012-04-23,16.190000534057617
2012-04-24,15.979999542236328
2012-04-25,16.149999618530273
2012-04-26,16.43000030517578
2012-04-27,16.610000610351562
2012-04-30,16.3799991607666
2012-05-01,16.420000076293945
2012-05-02,16.600000381469727
2012-05-03,16.299999237060547
2012-05-04,15.789999961853027
2012-05-07,15.949999809265137
2012-05-08,16.06999969482422
2012-05-09,15.960000038146973
2012-05-10,16.0
2012-05-11,15.3100004196167
2012-05-14,15.010000228881836
2012-05-15,14.829999923706055
2012-05-16,14.770000457763672
2012-05-17,14.199999809265137
2012-05-18,14.039999961853027
2012-05-21,14.649999618530273
2012-05-22,14.279999732971191
2012-05-23,14.369999885559082
2012-05-24,14.300000190734863
2012-05-25,14.260000228881836
2012-05-29,14.369999885559082
2012-05-30,14.15999984741211
2012-05-31,14.010000228881836
2012-06-01,14.0600004196167
2012-06-04,13.9399995803833
2012-06-05,13.979999542236328
2012-06-06,14.260000228881836
2012-06-07,14.079999923706055
2012-06-08,14.0600004196167
2012-06-11,13.960000038146973
2012-06-12,14.199999809265137
2012-06-13,14.380000114440918
2012-06-14,14.369999885559082
2012-06-15,14.640000343322754
2012-06-18,14.600000381469727
2012-06-19,15.170000076293945
2012-06-20,15.319999694824219
2012-06-21,15.109999656677246
2012-06-22,15.390000343322754
2012-06-25,15.550000190734863
2012-06-26,15.600000381469727
2012-06-27,16.0
2012-06-28,16.110000610351562
2012-06-29,16.489999771118164
2012-07-02,16.489999771118164
2012-07-03,16.84000015258789
2012-07-05,16.940000534057617
2012-07-06,16.510000228881836
2012-07-09,16.18000030517578
2012-07-10,16.049999237060547
2012-07-11,16.299999237060547
2012-07-12,16.290000915527344
2012-07-13,16.520000457763672
2012-07-16,16.280000686645508
2012-07-17,16.399999618530273
2012-07-18,16.530000686645508
2012-07-19,16.790000915527344
2012-07-20,16.65999984741211
2012-07-23,16.440000534057617
2012-07-24,16.139999389648438
2012-07-25,16.170000076293945
2012-07-26,16.239999771118164
2012-07-27,16.579999923706055
2012-07-30,16.719999313354492
2012-07-31,16.520000457763672
2012-08-01,16.3799991607666
2012-08-02,16.530000686645508
2012-08-03,16.790000915527344
2012-08-06,16.8700008392334
2012-08-07,16.690000534057617
2012-08-08,16.479999542236328
2012-08-09,16.75
2012-08-10,16.889999389648438
2012-08-13,16.93000030517578
2012-08-14,16.850000381469727
2012-08-15,17.06999969482422
2012-08-16,17.229999542236328
2012-08-17,17.079999923706055
2012-08-20,17.0
2012-08-21,17.06999969482422
2012-08-22,16.75
2012-08-23,16.65999984741211
2012-08-24,16.6299991607666
2012-08-27,16.610000610351562
2012-08-28,16.649999618530273
2012-08-29,16.729999542236328
2012-08-30,16.610000610351562
2012-08-31,16.6200008392334
2012-09-04,17.010000228881836
2012-09-05,17.09000015258789
2012-09-06,17.079999923706055
2012-09-07,17.40999984741211
2012-09-10,17.399999618530273
2012-09-11,17.420000076293945
2012-09-12,17.350000381469727
2012-09-13,17.31999969482422
2012-09-14,17.540000915527344
2012-09-17,17.579999923706055
2012-09-18,17.780000686645508
2012-09-19,17.860000610351562
2012-09-20,17.6299991607666
2012-09-21,18.139999389648438
2012-09-24,18.25
2012-09-25,18.09000015258789
2012-09-26,18.360000610351562
2012-09-27,18.43000030517578
2012-09-28,18.290000915527344
2012-10-01,18.5
2012-10-02,18.450000762939453
2012-10-03,17.989999771118164
2012-10-04,18.309999465942383
2012-10-05,18.1200008392334
2012-10-08,17.950000762939453
2012-10-09,17.549999237060547
2012-10-10,16.770000457763672
2012-10-11,16.899999618530273
2012-10-12,17.190000534057617
2012-10-15,17.31999969482422
2012-10-16,17.299999237060547
2012-10-17,17.440000534057617
2012-10-18,17.399999618530273
2012-10-19,16.989999771118164
2012-10-22,16.889999389648438
2012-10-23,16.649999618530273
2012-10-24,16.6200008392334
2012-10-25,16.639999389648438
2012-10-26,16.549999237060547
2012-10-31,16.530000686645508
2012-11-01,16.579999923706055
2012-11-02,16.170000076293945
2012-11-05,15.899999618530273
2012-11-06,15.699999809265137
2012-11-07,15.319999694824219
2012-11-08,15.220000267028809
2012-11-09,15.850000381469727
2012-11-12,15.619999885559082
2012-11-13,15.430000305175781
2012-11-14,15.300000190734863
2012-11-15,15.4399995803833
2012-11-16,15.670000076293945
2012-11-19,15.9399995803833
2012-11-20,16.1200008392334
2012-11-21,16.15999984741211
2012-11-23,16.190000534057617
2012-11-26,16.65999984741211
2012-11-27,16.489999771118164
2012-11-28,16.5
2012-11-29,16.809999465942383
2012-11-30,16.8700008392334
2012-12-03,16.899999618530273
2012-12-04,17.09000015258789
2012-12-05,17.09000015258789
2012-12-06,17.010000228881836
2012-12-07,16.959999084472656
2012-12-10,16.940000534057617
2012-12-11,17.049999237060547
2012-12-12,16.860000610351562
2012-12-13,16.790000915527344
2012-12-14,16.600000381469727
2012-12-17,16.920000076293945
2012-12-18,16.989999771118164
2012-12-19,17.0
2012-12-20,17.0
2012-12-21,15.989999771118164
2012-12-24,15.6899995803833
2012-12-26,15.609999656677246
2012-12-27,15.710000038146973
2012-12-28,15.539999961853027
2012-12-31,16.040000915527344
2013-01-02,16.549999237060547
2013-01-03,16.15999984741211
2013-01-04,16.469999313354492
2013-01-07,16.5
2013-01-08,16.350000381469727
2013-01-09,16.56999969482422
2013-01-10,16.530000686645508
2013-01-11,16.68000030517578
2013-01-14,16.8700008392334
2013-01-15,17.0
2013-01-16,16.639999389648438
2013-01-17,16.93000030517578
2013-01-18,17.010000228881836
2013-01-22,17.110000610351562
2013-01-23,16.989999771118164
2013-01-24,16.81999969482422
2013-01-25,16.979999542236328
2013-01-28,16.950000762939453
2013-01-29,17.260000228881836
2013-01-30,16.829999923706055
2013-01-31,16.8700008392334
2013-02-01,16.989999771118164
2013-02-04,16.6299991607666
2013-02-05,16.889999389648438
2013-02-06,17.010000228881836
2013-02-07,16.90999984741211
2013-02-08,17.049999237060547
2013-02-11,16.959999084472656
2013-02-12,16.799999237060547
2013-02-13,16.959999084472656
2013-02-14,16.790000915527344
2013-02-15,16.75
2013-02-19,17.0
2013-02-20,16.8700008392334
2013-02-21,16.670000076293945
2013-02-22,16.940000534057617
2013-02-25,16.450000762939453
2013-02-26,16.56999969482422
2013-02-27,16.649999618530273
2013-02-28,16.690000534057617
2013-03-01,16.829999923706055
2013-03-04,16.530000686645508
2013-03-05,16.68000030517578
2013-03-06,16.84000015258789
2013-03-07,16.780000686645508
2013-03-08,16.93000030517578
2013-03-11,16.940000534057617
2013-03-12,17.81999969482422
2013-03-13,17.75
2013-03-14,18.3700008392334
2013-03-15,18.729999542236328
2013-03-18,18.34000015258789
2013-03-19,18.139999389648438
2013-03-20,18.18000030517578
2013-03-21,17.93000030517578
2013-03-22,18.09000015258789
2013-03-25,18.100000381469727
2013-03-26,18.239999771118164
2013-03-27,18.270000457763672
2013-03-28,17.959999084472656
2013-04-01,17.649999618530273
2013-04-02,17.6200008392334
2013-04-03,17.25
2013-04-04,17.450000762939453
2013-04-05,17.399999618530273
2013-04-08,17.440000534057617
2013-04-09,17.420000076293945
2013-04-10,17.809999465942383
2013-04-11,17.649999618530273
2013-04-12,17.450000762939453
2013-04-15,16.93000030517578
2013-04-16,17.100000381469727
2013-04-17,16.670000076293945
2013-04-18,16.530000686645508
2013-04-19,16.770000457763672
2013-04-22,16.719999313354492
2013-04-23,16.950000762939453
2013-04-24,16.940000534057617
2013-04-25,17.6299991607666
2013-04-26,18.139999389648438
2013-04-29,18.280000686645508
2013-04-30,18.510000228881836
2013-05-01,17.989999771118164
2013-05-02,18.200000762939453
2013-05-03,18.540000915527344
2013-05-06,18.350000381469727
2013-05-07,18.549999237060547
2013-05-08,18.770000457763672
2013-05-09,18.790000915527344
2013-05-10,19.440000534057617
2013-05-13,19.020000457763672
2013-05-14,18.600000381469727
2013-05-15,18.75
2013-05-16,18.719999313354492
2013-05-17,18.989999771118164
2013-05-20,18.93000030517578
2013-05-21,19.059999465942383
2013-05-22,18.920000076293945
2013-05-23,19.209999084472656
2013-05-24,19.290000915527344
2013-05-28,19.649999618530273
2013-05-29,19.510000228881836
2013-05-30,19.850000381469727
2013-05-31,19.610000610351562
2013-06-03,19.799999237060547
2013-06-04,19.780000686645508
2013-06-05,19.34000015258789
2013-06-06,19.520000457763672
2013-06-07,19.389999389648438
2013-06-10,19.540000915527344
2013-06-11,19.389999389648438
2013-06-12,19.479999542236328
2013-06-13,19.670000076293945
2013-06-14,19.329999923706055
2013-06-17,19.309999465942383
2013-06-18,19.6200008392334
2013-06-19,19.649999618530273
2013-06-20,18.889999389648438
2013-06-21,18.709999084472656
2013-06-24,18.610000610351562
2013-06-25,18.700000762939453
2013-06-26,18.5
2013-06-27,18.959999084472656
2013-06-28,18.65999984741211
2013-07-01,19.059999465942383
2013-07-02,19.06999969482422
2013-07-03,19.239999771118164
2013-07-05,19.40999984741211
2013-07-08,19.68000030517578
2013-07-09,19.8799991607666
2013-07-10,19.93000030517578
2013-07-11,20.229999542236328
2013-07-12,20.350000381469727
2013-07-15,20.3700008392334
2013-07-16,20.40999984741211
2013-07-17,20.350000381469727
2013-07-18,20.479999542236328
2013-07-19,20.479999542236328
2013-07-22,20.68000030517578
2013-07-23,20.469999313354492
2013-07-24,20.200000762939453
2013-07-25,20.690000534057617
2013-07-26,20.600000381469727
2013-07-29,20.43000030517578
2013-07-30,20.260000228881836
2013-07-31,20.299999237060547
2013-08-01,20.639999389648438
2013-08-02,20.68000030517578
2013-08-05,21.229999542236328
2013-08-06,20.889999389648438
2013-08-07,20.649999618530273
2013-08-08,20.90999984741211
2013-08-09,20.510000228881836
2013-08-12,20.520000457763672
2013-08-13,20.280000686645508
2013-08-14,20.299999237060547
2013-08-15,19.799999237060547
2013-08-16,19.600000381469727
2013-08-19,19.399999618530273
2013-08-20,19.489999771118164
2013-08-21,19.170000076293945
2013-08-22,19.31999969482422
2013-08-23,20.75
2013-08-26,21.25
2013-08-27,20.700000762939453
2013-08-28,20.450000762939453
2013-08-29,20.420000076293945
2013-08-30,20.229999542236328
2013-09-03,19.889999389648438
2013-09-04,19.950000762939453
2013-09-05,20.059999465942383
2013-09-06,20.329999923706055
2013-09-09,20.5
2013-09-10,20.75
2013-09-11,20.809999465942383
2013-09-12,20.850000381469727
2013-09-13,20.860000610351562
2013-09-16,20.84000015258789
2013-09-17,21.200000762939453
2013-09-18,21.200000762939453
2013-09-19,21.209999084472656
2013-09-20,21.280000686645508
2013-09-23,21.459999084472656
2013-09-24,20.729999542236328
2013-09-25,20.600000381469727
2013-09-26,20.6299991607666
2013-09-27,20.479999542236328
2013-09-30,21.15999984741211
2013-10-01,20.950000762939453
2013-10-02,20.799999237060547
