Date,CAVA
2024-06-14,89.93000030517578
2024-06-17,93.94000244140625
2024-06-18,95.38999938964844
2024-06-20,92.2300033569336
2024-06-21,92.44000244140625
2024-06-24,90.9000015258789
2024-06-25,93.11000061035156
2024-06-26,91.79000091552734
2024-06-27,91.56999969482422
2024-06-28,92.75
2024-07-01,95.2699966430664
2024-07-02,94.58999633789062
2024-07-03,94.91999816894531
2024-07-05,94.98999786376953
2024-07-08,94.73999786376953
2024-07-09,90.23999786376953
2024-07-10,85.30000305175781
2024-07-11,85.19000244140625
2024-07-12,84.25
2024-07-15,86.62999725341797
2024-07-16,87.5
2024-07-17,81.4800033569336
2024-07-18,79.98999786376953
2024-07-19,79.98999786376953
2024-07-22,80.30999755859375
2024-07-23,82.58999633789062
2024-07-24,77.91999816894531
2024-07-25,78.2300033569336
2024-07-26,79.83999633789062
2024-07-29,82.47000122070312
2024-07-30,81.44000244140625
2024-07-31,84.22000122070312
2024-08-01,84.4800033569336
2024-08-02,81.23999786376953
2024-08-05,79.87999725341797
2024-08-06,82.66999816894531
2024-08-07,82.6500015258789
2024-08-08,83.9800033569336
2024-08-09,90.29000091552734
2024-08-12,89.91000366210938
2024-08-13,94.44999694824219
2024-08-14,95.76000213623047
2024-08-15,97.23999786376953
2024-08-16,98.95999908447266
2024-08-19,100.19999694824219
2024-08-20,98.20999908447266
2024-08-21,102.87000274658203
2024-08-22,101.9800033569336
2024-08-23,122.0
2024-08-26,125.80000305175781
2024-08-27,118.0999984741211
2024-08-28,118.44000244140625
2024-08-29,110.87000274658203
2024-08-30,114.04000091552734
2024-09-03,111.91999816894531
2024-09-04,113.97000122070312
2024-09-05,116.70999908447266
2024-09-06,116.12999725341797
2024-09-09,120.08999633789062
2024-09-10,119.7300033569336
2024-09-11,121.25
2024-09-12,125.47000122070312
2024-09-13,122.51000213623047
2024-09-16,122.8499984741211
2024-09-17,122.47000122070312
2024-09-18,124.30000305175781
2024-09-19,125.22000122070312
2024-09-20,128.7899932861328
2024-09-23,128.27000427246094
2024-09-24,127.44000244140625
2024-09-25,126.83999633789062
2024-09-26,127.12000274658203
2024-09-27,123.76000213623047
2024-09-30,123.8499984741211
2024-10-01,122.43000030517578
2024-10-02,122.91999816894531
2024-10-03,124.93000030517578
2024-10-04,126.5999984741211
2024-10-07,126.0
2024-10-08,131.99000549316406
2024-10-09,131.86000061035156
2024-10-10,130.24000549316406
2024-10-11,133.64999389648438
2024-10-14,134.75
2024-10-15,133.91000366210938
2024-10-16,134.16000366210938
2024-10-17,134.2899932861328
2024-10-18,135.33999633789062
2024-10-21,136.32000732421875
2024-10-22,136.27000427246094
2024-10-23,136.55999755859375
2024-10-24,138.64999389648438
2024-10-25,136.08999633789062
2024-10-28,138.47000122070312
2024-10-29,138.0
2024-10-30,133.82000732421875
2024-10-31,133.55999755859375
2024-11-01,131.52999877929688
2024-11-04,132.1199951171875
2024-11-05,132.52000427246094
2024-11-06,139.0
2024-11-07,141.3800048828125
2024-11-08,147.1999969482422
2024-11-11,147.8000030517578
2024-11-12,145.02999877929688
2024-11-13,147.3000030517578
2024-11-14,138.33999633789062
2024-11-15,141.3800048828125
2024-11-18,137.24000549316406
2024-11-19,141.25
2024-11-20,139.69000244140625
2024-11-21,144.8000030517578
2024-11-22,145.0
2024-11-25,142.5399932861328
2024-11-26,143.52000427246094
2024-11-27,141.1999969482422
2024-11-29,140.89999389648438
2024-12-02,140.85000610351562
2024-12-03,141.83999633789062
2024-12-04,147.60000610351562
2024-12-05,150.5
2024-12-06,150.8800048828125
2024-12-09,132.57000732421875
2024-12-10,127.38999938964844
2024-12-11,127.58999633789062
2024-12-12,125.37000274658203
2024-12-13,124.05000305175781
2024-12-16,126.79000091552734
2024-12-17,123.37000274658203
2024-12-18,117.19999694824219
2024-12-19,117.05000305175781
2024-12-20,119.05000305175781
2024-12-23,117.83999633789062
2024-12-24,118.5199966430664
2024-12-26,116.48999786376953
2024-12-27,114.37000274658203
2024-12-30,111.5199966430664
2024-12-31,112.80000305175781
2025-01-02,115.18000030517578
2025-01-03,115.08000183105469
2025-01-06,118.87999725341797
2025-01-07,112.81999969482422
2025-01-08,114.58999633789062
2025-01-10,115.12000274658203
2025-01-13,111.02999877929688
2025-01-14,112.41999816894531
2025-01-15,115.61000061035156
2025-01-16,117.51000213623047
2025-01-17,118.2300033569336
2025-01-21,120.5
2025-01-22,123.38999938964844
2025-01-23,124.01000213623047
2025-01-24,124.87999725341797
2025-01-27,122.97000122070312
2025-01-28,125.95999908447266
2025-01-29,135.3300018310547
2025-01-30,138.9499969482422
2025-01-31,135.0500030517578
2025-02-03,137.32000732421875
2025-02-04,142.27000427246094
2025-02-05,142.89999389648438
2025-02-06,141.9499969482422
2025-02-07,138.39999389648438
2025-02-10,140.6199951171875
2025-02-11,130.8699951171875
2025-02-12,130.3000030517578
2025-02-13,130.5
2025-02-14,131.07000732421875
2025-02-18,133.30999755859375
2025-02-19,119.41999816894531
2025-02-20,118.5999984741211
2025-02-21,107.93000030517578
2025-02-24,104.22000122070312
2025-02-25,99.30000305175781
2025-02-26,98.95999908447266
2025-02-27,90.08000183105469
2025-02-28,95.02999877929688
2025-03-03,87.6500015258789
2025-03-04,86.25
2025-03-05,86.76000213623047
2025-03-06,82.6500015258789
2025-03-07,84.12000274658203
2025-03-10,80.44000244140625
2025-03-11,80.01000213623047
2025-03-12,82.37999725341797
2025-03-13,74.06999969482422
2025-03-14,77.4800033569336
2025-03-17,78.58999633789062
2025-03-18,76.77999877929688
2025-03-19,81.0
2025-03-20,84.66000366210938
2025-03-21,83.8499984741211
2025-03-24,90.33000183105469
2025-03-25,90.27999877929688
2025-03-26,86.66999816894531
2025-03-27,88.38999938964844
2025-03-28,85.8499984741211
2025-03-31,86.41000366210938
2025-04-01,87.19999694824219
2025-04-02,90.3499984741211
2025-04-03,84.18000030517578
2025-04-04,75.19000244140625
2025-04-07,79.30000305175781
2025-04-08,78.45999908447266
2025-04-09,91.94999694824219
2025-04-10,88.7699966430664
2025-04-11,90.06999969482422
2025-04-14,89.04000091552734
2025-04-15,88.33000183105469
2025-04-16,85.55999755859375
2025-04-17,86.0
2025-04-21,80.37000274658203
2025-04-22,81.30000305175781
2025-04-23,86.44999694824219
2025-04-24,91.0199966430664
2025-04-25,90.80000305175781
2025-04-28,93.16000366210938
2025-04-29,91.91000366210938
2025-04-30,92.43000030517578
2025-05-01,94.52999877929688
2025-05-02,96.6500015258789
2025-05-05,95.83999633789062
2025-05-06,93.31999969482422
2025-05-07,93.80000305175781
2025-05-08,95.94000244140625
2025-05-09,93.91000366210938
2025-05-12,98.73999786376953
2025-05-13,99.69999694824219
2025-05-14,99.54000091552734
2025-05-15,99.05999755859375
2025-05-16,96.80999755859375
2025-05-19,90.05999755859375
2025-05-20,89.37999725341797
2025-05-21,83.69000244140625
2025-05-22,84.36000061035156
2025-05-23,83.43000030517578
2025-05-27,82.33999633789062
2025-05-28,81.91000366210938
2025-05-29,81.87999725341797
2025-05-30,81.2699966430664
2025-06-02,81.25
2025-06-03,81.05999755859375
2025-06-04,82.04000091552734
2025-06-05,78.33000183105469
2025-06-06,79.02999877929688
2025-06-09,78.22000122070312
2025-06-10,78.31999969482422
2025-06-11,76.83000183105469
2025-06-12,78.25
2025-06-13,74.56999969482422
2025-06-16,74.5
2025-06-17,74.70999908447266
2025-06-18,74.44999694824219
2025-06-20,74.62000274658203
2025-06-23,75.25
2025-06-24,74.2300033569336
2025-06-25,73.98999786376953
2025-06-26,77.66999816894531
2025-06-27,77.88999938964844
2025-06-30,84.2300033569336
2025-07-01,82.31999969482422
2025-07-02,82.70999908447266
2025-07-03,86.5199966430664
2025-07-07,84.27999877929688
2025-07-08,87.56999969482422
2025-07-09,89.54000091552734
2025-07-10,91.44999694824219
2025-07-11,92.05000305175781
2025-07-14,89.86000061035156
2025-07-15,88.19999694824219
2025-07-16,88.9800033569336
2025-07-17,86.7699966430664
2025-07-18,87.33999633789062
2025-07-21,87.43000030517578
2025-07-22,89.93000030517578
2025-07-23,91.69000244140625
2025-07-24,86.26000213623047
2025-07-25,88.0199966430664
2025-07-28,87.97000122070312
2025-07-29,85.55999755859375
2025-07-30,90.31999969482422
2025-07-31,88.01000213623047
2025-08-01,84.30000305175781
2025-08-04,87.79000091552734
2025-08-05,87.56999969482422
2025-08-06,86.16000366210938
2025-08-07,88.9000015258789
2025-08-08,85.05000305175781
2025-08-11,82.30000305175781
2025-08-12,84.5
2025-08-13,70.44999694824219
2025-08-14,68.93000030517578
2025-08-15,69.9000015258789
2025-08-18,69.79000091552734
2025-08-19,68.44999694824219
2025-08-20,68.55000305175781
2025-08-21,67.33000183105469
2025-08-22,68.52999877929688
2025-08-25,65.44999694824219
2025-08-26,67.0199966430664
2025-08-27,67.73999786376953
2025-08-28,68.20999908447266
2025-08-29,67.55000305175781
2025-09-02,65.56999969482422
2025-09-03,65.91000366210938
2025-09-04,65.95999908447266
2025-09-05,66.62999725341797
2025-09-08,65.33999633789062
2025-09-09,65.27999877929688
2025-09-10,65.16000366210938
2025-09-11,64.31999969482422
2025-09-12,63.630001068115234
2025-09-15,62.540000915527344
2025-09-16,63.08000183105469
2025-09-17,62.38999938964844
2025-09-18,63.560001373291016
2025-09-19,63.529998779296875
