Date,MGPI
2010-06-21,6.501065731048584
2010-06-22,6.448210716247559
2010-06-23,6.4217848777771
2010-06-24,6.368929386138916
2010-06-25,6.395357131958008
2010-06-28,6.219175338745117
2010-06-29,6.016570091247559
2010-06-30,5.84038782119751
2010-07-01,5.787534713745117
2010-07-02,5.778725624084473
2010-07-06,5.690634727478027
2010-07-07,5.708252429962158
2010-07-08,5.998951435089111
2010-07-09,6.034186363220215
2010-07-12,5.981332302093506
2010-07-13,6.08704137802124
2010-07-14,6.1839399337768555
2010-07-15,6.08704137802124
2010-07-16,5.946096897125244
2010-07-19,5.946096897125244
2010-07-20,5.990140914916992
2010-07-21,5.902050971984863
2010-07-22,6.395357131958008
2010-07-23,6.412975311279297
2010-07-26,6.58034610748291
2010-07-27,6.747717380523682
2010-07-28,6.650818824768066
2010-07-29,6.668437480926514
2010-07-30,6.67724609375
2010-08-02,6.633200168609619
2010-08-03,6.527493000030518
2010-08-04,6.509875297546387
2010-08-05,6.457020282745361
2010-08-06,6.280839443206787
2010-08-09,6.368929386138916
2010-08-10,6.131087779998779
2010-08-11,5.875624656677246
2010-08-12,5.902050971984863
2010-08-13,5.74348783493042
2010-08-16,5.893242359161377
2010-08-17,6.0077595710754395
2010-08-18,5.884433269500732
2010-08-19,5.778725624084473
2010-08-20,5.796342849731445
2010-08-23,5.902050971984863
2010-08-24,5.831578731536865
2010-08-25,5.919670104980469
2010-08-26,5.946096897125244
2010-08-27,5.875624656677246
2010-08-30,5.761107444763184
2010-08-31,5.805150985717773
2010-09-01,6.113469123840332
2010-09-02,6.1575117111206055
2010-09-03,6.4658284187316895
2010-09-07,6.289648532867432
2010-09-08,6.351312637329102
2010-09-09,6.316076278686523
2010-09-10,6.351312637329102
2010-09-13,6.475499629974365
2010-09-14,6.457758903503418
2010-09-15,6.564206123352051
2010-09-16,6.537592887878418
2010-09-17,6.652912616729736
2010-09-20,6.927896976470947
2010-09-21,6.927896976470947
2010-09-22,6.901285648345947
2010-09-23,6.812580108642578
2010-09-24,7.167402267456055
2010-09-27,7.060956954956055
2010-09-28,7.229495525360107
2010-09-29,7.202882766723633
2010-09-30,6.963379859924316
2010-10-01,7.2206244468688965
2010-10-04,7.238367080688477
2010-10-05,7.398036956787109
2010-10-06,7.6109299659729
2010-10-07,7.646413803100586
2010-10-08,7.823822498321533
2010-10-11,7.850432872772217
2010-10-12,7.806082248687744
2010-10-13,7.8593058586120605
2010-10-14,8.089940071105957
2010-10-15,8.010101318359375
2010-10-18,8.072196960449219
2010-10-19,7.87704610824585
2010-10-20,7.930270671844482
2010-10-21,7.850432872772217
2010-10-22,8.072196960449219
2010-10-25,7.894786834716797
2010-10-26,7.885919094085693
2010-10-27,7.619802474975586
2010-10-28,7.7617268562316895
2010-10-29,8.001235961914062
2010-11-01,7.752860069274902
2010-11-02,8.06332778930664
2010-11-03,7.912529468536377
2010-11-04,8.054455757141113
2010-11-05,8.098810195922852
2010-11-08,8.089940071105957
2010-11-09,8.2052583694458
2010-11-10,8.178642272949219
2010-11-11,8.231867790222168
2010-11-12,8.06332778930664
2010-11-15,8.054455757141113
2010-11-16,7.770598411560059
2010-11-17,7.823822498321533
2010-11-18,8.320574760437012
2010-11-19,8.16977310180664
2010-11-22,8.116551399230957
2010-11-23,8.018976211547852
2010-11-24,8.036715507507324
2010-11-26,7.983492851257324
2010-11-29,8.081068992614746
2010-11-30,8.081068992614746
2010-12-01,8.214127540588379
2010-12-02,8.400410652160645
2010-12-03,8.418148040771484
2010-12-06,8.427022933959961
2010-12-07,8.533465385437012
2010-12-08,8.542339324951172
2010-12-09,8.55120849609375
2010-12-10,8.568950653076172
2010-12-13,8.622173309326172
2010-12-14,8.675395011901855
2010-12-15,8.684267044067383
2010-12-16,8.852804183959961
2010-12-17,8.843938827514648
2010-12-20,9.438263893127441
2010-12-21,10.467248916625977
2010-12-22,10.555950164794922
2010-12-23,10.316445350646973
2010-12-27,10.307576179504395
2010-12-28,10.103551864624023
2010-12-29,9.94388484954834
2010-12-30,9.855175971984863
2010-12-31,9.793083190917969
2011-01-03,9.810827255249023
2011-01-04,9.34955883026123
2011-01-05,9.163277626037598
2011-01-06,8.772972106933594
2011-01-07,8.719749450683594
2011-01-10,8.879419326782227
2011-01-11,9.110052108764648
2011-01-12,9.305204391479492
2011-01-13,9.20762825012207
2011-01-14,9.234241485595703
2011-01-18,9.127793312072754
2011-01-19,8.542339324951172
2011-01-20,8.418148040771484
2011-01-21,8.533465385437012
2011-01-24,8.604432106018066
2011-01-25,8.7641019821167
2011-01-26,8.941512107849121
2011-01-27,8.906027793884277
2011-01-28,8.48911190032959
2011-01-31,8.382668495178223
2011-02-01,8.657652854919434
2011-02-02,8.586689949035645
2011-02-03,8.577818870544434
2011-02-04,8.666522026062012
2011-02-07,8.755229949951172
2011-02-08,8.7641019821167
2011-02-09,8.249608993530273
2011-02-10,8.276222229003906
2011-02-11,8.3117036819458
2011-02-14,8.134293556213379
2011-02-15,8.152030944824219
2011-02-16,8.214127540588379
2011-02-17,8.214127540588379
2011-02-18,8.231867790222168
2011-02-22,8.125420570373535
2011-02-23,8.018976211547852
2011-02-24,8.072196960449219
2011-02-25,8.152030944824219
2011-02-28,8.06332778930664
2011-03-01,7.797210693359375
2011-03-02,7.823822498321533
2011-03-03,7.974621295928955
2011-03-04,7.841566562652588
2011-03-07,7.619802474975586
2011-03-08,7.806082248687744
2011-03-09,7.708507061004639
2011-03-10,7.522223949432373
2011-03-11,7.548837184906006
2011-03-14,7.5133562088012695
2011-03-15,7.282718181610107
2011-03-16,7.096438407897949
2011-03-17,7.007733345031738
2011-03-18,7.007733345031738
2011-03-21,7.238367080688477
2011-03-22,7.264977931976318
2011-03-23,7.318201065063477
2011-03-24,7.353686332702637
2011-03-25,7.531096935272217
2011-03-28,7.140791416168213
2011-03-29,7.18514347076416
2011-03-30,7.389166355133057
2011-03-31,7.735117435455322
2011-04-01,7.983492851257324
2011-04-04,7.983492851257324
2011-04-05,7.885919094085693
2011-04-06,7.948011875152588
2011-04-07,7.708507061004639
2011-04-08,7.327071189880371
2011-04-11,7.318201065063477
2011-04-12,7.264977931976318
2011-04-13,7.087568283081055
2011-04-14,7.167402267456055
2011-04-15,7.202882766723633
2011-04-18,6.98112154006958
2011-04-19,6.9988603591918945
2011-04-20,7.140791416168213
2011-04-21,7.149662494659424
2011-04-25,7.140791416168213
2011-04-26,7.291590213775635
2011-04-27,7.5133562088012695
2011-04-28,7.575448989868164
2011-04-29,7.743988037109375
2011-05-02,7.344813346862793
2011-05-03,7.229495525360107
2011-05-04,7.202882766723633
2011-05-05,7.105308532714844
2011-05-06,7.087568283081055
2011-05-09,7.087568283081055
2011-05-10,7.584317207336426
2011-05-11,7.5133562088012695
2011-05-12,7.442390441894531
2011-05-13,7.123050212860107
2011-05-16,6.883546829223633
2011-05-17,7.131921291351318
2011-05-18,7.264977931976318
2011-05-19,7.052084922790527
2011-05-20,7.131921291351318
2011-05-23,6.919027328491211
2011-05-24,6.883546829223633
2011-05-25,6.972250938415527
2011-05-26,7.211755752563477
2011-05-27,7.176272869110107
2011-05-31,7.211755752563477
2011-06-01,6.98112154006958
2011-06-02,7.043214321136475
2011-06-03,6.919027328491211
2011-06-06,6.883546829223633
2011-06-07,6.919027328491211
2011-06-08,6.919027328491211
2011-06-09,6.910155773162842
2011-06-10,6.892416477203369
2011-06-13,6.874674320220947
2011-06-14,7.114180088043213
2011-06-15,6.883546829223633
2011-06-16,7.052084922790527
2011-06-17,7.025473117828369
2011-06-20,6.874674320220947
2011-06-21,6.936768054962158
2011-06-22,6.874674320220947
2011-06-23,6.883546829223633
2011-06-24,7.318201065063477
2011-06-27,7.628671169281006
2011-06-28,7.8681769371032715
2011-06-29,7.531096935272217
2011-06-30,7.726247787475586
2011-07-01,7.7617268562316895
2011-07-05,7.752860069274902
2011-07-06,7.726247787475586
2011-07-07,7.681894302368164
2011-07-08,7.628671169281006
2011-07-11,7.539963722229004
2011-07-12,7.433521747589111
2011-07-13,7.371427059173584
2011-07-14,7.123050212860107
2011-07-15,7.194013595581055
2011-07-18,7.167402267456055
2011-07-19,7.202882766723633
2011-07-20,7.060956954956055
2011-07-21,7.096438407897949
2011-07-22,7.158531188964844
2011-07-25,7.078696250915527
2011-07-26,6.963379859924316
2011-07-27,6.892416477203369
2011-07-28,6.963379859924316
2011-07-29,6.98112154006958
2011-08-01,6.910155773162842
2011-08-02,6.874674320220947
2011-08-03,6.936768054962158
2011-08-04,6.626298904418945
2011-08-05,6.502111434936523
2011-08-08,5.677149772644043
2011-08-09,5.934395790100098
2011-08-10,5.721504211425781
2011-08-11,5.827950477600098
2011-08-12,5.677149772644043
2011-08-15,5.79246711730957
2011-08-16,5.694892406463623
2011-08-17,5.7658562660217285
2011-08-18,5.251363754272461
2011-08-19,5.153788089752197
2011-08-22,5.091694355010986
2011-08-23,5.322327136993408
2011-08-24,5.473127365112305
2011-08-25,5.189269065856934
2011-08-26,5.233624458312988
2011-08-29,5.4110331535339355
2011-08-30,5.4110331535339355
2011-08-31,5.437646389007568
2011-09-01,5.9876203536987305
2011-09-02,5.916655540466309
2011-09-06,5.4465155601501465
2011-09-07,5.561832427978516
2011-09-08,5.322327136993408
2011-09-09,5.481998443603516
2011-09-12,5.49086856842041
2011-09-13,5.660782337188721
2011-09-14,6.143693923950195
2011-09-15,6.072150230407715
2011-09-16,5.87540864944458
2011-09-19,5.338841915130615
2011-09-20,5.39249849319458
2011-09-21,5.115272045135498
2011-09-22,5.043730735778809
2011-09-23,5.124214172363281
2011-09-26,5.249413967132568
2011-09-27,5.338841915130615
2011-09-28,5.016902446746826
2011-09-29,4.999016284942627
2011-09-30,4.53399133682251
2011-10-03,4.283595085144043
2011-10-04,4.605533599853516
2011-10-05,4.551878452301025
2011-10-06,4.390906810760498
2011-10-07,4.185220718383789
2011-10-10,4.381963729858398
2011-10-11,4.471391677856445
2011-10-12,4.909588813781738
2011-10-13,5.258357048034668
2011-10-14,5.437211036682129
2011-10-17,5.106330394744873
2011-10-18,5.285184860229492
2011-10-19,5.177870750427246
2011-10-20,5.159984588623047
2011-10-21,5.410384654998779
2011-10-24,5.812808990478516
2011-10-25,5.472984313964844
2011-10-26,5.580296039581299
2011-10-27,6.098977565765381
2011-10-28,6.098977565765381
2011-10-31,5.866467475891113
2011-11-01,4.927475452423096
2011-11-02,5.320955753326416
2011-11-03,5.338841915130615
2011-11-04,5.204699993133545
2011-11-07,4.909588813781738
2011-11-08,5.106330394744873
2011-11-09,4.605533599853516
2011-11-10,4.686019420623779
2011-11-11,4.891701698303223
2011-11-14,4.739675521850586
2011-11-15,4.766501426696777
2011-11-16,4.721791744232178
2011-11-17,4.614473819732666
2011-11-18,4.525047779083252
2011-11-21,4.390906810760498
2011-11-22,4.381963729858398
2011-11-23,4.220993995666504
2011-11-25,4.07790994644165
2011-11-28,4.256764888763428
2011-11-29,3.952711582183838
2011-11-30,4.462447643280029
2011-12-01,4.390906810760498
2011-12-02,4.5071635246276855
2011-12-05,4.650245666503906
2011-12-06,4.641304969787598
2011-12-07,4.328308582305908
2011-12-08,4.04213809967041
2011-12-09,4.229935646057129
2011-12-12,4.149451732635498
2011-12-13,4.220993995666504
2011-12-14,4.551878452301025
2011-12-15,4.435621738433838
2011-12-16,4.060022830963135
2011-12-19,3.8185691833496094
2011-12-20,4.346192836761475
2011-12-21,4.4177350997924805
2011-12-22,4.462447643280029
2011-12-23,4.525047779083252
2011-12-27,4.498221397399902
2011-12-28,4.516106128692627
2011-12-29,4.471391677856445
2011-12-30,4.5071635246276855
2012-01-03,4.596590042114258
2012-01-04,4.516106128692627
2012-01-05,4.623419284820557
2012-01-06,4.560818195343018
2012-01-09,4.328308582305908
2012-01-10,4.453506946563721
2012-01-11,4.453506946563721
2012-01-12,4.4445624351501465
2012-01-13,4.364077568054199
2012-01-17,4.399850368499756
2012-01-18,4.337248802185059
2012-01-19,4.319364547729492
2012-01-20,4.614473819732666
2012-01-23,4.668132305145264
2012-01-24,5.222586631774902
2012-01-25,5.365670204162598
2012-01-26,5.571354389190674
2012-01-27,5.562411308288574
2012-01-30,5.410384654998779
2012-01-31,5.329899787902832
2012-02-01,5.4461541175842285
2012-02-02,5.526639461517334
2012-02-03,5.973779678344727
2012-02-06,5.785981178283691
2012-02-07,5.839638710021973
2012-02-08,5.902236461639404
2012-02-09,5.794922828674316
2012-02-10,5.678668022155762
2012-02-13,5.678668022155762
2012-02-14,5.7323222160339355
2012-02-15,5.6697258949279785
2012-02-16,5.884352684020996
2012-02-17,5.87540864944458
2012-02-21,5.893293380737305
2012-02-22,5.785981178283691
2012-02-23,5.857522487640381
2012-02-24,5.7233805656433105
2012-02-27,5.714439868927002
2012-02-28,5.607124328613281
2012-02-29,5.4014410972595215
2012-03-01,5.294126987457275
2012-03-02,4.972187519073486
2012-03-05,5.070558071136475
2012-03-06,5.070558071136475
2012-03-07,5.410384654998779
2012-03-08,5.312013149261475
2012-03-09,5.4282708168029785
2012-03-12,5.39249849319458
2012-03-13,5.678668022155762
2012-03-14,5.544526100158691
2012-03-15,5.607124328613281
2012-03-16,5.625011444091797
2012-03-19,5.4014410972595215
2012-03-20,5.18502140045166
2012-03-21,5.203055381774902
2012-03-22,5.031726837158203
2012-03-23,5.221091270446777
2012-03-26,5.18502140045166
2012-03-27,5.058779239654541
2012-03-28,4.9956560134887695
2012-03-29,4.986639976501465
2012-03-30,4.851378440856934
2012-04-02,4.959588527679443
2012-04-03,4.905482769012451
2012-04-04,4.761204719543457
2012-04-05,4.707098484039307
2012-04-09,4.598888874053955
2012-04-10,4.265244007110596
2012-04-11,4.373453140258789
2012-04-12,4.373453140258789
2012-04-13,4.265244007110596
2012-04-16,4.454611301422119
2012-04-17,4.382471561431885
2012-04-18,4.111949443817139
2012-04-19,4.057845592498779
2012-04-20,4.247210502624512
2012-04-23,4.120965957641602
2012-04-24,4.283279895782471
2012-04-25,4.454611301422119
2012-04-26,4.355419635772705
2012-04-27,4.4726457595825195
2012-04-30,4.193106174468994
2012-05-01,4.157036781311035
2012-05-02,3.8594605922698975
2012-05-03,3.8955295085906982
2012-05-04,3.751251220703125
2012-05-07,3.760268449783325
2012-05-08,3.6520588397979736
2012-05-09,3.615990161895752
2012-05-10,3.6610772609710693
2012-05-11,3.597954750061035
2012-05-14,3.5077805519104004
2012-05-15,3.237257957458496
2012-05-16,3.1561014652252197
2012-05-17,2.8585257530212402
2012-05-18,3.0659265518188477
2012-05-21,3.1561014652252197
2012-05-22,3.2011878490448
2012-05-23,3.210205078125
2012-05-24,3.1290485858917236
2012-05-25,3.1290485858917236
2012-05-29,3.1561014652252197
2012-05-30,3.0388739109039307
2012-05-31,2.966735601425171
2012-06-01,2.8314740657806396
2012-06-04,2.966735601425171
2012-06-05,2.88557767868042
2012-06-06,3.2823445796966553
2012-06-07,3.6971471309661865
2012-06-08,3.327432155609131
2012-06-11,3.210205078125
2012-06-12,3.1831531524658203
2012-06-13,3.1561014652252197
2012-06-14,3.1290485858917236
2012-06-15,3.2643096446990967
2012-06-18,3.2011878490448
2012-06-19,3.219222068786621
2012-06-20,3.16511869430542
2012-06-21,2.9487006664276123
2012-06-22,2.8675432205200195
2012-06-25,3.047891139984131
2012-06-26,3.01182222366333
2012-06-27,2.88557767868042
2012-06-28,2.777369260787964
2012-06-29,2.8945956230163574
2012-07-02,2.9396820068359375
2012-07-03,2.9306654930114746
2012-07-05,3.2011878490448
2012-07-06,3.16511869430542
2012-07-09,3.0659265518188477
2012-07-10,2.8675432205200195
2012-07-11,2.984769821166992
2012-07-12,2.9577176570892334
2012-07-13,3.0839614868164062
2012-07-16,3.1561014652252197
2012-07-17,3.047891139984131
2012-07-18,3.1200313568115234
2012-07-19,3.020838975906372
2012-07-20,3.020838975906372
2012-07-23,3.0659265518188477
2012-07-24,2.9036123752593994
2012-07-25,2.966735601425171
2012-07-26,2.9036123752593994
2012-07-27,2.8765599727630615
2012-07-30,2.9577176570892334
2012-07-31,2.9306654930114746
2012-08-01,2.921647548675537
2012-08-02,2.9126293659210205
2012-08-03,2.9577176570892334
2012-08-06,2.921647548675537
2012-08-07,2.921647548675537
2012-08-08,2.8224563598632812
2012-08-09,3.0298562049865723
2012-08-10,3.01182222366333
2012-08-13,2.9306654930114746
2012-08-14,2.975752115249634
2012-08-15,3.020838975906372
2012-08-16,2.8675432205200195
2012-08-17,2.9937877655029297
2012-08-20,3.0839614868164062
2012-08-21,3.0569088459014893
2012-08-22,2.975752115249634
2012-08-23,2.9487006664276123
2012-08-24,2.9487006664276123
2012-08-27,3.0569088459014893
2012-08-28,3.0388739109039307
2012-08-29,3.0298562049865723
2012-08-30,3.0388739109039307
2012-08-31,3.0028042793273926
2012-09-04,3.0839614868164062
2012-09-05,3.0569088459014893
2012-09-06,3.1380674839019775
2012-09-07,3.1380674839019775
2012-09-10,3.1561014652252197
2012-09-11,3.1380674839019775
2012-09-12,3.0839614868164062
2012-09-13,3.147083044052124
2012-09-14,3.219222068786621
2012-09-17,3.471710205078125
2012-09-18,3.471710205078125
2012-09-19,3.3544838428497314
2012-09-20,3.147083044052124
2012-09-21,3.3364498615264893
2012-09-24,3.8865139484405518
2012-09-25,3.760268449783325
2012-09-26,3.5709035396575928
2012-09-27,3.4356420040130615
2012-09-28,3.444658041000366
2012-10-01,3.381537437438965
2012-10-02,3.327432155609131
2012-10-03,3.273327589035034
2012-10-04,3.2552926540374756
2012-10-05,3.3364498615264893
2012-10-08,3.3454670906066895
2012-10-09,3.3364498615264893
2012-10-10,3.3725194931030273
2012-10-11,3.3093972206115723
2012-10-12,3.101996421813965
2012-10-15,3.237257957458496
2012-10-16,3.111013650894165
2012-10-17,3.516798496246338
2012-10-18,3.552868366241455
2012-10-19,3.516798496246338
2012-10-22,3.5348331928253174
2012-10-23,3.5348331928253174
2012-10-24,3.3454670906066895
2012-10-25,3.273327589035034
2012-10-26,3.3093972206115723
2012-10-31,3.1831531524658203
2012-11-01,3.1290485858917236
2012-11-02,3.147083044052124
2012-11-05,3.111013650894165
2012-11-06,3.111013650894165
2012-11-07,3.1380674839019775
2012-11-08,3.147083044052124
2012-11-09,3.1380674839019775
2012-11-12,3.210205078125
2012-11-13,3.1561014652252197
2012-11-14,3.1380674839019775
2012-11-15,3.101996421813965
2012-11-16,3.020838975906372
2012-11-19,3.1921706199645996
2012-11-20,3.101996421813965
2012-11-21,3.1380674839019775
2012-11-23,3.0028042793273926
2012-11-26,2.8314740657806396
2012-11-27,2.9126293659210205
2012-11-28,2.8134381771087646
2012-11-29,2.9487006664276123
2012-11-30,2.975752115249634
2012-12-03,3.0839614868164062
2012-12-04,3.444658041000366
2012-12-05,3.273327589035034
2012-12-06,3.2462754249572754
2012-12-07,3.0659265518188477
2012-12-10,3.0839614868164062
2012-12-11,3.1290485858917236
2012-12-12,3.0659265518188477
2012-12-13,3.0028042793273926
2012-12-14,2.921647548675537
2012-12-17,3.0298562049865723
2012-12-18,3.2011878490448
2012-12-19,3.16511869430542
2012-12-20,3.237257957458496
2012-12-21,3.381537437438965
2012-12-24,3.363501787185669
2012-12-26,3.3093972206115723
2012-12-27,3.0929789543151855
2012-12-28,3.0388739109039307
2012-12-31,3.0839614868164062
2013-01-02,3.2011878490448
2013-01-03,3.2011878490448
2013-01-04,3.1561014652252197
2013-01-07,3.101996421813965
2013-01-08,3.0388739109039307
2013-01-09,3.0839614868164062
2013-01-10,3.01182222366333
2013-01-11,3.0659265518188477
2013-01-14,3.0659265518188477
2013-01-15,3.0298562049865723
2013-01-16,3.01182222366333
2013-01-17,2.9396820068359375
2013-01-18,2.975752115249634
2013-01-22,3.0659265518188477
2013-01-23,3.1380674839019775
2013-01-24,3.074943780899048
2013-01-25,3.0929789543151855
2013-01-28,3.16511869430542
2013-01-29,3.2823445796966553
2013-01-30,3.4176061153411865
2013-01-31,3.3725194931030273
2013-02-01,3.471710205078125
2013-02-04,3.2823445796966553
2013-02-05,3.426623821258545
2013-02-06,3.363501787185669
2013-02-07,3.444658041000366
2013-02-08,3.5348331928253174
2013-02-11,3.5348331928253174
2013-02-12,3.6971471309661865
2013-02-13,3.5799202919006348
2013-02-14,3.787321090698242
2013-02-15,3.7692856788635254
2013-02-19,3.868478298187256
2013-02-20,3.8324077129364014
2013-02-21,3.8233907222747803
2013-02-22,3.868478298187256
2013-02-25,3.841426372528076
2013-02-26,3.751251220703125
2013-02-27,3.634023904800415
2013-02-28,3.7332162857055664
2013-03-01,3.7332162857055664
2013-03-04,3.778304100036621
2013-03-05,3.760268449783325
2013-03-06,3.751251220703125
2013-03-07,3.787321090698242
2013-03-08,4.72513484954834
2013-03-11,4.923516750335693
2013-03-12,5.067794322967529
2013-03-13,4.6980814933776855
2013-03-14,4.288364410400391
2013-03-15,4.097164630889893
2013-03-18,3.9423820972442627
2013-03-19,3.9696969985961914
2013-03-20,3.951486587524414
2013-03-21,3.8058102130889893
2013-03-22,3.951486587524414
2013-03-25,4.1153740882873535
2013-03-26,3.8604390621185303
2013-03-27,3.796706438064575
2013-03-28,3.96059250831604
2013-04-01,3.8695430755615234
2013-04-02,3.99701189994812
2013-04-03,4.015220642089844
2013-04-04,4.18821382522583
2013-04-05,4.4067277908325195
2013-04-08,4.288364410400391
2013-04-09,4.3976240158081055
2013-04-10,4.452251434326172
2013-04-11,4.424937725067139
2013-04-12,4.443146228790283
2013-04-15,4.34299373626709
2013-04-16,4.35209846496582
2013-04-17,4.370307922363281
2013-04-18,4.288364410400391
2013-04-19,4.306573867797852
2013-04-22,4.470462799072266
2013-04-23,4.470462799072266
2013-04-24,4.434041500091553
2013-04-25,4.34299373626709
2013-04-26,4.443146228790283
2013-04-29,4.434041500091553
2013-04-30,4.4613566398620605
2013-05-01,4.4613566398620605
2013-05-02,4.361204147338867
2013-05-03,4.333889961242676
2013-05-06,4.270156383514404
2013-05-07,4.18821382522583
2013-05-08,4.2428412437438965
2013-05-09,4.2246317863464355
2013-05-10,4.2428412437438965
2013-05-13,4.2246317863464355
2013-05-14,4.215526103973389
2013-05-15,4.160897731781006
2013-05-16,4.078954696655273
2013-05-17,3.8604390621185303
2013-05-20,4.069849967956543
2013-05-21,4.069849967956543
2013-05-22,4.124480247497559
2013-05-23,4.179107189178467
2013-05-24,4.215526103973389
2013-05-28,4.288364410400391
2013-05-29,4.097164630889893
2013-05-30,4.634347438812256
2013-05-31,4.871074199676514
2013-06-03,4.96212100982666
2013-06-04,4.925702095031738
2013-06-05,4.825549125671387
2013-06-06,5.044064521789551
2013-06-07,4.934806823730469
2013-06-10,4.825549125671387
2013-06-11,4.8073410987854
2013-06-12,4.843759536743164
2013-06-13,5.007645606994629
2013-06-14,5.098693370819092
2013-06-17,5.016751766204834
2013-06-18,4.934806823730469
2013-06-19,5.0804829597473145
2013-06-20,4.825549125671387
2013-06-21,5.025853157043457
2013-06-24,4.898388385772705
2013-06-25,4.898388385772705
2013-06-26,4.91659688949585
2013-06-27,5.0531697273254395
2013-06-28,5.426467418670654
2013-07-01,5.481095314025879
2013-07-02,5.49930477142334
2013-07-03,5.390047073364258
2013-07-05,5.2716851234436035
2013-07-08,5.153320789337158
2013-07-09,5.171530246734619
2013-07-10,5.1442179679870605
2013-07-11,5.235265254974365
2013-07-12,5.13511323928833
2013-07-15,5.007645606994629
2013-07-16,4.998539924621582
2013-07-17,5.107798099517822
2013-07-18,5.11690092086792
2013-07-19,5.1442179679870605
2013-07-22,5.16242790222168
2013-07-23,5.016751766204834
2013-07-24,4.834653377532959
2013-07-25,4.716292858123779
2013-07-26,4.607033729553223
2013-07-29,4.625242710113525
2013-07-30,4.780024528503418
2013-07-31,5.089588642120361
2013-08-01,5.171530246734619
2013-08-02,5.280789852142334
2013-08-05,5.43557071685791
2013-08-06,5.544827461242676
2013-08-07,5.5084099769592285
2013-08-08,5.535723686218262
2013-08-09,5.408257007598877
2013-08-12,5.572144508361816
2013-08-13,5.626770973205566
2013-08-14,5.553933620452881
2013-08-15,5.553933620452881
2013-08-16,5.408257007598877
2013-08-19,5.3718366622924805
2013-08-20,5.380941390991211
2013-08-21,5.153320789337158
2013-08-22,5.2716851234436035
2013-08-23,5.244370460510254
2013-08-26,5.217056751251221
2013-08-27,4.925702095031738
2013-08-28,4.91659688949585
